,Willina Girl,Mrs Halo,Pay Roll,Cosmic Belle,Style Sensation,Tralee Revenge
11-01-2023 10:51:25.781013,"(20.0, 28.0, 24.08695652173913)","(18.0, 36.0, 35.0)","(13.0, 19.5, 17.13888888888889)","(4.8, 6.2, 5.75)","(2.15, 2.92, 2.908888888888889)","(2.5, 2.76, 2.745)"
11-01-2023 10:51:26.891184,"(20.0, 28.0, 24.08695652173913)","(18.0, 36.0, 35.0)","(13.0, 19.5, 16.03846153846154)","(4.8, 6.2, 5.7105263157894735)","(2.15, 2.92, 2.932)","(2.5, 2.76, 2.745)"
11-01-2023 10:51:27.926117,"(20.0, 28.0, 24.08695652173913)","(18.0, 36.0, 35.0)","(13.0, 19.5, 16.03846153846154)","(4.8, 6.2, 5.7105263157894735)","(2.15, 2.96, 2.932)","(2.5, 2.76, 2.745)"
11-01-2023 10:51:29.086054,"(20.0, 28.0, 24.08695652173913)","(18.0, 36.0, 35.0)","(13.0, 19.5, 16.537037037037038)","(4.8, 6.2, 5.7441176470588236)","(2.15, 2.96, 2.932)","(2.5, 2.76, 2.745)"
11-01-2023 10:51:30.110492,"(20.0, 27.0, 25.857142857142858)","(18.0, 36.0, 35.0)","(13.0, 19.5, 16.537037037037038)","(4.8, 6.2, 5.75)","(2.15, 2.96, 2.908421052631579)","(2.5, 2.76, 2.745)"
11-01-2023 10:51:31.126105,"(20.0, 27.0, 25.0)","(18.0, 36.0, 35.0)","(13.0, 19.5, 16.642857142857142)","(4.8, 6.2, 5.75)","(2.15, 2.96, 2.908421052631579)","(2.5, 2.76, 2.7533333333333334)"
11-01-2023 10:51:32.183190,"(20.0, 26.0, 24.5)","(18.0, 36.0, 35.0)","(13.0, 19.5, 16.642857142857142)","(4.8, 6.2, 5.425000000000001)","(2.15, 2.96, 2.8957894736842102)","(2.5, 2.78, 2.8066666666666666)"
11-01-2023 10:51:33.186438,"(20.0, 26.0, 24.5)","(18.0, 36.0, 35.0)","(13.0, 19.5, 15.69047619047619)","(4.8, 6.2, 5.6063829787234045)","(2.15, 2.94, 2.9034782608695653)","(2.5, 2.86, 2.8066666666666666)"
11-01-2023 10:51:34.272111,"(20.0, 26.0, 24.5)","(18.0, 36.0, 35.0)","(13.0, 19.5, 15.7)","(4.8, 6.2, 5.3675)","(2.15, 2.94, 2.9210526315789473)","(2.5, 2.86, 2.773846153846154)"
11-01-2023 10:51:35.248636,"(20.0, 26.0, 24.5)","(18.0, 36.0, 35.0)","(13.0, 19.5, 15.7)","(4.8, 6.2, 5.3675)","(2.15, 2.98, 2.9210526315789473)","(2.5, 2.86, 2.773846153846154)"
11-01-2023 10:51:36.276896,"(20.0, 26.0, 23.88235294117647)","(18.0, 36.0, 35.0)","(13.0, 19.5, 15.7)","(4.8, 6.2, 5.533333333333333)","(2.15, 3.05, 3.012)","(2.5, 2.86, 2.773846153846154)"
11-01-2023 10:51:37.265917,"(20.0, 26.0, 23.88235294117647)","(18.0, 36.0, 35.0)","(13.0, 19.5, 15.7)","(4.8, 6.0, 5.458064516129032)","(2.15, 3.05, 2.8692307692307693)","(2.5, 2.86, 2.773846153846154)"
11-01-2023 10:51:38.249643,"(20.0, 26.0, 23.88235294117647)","(18.0, 36.0, 35.0)","(13.0, 19.5, 15.681818181818182)","(4.8, 6.0, 5.458064516129032)","(2.15, 2.9, 2.8666666666666667)","(2.5, 2.86, 2.8066666666666666)"
11-01-2023 10:51:39.178332,"(20.0, 26.0, 23.88235294117647)","(18.0, 36.0, 35.0)","(13.0, 19.5, 15.681818181818182)","(4.8, 6.0, 5.4399999999999995)","(2.15, 2.9, 2.8666666666666667)","(2.5, 2.86, 2.8066666666666666)"
11-01-2023 10:51:40.066793,"(20.0, 26.0, 23.428571428571427)","(18.0, 36.0, 35.0)","(13.0, 19.5, 15.681818181818182)","(4.8, 6.0, 5.4399999999999995)","(2.15, 2.9, 2.8666666666666667)","(2.5, 2.86, 2.8066666666666666)"
11-01-2023 10:51:41.030966,"(20.0, 25.0, 23.666666666666668)","(18.0, 36.0, 35.0)","(13.0, 18.5, 17.5)","(4.8, 5.9, 5.6)","(2.15, 2.98, 3.0324999999999998)","(2.5, 2.86, 2.773846153846154)"
11-01-2023 10:51:42.001509,"(20.0, 25.0, 22.375)","(18.0, 36.0, 35.0)","(13.0, 18.5, 16.884615384615383)","(4.8, 5.9, 5.6)","(2.15, 3.05, 3.0324999999999998)","(2.5, 2.86, 2.773846153846154)"
11-01-2023 10:51:42.993204,"(20.0, 25.0, 22.375)","(18.0, 36.0, 35.0)","(13.0, 18.5, 16.142857142857142)","(4.8, 5.9, 5.445454545454545)","(2.15, 3.05, 3.0324999999999998)","(2.5, 2.86, 2.773846153846154)"
11-01-2023 10:51:44.008556,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.5, 16.142857142857142)","(4.8, 5.9, 5.453571428571429)","(2.15, 3.05, 3.0324999999999998)","(2.5, 2.86, 2.773846153846154)"
11-01-2023 10:51:44.990825,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.5, 16.142857142857142)","(4.8, 5.9, 5.453571428571429)","(2.15, 3.05, 3.0324999999999998)","(2.5, 2.86, 2.748)"
11-01-2023 10:51:45.895818,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.5, 16.142857142857142)","(4.8, 5.9, 5.453571428571429)","(2.15, 3.05, 3.0324999999999998)","(2.5, 2.86, 2.748)"
11-01-2023 10:51:46.794842,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.5, 16.142857142857142)","(4.8, 5.9, 5.453571428571429)","(2.15, 3.05, 3.0324999999999998)","(2.5, 2.86, 2.748)"
11-01-2023 10:51:47.840027,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.5, 16.142857142857142)","(4.8, 5.9, 5.566666666666666)","(2.15, 3.05, 3.0324999999999998)","(2.5, 2.86, 2.7355555555555555)"
11-01-2023 10:51:48.895925,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.5, 16.142857142857142)","(4.8, 5.8, 5.566666666666666)","(2.15, 3.05, 3.0324999999999998)","(2.5, 2.86, 2.7355555555555555)"
11-01-2023 10:51:49.944314,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.5, 16.045454545454547)","(4.8, 5.8, 5.46)","(2.15, 3.05, 3.0324999999999998)","(2.5, 2.86, 2.7355555555555555)"
11-01-2023 10:51:50.983946,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.5, 16.0)","(4.8, 5.8, 5.380645161290323)","(2.15, 3.05, 3.0324999999999998)","(2.5, 2.86, 2.7355555555555555)"
11-01-2023 10:51:52.076567,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.0, 14.681818181818182)","(4.8, 5.8, 5.380645161290323)","(2.15, 3.05, 3.0324999999999998)","(2.5, 2.86, 2.7355555555555555)"
11-01-2023 10:51:53.158588,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.5, 17.428571428571427)","(4.8, 5.8, 5.405263157894737)","(2.15, 3.05, 3.039230769230769)","(2.5, 2.86, 2.7355555555555555)"
11-01-2023 10:51:54.255576,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.0, 17.428571428571427)","(4.8, 5.8, 5.417647058823529)","(2.15, 3.2, 3.1611764705882353)","(2.5, 2.86, 2.7355555555555555)"
11-01-2023 10:51:55.383320,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.0, 17.428571428571427)","(4.8, 5.8, 5.566666666666666)","(2.15, 3.2, 3.1725000000000003)","(2.5, 2.86, 2.7355555555555555)"
11-01-2023 10:51:56.334759,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.0, 17.428571428571427)","(4.8, 5.7, 5.566666666666666)","(2.15, 3.2, 3.1725000000000003)","(2.5, 2.86, 2.7355555555555555)"
11-01-2023 10:51:57.310212,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.0, 17.428571428571427)","(4.8, 5.7, 5.566666666666666)","(2.15, 3.2, 3.1685714285714286)","(2.5, 2.86, 2.7355555555555555)"
11-01-2023 10:51:58.397282,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.0, 17.428571428571427)","(4.8, 5.7, 5.566666666666666)","(2.15, 3.2, 3.1685714285714286)","(2.5, 2.86, 2.7355555555555555)"
11-01-2023 10:51:59.373510,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.0, 17.428571428571427)","(4.8, 5.7, 5.566666666666666)","(2.15, 3.2, 3.1725000000000003)","(2.5, 2.86, 2.7355555555555555)"
11-01-2023 10:52:00.413389,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.0, 17.428571428571427)","(4.8, 5.7, 5.566666666666666)","(2.15, 3.2, 3.1725000000000003)","(2.5, 2.86, 2.7355555555555555)"
11-01-2023 10:52:01.346536,"(20.0, 25.0, 22.214285714285715)","(18.0, 36.0, 35.0)","(13.0, 18.0, 16.09090909090909)","(4.8, 5.7, 5.566666666666666)","(2.15, 3.2, 3.1725000000000003)","(2.5, 2.86, 2.7285714285714286)"
11-01-2023 10:52:02.293578,"(20.0, 25.0, 22.176470588235293)","(18.0, 36.0, 35.0)","(13.0, 18.0, 15.375)","(4.8, 5.7, 5.557142857142857)","(2.15, 3.2, 3.1746153846153846)","(2.5, 2.8, 2.722857142857143)"
11-01-2023 10:52:03.247879,"(20.0, 25.0, 22.176470588235293)","(18.0, 36.0, 35.0)","(13.0, 18.0, 15.375)","(4.8, 5.7, 5.557142857142857)","(2.15, 3.2, 3.1746153846153846)","(2.5, 2.86, 2.722857142857143)"
11-01-2023 10:52:04.226388,"(20.0, 25.0, 22.6)","(18.0, 36.0, 35.714285714285715)","(13.0, 16.0, 15.75)","(4.8, 5.5, 5.325)","(2.15, 3.2, 3.178709677419355)","(2.5, 2.86, 2.722857142857143)"
11-01-2023 10:52:05.179806,"(20.0, 23.0, 22.727272727272727)","(18.0, 36.0, 35.714285714285715)","(13.0, 16.0, 15.833333333333334)","(4.8, 5.5, 5.3090909090909095)","(2.15, 3.2, 3.1811428571428575)","(2.5, 2.86, 2.722857142857143)"
11-01-2023 10:52:06.216640,"(20.0, 23.0, 22.727272727272727)","(18.0, 36.0, 35.714285714285715)","(13.0, 16.0, 15.833333333333334)","(4.8, 5.5, 5.36875)","(2.15, 3.2, 3.186530612244898)","(2.5, 2.86, 2.7311111111111113)"
11-01-2023 10:52:07.336329,"(20.0, 25.0, 24.333333333333332)","(18.0, 36.0, 35.714285714285715)","(13.0, 16.0, 15.833333333333334)","(4.8, 5.5, 5.308)","(2.15, 3.2, 3.188214285714286)","(2.5, 2.84, 2.72)"
11-01-2023 10:52:08.383720,"(20.0, 25.0, 23.333333333333332)","(18.0, 36.0, 35.714285714285715)","(13.0, 16.0, 15.3)","(4.8, 5.5, 5.285714285714286)","(2.15, 3.2, 3.188)","(2.5, 2.84, 2.7155555555555555)"
11-01-2023 10:52:09.303305,"(20.0, 25.0, 23.333333333333332)","(18.0, 36.0, 35.0)","(13.0, 17.5, 15.3)","(4.8, 5.5, 5.285714285714286)","(2.15, 3.2, 3.277142857142857)","(2.5, 2.84, 2.7133333333333334)"
11-01-2023 10:52:10.218480,"(20.0, 25.0, 23.25)","(18.0, 36.0, 35.0)","(13.0, 17.5, 15.357142857142858)","(4.8, 5.5, 5.285714285714286)","(2.15, 3.3, 3.1666666666666665)","(2.5, 2.84, 2.7133333333333334)"
11-01-2023 10:52:11.153345,"(20.0, 25.0, 23.25)","(18.0, 36.0, 35.0)","(13.0, 17.5, 15.357142857142858)","(4.8, 5.5, 5.285714285714286)","(2.15, 3.3, 3.190909090909091)","(2.5, 2.84, 2.7766666666666664)"
11-01-2023 10:52:12.068193,"(20.0, 25.0, 23.615384615384617)","(18.0, 36.0, 35.714285714285715)","(13.0, 16.0, 15.0)","(4.8, 5.5, 5.285714285714286)","(2.15, 3.3, 3.205263157894737)","(2.5, 2.84, 2.7766666666666664)"
11-01-2023 10:52:13.306088,"(20.0, 25.0, 23.615384615384617)","(18.0, 36.0, 35.714285714285715)","(13.0, 16.0, 14.64)","(4.8, 5.5, 5.111111111111111)","(2.15, 3.3, 3.2333333333333334)","(2.5, 2.84, 2.7766666666666664)"
11-01-2023 10:52:14.389781,"(20.0, 25.0, 23.615384615384617)","(18.0, 36.0, 35.714285714285715)","(13.0, 16.0, 14.64)","(4.8, 5.5, 5.1454545454545455)","(2.15, 3.3, 3.242857142857143)","(2.5, 2.84, 2.7766666666666664)"
11-01-2023 10:52:15.430074,"(20.0, 25.0, 23.88888888888889)","(18.0, 36.0, 35.714285714285715)","(13.0, 16.0, 14.64)","(4.8, 5.4, 5.1454545454545455)","(2.15, 3.3, 3.242857142857143)","(2.5, 2.84, 2.7766666666666664)"
11-01-2023 10:52:16.566463,"(20.0, 25.0, 23.88888888888889)","(18.0, 36.0, 35.714285714285715)","(13.0, 16.0, 14.64)","(4.8, 5.4, 5.1454545454545455)","(2.15, 3.3, 3.242857142857143)","(2.5, 2.84, 2.7766666666666664)"
11-01-2023 10:52:17.604641,"(20.0, 25.0, 23.88888888888889)","(18.0, 36.0, 35.714285714285715)","(13.0, 16.0, 15.066666666666666)","(4.8, 5.4, 5.144117647058823)","(2.15, 3.3, 3.242857142857143)","(2.5, 2.84, 2.7133333333333334)"
11-01-2023 10:52:18.734288,"(20.0, 25.0, 22.5)","(18.0, 34.0, 33.09090909090909)","(13.0, 16.0, 14.055555555555555)","(4.8, 5.4, 5.1535714285714285)","(2.15, 3.3, 3.242857142857143)","(2.5, 2.84, 2.7133333333333334)"
11-01-2023 10:52:19.755845,"(20.0, 24.0, 22.666666666666668)","(18.0, 34.0, 33.09090909090909)","(13.0, 16.0, 14.055555555555555)","(4.8, 5.4, 5.1535714285714285)","(2.15, 3.3, 3.2294117647058824)","(2.5, 2.84, 2.7766666666666664)"
11-01-2023 10:52:20.809064,"(20.0, 25.0, 24.0)","(18.0, 34.0, 33.63636363636363)","(13.0, 16.0, 14.333333333333334)","(4.8, 5.4, 5.15625)","(2.15, 3.3, 3.1999999999999997)","(2.5, 2.84, 2.7766666666666664)"
11-01-2023 10:52:21.706735,"(20.0, 24.0, 23.666666666666668)","(18.0, 38.0, 37.5)","(13.0, 16.0, 14.055555555555555)","(4.8, 5.4, 5.075)","(2.15, 3.3, 3.1999999999999997)","(2.5, 2.84, 2.7766666666666664)"
11-01-2023 10:52:22.667081,"(20.0, 24.0, 23.153846153846153)","(18.0, 38.0, 36.125)","(13.0, 16.0, 14.541666666666668)","(4.8, 5.3, 5.2)","(2.15, 3.3, 3.1999999999999997)","(2.5, 2.84, 2.7766666666666664)"
11-01-2023 10:52:23.612691,"(20.0, 24.0, 23.153846153846153)","(18.0, 36.0, 34.0)","(13.0, 16.0, 13.826086956521738)","(4.8, 5.3, 5.2)","(2.15, 3.3, 3.1999999999999997)","(2.5, 2.84, 2.7766666666666664)"
11-01-2023 10:52:24.655932,"(20.0, 24.0, 23.125)","(18.0, 36.0, 34.0)","(13.0, 16.0, 13.6)","(4.8, 5.3, 5.144444444444444)","(2.15, 3.3, 3.2294117647058824)","(2.5, 2.84, 2.7766666666666664)"
11-01-2023 10:52:25.807438,"(20.0, 24.0, 23.125)","(18.0, 36.0, 33.25)","(13.0, 16.0, 13.6)","(4.8, 5.3, 5.25)","(2.15, 3.3, 3.245454545454545)","(2.5, 2.84, 2.716666666666667)"
11-01-2023 10:52:26.954065,"(19.0, 24.0, 22.133333333333333)","(19.0, 36.0, 32.666666666666664)","(13.0, 16.0, 13.8)","(4.6, 5.4, 5.25)","(2.2, 3.3, 3.2795454545454543)","(2.5, 2.8, 2.7062500000000003)"
11-01-2023 10:52:27.992543,"(19.0, 24.0, 22.133333333333333)","(19.0, 34.0, 32.666666666666664)","(13.0, 15.0, 13.8)","(4.6, 5.4, 5.25)","(2.2, 3.3, 3.2795454545454543)","(2.5, 2.8, 2.7062500000000003)"
11-01-2023 10:52:29.107924,"(19.0, 24.0, 22.133333333333333)","(19.0, 34.0, 32.666666666666664)","(13.0, 15.0, 13.615384615384615)","(4.6, 5.4, 5.123076923076923)","(2.2, 3.3, 3.2874999999999996)","(2.5, 2.8, 2.7525)"
11-01-2023 10:52:30.048630,"(19.0, 24.0, 23.125)","(19.0, 34.0, 33.04761904761905)","(13.0, 14.0, 13.625)","(4.6, 5.4, 5.123076923076923)","(2.2, 3.3, 3.2874999999999996)","(2.5, 2.8, 2.755)"
11-01-2023 10:52:30.965836,"(19.0, 24.0, 23.125)","(19.0, 36.0, 34.095238095238095)","(13.0, 15.0, 13.607142857142858)","(4.6, 5.4, 5.323076923076924)","(2.2, 3.3, 3.23)","(2.5, 2.8, 2.755)"
11-01-2023 10:52:31.991874,"(19.0, 24.0, 21.6)","(19.0, 34.0, 33.833333333333336)","(13.0, 15.0, 13.625)","(4.6, 5.4, 5.27391304347826)","(2.2, 3.3, 3.2782608695652176)","(2.5, 2.8, 2.755)"
11-01-2023 10:52:32.984171,"(19.0, 24.0, 21.807692307692307)","(19.0, 34.0, 33.22222222222222)","(13.0, 15.0, 13.6)","(4.6, 5.3, 5.2846153846153845)","(2.2, 3.4, 3.3307692307692305)","(2.5, 2.8, 2.755)"
11-01-2023 10:52:33.990604,"(19.0, 24.0, 22.1)","(19.0, 34.0, 33.22222222222222)","(13.0, 15.0, 13.6)","(4.6, 5.4, 5.266666666666667)","(2.2, 3.4, 3.34)","(2.5, 2.8, 2.73)"
11-01-2023 10:52:34.966412,"(19.0, 24.0, 22.1)","(19.0, 34.0, 32.833333333333336)","(13.0, 15.0, 13.6)","(4.6, 5.4, 5.331818181818182)","(2.2, 3.4, 3.4192307692307695)","(2.5, 2.8, 2.73)"
11-01-2023 10:52:35.902727,"(19.0, 24.0, 21.692307692307693)","(19.0, 34.0, 32.833333333333336)","(13.0, 15.0, 13.6)","(4.6, 5.4, 5.331818181818182)","(2.2, 3.45, 3.4192307692307695)","(2.5, 2.8, 2.6363636363636362)"
11-01-2023 10:52:36.824185,"(19.0, 24.0, 21.5)","(19.0, 34.0, 32.833333333333336)","(13.0, 15.0, 13.6)","(4.6, 5.4, 5.316666666666666)","(2.2, 3.5, 3.382142857142857)","(2.5, 2.8, 2.7555555555555555)"
11-01-2023 10:52:37.773174,"(19.0, 24.0, 22.1)","(19.0, 34.0, 33.22222222222222)","(13.0, 14.0, 13.6)","(4.6, 5.4, 5.316666666666666)","(2.2, 3.4, 3.39)","(2.5, 2.8, 2.718518518518519)"
11-01-2023 10:52:38.835627,"(19.0, 24.0, 22.1)","(19.0, 34.0, 33.0)","(13.0, 14.0, 13.333333333333334)","(4.6, 5.4, 5.316666666666666)","(2.2, 3.4, 3.30625)","(2.5, 2.8, 2.718518518518519)"
11-01-2023 10:52:39.907091,"(20.0, 24.0, 22.11111111111111)","(18.0, 34.0, 33.0)","(13.0, 14.0, 13.333333333333334)","(4.8, 5.4, 5.3090909090909095)","(2.15, 3.4, 3.30625)","(2.5, 2.8, 2.718518518518519)"
11-01-2023 10:52:40.844352,"(20.0, 23.0, 22.142857142857142)","(18.0, 34.0, 33.0)","(13.0, 14.0, 13.333333333333334)","(4.8, 5.4, 5.3090909090909095)","(2.15, 3.4, 3.3625)","(2.5, 2.8, 2.721739130434783)"
11-01-2023 10:52:41.801655,"(20.0, 23.0, 22.058823529411764)","(18.0, 34.0, 33.0)","(13.0, 14.0, 13.333333333333334)","(4.8, 5.4, 5.341176470588236)","(2.15, 3.4, 3.3625)","(2.5, 2.8, 2.718518518518519)"
11-01-2023 10:52:42.791824,"(19.0, 23.0, 22.058823529411764)","(18.0, 34.0, 33.0)","(13.0, 14.0, 13.571428571428571)","(4.8, 5.6, 5.4799999999999995)","(2.2, 3.4, 3.3625)","(2.5, 2.8, 2.6705882352941175)"
11-01-2023 10:52:43.816312,"(19.0, 23.0, 21.4)","(18.0, 34.0, 32.25)","(13.0, 14.0, 13.4)","(4.8, 5.6, 5.514285714285714)","(2.2, 3.4, 3.495454545454545)","(2.5, 2.8, 2.664615384615385)"
11-01-2023 10:52:44.943867,"(19.0, 23.0, 20.91304347826087)","(18.0, 32.0, 31.5)","(13.0, 14.0, 13.571428571428571)","(4.8, 5.6, 5.359999999999999)","(2.2, 3.55, 3.4136363636363636)","(2.5, 2.8, 2.6815384615384614)"
11-01-2023 10:52:46.002035,"(19.0, 23.0, 20.91304347826087)","(18.0, 32.0, 31.5)","(13.0, 14.0, 13.571428571428571)","(4.8, 5.6, 5.3428571428571425)","(2.2, 3.45, 3.3727272727272726)","(2.5, 2.8, 2.737391304347826)"
11-01-2023 10:52:47.010611,"(19.0, 23.0, 21.22222222222222)","(18.0, 34.0, 32.35294117647059)","(13.0, 14.0, 13.363636363636363)","(4.8, 5.6, 5.327272727272727)","(2.2, 3.4, 3.3727272727272726)","(2.5, 2.8, 2.737391304347826)"
11-01-2023 10:52:47.951508,"(19.0, 23.0, 21.22222222222222)","(18.0, 34.0, 31.904761904761905)","(13.0, 14.0, 13.5)","(4.8, 5.6, 5.325)","(2.2, 3.4, 3.3727272727272726)","(2.5, 2.8, 2.737391304347826)"
11-01-2023 10:52:48.873215,"(19.0, 23.0, 21.22222222222222)","(18.0, 34.0, 31.904761904761905)","(13.0, 14.0, 13.5)","(4.8, 5.6, 5.4263157894736835)","(2.2, 3.4, 3.3727272727272726)","(2.5, 2.8, 2.734814814814815)"
11-01-2023 10:52:49.863378,"(19.0, 23.0, 21.22222222222222)","(18.0, 34.0, 31.904761904761905)","(13.0, 14.0, 13.5)","(4.8, 5.6, 5.4263157894736835)","(2.2, 3.4, 3.3464285714285715)","(2.5, 2.8, 2.734814814814815)"
11-01-2023 10:52:50.801391,"(19.0, 23.0, 21.22222222222222)","(18.0, 34.0, 31.904761904761905)","(13.0, 14.0, 13.5)","(4.8, 5.6, 5.4263157894736835)","(2.2, 3.4, 3.3282608695652174)","(2.5, 2.8, 2.7323076923076925)"
11-01-2023 10:52:51.852998,"(19.0, 23.0, 20.91304347826087)","(18.0, 34.0, 31.066666666666666)","(13.0, 14.0, 13.363636363636363)","(4.8, 5.6, 5.460869565217392)","(2.2, 3.35, 3.467857142857143)","(2.5, 2.8, 2.724)"
11-01-2023 10:52:52.767004,"(19.0, 23.0, 21.22222222222222)","(18.0, 34.0, 27.583333333333332)","(13.0, 14.0, 13.571428571428571)","(4.8, 5.6, 5.460869565217392)","(2.2, 3.5, 3.34)","(2.5, 2.76, 2.704615384615385)"
11-01-2023 10:52:53.680469,"(19.0, 23.0, 20.91304347826087)","(18.0, 34.0, 27.583333333333332)","(13.0, 14.0, 13.571428571428571)","(4.8, 5.6, 5.444444444444445)","(2.2, 3.45, 3.34)","(2.5, 2.76, 2.7199999999999998)"
11-01-2023 10:52:54.531101,"(19.0, 23.0, 20.91304347826087)","(18.0, 34.0, 27.583333333333332)","(13.0, 14.0, 13.4)","(4.8, 5.6, 5.5249999999999995)","(2.2, 3.45, 3.3675)","(2.5, 2.76, 2.703529411764706)"
11-01-2023 10:52:55.460114,"(19.0, 23.0, 21.22222222222222)","(18.0, 34.0, 31.066666666666666)","(13.0, 14.0, 13.333333333333334)","(4.8, 5.6, 5.529999999999999)","(2.2, 3.45, 3.4250000000000003)","(2.5, 2.76, 2.706666666666667)"
11-01-2023 10:52:56.451889,"(19.0, 23.0, 21.22222222222222)","(18.0, 34.0, 30.333333333333332)","(13.0, 14.0, 13.333333333333334)","(4.8, 5.6, 5.529999999999999)","(2.2, 3.45, 3.3978260869565218)","(2.5, 2.72, 2.7)"
11-01-2023 10:52:57.418975,"(19.0, 23.0, 21.22222222222222)","(18.0, 34.0, 31.38095238095238)","(13.0, 14.0, 13.333333333333334)","(4.8, 5.6, 5.472727272727273)","(2.2, 3.45, 3.4136363636363636)","(2.5, 2.72, 2.6733333333333333)"
11-01-2023 10:52:58.379038,"(18.0, 23.0, 21.22222222222222)","(18.0, 32.0, 31.727272727272727)","(13.0, 14.0, 13.333333333333334)","(4.8, 5.6, 5.472727272727273)","(2.3, 3.45, 3.4136363636363636)","(2.5, 2.72, 2.67)"
11-01-2023 10:52:59.353449,"(18.0, 23.0, 21.22222222222222)","(18.0, 34.0, 31.63157894736842)","(13.0, 14.0, 13.333333333333334)","(4.8, 5.6, 5.611764705882353)","(2.3, 3.45, 3.4136363636363636)","(2.5, 2.76, 2.67)"
11-01-2023 10:53:00.293722,"(18.0, 23.0, 20.91304347826087)","(18.0, 34.0, 30.25)","(13.0, 14.0, 13.363636363636363)","(4.8, 5.7, 5.641176470588236)","(2.3, 3.45, 3.4136363636363636)","(2.5, 2.76, 2.664)"
11-01-2023 10:53:01.245136,"(18.0, 23.0, 20.91304347826087)","(18.0, 34.0, 31.0)","(13.0, 14.0, 13.571428571428571)","(4.8, 5.7, 5.641176470588236)","(2.3, 3.45, 3.4136363636363636)","(2.5, 2.76, 2.67)"
11-01-2023 10:53:02.134990,"(18.0, 23.0, 20.91304347826087)","(18.0, 34.0, 31.0)","(13.0, 14.0, 13.58)","(4.8, 5.7, 5.641176470588236)","(2.3, 3.45, 3.4136363636363636)","(2.5, 2.76, 2.7176470588235295)"
11-01-2023 10:53:03.047892,"(18.0, 23.0, 21.11764705882353)","(18.0, 34.0, 32.588235294117645)","(13.0, 14.0, 13.714285714285714)","(4.8, 5.7, 5.6375)","(2.3, 3.45, 3.4171875000000003)","(2.5, 2.76, 2.67)"
11-01-2023 10:53:03.936957,"(18.0, 23.0, 21.11764705882353)","(18.0, 34.0, 32.8)","(13.0, 14.0, 13.52)","(4.8, 5.7, 5.6375)","(2.3, 3.45, 3.4171875000000003)","(2.5, 2.76, 2.67)"
11-01-2023 10:53:04.842110,"(18.0, 23.0, 21.11764705882353)","(18.0, 34.0, 32.8)","(13.0, 14.0, 13.410714285714286)","(4.8, 5.7, 5.6375)","(2.3, 3.45, 3.4181818181818184)","(2.5, 2.76, 2.67)"
11-01-2023 10:53:05.706025,"(18.0, 23.0, 21.11764705882353)","(18.0, 34.0, 32.8)","(13.0, 14.0, 13.410714285714286)","(4.8, 5.7, 5.6375)","(2.3, 3.45, 3.4181818181818184)","(2.5, 2.76, 2.67)"
11-01-2023 10:53:06.713825,"(18.0, 23.0, 21.11764705882353)","(18.0, 34.0, 32.8)","(13.0, 14.0, 13.410714285714286)","(4.8, 5.7, 5.644444444444445)","(2.3, 3.45, 3.4181818181818184)","(2.5, 2.76, 2.664)"
11-01-2023 10:53:07.556135,"(18.0, 23.0, 21.11764705882353)","(18.0, 34.0, 32.8)","(13.0, 14.0, 13.410714285714286)","(4.8, 5.7, 5.644444444444445)","(2.3, 3.45, 3.4181818181818184)","(2.5, 2.76, 2.664)"
11-01-2023 10:53:08.485969,"(18.0, 23.0, 21.11764705882353)","(18.0, 34.0, 32.8)","(13.0, 14.0, 13.484375)","(4.8, 5.7, 5.644444444444445)","(2.3, 3.45, 3.353846153846154)","(2.5, 2.76, 2.664)"
11-01-2023 10:53:09.393034,"(18.0, 23.0, 20.91304347826087)","(18.0, 34.0, 32.2)","(13.0, 14.0, 13.352941176470589)","(4.8, 5.7, 5.675)","(2.3, 3.4, 3.353846153846154)","(2.5, 2.76, 2.67)"
