,Cosmic Teddy,Soleil,Homebush Flick,Goldstar Velvet,Homebush Matty,Is That Toby,Opawa Glen,Tiger Bill
10-01-2023 09:24:58.896291,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:00.047193,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:01.213812,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:02.345792,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:03.499788,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:04.716659,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:05.939348,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:07.154758,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:08.355275,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:09.555891,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:10.835952,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:12.068468,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:13.281983,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:14.763204,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:16.145179,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:17.505999,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:18.687689,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:20.120284,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:21.565299,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:22.801123,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:24.017974,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:25.244907,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:26.406490,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:27.590842,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:28.772255,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:29.914623,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:31.063161,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:32.225513,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:33.358990,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:34.454113,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:35.564440,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:36.707810,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:37.800122,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:38.949867,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:40.093848,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:41.251889,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:42.404180,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:43.595358,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:44.858386,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:46.216036,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:47.395123,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:48.465154,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:49.548224,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:50.590040,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:51.553874,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:52.509655,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:53.491322,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:54.487037,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:55.504948,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:56.546768,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:57.660045,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:58.685386,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:25:59.751585,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:00.828320,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:01.922375,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:03.005701,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:04.038717,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:05.050749,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:06.082845,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:07.117146,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:08.105927,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:09.114269,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:10.119864,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:11.157175,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:12.238631,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:13.329979,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:14.404098,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:15.467243,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:16.508600,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:17.542859,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:18.583709,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:19.626777,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:20.680545,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:21.700213,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:22.693080,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:23.718465,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:24.668218,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:25.685696,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:26.684584,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:27.746990,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:28.746399,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:29.804401,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:30.841599,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:31.876857,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:32.905036,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:33.916327,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:34.910990,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:35.890270,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:36.933607,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:38.068690,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:26:39.222084,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
