,Cellar Champ,Spitfire,Testing The Cugat,Andros,Magnolia Lass,Miss Athena,More Like That,White Glove Test,Exit To Eden
10-01-2023 13:24:49.941789,"(17.0, 22.0, 20.195121951219512)","(1.65, 1.83, 1.8222033898305086)","(8.5, 9.2, 9.1)","(10.0, 13.0, 12.76388888888889)","(101.0, 350.0, 280.0)","(4.8, 5.7, 5.68671875)","(101.0, 340.0, 236.66666666666666)","(17.0, 32.0, 30.22222222222222)","(91.0, 210.0, 190.0)"
10-01-2023 13:24:51.555594,"(17.0, 22.0, 20.417910447761194)","(1.65, 1.83, 1.8222641509433963)","(8.5, 9.2, 9.173076923076923)","(10.0, 13.0, 12.939024390243903)","(101.0, 340.0, 285.0)","(4.8, 5.7, 5.689201877934273)","(101.0, 240.0, 237.27272727272728)","(17.0, 32.0, 30.4)","(101.0, 210.0, 190.0)"
10-01-2023 13:24:53.162793,"(17.0, 22.0, 21.032846715328468)","(1.65, 1.83, 1.8205714285714287)","(8.5, 9.2, 9.216363636363635)","(10.0, 13.0, 13.025)","(101.0, 330.0, 280.0)","(4.8, 5.7, 5.6937500000000005)","(101.0, 240.0, 301.7647058823529)","(17.0, 32.0, 30.4)","(101.0, 210.0, 204.28571428571428)"
10-01-2023 13:24:54.603747,"(17.0, 22.0, 20.54794520547945)","(1.65, 1.83, 1.8466408268733852)","(8.0, 9.4, 9.232848232848232)","(10.0, 13.5, 13.022727272727273)","(101.0, 320.0, 266.25)","(4.8, 5.7, 5.693905817174516)","(101.0, 340.0, 301.7647058823529)","(18.0, 32.0, 30.29126213592233)","(91.0, 210.0, 206.0)"
10-01-2023 13:24:55.955443,"(17.0, 22.0, 20.49)","(1.65, 1.85, 1.8412676056338029)","(8.0, 9.4, 9.20390243902439)","(10.0, 13.5, 13.022727272727273)","(101.0, 310.0, 266.25)","(4.8, 5.7, 5.670792079207921)","(101.0, 340.0, 301.7647058823529)","(18.0, 32.0, 30.231578947368423)","(91.0, 210.0, 208.0)"
10-01-2023 13:24:57.278292,"(17.0, 21.0, 20.49)","(1.65, 1.85, 1.84024)","(8.0, 9.4, 9.067510548523206)","(10.0, 13.5, 13.0625)","(101.0, 310.0, 275.0)","(4.8, 5.7, 5.555342465753425)","(101.0, 340.0, 307.5)","(18.0, 32.0, 30.06896551724138)","(91.0, 210.0, 212.30769230769232)"
10-01-2023 13:24:58.686969,"(17.0, 21.0, 20.09090909090909)","(1.65, 1.86, 1.8416304347826087)","(8.0, 9.4, 9.1568345323741)","(10.0, 13.5, 13.358490566037736)","(101.0, 310.0, 283.75)","(4.8, 5.6, 5.569473684210526)","(101.0, 340.0, 311.1111111111111)","(18.0, 32.0, 30.458715596330276)","(91.0, 220.0, 209.375)"
10-01-2023 13:25:00.051825,"(17.0, 21.0, 20.393939393939394)","(1.65, 1.85, 1.8410263929618769)","(8.0, 9.2, 9.213711583924349)","(10.0, 13.5, 13.422222222222222)","(101.0, 310.0, 280.0)","(4.8, 5.6, 5.570694864048338)","(101.0, 340.0, 244.0)","(18.0, 32.0, 30.2680412371134)","(91.0, 230.0, 209.375)"
10-01-2023 13:25:01.503005,"(17.0, 21.0, 20.473684210526315)","(1.65, 1.85, 1.8463945578231293)","(8.0, 9.4, 9.20250626566416)","(10.0, 13.5, 13.45)","(101.0, 310.0, 275.0)","(4.8, 5.6, 5.573854447439353)","(101.0, 340.0, 309.4117647058824)","(18.0, 32.0, 30.41509433962264)","(101.0, 230.0, 208.27586206896552)"
10-01-2023 13:25:02.793438,"(17.0, 21.0, 20.73913043478261)","(1.65, 1.85, 1.8420343137254902)","(8.0, 9.4, 9.20263852242744)","(10.0, 13.5, 13.453333333333333)","(101.0, 310.0, 270.0)","(4.8, 5.6, 5.569781931464174)","(101.0, 340.0, 322.66666666666663)","(18.0, 32.0, 30.41509433962264)","(101.0, 230.0, 207.5)"
10-01-2023 13:25:04.138965,"(17.0, 21.0, 20.73913043478261)","(1.65, 1.86, 1.8424198250728865)","(8.0, 9.4, 9.214851485148515)","(10.0, 13.5, 13.405405405405405)","(101.0, 300.0, 270.0)","(4.8, 5.6, 5.567610062893081)","(101.0, 340.0, 330.7142857142857)","(18.0, 32.0, 30.336633663366335)","(101.0, 230.0, 207.5)"
10-01-2023 13:25:05.478111,"(17.0, 21.0, 20.936842105263157)","(1.65, 1.86, 1.8534426229508199)","(8.0, 9.4, 9.245454545454544)","(10.0, 13.5, 13.390625)","(101.0, 300.0, 270.0)","(4.8, 5.6, 5.567610062893081)","(101.0, 340.0, 327.0)","(18.0, 32.0, 30.336633663366335)","(101.0, 230.0, 207.5)"
10-01-2023 13:25:06.812635,"(17.0, 22.0, 21.821428571428573)","(1.65, 1.86, 1.8565040650406506)","(8.0, 9.4, 9.241422594142259)","(10.0, 13.5, 13.390625)","(101.0, 300.0, 270.0)","(4.8, 5.6, 5.564179104477612)","(101.0, 340.0, 326.6666666666667)","(18.0, 32.0, 30.336633663366335)","(101.0, 230.0, 207.5)"
10-01-2023 13:25:08.197217,"(17.0, 22.0, 21.541666666666668)","(1.65, 1.87, 1.8565040650406506)","(8.0, 9.4, 9.241422594142259)","(10.0, 13.5, 13.208333333333334)","(101.0, 300.0, 270.0)","(4.8, 5.6, 5.772151898734177)","(101.0, 340.0, 329.4736842105263)","(18.0, 32.0, 30.21276595744681)","(101.0, 230.0, 210.3125)"
10-01-2023 13:25:09.501674,"(17.0, 22.0, 20.035714285714285)","(1.65, 1.87, 1.8542902208201895)","(8.0, 9.4, 9.210152284263959)","(10.0, 13.5, 13.208333333333334)","(101.0, 300.0, 270.0)","(4.8, 5.8, 5.750929368029739)","(101.0, 350.0, 329.4736842105263)","(18.0, 32.0, 30.210526315789473)","(101.0, 230.0, 210.3125)"
10-01-2023 13:25:10.786539,"(16.0, 22.0, 20.035714285714285)","(1.65, 1.87, 1.8545192307692309)","(8.0, 9.4, 9.223167848699763)","(10.0, 13.5, 12.966216216216216)","(101.0, 300.0, 270.0)","(4.8, 5.8, 5.762645914396887)","(101.0, 350.0, 329.4736842105263)","(18.0, 32.0, 30.46846846846847)","(101.0, 230.0, 213.42105263157896)"
10-01-2023 13:25:12.130517,"(16.0, 22.0, 20.142857142857142)","(1.65, 1.87, 1.8545192307692309)","(8.0, 9.4, 9.171851851851851)","(10.0, 13.0, 12.962121212121213)","(101.0, 300.0, 270.0)","(4.8, 5.8, 5.762645914396887)","(101.0, 350.0, 329.4736842105263)","(18.0, 32.0, 30.464285714285715)","(101.0, 230.0, 213.42105263157896)"
10-01-2023 13:25:13.458113,"(17.0, 22.0, 20.076923076923077)","(1.65, 1.87, 1.8561206896551725)","(8.0, 9.2, 9.110833333333334)","(10.0, 13.0, 13.310126582278482)","(101.0, 300.0, 270.0)","(4.8, 5.8, 5.6090909090909085)","(101.0, 350.0, 329.4736842105263)","(18.0, 32.0, 30.464285714285715)","(101.0, 230.0, 213.42105263157896)"
10-01-2023 13:25:14.896449,"(17.0, 22.0, 20.076923076923077)","(1.65, 1.87, 1.8561206896551725)","(8.0, 9.4, 9.110833333333334)","(10.0, 13.5, 13.370588235294118)","(101.0, 300.0, 270.0)","(4.8, 5.7, 5.6523076923076925)","(101.0, 350.0, 332.94117647058823)","(18.0, 32.0, 30.22680412371134)","(101.0, 230.0, 213.42105263157896)"
10-01-2023 13:25:16.184757,"(17.0, 22.0, 20.076923076923077)","(1.65, 1.87, 1.8539118457300277)","(8.0, 9.4, 9.161212121212122)","(10.0, 13.5, 13.338235294117647)","(101.0, 300.0, 270.0)","(4.8, 5.7, 5.635862068965517)","(101.0, 340.0, 332.94117647058823)","(18.0, 32.0, 29.831932773109244)","(101.0, 230.0, 213.42105263157896)"
10-01-2023 13:25:17.451153,"(17.0, 21.0, 20.01923076923077)","(1.65, 1.86, 1.8509615384615385)","(8.0, 9.0, 8.84954128440367)","(10.0, 13.5, 12.959677419354838)","(101.0, 300.0, 270.0)","(4.8, 5.7, 5.653367875647668)","(101.0, 340.0, 326.6666666666667)","(18.0, 32.0, 29.831932773109244)","(101.0, 230.0, 213.42105263157896)"
10-01-2023 13:25:18.677400,"(17.0, 21.0, 19.96551724137931)","(1.65, 1.86, 1.8511875)","(8.0, 9.0, 8.84954128440367)","(10.0, 13.0, 12.959677419354838)","(101.0, 300.0, 270.0)","(4.8, 5.7, 5.653367875647668)","(101.0, 340.0, 331.53846153846155)","(18.0, 32.0, 29.61111111111111)","(101.0, 230.0, 213.84615384615384)"
10-01-2023 13:25:19.904827,"(16.0, 21.0, 19.676470588235293)","(1.65, 1.87, 1.8610932475884245)","(8.0, 9.0, 8.829113924050633)","(10.0, 13.0, 12.897435897435898)","(101.0, 300.0, 270.0)","(4.8, 5.7, 5.653367875647668)","(101.0, 340.0, 331.53846153846155)","(18.0, 32.0, 29.476635514018692)","(101.0, 230.0, 213.42105263157896)"
10-01-2023 13:25:21.194607,"(16.0, 20.0, 19.785714285714285)","(1.65, 1.87, 1.8613166144200628)","(8.0, 9.0, 8.711538461538462)","(10.0, 13.0, 12.930555555555555)","(101.0, 300.0, 270.0)","(4.8, 5.7, 5.653367875647668)","(101.0, 340.0, 331.53846153846155)","(18.0, 32.0, 29.5)","(101.0, 230.0, 213.42105263157896)"
10-01-2023 13:25:22.593422,"(16.0, 20.0, 19.785714285714285)","(1.65, 1.87, 1.8618181818181818)","(8.0, 8.8, 8.716666666666667)","(10.0, 13.0, 12.947916666666666)","(101.0, 300.0, 270.0)","(4.8, 5.7, 5.637062937062937)","(101.0, 340.0, 331.53846153846155)","(18.0, 32.0, 29.5)","(101.0, 230.0, 215.45454545454544)"
10-01-2023 13:25:24.299727,"(16.0, 20.0, 19.666666666666668)","(1.65, 1.87, 1.8570165745856355)","(8.0, 8.8, 8.746666666666668)","(10.0, 13.0, 12.916666666666666)","(101.0, 300.0, 270.0)","(4.8, 5.7, 5.64375)","(101.0, 340.0, 332.1428571428571)","(18.0, 32.0, 29.588785046728972)","(101.0, 230.0, 215.88235294117646)"
10-01-2023 13:25:25.786657,"(16.0, 20.0, 20.885964912280702)","(1.65, 1.86, 1.8458215962441316)","(8.0, 8.8, 8.626041666666666)","(10.0, 13.0, 12.88888888888889)","(101.0, 300.0, 270.0)","(4.8, 5.7, 5.657368421052632)","(101.0, 340.0, 332.1428571428571)","(18.0, 32.0, 29.801724137931036)","(101.0, 230.0, 215.88235294117646)"
10-01-2023 13:25:27.266884,"(16.0, 21.0, 20.235294117647058)","(1.65, 1.85, 1.8397695852534564)","(8.0, 8.8, 8.634653465346535)","(10.0, 13.0, 13.15)","(101.0, 300.0, 270.0)","(4.8, 5.7, 5.686153846153847)","(101.0, 340.0, 332.1428571428571)","(18.0, 32.0, 30.338983050847457)","(101.0, 230.0, 211.1764705882353)"
10-01-2023 13:25:28.580747,"(16.0, 21.0, 20.235294117647058)","(1.65, 1.84, 1.8593934142114386)","(8.0, 8.8, 8.43719512195122)","(10.0, 13.5, 13.119047619047619)","(101.0, 300.0, 270.0)","(4.8, 5.7, 5.688617886178862)","(101.0, 340.0, 327.5)","(18.0, 32.0, 30.059405940594058)","(101.0, 230.0, 211.1764705882353)"
10-01-2023 13:25:29.856901,"(16.0, 21.0, 20.885964912280702)","(1.65, 1.87, 1.8522077922077922)","(8.0, 8.6, 8.420805369127518)","(10.0, 13.5, 13.351851851851851)","(101.0, 300.0, 270.0)","(4.8, 5.7, 5.689855072463768)","(101.0, 350.0, 327.5)","(18.0, 32.0, 30.14)","(101.0, 230.0, 211.1764705882353)"
10-01-2023 13:25:31.097461,"(16.0, 20.0, 19.96923076923077)","(1.65, 1.87, 1.8551891891891892)","(8.0, 8.6, 8.424342105263158)","(10.0, 13.5, 13.257575757575758)","(101.0, 300.0, 255.0)","(4.8, 5.7, 5.6582608695652175)","(101.0, 350.0, 327.5)","(18.0, 32.0, 30.382608695652173)","(101.0, 230.0, 211.1764705882353)"
10-01-2023 13:25:32.406310,"(16.0, 20.0, 19.96923076923077)","(1.65, 1.87, 1.8551891891891892)","(8.0, 8.6, 8.419594594594594)","(10.0, 13.5, 13.144444444444444)","(101.0, 300.0, 255.0)","(4.8, 5.7, 5.6582608695652175)","(101.0, 350.0, 327.5)","(18.0, 32.0, 30.382608695652173)","(101.0, 230.0, 211.1764705882353)"
10-01-2023 13:25:33.752246,"(16.0, 21.0, 21.5)","(1.65, 1.87, 1.8845526315789474)","(8.0, 8.6, 8.490209790209791)","(10.0, 13.5, 12.672413793103448)","(101.0, 300.0, 246.66666666666666)","(4.8, 5.7, 5.583977900552486)","(101.0, 350.0, 335.0)","(18.0, 32.0, 30.634146341463413)","(101.0, 230.0, 220.625)"
10-01-2023 13:25:35.097049,"(16.0, 22.0, 21.5)","(1.65, 1.89, 1.885728476821192)","(8.0, 8.6, 8.494983277591974)","(10.0, 13.0, 12.46031746031746)","(101.0, 320.0, 298.3333333333333)","(4.8, 5.7, 5.586363636363637)","(101.0, 350.0, 335.0)","(18.0, 32.0, 30.677165354330707)","(101.0, 230.0, 220.625)"
10-01-2023 13:25:36.396280,"(16.0, 22.0, 20.024390243902438)","(1.65, 1.89, 1.885728476821192)","(8.0, 8.6, 8.505223880597015)","(10.0, 12.5, 12.46031746031746)","(101.0, 310.0, 298.3333333333333)","(4.8, 5.7, 5.586363636363637)","(101.0, 350.0, 283.3333333333333)","(18.0, 32.0, 30.677165354330707)","(101.0, 230.0, 220.625)"
10-01-2023 13:25:37.693579,"(16.0, 22.0, 21.310344827586206)","(1.65, 1.89, 1.885298245614035)","(8.0, 8.6, 8.525714285714285)","(10.0, 12.5, 12.465277777777779)","(101.0, 310.0, 300.0)","(4.8, 5.7, 5.59795918367347)","(101.0, 350.0, 321.42857142857144)","(18.0, 32.0, 30.717557251908396)","(101.0, 230.0, 220.625)"
10-01-2023 13:25:38.963369,"(16.0, 22.0, 21.310344827586206)","(1.65, 1.89, 1.885698113207547)","(8.0, 8.6, 8.588732394366197)","(10.0, 12.5, 12.465277777777779)","(101.0, 310.0, 268.2352941176471)","(4.8, 5.7, 5.59795918367347)","(101.0, 350.0, 290.0)","(18.0, 32.0, 30.717557251908396)","(101.0, 230.0, 220.625)"
10-01-2023 13:25:40.233849,"(16.0, 22.0, 21.066666666666666)","(1.65, 1.89, 1.8701162790697674)","(8.0, 8.6, 8.802197802197803)","(10.0, 12.5, 12.465277777777779)","(101.0, 320.0, 268.2352941176471)","(4.8, 5.7, 5.631740614334471)","(101.0, 350.0, 290.0)","(18.0, 32.0, 30.717557251908396)","(101.0, 230.0, 220.625)"
10-01-2023 13:25:41.466870,"(16.0, 22.0, 21.1)","(1.65, 1.89, 1.8722448979591837)","(8.0, 9.0, 8.801818181818183)","(10.0, 12.5, 12.465277777777779)","(101.0, 320.0, 268.2352941176471)","(4.8, 5.7, 5.630795847750865)","(101.0, 350.0, 290.0)","(18.0, 32.0, 30.717557251908396)","(101.0, 230.0, 220.625)"
10-01-2023 13:25:42.749706,"(16.0, 21.0, 20.84931506849315)","(1.65, 1.88, 1.8721052631578947)","(8.0, 9.0, 8.801818181818183)","(10.0, 12.5, 12.465277777777779)","(101.0, 320.0, 268.2352941176471)","(4.8, 5.7, 5.630795847750865)","(101.0, 350.0, 290.0)","(18.0, 32.0, 30.717557251908396)","(101.0, 230.0, 220.625)"
10-01-2023 13:25:44.039905,"(16.0, 21.0, 20.84931506849315)","(1.65, 1.88, 1.8721052631578947)","(8.0, 9.0, 8.801834862385322)","(10.0, 12.5, 12.465277777777779)","(101.0, 320.0, 268.2352941176471)","(4.8, 5.7, 5.630795847750865)","(101.0, 350.0, 290.0)","(18.0, 32.0, 30.717557251908396)","(101.0, 230.0, 220.625)"
10-01-2023 13:25:45.376824,"(16.0, 21.0, 20.84931506849315)","(1.65, 1.88, 1.8717094017094018)","(8.0, 8.8, 8.61142857142857)","(10.0, 12.5, 12.715686274509803)","(101.0, 320.0, 268.2352941176471)","(4.8, 5.7, 5.641176470588236)","(101.0, 350.0, 290.0)","(18.0, 32.0, 30.666666666666668)","(101.0, 230.0, 222.0)"
10-01-2023 13:25:46.656964,"(16.0, 21.0, 20.84931506849315)","(1.65, 1.88, 1.8717094017094018)","(8.0, 8.8, 8.61142857142857)","(10.0, 13.0, 12.715686274509803)","(101.0, 320.0, 268.2352941176471)","(4.8, 5.7, 5.643571428571429)","(101.0, 350.0, 278.0)","(18.0, 32.0, 30.70769230769231)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 13:25:47.963068,"(16.0, 21.0, 20.855263157894736)","(1.65, 1.89, 1.88955223880597)","(8.0, 8.8, 8.629411764705882)","(10.0, 13.0, 12.447368421052632)","(101.0, 320.0, 255.83333333333334)","(4.8, 5.7, 5.58204081632653)","(101.0, 350.0, 294.61538461538464)","(18.0, 32.0, 30.5)","(101.0, 230.0, 225.55555555555554)"
10-01-2023 13:25:49.247295,"(16.0, 21.0, 20.855263157894736)","(1.65, 1.89, 1.8816911764705881)","(8.0, 8.8, 8.630612244897959)","(10.0, 12.5, 12.447368421052632)","(101.0, 320.0, 255.83333333333334)","(4.8, 5.6, 5.581818181818181)","(101.0, 350.0, 307.6470588235294)","(18.0, 32.0, 30.45045045045045)","(101.0, 230.0, 225.55555555555554)"
10-01-2023 13:25:50.473219,"(17.0, 21.0, 20.838709677419356)","(1.65, 1.9, 1.8802105263157893)","(8.0, 8.8, 8.629411764705882)","(10.0, 12.5, 12.472222222222221)","(101.0, 320.0, 255.83333333333334)","(4.8, 5.6, 5.581818181818181)","(101.0, 350.0, 286.0)","(18.0, 32.0, 30.49122807017544)","(101.0, 230.0, 225.55555555555554)"
10-01-2023 13:25:51.780986,"(17.0, 21.0, 20.803571428571427)","(1.65, 1.9, 1.8787570621468928)","(8.0, 8.8, 8.629411764705882)","(10.0, 12.5, 12.472222222222221)","(101.0, 320.0, 255.83333333333334)","(4.8, 5.6, 5.581818181818181)","(101.0, 350.0, 287.77777777777777)","(18.0, 32.0, 30.65625)","(101.0, 230.0, 225.55555555555554)"
10-01-2023 13:25:53.098009,"(17.0, 21.0, 20.803571428571427)","(1.65, 1.9, 1.8779518072289156)","(8.0, 8.8, 8.641904761904762)","(10.0, 12.5, 12.474025974025974)","(101.0, 320.0, 291.30434782608694)","(4.8, 5.6, 5.583399209486165)","(101.0, 350.0, 287.77777777777777)","(18.0, 32.0, 30.676923076923078)","(101.0, 230.0, 227.03703703703704)"
10-01-2023 13:25:54.479036,"(17.0, 21.0, 20.808695652173913)","(1.7, 1.89, 1.8785057471264368)","(7.5, 8.8, 8.608791208791208)","(10.0, 12.5, 12.448051948051948)","(101.0, 320.0, 291.30434782608694)","(4.8, 5.6, 5.582926829268293)","(101.0, 350.0, 287.77777777777777)","(18.0, 32.0, 30.64566929133858)","(101.0, 230.0, 227.03703703703704)"
10-01-2023 13:25:55.760655,"(17.0, 21.0, 20.768595041322314)","(1.7, 1.89, 1.878409090909091)","(7.5, 8.8, 8.608791208791208)","(10.0, 12.5, 12.448051948051948)","(101.0, 320.0, 291.30434782608694)","(4.8, 5.6, 5.582926829268293)","(101.0, 350.0, 287.77777777777777)","(18.0, 32.0, 30.696969696969695)","(101.0, 230.0, 227.03703703703704)"
10-01-2023 13:25:57.015547,"(17.0, 21.0, 20.768595041322314)","(1.65, 1.89, 1.875)","(7.5, 8.8, 8.608791208791208)","(10.0, 12.5, 12.448051948051948)","(101.0, 320.0, 291.30434782608694)","(4.8, 5.6, 5.582926829268293)","(101.0, 350.0, 287.77777777777777)","(18.0, 32.0, 30.696969696969695)","(101.0, 230.0, 227.03703703703704)"
10-01-2023 13:25:58.243063,"(17.0, 21.0, 20.768595041322314)","(1.65, 1.89, 1.8824999999999998)","(7.5, 8.8, 8.608791208791208)","(10.0, 12.5, 12.448051948051948)","(101.0, 320.0, 291.30434782608694)","(4.8, 5.6, 5.582926829268293)","(101.0, 350.0, 287.77777777777777)","(18.0, 32.0, 30.696969696969695)","(101.0, 230.0, 227.03703703703704)"
10-01-2023 13:25:59.544965,"(17.0, 21.0, 20.768595041322314)","(1.65, 1.89, 1.8824999999999998)","(7.5, 8.8, 8.65967741935484)","(10.0, 12.5, 12.445945945945946)","(101.0, 320.0, 291.30434782608694)","(4.8, 5.6, 5.584782608695652)","(101.0, 350.0, 294.0)","(18.0, 32.0, 30.744525547445257)","(101.0, 230.0, 227.14285714285714)"
10-01-2023 13:26:00.863104,"(17.0, 21.0, 20.786259541984734)","(1.65, 1.89, 1.8894594594594594)","(7.5, 8.8, 8.65)","(10.0, 12.5, 12.717391304347826)","(101.0, 320.0, 291.30434782608694)","(4.8, 5.6, 5.586718749999999)","(101.0, 350.0, 310.0)","(18.0, 32.0, 30.71641791044776)","(101.0, 230.0, 227.14285714285714)"
10-01-2023 13:26:02.169538,"(17.0, 21.0, 20.786259541984734)","(1.65, 1.89, 1.8894594594594594)","(7.5, 8.8, 8.515887850467289)","(10.0, 13.0, 12.6875)","(101.0, 320.0, 292.5)","(4.8, 5.6, 5.562889518413598)","(101.0, 350.0, 310.0)","(18.0, 32.0, 30.71641791044776)","(101.0, 230.0, 227.14285714285714)"
10-01-2023 13:26:03.535332,"(17.0, 21.0, 20.786259541984734)","(1.65, 1.89, 1.8896666666666666)","(7.5, 8.6, 8.471428571428572)","(10.0, 13.0, 12.702970297029703)","(101.0, 320.0, 292.5)","(4.8, 5.6, 5.545643153526971)","(101.0, 350.0, 315.7142857142857)","(18.0, 32.0, 30.735294117647058)","(101.0, 230.0, 227.14285714285714)"
10-01-2023 13:26:04.912870,"(17.0, 21.0, 20.789473684210527)","(1.65, 1.89, 1.8896875)","(7.5, 8.6, 8.492592592592592)","(10.0, 13.0, 12.702970297029703)","(101.0, 320.0, 292.5)","(4.8, 5.6, 5.545643153526971)","(101.0, 350.0, 305.55555555555554)","(18.0, 32.0, 30.735294117647058)","(101.0, 230.0, 227.14285714285714)"
10-01-2023 13:26:06.267718,"(17.0, 21.0, 20.789473684210527)","(1.7, 1.89, 1.8896969696969697)","(7.5, 8.6, 8.481967213114753)","(10.0, 13.0, 12.702970297029703)","(101.0, 320.0, 292.5)","(4.8, 5.6, 5.554035087719298)","(101.0, 350.0, 305.55555555555554)","(18.0, 32.0, 30.735294117647058)","(101.0, 230.0, 227.14285714285714)"
10-01-2023 13:26:07.576121,"(17.0, 21.0, 20.789473684210527)","(1.7, 1.89, 1.891734693877551)","(7.5, 8.6, 8.481967213114753)","(10.0, 13.0, 12.702970297029703)","(101.0, 320.0, 292.5)","(4.8, 5.6, 5.553214285714286)","(101.0, 350.0, 305.55555555555554)","(18.0, 32.0, 30.735294117647058)","(101.0, 230.0, 227.14285714285714)"
10-01-2023 13:26:08.785134,"(17.0, 21.0, 20.789473684210527)","(1.7, 1.9, 1.891734693877551)","(7.5, 8.6, 8.432558139534883)","(10.0, 13.0, 12.702970297029703)","(101.0, 320.0, 292.5)","(4.8, 5.6, 5.553214285714286)","(101.0, 350.0, 305.55555555555554)","(18.0, 32.0, 30.735294117647058)","(101.0, 230.0, 229.2)"
10-01-2023 13:26:10.053146,"(17.0, 21.0, 20.789473684210527)","(1.7, 1.9, 1.8914736842105262)","(7.5, 8.6, 8.469090909090909)","(10.0, 13.0, 12.73913043478261)","(101.0, 320.0, 292.5)","(4.8, 5.6, 5.553214285714286)","(101.0, 350.0, 305.55555555555554)","(18.0, 32.0, 30.735294117647058)","(101.0, 230.0, 229.2)"
10-01-2023 13:26:11.350318,"(17.0, 21.0, 20.789473684210527)","(1.7, 1.9, 1.8915624999999998)","(7.5, 8.6, 8.422727272727274)","(10.0, 13.0, 12.73913043478261)","(101.0, 320.0, 285.2631578947368)","(4.8, 5.6, 5.539908256880734)","(101.0, 350.0, 305.55555555555554)","(18.0, 32.0, 30.735294117647058)","(101.0, 230.0, 229.2)"
10-01-2023 13:26:12.709799,"(17.0, 21.0, 20.789473684210527)","(1.7, 1.9, 1.8858715596330273)","(7.5, 8.6, 8.477227722772277)","(10.0, 13.0, 12.73913043478261)","(101.0, 320.0, 285.2631578947368)","(4.8, 5.6, 5.539908256880734)","(101.0, 350.0, 305.55555555555554)","(19.0, 32.0, 30.735294117647058)","(101.0, 230.0, 229.2)"
10-01-2023 13:26:14.047465,"(17.0, 21.0, 20.789473684210527)","(1.7, 1.9, 1.890887573964497)","(7.5, 8.6, 8.492173913043478)","(10.0, 13.0, 12.758064516129032)","(101.0, 320.0, 285.2631578947368)","(4.8, 5.6, 5.5451882845188285)","(101.0, 350.0, 314.44444444444446)","(19.0, 32.0, 30.771428571428572)","(101.0, 230.0, 237.69230769230768)"
10-01-2023 13:26:15.308218,"(17.0, 21.0, 20.798561151079138)","(1.7, 1.9, 1.890887573964497)","(7.5, 8.6, 8.421782178217821)","(10.0, 13.0, 12.758064516129032)","(101.0, 320.0, 285.2631578947368)","(4.8, 5.6, 5.5451882845188285)","(101.0, 350.0, 314.44444444444446)","(19.0, 32.0, 30.771428571428572)","(101.0, 240.0, 237.69230769230768)"
10-01-2023 13:26:16.509633,"(17.0, 21.0, 20.798561151079138)","(1.7, 1.9, 1.8934)","(7.5, 9.0, 8.428205128205128)","(10.0, 13.0, 12.758064516129032)","(101.0, 320.0, 285.2631578947368)","(4.8, 5.6, 5.5451882845188285)","(101.0, 350.0, 318.0)","(19.0, 32.0, 30.771428571428572)","(101.0, 240.0, 237.14285714285714)"
10-01-2023 13:26:17.770847,"(17.0, 21.0, 20.798561151079138)","(1.7, 1.9, 1.8946341463414633)","(7.5, 9.0, 8.428205128205128)","(10.0, 13.0, 12.758064516129032)","(101.0, 320.0, 285.2631578947368)","(4.8, 5.6, 5.5451882845188285)","(101.0, 350.0, 320.90909090909093)","(19.0, 32.0, 30.771428571428572)","(101.0, 240.0, 237.14285714285714)"
10-01-2023 13:26:19.064111,"(17.0, 21.0, 20.798561151079138)","(1.7, 1.9, 1.8835)","(7.5, 9.0, 8.546666666666667)","(10.0, 13.0, 12.758064516129032)","(101.0, 320.0, 285.2631578947368)","(4.8, 5.6, 5.5451882845188285)","(101.0, 350.0, 320.90909090909093)","(19.0, 32.0, 30.771428571428572)","(101.0, 240.0, 237.77777777777777)"
10-01-2023 13:26:20.375479,"(17.0, 21.0, 20.74496644295302)","(1.7, 1.9, 1.8884210526315788)","(7.5, 8.6, 8.546666666666667)","(10.0, 13.0, 12.758064516129032)","(101.0, 320.0, 285.2631578947368)","(4.8, 5.6, 5.5451882845188285)","(101.0, 350.0, 320.90909090909093)","(19.0, 32.0, 30.771428571428572)","(101.0, 240.0, 237.77777777777777)"
10-01-2023 13:26:21.654964,"(17.0, 21.0, 20.741496598639454)","(1.7, 1.9, 1.8884210526315788)","(7.5, 8.6, 8.546666666666667)","(10.0, 13.0, 12.758064516129032)","(101.0, 320.0, 285.2631578947368)","(4.8, 5.6, 5.5451882845188285)","(101.0, 350.0, 320.90909090909093)","(19.0, 32.0, 30.771428571428572)","(101.0, 240.0, 237.77777777777777)"
10-01-2023 13:26:22.922597,"(17.0, 21.0, 20.741496598639454)","(1.7, 1.92, 1.9113099041533546)","(7.5, 8.6, 8.58974358974359)","(10.0, 13.0, 12.706349206349206)","(101.0, 320.0, 285.2631578947368)","(4.8, 5.6, 5.5451882845188285)","(101.0, 350.0, 320.90909090909093)","(19.0, 32.0, 30.753623188405797)","(101.0, 230.0, 229.23076923076923)"
