,Smash Devil,Zipping Chassis,Know Account,Opawa Duchess,Silky Adobe,Go Ivy,Goldstar Austin,Know Grizzles
06-01-2023 09:59:19.281724,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:20.295466,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:21.342855,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:22.388390,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:23.425336,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:24.454294,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:25.510109,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:26.524969,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:27.554894,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:28.637924,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:29.706411,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:30.774843,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:31.858602,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:32.961943,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:34.066525,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:35.176246,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:36.316153,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:37.403434,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:38.492105,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:39.579011,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:40.614804,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:41.657331,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:42.685122,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:43.650239,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:44.703054,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.666666666666666)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 14.3)"
06-01-2023 09:59:45.691321,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 15.75)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 17.514285714285712)"
06-01-2023 09:59:46.713110,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 17.514285714285712)"
06-01-2023 09:59:47.746835,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 13.0)","(6.5, 11.5, 9.933333333333334)","(9.0, 19.0, 13.9)"
06-01-2023 09:59:48.738597,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 13.0)","(6.5, 11.5, 9.933333333333334)","(9.0, 19.0, 13.9)"
06-01-2023 09:59:49.772857,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 13.0)","(6.5, 11.5, 9.933333333333334)","(9.0, 19.0, 13.9)"
06-01-2023 09:59:50.772642,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 13.0)","(6.5, 11.5, 9.933333333333334)","(9.0, 19.0, 13.9)"
06-01-2023 09:59:51.782661,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 13.0)","(6.5, 11.5, 9.933333333333334)","(9.0, 19.0, 13.9)"
06-01-2023 09:59:52.816020,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 13.0)","(6.5, 11.5, 9.933333333333334)","(9.0, 19.0, 13.9)"
06-01-2023 09:59:53.890837,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 13.0)","(6.5, 11.5, 9.933333333333334)","(9.0, 19.0, 13.9)"
06-01-2023 09:59:54.954990,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 13.0)","(6.5, 11.5, 9.933333333333334)","(9.0, 19.0, 13.9)"
06-01-2023 09:59:56.061075,"(18.0, 180.0, 121.78571428571428)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 7.15)","(8.5, 16.0, 10.149999999999999)","(9.0, 18.0, 13.0)","(6.5, 11.5, 9.533333333333333)","(9.0, 19.0, 13.9)"
06-01-2023 09:59:57.091570,"(18.0, 180.0, 121.78571428571428)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 6.775)","(8.5, 16.0, 10.88888888888889)","(9.0, 18.0, 13.0)","(6.5, 11.5, 9.566666666666666)","(9.0, 19.0, 13.9)"
06-01-2023 09:59:58.133574,"(18.0, 180.0, 121.78571428571428)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 6.775)","(8.5, 16.0, 10.88888888888889)","(9.0, 18.0, 13.0)","(6.5, 11.5, 9.566666666666666)","(9.0, 19.0, 13.9)"
06-01-2023 09:59:59.178987,"(18.0, 180.0, 121.78571428571428)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 6.775)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:00.240580,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:01.333758,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 16.96)"
06-01-2023 10:00:02.390844,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 16.96)"
06-01-2023 10:00:03.465031,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 16.96)"
06-01-2023 10:00:04.560082,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 16.96)"
06-01-2023 10:00:05.642735,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 16.96)"
06-01-2023 10:00:06.728566,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 16.96)"
06-01-2023 10:00:07.793815,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 16.96)"
06-01-2023 10:00:08.862128,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:09.874749,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:10.913992,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:11.887545,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:12.924309,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:13.909679,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:14.940952,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 13.0)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:16.004865,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 15.75)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:17.152373,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:18.235468,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:19.368270,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.1125925925925926)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.4)","(8.5, 16.0, 13.333333333333332)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.955555555555556)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:20.493238,"(18.0, 180.0, 78.75)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 6.625)","(8.5, 16.0, 12.057142857142857)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 9.566666666666666)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:21.607214,"(18.0, 180.0, 121.78571428571428)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 6.625)","(8.5, 16.0, 12.057142857142857)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 9.566666666666666)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:22.726055,"(18.0, 180.0, 121.78571428571428)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.066666666666666)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 11.324242424242424)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:23.798048,"(18.0, 180.0, 121.78571428571428)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 9.6)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:24.854830,"(18.0, 180.0, 78.4375)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 9.6)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:25.925141,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 9.6)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:26.961038,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 9.6)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:27.982471,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 9.6)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:28.971562,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 9.6)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:30.000776,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:31.028243,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:32.040865,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:33.101018,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:34.164146,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:35.239394,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:36.368266,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:37.554755,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:38.674196,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:39.821692,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 14.175)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:40.939751,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.5, 14.175)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:42.042667,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.5, 14.175)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:43.099763,"(18.0, 180.0, 117.11538461538461)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:44.169003,"(18.0, 210.0, 135.5769230769231)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:45.205566,"(18.0, 210.0, 135.5769230769231)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 12.133333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.9)"
06-01-2023 10:00:46.229893,"(18.0, 210.0, 135.5769230769231)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 13.5)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 16.4)","(6.5, 11.5, 10.8)","(9.0, 19.0, 18.16923076923077)"
06-01-2023 10:00:47.279615,"(18.0, 210.0, 129.375)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 17.48)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 16.4)","(6.5, 11.5, 10.8)","(9.0, 19.0, 18.16923076923077)"
06-01-2023 10:00:48.294677,"(18.0, 210.0, 135.5769230769231)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 17.48)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 13.8)","(9.0, 18.0, 11.733333333333333)","(6.5, 11.5, 10.8)","(9.0, 19.0, 18.16923076923077)"
06-01-2023 10:00:49.359225,"(18.0, 210.0, 119.7)","(2.0, 2.12, 2.110909090909091)","(10.0, 19.5, 12.9)","(6.0, 10.0, 8.114285714285714)","(8.5, 16.0, 14.944)","(9.0, 18.0, 14.866666666666667)","(6.5, 11.5, 10.8)","(9.0, 19.0, 13.7)"
