,Lektra Dish,Zambora Nut,Thai Time,My Maximus,Rock Me Mama,Impactus,Call Me Thor
10-01-2023 16:35:34.221448,"(20.0, 32.0, 28.842105263157894)","(1.55, 1.76, 1.749)","(26.0, 46.0, 45.23809523809524)","(10.0, 13.0, 12.666666666666666)","(31.0, 70.0, 68.125)","(10.0, 14.0, 13.5)","(3.7, 5.0, 4.926315789473684)"
10-01-2023 16:35:35.318544,"(20.0, 32.0, 29.5)","(1.55, 1.76, 1.7421875)","(26.0, 46.0, 44.90909090909091)","(10.0, 13.0, 12.454545454545455)","(31.0, 70.0, 67.0)","(10.0, 14.0, 13.5)","(3.7, 5.0, 4.926315789473684)"
10-01-2023 16:35:36.745547,"(20.0, 32.0, 28.842105263157894)","(1.55, 1.76, 1.7448)","(26.0, 46.0, 44.90909090909091)","(10.0, 13.0, 12.4)","(31.0, 70.0, 68.84615384615384)","(10.0, 14.0, 13.5)","(3.7, 5.0, 4.926315789473684)"
10-01-2023 16:35:37.747961,"(20.0, 32.0, 28.842105263157894)","(1.55, 1.76, 1.7448)","(26.0, 46.0, 44.90909090909091)","(10.0, 13.0, 12.4)","(31.0, 70.0, 68.84615384615384)","(10.0, 14.0, 13.5)","(3.7, 5.0, 4.926315789473684)"
10-01-2023 16:35:38.858950,"(20.0, 32.0, 29.5)","(1.55, 1.76, 1.738780487804878)","(26.0, 46.0, 44.90909090909091)","(10.0, 13.0, 12.692307692307692)","(31.0, 70.0, 68.84615384615384)","(10.0, 14.0, 13.51923076923077)","(3.7, 5.0, 4.929411764705883)"
10-01-2023 16:35:40.524038,"(20.0, 32.0, 28.842105263157894)","(1.55, 1.76, 1.7424528301886792)","(26.0, 46.0, 44.90909090909091)","(10.0, 13.0, 12.571428571428571)","(31.0, 70.0, 68.84615384615384)","(10.0, 14.0, 13.523076923076923)","(3.7, 5.0, 4.9125)"
10-01-2023 16:35:41.984069,"(20.0, 32.0, 28.842105263157894)","(1.55, 1.75, 1.7428070175438597)","(26.0, 46.0, 44.90909090909091)","(10.0, 13.0, 12.571428571428571)","(31.0, 70.0, 68.84615384615384)","(10.0, 14.0, 13.523076923076923)","(3.8, 5.0, 4.904761904761905)"
10-01-2023 16:35:43.343336,"(20.0, 32.0, 28.842105263157894)","(1.55, 1.76, 1.7428070175438597)","(26.0, 46.0, 45.42857142857143)","(10.0, 13.0, 12.571428571428571)","(31.0, 70.0, 68.84615384615384)","(10.0, 14.0, 14.0625)","(3.8, 5.0, 4.953333333333333)"
10-01-2023 16:35:44.543409,"(20.0, 32.0, 28.842105263157894)","(1.55, 1.74, 1.7321739130434783)","(26.0, 46.0, 45.42857142857143)","(10.0, 13.0, 12.571428571428571)","(31.0, 70.0, 69.0625)","(10.0, 14.5, 13.944444444444445)","(3.8, 5.1, 4.933333333333334)"
10-01-2023 16:35:45.639963,"(20.0, 32.0, 28.842105263157894)","(1.55, 1.77, 1.7451724137931035)","(26.0, 46.0, 45.42857142857143)","(10.0, 13.0, 12.44186046511628)","(31.0, 70.0, 69.0625)","(10.0, 14.5, 14.016129032258064)","(3.8, 5.0, 4.975)"
10-01-2023 16:35:46.725792,"(20.0, 32.0, 29.5)","(1.55, 1.76, 1.7476923076923077)","(26.0, 46.0, 45.42857142857143)","(10.0, 13.0, 12.545454545454545)","(31.0, 70.0, 69.0625)","(10.0, 14.5, 13.970588235294118)","(3.8, 5.0, 4.904)"
10-01-2023 16:35:47.877610,"(20.0, 32.0, 28.842105263157894)","(1.55, 1.76, 1.7576923076923077)","(26.0, 46.0, 45.42857142857143)","(10.0, 13.0, 12.475)","(31.0, 70.0, 69.0625)","(10.0, 14.5, 13.970588235294118)","(3.8, 5.0, 4.886666666666667)"
10-01-2023 16:35:49.127050,"(20.0, 32.0, 28.842105263157894)","(1.55, 1.77, 1.7576923076923077)","(26.0, 46.0, 45.42857142857143)","(10.0, 12.5, 12.475)","(31.0, 70.0, 69.0)","(10.0, 14.5, 13.970588235294118)","(3.8, 5.0, 4.8812500000000005)"
10-01-2023 16:35:50.242549,"(20.0, 32.0, 29.5)","(1.55, 1.77, 1.7626984126984127)","(26.0, 46.0, 45.42857142857143)","(10.0, 12.5, 12.475)","(31.0, 70.0, 69.0)","(10.0, 14.5, 13.970588235294118)","(3.8, 4.9, 4.8578947368421055)"
10-01-2023 16:35:51.405073,"(20.0, 32.0, 28.842105263157894)","(1.55, 1.77, 1.769111111111111)","(26.0, 46.0, 45.42857142857143)","(10.0, 12.5, 12.290322580645162)","(31.0, 70.0, 69.0)","(10.0, 14.5, 13.970588235294118)","(3.8, 4.9, 4.836363636363637)"
10-01-2023 16:35:52.575551,"(20.0, 32.0, 28.842105263157894)","(1.55, 1.78, 1.7683783783783784)","(26.0, 46.0, 45.42857142857143)","(10.0, 12.5, 12.290322580645162)","(31.0, 70.0, 76.42857142857143)","(10.0, 14.5, 13.970588235294118)","(3.8, 4.9, 4.796969696969697)"
10-01-2023 16:35:53.802946,"(20.0, 32.0, 29.5)","(1.55, 1.77, 1.7650000000000001)","(26.0, 46.0, 45.42857142857143)","(10.0, 12.5, 12.36)","(31.0, 85.0, 81.0)","(10.0, 14.5, 13.919354838709678)","(3.8, 4.9, 4.777777777777778)"
10-01-2023 16:35:54.891257,"(20.0, 32.0, 29.5)","(1.55, 1.77, 1.761875)","(26.0, 46.0, 45.42857142857143)","(10.0, 12.5, 12.36)","(31.0, 85.0, 81.0)","(10.0, 14.5, 13.919354838709678)","(3.8, 4.8, 4.791304347826086)"
10-01-2023 16:35:56.083566,"(20.0, 32.0, 28.842105263157894)","(1.55, 1.77, 1.7652)","(26.0, 46.0, 45.42857142857143)","(10.0, 12.0, 11.988095238095237)","(31.0, 85.0, 80.0)","(10.0, 14.5, 14.0)","(3.8, 4.8, 4.807692307692308)"
10-01-2023 16:35:57.264492,"(20.0, 32.0, 29.5)","(1.55, 1.77, 1.7576470588235293)","(26.0, 46.0, 45.42857142857143)","(10.0, 12.0, 11.988095238095237)","(31.0, 85.0, 78.33333333333333)","(10.0, 14.5, 14.941176470588236)","(3.8, 4.9, 4.836842105263158)"
10-01-2023 16:35:58.467832,"(20.0, 32.0, 29.5)","(1.55, 1.77, 1.7576470588235293)","(26.0, 46.0, 45.30232558139535)","(10.0, 12.0, 11.952380952380953)","(31.0, 85.0, 77.5)","(10.0, 15.0, 15.11111111111111)","(3.8, 4.9, 4.684)"
10-01-2023 16:35:59.547402,"(20.0, 30.0, 27.75)","(1.55, 1.82, 1.8152892561983471)","(26.0, 46.0, 45.25)","(10.0, 12.0, 11.235294117647058)","(31.0, 85.0, 77.94117647058823)","(10.0, 15.5, 14.777777777777779)","(3.8, 4.7, 4.758064516129032)"
10-01-2023 16:36:00.591093,"(20.0, 32.0, 28.833333333333332)","(1.55, 1.81, 1.8041176470588236)","(26.0, 46.0, 44.883720930232556)","(10.0, 11.5, 11.109756097560975)","(31.0, 85.0, 79.54545454545455)","(10.0, 15.0, 14.826086956521738)","(3.8, 4.8, 4.736585365853658)"
10-01-2023 16:36:01.679111,"(20.0, 32.0, 27.25)","(1.55, 1.82, 1.811904761904762)","(26.0, 46.0, 43.888888888888886)","(10.0, 11.5, 11.080645161290322)","(31.0, 85.0, 79.54545454545455)","(10.0, 15.0, 14.826086956521738)","(3.8, 4.8, 4.7681818181818185)"
10-01-2023 16:36:02.746761,"(20.0, 32.0, 27.25)","(1.55, 1.82, 1.8038095238095238)","(26.0, 44.0, 43.888888888888886)","(10.0, 11.5, 11.151515151515152)","(31.0, 85.0, 79.54545454545455)","(10.0, 15.0, 14.8)","(3.8, 4.8, 4.76)"
10-01-2023 16:36:03.859263,"(20.0, 30.0, 27.25)","(1.55, 1.82, 1.806)","(26.0, 44.0, 43.888888888888886)","(10.0, 11.5, 10.93)","(31.0, 85.0, 79.54545454545455)","(10.0, 15.0, 14.734375)","(3.8, 4.8, 4.736585365853658)"
10-01-2023 16:36:04.972031,"(20.0, 30.0, 27.176470588235293)","(1.55, 1.82, 1.808421052631579)","(26.0, 44.0, 43.888888888888886)","(10.0, 11.0, 10.93)","(31.0, 85.0, 79.54545454545455)","(10.0, 15.0, 14.702702702702704)","(3.8, 4.8, 4.712121212121212)"
10-01-2023 16:36:06.149828,"(20.0, 30.0, 27.176470588235293)","(1.55, 1.82, 1.8123529411764707)","(26.0, 44.0, 43.86666666666667)","(10.0, 11.0, 10.754098360655737)","(31.0, 85.0, 79.54545454545455)","(10.0, 15.0, 14.697368421052632)","(3.8, 4.8, 4.734328358208955)"
10-01-2023 16:36:07.290477,"(20.0, 30.0, 27.176470588235293)","(1.55, 1.83, 1.8236363636363637)","(26.0, 44.0, 43.885714285714286)","(10.0, 11.0, 10.75)","(31.0, 85.0, 79.54545454545455)","(10.0, 15.0, 14.697368421052632)","(3.8, 4.8, 4.718032786885246)"
10-01-2023 16:36:08.482591,"(20.0, 28.0, 27.058823529411764)","(1.55, 1.84, 1.834)","(26.0, 44.0, 43.130434782608695)","(10.0, 11.0, 10.69)","(31.0, 85.0, 79.28571428571428)","(10.0, 15.0, 15.4)","(3.8, 4.8, 4.627906976744186)"
10-01-2023 16:36:09.575292,"(20.0, 28.0, 26.857142857142858)","(1.55, 1.85, 1.840232558139535)","(26.0, 44.0, 43.348837209302324)","(10.0, 11.0, 10.693877551020408)","(31.0, 85.0, 79.28571428571428)","(10.0, 15.5, 15.222222222222221)","(3.7, 4.7, 4.588235294117647)"
10-01-2023 16:36:10.653774,"(20.0, 28.0, 26.857142857142858)","(1.55, 1.85, 1.8474534161490683)","(26.0, 44.0, 43.348837209302324)","(10.0, 11.0, 10.693877551020408)","(31.0, 85.0, 79.28571428571428)","(10.0, 15.5, 14.976190476190476)","(3.7, 4.6, 4.56)"
10-01-2023 16:36:11.815056,"(20.0, 28.0, 26.896551724137932)","(1.55, 1.86, 1.8575641025641028)","(26.0, 44.0, 43.282051282051285)","(10.0, 11.0, 10.679245283018869)","(31.0, 85.0, 79.28571428571428)","(10.0, 15.5, 14.75)","(3.7, 4.6, 4.5638297872340425)"
10-01-2023 16:36:12.928136,"(20.0, 28.0, 27.032258064516128)","(1.55, 1.86, 1.852857142857143)","(26.0, 44.0, 43.45945945945946)","(10.0, 11.0, 10.36111111111111)","(31.0, 85.0, 78.33333333333333)","(10.0, 15.0, 13.944444444444445)","(3.7, 4.6, 4.926415094339623)"
10-01-2023 16:36:13.999138,"(20.0, 28.0, 26.5)","(1.55, 1.84, 1.8291428571428572)","(26.0, 44.0, 43.375)","(10.0, 10.5, 10.38135593220339)","(31.0, 85.0, 78.33333333333333)","(10.0, 14.0, 13.875)","(3.7, 5.0, 4.952830188679245)"
10-01-2023 16:36:15.013593,"(20.0, 28.0, 26.22222222222222)","(1.55, 1.82, 1.8119354838709678)","(26.0, 44.0, 43.1764705882353)","(10.0, 10.5, 10.371212121212121)","(31.0, 85.0, 77.63157894736842)","(10.0, 14.0, 14.797297297297296)","(3.7, 5.0, 4.950909090909091)"
10-01-2023 16:36:16.094249,"(20.0, 28.0, 26.692307692307693)","(1.55, 1.83, 1.8134013605442176)","(26.0, 44.0, 42.91891891891892)","(10.0, 10.5, 10.238461538461538)","(31.0, 85.0, 77.63157894736842)","(10.0, 15.0, 14.48)","(3.7, 5.0, 4.9270270270270276)"
10-01-2023 16:36:17.326384,"(20.0, 28.0, 27.333333333333332)","(1.55, 1.82, 1.8421428571428573)","(26.0, 44.0, 43.03448275862069)","(10.0, 10.5, 10.021739130434783)","(31.0, 85.0, 76.25)","(10.0, 15.0, 13.904761904761905)","(3.7, 5.0, 4.89384164222874)"
10-01-2023 16:36:18.581991,"(20.0, 26.0, 25.692307692307693)","(1.55, 1.86, 1.855357142857143)","(26.0, 44.0, 43.25925925925926)","(10.0, 10.5, 9.808695652173913)","(31.0, 85.0, 72.5)","(10.0, 14.0, 13.866666666666667)","(3.7, 4.9, 4.891168091168091)"
10-01-2023 16:36:19.733112,"(20.0, 25.0, 24.8)","(1.55, 1.86, 1.855357142857143)","(26.0, 44.0, 43.25925925925926)","(10.0, 10.0, 9.711111111111112)","(31.0, 85.0, 72.5)","(10.0, 14.0, 13.458333333333334)","(3.7, 4.9, 4.889887640449438)"
10-01-2023 16:36:20.945602,"(20.0, 26.0, 25.59259259259259)","(1.55, 1.87, 1.8663636363636364)","(26.0, 44.0, 42.83870967741935)","(10.0, 9.8, 9.707692307692309)","(31.0, 85.0, 71.92307692307692)","(10.0, 13.5, 13.452380952380953)","(3.7, 4.9, 4.887671232876713)"
10-01-2023 16:36:22.355190,"(20.0, 26.0, 25.185185185185183)","(1.55, 1.87, 1.8698412698412699)","(26.0, 44.0, 42.75)","(10.0, 9.8, 9.626666666666667)","(31.0, 85.0, 71.92307692307692)","(10.0, 13.5, 13.38)","(3.7, 4.9, 4.886103542234332)"
10-01-2023 16:36:23.565244,"(20.0, 26.0, 25.185185185185183)","(1.55, 1.87, 1.8698412698412699)","(26.0, 44.0, 42.75)","(10.0, 9.8, 9.542857142857143)","(31.0, 85.0, 71.92307692307692)","(10.0, 13.5, 13.125)","(3.7, 4.9, 4.981005586592179)"
10-01-2023 16:36:24.677650,"(20.0, 25.0, 24.8)","(1.55, 1.88, 1.8788888888888888)","(26.0, 44.0, 42.75)","(10.0, 9.8, 9.581818181818182)","(31.0, 85.0, 71.92307692307692)","(10.0, 13.5, 13.12962962962963)","(3.7, 5.0, 4.978746594005449)"
10-01-2023 16:36:25.707255,"(20.0, 25.0, 24.64)","(1.55, 1.89, 1.885111111111111)","(26.0, 44.0, 43.142857142857146)","(10.0, 9.6, 9.581818181818182)","(31.0, 85.0, 71.92307692307692)","(10.0, 13.5, 13.12962962962963)","(3.7, 5.0, 4.980952380952381)"
10-01-2023 16:36:26.797360,"(20.0, 25.0, 24.47826086956522)","(1.55, 1.89, 1.88875)","(26.0, 44.0, 43.666666666666664)","(10.0, 9.6, 9.562162162162164)","(31.0, 85.0, 71.4)","(10.0, 13.5, 12.909090909090908)","(3.7, 5.0, 4.995211267605634)"
10-01-2023 16:36:27.951998,"(19.0, 25.0, 24.333333333333332)","(1.6, 1.9, 1.8817821782178217)","(31.0, 44.0, 43.2)","(9.0, 9.8, 9.658064516129032)","(31.0, 85.0, 71.66666666666667)","(10.0, 13.0, 12.728571428571428)","(3.7, 5.0, 5.055905511811023)"
10-01-2023 16:36:29.158765,"(19.0, 24.0, 23.19047619047619)","(1.6, 1.89, 1.8807936507936507)","(31.0, 44.0, 42.96296296296296)","(9.0, 9.8, 9.62962962962963)","(31.0, 85.0, 71.66666666666667)","(10.0, 13.0, 12.722222222222221)","(3.7, 5.1, 5.070704225352112)"
10-01-2023 16:36:30.271992,"(19.0, 23.0, 22.869565217391305)","(1.6, 1.89, 1.8823684210526315)","(31.0, 44.0, 42.96296296296296)","(9.0, 9.8, 9.63076923076923)","(31.0, 85.0, 71.66666666666667)","(10.0, 13.0, 12.710526315789474)","(3.7, 5.1, 5.062466487935657)"
10-01-2023 16:36:31.379379,"(19.0, 24.0, 23.0)","(1.6, 1.89, 1.8926923076923077)","(31.0, 44.0, 41.904761904761905)","(9.0, 9.8, 9.552)","(31.0, 85.0, 71.66666666666667)","(10.0, 13.0, 12.658536585365853)","(3.7, 5.1, 4.993167701863354)"
10-01-2023 16:36:32.542159,"(19.0, 24.0, 22.916666666666668)","(1.6, 1.91, 1.9080506329113924)","(31.0, 42.0, 41.9)","(9.0, 9.8, 9.522222222222222)","(31.0, 85.0, 71.15384615384616)","(10.0, 13.0, 12.419642857142858)","(3.7, 5.0, 4.989696969696969)"
10-01-2023 16:36:33.645135,"(19.0, 24.0, 23.17391304347826)","(1.6, 1.91, 1.9061012658227847)","(31.0, 42.0, 41.9)","(9.0, 9.6, 9.522222222222222)","(31.0, 85.0, 71.15384615384616)","(10.0, 12.5, 12.419642857142858)","(3.7, 5.0, 4.989696969696969)"
10-01-2023 16:36:34.718279,"(19.0, 24.0, 22.72222222222222)","(1.6, 1.91, 1.9025862068965516)","(31.0, 42.0, 41.9)","(9.0, 9.6, 9.444444444444445)","(31.0, 85.0, 71.66666666666667)","(10.0, 12.5, 12.25)","(3.7, 5.0, 4.9795454545454545)"
10-01-2023 16:36:35.727995,"(19.0, 24.0, 23.217391304347824)","(1.6, 1.91, 1.9052702702702702)","(31.0, 42.0, 41.52)","(9.0, 9.6, 9.48)","(31.0, 85.0, 71.15384615384616)","(10.0, 12.5, 12.25)","(3.7, 5.0, 4.9795454545454545)"
10-01-2023 16:36:36.855999,"(18.0, 24.0, 22.72340425531915)","(1.6, 1.92, 1.91)","(31.0, 42.0, 41.52)","(9.0, 9.6, 9.472)","(31.0, 80.0, 77.0)","(10.0, 12.5, 12.257575757575758)","(3.7, 5.0, 4.992105263157895)"
10-01-2023 16:36:38.111803,"(18.0, 23.0, 22.65)","(1.6, 1.92, 1.9135087719298245)","(31.0, 42.0, 41.52)","(9.0, 9.6, 9.489655172413793)","(31.0, 80.0, 68.0)","(10.0, 12.5, 12.194915254237289)","(3.7, 5.0, 4.98952380952381)"
10-01-2023 16:36:39.361492,"(18.0, 23.0, 22.42105263157895)","(1.6, 1.92, 1.9161714285714284)","(31.0, 42.0, 39.294117647058826)","(9.0, 9.6, 9.485714285714286)","(31.0, 80.0, 66.36363636363636)","(10.0, 12.5, 12.209090909090909)","(3.7, 5.0, 4.994314381270903)"
10-01-2023 16:36:40.472704,"(18.0, 23.0, 22.4)","(1.6, 1.93, 1.920763358778626)","(31.0, 40.0, 39.294117647058826)","(9.0, 9.6, 9.436363636363637)","(31.0, 80.0, 71.66666666666667)","(10.0, 12.5, 12.189655172413794)","(3.7, 5.0, 5.071515151515151)"
10-01-2023 16:36:41.578064,"(18.0, 23.0, 22.40740740740741)","(1.6, 1.91, 1.9033050847457627)","(31.0, 44.0, 43.27272727272727)","(9.0, 9.6, 9.433333333333334)","(31.0, 80.0, 71.66666666666667)","(10.0, 12.5, 12.035353535353535)","(3.7, 5.1, 5.02741935483871)"
10-01-2023 16:36:42.696533,"(18.0, 23.0, 22.454545454545453)","(1.6, 1.91, 1.905438596491228)","(31.0, 44.0, 46.5)","(9.0, 9.6, 9.436363636363637)","(31.0, 80.0, 71.66666666666667)","(10.0, 12.5, 11.758064516129032)","(3.7, 5.1, 5.193356643356643)"
10-01-2023 16:36:43.905949,"(18.0, 23.0, 22.36842105263158)","(1.6, 1.9, 1.896078431372549)","(31.0, 48.0, 47.0)","(9.0, 9.6, 9.417142857142856)","(31.0, 80.0, 71.66666666666667)","(10.0, 12.0, 11.535714285714286)","(3.7, 5.2, 5.198913043478261)"
10-01-2023 16:36:45.105339,"(18.0, 23.0, 22.272727272727273)","(1.6, 1.9, 1.8944642857142857)","(31.0, 48.0, 46.5)","(9.0, 9.6, 9.432558139534883)","(31.0, 80.0, 71.66666666666667)","(10.0, 12.0, 11.532710280373832)","(3.7, 5.2, 5.28006230529595)"
10-01-2023 16:36:46.254382,"(18.0, 23.0, 22.272727272727273)","(1.6, 1.9, 1.895)","(31.0, 48.0, 46.5)","(9.0, 9.6, 9.410526315789474)","(31.0, 80.0, 71.66666666666667)","(10.0, 12.0, 11.790178571428571)","(3.7, 5.3, 5.277300613496933)"
10-01-2023 16:36:47.326782,"(18.0, 23.0, 22.272727272727273)","(1.6, 1.9, 1.8941379310344826)","(31.0, 48.0, 46.5)","(9.0, 9.6, 9.422222222222222)","(31.0, 80.0, 71.66666666666667)","(10.0, 12.0, 11.79111111111111)","(3.7, 5.3, 5.277018633540372)"
10-01-2023 16:36:48.432507,"(18.0, 23.0, 22.272727272727273)","(1.6, 1.91, 1.894102564102564)","(31.0, 48.0, 47.333333333333336)","(8.5, 9.6, 9.5)","(31.0, 80.0, 71.66666666666667)","(10.0, 12.0, 11.784140969162996)","(3.8, 5.3, 5.2775700934579435)"
10-01-2023 16:36:49.564064,"(18.0, 23.0, 22.272727272727273)","(1.6, 1.9, 1.8881379310344826)","(31.0, 48.0, 47.25)","(8.5, 9.6, 9.51)","(31.0, 80.0, 71.66666666666667)","(10.0, 12.0, 11.787610619469026)","(3.8, 5.3, 5.2775700934579435)"
10-01-2023 16:36:50.732933,"(18.0, 23.0, 22.272727272727273)","(1.6, 1.9, 1.8870676691729322)","(31.0, 48.0, 47.25)","(8.5, 9.8, 9.661538461538461)","(31.0, 80.0, 71.66666666666667)","(10.0, 12.0, 11.775330396475772)","(3.8, 5.3, 5.272839506172839)"
10-01-2023 16:36:51.712187,"(18.0, 23.0, 22.272727272727273)","(1.6, 1.9, 1.8879847908745246)","(31.0, 48.0, 47.25)","(8.5, 9.8, 9.714285714285715)","(31.0, 80.0, 71.66666666666667)","(10.0, 12.0, 11.641221374045802)","(3.8, 5.3, 5.272459016393443)"
10-01-2023 16:36:52.779243,"(18.0, 21.0, 20.651162790697676)","(1.6, 1.91, 1.895121951219512)","(31.0, 38.0, 37.77777777777778)","(8.5, 9.8, 9.75)","(31.0, 80.0, 72.8)","(10.0, 12.0, 11.666666666666666)","(3.8, 5.3, 5.272093023255814)"
10-01-2023 16:36:54.043090,"(18.0, 22.0, 21.666666666666668)","(1.6, 1.9, 1.884516129032258)","(31.0, 42.0, 36.92307692307692)","(8.5, 10.0, 9.933333333333334)","(31.0, 80.0, 72.89473684210526)","(10.0, 12.0, 11.447761194029852)","(3.8, 5.3, 5.272093023255814)"
10-01-2023 16:36:55.294256,"(18.0, 22.0, 21.8125)","(1.6, 1.9, 1.8823999999999999)","(31.0, 42.0, 39.2)","(8.5, 10.0, 10.077586206896552)","(31.0, 80.0, 74.13043478260869)","(10.0, 11.5, 11.36)","(3.8, 5.3, 5.266451612903226)"
10-01-2023 16:36:56.486061,"(18.0, 23.0, 22.24137931034483)","(1.6, 1.89, 1.88)","(31.0, 40.0, 39.2)","(8.5, 10.5, 10.109375)","(31.0, 80.0, 74.13043478260869)","(10.0, 11.5, 11.36)","(3.8, 5.3, 5.266112956810631)"
10-01-2023 16:36:57.523251,"(18.0, 23.0, 22.666666666666668)","(1.6, 1.88, 1.8744444444444444)","(31.0, 40.0, 39.2)","(8.5, 10.5, 9.870000000000001)","(31.0, 80.0, 74.13043478260869)","(10.0, 11.5, 11.266666666666667)","(3.8, 5.3, 5.288095238095238)"
10-01-2023 16:36:58.692057,"(18.0, 24.0, 23.347826086956523)","(1.6, 1.87, 1.86)","(31.0, 40.0, 37.666666666666664)","(8.5, 9.8, 9.748148148148148)","(31.0, 80.0, 74.54545454545455)","(10.0, 11.5, 11.373134328358208)","(3.8, 5.3, 5.346153846153847)"
10-01-2023 16:36:59.853901,"(18.0, 24.0, 23.444444444444443)","(1.6, 1.87, 1.86)","(31.0, 40.0, 37.111111111111114)","(8.5, 9.8, 9.741666666666667)","(31.0, 80.0, 73.86363636363636)","(10.0, 11.5, 11.316091954022989)","(3.8, 5.4, 5.294594594594595)"
10-01-2023 16:37:01.015016,"(18.0, 24.0, 23.423076923076923)","(1.6, 1.86, 1.853888888888889)","(31.0, 40.0, 37.111111111111114)","(8.5, 9.8, 9.741666666666667)","(31.0, 80.0, 62.5)","(10.0, 11.5, 11.305555555555555)","(3.8, 5.4, 5.283582089552239)"
10-01-2023 16:37:02.097766,"(18.0, 24.0, 23.423076923076923)","(1.6, 1.86, 1.8514285714285714)","(31.0, 40.0, 37.111111111111114)","(8.5, 10.0, 9.794285714285714)","(31.0, 65.0, 62.5)","(10.0, 11.5, 11.302197802197803)","(3.8, 5.4, 5.321428571428572)"
10-01-2023 16:37:03.128763,"(18.0, 24.0, 23.423076923076923)","(1.6, 1.86, 1.8496428571428571)","(31.0, 40.0, 37.111111111111114)","(8.5, 10.0, 9.842424242424242)","(31.0, 65.0, 62.5)","(10.0, 11.5, 11.302197802197803)","(3.8, 5.4, 5.321428571428572)"
10-01-2023 16:37:04.282413,"(18.0, 24.0, 23.482758620689655)","(1.6, 1.86, 1.8336363636363637)","(31.0, 40.0, 37.111111111111114)","(8.5, 10.5, 10.075892857142858)","(31.0, 65.0, 61.07142857142857)","(10.0, 11.5, 11.4296875)","(3.8, 5.4, 5.336)"
10-01-2023 16:37:05.459599,"(18.0, 24.0, 23.464285714285715)","(1.6, 1.85, 1.8333333333333335)","(31.0, 40.0, 37.0)","(8.5, 10.5, 10.096938775510203)","(31.0, 65.0, 56.0)","(10.0, 11.5, 11.4296875)","(3.8, 5.4, 5.333333333333333)"
10-01-2023 16:37:06.645133,"(18.0, 24.0, 23.444444444444443)","(1.6, 1.84, 1.8316666666666668)","(31.0, 40.0, 37.0)","(8.5, 10.5, 10.1)","(31.0, 65.0, 56.0)","(10.0, 11.5, 11.42741935483871)","(3.8, 5.4, 5.334042553191489)"
10-01-2023 16:37:07.655586,"(18.0, 24.0, 23.444444444444443)","(1.6, 1.88, 1.8365217391304347)","(31.0, 40.0, 37.0)","(8.5, 10.5, 10.1)","(31.0, 65.0, 56.0)","(10.0, 11.5, 11.373239436619718)","(3.8, 5.4, 5.297142857142857)"
10-01-2023 16:37:08.725107,"(18.0, 24.0, 23.423076923076923)","(1.6, 1.87, 1.8647169811320756)","(31.0, 40.0, 37.0)","(8.5, 10.5, 9.916666666666668)","(31.0, 65.0, 56.36363636363637)","(10.0, 11.5, 11.464285714285714)","(3.8, 5.3, 5.361904761904762)"
10-01-2023 16:37:09.915935,"(18.0, 24.0, 23.647058823529413)","(1.6, 1.84, 1.8488)","(31.0, 40.0, 36.8421052631579)","(8.5, 10.5, 10.039800995024876)","(31.0, 65.0, 56.15384615384615)","(10.0, 11.5, 11.62135922330097)","(3.8, 5.4, 5.303614457831325)"
10-01-2023 16:37:11.146377,"(18.0, 24.0, 23.612903225806452)","(1.6, 1.85, 1.8462264150943397)","(31.0, 40.0, 37.45454545454545)","(8.5, 11.0, 10.214285714285714)","(31.0, 65.0, 59.16666666666667)","(10.0, 12.0, 11.47191011235955)","(3.8, 5.4, 5.288888888888889)"
10-01-2023 16:37:12.313493,"(18.0, 24.0, 23.318181818181817)","(1.6, 1.85, 1.8377570093457944)","(31.0, 40.0, 38.13333333333333)","(8.5, 10.5, 10.25609756097561)","(31.0, 60.0, 59.16666666666667)","(10.0, 12.0, 11.5125)","(3.8, 5.4, 5.283870967741936)"
10-01-2023 16:37:13.394682,"(18.0, 24.0, 23.4)","(1.6, 1.84, 1.8355140186915888)","(31.0, 40.0, 38.44444444444444)","(8.5, 10.5, 10.25609756097561)","(31.0, 60.0, 56.48148148148148)","(10.0, 12.0, 11.5125)","(3.8, 5.3, 5.283870967741936)"
10-01-2023 16:37:14.471635,"(18.0, 24.0, 23.586206896551722)","(1.6, 1.85, 1.84)","(31.0, 40.0, 38.44444444444444)","(8.5, 10.5, 10.272727272727273)","(31.0, 65.0, 58.611111111111114)","(10.0, 12.0, 11.61)","(3.8, 5.3, 5.272222222222222)"
10-01-2023 16:37:15.629811,"(18.0, 24.0, 23.586206896551722)","(1.6, 1.84, 1.8296774193548389)","(31.0, 40.0, 38.44444444444444)","(8.5, 10.5, 10.35)","(31.0, 65.0, 56.48148148148148)","(10.0, 12.0, 11.663793103448276)","(3.8, 5.3, 5.223880597014926)"
10-01-2023 16:37:16.833288,"(18.0, 24.0, 23.586206896551722)","(1.6, 1.84, 1.8359183673469388)","(31.0, 40.0, 38.44444444444444)","(8.5, 10.5, 10.35)","(31.0, 65.0, 56.48148148148148)","(10.0, 12.0, 11.61)","(3.8, 5.3, 5.207042253521127)"
10-01-2023 16:37:17.954789,"(18.0, 24.0, 23.6)","(1.6, 1.84, 1.8359183673469388)","(31.0, 40.0, 38.44444444444444)","(8.5, 10.5, 10.228260869565217)","(31.0, 65.0, 61.03448275862069)","(10.0, 12.0, 11.671875)","(3.8, 5.3, 5.207042253521127)"
