,Ziggey,Star Lilly,Sunnie Beach,Rattlin Lilly,Novel Approach,Ryleeorielly,Ourcaribbeancruise,American Dutchess,Diamond Dance Nz,Octavia
630,"[datetime.datetime(2022, 11, 28, 16, 40, 31, 368530), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 31, 368530), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 31, 368530), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 31, 368530), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 31, 368530), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 31, 368530), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 31, 368530), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 31, 368530), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 31, 368530), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 31, 368530), 101.0, 380.0]"
631,"[datetime.datetime(2022, 11, 28, 16, 40, 32, 636177), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 32, 636177), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 32, 636177), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 32, 636177), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 32, 636177), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 32, 636177), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 32, 636177), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 32, 636177), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 32, 636177), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 32, 636177), 101.0, 380.0]"
632,"[datetime.datetime(2022, 11, 28, 16, 40, 33, 928325), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 33, 928325), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 33, 928325), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 33, 928325), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 33, 928325), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 33, 928325), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 33, 928325), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 33, 928325), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 33, 928325), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 33, 928325), 101.0, 380.0]"
633,"[datetime.datetime(2022, 11, 28, 16, 40, 35, 185056), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 35, 185056), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 35, 185056), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 35, 185056), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 35, 185056), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 35, 185056), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 35, 185056), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 35, 185056), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 35, 185056), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 35, 185056), 101.0, 380.0]"
634,"[datetime.datetime(2022, 11, 28, 16, 40, 36, 456361), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 36, 456361), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 36, 456361), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 36, 456361), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 36, 456361), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 36, 456361), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 36, 456361), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 36, 456361), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 36, 456361), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 36, 456361), 101.0, 380.0]"
635,"[datetime.datetime(2022, 11, 28, 16, 40, 37, 705250), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 37, 705250), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 37, 705250), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 37, 705250), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 37, 705250), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 37, 705250), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 37, 705250), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 37, 705250), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 37, 705250), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 37, 705250), 101.0, 380.0]"
636,"[datetime.datetime(2022, 11, 28, 16, 40, 38, 942880), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 38, 942880), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 38, 942880), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 38, 942880), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 38, 942880), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 38, 942880), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 38, 942880), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 38, 942880), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 38, 942880), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 38, 942880), 101.0, 380.0]"
637,"[datetime.datetime(2022, 11, 28, 16, 40, 40, 191818), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 40, 191818), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 40, 191818), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 40, 191818), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 40, 191818), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 40, 191818), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 40, 191818), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 40, 191818), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 40, 191818), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 40, 191818), 101.0, 380.0]"
638,"[datetime.datetime(2022, 11, 28, 16, 40, 41, 434807), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 41, 434807), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 41, 434807), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 41, 434807), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 41, 434807), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 41, 434807), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 41, 434807), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 41, 434807), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 41, 434807), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 41, 434807), 101.0, 380.0]"
639,"[datetime.datetime(2022, 11, 28, 16, 40, 42, 710600), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 42, 710600), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 42, 710600), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 42, 710600), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 42, 710600), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 42, 710600), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 42, 710600), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 42, 710600), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 42, 710600), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 42, 710600), 101.0, 380.0]"
640,"[datetime.datetime(2022, 11, 28, 16, 40, 43, 953791), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 43, 953791), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 43, 953791), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 43, 953791), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 43, 953791), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 43, 953791), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 43, 953791), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 43, 953791), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 43, 953791), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 43, 953791), 101.0, 380.0]"
641,"[datetime.datetime(2022, 11, 28, 16, 40, 45, 284301), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 45, 284301), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 45, 284301), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 45, 284301), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 45, 284301), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 45, 284301), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 45, 284301), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 45, 284301), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 45, 284301), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 45, 284301), 101.0, 380.0]"
642,"[datetime.datetime(2022, 11, 28, 16, 40, 46, 574080), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 46, 574080), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 46, 574080), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 46, 574080), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 46, 574080), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 46, 574080), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 46, 574080), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 46, 574080), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 46, 574080), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 46, 574080), 101.0, 380.0]"
643,"[datetime.datetime(2022, 11, 28, 16, 40, 47, 831420), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 47, 831420), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 47, 831420), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 47, 831420), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 47, 831420), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 47, 831420), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 47, 831420), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 47, 831420), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 47, 831420), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 47, 831420), 101.0, 380.0]"
644,"[datetime.datetime(2022, 11, 28, 16, 40, 49, 117682), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 49, 117682), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 49, 117682), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 49, 117682), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 49, 117682), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 49, 117682), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 49, 117682), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 49, 117682), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 49, 117682), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 49, 117682), 101.0, 380.0]"
645,"[datetime.datetime(2022, 11, 28, 16, 40, 50, 373975), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 50, 373975), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 50, 373975), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 50, 373975), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 50, 373975), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 50, 373975), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 50, 373975), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 50, 373975), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 50, 373975), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 50, 373975), 101.0, 380.0]"
646,"[datetime.datetime(2022, 11, 28, 16, 40, 51, 639092), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 51, 639092), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 51, 639092), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 51, 639092), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 51, 639092), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 51, 639092), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 51, 639092), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 51, 639092), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 51, 639092), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 51, 639092), 101.0, 380.0]"
647,"[datetime.datetime(2022, 11, 28, 16, 40, 52, 892800), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 52, 892800), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 52, 892800), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 52, 892800), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 52, 892800), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 52, 892800), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 52, 892800), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 52, 892800), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 52, 892800), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 52, 892800), 101.0, 380.0]"
648,"[datetime.datetime(2022, 11, 28, 16, 40, 54, 175567), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 54, 175567), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 54, 175567), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 54, 175567), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 54, 175567), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 54, 175567), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 54, 175567), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 54, 175567), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 54, 175567), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 54, 175567), 101.0, 380.0]"
649,"[datetime.datetime(2022, 11, 28, 16, 40, 55, 440765), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 55, 440765), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 55, 440765), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 55, 440765), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 55, 440765), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 55, 440765), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 55, 440765), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 55, 440765), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 55, 440765), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 55, 440765), 101.0, 380.0]"
650,"[datetime.datetime(2022, 11, 28, 16, 40, 56, 703296), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 56, 703296), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 56, 703296), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 56, 703296), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 56, 703296), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 56, 703296), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 56, 703296), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 56, 703296), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 56, 703296), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 56, 703296), 101.0, 380.0]"
651,"[datetime.datetime(2022, 11, 28, 16, 40, 57, 963008), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 57, 963008), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 57, 963008), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 57, 963008), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 57, 963008), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 57, 963008), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 57, 963008), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 57, 963008), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 57, 963008), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 57, 963008), 101.0, 380.0]"
652,"[datetime.datetime(2022, 11, 28, 16, 40, 59, 272887), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 59, 272887), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 59, 272887), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 59, 272887), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 40, 59, 272887), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 59, 272887), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 59, 272887), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 59, 272887), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 59, 272887), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 59, 272887), 101.0, 380.0]"
653,"[datetime.datetime(2022, 11, 28, 16, 41, 0, 523050), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 41, 0, 523050), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 41, 0, 523050), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 41, 0, 523050), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 41, 0, 523050), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 41, 0, 523050), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 41, 0, 523050), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 41, 0, 523050), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 41, 0, 523050), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 41, 0, 523050), 101.0, 380.0]"
654,"[datetime.datetime(2022, 11, 28, 16, 41, 1, 759273), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 41, 1, 759273), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 41, 1, 759273), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 41, 1, 759273), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 41, 1, 759273), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 41, 1, 759273), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 41, 1, 759273), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 41, 1, 759273), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 41, 1, 759273), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 41, 1, 759273), 101.0, 380.0]"
655,"[datetime.datetime(2022, 11, 28, 16, 41, 3, 2626), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 41, 3, 2626), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 41, 3, 2626), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 41, 3, 2626), 1.6, 2.16]","[datetime.datetime(2022, 11, 28, 16, 41, 3, 2626), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 41, 3, 2626), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 41, 3, 2626), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 41, 3, 2626), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 41, 3, 2626), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 41, 3, 2626), 101.0, 380.0]"
656,"[datetime.datetime(2022, 11, 28, 16, 41, 4, 263875), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 41, 4, 263875), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 41, 4, 263875), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 41, 4, 263875), 1.6, 2.14]","[datetime.datetime(2022, 11, 28, 16, 41, 4, 263875), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 41, 4, 263875), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 41, 4, 263875), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 41, 4, 263875), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 41, 4, 263875), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 41, 4, 263875), 101.0, 380.0]"
657,"[datetime.datetime(2022, 11, 28, 16, 41, 5, 516904), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 41, 5, 516904), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 41, 5, 516904), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 41, 5, 516904), 1.6, 2.14]","[datetime.datetime(2022, 11, 28, 16, 41, 5, 516904), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 41, 5, 516904), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 41, 5, 516904), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 41, 5, 516904), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 41, 5, 516904), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 41, 5, 516904), 101.0, 380.0]"
658,"[datetime.datetime(2022, 11, 28, 16, 41, 6, 790696), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 41, 6, 790696), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 41, 6, 790696), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 41, 6, 790696), 1.6, 2.14]","[datetime.datetime(2022, 11, 28, 16, 41, 6, 790696), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 41, 6, 790696), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 41, 6, 790696), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 41, 6, 790696), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 41, 6, 790696), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 41, 6, 790696), 101.0, 380.0]"
659,"[datetime.datetime(2022, 11, 28, 16, 41, 8, 82655), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 41, 8, 82655), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 41, 8, 82655), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 41, 8, 82655), 1.6, 2.14]","[datetime.datetime(2022, 11, 28, 16, 41, 8, 82655), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 41, 8, 82655), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 41, 8, 82655), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 41, 8, 82655), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 41, 8, 82655), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 41, 8, 82655), 101.0, 380.0]"
660,"[datetime.datetime(2022, 11, 28, 16, 41, 9, 338751), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 41, 9, 338751), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 41, 9, 338751), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 41, 9, 338751), 1.6, 2.14]","[datetime.datetime(2022, 11, 28, 16, 41, 9, 338751), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 41, 9, 338751), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 41, 9, 338751), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 41, 9, 338751), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 41, 9, 338751), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 41, 9, 338751), 101.0, 380.0]"
661,"[datetime.datetime(2022, 11, 28, 16, 41, 10, 586592), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 41, 10, 586592), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 41, 10, 586592), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 41, 10, 586592), 1.6, 2.14]","[datetime.datetime(2022, 11, 28, 16, 41, 10, 586592), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 41, 10, 586592), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 41, 10, 586592), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 41, 10, 586592), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 41, 10, 586592), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 41, 10, 586592), 101.0, 380.0]"
