,Cruising Cloe,Major Sentence,Pandorica,Zipping Diesel,Wichita Bale,Air Race Ace,Jaggers Lady,Irongate
04-01-2023 15:13:16.848620,"(3.6, 4.7, 4.58)","(31.0, 38.0, 37.07692307692308)","(6.5, 7.6, 7.366666666666666)","(4.4, 5.8, 5.757142857142857)","(13.0, 19.5, 18.225)","(10.0, 13.5, 12.617647058823529)","(2.7, 3.4, 3.3130434782608695)","(31.0, 130.0, 105.45454545454545)"
04-01-2023 15:13:17.901026,"(3.6, 4.7, 4.58)","(31.0, 38.0, 37.07692307692308)","(6.5, 7.6, 7.366666666666666)","(4.4, 5.8, 5.757142857142857)","(13.0, 19.5, 18.555555555555557)","(10.0, 13.5, 12.617647058823529)","(2.7, 3.4, 3.3130434782608695)","(31.0, 130.0, 105.45454545454545)"
04-01-2023 15:13:18.960018,"(3.6, 4.7, 4.58)","(31.0, 38.0, 36.15384615384615)","(6.5, 7.6, 7.366666666666666)","(4.4, 5.8, 5.757142857142857)","(13.0, 19.5, 18.48)","(10.0, 13.5, 12.571428571428571)","(2.7, 3.4, 3.3227272727272728)","(31.0, 130.0, 110.71428571428571)"
04-01-2023 15:13:20.045431,"(3.6, 4.7, 4.58)","(31.0, 38.0, 37.0)","(6.5, 7.4, 7.218867924528302)","(4.4, 5.8, 5.71)","(13.0, 19.5, 18.555555555555557)","(10.0, 13.5, 12.571428571428571)","(2.7, 3.4, 3.332)","(31.0, 130.0, 119.13793103448276)"
04-01-2023 15:13:21.187842,"(3.6, 4.7, 4.58)","(31.0, 38.0, 37.0)","(6.5, 7.4, 7.337804878048781)","(4.4, 5.9, 5.783333333333333)","(13.0, 19.5, 18.225)","(10.0, 13.5, 12.571428571428571)","(2.7, 3.4, 3.315)","(31.0, 130.0, 116.15384615384616)"
04-01-2023 15:13:22.235115,"(3.6, 4.7, 4.58)","(31.0, 38.0, 35.5)","(6.5, 7.4, 7.336842105263158)","(4.4, 5.8, 5.7375)","(13.0, 19.5, 18.555555555555557)","(10.0, 13.5, 12.571428571428571)","(2.7, 3.4, 3.332)","(31.0, 130.0, 112.0)"
04-01-2023 15:13:23.283235,"(3.6, 4.7, 4.58)","(31.0, 38.0, 36.5)","(6.5, 7.4, 7.336842105263158)","(4.4, 5.8, 5.7375)","(13.0, 19.5, 18.225)","(10.0, 13.5, 12.636363636363637)","(2.7, 3.4, 3.3099999999999996)","(31.0, 130.0, 107.5)"
04-01-2023 15:13:24.302663,"(3.6, 4.7, 4.58)","(31.0, 38.0, 36.5)","(6.5, 7.4, 7.336842105263158)","(4.4, 5.8, 5.757142857142857)","(13.0, 19.5, 18.48)","(10.0, 13.0, 12.411764705882353)","(2.7, 3.4, 3.3117647058823527)","(41.0, 130.0, 107.5)"
04-01-2023 15:13:25.371059,"(3.6, 4.7, 4.5962962962962965)","(31.0, 38.0, 36.857142857142854)","(6.5, 7.2, 7.199288256227758)","(4.4, 5.9, 5.765)","(13.0, 19.5, 18.48)","(10.0, 13.0, 12.411764705882353)","(2.7, 3.4, 3.328)","(41.0, 130.0, 116.15384615384616)"
04-01-2023 15:13:26.471697,"(3.6, 4.7, 4.63)","(31.0, 38.0, 36.857142857142854)","(6.5, 7.2, 7.199288256227758)","(4.4, 5.9, 5.75)","(13.0, 19.5, 18.576923076923077)","(10.0, 13.0, 12.411764705882353)","(2.7, 3.4, 3.3099999999999996)","(41.0, 130.0, 110.0)"
04-01-2023 15:13:27.550859,"(3.6, 4.7, 4.627777777777777)","(31.0, 38.0, 36.857142857142854)","(6.5, 7.2, 7.199288256227758)","(4.4, 5.8, 5.733333333333333)","(13.0, 19.5, 18.576923076923077)","(10.0, 13.0, 12.411764705882353)","(2.7, 3.4, 3.3099999999999996)","(41.0, 130.0, 110.0)"
04-01-2023 15:13:28.715883,"(3.6, 4.7, 4.627777777777777)","(31.0, 38.0, 36.857142857142854)","(6.5, 7.2, 7.196491228070176)","(4.4, 5.8, 5.747826086956522)","(13.0, 19.5, 18.928571428571427)","(10.0, 13.0, 12.411764705882353)","(2.7, 3.4, 3.328)","(41.0, 130.0, 110.0)"
04-01-2023 15:13:29.734478,"(3.7, 4.7, 4.6)","(26.0, 38.0, 36.5)","(6.0, 7.2, 7.196491228070176)","(4.6, 5.8, 5.778947368421052)","(14.0, 19.5, 18.642857142857142)","(10.0, 13.0, 12.411764705882353)","(2.8, 3.4, 3.3099999999999996)","(51.0, 130.0, 118.46153846153845)"
04-01-2023 15:13:30.712933,"(3.7, 4.7, 4.610344827586207)","(26.0, 38.0, 36.5)","(6.0, 7.4, 7.382252559726963)","(4.6, 5.8, 5.778947368421052)","(14.0, 19.5, 18.928571428571427)","(10.0, 13.0, 12.411764705882353)","(2.8, 3.4, 3.328)","(51.0, 130.0, 111.25)"
04-01-2023 15:13:31.844880,"(3.7, 4.7, 4.62)","(26.0, 38.0, 36.5)","(6.0, 7.4, 7.395759717314488)","(4.6, 5.8, 5.777777777777778)","(14.0, 19.5, 18.86842105263158)","(10.0, 13.0, 12.368421052631579)","(2.8, 3.4, 3.328)","(51.0, 130.0, 111.25)"
04-01-2023 15:13:32.890231,"(3.7, 4.7, 4.602127659574468)","(26.0, 38.0, 36.5)","(6.0, 7.4, 7.364705882352942)","(4.6, 5.8, 5.777777777777778)","(14.0, 19.5, 18.86842105263158)","(10.0, 13.0, 12.333333333333334)","(2.8, 3.4, 3.305405405405405)","(51.0, 130.0, 118.46153846153845)"
04-01-2023 15:13:33.960811,"(3.7, 4.7, 4.5685714285714285)","(26.0, 38.0, 36.5)","(6.0, 7.4, 7.3500000000000005)","(4.6, 5.8, 5.7894736842105265)","(14.0, 19.5, 18.928571428571427)","(10.0, 13.0, 12.318181818181818)","(2.8, 3.4, 3.3166666666666664)","(51.0, 130.0, 111.25)"
04-01-2023 15:13:35.057747,"(3.7, 4.7, 4.563157894736842)","(26.0, 38.0, 36.5)","(6.0, 7.4, 7.3500000000000005)","(4.6, 5.8, 5.7894736842105265)","(14.0, 19.5, 18.642857142857142)","(10.0, 13.0, 12.258620689655173)","(2.8, 3.4, 3.305405405405405)","(51.0, 130.0, 118.46153846153845)"
04-01-2023 15:13:36.197918,"(3.7, 4.7, 4.5685714285714285)","(26.0, 38.0, 37.333333333333336)","(6.0, 7.4, 7.314285714285715)","(4.6, 5.8, 5.7894736842105265)","(14.0, 19.5, 19.041666666666668)","(10.0, 12.5, 12.274193548387096)","(2.8, 3.4, 3.3166666666666664)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:37.238490,"(3.7, 4.7, 4.5685714285714285)","(26.0, 38.0, 37.333333333333336)","(6.0, 7.4, 7.314285714285715)","(4.6, 5.8, 5.7894736842105265)","(14.0, 19.5, 19.065217391304348)","(10.0, 12.5, 12.274193548387096)","(2.8, 3.4, 3.3321428571428573)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:38.249627,"(3.7, 4.7, 4.605263157894736)","(26.0, 38.0, 37.333333333333336)","(6.0, 7.4, 7.36)","(4.6, 5.8, 5.7894736842105265)","(14.0, 19.5, 19.065217391304348)","(10.0, 12.5, 12.274193548387096)","(2.8, 3.35, 3.340677966101695)","(41.0, 130.0, 118.46153846153845)"
04-01-2023 15:13:39.284695,"(3.7, 4.7, 4.604166666666666)","(26.0, 38.0, 37.333333333333336)","(6.0, 7.4, 7.3125)","(4.6, 5.8, 5.777777777777778)","(14.0, 19.5, 18.857142857142858)","(10.0, 12.5, 11.91304347826087)","(2.8, 3.4, 3.3642857142857143)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:40.252680,"(3.7, 4.7, 4.603333333333333)","(26.0, 38.0, 37.333333333333336)","(6.0, 7.4, 7.306666666666667)","(4.6, 5.8, 5.777777777777778)","(14.0, 19.5, 18.857142857142858)","(10.0, 12.0, 11.588235294117647)","(2.8, 3.4, 3.4035714285714285)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:41.253970,"(3.7, 4.7, 4.603333333333333)","(26.0, 38.0, 37.333333333333336)","(6.0, 7.4, 7.33)","(4.6, 5.8, 5.791304347826086)","(14.0, 19.5, 18.789473684210527)","(10.0, 12.0, 11.4)","(2.8, 3.45, 3.4025)","(41.0, 130.0, 118.46153846153845)"
04-01-2023 15:13:42.379104,"(3.7, 4.7, 4.603333333333333)","(26.0, 38.0, 37.333333333333336)","(6.0, 7.4, 7.375)","(4.6, 5.9, 5.976388888888889)","(14.0, 19.5, 19.916666666666668)","(10.0, 11.5, 11.368421052631579)","(2.8, 3.45, 3.395714285714286)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:43.383395,"(3.7, 4.6, 4.5576923076923075)","(26.0, 38.0, 37.529411764705884)","(6.0, 7.4, 7.375)","(4.6, 6.0, 5.9797101449275365)","(14.0, 22.0, 20.09090909090909)","(10.0, 11.5, 11.368421052631579)","(2.8, 3.45, 3.404761904761905)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:44.415450,"(3.7, 4.6, 4.554385964912281)","(26.0, 38.0, 37.529411764705884)","(6.0, 7.4, 7.371335504885994)","(4.6, 6.0, 6.068965517241379)","(14.0, 22.0, 19.857142857142858)","(10.0, 11.5, 11.083333333333334)","(2.8, 3.45, 3.2772727272727273)","(41.0, 130.0, 118.46153846153845)"
04-01-2023 15:13:45.473805,"(3.7, 4.6, 4.565625)","(26.0, 38.0, 37.529411764705884)","(6.0, 7.4, 7.276190476190476)","(4.6, 6.2, 6.076923076923077)","(14.0, 22.0, 20.064516129032256)","(10.0, 11.5, 11.083333333333334)","(2.8, 3.3, 3.236111111111111)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:46.472193,"(3.7, 4.8, 4.676595744680851)","(26.0, 38.0, 37.529411764705884)","(6.0, 7.6, 7.323076923076923)","(4.6, 6.2, 6.125)","(14.0, 22.0, 20.064516129032256)","(10.0, 11.5, 11.166666666666666)","(2.8, 3.3, 3.2365853658536587)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:47.440786,"(3.7, 4.8, 4.661904761904761)","(26.0, 38.0, 37.529411764705884)","(6.0, 7.6, 7.314285714285714)","(4.6, 6.2, 6.125)","(14.0, 22.0, 20.064516129032256)","(10.0, 11.5, 11.0625)","(2.8, 3.3, 3.2365853658536587)","(41.0, 130.0, 118.46153846153845)"
04-01-2023 15:13:48.463836,"(3.7, 4.7, 4.6722222222222225)","(26.0, 38.0, 37.529411764705884)","(6.0, 7.4, 7.2956521739130435)","(4.6, 6.4, 6.214634146341464)","(14.0, 22.0, 20.064516129032256)","(10.0, 11.5, 11.166666666666666)","(2.8, 3.3, 3.228125)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:49.473919,"(3.7, 4.7, 4.637142857142857)","(26.0, 38.0, 37.529411764705884)","(6.0, 7.4, 7.2956521739130435)","(4.6, 6.4, 6.2594594594594595)","(14.0, 22.0, 20.064516129032256)","(10.0, 11.5, 11.205882352941176)","(2.8, 3.3, 3.234426229508197)","(41.0, 130.0, 118.46153846153845)"
04-01-2023 15:13:50.517139,"(3.7, 4.7, 4.637142857142857)","(26.0, 38.0, 37.529411764705884)","(6.0, 7.4, 7.273684210526316)","(4.6, 6.4, 6.2594594594594595)","(14.0, 22.0, 19.604166666666668)","(10.0, 11.5, 11.083333333333334)","(2.8, 3.3, 3.234426229508197)","(41.0, 130.0, 118.46153846153845)"
04-01-2023 15:13:51.604218,"(3.7, 4.7, 4.637142857142857)","(26.0, 38.0, 37.529411764705884)","(6.0, 7.4, 7.256)","(4.6, 6.4, 6.2594594594594595)","(14.0, 22.0, 19.604166666666668)","(10.0, 11.5, 11.25)","(2.8, 3.3, 3.234426229508197)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:52.653415,"(3.7, 4.7, 4.635294117647058)","(26.0, 38.0, 37.529411764705884)","(6.0, 7.4, 7.256)","(4.6, 6.4, 6.293877551020408)","(14.0, 22.0, 19.604166666666668)","(10.0, 11.5, 11.1)","(2.8, 3.3, 3.234426229508197)","(41.0, 130.0, 118.46153846153845)"
04-01-2023 15:13:53.730873,"(3.7, 4.7, 4.635294117647058)","(26.0, 38.0, 36.857142857142854)","(6.0, 7.4, 7.256)","(4.6, 6.4, 6.293877551020408)","(14.0, 22.0, 19.604166666666668)","(10.0, 11.5, 11.1)","(2.8, 3.3, 3.234426229508197)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:54.804897,"(3.7, 4.7, 4.635294117647058)","(26.0, 38.0, 36.857142857142854)","(6.0, 7.4, 7.256)","(4.6, 6.4, 6.327272727272727)","(14.0, 22.0, 19.604166666666668)","(10.0, 11.5, 11.318181818181818)","(2.8, 3.3, 3.2323076923076925)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:55.875790,"(3.7, 4.7, 4.637142857142857)","(26.0, 38.0, 36.857142857142854)","(6.0, 7.4, 7.256)","(4.6, 6.4, 6.327272727272727)","(14.0, 22.0, 19.604166666666668)","(10.0, 11.5, 11.166666666666666)","(2.8, 3.3, 3.2323076923076925)","(41.0, 130.0, 118.46153846153845)"
04-01-2023 15:13:56.973799,"(3.7, 4.7, 4.637142857142857)","(26.0, 38.0, 36.857142857142854)","(6.0, 7.4, 7.256)","(4.6, 6.4, 6.1)","(14.0, 22.0, 19.604166666666668)","(10.0, 11.5, 11.375)","(2.8, 3.3, 3.2323076923076925)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:58.093471,"(3.7, 4.7, 4.6421052631578945)","(26.0, 38.0, 36.857142857142854)","(6.0, 7.4, 7.256)","(4.6, 6.2, 6.1)","(14.0, 22.0, 19.604166666666668)","(10.0, 11.5, 11.375)","(2.8, 3.3, 3.2323076923076925)","(41.0, 130.0, 111.25)"
04-01-2023 15:13:59.245702,"(3.7, 4.7, 4.6421052631578945)","(26.0, 38.0, 36.857142857142854)","(6.0, 7.4, 7.256)","(4.6, 6.2, 6.1)","(14.0, 22.0, 19.604166666666668)","(10.0, 11.5, 11.3)","(2.8, 3.3, 3.2323076923076925)","(41.0, 130.0, 118.46153846153845)"
04-01-2023 15:14:00.387075,"(3.7, 4.7, 4.6421052631578945)","(26.0, 38.0, 36.857142857142854)","(6.0, 7.4, 7.256)","(4.6, 6.2, 6.1)","(14.0, 22.0, 19.604166666666668)","(10.0, 11.5, 11.3)","(2.8, 3.3, 3.2323076923076925)","(41.0, 130.0, 111.25)"
04-01-2023 15:14:01.465633,"(3.7, 4.7, 4.631111111111111)","(26.0, 38.0, 36.857142857142854)","(6.0, 7.4, 7.256)","(4.6, 6.4, 6.07)","(14.0, 22.0, 19.575)","(10.0, 11.5, 11.404761904761905)","(2.8, 3.3, 3.2202380952380953)","(41.0, 130.0, 109.0)"
04-01-2023 15:14:02.615596,"(3.7, 4.7, 4.6886363636363635)","(26.0, 38.0, 36.5)","(6.0, 7.4, 7.294117647058823)","(4.6, 6.2, 6.055555555555555)","(14.0, 21.0, 19.57894736842105)","(10.0, 11.5, 11.34)","(2.8, 3.25, 3.2223684210526318)","(41.0, 130.0, 116.0)"
04-01-2023 15:14:03.690188,"(3.7, 4.8, 4.725641025641026)","(26.0, 38.0, 36.24)","(6.0, 7.4, 7.364285714285715)","(4.8, 6.2, 6.062962962962963)","(14.0, 21.0, 19.77777777777778)","(10.0, 11.5, 11.375)","(2.7, 3.25, 3.2223684210526318)","(41.0, 130.0, 109.0)"
04-01-2023 15:14:04.773327,"(3.7, 4.8, 4.711111111111111)","(26.0, 38.0, 36.42857142857143)","(6.0, 7.4, 7.331428571428572)","(4.8, 6.2, 6.1)","(14.0, 21.0, 19.77777777777778)","(10.0, 11.5, 11.25)","(2.7, 3.25, 3.2223684210526318)","(41.0, 130.0, 110.0)"
04-01-2023 15:14:05.792191,"(3.7, 4.8, 4.7176470588235295)","(26.0, 38.0, 36.53333333333333)","(6.0, 7.4, 7.331428571428572)","(4.8, 6.2, 6.087719298245614)","(14.0, 21.0, 19.767857142857142)","(10.0, 11.5, 11.147058823529411)","(2.7, 3.25, 3.139669421487603)","(41.0, 130.0, 118.46153846153845)"
04-01-2023 15:14:06.855412,"(3.7, 4.8, 4.7272727272727275)","(26.0, 42.0, 40.0)","(6.0, 7.4, 7.331428571428572)","(4.8, 6.2, 6.042553191489362)","(14.0, 21.0, 19.767857142857142)","(10.0, 11.5, 11.192307692307692)","(2.7, 3.15, 3.1704918032786886)","(41.0, 130.0, 110.0)"
04-01-2023 15:14:07.914954,"(3.7, 4.8, 4.7704545454545455)","(26.0, 42.0, 41.733333333333334)","(6.0, 7.4, 7.331428571428572)","(4.8, 6.2, 6.042553191489362)","(14.0, 21.0, 19.767857142857142)","(10.0, 11.5, 11.192307692307692)","(2.7, 3.2, 3.1704918032786886)","(41.0, 130.0, 116.0)"
04-01-2023 15:14:08.969042,"(3.7, 4.8, 4.784090909090909)","(26.0, 42.0, 41.733333333333334)","(6.0, 7.4, 7.331428571428572)","(4.8, 6.2, 6.021052631578947)","(14.0, 21.0, 19.734375)","(10.0, 11.5, 11.18421052631579)","(2.7, 3.2, 3.188888888888889)","(41.0, 130.0, 110.0)"
04-01-2023 15:14:10.023822,"(3.7, 4.9, 4.820689655172414)","(26.0, 42.0, 41.294117647058826)","(6.0, 7.4, 7.331428571428572)","(4.8, 6.2, 6.021052631578947)","(14.0, 21.0, 20.112244897959183)","(10.0, 11.5, 11.193333333333333)","(2.7, 3.2, 3.2098039215686276)","(41.0, 130.0, 110.0)"
04-01-2023 15:14:11.038696,"(3.7, 4.9, 4.825806451612904)","(26.0, 42.0, 40.90909090909091)","(6.0, 7.4, 7.366666666666667)","(4.8, 6.2, 6.056521739130435)","(14.0, 21.0, 19.84)","(10.0, 11.5, 11.15)","(2.7, 3.25, 3.2122448979591836)","(41.0, 130.0, 116.0)"
04-01-2023 15:14:12.050068,"(3.7, 4.9, 4.83134328358209)","(26.0, 42.0, 41.25)","(6.0, 7.4, 7.366666666666667)","(4.8, 6.2, 6.05)","(14.0, 21.0, 19.8)","(10.0, 11.5, 11.15)","(2.7, 3.25, 3.2201149425287356)","(41.0, 130.0, 110.0)"
04-01-2023 15:14:13.060150,"(3.7, 4.9, 4.8015384615384615)","(26.0, 42.0, 41.25)","(6.0, 7.4, 7.366666666666667)","(4.8, 6.2, 6.053658536585366)","(14.0, 21.0, 19.8)","(10.0, 11.5, 11.15)","(2.7, 3.25, 3.2183673469387757)","(41.0, 130.0, 118.46153846153845)"
04-01-2023 15:14:14.067322,"(3.7, 4.9, 4.827272727272727)","(26.0, 42.0, 41.25)","(6.0, 7.4, 7.366666666666667)","(4.8, 6.2, 6.051162790697674)","(14.0, 21.0, 19.8)","(10.0, 11.5, 11.15)","(2.7, 3.25, 3.2254901960784315)","(41.0, 130.0, 118.46153846153845)"
04-01-2023 15:14:15.286381,"(3.7, 4.8, 4.748888888888889)","(26.0, 42.0, 41.45454545454545)","(6.0, 7.4, 7.272727272727273)","(4.8, 6.2, 6.048648648648649)","(14.0, 21.0, 19.666666666666668)","(10.0, 11.5, 11.144736842105264)","(2.7, 3.25, 3.235135135135135)","(41.0, 130.0, 109.0)"
04-01-2023 15:14:16.354633,"(3.8, 4.8, 4.745)","(26.0, 42.0, 40.608695652173914)","(6.0, 7.4, 7.272727272727273)","(4.8, 6.2, 6.045)","(14.0, 21.0, 19.681818181818183)","(10.0, 11.5, 11.175324675324676)","(2.7, 3.25, 3.2295454545454545)","(41.0, 130.0, 109.0)"
04-01-2023 15:14:17.430393,"(3.8, 4.8, 4.750746268656717)","(26.0, 42.0, 40.76923076923077)","(6.0, 7.4, 7.271428571428571)","(4.8, 6.2, 6.048648648648649)","(14.0, 21.0, 19.62857142857143)","(10.0, 11.5, 11.190140845070422)","(2.7, 3.25, 3.235135135135135)","(41.0, 130.0, 116.0)"
04-01-2023 15:14:18.618375,"(3.8, 4.8, 4.745)","(26.0, 42.0, 40.608695652173914)","(6.0, 7.4, 7.2615384615384615)","(4.8, 6.2, 6.05)","(14.0, 21.0, 19.81081081081081)","(10.0, 11.5, 11.175324675324676)","(2.7, 3.25, 3.2240740740740743)","(41.0, 130.0, 111.25)"
04-01-2023 15:14:19.727239,"(3.8, 4.8, 4.741071428571429)","(26.0, 42.0, 41.45454545454545)","(6.0, 7.4, 7.271428571428571)","(4.8, 6.2, 5.85)","(14.0, 21.0, 19.983870967741936)","(10.0, 11.5, 11.175324675324676)","(2.7, 3.25, 3.2357142857142858)","(41.0, 130.0, 117.14285714285714)"
04-01-2023 15:14:20.862829,"(3.8, 4.8, 4.747540983606557)","(26.0, 42.0, 41.07692307692308)","(6.0, 7.4, 7.341666666666667)","(4.8, 5.9, 5.852631578947369)","(14.0, 21.0, 20.015625)","(10.0, 11.5, 11.175324675324676)","(2.7, 3.3, 3.250684931506849)","(41.0, 130.0, 117.14285714285714)"
04-01-2023 15:14:22.020973,"(3.8, 4.8, 4.742857142857143)","(26.0, 40.0, 39.07692307692308)","(6.0, 7.6, 7.3545454545454545)","(4.8, 5.9, 5.855)","(14.0, 21.0, 19.945945945945947)","(10.0, 11.5, 11.134146341463415)","(2.7, 3.3, 3.2614864864864863)","(41.0, 130.0, 109.0)"
04-01-2023 15:14:23.146667,"(3.8, 4.8, 4.757377049180328)","(26.0, 38.0, 37.733333333333334)","(6.0, 7.6, 7.3545454545454545)","(4.8, 5.9, 5.880000000000001)","(14.0, 21.0, 19.945945945945947)","(10.0, 11.5, 11.134146341463415)","(2.7, 3.3, 3.2639240506329115)","(41.0, 130.0, 110.0)"
04-01-2023 15:14:24.221917,"(3.8, 4.8, 4.754545454545455)","(26.0, 40.0, 38.666666666666664)","(6.0, 7.6, 7.3545454545454545)","(4.8, 5.9, 5.813207547169812)","(14.0, 21.0, 19.945945945945947)","(10.0, 11.5, 11.134146341463415)","(2.7, 3.3, 3.272297297297297)","(41.0, 130.0, 116.0)"
04-01-2023 15:14:25.317864,"(3.8, 4.8, 4.758333333333333)","(26.0, 40.0, 38.666666666666664)","(6.0, 7.6, 7.3545454545454545)","(4.8, 5.9, 5.820689655172414)","(14.0, 21.0, 20.015625)","(10.0, 11.5, 11.134146341463415)","(2.7, 3.3, 3.278191489361702)","(41.0, 130.0, 110.0)"
04-01-2023 15:14:26.378035,"(3.8, 4.8, 4.753703703703704)","(26.0, 38.0, 37.86666666666667)","(6.0, 7.4, 7.30625)","(4.8, 5.9, 5.670940170940171)","(14.0, 21.0, 20.045454545454547)","(10.0, 11.5, 11.15)","(2.7, 3.3, 3.287162162162162)","(41.0, 130.0, 110.0)"
04-01-2023 15:14:27.468070,"(3.8, 4.8, 4.761702127659574)","(26.0, 40.0, 38.54545454545455)","(6.0, 7.4, 7.30625)","(4.8, 5.7, 5.670940170940171)","(14.0, 21.0, 20.045454545454547)","(10.0, 11.5, 10.402439024390244)","(2.7, 3.3, 3.3023364485981306)","(41.0, 130.0, 118.46153846153845)"
04-01-2023 15:14:28.516025,"(3.8, 4.9, 4.79795918367347)","(26.0, 40.0, 38.434782608695656)","(6.0, 7.4, 7.325)","(4.8, 5.8, 5.767741935483871)","(14.0, 21.0, 20.04)","(10.0, 10.5, 10.022058823529411)","(2.7, 3.35, 3.2717948717948717)","(41.0, 130.0, 110.0)"
04-01-2023 15:14:29.614433,"(3.8, 5.0, 4.906896551724138)","(26.0, 40.0, 38.15384615384615)","(6.0, 7.6, 7.5)","(4.8, 5.9, 5.808196721311476)","(14.0, 21.0, 20.04)","(10.0, 10.5, 10.054794520547945)","(2.7, 3.3, 3.284507042253521)","(41.0, 130.0, 117.14285714285714)"
04-01-2023 15:14:30.770049,"(3.8, 4.9, 4.8052631578947365)","(26.0, 40.0, 38.0)","(6.0, 7.6, 7.433333333333334)","(4.8, 5.9, 5.8015384615384615)","(14.0, 21.0, 20.041666666666668)","(10.0, 10.5, 10.02112676056338)","(2.7, 3.3, 3.2852941176470587)","(41.0, 130.0, 112.0)"
04-01-2023 15:14:31.885032,"(3.8, 4.8, 4.776744186046511)","(26.0, 40.0, 38.0)","(6.0, 7.6, 7.454545454545455)","(4.8, 5.9, 5.8136363636363635)","(14.0, 21.0, 20.08)","(10.0, 10.5, 10.018987341772151)","(2.7, 3.35, 3.279268292682927)","(41.0, 120.0, 107.5)"
04-01-2023 15:14:32.975225,"(3.8, 4.9, 4.8038461538461545)","(26.0, 40.0, 38.434782608695656)","(6.0, 7.6, 7.52)","(4.8, 5.9, 5.8136363636363635)","(14.0, 21.0, 20.258064516129032)","(10.0, 10.5, 10.047619047619047)","(2.7, 3.35, 3.2913793103448277)","(41.0, 120.0, 112.3076923076923)"
04-01-2023 15:14:34.081662,"(3.8, 4.9, 4.798181818181819)","(26.0, 40.0, 38.434782608695656)","(6.0, 7.6, 7.54074074074074)","(4.8, 5.9, 5.808333333333334)","(14.0, 21.0, 19.852941176470587)","(10.0, 10.5, 10.018987341772151)","(2.7, 3.35, 3.3108695652173914)","(41.0, 120.0, 106.0)"
04-01-2023 15:14:35.132968,"(3.8, 4.9, 4.806493506493506)","(26.0, 40.0, 38.15384615384615)","(6.0, 7.6, 7.526666666666666)","(4.8, 5.9, 5.816981132075472)","(14.0, 21.0, 19.852941176470587)","(9.0, 10.5, 10.018987341772151)","(2.7, 3.35, 3.374242424242424)","(41.0, 120.0, 107.5)"
04-01-2023 15:14:36.254801,"(3.8, 4.9, 4.812328767123288)","(26.0, 40.0, 38.0)","(6.0, 7.4, 7.231578947368421)","(4.8, 5.9, 5.791176470588235)","(14.0, 21.0, 20.833333333333332)","(9.0, 10.5, 10.05813953488372)","(2.7, 3.4, 3.36953125)","(41.0, 120.0, 113.33333333333333)"
04-01-2023 15:14:37.379168,"(3.8, 4.9, 4.825581395348837)","(26.0, 38.0, 37.75)","(6.0, 7.4, 7.3100000000000005)","(4.8, 5.9, 5.796875)","(14.0, 19.5, 19.344827586206897)","(9.0, 10.5, 10.03125)","(2.7, 3.4, 3.395111111111111)","(41.0, 120.0, 108.57142857142857)"
04-01-2023 15:14:38.499665,"(3.8, 4.9, 4.8625)","(26.0, 38.0, 37.75)","(6.0, 7.4, 7.256)","(4.8, 5.9, 5.7)","(14.0, 20.0, 19.541666666666668)","(9.0, 10.5, 10.03125)","(2.7, 3.4, 3.4226027397260275)","(41.0, 120.0, 108.57142857142857)"
04-01-2023 15:14:39.607414,"(3.8, 5.0, 4.968055555555556)","(26.0, 38.0, 37.75)","(6.0, 7.4, 7.366027397260274)","(4.8, 5.7, 5.771751412429379)","(14.0, 20.0, 19.153846153846153)","(9.0, 10.5, 10.060240963855422)","(2.7, 3.45, 3.4226027397260275)","(41.0, 120.0, 113.33333333333333)"
04-01-2023 15:14:40.688651,"(3.8, 5.0, 4.965151515151515)","(26.0, 38.0, 37.733333333333334)","(6.0, 7.4, 7.366027397260274)","(4.8, 5.8, 5.771751412429379)","(14.0, 20.0, 19.153846153846153)","(9.0, 10.5, 10.060240963855422)","(2.7, 3.45, 3.4089285714285715)","(41.0, 120.0, 108.57142857142857)"
04-01-2023 15:14:41.719595,"(3.8, 5.0, 4.990909090909091)","(26.0, 38.0, 37.333333333333336)","(6.0, 7.2, 7.199402985074627)","(4.8, 5.8, 5.767231638418079)","(14.0, 18.5, 18.0)","(9.0, 10.5, 10.097222222222221)","(2.7, 3.45, 3.3842857142857143)","(41.0, 120.0, 120.0)"
04-01-2023 15:14:42.762200,"(3.8, 4.9, 4.878181818181819)","(26.0, 38.0, 37.142857142857146)","(6.0, 7.4, 7.324324324324325)","(4.8, 5.8, 5.775147928994083)","(14.0, 18.0, 17.714285714285715)","(9.0, 10.5, 10.097222222222221)","(2.7, 3.4, 3.3905172413793103)","(41.0, 130.0, 111.42857142857143)"
