,Black Power,Galloping Albi,Forcefully,Shanks Pony,Bel Air Storm,Burn Rate,Reloaded
05-01-2023 16:49:42.310188,"(41.0, 95.0, 83.75)","(31.0, 80.0, 78.63636363636364)","(10.0, 13.5, 13.194915254237289)","(9.0, 13.0, 12.466666666666667)","(41.0, 95.0, 92.33333333333333)","(1.9, 2.24, 2.2290909090909095)","(2.35, 2.8, 2.7837837837837838)"
05-01-2023 16:49:43.221866,"(41.0, 95.0, 83.75)","(31.0, 85.0, 83.82352941176471)","(10.0, 13.5, 13.178571428571429)","(9.0, 13.0, 12.466666666666667)","(41.0, 95.0, 92.33333333333333)","(1.9, 2.24, 2.2271428571428573)","(2.35, 2.8, 2.793846153846154)"
05-01-2023 16:49:44.154963,"(41.0, 95.0, 83.75)","(31.0, 85.0, 82.0)","(10.0, 13.5, 13.14406779661017)","(9.0, 13.0, 12.466666666666667)","(41.0, 95.0, 92.33333333333333)","(1.9, 2.24, 2.2271428571428573)","(2.35, 2.8, 2.7928571428571427)"
05-01-2023 16:49:45.153422,"(41.0, 95.0, 83.75)","(31.0, 90.0, 85.65217391304348)","(10.0, 13.5, 13.125)","(9.0, 13.0, 12.466666666666667)","(41.0, 95.0, 92.33333333333333)","(1.9, 2.24, 2.2271428571428573)","(2.35, 2.82, 2.7963636363636364)"
05-01-2023 16:49:46.206634,"(41.0, 95.0, 83.75)","(31.0, 90.0, 85.65217391304348)","(10.0, 13.5, 13.125)","(9.0, 13.0, 12.466666666666667)","(41.0, 95.0, 92.33333333333333)","(1.9, 2.24, 2.2303448275862072)","(2.35, 2.8, 2.792)"
05-01-2023 16:49:47.296909,"(41.0, 95.0, 83.75)","(31.0, 90.0, 83.84615384615384)","(10.0, 13.5, 13.125)","(10.0, 13.0, 12.457627118644067)","(41.0, 95.0, 92.33333333333333)","(1.9, 2.24, 2.2303448275862072)","(2.4, 2.82, 2.7826666666666666)"
05-01-2023 16:49:48.354958,"(41.0, 95.0, 83.75)","(31.0, 90.0, 83.84615384615384)","(10.0, 13.5, 13.125)","(10.0, 13.0, 12.457627118644067)","(41.0, 95.0, 92.33333333333333)","(1.9, 2.24, 2.201444866920152)","(2.4, 2.8, 2.79)"
05-01-2023 16:49:49.359047,"(41.0, 95.0, 83.75)","(31.0, 90.0, 83.84615384615384)","(10.0, 13.5, 13.171875)","(10.0, 13.0, 12.457627118644067)","(41.0, 95.0, 92.33333333333333)","(1.9, 2.22, 2.1703030303030304)","(2.4, 2.8, 2.8466666666666667)"
05-01-2023 16:49:50.330750,"(41.0, 95.0, 83.75)","(31.0, 90.0, 83.84615384615384)","(10.0, 13.5, 13.245762711864407)","(10.0, 13.0, 12.702127659574469)","(41.0, 95.0, 92.33333333333333)","(1.9, 2.18, 2.1345)","(2.4, 2.86, 2.8745454545454545)"
05-01-2023 16:49:51.263964,"(41.0, 95.0, 83.75)","(31.0, 95.0, 90.1923076923077)","(10.0, 13.5, 13.254098360655737)","(10.0, 13.0, 12.738095238095237)","(41.0, 95.0, 92.33333333333333)","(1.9, 2.14, 2.1345)","(2.4, 2.9, 2.889090909090909)"
05-01-2023 16:49:52.234483,"(41.0, 95.0, 83.75)","(31.0, 90.0, 88.69565217391305)","(10.0, 13.5, 13.25)","(10.0, 13.0, 12.770833333333334)","(41.0, 95.0, 92.33333333333333)","(1.9, 2.14, 2.131666666666667)","(2.4, 2.9, 2.894)"
05-01-2023 16:49:53.262572,"(41.0, 95.0, 83.75)","(31.0, 95.0, 90.55555555555556)","(10.0, 13.5, 13.25)","(10.0, 13.0, 12.74074074074074)","(41.0, 95.0, 92.33333333333333)","(1.9, 2.14, 2.131666666666667)","(2.4, 2.9, 2.893333333333333)"
05-01-2023 16:49:54.336157,"(41.0, 95.0, 83.75)","(31.0, 95.0, 92.5)","(10.0, 13.5, 13.663793103448276)","(10.0, 13.0, 13.3)","(41.0, 95.0, 90.47619047619048)","(1.9, 2.14, 2.076842105263158)","(2.4, 2.9, 2.948888888888889)"
05-01-2023 16:49:55.404165,"(41.0, 95.0, 94.11764705882354)","(31.0, 95.0, 94.0909090909091)","(10.0, 14.0, 13.657894736842104)","(10.0, 13.5, 13.4)","(41.0, 100.0, 89.77272727272728)","(1.9, 2.1, 2.066060606060606)","(2.4, 2.96, 2.973333333333333)"
05-01-2023 16:49:56.418513,"(41.0, 95.0, 94.11764705882354)","(31.0, 100.0, 93.10344827586206)","(10.0, 14.0, 13.875)","(10.0, 13.5, 13.4)","(41.0, 100.0, 89.77272727272728)","(1.9, 2.08, 2.066060606060606)","(2.4, 3.0, 2.973333333333333)"
05-01-2023 16:49:57.349919,"(41.0, 95.0, 94.11764705882354)","(31.0, 100.0, 93.10344827586206)","(10.0, 14.0, 13.85)","(10.0, 13.5, 13.35483870967742)","(41.0, 100.0, 89.77272727272728)","(1.9, 2.06, 2.0308333333333333)","(2.4, 3.0, 3.0185185185185186)"
05-01-2023 16:49:58.310868,"(41.0, 95.0, 94.11764705882354)","(31.0, 100.0, 93.33333333333334)","(10.0, 14.5, 14.029411764705882)","(10.0, 13.5, 13.35483870967742)","(41.0, 100.0, 82.0)","(1.9, 2.04, 2.024)","(2.4, 3.05, 3.048076923076923)"
05-01-2023 16:49:59.277492,"(41.0, 95.0, 94.11764705882354)","(31.0, 100.0, 93.10344827586206)","(10.0, 14.5, 14.205882352941176)","(10.0, 13.5, 13.42)","(41.0, 100.0, 89.13043478260869)","(1.9, 2.04, 2.0110344827586206)","(2.4, 3.05, 3.0462686567164177)"
05-01-2023 16:50:00.274940,"(41.0, 95.0, 94.11764705882354)","(31.0, 100.0, 91.93548387096774)","(10.0, 14.5, 14.261194029850746)","(10.0, 13.5, 13.34375)","(41.0, 100.0, 89.77272727272728)","(1.9, 2.02, 2.0054545454545454)","(2.4, 3.05, 3.073076923076923)"
05-01-2023 16:50:01.254996,"(41.0, 95.0, 94.11764705882354)","(31.0, 100.0, 90.38461538461539)","(10.0, 14.5, 14.088235294117647)","(10.0, 13.5, 13.338709677419354)","(41.0, 100.0, 89.77272727272728)","(1.9, 2.02, 2.0058064516129033)","(2.4, 3.15, 3.099122807017544)"
05-01-2023 16:50:02.465271,"(41.0, 95.0, 94.11764705882354)","(31.0, 100.0, 90.47619047619048)","(10.0, 14.5, 14.055555555555555)","(10.0, 13.5, 13.390243902439025)","(41.0, 100.0, 90.0)","(1.9, 2.02, 2.0096)","(2.4, 3.15, 3.096067415730337)"
05-01-2023 16:50:03.470824,"(41.0, 95.0, 94.11764705882354)","(31.0, 95.0, 91.66666666666667)","(10.0, 14.5, 14.131578947368421)","(10.0, 13.5, 13.390243902439025)","(41.0, 100.0, 90.0)","(1.9, 2.02, 2.0096)","(2.4, 3.15, 3.096067415730337)"
05-01-2023 16:50:04.424639,"(41.0, 95.0, 94.11764705882354)","(31.0, 95.0, 91.25)","(10.0, 14.5, 14.154320987654321)","(10.0, 13.5, 13.340909090909092)","(41.0, 100.0, 91.81818181818181)","(1.9, 2.02, 2.0171428571428573)","(2.4, 3.15, 3.0948275862068964)"
05-01-2023 16:50:05.446434,"(41.0, 95.0, 94.11764705882354)","(31.0, 95.0, 91.25)","(10.0, 14.5, 13.99074074074074)","(10.0, 13.5, 13.320512820512821)","(41.0, 100.0, 91.81818181818181)","(1.9, 2.02, 2.0145454545454546)","(2.4, 3.15, 3.0948275862068964)"
05-01-2023 16:50:06.348247,"(41.0, 95.0, 91.25)","(31.0, 95.0, 91.66666666666667)","(10.0, 14.0, 13.99074074074074)","(10.0, 13.5, 13.121621621621621)","(41.0, 100.0, 91.81818181818181)","(1.8, 2.02, 2.0189473684210526)","(2.4, 3.15, 3.094186046511628)"
05-01-2023 16:50:07.354594,"(41.0, 95.0, 91.25)","(31.0, 95.0, 91.66666666666667)","(10.0, 14.0, 13.99074074074074)","(10.0, 13.5, 13.121621621621621)","(41.0, 100.0, 91.81818181818181)","(1.8, 2.02, 2.0189473684210526)","(2.4, 3.15, 3.094186046511628)"
05-01-2023 16:50:08.352785,"(41.0, 95.0, 92.85714285714286)","(31.0, 95.0, 91.08695652173913)","(10.0, 14.0, 13.98936170212766)","(10.0, 12.5, 12.453703703703704)","(41.0, 100.0, 92.5)","(1.8, 2.04, 2.022222222222222)","(2.4, 3.15, 3.1191780821917807)"
05-01-2023 16:50:09.404380,"(41.0, 95.0, 92.85714285714286)","(31.0, 100.0, 92.5925925925926)","(10.0, 14.0, 13.99)","(10.0, 12.5, 12.381818181818181)","(41.0, 100.0, 92.5)","(1.8, 2.04, 2.024390243902439)","(2.4, 3.15, 3.1273255813953487)"
05-01-2023 16:50:10.422002,"(41.0, 95.0, 92.5)","(31.0, 100.0, 92.5925925925926)","(10.0, 14.0, 13.928571428571429)","(10.0, 12.5, 12.368421052631579)","(41.0, 100.0, 93.25)","(1.8, 2.04, 2.0341176470588236)","(2.4, 3.15, 3.1210227272727273)"
05-01-2023 16:50:11.442134,"(41.0, 95.0, 92.85714285714286)","(31.0, 100.0, 94.0)","(10.0, 14.0, 13.870689655172415)","(10.0, 12.5, 12.313432835820896)","(41.0, 100.0, 93.25)","(1.8, 2.04, 2.025925925925926)","(2.4, 3.15, 3.133561643835616)"
05-01-2023 16:50:12.415314,"(41.0, 95.0, 92.85714285714286)","(41.0, 100.0, 94.0)","(10.0, 14.0, 13.931372549019608)","(10.0, 12.5, 12.307692307692308)","(41.0, 100.0, 92.89473684210526)","(1.8, 2.04, 2.0228571428571427)","(2.5, 3.15, 3.141489361702128)"
05-01-2023 16:50:13.385250,"(41.0, 95.0, 92.85714285714286)","(41.0, 100.0, 90.52631578947368)","(10.0, 14.0, 13.948979591836734)","(10.0, 12.5, 12.298387096774194)","(41.0, 100.0, 92.89473684210526)","(1.8, 2.04, 2.021917808219178)","(2.5, 3.15, 3.1417525773195876)"
05-01-2023 16:50:14.438583,"(41.0, 95.0, 92.5)","(41.0, 100.0, 88.69565217391305)","(10.0, 14.0, 13.923913043478262)","(10.0, 12.5, 12.298387096774194)","(41.0, 100.0, 92.5)","(1.8, 2.04, 2.021917808219178)","(2.5, 3.15, 3.129861111111111)"
05-01-2023 16:50:15.413522,"(41.0, 95.0, 92.85714285714286)","(41.0, 95.0, 90.0)","(10.0, 14.0, 13.928571428571429)","(10.0, 12.5, 12.298387096774194)","(41.0, 100.0, 92.5)","(1.8, 2.04, 2.021917808219178)","(2.5, 3.15, 3.129861111111111)"
05-01-2023 16:50:16.463620,"(41.0, 95.0, 92.85714285714286)","(41.0, 95.0, 91.53846153846153)","(10.0, 14.0, 14.151685393258427)","(10.0, 12.5, 12.298387096774194)","(41.0, 100.0, 94.8076923076923)","(1.8, 2.02, 2.019387755102041)","(2.5, 3.15, 3.152)"
05-01-2023 16:50:17.430652,"(41.0, 95.0, 92.85714285714286)","(41.0, 95.0, 90.0)","(10.0, 14.5, 14.151685393258427)","(10.0, 12.5, 12.298387096774194)","(41.0, 100.0, 94.8076923076923)","(1.8, 2.02, 2.019387755102041)","(2.5, 3.2, 3.1398876404494382)"
05-01-2023 16:50:18.381508,"(41.0, 95.0, 92.5)","(41.0, 100.0, 88.0)","(10.0, 14.5, 14.135294117647058)","(10.0, 12.5, 12.198275862068966)","(41.0, 100.0, 94.8076923076923)","(1.8, 2.06, 2.0414634146341464)","(2.5, 3.15, 3.0896)"
05-01-2023 16:50:19.318741,"(41.0, 95.0, 92.5)","(41.0, 100.0, 88.0)","(10.0, 14.5, 14.135294117647058)","(10.0, 12.5, 12.198275862068966)","(41.0, 100.0, 94.8076923076923)","(1.8, 2.06, 2.039889502762431)","(2.5, 3.1, 3.098125)"
05-01-2023 16:50:20.246027,"(41.0, 95.0, 92.0)","(41.0, 95.0, 93.63636363636364)","(10.0, 14.0, 13.99)","(10.0, 12.5, 12.245901639344263)","(41.0, 100.0, 94.375)","(1.8, 2.06, 2.036516129032258)","(2.5, 3.1, 3.09873417721519)"
05-01-2023 16:50:21.140516,"(41.0, 95.0, 91.25)","(41.0, 95.0, 93.63636363636364)","(10.0, 14.5, 14.1125)","(10.0, 12.5, 12.23076923076923)","(41.0, 100.0, 94.375)","(1.8, 2.06, 2.0396648044692736)","(2.5, 3.15, 3.1359756097560973)"
05-01-2023 16:50:22.061567,"(41.0, 95.0, 92.0)","(41.0, 95.0, 93.63636363636364)","(10.0, 13.5, 13.450819672131148)","(10.0, 12.5, 12.287878787878787)","(41.0, 100.0, 94.6)","(1.8, 2.06, 2.0396648044692736)","(2.5, 3.15, 3.1328358208955223)"
05-01-2023 16:50:23.048832,"(41.0, 95.0, 92.0)","(41.0, 95.0, 93.63636363636364)","(10.0, 13.5, 13.429577464788732)","(10.0, 12.5, 12.383928571428571)","(41.0, 100.0, 94.8076923076923)","(1.8, 2.06, 2.0396648044692736)","(2.5, 3.15, 3.1328358208955223)"
05-01-2023 16:50:24.046091,"(41.0, 100.0, 88.88888888888889)","(41.0, 95.0, 93.63636363636364)","(10.0, 13.5, 13.402777777777779)","(10.0, 12.5, 12.0)","(41.0, 100.0, 94.8076923076923)","(1.8, 2.06, 2.042415458937198)","(2.5, 3.15, 3.126190476190476)"
05-01-2023 16:50:25.149538,"(41.0, 100.0, 88.88888888888889)","(41.0, 95.0, 93.63636363636364)","(10.0, 13.5, 13.388059701492537)","(10.0, 12.0, 12.067796610169491)","(41.0, 100.0, 94.8076923076923)","(1.8, 2.06, 2.0403243243243243)","(2.5, 3.15, 3.126190476190476)"
05-01-2023 16:50:26.141405,"(41.0, 100.0, 88.88888888888889)","(41.0, 95.0, 93.63636363636364)","(10.0, 13.5, 13.388059701492537)","(10.0, 12.5, 12.040322580645162)","(41.0, 100.0, 94.6)","(1.8, 2.06, 2.0403243243243243)","(2.5, 3.15, 3.126190476190476)"
05-01-2023 16:50:27.123677,"(41.0, 100.0, 88.88888888888889)","(41.0, 95.0, 93.63636363636364)","(10.0, 13.5, 13.389705882352942)","(10.0, 12.5, 12.040322580645162)","(41.0, 100.0, 94.6)","(1.8, 2.06, 2.0403243243243243)","(2.5, 3.15, 3.1216346153846155)"
05-01-2023 16:50:28.045626,"(41.0, 95.0, 90.38461538461539)","(41.0, 95.0, 90.71428571428571)","(10.0, 13.5, 13.470588235294118)","(10.0, 12.5, 12.040322580645162)","(51.0, 100.0, 94.6)","(1.8, 2.06, 2.0405464480874316)","(2.6, 3.15, 3.1216346153846155)"
05-01-2023 16:50:29.332650,"(41.0, 95.0, 86.66666666666667)","(41.0, 95.0, 87.14285714285714)","(10.0, 14.0, 13.65979381443299)","(10.0, 12.5, 12.227272727272727)","(51.0, 100.0, 94.8076923076923)","(1.8, 2.06, 2.0706542056074766)","(2.6, 3.15, 3.0545454545454547)"
05-01-2023 16:50:30.401874,"(41.0, 95.0, 90.0)","(41.0, 95.0, 91.53846153846153)","(10.0, 14.0, 13.676470588235293)","(10.0, 12.5, 12.227272727272727)","(51.0, 100.0, 94.8076923076923)","(1.8, 2.08, 2.0897076023391814)","(2.6, 3.1, 3.0030434782608695)"
05-01-2023 16:50:31.396142,"(41.0, 95.0, 86.66666666666667)","(41.0, 95.0, 87.14285714285714)","(10.0, 14.0, 13.676470588235293)","(10.0, 13.0, 12.572916666666666)","(51.0, 100.0, 93.86363636363636)","(1.8, 2.1, 2.0897076023391814)","(2.6, 3.05, 2.9971929824561405)"
05-01-2023 16:50:32.381246,"(41.0, 95.0, 86.66666666666667)","(41.0, 95.0, 87.14285714285714)","(10.0, 14.0, 13.717391304347826)","(10.0, 13.0, 12.51086956521739)","(51.0, 100.0, 93.57142857142857)","(1.8, 2.1, 2.0547540983606556)","(2.6, 3.0, 3.005851063829787)"
05-01-2023 16:50:33.404000,"(41.0, 100.0, 88.88888888888889)","(41.0, 95.0, 93.63636363636364)","(10.0, 14.0, 13.835616438356164)","(10.0, 13.0, 12.745901639344263)","(51.0, 100.0, 107.22222222222223)","(1.8, 2.06, 2.061554404145078)","(2.6, 3.05, 2.996788321167883)"
05-01-2023 16:50:34.466213,"(41.0, 95.0, 89.0)","(41.0, 95.0, 87.5)","(10.0, 14.0, 13.863636363636363)","(10.0, 13.0, 12.758620689655173)","(51.0, 110.0, 104.04761904761905)","(1.8, 2.08, 2.063963963963964)","(2.6, 3.05, 2.9904347826086957)"
05-01-2023 16:50:35.506851,"(41.0, 95.0, 87.5)","(41.0, 95.0, 87.5)","(10.0, 14.0, 13.988095238095237)","(10.0, 13.0, 12.758620689655173)","(51.0, 110.0, 104.56521739130434)","(1.8, 2.08, 2.063185840707965)","(2.6, 3.0, 3.0088990825688073)"
05-01-2023 16:50:36.574346,"(41.0, 100.0, 93.84615384615384)","(41.0, 95.0, 93.63636363636364)","(10.0, 13.5, 13.37704918032787)","(10.0, 13.0, 12.704545454545455)","(51.0, 110.0, 104.56521739130434)","(1.8, 2.08, 2.0633644859813085)","(2.6, 3.05, 3.0127272727272727)"
05-01-2023 16:50:37.585304,"(41.0, 95.0, 88.33333333333333)","(41.0, 95.0, 87.14285714285714)","(10.0, 13.5, 13.333333333333334)","(10.0, 13.0, 12.704545454545455)","(51.0, 110.0, 104.56521739130434)","(1.8, 2.08, 2.0835398230088495)","(2.6, 3.05, 3.001923076923077)"
05-01-2023 16:50:38.568983,"(41.0, 95.0, 90.0)","(41.0, 95.0, 87.14285714285714)","(10.0, 13.0, 12.485148514851485)","(10.0, 12.5, 12.345070422535212)","(51.0, 110.0, 98.88888888888889)","(1.8, 2.1, 2.0835398230088495)","(2.6, 3.05, 3.026851851851852)"
05-01-2023 16:50:39.526172,"(41.0, 95.0, 90.0)","(41.0, 95.0, 92.5)","(10.0, 12.5, 12.475)","(10.0, 12.5, 12.355263157894736)","(51.0, 110.0, 98.88888888888889)","(1.8, 2.1, 2.0835398230088495)","(2.6, 3.05, 3.031645569620253)"
05-01-2023 16:50:40.490395,"(41.0, 95.0, 90.0)","(41.0, 100.0, 87.6470588235294)","(10.0, 12.5, 12.476190476190476)","(10.0, 12.5, 12.349315068493151)","(51.0, 110.0, 100.0)","(1.8, 2.1, 2.0840816326530613)","(2.6, 3.05, 3.031645569620253)"
05-01-2023 16:50:41.512992,"(41.0, 100.0, 93.33333333333333)","(41.0, 100.0, 90.21739130434783)","(10.0, 13.0, 12.891891891891891)","(10.0, 12.5, 12.421739130434784)","(51.0, 110.0, 100.0)","(1.8, 2.1, 2.0997777777777777)","(2.6, 3.05, 3.002307692307692)"
05-01-2023 16:50:42.627296,"(41.0, 95.0, 90.9090909090909)","(41.0, 100.0, 91.25)","(10.0, 13.0, 12.919642857142858)","(10.0, 12.5, 12.421739130434784)","(51.0, 110.0, 100.0)","(1.8, 2.1, 2.0997777777777777)","(2.6, 3.05, 3.002307692307692)"
05-01-2023 16:50:43.720262,"(41.0, 95.0, 90.9090909090909)","(41.0, 100.0, 91.25)","(10.0, 13.0, 12.919642857142858)","(10.0, 12.5, 12.421739130434784)","(51.0, 110.0, 100.0)","(1.8, 2.1, 2.0997777777777777)","(2.6, 3.05, 3.002307692307692)"
05-01-2023 16:50:44.752560,"(41.0, 95.0, 90.9090909090909)","(41.0, 95.0, 87.0)","(10.0, 13.0, 12.9)","(10.0, 13.0, 12.627450980392156)","(51.0, 110.0, 100.9090909090909)","(1.8, 2.12, 2.107720930232558)","(2.6, 2.96, 2.9232)"
05-01-2023 16:50:45.756273,"(41.0, 100.0, 94.54545454545455)","(41.0, 95.0, 86.5625)","(10.0, 13.5, 13.117647058823529)","(10.0, 13.0, 12.672413793103448)","(51.0, 110.0, 101.66666666666667)","(1.8, 2.12, 2.1068000000000002)","(2.6, 2.94, 2.9232)"
05-01-2023 16:50:46.714606,"(41.0, 95.0, 90.9090909090909)","(41.0, 95.0, 88.07692307692308)","(10.0, 13.5, 13.206896551724139)","(10.0, 13.0, 12.666666666666666)","(51.0, 110.0, 98.88888888888889)","(1.8, 2.16, 2.140714285714286)","(2.6, 2.9, 2.8649999999999998)"
05-01-2023 16:50:47.768905,"(41.0, 95.0, 90.9090909090909)","(41.0, 90.0, 88.75)","(10.0, 13.5, 13.233333333333333)","(10.0, 13.0, 12.73404255319149)","(51.0, 100.0, 96.66666666666667)","(1.8, 2.16, 2.1681632653061227)","(2.6, 2.86, 2.823076923076923)"
05-01-2023 16:50:48.847409,"(41.0, 95.0, 90.9090909090909)","(41.0, 90.0, 88.75)","(10.0, 13.5, 13.258823529411764)","(10.0, 13.0, 12.71)","(51.0, 100.0, 96.66666666666667)","(1.8, 2.18, 2.096)","(2.6, 2.84, 2.891384615384615)"
05-01-2023 16:50:49.904499,"(41.0, 100.0, 97.77777777777777)","(41.0, 95.0, 88.75)","(10.0, 14.5, 14.125)","(10.0, 13.5, 12.930232558139535)","(51.0, 110.0, 104.44444444444444)","(1.8, 2.12, 2.096)","(2.6, 2.92, 2.91)"
05-01-2023 16:50:50.938918,"(41.0, 100.0, 97.77777777777777)","(41.0, 95.0, 91.0)","(10.0, 14.5, 14.391304347826086)","(10.0, 13.5, 12.909638554216867)","(51.0, 110.0, 106.36363636363636)","(1.8, 2.12, 2.0931034482758624)","(2.6, 2.92, 2.91)"
05-01-2023 16:50:51.920899,"(41.0, 100.0, 97.77777777777777)","(41.0, 95.0, 87.0)","(10.0, 14.5, 14.291666666666666)","(10.0, 13.5, 12.945652173913043)","(51.0, 110.0, 107.77777777777777)","(1.8, 2.1, 2.080769230769231)","(2.6, 2.92, 2.9137254901960783)"
05-01-2023 16:50:53.021227,"(41.0, 100.0, 97.77777777777777)","(41.0, 100.0, 87.5)","(10.0, 14.5, 14.291666666666666)","(10.0, 13.0, 12.941176470588236)","(51.0, 110.0, 108.88888888888889)","(1.8, 2.1, 2.0729032258064515)","(2.45, 2.94, 2.9066666666666667)"
05-01-2023 16:50:54.122786,"(41.0, 100.0, 97.5)","(41.0, 95.0, 92.6923076923077)","(10.0, 14.5, 14.45)","(10.0, 13.0, 12.941176470588236)","(51.0, 110.0, 108.88888888888889)","(1.8, 2.1, 2.0819867549668873)","(2.45, 2.94, 2.8966037735849057)"
05-01-2023 16:50:55.334937,"(41.0, 110.0, 105.0)","(41.0, 95.0, 92.14285714285714)","(10.0, 15.0, 14.679245283018869)","(10.0, 13.0, 12.944444444444445)","(51.0, 110.0, 108.88888888888889)","(1.8, 2.1, 2.0819867549668873)","(2.45, 2.9, 2.8895652173913042)"
05-01-2023 16:50:56.345029,"(41.0, 110.0, 105.0)","(41.0, 100.0, 95.83333333333333)","(10.0, 15.0, 14.716666666666667)","(10.0, 13.0, 12.941176470588236)","(51.0, 110.0, 91.11111111111111)","(1.8, 2.1, 2.0738666666666665)","(2.45, 2.94, 2.92)"
05-01-2023 16:50:57.361413,"(41.0, 110.0, 105.0)","(41.0, 100.0, 95.83333333333333)","(10.0, 15.5, 15.2)","(10.0, 13.0, 12.887931034482758)","(51.0, 110.0, 96.42857142857143)","(1.8, 2.1, 2.0695522388059704)","(2.45, 2.92, 2.93625)"
05-01-2023 16:50:58.328642,"(41.0, 110.0, 105.0)","(41.0, 100.0, 95.83333333333333)","(10.0, 15.5, 15.052631578947368)","(10.0, 13.0, 12.887931034482758)","(51.0, 100.0, 93.82352941176471)","(1.8, 2.1, 2.0695522388059704)","(2.45, 2.94, 2.9380263157894735)"
05-01-2023 16:50:59.322487,"(41.0, 110.0, 105.0)","(41.0, 100.0, 95.83333333333333)","(10.0, 15.5, 15.085365853658537)","(10.0, 13.5, 12.959183673469388)","(51.0, 100.0, 93.82352941176471)","(1.8, 2.1, 2.0695522388059704)","(2.45, 2.94, 2.905294117647059)"
05-01-2023 16:51:00.365770,"(41.0, 110.0, 105.0)","(41.0, 100.0, 95.83333333333333)","(10.0, 15.5, 15.064102564102564)","(10.0, 13.5, 12.936893203883495)","(51.0, 100.0, 94.54545454545455)","(1.8, 2.1, 2.0636923076923077)","(2.45, 2.96, 2.9235294117647057)"
05-01-2023 16:51:01.366200,"(41.0, 110.0, 105.0)","(41.0, 100.0, 95.83333333333333)","(10.0, 15.5, 15.209677419354838)","(10.0, 13.5, 12.902061855670103)","(51.0, 100.0, 93.07692307692308)","(1.8, 2.1, 2.0634108527131785)","(2.45, 2.96, 2.929090909090909)"
05-01-2023 16:51:02.263649,"(41.0, 110.0, 105.0)","(41.0, 100.0, 95.83333333333333)","(10.0, 15.5, 15.209677419354838)","(10.0, 13.5, 12.902061855670103)","(51.0, 100.0, 93.07692307692308)","(1.8, 2.1, 2.0634108527131785)","(2.45, 2.96, 2.929090909090909)"
05-01-2023 16:51:03.265129,"(41.0, 110.0, 105.0)","(41.0, 100.0, 95.83333333333333)","(10.0, 15.5, 15.209677419354838)","(10.0, 13.5, 12.902061855670103)","(51.0, 100.0, 93.07692307692308)","(1.8, 2.1, 2.0634108527131785)","(2.45, 2.96, 2.929090909090909)"
05-01-2023 16:51:04.400096,"(41.0, 110.0, 96.66666666666667)","(41.0, 100.0, 96.05263157894737)","(10.0, 15.5, 15.11111111111111)","(10.0, 13.5, 12.891752577319588)","(51.0, 100.0, 91.42857142857143)","(1.8, 2.08, 2.0697560975609757)","(2.45, 2.98, 2.9774285714285713)"
05-01-2023 16:51:05.657163,"(41.0, 110.0, 106.25)","(41.0, 100.0, 95.83333333333333)","(10.0, 16.0, 15.636363636363637)","(10.0, 13.5, 13.185185185185185)","(51.0, 100.0, 94.0)","(1.8, 2.06, 2.0322613065326633)","(2.45, 2.98, 2.972051282051282)"
05-01-2023 16:51:06.836337,"(41.0, 110.0, 107.5)","(41.0, 100.0, 95.83333333333333)","(10.0, 16.0, 15.647058823529411)","(10.0, 13.5, 13.122222222222222)","(51.0, 100.0, 94.0)","(1.8, 2.06, 2.038823529411765)","(2.45, 2.98, 2.944)"
05-01-2023 16:51:08.317907,"(41.0, 100.0, 99.54545454545455)","(41.0, 100.0, 95.83333333333333)","(10.0, 16.0, 15.647058823529411)","(10.0, 13.5, 12.94915254237288)","(51.0, 100.0, 80.0)","(1.8, 2.06, 2.055774647887324)","(2.45, 2.96, 2.931578947368421)"
05-01-2023 16:51:09.292697,"(41.0, 100.0, 99.5)","(41.0, 100.0, 95.83333333333333)","(10.0, 16.0, 15.785714285714286)","(10.0, 13.0, 12.945454545454545)","(51.0, 100.0, 80.0)","(1.8, 2.06, 2.0551612903225807)","(2.45, 2.94, 2.9472727272727273)"
05-01-2023 16:51:10.531124,"(41.0, 100.0, 99.5)","(41.0, 100.0, 95.26315789473685)","(10.0, 16.5, 16.136363636363637)","(10.0, 13.0, 12.76)","(51.0, 95.0, 92.5)","(1.8, 2.06, 2.053953488372093)","(2.45, 2.96, 2.943448275862069)"
05-01-2023 16:51:11.834218,"(41.0, 100.0, 99.61538461538461)","(41.0, 100.0, 95.26315789473685)","(10.0, 16.5, 16.136363636363637)","(10.0, 13.0, 12.675675675675675)","(51.0, 95.0, 79.78260869565217)","(1.8, 2.06, 2.053953488372093)","(2.45, 2.96, 2.9458823529411764)"
05-01-2023 16:51:13.169975,"(41.0, 110.0, 108.84615384615384)","(41.0, 100.0, 88.21428571428571)","(10.0, 17.0, 16.72093023255814)","(10.0, 13.0, 12.675675675675675)","(51.0, 95.0, 79.78260869565217)","(1.8, 2.06, 2.0516129032258066)","(2.45, 2.96, 2.9817518248175183)"
05-01-2023 16:51:14.521440,"(41.0, 110.0, 108.84615384615384)","(41.0, 95.0, 92.5)","(10.0, 15.5, 15.733333333333333)","(10.0, 13.0, 13.15)","(51.0, 95.0, 79.78260869565217)","(1.8, 2.06, 2.047)","(2.45, 3.0, 2.9614814814814814)"
05-01-2023 16:51:15.548661,"(41.0, 95.0, 82.14285714285714)","(41.0, 95.0, 92.5)","(10.0, 16.0, 15.733333333333333)","(10.0, 13.5, 13.15)","(51.0, 95.0, 79.78260869565217)","(1.8, 2.06, 2.0391752577319586)","(2.45, 2.98, 2.9744444444444444)"
