,Rock N Roll Doo Nz,Art Tutor,Sicario,A Gs White Socks Nz,Max Delight,Triple Eight Nz,Jilliby Sylvester,Rick Reilly Nz,Torrid Saint,Rackemup Tigerpie,Major Meister Nz,Bernie Winkle Nz
07-01-2023 20:06:34.864979,"(2.05, 99999, 99990)","(91.0, 180.0, 165.0)","(4.8, 5.6, 5.4975609756097565)","(26.0, 99999, 99990)","(9.0, 11.5, 10.993506493506494)","(15.0, 99999, 99990)","(51.0, 75.0, 71.25)","(81.0, 99999, 99990)","(11.0, 12.0, 11.384615384615385)","(101.0, 380.0, 295.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:36.631291,"(2.05, 99999, 99990)","(91.0, 170.0, 156.66666666666666)","(4.8, 5.6, 5.475862068965517)","(26.0, 99999, 99990)","(9.0, 11.0, 11.14406779661017)","(15.0, 99999, 99990)","(51.0, 75.0, 68.57142857142857)","(81.0, 99999, 99990)","(11.0, 12.0, 11.384615384615385)","(101.0, 380.0, 300.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:38.226831,"(2.05, 99999, 99990)","(91.0, 170.0, 166.15384615384616)","(4.8, 5.6, 5.473015873015873)","(26.0, 99999, 99990)","(9.0, 11.5, 11.14406779661017)","(15.0, 99999, 99990)","(51.0, 75.0, 61.81818181818182)","(81.0, 99999, 99990)","(11.0, 12.0, 11.384615384615385)","(101.0, 380.0, 348.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:39.772709,"(2.05, 99999, 99990)","(91.0, 170.0, 166.15384615384616)","(4.8, 5.6, 5.584)","(26.0, 99999, 99990)","(9.0, 11.5, 9.495454545454546)","(15.0, 99999, 99990)","(51.0, 70.0, 62.5)","(81.0, 99999, 99990)","(11.0, 12.0, 11.62962962962963)","(101.0, 380.0, 340.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:41.252388,"(2.05, 99999, 99990)","(91.0, 170.0, 153.33333333333331)","(4.8, 5.6, 5.578260869565217)","(26.0, 99999, 99990)","(9.0, 11.5, 9.936111111111112)","(15.0, 99999, 99990)","(51.0, 70.0, 62.5)","(81.0, 99999, 99990)","(11.0, 12.0, 11.785714285714286)","(101.0, 370.0, 327.1428571428571)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:42.793987,"(2.05, 99999, 99990)","(91.0, 180.0, 146.66666666666666)","(4.8, 5.6, 5.575757575757575)","(26.0, 99999, 99990)","(9.0, 10.5, 9.866666666666667)","(15.0, 99999, 99990)","(51.0, 70.0, 62.5)","(81.0, 99999, 99990)","(11.0, 12.0, 11.827868852459016)","(101.0, 370.0, 295.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:44.242382,"(2.05, 99999, 99990)","(91.0, 180.0, 153.33333333333334)","(4.8, 5.6, 5.633333333333334)","(26.0, 99999, 99990)","(9.0, 10.0, 9.75)","(15.0, 99999, 99990)","(51.0, 70.0, 62.5)","(81.0, 99999, 99990)","(11.0, 12.5, 12.163934426229508)","(101.0, 360.0, 295.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:45.787791,"(2.05, 99999, 99990)","(91.0, 180.0, 168.57142857142858)","(4.8, 5.7, 5.633333333333334)","(26.0, 99999, 99990)","(9.0, 9.8, 9.78857142857143)","(15.0, 99999, 99990)","(51.0, 70.0, 62.5)","(81.0, 99999, 99990)","(11.0, 12.5, 12.175438596491228)","(101.0, 360.0, 295.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:47.252141,"(2.05, 99999, 99990)","(91.0, 180.0, 170.0)","(4.8, 5.7, 5.698701298701298)","(26.0, 99999, 99990)","(9.0, 9.8, 9.786206896551725)","(15.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(81.0, 99999, 99990)","(11.0, 12.5, 12.163934426229508)","(101.0, 360.0, 295.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:48.782151,"(2.05, 99999, 99990)","(91.0, 190.0, 170.0)","(4.8, 5.8, 5.698701298701298)","(26.0, 99999, 99990)","(9.0, 9.8, 9.786206896551725)","(15.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(81.0, 99999, 99990)","(11.0, 12.5, 12.163934426229508)","(101.0, 360.0, 295.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:50.366426,"(2.05, 99999, 99990)","(91.0, 180.0, 138.0)","(4.8, 5.8, 5.705)","(26.0, 99999, 99990)","(9.0, 9.8, 9.662857142857144)","(15.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(81.0, 99999, 99990)","(11.0, 12.5, 12.220338983050848)","(101.0, 360.0, 290.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:51.888380,"(2.05, 99999, 99990)","(91.0, 170.0, 138.0)","(4.8, 5.8, 5.747058823529412)","(26.0, 99999, 99990)","(9.0, 9.8, 9.462857142857143)","(15.0, 99999, 99990)","(51.0, 70.0, 65.0)","(81.0, 99999, 99990)","(11.0, 12.5, 12.115384615384615)","(101.0, 350.0, 290.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:53.354040,"(2.05, 99999, 99990)","(91.0, 170.0, 162.30769230769232)","(4.8, 5.9, 5.805454545454546)","(26.0, 99999, 99990)","(9.0, 9.6, 9.65)","(15.0, 99999, 99990)","(51.0, 70.0, 63.0)","(81.0, 99999, 99990)","(11.0, 12.5, 12.087628865979381)","(101.0, 350.0, 336.25)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:54.853335,"(2.0, 99999, 99990)","(101.0, 190.0, 154.70588235294116)","(4.8, 5.9, 5.781481481481482)","(26.0, 99999, 99990)","(9.0, 9.8, 9.663636363636364)","(15.0, 99999, 99990)","(51.0, 75.0, 71.19047619047619)","(81.0, 99999, 99990)","(11.0, 12.5, 12.07843137254902)","(101.0, 350.0, 315.38461538461536)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:56.370767,"(2.0, 99999, 99990)","(101.0, 190.0, 154.70588235294116)","(4.8, 5.8, 5.781481481481482)","(26.0, 99999, 99990)","(9.0, 9.8, 9.45)","(15.0, 99999, 99990)","(51.0, 75.0, 69.44444444444444)","(81.0, 99999, 99990)","(11.0, 12.5, 12.14)","(101.0, 380.0, 352.0)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:57.947965,"(2.0, 99999, 99990)","(101.0, 190.0, 162.30769230769232)","(4.8, 6.0, 5.984848484848485)","(26.0, 99999, 99990)","(9.0, 9.6, 9.525)","(15.0, 99999, 99990)","(51.0, 75.0, 66.66666666666667)","(81.0, 99999, 99990)","(11.0, 12.5, 12.375)","(101.0, 380.0, 332.8571428571429)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:59.441144,"(2.0, 99999, 99990)","(101.0, 190.0, 145.0)","(4.8, 6.0, 6.0137931034482754)","(26.0, 99999, 99990)","(9.0, 9.6, 9.483333333333334)","(15.0, 99999, 99990)","(51.0, 70.0, 63.33333333333333)","(81.0, 99999, 99990)","(10.0, 12.5, 12.470588235294118)","(101.0, 370.0, 310.0)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:00.984426,"(2.0, 99999, 99990)","(101.0, 190.0, 145.0)","(4.8, 6.2, 6.078048780487805)","(26.0, 99999, 99990)","(9.0, 9.8, 9.68125)","(15.0, 99999, 99990)","(51.0, 70.0, 61.111111111111114)","(81.0, 99999, 99990)","(10.0, 12.5, 12.458333333333334)","(101.0, 370.0, 270.0)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:02.394348,"(2.0, 99999, 99990)","(101.0, 190.0, 146.25)","(4.8, 6.2, 5.870909090909091)","(26.0, 99999, 99990)","(9.0, 9.8, 9.745000000000001)","(15.0, 99999, 99990)","(51.0, 70.0, 62.5)","(81.0, 99999, 99990)","(10.0, 12.5, 12.336538461538462)","(101.0, 370.0, 278.0)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:03.810735,"(2.0, 99999, 99990)","(101.0, 190.0, 160.0)","(4.8, 5.9, 5.807894736842106)","(26.0, 99999, 99990)","(9.0, 9.8, 9.8)","(15.0, 99999, 99990)","(51.0, 75.0, 60.0)","(81.0, 99999, 99990)","(10.0, 12.5, 12.380434782608695)","(101.0, 390.0, 282.5)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:05.346073,"(2.0, 99999, 99990)","(101.0, 180.0, 166.66666666666666)","(4.8, 6.4, 6.083333333333333)","(26.0, 99999, 99990)","(9.0, 10.0, 9.642105263157895)","(15.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(81.0, 99999, 99990)","(10.0, 12.5, 12.355072463768115)","(101.0, 380.0, 293.3333333333333)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:06.811834,"(2.0, 99999, 99990)","(101.0, 180.0, 157.14285714285714)","(4.8, 6.2, 6.098181818181819)","(26.0, 99999, 99990)","(9.0, 10.0, 9.68421052631579)","(15.0, 99999, 99990)","(51.0, 70.0, 65.0)","(81.0, 99999, 99990)","(10.0, 12.5, 12.333333333333334)","(101.0, 380.0, 310.0)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:08.390520,"(2.0, 99999, 99990)","(101.0, 200.0, 166.66666666666666)","(4.8, 6.2, 6.098181818181819)","(26.0, 99999, 99990)","(9.0, 10.0, 9.68421052631579)","(15.0, 99999, 99990)","(51.0, 70.0, 59.0)","(81.0, 99999, 99990)","(10.0, 12.5, 12.318181818181818)","(101.0, 370.0, 293.3333333333333)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:09.922706,"(2.0, 99999, 99990)","(101.0, 180.0, 166.66666666666666)","(5.0, 6.2, 6.098181818181819)","(26.0, 99999, 99990)","(9.0, 10.0, 9.8)","(15.0, 99999, 99990)","(51.0, 65.0, 59.0)","(81.0, 99999, 99990)","(10.0, 12.5, 12.318181818181818)","(101.0, 380.0, 310.0)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:12.028249,"(2.0, 99999, 99990)","(101.0, 180.0, 166.66666666666666)","(5.0, 6.2, 5.951724137931034)","(26.0, 99999, 99990)","(9.0, 10.0, 9.833962264150943)","(15.0, 99999, 99990)","(51.0, 65.0, 57.5)","(81.0, 99999, 99990)","(10.0, 12.5, 12.318181818181818)","(101.0, 370.0, 300.0)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:13.847067,"(2.0, 99999, 99990)","(101.0, 180.0, 156.66666666666666)","(5.0, 6.2, 6.04)","(26.0, 99999, 99990)","(9.0, 10.0, 9.96)","(15.0, 99999, 99990)","(51.0, 65.0, 61.25)","(81.0, 99999, 99990)","(10.0, 12.5, 12.55813953488372)","(101.0, 360.0, 316.6666666666667)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:15.607915,"(2.0, 99999, 99990)","(101.0, 190.0, 160.0)","(5.0, 6.2, 5.96)","(26.0, 99999, 99990)","(9.0, 10.0, 9.846153846153847)","(15.0, 99999, 99990)","(51.0, 65.0, 59.0)","(81.0, 99999, 99990)","(10.0, 13.0, 12.595505617977528)","(101.0, 360.0, 316.6666666666667)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:17.151181,"(2.0, 99999, 99990)","(101.0, 190.0, 175.0)","(5.0, 6.2, 6.07032967032967)","(26.0, 99999, 99990)","(9.0, 10.0, 9.852173913043478)","(15.0, 99999, 99990)","(51.0, 65.0, 62.27272727272727)","(81.0, 99999, 99990)","(10.0, 13.0, 11.601036269430052)","(101.0, 360.0, 341.42857142857144)","(7.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:18.646347,"(1.95, 99999, 99990)","(101.0, 190.0, 175.0)","(5.0, 6.4, 5.953571428571429)","(31.0, 99999, 99990)","(8.5, 10.0, 10.253424657534246)","(16.0, 99999, 99990)","(51.0, 65.0, 62.27272727272727)","(81.0, 99999, 99990)","(10.0, 12.0, 11.486842105263158)","(101.0, 360.0, 327.5)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:20.154072,"(1.95, 99999, 99990)","(101.0, 180.0, 175.0)","(5.0, 6.4, 5.953571428571429)","(31.0, 99999, 99990)","(8.5, 10.5, 10.253424657534246)","(16.0, 99999, 99990)","(51.0, 65.0, 60.0)","(81.0, 99999, 99990)","(10.0, 11.5, 11.254545454545454)","(101.0, 360.0, 341.42857142857144)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:21.776040,"(1.95, 99999, 99990)","(101.0, 180.0, 164.0)","(5.0, 6.2, 6.152380952380953)","(31.0, 99999, 99990)","(9.0, 10.5, 10.355670103092784)","(16.0, 99999, 99990)","(51.0, 65.0, 61.25)","(81.0, 99999, 99990)","(10.0, 11.5, 11.2890625)","(101.0, 360.0, 321.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:23.371018,"(1.95, 99999, 99990)","(101.0, 200.0, 175.0)","(5.0, 6.2, 6.162962962962963)","(31.0, 99999, 99990)","(9.0, 10.5, 10.355670103092784)","(16.0, 99999, 99990)","(51.0, 65.0, 59.16666666666667)","(81.0, 99999, 99990)","(10.0, 11.5, 11.221719457013574)","(101.0, 360.0, 331.1111111111111)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:24.985811,"(1.95, 99999, 99990)","(101.0, 190.0, 175.0)","(5.0, 6.2, 6.162962962962963)","(31.0, 99999, 99990)","(9.0, 10.5, 10.355670103092784)","(16.0, 99999, 99990)","(51.0, 65.0, 58.82352941176471)","(81.0, 99999, 99990)","(10.0, 12.0, 11.221719457013574)","(101.0, 360.0, 321.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:26.483451,"(1.95, 99999, 99990)","(101.0, 190.0, 187.0)","(5.0, 6.2, 6.0875)","(31.0, 99999, 99990)","(9.0, 10.5, 10.367021276595745)","(16.0, 99999, 99990)","(51.0, 65.0, 58.82352941176471)","(81.0, 99999, 99990)","(10.0, 12.0, 11.223744292237443)","(101.0, 360.0, 331.1111111111111)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:27.935497,"(1.95, 99999, 99990)","(101.0, 190.0, 187.0)","(5.0, 6.4, 6.11764705882353)","(31.0, 99999, 99990)","(9.0, 10.5, 10.30373831775701)","(16.0, 99999, 99990)","(51.0, 65.0, 58.333333333333336)","(81.0, 99999, 99990)","(10.0, 12.0, 11.244444444444444)","(101.0, 360.0, 321.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:29.377671,"(1.95, 99999, 99990)","(101.0, 190.0, 187.0)","(5.0, 6.4, 6.11764705882353)","(31.0, 99999, 99990)","(9.0, 10.5, 10.30373831775701)","(16.0, 99999, 99990)","(51.0, 65.0, 58.333333333333336)","(81.0, 99999, 99990)","(10.0, 12.0, 11.244444444444444)","(101.0, 360.0, 331.1111111111111)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:30.916281,"(1.95, 99999, 99990)","(101.0, 190.0, 181.1764705882353)","(5.0, 6.4, 6.157983193277311)","(31.0, 99999, 99990)","(9.0, 10.5, 10.305555555555555)","(16.0, 99999, 99990)","(51.0, 65.0, 59.54545454545455)","(81.0, 99999, 99990)","(10.0, 12.0, 11.244444444444444)","(101.0, 360.0, 321.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:32.462015,"(1.95, 99999, 99990)","(101.0, 200.0, 187.0)","(5.0, 6.4, 6.203225806451613)","(31.0, 99999, 99990)","(9.0, 10.5, 10.186567164179104)","(16.0, 99999, 99990)","(51.0, 65.0, 59.54545454545455)","(81.0, 99999, 99990)","(10.0, 12.0, 11.244444444444444)","(101.0, 360.0, 331.1111111111111)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:33.942153,"(1.95, 99999, 99990)","(101.0, 190.0, 175.0)","(5.0, 6.4, 6.224242424242425)","(31.0, 99999, 99990)","(9.0, 10.5, 10.166666666666666)","(16.0, 99999, 99990)","(51.0, 65.0, 59.54545454545455)","(81.0, 99999, 99990)","(10.0, 12.0, 11.528409090909092)","(101.0, 360.0, 321.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:35.463108,"(1.95, 99999, 99990)","(101.0, 190.0, 180.0)","(5.0, 6.4, 6.758974358974359)","(31.0, 99999, 99990)","(9.0, 10.5, 10.166666666666666)","(16.0, 99999, 99990)","(51.0, 65.0, 59.54545454545455)","(81.0, 99999, 99990)","(10.0, 12.0, 11.2018779342723)","(101.0, 360.0, 331.1111111111111)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:37.051691,"(1.95, 99999, 99990)","(101.0, 190.0, 187.0)","(5.0, 6.8, 6.663157894736842)","(31.0, 99999, 99990)","(9.0, 10.5, 10.132352941176471)","(16.0, 99999, 99990)","(51.0, 65.0, 60.0)","(81.0, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(101.0, 360.0, 321.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:38.552263,"(1.95, 99999, 99990)","(101.0, 190.0, 181.1764705882353)","(5.0, 6.8, 6.698701298701298)","(31.0, 99999, 99990)","(9.0, 10.5, 9.825352112676056)","(16.0, 99999, 99990)","(51.0, 65.0, 60.38461538461539)","(81.0, 99999, 99990)","(10.0, 12.0, 11.285714285714286)","(101.0, 360.0, 331.1111111111111)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:40.074525,"(1.95, 99999, 99990)","(101.0, 200.0, 187.69230769230768)","(5.0, 6.8, 6.832911392405063)","(31.0, 99999, 99990)","(9.0, 10.0, 9.9)","(16.0, 99999, 99990)","(51.0, 65.0, 63.333333333333336)","(81.0, 99999, 99990)","(10.0, 12.0, 11.54026845637584)","(101.0, 360.0, 280.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:41.581937,"(1.95, 99999, 99990)","(101.0, 200.0, 182.85714285714286)","(5.0, 7.0, 6.76)","(31.0, 99999, 99990)","(9.0, 10.0, 9.863636363636365)","(16.0, 99999, 99990)","(51.0, 65.0, 62.631578947368425)","(81.0, 99999, 99990)","(10.0, 12.0, 11.241935483870968)","(101.0, 360.0, 310.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:43.107628,"(1.95, 99999, 99990)","(101.0, 200.0, 182.85714285714286)","(5.0, 7.0, 6.805882352941176)","(31.0, 99999, 99990)","(9.0, 10.5, 9.935483870967742)","(16.0, 99999, 99990)","(51.0, 65.0, 62.631578947368425)","(81.0, 99999, 99990)","(10.0, 12.0, 11.241935483870968)","(101.0, 380.0, 268.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:44.560619,"(1.95, 99999, 99990)","(101.0, 200.0, 182.85714285714286)","(5.0, 7.0, 6.805882352941176)","(31.0, 99999, 99990)","(9.0, 10.5, 9.96969696969697)","(16.0, 99999, 99990)","(51.0, 65.0, 62.631578947368425)","(81.0, 99999, 99990)","(10.0, 12.0, 11.571428571428571)","(101.0, 380.0, 335.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:46.153351,"(1.95, 99999, 99990)","(101.0, 200.0, 176.0)","(5.0, 6.8, 6.759090909090909)","(31.0, 99999, 99990)","(9.0, 10.5, 10.051282051282051)","(16.0, 99999, 99990)","(51.0, 65.0, 59.44444444444444)","(81.0, 99999, 99990)","(10.0, 12.0, 11.616666666666667)","(101.0, 380.0, 305.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:47.661330,"(1.95, 99999, 99990)","(101.0, 200.0, 184.0)","(5.0, 6.8, 6.759090909090909)","(31.0, 99999, 99990)","(9.0, 10.5, 10.051282051282051)","(16.0, 99999, 99990)","(51.0, 60.0, 59.23076923076923)","(81.0, 99999, 99990)","(10.0, 12.0, 11.616666666666667)","(101.0, 370.0, 282.85714285714283)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:49.215797,"(1.95, 99999, 99990)","(101.0, 200.0, 184.0)","(5.0, 6.8, 6.759090909090909)","(31.0, 99999, 99990)","(9.0, 10.5, 10.088235294117647)","(16.0, 99999, 99990)","(51.0, 60.0, 58.57142857142857)","(81.0, 99999, 99990)","(10.0, 12.0, 11.616666666666667)","(101.0, 390.0, 310.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:50.769954,"(1.95, 99999, 99990)","(101.0, 200.0, 184.0)","(5.0, 6.8, 6.8428571428571425)","(31.0, 99999, 99990)","(9.0, 10.5, 10.011111111111111)","(16.0, 99999, 99990)","(51.0, 60.0, 59.23076923076923)","(81.0, 99999, 99990)","(10.0, 12.0, 11.64)","(101.0, 380.0, 310.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:52.213588,"(1.95, 99999, 99990)","(101.0, 200.0, 190.0)","(5.0, 7.0, 7.076923076923077)","(31.0, 99999, 99990)","(9.0, 10.5, 10.11012658227848)","(16.0, 99999, 99990)","(51.0, 60.0, 59.23076923076923)","(81.0, 99999, 99990)","(10.0, 12.0, 11.642857142857142)","(101.0, 380.0, 310.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:53.992614,"(1.95, 99999, 99990)","(101.0, 200.0, 190.0)","(5.0, 7.2, 7.138461538461539)","(31.0, 99999, 99990)","(9.0, 10.5, 10.165217391304349)","(16.0, 99999, 99990)","(51.0, 60.0, 59.23076923076923)","(81.0, 99999, 99990)","(10.0, 12.5, 11.5625)","(101.0, 380.0, 310.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:55.710447,"(1.95, 99999, 99990)","(101.0, 200.0, 191.42857142857142)","(5.0, 7.2, 7.165957446808511)","(31.0, 99999, 99990)","(9.0, 10.5, 10.203260869565218)","(16.0, 99999, 99990)","(51.0, 60.0, 63.0)","(81.0, 99999, 99990)","(10.0, 12.5, 11.85483870967742)","(101.0, 380.0, 310.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:57.670746,"(1.95, 99999, 99990)","(101.0, 200.0, 191.42857142857142)","(5.0, 7.2, 7.165957446808511)","(31.0, 99999, 99990)","(9.0, 10.5, 10.108695652173912)","(16.0, 99999, 99990)","(51.0, 65.0, 63.75)","(81.0, 99999, 99990)","(10.0, 12.5, 11.923076923076923)","(101.0, 380.0, 310.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:07:59.574466,"(1.95, 99999, 99990)","(101.0, 200.0, 191.42857142857142)","(5.0, 7.6, 7.4)","(31.0, 99999, 99990)","(9.0, 10.5, 10.038461538461538)","(16.0, 99999, 99990)","(51.0, 65.0, 63.75)","(81.0, 99999, 99990)","(10.0, 12.5, 11.733333333333333)","(101.0, 380.0, 310.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:08:01.197503,"(1.95, 99999, 99990)","(101.0, 200.0, 192.5)","(5.0, 7.4, 7.44)","(31.0, 99999, 99990)","(9.0, 10.5, 10.13265306122449)","(16.0, 99999, 99990)","(51.0, 65.0, 63.888888888888886)","(81.0, 99999, 99990)","(10.0, 12.5, 12.01063829787234)","(101.0, 380.0, 318.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:08:02.793471,"(1.95, 99999, 99990)","(101.0, 200.0, 192.5)","(5.0, 7.8, 7.571428571428571)","(31.0, 99999, 99990)","(9.0, 10.5, 10.153846153846153)","(16.0, 99999, 99990)","(51.0, 65.0, 64.0)","(81.0, 99999, 99990)","(10.0, 12.5, 12.020833333333334)","(101.0, 370.0, 312.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:08:04.385715,"(1.95, 99999, 99990)","(101.0, 200.0, 192.5)","(5.0, 7.6, 7.333333333333333)","(31.0, 99999, 99990)","(9.0, 10.5, 10.16)","(16.0, 99999, 99990)","(51.0, 65.0, 61.904761904761905)","(81.0, 99999, 99990)","(10.0, 12.5, 12.080645161290322)","(101.0, 360.0, 312.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:08:06.109121,"(1.95, 99999, 99990)","(101.0, 200.0, 206.66666666666666)","(5.0, 7.6, 7.690322580645161)","(31.0, 99999, 99990)","(9.0, 10.5, 8.628571428571428)","(16.0, 99999, 99990)","(51.0, 70.0, 65.33333333333333)","(91.0, 99999, 99990)","(10.0, 13.0, 12.605263157894736)","(101.0, 360.0, 330.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:08:07.721701,"(1.95, 99999, 99990)","(101.0, 220.0, 206.66666666666666)","(5.0, 8.0, 8.24)","(31.0, 99999, 99990)","(9.0, 8.8, 8.48)","(16.0, 99999, 99990)","(51.0, 70.0, 65.33333333333333)","(91.0, 99999, 99990)","(10.0, 13.0, 12.48)","(101.0, 360.0, 330.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:08:09.481558,"(1.95, 99999, 99990)","(101.0, 220.0, 210.0)","(5.5, 8.4, 8.133333333333333)","(31.0, 99999, 99990)","(9.0, 8.8, 8.586046511627908)","(16.0, 99999, 99990)","(51.0, 70.0, 65.45454545454545)","(91.0, 99999, 99990)","(10.0, 13.0, 12.724137931034482)","(101.0, 360.0, 283.3333333333333)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:08:11.186141,"(1.95, 99999, 99990)","(101.0, 220.0, 212.72727272727272)","(5.5, 8.4, 8.0)","(31.0, 99999, 99990)","(9.0, 8.8, 8.62857142857143)","(16.0, 99999, 99990)","(51.0, 70.0, 65.5)","(91.0, 99999, 99990)","(10.0, 13.0, 12.782608695652174)","(101.0, 370.0, 326.6666666666667)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:08:12.760876,"(1.95, 99999, 99990)","(101.0, 220.0, 200.0)","(5.5, 8.4, 7.92)","(31.0, 99999, 99990)","(9.0, 8.8, 8.62857142857143)","(16.0, 99999, 99990)","(51.0, 70.0, 65.5)","(91.0, 99999, 99990)","(10.0, 13.0, 12.6)","(101.0, 370.0, 326.6666666666667)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:08:14.432190,"(1.95, 99999, 99990)","(101.0, 220.0, 192.77777777777777)","(5.5, 8.4, 11.8)","(31.0, 99999, 99990)","(9.0, 8.8, 8.695)","(16.0, 99999, 99990)","(51.0, 70.0, 70.71428571428571)","(91.0, 99999, 99990)","(10.0, 13.0, 9.726315789473684)","(101.0, 370.0, 357.0)","(8.0, 99999, 99990)","(101.0, 99999, 99990)"
