,Inner Light,Three Putt Par,Tobias,Georges Luck,Jens Sapphire,Sketchy In By,Angry Firestorm,Zsa Zsa Express
11-01-2023 11:22:33.689804,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 99.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 15.25)"
11-01-2023 11:22:34.892146,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 99.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 15.25)"
11-01-2023 11:22:36.087939,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 99.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 15.25)"
11-01-2023 11:22:37.218647,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 99.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 15.25)"
11-01-2023 11:22:38.337341,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 99.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 15.25)"
11-01-2023 11:22:39.459596,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 99.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 15.25)"
11-01-2023 11:22:40.574891,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 99.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 15.25)"
11-01-2023 11:22:41.663578,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 105.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 15.0)"
11-01-2023 11:22:42.793197,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 170.0, 105.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:22:43.897420,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 170.0, 105.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:22:45.137335,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 170.0, 105.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:22:46.432017,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 170.0, 105.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:22:47.908347,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 170.0, 105.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:22:49.215475,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 170.0, 105.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:22:50.567085,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 170.0, 103.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:22:52.147335,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 170.0, 103.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:22:53.640386,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 170.0, 103.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:22:55.050242,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 170.0, 103.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:22:56.489397,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 170.0, 60.8)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:22:57.750114,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 49.77777777777778)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:22:59.150049,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 49.77777777777778)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:23:00.433555,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 49.77777777777778)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:23:01.682941,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 49.77777777777778)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:23:02.980018,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 49.77777777777778)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:23:04.294727,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 49.77777777777778)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:23:05.636020,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 49.77777777777778)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:23:07.199020,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 70.8)","(7.0, 13.0, 10.6)","(15.0, 42.0, 20.22222222222222)","(9.0, 20.0, 18.333333333333336)"
11-01-2023 11:23:08.625673,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 210.0, 70.8)","(7.0, 13.0, 10.6)","(15.0, 42.0, 25.666666666666664)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:10.066047,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 210.0, 70.8)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:11.547433,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 210.0, 70.8)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:12.978511,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 210.0, 55.33333333333333)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:14.444689,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 210.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:15.973054,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:17.264319,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:18.565489,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:19.860107,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:21.188827,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:22.382542,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:23.610567,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:24.785087,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:25.987125,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:27.168555,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:28.321536,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:29.523183,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:30.834175,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:32.082806,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:33.180791,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:34.373489,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:35.716708,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:37.102159,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:38.479884,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:39.691668,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:40.899924,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:42.182503,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:43.525216,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:44.809304,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:46.181667,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 118.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:47.379417,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 200.0, 108.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:48.600849,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 180.0, 108.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:49.836866,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 180.0, 108.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:51.020493,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 180.0, 108.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:52.172009,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 180.0, 108.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:53.369093,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 180.0, 108.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:54.474815,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 180.0, 108.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:55.635629,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 180.0, 47.84615384615385)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:56.836378,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 190.0, 108.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:58.315358,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 180.0, 108.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:23:59.571321,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 180.0, 108.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:00.839930,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 180.0, 108.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:02.088026,"(1.4, 1.5, 1.437142857142857)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 180.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:03.276380,"(1.4, 1.5, 1.4381818181818182)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:04.583215,"(1.4, 1.5, 1.4381818181818182)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:05.755420,"(1.4, 1.5, 1.4381818181818182)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:06.937536,"(1.4, 1.5, 1.4381818181818182)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:08.094800,"(1.4, 1.5, 1.4381818181818182)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:09.279282,"(1.4, 1.5, 1.4463157894736842)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:10.505831,"(1.4, 1.5, 1.4463157894736842)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:11.665050,"(1.4, 1.5, 1.4463157894736842)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:12.836075,"(1.4, 1.5, 1.4463157894736842)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:14.044757,"(1.4, 1.5, 1.4463157894736842)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:15.308071,"(1.4, 1.5, 1.4381818181818182)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 26.923076923076923)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:16.776260,"(1.4, 1.5, 1.43125)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 28.0)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:18.351364,"(1.4, 1.5, 1.43125)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 98.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 28.0)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:19.776250,"(1.4, 1.5, 1.43125)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 160.0, 108.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 28.0)","(9.0, 20.0, 15.25)"
11-01-2023 11:24:21.055769,"(1.4, 1.5, 1.43125)","(20.0, 60.0, 28.88888888888889)","(7.5, 15.5, 10.625)","(19.0, 55.0, 23.615384615384617)","(31.0, 180.0, 108.0)","(7.0, 13.0, 10.6)","(15.0, 42.0, 28.0)","(9.0, 20.0, 15.25)"
