,Joe Gem,Black Eyed Peas,After Hours,Lucretia Ann,Dr Jaylen,Aston Director,Madalia Patch,Billy Bob Jordan
11-01-2023 20:06:54.216837,"(1.3, 1.52, 1.510188679245283)","(31.0, 65.0, 53.75)","(15.0, 26.0, 25.357142857142858)","(31.0, 85.0, 77.10526315789474)","(10.0, 11.5, 11.241379310344827)","(21.0, 34.0, 31.09090909090909)","(9.0, 15.5, 15.178571428571429)","(9.0, 12.0, 11.826086956521738)"
11-01-2023 20:06:55.443650,"(1.3, 1.52, 1.510188679245283)","(31.0, 65.0, 52.142857142857146)","(15.0, 26.0, 25.357142857142858)","(31.0, 85.0, 77.10526315789474)","(10.0, 11.5, 11.241379310344827)","(21.0, 34.0, 31.09090909090909)","(9.0, 15.5, 14.973684210526315)","(9.0, 12.0, 11.826086956521738)"
11-01-2023 20:06:56.601209,"(1.3, 1.52, 1.509)","(31.0, 65.0, 52.142857142857146)","(15.0, 26.0, 25.0625)","(31.0, 85.0, 83.21428571428572)","(10.0, 11.5, 11.28)","(21.0, 34.0, 31.09090909090909)","(9.0, 15.5, 15.083333333333334)","(9.0, 12.0, 11.826086956521738)"
11-01-2023 20:06:57.729738,"(1.3, 1.52, 1.512857142857143)","(31.0, 65.0, 52.142857142857146)","(15.0, 26.0, 25.0)","(31.0, 85.0, 78.75)","(10.0, 11.5, 11.291666666666666)","(21.0, 34.0, 31.09090909090909)","(9.0, 15.5, 15.035714285714286)","(9.0, 12.0, 11.826086956521738)"
11-01-2023 20:06:58.942398,"(1.3, 1.52, 1.509047619047619)","(31.0, 65.0, 55.76923076923077)","(15.0, 26.0, 25.53846153846154)","(31.0, 85.0, 79.0)","(10.0, 11.5, 11.166666666666666)","(21.0, 34.0, 31.09090909090909)","(9.0, 15.5, 14.875)","(9.0, 12.0, 11.826086956521738)"
11-01-2023 20:07:00.194754,"(1.3, 1.52, 1.51)","(31.0, 65.0, 55.76923076923077)","(15.0, 26.0, 25.625)","(31.0, 85.0, 83.18181818181819)","(10.0, 11.5, 11.214285714285714)","(21.0, 34.0, 31.09090909090909)","(9.0, 15.5, 14.61111111111111)","(9.0, 12.0, 11.777777777777779)"
11-01-2023 20:07:01.392300,"(1.3, 1.52, 1.5086666666666666)","(31.0, 65.0, 55.76923076923077)","(15.0, 26.0, 25.833333333333332)","(31.0, 85.0, 78.07692307692308)","(10.0, 11.5, 11.285714285714286)","(21.0, 34.0, 31.2)","(9.0, 15.5, 13.851851851851851)","(9.0, 12.0, 12.0625)"
11-01-2023 20:07:02.569981,"(1.3, 1.52, 1.5135416666666668)","(31.0, 65.0, 55.76923076923077)","(15.0, 27.0, 26.333333333333332)","(31.0, 85.0, 82.0)","(10.0, 11.5, 11.614285714285714)","(21.0, 34.0, 31.0)","(9.0, 14.0, 13.741935483870968)","(9.0, 12.5, 12.035714285714286)"
11-01-2023 20:07:03.782743,"(1.3, 1.52, 1.5193103448275862)","(31.0, 65.0, 55.76923076923077)","(15.0, 27.0, 26.5)","(31.0, 85.0, 77.5)","(10.0, 12.0, 11.51923076923077)","(21.0, 34.0, 31.08108108108108)","(9.0, 14.0, 13.827586206896552)","(9.0, 12.5, 11.392857142857142)"
11-01-2023 20:07:04.806484,"(1.3, 1.52, 1.519185520361991)","(31.0, 65.0, 55.76923076923077)","(15.0, 27.0, 26.5)","(31.0, 85.0, 77.5)","(10.0, 12.0, 11.51923076923077)","(21.0, 34.0, 31.0)","(9.0, 14.0, 13.214285714285714)","(9.0, 11.5, 11.85)"
11-01-2023 20:07:05.953893,"(1.3, 1.54, 1.5340983606557377)","(31.0, 65.0, 55.76923076923077)","(15.0, 27.0, 25.333333333333332)","(31.0, 85.0, 82.0)","(10.0, 12.0, 11.51923076923077)","(21.0, 34.0, 31.09090909090909)","(9.0, 14.0, 12.932432432432432)","(9.0, 12.0, 11.85)"
11-01-2023 20:07:07.201533,"(1.3, 1.54, 1.5382500000000001)","(31.0, 65.0, 55.76923076923077)","(15.0, 27.0, 25.333333333333332)","(31.0, 85.0, 80.0)","(10.0, 12.0, 11.51923076923077)","(21.0, 34.0, 31.0)","(9.0, 13.0, 13.205882352941176)","(9.0, 12.0, 11.875)"
11-01-2023 20:07:08.422148,"(1.3, 1.54, 1.5346153846153847)","(31.0, 65.0, 55.76923076923077)","(15.0, 27.0, 25.333333333333332)","(31.0, 85.0, 78.57142857142857)","(10.0, 12.0, 11.456521739130435)","(21.0, 34.0, 31.0)","(9.0, 13.5, 13.03125)","(9.0, 12.0, 11.875)"
11-01-2023 20:07:09.654855,"(1.3, 1.53, 1.528082191780822)","(31.0, 65.0, 56.0)","(15.0, 27.0, 24.75)","(31.0, 85.0, 78.33333333333333)","(10.0, 12.0, 11.378787878787879)","(21.0, 34.0, 31.09090909090909)","(9.0, 13.5, 13.078947368421053)","(9.0, 12.0, 11.807692307692308)"
11-01-2023 20:07:10.811189,"(1.3, 1.54, 1.5370886075949368)","(31.0, 65.0, 53.0)","(15.0, 27.0, 24.866666666666667)","(31.0, 85.0, 79.0)","(10.0, 11.5, 11.5)","(21.0, 34.0, 31.09090909090909)","(9.0, 13.5, 13.078947368421053)","(9.0, 12.0, 11.75)"
11-01-2023 20:07:11.922570,"(1.3, 1.54, 1.5306666666666666)","(31.0, 65.0, 53.0)","(15.0, 27.0, 25.76923076923077)","(31.0, 85.0, 83.66666666666666)","(10.0, 12.0, 11.5)","(21.0, 34.0, 31.0)","(9.0, 13.5, 13.1875)","(9.0, 12.0, 11.958333333333334)"
11-01-2023 20:07:13.066026,"(1.3, 1.53, 1.5210071942446044)","(31.0, 65.0, 54.61538461538461)","(15.0, 27.0, 24.333333333333332)","(31.0, 85.0, 78.57142857142857)","(10.0, 12.0, 11.404761904761905)","(21.0, 34.0, 31.0)","(9.0, 13.5, 13.285714285714286)","(9.0, 12.0, 11.958333333333334)"
11-01-2023 20:07:14.307958,"(1.3, 1.52, 1.5150892857142857)","(31.0, 60.0, 54.61538461538461)","(15.0, 27.0, 24.333333333333332)","(31.0, 85.0, 79.375)","(10.0, 12.0, 11.56060606060606)","(21.0, 34.0, 31.565217391304348)","(9.0, 13.5, 13.241935483870968)","(9.0, 12.0, 11.950704225352112)"
11-01-2023 20:07:15.508484,"(1.3, 1.53, 1.524390243902439)","(31.0, 60.0, 53.75)","(15.0, 27.0, 25.153846153846153)","(31.0, 85.0, 78.33333333333333)","(10.0, 12.0, 10.75)","(21.0, 34.0, 38.666666666666664)","(9.0, 13.5, 13.227272727272727)","(9.0, 12.5, 11.972972972972974)"
11-01-2023 20:07:16.728347,"(1.3, 1.52, 1.5162295081967214)","(31.0, 60.0, 53.75)","(15.0, 27.0, 24.923076923076923)","(31.0, 85.0, 78.57142857142857)","(10.0, 11.0, 11.068965517241379)","(21.0, 40.0, 42.125)","(9.0, 13.5, 13.241935483870968)","(9.0, 12.5, 11.970588235294118)"
11-01-2023 20:07:17.919066,"(1.3, 1.52, 1.5012729498164015)","(31.0, 60.0, 53.75)","(15.0, 27.0, 24.923076923076923)","(31.0, 85.0, 83.92857142857143)","(10.0, 11.5, 11.195121951219512)","(21.0, 44.0, 42.8)","(9.0, 13.5, 13.171052631578947)","(9.0, 12.5, 11.970588235294118)"
11-01-2023 20:07:19.254804,"(1.3, 1.51, 1.5094117647058825)","(31.0, 60.0, 55.45454545454545)","(15.0, 27.0, 25.8)","(31.0, 85.0, 75.76923076923077)","(10.0, 11.5, 11.228571428571428)","(21.0, 44.0, 42.8)","(9.0, 13.5, 13.171875)","(9.0, 12.5, 12.023809523809524)"
11-01-2023 20:07:20.446418,"(1.3, 1.51, 1.5063414634146342)","(31.0, 60.0, 55.45454545454545)","(15.0, 26.0, 25.8)","(31.0, 85.0, 75.76923076923077)","(10.0, 11.5, 11.16326530612245)","(21.0, 44.0, 41.69230769230769)","(9.0, 13.5, 12.8125)","(9.0, 12.5, 11.91095890410959)"
11-01-2023 20:07:21.750001,"(1.3, 1.54, 1.536092715231788)","(31.0, 60.0, 53.07142857142857)","(15.0, 26.0, 25.05)","(31.0, 85.0, 68.75)","(10.0, 11.5, 11.007462686567164)","(21.0, 46.0, 42.23529411764706)","(9.0, 13.0, 12.533333333333333)","(9.0, 12.5, 11.91095890410959)"
11-01-2023 20:07:23.169106,"(1.3, 1.55, 1.5370731707317074)","(31.0, 55.0, 51.8235294117647)","(15.0, 27.0, 25.77777777777778)","(31.0, 80.0, 66.5)","(10.0, 11.5, 11.007462686567164)","(21.0, 44.0, 43.0)","(9.0, 13.0, 12.470588235294118)","(9.0, 12.5, 11.91095890410959)"
11-01-2023 20:07:24.516783,"(1.3, 1.55, 1.538415300546448)","(31.0, 55.0, 52.6)","(15.0, 27.0, 25.77777777777778)","(31.0, 80.0, 66.875)","(10.0, 11.5, 11.028301886792454)","(21.0, 44.0, 41.63636363636364)","(9.0, 13.0, 12.470588235294118)","(9.0, 12.5, 11.879746835443038)"
11-01-2023 20:07:25.959638,"(1.3, 1.54, 1.5468110918544196)","(31.0, 55.0, 49.0)","(15.0, 27.0, 26.17241379310345)","(31.0, 80.0, 66.11111111111111)","(10.0, 11.5, 10.84375)","(21.0, 42.0, 38.57142857142857)","(9.0, 13.0, 12.533333333333333)","(9.0, 12.5, 11.879746835443038)"
11-01-2023 20:07:27.253025,"(1.3, 1.55, 1.5468110918544196)","(31.0, 55.0, 49.0)","(15.0, 27.0, 26.17241379310345)","(31.0, 75.0, 66.42857142857143)","(10.0, 11.0, 10.8)","(21.0, 42.0, 39.04347826086956)","(9.0, 13.0, 12.621621621621621)","(9.0, 12.5, 11.879746835443038)"
11-01-2023 20:07:28.509678,"(1.3, 1.55, 1.543235294117647)","(31.0, 50.0, 48.8)","(15.0, 27.0, 23.96153846153846)","(31.0, 75.0, 65.55555555555556)","(10.0, 11.0, 10.81081081081081)","(21.0, 42.0, 39.04347826086956)","(9.0, 13.0, 12.666666666666666)","(9.0, 12.5, 11.879746835443038)"
11-01-2023 20:07:29.772672,"(1.3, 1.55, 1.5461818181818183)","(31.0, 50.0, 48.8)","(15.0, 24.0, 23.95)","(31.0, 70.0, 65.71428571428571)","(10.0, 11.0, 10.837209302325581)","(21.0, 42.0, 39.333333333333336)","(9.0, 13.0, 12.806451612903226)","(9.0, 12.5, 11.863636363636363)"
11-01-2023 20:07:31.011690,"(1.3, 1.56, 1.558729792147806)","(31.0, 50.0, 45.05882352941177)","(15.0, 24.0, 23.95)","(31.0, 70.0, 63.0)","(10.0, 11.0, 10.795918367346939)","(21.0, 40.0, 39.55555555555556)","(9.0, 13.0, 12.61111111111111)","(9.0, 12.5, 11.841463414634147)"
11-01-2023 20:07:32.286398,"(1.3, 1.57, 1.562857142857143)","(31.0, 50.0, 45.05882352941177)","(15.0, 24.0, 23.95)","(31.0, 65.0, 63.0)","(10.0, 11.0, 10.795918367346939)","(21.0, 40.0, 39.55555555555556)","(9.0, 13.0, 12.48611111111111)","(9.0, 12.0, 11.736842105263158)"
11-01-2023 20:07:33.655649,"(1.3, 1.58, 1.5736220472440945)","(41.0, 50.0, 44.36363636363637)","(16.0, 24.0, 23.95)","(41.0, 65.0, 78.52941176470588)","(9.0, 11.0, 10.568965517241379)","(26.0, 40.0, 35.72093023255814)","(9.0, 12.5, 12.25609756097561)","(9.0, 12.0, 11.48913043478261)"
11-01-2023 20:07:34.969085,"(1.3, 1.59, 1.5820588235294117)","(41.0, 48.0, 43.76470588235294)","(16.0, 24.0, 22.928571428571427)","(41.0, 80.0, 70.71428571428572)","(9.0, 11.0, 10.723684210526315)","(26.0, 36.0, 35.69230769230769)","(9.0, 12.5, 11.94186046511628)","(9.0, 11.5, 11.43421052631579)"
11-01-2023 20:07:36.290177,"(1.3, 1.6, 1.5901149425287358)","(41.0, 46.0, 42.34782608695652)","(17.0, 23.0, 22.90909090909091)","(41.0, 85.0, 74.41176470588235)","(8.0, 11.0, 10.8)","(26.0, 36.0, 35.609756097560975)","(9.0, 12.5, 12.076923076923077)","(9.0, 11.5, 11.416666666666666)"
11-01-2023 20:07:37.450394,"(1.35, 1.59, 1.5838571428571429)","(41.0, 46.0, 42.34782608695652)","(17.0, 23.0, 22.90909090909091)","(41.0, 85.0, 76.5625)","(8.0, 11.0, 10.666666666666666)","(26.0, 36.0, 35.57142857142857)","(9.0, 12.5, 12.03448275862069)","(9.0, 11.5, 11.453703703703704)"
11-01-2023 20:07:38.736746,"(1.35, 1.59, 1.5885)","(41.0, 44.0, 40.61538461538461)","(17.0, 23.0, 22.928571428571427)","(41.0, 85.0, 73.0)","(8.0, 11.0, 10.714285714285714)","(26.0, 36.0, 35.608695652173914)","(9.0, 12.5, 12.03448275862069)","(9.0, 11.5, 11.44186046511628)"
11-01-2023 20:07:39.980762,"(1.35, 1.59, 1.587972972972973)","(41.0, 44.0, 40.61538461538461)","(17.0, 23.0, 22.928571428571427)","(41.0, 85.0, 75.0)","(8.0, 11.0, 10.96551724137931)","(26.0, 36.0, 35.61702127659574)","(9.0, 12.5, 12.026315789473685)","(9.0, 11.5, 11.4)"
11-01-2023 20:07:41.331414,"(1.35, 1.59, 1.5888188976377953)","(41.0, 44.0, 41.25)","(17.0, 23.0, 22.928571428571427)","(41.0, 80.0, 73.75)","(8.0, 11.0, 11.03125)","(26.0, 36.0, 35.61702127659574)","(9.0, 12.5, 12.2)","(9.0, 11.5, 11.336538461538462)"
11-01-2023 20:07:42.634600,"(1.35, 1.59, 1.588728813559322)","(41.0, 44.0, 41.25)","(17.0, 23.0, 22.90909090909091)","(41.0, 80.0, 71.66666666666667)","(8.0, 11.5, 10.8515625)","(26.0, 36.0, 37.333333333333336)","(9.0, 12.5, 12.102941176470589)","(9.0, 11.5, 11.413793103448276)"
11-01-2023 20:07:43.814041,"(1.35, 1.59, 1.589741379310345)","(41.0, 44.0, 41.28)","(17.0, 23.0, 22.90909090909091)","(41.0, 80.0, 67.5)","(8.0, 11.0, 10.818181818181818)","(26.0, 38.0, 39.627906976744185)","(9.0, 12.5, 12.09375)","(9.0, 11.5, 11.273809523809524)"
11-01-2023 20:07:44.970342,"(1.35, 1.6, 1.5833846153846154)","(41.0, 44.0, 41.03703703703704)","(17.0, 24.0, 22.384615384615383)","(41.0, 75.0, 68.33333333333333)","(8.0, 11.0, 10.862903225806452)","(26.0, 40.0, 39.0)","(9.0, 12.5, 12.232558139534884)","(9.0, 11.5, 11.370967741935484)"
11-01-2023 20:07:46.165914,"(1.35, 1.59, 1.5863358778625956)","(41.0, 44.0, 41.03703703703704)","(17.0, 23.0, 22.04)","(41.0, 70.0, 67.5)","(8.0, 11.0, 10.846153846153847)","(26.0, 40.0, 39.18181818181818)","(9.0, 12.5, 12.256756756756756)","(9.0, 11.5, 11.69047619047619)"
11-01-2023 20:07:47.352744,"(1.35, 1.59, 1.5842708333333335)","(41.0, 44.0, 41.0)","(17.0, 23.0, 21.8)","(41.0, 70.0, 66.0)","(8.0, 11.0, 10.846153846153847)","(26.0, 40.0, 39.18181818181818)","(9.0, 12.5, 12.256756756756756)","(9.0, 12.0, 11.587719298245615)"
11-01-2023 20:07:48.612251,"(1.35, 1.59, 1.5894505494505495)","(41.0, 44.0, 40.93333333333333)","(17.0, 23.0, 21.8)","(41.0, 70.0, 65.0)","(8.0, 11.0, 10.919354838709678)","(26.0, 40.0, 39.18181818181818)","(9.0, 12.5, 12.205128205128204)","(9.0, 12.0, 11.59433962264151)"
11-01-2023 20:07:49.937663,"(1.35, 1.59, 1.5807843137254902)","(41.0, 44.0, 40.592592592592595)","(17.0, 23.0, 21.76923076923077)","(41.0, 70.0, 65.0)","(8.0, 11.0, 11.137362637362637)","(26.0, 40.0, 39.30434782608695)","(9.0, 12.5, 11.903225806451612)","(9.0, 12.0, 11.601851851851851)"
11-01-2023 20:07:51.208593,"(1.35, 1.59, 1.5860504201680674)","(41.0, 44.0, 40.76190476190476)","(17.0, 23.0, 21.76923076923077)","(41.0, 70.0, 66.0)","(8.0, 11.5, 11.155913978494624)","(26.0, 40.0, 39.111111111111114)","(9.0, 12.0, 11.961538461538462)","(9.0, 12.0, 11.584615384615384)"
11-01-2023 20:07:52.345653,"(1.35, 1.59, 1.585619834710744)","(41.0, 44.0, 40.90909090909091)","(17.0, 23.0, 21.76923076923077)","(41.0, 70.0, 66.92307692307692)","(8.0, 11.5, 11.054054054054054)","(26.0, 40.0, 39.02439024390244)","(9.0, 12.5, 11.73076923076923)","(9.0, 12.0, 11.676470588235293)"
11-01-2023 20:07:53.598072,"(1.35, 1.58, 1.573061224489796)","(41.0, 44.0, 40.76923076923077)","(17.0, 23.0, 21.608695652173914)","(41.0, 70.0, 66.92307692307692)","(8.0, 11.5, 11.136363636363637)","(26.0, 40.0, 39.027027027027025)","(9.0, 12.0, 11.714285714285714)","(9.0, 12.0, 11.666666666666666)"
11-01-2023 20:07:54.841733,"(1.35, 1.58, 1.5741532258064517)","(41.0, 44.0, 40.90909090909091)","(17.0, 22.0, 20.692307692307693)","(41.0, 85.0, 71.0)","(8.0, 11.5, 11.055555555555555)","(26.0, 40.0, 37.705882352941174)","(9.0, 12.0, 11.448717948717949)","(9.0, 12.0, 11.171875)"
11-01-2023 20:07:56.121392,"(1.35, 1.62, 1.6137735849056605)","(41.0, 44.0, 40.74074074074074)","(17.0, 21.0, 20.666666666666668)","(41.0, 80.0, 71.0)","(8.0, 11.5, 11.055555555555555)","(26.0, 38.0, 34.0)","(9.0, 11.5, 11.25925925925926)","(9.0, 11.5, 11.14)"
11-01-2023 20:07:57.429508,"(1.35, 1.62, 1.6195121951219513)","(41.0, 44.0, 40.74074074074074)","(17.0, 21.0, 20.666666666666668)","(41.0, 80.0, 73.0)","(8.0, 11.5, 10.71551724137931)","(26.0, 36.0, 33.0)","(9.0, 11.5, 11.175)","(9.0, 11.5, 11.256756756756756)"
11-01-2023 20:07:58.719118,"(1.35, 1.63, 1.6242857142857143)","(41.0, 44.0, 40.484848484848484)","(17.0, 21.0, 20.3125)","(41.0, 75.0, 73.0)","(8.0, 11.0, 10.722689075630251)","(26.0, 34.0, 32.64705882352941)","(9.0, 11.5, 11.166666666666666)","(9.0, 11.5, 11.28048780487805)"
11-01-2023 20:07:59.947615,"(1.35, 1.63, 1.6244642857142857)","(41.0, 44.0, 40.588235294117645)","(17.0, 21.0, 20.3125)","(41.0, 75.0, 70.0)","(8.0, 11.0, 10.614457831325302)","(26.0, 36.0, 32.833333333333336)","(9.0, 11.5, 12.428571428571429)","(9.0, 11.5, 11.185483870967742)"
11-01-2023 20:08:01.163160,"(1.35, 1.61, 1.605909090909091)","(41.0, 44.0, 42.206896551724135)","(17.0, 21.0, 20.605263157894736)","(41.0, 80.0, 64.16666666666667)","(8.0, 11.0, 10.56875)","(26.0, 34.0, 31.2)","(9.0, 12.5, 12.607142857142858)","(9.0, 11.5, 12.155172413793103)"
11-01-2023 20:08:02.349877,"(1.35, 1.6, 1.597878787878788)","(41.0, 42.0, 40.888888888888886)","(17.0, 21.0, 20.1)","(41.0, 65.0, 63.75)","(8.0, 11.0, 10.47635135135135)","(26.0, 34.0, 31.6)","(9.0, 13.0, 12.619047619047619)","(9.0, 12.5, 12.19047619047619)"
11-01-2023 20:08:03.581311,"(1.35, 1.6, 1.599122807017544)","(41.0, 42.0, 40.94117647058823)","(17.0, 21.0, 20.076923076923077)","(41.0, 65.0, 67.85714285714286)","(8.0, 10.5, 10.475352112676056)","(26.0, 34.0, 31.91304347826087)","(9.0, 13.0, 12.619047619047619)","(9.0, 12.5, 12.19047619047619)"
11-01-2023 20:08:04.858292,"(1.35, 1.61, 1.6075566750629724)","(41.0, 42.0, 40.23076923076923)","(17.0, 21.0, 20.015625)","(41.0, 70.0, 65.2)","(8.0, 10.5, 10.496666666666666)","(26.0, 34.0, 31.62962962962963)","(9.0, 13.0, 12.586206896551724)","(9.0, 12.5, 11.883333333333333)"
11-01-2023 20:08:06.131206,"(1.35, 1.62, 1.6108490566037736)","(41.0, 42.0, 40.23076923076923)","(17.0, 21.0, 19.97142857142857)","(41.0, 70.0, 62.94117647058823)","(8.0, 10.5, 10.493377483443709)","(26.0, 34.0, 31.0)","(9.0, 13.0, 12.576271186440678)","(9.0, 12.0, 11.82857142857143)"
11-01-2023 20:08:07.386414,"(1.35, 1.63, 1.6241949152542372)","(31.0, 42.0, 38.627450980392155)","(17.0, 21.0, 20.06896551724138)","(41.0, 70.0, 62.0)","(8.0, 10.5, 10.493150684931507)","(26.0, 34.0, 30.977777777777778)","(9.0, 13.0, 12.509803921568627)","(9.0, 12.0, 11.967032967032967)"
11-01-2023 20:08:08.564079,"(1.35, 1.64, 1.6193333333333333)","(31.0, 42.0, 38.627450980392155)","(17.0, 21.0, 20.06896551724138)","(41.0, 70.0, 61.42857142857143)","(8.0, 10.5, 10.478571428571428)","(26.0, 34.0, 31.224489795918366)","(9.0, 13.0, 12.40625)","(9.0, 12.0, 11.967032967032967)"
11-01-2023 20:08:09.783149,"(1.35, 1.64, 1.6352941176470588)","(31.0, 42.0, 38.56)","(17.0, 21.0, 19.125)","(41.0, 70.0, 65.71428571428571)","(8.0, 10.5, 10.457446808510639)","(26.0, 34.0, 31.132075471698112)","(9.0, 13.0, 12.272727272727273)","(9.0, 12.0, 11.967032967032967)"
11-01-2023 20:08:10.921017,"(1.35, 1.64, 1.636948051948052)","(31.0, 42.0, 38.56)","(17.0, 20.0, 19.125)","(41.0, 70.0, 65.71428571428571)","(8.0, 10.5, 10.438775510204081)","(26.0, 34.0, 31.57894736842105)","(9.0, 12.5, 12.210526315789474)","(9.0, 12.0, 11.993827160493828)"
11-01-2023 20:08:12.116311,"(1.35, 1.65, 1.643125)","(31.0, 42.0, 38.35087719298246)","(17.0, 19.5, 19.035714285714285)","(41.0, 70.0, 65.71428571428571)","(8.0, 10.5, 10.438775510204081)","(26.0, 32.0, 30.571428571428573)","(9.0, 12.5, 12.210526315789474)","(9.0, 12.0, 11.995145631067961)"
11-01-2023 20:08:13.391969,"(1.35, 1.65, 1.6478)","(31.0, 42.0, 38.35087719298246)","(17.0, 19.5, 19.035714285714285)","(41.0, 70.0, 65.71428571428571)","(8.0, 10.5, 10.40625)","(26.0, 32.0, 30.235294117647058)","(9.0, 12.5, 12.363636363636363)","(9.0, 12.0, 11.995098039215687)"
11-01-2023 20:08:14.689236,"(1.35, 1.66, 1.646576923076923)","(31.0, 42.0, 37.78378378378378)","(17.0, 19.5, 19.045454545454547)","(41.0, 70.0, 65.71428571428571)","(8.0, 10.5, 10.40625)","(26.0, 32.0, 29.76923076923077)","(9.0, 12.5, 12.381578947368421)","(9.0, 12.0, 11.995098039215687)"
11-01-2023 20:08:16.037326,"(1.35, 1.65, 1.6452021563342316)","(31.0, 42.0, 37.69230769230769)","(17.0, 19.5, 18.789473684210527)","(41.0, 70.0, 65.71428571428571)","(8.0, 10.5, 10.403571428571428)","(26.0, 32.0, 29.565217391304348)","(9.0, 12.5, 12.359375)","(9.0, 12.0, 11.995098039215687)"
11-01-2023 20:08:17.267794,"(1.35, 1.65, 1.6476623376623376)","(31.0, 38.0, 37.22222222222222)","(16.0, 19.0, 18.789473684210527)","(41.0, 70.0, 65.71428571428571)","(8.0, 10.5, 10.44140625)","(26.0, 30.0, 29.31578947368421)","(9.0, 12.5, 12.283950617283951)","(9.0, 12.0, 11.995098039215687)"
11-01-2023 20:08:18.584381,"(1.35, 1.65, 1.6448314606741572)","(31.0, 38.0, 37.22222222222222)","(16.0, 19.0, 18.6875)","(41.0, 70.0, 65.71428571428571)","(8.0, 10.5, 10.350931677018634)","(26.0, 30.0, 29.26086956521739)","(9.0, 13.0, 12.370967741935484)","(9.0, 12.0, 11.995901639344263)"
11-01-2023 20:08:19.928293,"(1.35, 1.65, 1.6495696202531644)","(31.0, 38.0, 37.24324324324324)","(16.0, 19.0, 18.27777777777778)","(41.0, 70.0, 64.42307692307692)","(8.0, 10.5, 10.278645833333334)","(26.0, 30.0, 29.227272727272727)","(9.0, 12.5, 12.922764227642276)","(9.0, 12.0, 11.995901639344263)"
11-01-2023 20:08:21.195663,"(1.35, 1.65, 1.6495696202531644)","(31.0, 38.0, 37.095238095238095)","(16.0, 18.5, 18.166666666666668)","(41.0, 70.0, 64.42307692307692)","(8.0, 10.5, 10.26388888888889)","(26.0, 30.0, 29.105263157894736)","(9.0, 13.0, 12.922764227642276)","(9.0, 12.0, 11.921052631578947)"
11-01-2023 20:08:22.576976,"(1.35, 1.66, 1.6579545454545455)","(31.0, 38.0, 37.0)","(16.0, 18.5, 18.333333333333332)","(41.0, 70.0, 64.42307692307692)","(8.0, 10.5, 10.26388888888889)","(26.0, 30.0, 29.06896551724138)","(9.0, 13.0, 12.78125)","(9.0, 12.0, 11.430232558139535)"
11-01-2023 20:08:23.925435,"(1.35, 1.67, 1.6628225806451613)","(31.0, 38.0, 37.11764705882353)","(16.0, 18.5, 18.348484848484848)","(41.0, 70.0, 64.42307692307692)","(8.0, 10.5, 10.26388888888889)","(26.0, 30.0, 29.074074074074073)","(9.0, 13.0, 12.753521126760564)","(9.0, 11.5, 11.307692307692308)"
11-01-2023 20:08:25.235685,"(1.35, 1.68, 1.6793981321342095)","(31.0, 38.0, 37.11764705882353)","(16.0, 18.5, 18.370967741935484)","(41.0, 70.0, 64.42307692307692)","(8.0, 10.5, 10.26388888888889)","(26.0, 30.0, 29.181818181818183)","(9.0, 13.0, 12.73076923076923)","(9.0, 11.5, 11.282608695652174)"
11-01-2023 20:08:26.588759,"(1.35, 1.68, 1.6793981321342095)","(31.0, 38.0, 37.11764705882353)","(16.0, 18.5, 17.442307692307693)","(41.0, 70.0, 64.82142857142857)","(8.0, 10.5, 10.26388888888889)","(26.0, 30.0, 29.214285714285715)","(9.0, 13.0, 12.177083333333334)","(9.0, 11.5, 11.076923076923077)"
11-01-2023 20:08:27.966942,"(1.35, 1.69, 1.6810752688172041)","(31.0, 38.0, 37.0)","(16.0, 17.5, 17.35185185185185)","(41.0, 70.0, 64.82142857142857)","(8.0, 10.5, 10.257142857142856)","(26.0, 30.0, 29.153846153846153)","(9.0, 12.5, 12.097560975609756)","(9.0, 11.5, 11.076923076923077)"
11-01-2023 20:08:29.203650,"(1.35, 1.7, 1.6888888888888889)","(31.0, 38.0, 37.11764705882353)","(16.0, 17.5, 16.96938775510204)","(41.0, 70.0, 64.82142857142857)","(8.0, 10.5, 10.269021739130435)","(26.0, 30.0, 29.214285714285715)","(9.0, 12.5, 12.038461538461538)","(9.0, 11.5, 11.237068965517242)"
11-01-2023 20:08:30.336446,"(1.35, 1.69, 1.680845070422535)","(31.0, 38.0, 37.11764705882353)","(16.0, 17.0, 16.96938775510204)","(41.0, 70.0, 64.82142857142857)","(8.0, 10.5, 10.276315789473685)","(26.0, 30.0, 30.076923076923077)","(9.0, 12.5, 12.071428571428571)","(9.0, 11.5, 11.25)"
11-01-2023 20:08:31.529374,"(1.35, 1.69, 1.6716279069767441)","(31.0, 38.0, 37.11764705882353)","(16.0, 17.0, 16.88)","(41.0, 70.0, 64.82142857142857)","(8.0, 10.5, 10.276315789473685)","(26.0, 32.0, 30.071428571428573)","(9.0, 12.5, 12.071428571428571)","(9.0, 11.5, 11.258474576271187)"
11-01-2023 20:08:32.813272,"(1.35, 1.69, 1.6742307692307692)","(31.0, 38.0, 37.11764705882353)","(16.0, 17.0, 16.875)","(41.0, 70.0, 65.29411764705883)","(8.0, 10.5, 10.218543046357617)","(26.0, 32.0, 30.071428571428573)","(9.0, 12.5, 12.203703703703704)","(9.0, 11.5, 11.290476190476191)"
