,Werina Express,Herculean Zeal,Slick Town,Dont Tell Helen,Darryls Girl,Book Of Love,Rochill Amy,Bernie Boom
11-01-2023 15:00:51.328767,"(3.5, 4.9, 4.78)","(17.0, 22.0, 20.94736842105263)","(2.7, 3.15, 3.1333333333333333)","(7.0, 9.4, 9.1)","(4.2, 4.8, 4.766666666666667)","(21.0, 27.0, 24.1875)","(31.0, 42.0, 40.32)","(15.0, 28.0, 24.4)"
11-01-2023 15:00:52.456959,"(3.5, 4.9, 4.75)","(17.0, 22.0, 20.333333333333332)","(2.7, 3.15, 3.1333333333333333)","(7.0, 9.4, 9.325000000000001)","(4.2, 4.8, 4.766666666666667)","(21.0, 27.0, 24.1875)","(31.0, 42.0, 37.55555555555556)","(15.0, 28.0, 24.4)"
11-01-2023 15:00:53.529550,"(3.5, 4.9, 4.642857142857142)","(17.0, 22.0, 20.125)","(2.7, 3.15, 3.1333333333333333)","(7.0, 9.4, 9.353846153846154)","(4.2, 4.8, 4.766666666666667)","(21.0, 27.0, 24.1875)","(31.0, 42.0, 38.25)","(15.0, 28.0, 24.25)"
11-01-2023 15:00:54.656166,"(3.5, 4.9, 4.642857142857142)","(17.0, 21.0, 20.5)","(2.7, 3.15, 3.1333333333333333)","(7.0, 9.4, 9.353846153846154)","(4.2, 4.8, 4.683333333333334)","(21.0, 27.0, 24.352941176470587)","(31.0, 42.0, 38.19047619047619)","(15.0, 28.0, 25.545454545454547)"
11-01-2023 15:00:55.930425,"(3.5, 4.9, 4.825)","(17.0, 21.0, 20.5)","(2.7, 3.15, 3.135)","(7.0, 9.4, 9.364705882352942)","(4.2, 4.7, 4.785185185185185)","(21.0, 27.0, 24.352941176470587)","(31.0, 42.0, 38.19047619047619)","(15.0, 28.0, 25.545454545454547)"
11-01-2023 15:00:57.358483,"(3.5, 4.9, 4.825)","(17.0, 21.0, 20.5)","(2.7, 3.15, 3.135)","(7.0, 9.4, 9.364705882352942)","(4.2, 4.8, 4.848571428571429)","(21.0, 27.0, 24.352941176470587)","(31.0, 42.0, 38.19047619047619)","(15.0, 28.0, 26.3125)"
11-01-2023 15:00:58.641742,"(3.5, 4.9, 4.825)","(17.0, 21.0, 20.5)","(2.7, 3.15, 3.135)","(7.0, 9.4, 9.34)","(4.2, 4.9, 4.828947368421053)","(21.0, 27.0, 24.352941176470587)","(31.0, 42.0, 38.19047619047619)","(15.0, 28.0, 26.3125)"
11-01-2023 15:01:00.042070,"(3.5, 4.9, 4.825)","(17.0, 21.0, 20.0)","(2.7, 3.15, 3.1266666666666665)","(7.0, 9.4, 9.280000000000001)","(4.2, 4.9, 4.848571428571429)","(21.0, 27.0, 24.352941176470587)","(31.0, 42.0, 38.19047619047619)","(15.0, 28.0, 25.545454545454547)"
11-01-2023 15:01:01.327371,"(3.5, 4.9, 4.82)","(17.0, 21.0, 20.333333333333332)","(2.7, 3.15, 3.1208333333333336)","(7.0, 9.4, 9.341666666666667)","(4.2, 4.9, 4.785106382978723)","(21.0, 27.0, 24.1875)","(31.0, 42.0, 38.19047619047619)","(15.0, 28.0, 25.352941176470587)"
11-01-2023 15:01:02.691595,"(3.5, 4.9, 4.802325581395349)","(17.0, 21.0, 20.0)","(2.7, 3.15, 3.1291666666666664)","(7.0, 9.8, 9.320833333333335)","(4.2, 4.9, 4.797727272727273)","(21.0, 27.0, 24.580645161290324)","(31.0, 42.0, 38.17391304347826)","(15.0, 28.0, 26.392857142857142)"
11-01-2023 15:01:04.167270,"(3.5, 4.9, 4.802325581395349)","(17.0, 21.0, 20.583333333333332)","(2.7, 3.15, 3.1625)","(7.0, 9.8, 9.28888888888889)","(4.2, 4.9, 4.9375)","(21.0, 27.0, 24.65625)","(31.0, 42.0, 38.17391304347826)","(15.0, 28.0, 26.392857142857142)"
11-01-2023 15:01:05.381300,"(3.5, 4.9, 4.78)","(17.0, 21.0, 20.583333333333332)","(2.7, 3.2, 3.1625)","(7.0, 9.8, 9.294117647058824)","(4.2, 5.1, 4.808333333333334)","(21.0, 27.0, 24.65625)","(31.0, 42.0, 36.23076923076923)","(15.0, 28.0, 26.125)"
11-01-2023 15:01:06.496116,"(3.5, 4.8, 4.695652173913043)","(17.0, 21.0, 19.333333333333332)","(2.7, 3.2, 3.150909090909091)","(7.0, 9.6, 9.303703703703704)","(4.2, 5.1, 4.914285714285715)","(21.0, 27.0, 25.0)","(31.0, 42.0, 38.19047619047619)","(15.0, 28.0, 26.2)"
11-01-2023 15:01:07.627885,"(3.5, 4.8, 4.695652173913043)","(17.0, 21.0, 20.0625)","(2.7, 3.2, 3.150909090909091)","(7.0, 9.6, 9.303703703703704)","(4.2, 5.0, 4.811111111111112)","(21.0, 26.0, 25.0)","(31.0, 42.0, 38.18181818181818)","(15.0, 28.0, 26.2)"
11-01-2023 15:01:08.837667,"(3.5, 4.8, 4.676190476190476)","(17.0, 21.0, 19.194444444444443)","(2.7, 3.2, 3.1950000000000003)","(7.0, 9.6, 9.302857142857142)","(4.2, 4.9, 4.786666666666667)","(21.0, 26.0, 25.0)","(31.0, 42.0, 38.18181818181818)","(15.0, 28.0, 24.4)"
11-01-2023 15:01:10.034972,"(3.5, 4.7, 4.616129032258065)","(17.0, 21.0, 19.194444444444443)","(2.7, 3.2, 3.1950000000000003)","(7.0, 9.6, 9.302857142857142)","(4.2, 4.9, 4.786666666666667)","(21.0, 26.0, 25.0)","(31.0, 42.0, 35.6)","(15.0, 28.0, 24.4)"
11-01-2023 15:01:11.280669,"(3.5, 4.7, 4.60188679245283)","(17.0, 21.0, 19.425925925925927)","(2.7, 3.2, 3.194642857142857)","(7.0, 9.6, 9.271794871794873)","(4.2, 4.9, 4.857142857142858)","(21.0, 26.0, 25.0)","(31.0, 42.0, 37.0)","(15.0, 28.0, 26.333333333333332)"
11-01-2023 15:01:12.473023,"(3.5, 4.7, 4.6080000000000005)","(17.0, 21.0, 19.58695652173913)","(2.7, 3.2, 3.194827586206897)","(7.0, 9.6, 9.336)","(4.2, 4.9, 4.841176470588236)","(21.0, 26.0, 24.166666666666668)","(31.0, 42.0, 36.42857142857143)","(15.0, 28.0, 26.26923076923077)"
11-01-2023 15:01:13.698787,"(3.5, 4.7, 4.616363636363636)","(17.0, 21.0, 19.194444444444443)","(2.7, 3.25, 3.2053191489361703)","(7.0, 9.6, 9.443478260869565)","(4.2, 4.9, 4.843661971830986)","(21.0, 26.0, 24.166666666666668)","(31.0, 42.0, 37.16129032258065)","(15.0, 28.0, 25.88235294117647)"
11-01-2023 15:01:14.884403,"(3.5, 4.7, 4.611538461538462)","(17.0, 21.0, 19.645833333333332)","(2.7, 3.25, 3.193243243243243)","(7.0, 9.6, 9.299999999999999)","(4.2, 4.9, 4.856923076923077)","(21.0, 26.0, 24.166666666666668)","(31.0, 42.0, 37.2)","(15.0, 28.0, 26.363636363636363)"
11-01-2023 15:01:16.113461,"(3.5, 4.7, 4.602127659574468)","(17.0, 21.0, 19.068181818181817)","(2.7, 3.25, 3.193243243243243)","(7.0, 9.6, 9.489655172413793)","(4.2, 4.9, 4.83421052631579)","(21.0, 26.0, 24.09090909090909)","(31.0, 42.0, 36.41379310344828)","(15.0, 28.0, 26.8125)"
11-01-2023 15:01:17.338561,"(3.5, 4.7, 4.611538461538462)","(17.0, 21.0, 19.068181818181817)","(2.7, 3.25, 3.2011627906976745)","(7.0, 9.6, 9.549999999999999)","(4.2, 4.9, 4.83421052631579)","(21.0, 26.0, 24.09090909090909)","(31.0, 42.0, 37.09090909090909)","(15.0, 27.0, 27.75)"
11-01-2023 15:01:18.570047,"(3.5, 4.7, 4.611538461538462)","(17.0, 21.0, 19.425925925925927)","(2.7, 3.25, 3.225862068965517)","(7.0, 9.6, 9.284210526315789)","(4.2, 4.9, 4.845714285714286)","(21.0, 26.0, 24.09090909090909)","(31.0, 42.0, 36.73684210526316)","(15.0, 28.0, 27.0)"
11-01-2023 15:01:19.803071,"(3.5, 4.6, 4.58)","(17.0, 21.0, 19.425925925925927)","(2.7, 3.25, 3.2294117647058824)","(7.0, 9.6, 9.284210526315789)","(4.2, 4.9, 4.864516129032259)","(21.0, 26.0, 24.25)","(31.0, 42.0, 39.1764705882353)","(15.0, 28.0, 23.833333333333332)"
11-01-2023 15:01:20.908393,"(3.5, 4.7, 4.605555555555555)","(17.0, 21.0, 19.11764705882353)","(2.7, 3.25, 3.206521739130435)","(7.0, 9.6, 9.28)","(4.2, 4.9, 4.819047619047619)","(21.0, 26.0, 24.09090909090909)","(31.0, 42.0, 39.142857142857146)","(15.0, 24.0, 23.862068965517242)"
11-01-2023 15:01:22.132382,"(3.5, 4.7, 4.695454545454545)","(17.0, 21.0, 19.11764705882353)","(2.7, 3.25, 3.269135802469136)","(7.0, 9.6, 9.264)","(4.2, 4.9, 4.83421052631579)","(21.0, 26.0, 24.09090909090909)","(31.0, 42.0, 36.73170731707317)","(15.0, 24.0, 23.75)"
11-01-2023 15:01:23.379982,"(3.5, 4.8, 4.676923076923076)","(17.0, 21.0, 19.513513513513512)","(2.7, 3.3, 3.344576271186441)","(7.0, 9.6, 9.25)","(4.2, 4.9, 4.789285714285715)","(21.0, 26.0, 24.09090909090909)","(31.0, 42.0, 36.73684210526316)","(15.0, 24.0, 21.875)"
11-01-2023 15:01:24.481093,"(3.5, 4.7, 4.672727272727273)","(17.0, 21.0, 19.513513513513512)","(2.8, 3.35, 3.344576271186441)","(7.0, 9.6, 9.32)","(4.2, 4.8, 4.72972972972973)","(21.0, 26.0, 24.09090909090909)","(31.0, 42.0, 37.391304347826086)","(15.0, 22.0, 21.875)"
11-01-2023 15:01:25.673920,"(3.5, 4.7, 4.629411764705883)","(17.0, 21.0, 19.513513513513512)","(2.8, 3.4, 3.3947916666666664)","(7.0, 9.4, 9.327272727272728)","(4.2, 4.8, 4.699999999999999)","(21.0, 26.0, 23.181818181818183)","(31.0, 40.0, 34.642857142857146)","(15.0, 22.0, 21.88888888888889)"
11-01-2023 15:01:26.942919,"(3.5, 4.7, 4.675)","(17.0, 21.0, 19.541666666666668)","(2.8, 3.4, 3.3583333333333334)","(7.0, 9.4, 9.338461538461539)","(3.9, 4.8, 4.699999999999999)","(21.0, 24.0, 23.125)","(31.0, 40.0, 35.45454545454545)","(15.0, 22.0, 22.81818181818182)"
11-01-2023 15:01:28.241941,"(3.5, 4.7, 4.636585365853659)","(17.0, 21.0, 19.541666666666668)","(2.8, 3.4, 3.3583333333333334)","(7.0, 9.4, 9.338461538461539)","(3.9, 4.8, 4.725)","(21.0, 24.0, 22.307692307692307)","(31.0, 40.0, 35.5)","(15.0, 23.0, 21.90909090909091)"
11-01-2023 15:01:29.562609,"(3.5, 4.4, 4.306760563380282)","(17.0, 21.0, 19.58108108108108)","(2.8, 3.45, 3.4833333333333334)","(7.0, 9.4, 9.32)","(3.9, 4.8, 4.734782608695652)","(21.0, 23.0, 23.114285714285714)","(31.0, 40.0, 34.642857142857146)","(15.0, 22.0, 23.0)"
11-01-2023 15:01:30.767954,"(3.6, 4.3, 4.25)","(17.0, 21.0, 19.82758620689655)","(2.9, 3.5, 3.489130434782609)","(7.5, 9.4, 9.32)","(3.9, 4.8, 4.734782608695652)","(20.0, 24.0, 22.680851063829788)","(31.0, 40.0, 34.642857142857146)","(15.0, 24.0, 23.0)"
11-01-2023 15:01:31.973976,"(3.6, 4.3, 4.271428571428571)","(17.0, 21.0, 20.846153846153847)","(2.9, 3.5, 3.3796296296296298)","(7.5, 9.4, 9.633333333333333)","(3.9, 4.8, 4.746153846153846)","(20.0, 24.0, 23.285714285714285)","(31.0, 40.0, 36.19047619047619)","(15.0, 24.0, 23.5)"
11-01-2023 15:01:33.228747,"(3.6, 4.3, 4.25)","(17.0, 21.0, 20.892857142857142)","(2.9, 3.55, 3.3796296296296298)","(7.5, 9.8, 9.633333333333333)","(3.9, 4.9, 4.746153846153846)","(20.0, 24.0, 23.285714285714285)","(31.0, 40.0, 36.19047619047619)","(15.0, 25.0, 23.785714285714285)"
11-01-2023 15:01:34.548591,"(3.6, 4.2, 4.0875)","(17.0, 21.0, 20.923076923076923)","(2.9, 3.5, 3.4642857142857144)","(7.5, 10.0, 9.916666666666666)","(3.9, 4.9, 4.816666666666667)","(20.0, 24.0, 23.066666666666666)","(31.0, 40.0, 36.18181818181818)","(15.0, 24.0, 23.76923076923077)"
11-01-2023 15:01:35.767544,"(3.6, 4.2, 4.085714285714285)","(17.0, 21.0, 20.928571428571427)","(2.9, 3.5, 3.4722222222222223)","(7.5, 10.0, 9.853333333333333)","(3.9, 4.9, 4.83)","(20.0, 24.0, 22.923076923076923)","(31.0, 40.0, 36.18181818181818)","(15.0, 24.0, 23.8125)"
11-01-2023 15:01:36.974854,"(3.5, 4.2, 4.12)","(17.0, 21.0, 20.928571428571427)","(2.9, 3.5, 3.4692307692307693)","(7.5, 10.0, 9.845161290322581)","(3.9, 4.9, 4.827450980392157)","(20.0, 24.0, 22.923076923076923)","(31.0, 40.0, 36.22857142857143)","(15.0, 24.0, 23.8125)"
11-01-2023 15:01:38.373323,"(3.5, 4.2, 4.1)","(17.0, 21.0, 20.9)","(2.9, 3.45, 3.3842857142857143)","(7.5, 10.0, 9.845161290322581)","(3.9, 5.2, 5.188304093567251)","(20.0, 24.0, 23.22222222222222)","(31.0, 40.0, 36.18181818181818)","(15.0, 23.0, 22.846153846153847)"
11-01-2023 15:01:39.549408,"(3.5, 4.2, 4.1)","(17.0, 21.0, 20.9)","(2.9, 3.4, 3.3842857142857143)","(7.5, 10.0, 9.845161290322581)","(3.9, 5.2, 5.188304093567251)","(20.0, 24.0, 22.714285714285715)","(31.0, 40.0, 36.18181818181818)","(15.0, 23.0, 22.81818181818182)"
11-01-2023 15:01:40.727294,"(3.5, 4.2, 4.114705882352942)","(17.0, 21.0, 20.923076923076923)","(2.9, 3.4, 3.381666666666667)","(7.5, 10.0, 9.853333333333333)","(3.9, 5.2, 5.1875)","(20.0, 24.0, 22.444444444444443)","(31.0, 40.0, 36.18181818181818)","(15.0, 23.0, 22.05)"
11-01-2023 15:01:41.984352,"(3.5, 4.2, 4.067857142857143)","(17.0, 22.0, 20.666666666666668)","(2.9, 3.4, 3.3947368421052633)","(7.5, 10.0, 9.85)","(3.9, 5.2, 5.126666666666666)","(20.0, 24.0, 22.833333333333332)","(31.0, 40.0, 35.38461538461539)","(15.0, 24.0, 22.857142857142858)"
11-01-2023 15:01:43.284710,"(3.5, 4.2, 3.983783783783784)","(17.0, 22.0, 20.666666666666668)","(2.9, 3.4, 3.5161290322580645)","(7.5, 10.0, 9.775)","(3.9, 5.2, 5.125)","(20.0, 24.0, 22.444444444444443)","(31.0, 40.0, 35.333333333333336)","(15.0, 23.0, 22.741935483870968)"
11-01-2023 15:01:44.504037,"(3.5, 3.95, 3.926923076923077)","(17.0, 22.0, 20.4)","(2.9, 3.55, 3.543965517241379)","(7.5, 10.0, 9.8)","(3.9, 5.3, 5.214285714285714)","(20.0, 24.0, 22.444444444444443)","(31.0, 40.0, 35.333333333333336)","(15.0, 24.0, 22.227272727272727)"
11-01-2023 15:01:45.657023,"(3.5, 3.9, 3.8562499999999997)","(17.0, 22.0, 20.4)","(2.9, 3.65, 3.543965517241379)","(7.5, 10.0, 9.9)","(3.9, 5.3, 5.387096774193549)","(20.0, 24.0, 22.444444444444443)","(31.0, 40.0, 36.275862068965516)","(15.0, 24.0, 22.166666666666668)"
11-01-2023 15:01:46.871506,"(3.5, 3.85, 3.79375)","(17.0, 22.0, 20.285714285714285)","(2.9, 3.75, 3.7491825613079017)","(7.5, 10.0, 9.85)","(3.9, 5.4, 5.387096774193549)","(20.0, 24.0, 22.444444444444443)","(31.0, 40.0, 36.275862068965516)","(15.0, 23.0, 22.166666666666668)"
11-01-2023 15:01:48.097767,"(3.5, 3.8, 3.7181818181818183)","(17.0, 22.0, 20.266666666666666)","(2.9, 3.8, 3.7314814814814814)","(7.5, 10.0, 9.8)","(3.9, 5.4, 5.305454545454546)","(20.0, 23.0, 22.899159663865547)","(31.0, 38.0, 36.0)","(15.0, 23.0, 22.333333333333332)"
11-01-2023 15:01:49.277445,"(3.5, 3.75, 3.683333333333333)","(17.0, 22.0, 20.375)","(2.9, 3.75, 3.731818181818182)","(7.5, 10.0, 9.9)","(3.9, 5.4, 5.2844444444444445)","(20.0, 23.0, 22.899159663865547)","(31.0, 38.0, 36.0)","(15.0, 23.0, 19.46153846153846)"
11-01-2023 15:01:50.388430,"(3.5, 3.75, 3.6728070175438594)","(17.0, 22.0, 20.5)","(2.9, 3.8, 3.7466666666666666)","(7.5, 10.0, 9.9)","(3.9, 5.4, 5.3500000000000005)","(20.0, 23.0, 22.896551724137932)","(31.0, 38.0, 34.46153846153846)","(15.0, 21.0, 18.9375)"
11-01-2023 15:01:51.593362,"(3.4, 3.75, 3.582)","(17.0, 22.0, 20.5)","(2.9, 3.8, 3.7952054794520547)","(7.5, 10.0, 9.9)","(3.9, 5.4, 5.321428571428572)","(20.0, 23.0, 22.895652173913042)","(31.0, 40.0, 35.666666666666664)","(15.0, 19.5, 17.833333333333332)"
11-01-2023 15:01:52.728437,"(3.4, 3.7, 3.6617021276595745)","(17.0, 22.0, 20.5)","(2.9, 3.8, 3.8951086956521737)","(7.5, 10.0, 9.84)","(3.9, 5.4, 5.322857142857143)","(20.0, 23.0, 22.912280701754387)","(31.0, 40.0, 36.75)","(15.0, 19.5, 18.533333333333335)"
11-01-2023 15:01:54.095196,"(3.4, 3.7, 3.642857142857143)","(17.0, 22.0, 20.5)","(2.9, 3.9, 3.8783333333333334)","(7.5, 10.0, 9.719999999999999)","(3.9, 5.4, 5.28125)","(20.0, 23.0, 22.912280701754387)","(31.0, 40.0, 35.666666666666664)","(15.0, 19.0, 18.142857142857142)"
11-01-2023 15:01:55.420997,"(3.2, 3.75, 3.7043478260869565)","(17.0, 22.0, 20.142857142857142)","(3.0, 3.9, 3.86)","(7.5, 10.0, 9.75)","(4.0, 5.3, 5.26)","(20.0, 23.0, 23.761061946902654)","(31.0, 40.0, 34.53333333333333)","(15.0, 19.0, 18.25)"
11-01-2023 15:01:56.663681,"(3.2, 3.8, 3.683333333333333)","(17.0, 21.0, 19.714285714285715)","(3.0, 3.9, 3.86)","(7.5, 10.0, 9.8)","(4.0, 5.4, 5.26)","(20.0, 24.0, 22.847457627118644)","(31.0, 38.0, 34.266666666666666)","(15.0, 19.0, 16.747863247863247)"
11-01-2023 15:01:58.101236,"(3.2, 3.8, 3.67)","(17.0, 22.0, 20.88888888888889)","(3.0, 3.9, 3.8714285714285714)","(7.5, 10.0, 9.7)","(4.0, 5.3, 5.26)","(20.0, 23.0, 22.562043795620436)","(31.0, 38.0, 34.5)","(15.0, 17.5, 16.723140495867767)"
11-01-2023 15:01:59.717968,"(3.2, 3.75, 3.655128205128205)","(17.0, 22.0, 20.96551724137931)","(3.0, 3.9, 3.876470588235294)","(7.5, 10.0, 9.852631578947369)","(4.0, 5.3, 5.29)","(20.0, 23.0, 22.463087248322147)","(31.0, 38.0, 34.17391304347826)","(15.0, 17.5, 16.724137931034484)"
11-01-2023 15:02:01.069673,"(3.2, 3.65, 3.6181034482758623)","(17.0, 22.0, 20.96551724137931)","(3.0, 3.9, 3.876470588235294)","(7.5, 10.0, 9.96923076923077)","(4.0, 5.3, 5.239130434782609)","(20.0, 23.0, 22.5)","(31.0, 38.0, 34.17391304347826)","(15.0, 17.5, 16.724137931034484)"
11-01-2023 15:02:02.479856,"(3.2, 3.75, 3.6833333333333336)","(17.0, 22.0, 21.130434782608695)","(3.0, 3.9, 3.8625)","(7.5, 10.0, 9.92)","(4.0, 5.4, 5.2372093023255815)","(20.0, 23.0, 22.535211267605632)","(31.0, 38.0, 34.592592592592595)","(15.0, 17.5, 16.724137931034484)"
11-01-2023 15:02:03.851801,"(3.2, 3.75, 3.738888888888889)","(17.0, 22.0, 20.5)","(3.0, 3.9, 3.9372448979591836)","(7.5, 10.0, 9.361290322580645)","(4.0, 5.4, 5.241025641025641)","(20.0, 23.0, 22.417218543046356)","(31.0, 38.0, 34.714285714285715)","(15.0, 17.5, 16.869565217391305)"
11-01-2023 15:02:05.312268,"(3.2, 3.75, 3.83)","(17.0, 22.0, 20.666666666666668)","(3.0, 3.95, 3.86)","(7.5, 9.4, 9.478571428571428)","(4.0, 5.4, 5.272307692307692)","(20.0, 23.0, 22.328859060402685)","(31.0, 38.0, 35.25)","(15.0, 17.0, 16.3125)"
11-01-2023 15:02:06.767203,"(3.2, 3.95, 3.8884615384615384)","(17.0, 21.0, 20.666666666666668)","(3.0, 3.9, 3.86)","(7.5, 9.8, 9.478571428571428)","(4.0, 5.3, 5.272307692307692)","(20.0, 23.0, 22.328859060402685)","(31.0, 38.0, 35.25)","(15.0, 16.5, 16.3125)"
11-01-2023 15:02:08.111546,"(3.2, 3.95, 3.873076923076923)","(17.0, 21.0, 20.666666666666668)","(3.0, 3.9, 3.8125)","(7.5, 9.8, 9.542857142857143)","(4.0, 5.4, 5.33)","(20.0, 23.0, 22.310344827586206)","(31.0, 38.0, 35.21212121212121)","(15.0, 16.5, 16.238095238095237)"
11-01-2023 15:02:09.413560,"(3.2, 3.95, 3.9481155778894474)","(17.0, 21.0, 20.666666666666668)","(3.0, 3.85, 3.8272151898734177)","(7.5, 9.8, 8.896703296703297)","(4.0, 5.4, 5.367567567567568)","(20.0, 22.0, 21.185185185185183)","(31.0, 38.0, 35.4054054054054)","(15.0, 16.5, 16.455882352941178)"
11-01-2023 15:02:10.716260,"(3.2, 3.95, 3.94875)","(17.0, 21.0, 20.666666666666668)","(3.0, 3.85, 3.8089473684210526)","(7.5, 9.2, 8.897777777777778)","(4.0, 5.4, 5.391176470588236)","(20.0, 22.0, 21.40740740740741)","(31.0, 38.0, 35.4054054054054)","(14.0, 16.5, 16.825)"
11-01-2023 15:02:12.273341,"(3.2, 3.95, 3.949746192893401)","(17.0, 21.0, 20.5)","(3.1, 3.85, 3.7952830188679245)","(7.5, 9.2, 8.925252525252526)","(4.0, 5.4, 5.390322580645162)","(20.0, 22.0, 21.448275862068964)","(31.0, 38.0, 35.48571428571429)","(14.0, 17.0, 16.825)"
11-01-2023 15:02:13.835007,"(3.2, 3.95, 3.949872773536896)","(17.0, 21.0, 20.833333333333332)","(3.1, 3.8, 3.791304347826087)","(7.5, 9.2, 8.966666666666667)","(4.0, 5.4, 5.475581395348837)","(20.0, 22.0, 21.466666666666665)","(31.0, 38.0, 35.2093023255814)","(14.0, 17.0, 16.75)"
11-01-2023 15:02:15.312726,"(3.2, 3.95, 4.026415094339622)","(17.0, 21.0, 20.203125)","(3.1, 3.8, 3.6571984435797664)","(7.5, 9.2, 9.010810810810812)","(4.0, 5.5, 5.115846994535519)","(20.0, 22.0, 22.61038961038961)","(31.0, 38.0, 36.72)","(14.0, 17.0, 16.774193548387096)"
11-01-2023 15:02:16.696050,"(3.2, 4.1, 4.0625)","(17.0, 22.0, 20.85)","(3.1, 3.75, 3.658)","(7.5, 9.2, 9.021052631578947)","(4.0, 5.2, 5.115025906735751)","(19.0, 23.0, 22.558823529411764)","(31.0, 38.0, 36.72)","(14.0, 17.0, 16.774193548387096)"
11-01-2023 15:02:18.020698,"(3.2, 4.1, 4.0625)","(17.0, 21.0, 20.083333333333332)","(3.1, 3.7, 3.695765472312704)","(7.5, 9.2, 9.266666666666667)","(4.0, 5.2, 5.115425531914894)","(19.0, 23.0, 22.387755102040817)","(31.0, 38.0, 36.72)","(14.0, 17.0, 16.79310344827586)"
11-01-2023 15:02:19.224703,"(3.2, 4.1, 4.076923076923077)","(17.0, 22.0, 20.083333333333332)","(3.1, 3.7, 3.6915887850467293)","(7.5, 9.4, 9.28)","(4.0, 5.2, 5.111351351351351)","(19.0, 23.0, 22.387755102040817)","(31.0, 38.0, 36.72)","(14.0, 17.0, 16.79310344827586)"
11-01-2023 15:02:20.457477,"(3.2, 4.1, 4.0552631578947365)","(17.0, 22.0, 20.666666666666668)","(3.1, 3.7, 3.68328611898017)","(7.5, 9.4, 9.2625)","(4.0, 5.2, 5.10939226519337)","(19.0, 23.0, 22.387755102040817)","(31.0, 38.0, 36.72)","(14.0, 17.0, 16.766666666666666)"
11-01-2023 15:02:21.724373,"(3.2, 4.1, 4.089361702127659)","(17.0, 22.0, 21.25)","(3.1, 3.7, 3.556422018348624)","(7.5, 9.4, 9.344)","(4.0, 5.2, 5.12167487684729)","(19.0, 23.0, 22.4)","(31.0, 38.0, 36.875)","(14.0, 17.0, 16.85185185185185)"
11-01-2023 15:02:23.002738,"(3.2, 4.2, 4.086956521739131)","(17.0, 22.0, 21.25)","(3.1, 3.6, 3.5671875)","(7.5, 9.6, 9.430769230769231)","(4.0, 5.2, 5.1217821782178214)","(19.0, 23.0, 22.387755102040817)","(31.0, 38.0, 36.875)","(14.0, 17.0, 16.85185185185185)"
11-01-2023 15:02:24.443111,"(3.2, 4.1, 4.04390243902439)","(17.0, 22.0, 21.25)","(3.1, 3.6, 3.553012048192771)","(7.5, 9.8, 9.65)","(4.0, 5.2, 5.111827956989247)","(19.0, 23.0, 22.387755102040817)","(31.0, 38.0, 37.63636363636363)","(14.0, 17.0, 16.85185185185185)"
11-01-2023 15:02:25.781372,"(3.2, 4.2, 4.090909090909091)","(17.0, 22.0, 20.75)","(3.1, 3.6, 3.5863636363636364)","(7.5, 10.0, 9.733333333333334)","(4.0, 5.2, 5.31904761904762)","(19.0, 23.0, 22.387755102040817)","(31.0, 38.0, 39.8)","(14.0, 17.0, 16.85185185185185)"
11-01-2023 15:02:27.283289,"(3.2, 4.1, 4.045454545454545)","(17.0, 22.0, 20.4)","(3.1, 3.6, 3.5833333333333335)","(7.5, 9.8, 9.75)","(4.0, 5.4, 5.375)","(19.0, 23.0, 21.256410256410255)","(31.0, 40.0, 39.5)","(14.0, 17.0, 16.85185185185185)"
11-01-2023 15:02:28.569570,"(3.2, 4.1, 4.042857142857143)","(17.0, 22.0, 21.2)","(3.1, 3.6, 3.517883211678832)","(7.5, 10.0, 9.83529411764706)","(4.0, 5.4, 5.107246376811594)","(19.0, 23.0, 21.27777777777778)","(31.0, 40.0, 39.23076923076923)","(14.0, 17.0, 16.884615384615383)"
11-01-2023 15:02:30.125141,"(3.2, 4.1, 3.969178082191781)","(17.0, 22.0, 21.333333333333332)","(3.1, 3.55, 3.523170731707317)","(7.5, 10.0, 9.968)","(4.0, 5.2, 5.126436781609195)","(19.0, 23.0, 22.15625)","(31.0, 40.0, 38.666666666666664)","(14.0, 17.0, 16.88888888888889)"
11-01-2023 15:02:31.458310,"(3.2, 4.0, 3.969178082191781)","(17.0, 22.0, 21.333333333333332)","(3.1, 3.55, 3.5105405405405405)","(7.5, 10.5, 10.223684210526315)","(4.0, 5.2, 5.2727272727272725)","(19.0, 23.0, 22.25)","(31.0, 40.0, 40.0)","(14.0, 17.0, 15.146666666666667)"
11-01-2023 15:02:33.229566,"(3.2, 4.0, 4.00625)","(17.0, 22.0, 21.571428571428573)","(3.1, 3.55, 3.5361878453038673)","(7.5, 10.5, 10.017857142857142)","(4.0, 5.3, 5.145348837209302)","(19.0, 23.0, 22.25)","(31.0, 42.0, 40.35294117647059)","(14.0, 16.0, 15.144736842105264)"
11-01-2023 15:02:34.694109,"(3.2, 4.1, 4.026363636363636)","(17.0, 22.0, 21.7)","(3.1, 3.55, 3.577777777777778)","(7.5, 10.5, 10.017857142857142)","(4.0, 5.2, 5.1477272727272725)","(19.0, 23.0, 22.25)","(31.0, 42.0, 40.857142857142854)","(14.0, 16.0, 15.144736842105264)"
