,Secret Jack,Bee Gees Bandit,Star Writer,Arthur Lowe Nz,Crookwell Jake,Mr Kiwi Nz
09-01-2023 14:07:53.025124,"(6.0, 8.2, 7.742857142857143)","(11.0, 16.5, 15.333333333333334)","(21.0, 70.0, 67.85714285714286)","(4.8, 99999, 99990)","(1.65, 1.82, 1.7733333333333334)","(8.5, 99999, 99990)"
09-01-2023 14:07:54.080282,"(6.0, 8.2, 7.742857142857143)","(11.0, 16.5, 15.333333333333334)","(21.0, 70.0, 67.85714285714286)","(4.8, 99999, 99990)","(1.65, 1.81, 1.76875)","(8.5, 99999, 99990)"
09-01-2023 14:07:55.268758,"(6.0, 8.2, 7.742857142857143)","(11.0, 16.5, 15.333333333333334)","(21.0, 70.0, 68.125)","(4.8, 99999, 99990)","(1.65, 1.81, 1.76875)","(8.5, 99999, 99990)"
09-01-2023 14:07:56.486991,"(6.0, 8.2, 7.742857142857143)","(11.0, 16.5, 15.333333333333334)","(26.0, 70.0, 68.125)","(4.8, 99999, 99990)","(1.65, 1.81, 1.76875)","(8.5, 99999, 99990)"
09-01-2023 14:07:57.651873,"(6.0, 8.2, 7.742857142857143)","(11.0, 16.5, 15.333333333333334)","(26.0, 70.0, 68.125)","(4.8, 99999, 99990)","(1.65, 1.81, 1.76875)","(8.5, 99999, 99990)"
09-01-2023 14:07:58.748904,"(6.0, 8.2, 7.742857142857143)","(11.0, 16.5, 15.333333333333334)","(26.0, 80.0, 74.44444444444444)","(4.8, 99999, 99990)","(1.65, 1.81, 1.7586666666666666)","(8.5, 99999, 99990)"
09-01-2023 14:07:59.665339,"(6.0, 8.4, 7.614285714285715)","(11.0, 16.5, 15.333333333333334)","(26.0, 80.0, 74.44444444444444)","(4.8, 99999, 99990)","(1.65, 1.81, 1.7525)","(8.5, 99999, 99990)"
09-01-2023 14:08:00.649025,"(6.0, 8.2, 7.7)","(11.0, 16.5, 15.45)","(26.0, 80.0, 75.0)","(4.8, 99999, 99990)","(1.65, 1.81, 1.77)","(8.5, 99999, 99990)"
09-01-2023 14:08:01.584921,"(6.0, 8.2, 7.618181818181818)","(11.0, 16.5, 15.625)","(26.0, 80.0, 70.0)","(4.8, 99999, 99990)","(1.65, 1.8, 1.7461904761904763)","(8.5, 99999, 99990)"
09-01-2023 14:08:02.581221,"(6.0, 8.2, 7.8)","(11.0, 16.5, 15.625)","(26.0, 80.0, 72.5)","(4.8, 99999, 99990)","(1.65, 1.75, 1.7682352941176471)","(8.5, 99999, 99990)"
09-01-2023 14:08:03.567343,"(6.0, 8.2, 7.742857142857143)","(11.0, 16.5, 16.0)","(26.0, 80.0, 76.25)","(4.8, 99999, 99990)","(1.65, 1.8, 1.7682352941176471)","(8.5, 99999, 99990)"
09-01-2023 14:08:04.486722,"(6.0, 8.2, 7.742857142857143)","(11.0, 16.5, 15.1875)","(26.0, 95.0, 77.0)","(4.8, 99999, 99990)","(1.65, 1.8, 1.7865384615384616)","(8.5, 99999, 99990)"
09-01-2023 14:08:05.411572,"(6.0, 8.2, 7.742857142857143)","(11.0, 16.5, 15.1875)","(26.0, 95.0, 77.0)","(4.8, 99999, 99990)","(1.65, 1.8, 1.7925531914893618)","(8.5, 99999, 99990)"
09-01-2023 14:08:06.311627,"(6.0, 8.2, 7.5600000000000005)","(11.0, 16.5, 15.1875)","(26.0, 100.0, 75.0)","(4.8, 99999, 99990)","(1.65, 1.8, 1.7936842105263158)","(8.5, 99999, 99990)"
09-01-2023 14:08:07.188674,"(6.0, 8.2, 7.5600000000000005)","(11.0, 16.5, 15.1875)","(26.0, 95.0, 90.71428571428572)","(4.8, 99999, 99990)","(1.65, 1.8, 1.7936842105263158)","(8.5, 99999, 99990)"
09-01-2023 14:08:08.256995,"(6.0, 8.2, 7.5600000000000005)","(11.0, 16.5, 15.947368421052632)","(26.0, 60.0, 53.84615384615385)","(5.0, 99999, 99990)","(1.6, 1.8, 1.7964356435643565)","(8.5, 99999, 99990)"
09-01-2023 14:08:09.224826,"(6.0, 8.2, 7.5600000000000005)","(11.0, 16.5, 15.763157894736842)","(26.0, 60.0, 53.84615384615385)","(5.0, 99999, 99990)","(1.6, 1.8, 1.797938144329897)","(8.5, 99999, 99990)"
09-01-2023 14:08:10.229133,"(6.0, 8.2, 7.5600000000000005)","(11.0, 16.5, 15.763157894736842)","(26.0, 60.0, 53.333333333333336)","(5.0, 99999, 99990)","(1.6, 1.8, 1.7962264150943397)","(8.5, 99999, 99990)"
09-01-2023 14:08:11.403203,"(6.0, 8.0, 7.446153846153846)","(11.0, 16.5, 15.1875)","(26.0, 60.0, 45.77777777777778)","(5.0, 99999, 99990)","(1.6, 1.8, 1.7459090909090909)","(8.5, 99999, 99990)"
09-01-2023 14:08:12.539383,"(6.0, 8.0, 7.657142857142857)","(11.0, 16.5, 15.5)","(26.0, 60.0, 44.6)","(5.0, 99999, 99990)","(1.6, 1.75, 1.7916666666666667)","(8.5, 99999, 99990)"
09-01-2023 14:08:13.702004,"(6.0, 8.0, 7.446153846153846)","(11.0, 16.5, 15.5)","(26.0, 55.0, 44.6)","(5.0, 99999, 99990)","(1.6, 1.8, 1.7916666666666667)","(8.5, 99999, 99990)"
09-01-2023 14:08:14.562163,"(6.0, 8.0, 7.446153846153846)","(11.0, 16.5, 15.5)","(20.0, 55.0, 44.6)","(5.0, 99999, 99990)","(1.6, 1.8, 1.7916666666666667)","(8.5, 99999, 99990)"
09-01-2023 14:08:15.491021,"(6.0, 8.0, 7.446153846153846)","(11.0, 16.5, 15.5)","(20.0, 55.0, 44.6)","(5.0, 99999, 99990)","(1.6, 1.8, 1.7916666666666667)","(8.5, 99999, 99990)"
09-01-2023 14:08:16.417631,"(6.0, 8.0, 7.446153846153846)","(11.0, 16.5, 15.5)","(20.0, 55.0, 44.6)","(5.0, 99999, 99990)","(1.6, 1.8, 1.7916666666666667)","(8.5, 99999, 99990)"
09-01-2023 14:08:17.472412,"(6.0, 8.2, 8.066666666666666)","(11.0, 17.0, 16.525)","(20.0, 55.0, 45.57142857142857)","(5.0, 99999, 99990)","(1.6, 1.71, 1.7080577427821522)","(8.5, 99999, 99990)"
09-01-2023 14:08:18.527505,"(6.0, 7.8, 7.5)","(11.0, 17.0, 15.148148148148149)","(20.0, 55.0, 46.333333333333336)","(5.0, 99999, 99990)","(1.6, 1.79, 1.738)","(8.5, 99999, 99990)"
09-01-2023 14:08:19.445729,"(6.0, 8.2, 7.488888888888889)","(11.0, 17.0, 15.148148148148149)","(20.0, 55.0, 46.333333333333336)","(5.0, 99999, 99990)","(1.6, 1.79, 1.738)","(8.5, 99999, 99990)"
09-01-2023 14:08:20.358702,"(6.0, 8.2, 7.488888888888889)","(11.0, 17.0, 15.125)","(20.0, 50.0, 47.333333333333336)","(5.0, 99999, 99990)","(1.65, 1.79, 1.738)","(8.5, 99999, 99990)"
09-01-2023 14:08:21.198041,"(6.0, 8.2, 7.488888888888889)","(11.0, 17.0, 15.125)","(21.0, 50.0, 48.666666666666664)","(5.0, 99999, 99990)","(1.6, 1.79, 1.738)","(8.5, 99999, 99990)"
09-01-2023 14:08:22.131105,"(6.0, 8.2, 7.488888888888889)","(11.0, 17.0, 15.125)","(21.0, 50.0, 48.666666666666664)","(5.0, 99999, 99990)","(1.6, 1.79, 1.738)","(8.5, 99999, 99990)"
09-01-2023 14:08:23.110792,"(6.0, 8.2, 7.488888888888889)","(11.0, 17.0, 15.046875)","(21.0, 50.0, 48.666666666666664)","(5.0, 99999, 99990)","(1.6, 1.79, 1.7586206896551724)","(8.5, 99999, 99990)"
09-01-2023 14:08:24.090345,"(6.0, 8.2, 7.488888888888889)","(11.0, 17.0, 15.046875)","(26.0, 50.0, 48.666666666666664)","(5.5, 99999, 99990)","(1.6, 1.79, 1.7586206896551724)","(8.5, 99999, 99990)"
09-01-2023 14:08:25.009891,"(6.0, 8.2, 7.488888888888889)","(11.0, 17.0, 15.046875)","(26.0, 50.0, 48.666666666666664)","(5.5, 99999, 99990)","(1.6, 1.79, 1.7451685393258427)","(8.5, 99999, 99990)"
09-01-2023 14:08:25.893029,"(6.0, 8.2, 7.488888888888889)","(11.0, 17.0, 15.046875)","(26.0, 50.0, 48.666666666666664)","(5.5, 99999, 99990)","(1.6, 1.79, 1.7622641509433963)","(8.5, 99999, 99990)"
09-01-2023 14:08:26.723950,"(6.0, 8.0, 7.866666666666667)","(11.0, 16.5, 16.25)","(26.0, 50.0, 48.666666666666664)","(5.5, 99999, 99990)","(1.6, 1.78, 1.7562264150943396)","(8.5, 99999, 99990)"
09-01-2023 14:08:27.639890,"(6.0, 8.0, 7.733333333333333)","(11.0, 16.5, 16.25)","(26.0, 50.0, 48.8)","(5.5, 99999, 99990)","(1.6, 1.78, 1.7562264150943396)","(8.5, 99999, 99990)"
09-01-2023 14:08:28.551465,"(6.0, 7.8, 7.6909090909090905)","(11.0, 16.5, 16.25)","(26.0, 50.0, 48.8)","(5.5, 99999, 99990)","(1.6, 1.78, 1.7562264150943396)","(8.5, 99999, 99990)"
09-01-2023 14:08:29.494637,"(6.0, 7.8, 7.6909090909090905)","(11.0, 16.5, 16.25)","(26.0, 50.0, 48.8)","(5.5, 99999, 99990)","(1.6, 1.78, 1.7562264150943396)","(8.5, 99999, 99990)"
09-01-2023 14:08:30.422880,"(6.0, 7.8, 7.6909090909090905)","(11.0, 16.5, 16.25)","(26.0, 50.0, 48.8)","(5.5, 99999, 99990)","(1.6, 1.78, 1.7886654804270463)","(8.5, 99999, 99990)"
09-01-2023 14:08:31.377617,"(6.0, 8.0, 7.927272727272728)","(11.0, 16.5, 16.25)","(26.0, 50.0, 48.8)","(5.5, 99999, 99990)","(1.6, 1.79, 1.7889005235602096)","(8.5, 99999, 99990)"
09-01-2023 14:08:32.282310,"(6.0, 8.0, 7.84)","(11.0, 16.0, 14.75)","(26.0, 50.0, 48.0)","(5.5, 99999, 99990)","(1.6, 1.79, 1.7889005235602096)","(8.5, 99999, 99990)"
09-01-2023 14:08:33.145197,"(6.0, 8.0, 7.555555555555555)","(11.0, 16.0, 14.571428571428571)","(26.0, 50.0, 48.0)","(5.5, 99999, 99990)","(1.6, 1.79, 1.7889005235602096)","(8.5, 99999, 99990)"
09-01-2023 14:08:34.057147,"(6.0, 8.0, 7.446153846153846)","(11.0, 16.0, 14.823529411764707)","(26.0, 50.0, 48.0)","(5.5, 99999, 99990)","(1.6, 1.79, 1.789366391184573)","(8.5, 99999, 99990)"
09-01-2023 14:08:35.179751,"(6.0, 7.8, 7.6)","(11.0, 16.0, 14.823529411764707)","(26.0, 50.0, 48.0)","(5.5, 99999, 99990)","(1.6, 1.79, 1.789366391184573)","(8.5, 99999, 99990)"
09-01-2023 14:08:36.163517,"(6.0, 7.8, 7.466666666666667)","(11.0, 16.0, 14.823529411764707)","(21.0, 50.0, 48.0)","(5.5, 99999, 99990)","(1.6, 1.79, 1.7894972067039105)","(8.5, 99999, 99990)"
09-01-2023 14:08:37.114221,"(6.0, 7.8, 7.542857142857143)","(11.0, 16.0, 14.625)","(21.0, 50.0, 48.0)","(5.5, 99999, 99990)","(1.6, 1.79, 1.7894972067039105)","(8.5, 99999, 99990)"
09-01-2023 14:08:38.086126,"(6.0, 7.8, 7.088888888888889)","(11.0, 16.5, 15.428571428571429)","(21.0, 50.0, 46.0)","(5.5, 99999, 99990)","(1.6, 1.79, 1.7899125364431487)","(8.5, 99999, 99990)"
09-01-2023 14:08:39.077038,"(6.0, 7.6, 7.2)","(11.0, 16.5, 15.375)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.79, 1.7996531791907515)","(8.5, 99999, 99990)"
09-01-2023 14:08:40.035624,"(6.0, 7.6, 7.385714285714285)","(11.0, 16.5, 15.375)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.8, 1.7985714285714287)","(8.5, 99999, 99990)"
09-01-2023 14:08:40.987171,"(6.0, 7.6, 7.377777777777777)","(11.0, 16.5, 15.346153846153847)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.81, 1.7985714285714287)","(8.5, 99999, 99990)"
09-01-2023 14:08:41.879009,"(6.0, 7.6, 7.377777777777777)","(11.0, 16.5, 14.911764705882353)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.82, 1.796)","(8.5, 99999, 99990)"
09-01-2023 14:08:42.756157,"(6.0, 7.6, 7.377777777777777)","(11.0, 16.5, 14.911764705882353)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.82, 1.8097142857142858)","(8.5, 99999, 99990)"
09-01-2023 14:08:43.649042,"(6.0, 7.6, 7.377777777777777)","(11.0, 16.5, 15.272727272727273)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.82, 1.8097142857142858)","(8.5, 99999, 99990)"
09-01-2023 14:08:44.536639,"(6.0, 7.6, 7.377777777777777)","(11.0, 16.5, 15.272727272727273)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.82, 1.8097142857142858)","(8.5, 99999, 99990)"
09-01-2023 14:08:45.500312,"(6.0, 7.4, 7.36)","(11.0, 16.5, 14.576923076923077)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.82, 1.8097142857142858)","(9.0, 99999, 99990)"
09-01-2023 14:08:46.460350,"(6.0, 7.4, 7.375)","(11.0, 16.5, 15.029411764705882)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.82, 1.8097142857142858)","(9.0, 99999, 99990)"
09-01-2023 14:08:47.339301,"(6.0, 7.4, 7.377777777777778)","(11.0, 16.5, 15.029411764705882)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.82, 1.8097142857142858)","(9.0, 99999, 99990)"
09-01-2023 14:08:48.248141,"(6.0, 7.4, 7.377777777777778)","(11.0, 16.5, 15.029411764705882)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.82, 1.8097142857142858)","(9.0, 99999, 99990)"
09-01-2023 14:08:49.155654,"(6.0, 7.4, 7.377777777777778)","(11.0, 16.5, 14.714285714285714)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.82, 1.8097142857142858)","(9.0, 99999, 99990)"
09-01-2023 14:08:50.067740,"(6.0, 7.4, 7.377777777777778)","(11.0, 16.5, 14.714285714285714)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.82, 1.8097142857142858)","(9.0, 99999, 99990)"
09-01-2023 14:08:51.120873,"(6.0, 7.4, 7.377777777777778)","(11.0, 16.5, 14.714285714285714)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.82, 1.8114285714285714)","(9.0, 99999, 99990)"
09-01-2023 14:08:52.037452,"(6.0, 8.2, 7.949999999999999)","(11.0, 16.5, 15.11111111111111)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.82, 1.812258064516129)","(9.0, 99999, 99990)"
09-01-2023 14:08:52.977271,"(6.0, 8.0, 7.666666666666667)","(11.0, 16.5, 15.11111111111111)","(21.0, 50.0, 43.333333333333336)","(5.5, 99999, 99990)","(1.6, 1.83, 1.813157894736842)","(9.0, 99999, 99990)"
09-01-2023 14:08:53.870807,"(6.0, 8.0, 7.666666666666667)","(11.0, 16.5, 15.11111111111111)","(21.0, 50.0, 43.6)","(5.5, 99999, 99990)","(1.6, 1.83, 1.8093103448275862)","(9.0, 99999, 99990)"
09-01-2023 14:08:54.785540,"(6.0, 8.0, 7.666666666666667)","(11.0, 16.5, 15.11111111111111)","(21.0, 50.0, 43.6)","(5.5, 99999, 99990)","(1.6, 1.83, 1.8093103448275862)","(9.0, 99999, 99990)"
09-01-2023 14:08:55.792036,"(6.0, 8.0, 7.666666666666667)","(11.0, 16.5, 15.176470588235293)","(21.0, 50.0, 43.6)","(5.5, 99999, 99990)","(1.6, 1.83, 1.8071428571428572)","(9.0, 99999, 99990)"
09-01-2023 14:08:56.689393,"(6.0, 8.0, 7.666666666666667)","(11.0, 16.5, 15.176470588235293)","(21.0, 50.0, 43.6)","(5.5, 99999, 99990)","(1.6, 1.83, 1.8071428571428572)","(9.0, 99999, 99990)"
09-01-2023 14:08:57.530694,"(6.0, 8.0, 7.640000000000001)","(11.0, 16.5, 15.176470588235293)","(21.0, 50.0, 43.6)","(5.5, 99999, 99990)","(1.6, 1.84, 1.8303896103896105)","(9.0, 99999, 99990)"
09-01-2023 14:08:58.464776,"(6.0, 8.0, 7.6000000000000005)","(11.0, 16.5, 15.176470588235293)","(21.0, 50.0, 43.6)","(5.5, 99999, 99990)","(1.6, 1.83, 1.8205882352941176)","(9.0, 99999, 99990)"
09-01-2023 14:08:59.372939,"(6.0, 8.0, 7.5636363636363635)","(11.0, 16.5, 15.538461538461538)","(21.0, 50.0, 43.6)","(5.5, 99999, 99990)","(1.6, 1.83, 1.8205882352941176)","(9.0, 99999, 99990)"
09-01-2023 14:09:00.316029,"(6.0, 8.0, 7.5636363636363635)","(11.0, 16.5, 15.805555555555555)","(21.0, 50.0, 43.6)","(5.5, 99999, 99990)","(1.6, 1.83, 1.823)","(9.0, 99999, 99990)"
09-01-2023 14:09:01.194821,"(6.0, 8.0, 7.5636363636363635)","(11.0, 16.5, 15.805555555555555)","(21.0, 50.0, 43.6)","(5.5, 99999, 99990)","(1.6, 1.83, 1.8228205128205128)","(9.0, 99999, 99990)"
09-01-2023 14:09:02.059347,"(6.0, 8.0, 7.5636363636363635)","(11.0, 16.5, 15.956521739130435)","(21.0, 50.0, 43.6)","(5.5, 99999, 99990)","(1.6, 1.83, 1.8189795918367349)","(9.0, 99999, 99990)"
09-01-2023 14:09:03.028516,"(6.0, 8.0, 7.5636363636363635)","(11.0, 16.5, 15.5)","(21.0, 50.0, 43.6)","(5.5, 99999, 99990)","(1.6, 1.83, 1.818)","(9.0, 99999, 99990)"
09-01-2023 14:09:04.015207,"(6.0, 8.0, 7.6160000000000005)","(11.0, 16.5, 15.9)","(21.0, 48.0, 45.0)","(5.5, 99999, 99990)","(1.6, 1.82, 1.818)","(9.0, 99999, 99990)"
09-01-2023 14:09:05.002141,"(6.0, 8.0, 7.6160000000000005)","(11.0, 16.5, 15.9)","(21.0, 48.0, 45.0)","(5.5, 99999, 99990)","(1.6, 1.82, 1.8182051282051284)","(9.0, 99999, 99990)"
09-01-2023 14:09:05.968641,"(6.0, 8.0, 7.6160000000000005)","(11.0, 16.5, 15.9)","(21.0, 48.0, 45.0)","(5.5, 99999, 99990)","(1.6, 1.82, 1.8182051282051284)","(9.0, 99999, 99990)"
09-01-2023 14:09:06.839446,"(6.0, 8.0, 7.7)","(11.0, 16.5, 15.9)","(21.0, 48.0, 45.0)","(5.5, 99999, 99990)","(1.6, 1.82, 1.8190967741935484)","(9.0, 99999, 99990)"
09-01-2023 14:09:07.724845,"(6.0, 7.8, 7.678260869565217)","(11.0, 16.5, 15.973684210526315)","(21.0, 48.0, 45.0)","(5.5, 99999, 99990)","(1.6, 1.8, 1.7945652173913045)","(9.0, 99999, 99990)"
09-01-2023 14:09:08.658427,"(6.0, 7.8, 7.6461538461538465)","(11.0, 16.5, 15.973684210526315)","(21.0, 48.0, 45.0)","(5.5, 99999, 99990)","(1.6, 1.8, 1.793872549019608)","(9.0, 99999, 99990)"
09-01-2023 14:09:09.541587,"(6.0, 7.8, 7.6461538461538465)","(11.0, 16.5, 15.973684210526315)","(21.0, 48.0, 45.0)","(5.5, 99999, 99990)","(1.6, 1.8, 1.7938875305623472)","(9.0, 99999, 99990)"
09-01-2023 14:09:10.443494,"(6.0, 7.8, 7.6461538461538465)","(11.0, 16.5, 15.973684210526315)","(26.0, 48.0, 45.0)","(6.0, 99999, 99990)","(1.6, 1.8, 1.7938875305623472)","(9.0, 99999, 99990)"
09-01-2023 14:09:11.335276,"(6.0, 7.8, 7.6461538461538465)","(11.0, 16.5, 15.973684210526315)","(26.0, 48.0, 45.0)","(6.0, 99999, 99990)","(1.6, 1.8, 1.7918333333333334)","(9.0, 99999, 99990)"
09-01-2023 14:09:12.256754,"(6.0, 7.8, 7.6461538461538465)","(11.0, 16.5, 15.818181818181818)","(26.0, 48.0, 45.0)","(6.0, 99999, 99990)","(1.6, 1.8, 1.788)","(9.0, 99999, 99990)"
09-01-2023 14:09:13.216403,"(6.0, 7.8, 7.6461538461538465)","(11.0, 16.5, 16.289473684210527)","(26.0, 48.0, 45.0)","(6.0, 99999, 99990)","(1.6, 1.8, 1.788)","(9.0, 99999, 99990)"
09-01-2023 14:09:14.226236,"(6.0, 7.8, 7.6461538461538465)","(11.0, 17.0, 16.142857142857142)","(26.0, 48.0, 45.0)","(6.0, 99999, 99990)","(1.6, 1.8, 1.789009708737864)","(9.0, 99999, 99990)"
09-01-2023 14:09:15.264970,"(6.0, 7.8, 7.6461538461538465)","(11.0, 17.0, 16.0)","(26.0, 48.0, 45.0)","(6.0, 99999, 99990)","(1.6, 1.8, 1.7817441860465117)","(9.0, 99999, 99990)"
09-01-2023 14:09:16.198389,"(6.0, 7.8, 7.6461538461538465)","(11.0, 17.0, 16.0)","(26.0, 48.0, 45.0)","(6.0, 99999, 99990)","(1.6, 1.79, 1.7817441860465117)","(9.0, 99999, 99990)"
09-01-2023 14:09:17.046912,"(6.0, 7.8, 7.7368421052631575)","(11.0, 17.0, 16.142857142857142)","(26.0, 48.0, 45.0)","(6.0, 99999, 99990)","(1.6, 1.77, 1.7604597701149425)","(9.0, 99999, 99990)"
09-01-2023 14:09:18.027702,"(6.0, 7.8, 7.747826086956522)","(11.0, 17.0, 16.0)","(26.0, 48.0, 45.0)","(6.0, 99999, 99990)","(1.6, 1.77, 1.7545454545454546)","(9.0, 99999, 99990)"
09-01-2023 14:09:19.007267,"(6.0, 8.0, 7.733333333333333)","(11.0, 17.0, 16.0)","(26.0, 48.0, 45.0)","(6.0, 99999, 99990)","(1.6, 1.76, 1.7388524590163934)","(9.0, 99999, 99990)"
09-01-2023 14:09:20.061322,"(6.0, 8.0, 7.707692307692308)","(11.0, 17.0, 16.0)","(26.0, 50.0, 43.6)","(6.0, 99999, 99990)","(1.6, 1.76, 1.7388524590163934)","(9.0, 99999, 99990)"
09-01-2023 14:09:21.070266,"(6.0, 8.0, 7.707692307692308)","(11.0, 17.0, 16.0)","(26.0, 50.0, 43.6)","(6.0, 99999, 99990)","(1.6, 1.76, 1.7433333333333334)","(9.0, 99999, 99990)"
09-01-2023 14:09:22.024637,"(6.0, 8.0, 7.707692307692308)","(11.0, 17.0, 16.0)","(26.0, 50.0, 43.6)","(6.0, 99999, 99990)","(1.6, 1.75, 1.7433333333333334)","(9.0, 99999, 99990)"
09-01-2023 14:09:23.021416,"(6.0, 8.0, 7.747368421052632)","(11.0, 17.0, 16.58695652173913)","(26.0, 50.0, 43.6)","(6.0, 99999, 99990)","(1.6, 1.75, 1.73992)","(9.0, 99999, 99990)"
09-01-2023 14:09:23.964995,"(6.0, 8.0, 7.88)","(11.0, 17.0, 16.51851851851852)","(26.0, 50.0, 43.6)","(6.0, 99999, 99990)","(1.6, 1.75, 1.7173170731707317)","(9.0, 99999, 99990)"
09-01-2023 14:09:24.893916,"(6.0, 8.0, 7.818181818181818)","(11.0, 17.0, 16.51851851851852)","(26.0, 50.0, 43.6)","(6.0, 99999, 99990)","(1.6, 1.73, 1.7165217391304348)","(9.0, 99999, 99990)"
09-01-2023 14:09:25.848037,"(6.0, 8.0, 7.888888888888888)","(11.0, 17.0, 16.51851851851852)","(26.0, 50.0, 43.6)","(6.0, 99999, 99990)","(1.6, 1.73, 1.7213888888888889)","(9.0, 99999, 99990)"
09-01-2023 14:09:26.756856,"(6.0, 8.0, 7.888888888888888)","(11.0, 17.5, 17.464285714285715)","(26.0, 50.0, 45.2)","(6.0, 99999, 99990)","(1.6, 1.73, 1.7265217391304348)","(9.0, 99999, 99990)"
09-01-2023 14:09:27.657834,"(6.0, 8.0, 7.888888888888888)","(11.0, 19.0, 18.15625)","(26.0, 50.0, 43.6)","(6.0, 99999, 99990)","(1.6, 1.73, 1.7265217391304348)","(9.0, 99999, 99990)"
09-01-2023 14:09:28.583903,"(6.0, 8.0, 7.485714285714286)","(11.0, 19.0, 18.15625)","(26.0, 50.0, 43.6)","(6.0, 99999, 99990)","(1.6, 1.73, 1.7265217391304348)","(9.0, 99999, 99990)"
09-01-2023 14:09:29.475502,"(6.0, 7.8, 7.504347826086957)","(11.0, 19.0, 18.15625)","(26.0, 50.0, 43.6)","(6.0, 99999, 99990)","(1.6, 1.73, 1.7265217391304348)","(9.0, 99999, 99990)"
09-01-2023 14:09:30.528122,"(6.0, 7.8, 7.492307692307692)","(11.0, 19.0, 18.15625)","(26.0, 50.0, 43.6)","(6.0, 99999, 99990)","(1.6, 1.73, 1.7099701492537314)","(9.0, 99999, 99990)"
09-01-2023 14:09:31.510339,"(6.0, 7.8, 7.503703703703704)","(11.0, 19.0, 18.15625)","(26.0, 50.0, 43.6)","(6.0, 99999, 99990)","(1.6, 1.71, 1.7197297297297296)","(9.0, 99999, 99990)"
09-01-2023 14:09:32.513888,"(6.0, 7.8, 7.48)","(11.0, 19.0, 18.386363636363637)","(26.0, 50.0, 43.6)","(6.0, 99999, 99990)","(1.6, 1.72, 1.7193636363636364)","(9.0, 99999, 99990)"
09-01-2023 14:09:33.514651,"(6.0, 7.8, 7.363636363636363)","(11.0, 19.0, 18.386363636363637)","(26.0, 50.0, 46.30769230769231)","(6.0, 99999, 99990)","(1.6, 1.72, 1.7193636363636364)","(9.0, 99999, 99990)"
09-01-2023 14:09:34.502365,"(6.0, 7.8, 7.354285714285714)","(11.0, 19.0, 18.357142857142858)","(26.0, 50.0, 42.69565217391305)","(6.0, 99999, 99990)","(1.6, 1.72, 1.7193636363636364)","(9.0, 99999, 99990)"
09-01-2023 14:09:35.395665,"(6.0, 7.8, 7.354285714285714)","(11.0, 19.0, 18.357142857142858)","(26.0, 50.0, 42.69565217391305)","(6.0, 99999, 99990)","(1.6, 1.72, 1.7193636363636364)","(9.0, 99999, 99990)"
09-01-2023 14:09:36.334486,"(6.0, 7.8, 7.317391304347826)","(11.0, 19.0, 18.357142857142858)","(26.0, 50.0, 42.69565217391305)","(6.0, 99999, 99990)","(1.6, 1.72, 1.7114285714285713)","(9.0, 99999, 99990)"
09-01-2023 14:09:37.322956,"(6.0, 7.8, 7.354285714285714)","(11.0, 19.0, 18.4375)","(26.0, 50.0, 42.69565217391305)","(6.0, 99999, 99990)","(1.6, 1.72, 1.7165)","(9.0, 99999, 99990)"
09-01-2023 14:09:38.360934,"(6.0, 7.8, 7.354285714285714)","(11.0, 19.0, 18.4375)","(26.0, 50.0, 43.0)","(6.0, 99999, 99990)","(1.6, 1.72, 1.7186440677966102)","(9.0, 99999, 99990)"
09-01-2023 14:09:39.403345,"(6.0, 7.8, 7.498550724637681)","(11.0, 19.0, 18.684210526315788)","(26.0, 48.0, 42.73684210526316)","(6.0, 99999, 99990)","(1.6, 1.72, 1.7165714285714286)","(9.0, 99999, 99990)"
09-01-2023 14:09:40.393682,"(6.0, 7.6, 7.366666666666666)","(11.0, 19.0, 18.684210526315788)","(26.0, 48.0, 43.45454545454545)","(6.0, 99999, 99990)","(1.6, 1.72, 1.7186440677966102)","(9.0, 99999, 99990)"
09-01-2023 14:09:41.327043,"(6.0, 7.6, 7.472727272727273)","(11.0, 19.0, 18.684210526315788)","(26.0, 48.0, 43.45454545454545)","(6.0, 99999, 99990)","(1.6, 1.72, 1.7186440677966102)","(9.0, 99999, 99990)"
