,Know Grizzles,Opawa Anita,Goldstar Carlito,Centurion,Humbling,Opawa Chrissy
12-01-2023 15:24:23.096838,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:23.968052,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:24.914942,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:25.928142,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:26.795315,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:27.703572,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:28.671787,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:29.620220,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:30.487606,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:31.498245,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:32.454362,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:33.373558,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:34.511313,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:35.465872,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:36.397916,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:37.356460,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:38.353590,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:39.306497,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:40.179282,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:41.125487,"(6.0, 17.5, 16.34)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.6, 6.371428571428572)"
12-01-2023 15:24:42.077360,"(6.0, 17.5, 16.34)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.6, 6.371428571428572)"
12-01-2023 15:24:42.929597,"(6.0, 17.5, 16.34)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.6, 6.371428571428572)"
12-01-2023 15:24:43.880789,"(6.0, 17.5, 16.34)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.6, 6.371428571428572)"
12-01-2023 15:24:44.943279,"(6.0, 17.5, 16.34)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.6, 6.371428571428572)"
12-01-2023 15:24:45.864911,"(6.0, 18.5, 17.240000000000002)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.6, 6.457142857142857)"
12-01-2023 15:24:46.777957,"(6.0, 18.5, 17.240000000000002)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:47.793270,"(6.0, 18.5, 17.240000000000002)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:48.783379,"(6.0, 18.5, 17.240000000000002)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:49.678164,"(6.0, 18.5, 17.240000000000002)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:50.707213,"(6.0, 18.5, 17.240000000000002)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:51.735915,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:52.658479,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:53.594354,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:54.642694,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:55.564488,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:56.525122,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:24:57.520784,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.8, 6.2857142857142865)"
12-01-2023 15:24:58.478287,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:24:59.608288,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:00.734192,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:01.680312,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:02.803072,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:03.876613,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:04.842949,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:05.955182,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:07.043616,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:08.107269,"(6.0, 18.5, 17.240000000000002)","(6.5, 12.0, 11.17142857142857)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:09.157841,"(6.0, 18.5, 15.722222222222221)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:10.256574,"(6.0, 18.5, 15.722222222222221)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:11.368873,"(6.0, 18.5, 15.722222222222221)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:12.372344,"(6.0, 18.5, 15.722222222222221)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:13.360050,"(6.0, 18.5, 15.722222222222221)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:14.449157,"(6.0, 18.5, 15.722222222222221)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:15.421505,"(6.0, 18.5, 15.722222222222221)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:16.341879,"(6.0, 18.5, 15.722222222222221)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:17.288523,"(6.0, 18.5, 15.722222222222221)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:18.293123,"(6.0, 18.5, 15.722222222222221)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:19.305800,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:20.265994,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:21.173768,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(5.0, 8.4, 6.2857142857142865)"
12-01-2023 15:25:22.065248,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:23.068096,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:24.090939,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:25.019692,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:26.026980,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:27.002302,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:27.866303,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:28.880662,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:29.926751,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:30.771727,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:31.729217,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:32.653690,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:33.556751,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:34.416615,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:35.331349,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:36.231832,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:37.090159,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:38.042564,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:38.999925,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:40.097265,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:41.120140,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:42.004759,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:42.951504,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:43.937689,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:44.878254,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:45.755355,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:46.752169,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:47.656237,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:48.537901,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:49.418718,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:50.348964,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:51.251210,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:52.100814,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:53.016941,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:53.996803,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:54.973397,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:56.093060,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:57.070693,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:58.201142,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:25:59.316707,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:26:00.442031,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:26:01.502012,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:26:02.603357,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
12-01-2023 15:26:03.589401,"(6.0, 18.5, 14.985714285714288)","(6.5, 12.0, 10.32)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.6, 5.877777777777777)","(5.5, 13.5, 11.5)","(4.8, 8.4, 6.2857142857142865)"
