,Golden Bullet,Super Fab,Jeanie Cargo,Arrogant Suzy,Elsie Bay,Lieutenant Dan,Hit It Benny,Kaidee Dixie
05-01-2023 14:51:23.057813,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 61.8)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 616.25)","(21.0, 85.0, 39.90909090909091)","(15.0, 42.0, 24.666666666666664)","(21.0, 160.0, 61.81818181818182)","(13.0, 34.0, 18.615384615384617)"
05-01-2023 14:51:24.278742,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 61.8)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 616.25)","(21.0, 85.0, 39.90909090909091)","(15.0, 42.0, 24.666666666666664)","(21.0, 160.0, 61.81818181818182)","(13.0, 34.0, 18.615384615384617)"
05-01-2023 14:51:25.492111,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 61.8)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 616.25)","(21.0, 85.0, 39.90909090909091)","(15.0, 42.0, 24.666666666666664)","(21.0, 160.0, 61.81818181818182)","(13.0, 34.0, 18.615384615384617)"
05-01-2023 14:51:26.716395,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 61.8)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 616.25)","(21.0, 85.0, 39.90909090909091)","(15.0, 42.0, 24.666666666666664)","(21.0, 160.0, 61.81818181818182)","(13.0, 34.0, 18.615384615384617)"
05-01-2023 14:51:27.861683,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 61.8)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 616.25)","(21.0, 85.0, 39.90909090909091)","(15.0, 42.0, 24.666666666666664)","(21.0, 160.0, 61.81818181818182)","(13.0, 34.0, 18.615384615384617)"
05-01-2023 14:51:29.181257,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 61.8)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 616.25)","(21.0, 85.0, 39.90909090909091)","(15.0, 42.0, 24.666666666666664)","(21.0, 160.0, 61.81818181818182)","(13.0, 34.0, 18.615384615384617)"
05-01-2023 14:51:30.413771,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 61.8)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 616.25)","(21.0, 85.0, 39.90909090909091)","(15.0, 42.0, 24.666666666666664)","(21.0, 160.0, 61.81818181818182)","(13.0, 34.0, 18.615384615384617)"
05-01-2023 14:51:31.635834,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 61.8)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 616.25)","(21.0, 85.0, 39.90909090909091)","(15.0, 42.0, 24.666666666666664)","(21.0, 160.0, 61.81818181818182)","(13.0, 34.0, 18.615384615384617)"
05-01-2023 14:51:33.176084,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 61.8)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 616.25)","(21.0, 85.0, 39.90909090909091)","(15.0, 42.0, 24.666666666666664)","(21.0, 160.0, 61.81818181818182)","(13.0, 34.0, 18.615384615384617)"
05-01-2023 14:51:34.722648,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 61.8)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 616.25)","(21.0, 85.0, 39.90909090909091)","(15.0, 42.0, 24.666666666666664)","(21.0, 160.0, 61.81818181818182)","(13.0, 34.0, 18.615384615384617)"
05-01-2023 14:51:36.022471,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 61.8)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 616.25)","(21.0, 85.0, 39.90909090909091)","(15.0, 42.0, 24.666666666666664)","(21.0, 160.0, 61.81818181818182)","(13.0, 34.0, 18.615384615384617)"
05-01-2023 14:51:37.291675,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 75.9090909090909)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:38.474504,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 50.714285714285715)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:39.656106,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 50.714285714285715)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:40.904386,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 50.714285714285715)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:42.193789,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 50.714285714285715)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:43.442823,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 50.714285714285715)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:44.719477,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 50.714285714285715)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:46.000262,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 59.375)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:47.291258,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 59.375)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:48.544447,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 59.375)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:49.791493,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 59.375)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:50.922617,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 59.375)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:52.028076,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 76.04166666666666)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:53.202493,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 76.04166666666666)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:54.394208,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 76.04166666666666)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:55.602575,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 76.04166666666666)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:56.790228,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 76.04166666666666)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:58.021975,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 76.04166666666666)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:51:59.211151,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:00.392750,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:01.537343,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:02.640803,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:03.792967,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:04.972876,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:06.164164,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:07.296066,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:08.436259,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:09.482185,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:10.563428,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:11.666932,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:12.830269,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:13.975467,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:15.155810,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 63.888888888888886)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 20.666666666666668)"
05-01-2023 14:52:16.213204,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 18.285714285714285)"
05-01-2023 14:52:17.350802,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 18.285714285714285)"
05-01-2023 14:52:18.574288,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:19.791780,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:20.991102,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:22.197345,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:23.352829,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:24.506438,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:25.688736,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:26.888702,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:28.134715,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:29.321180,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:30.445945,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:31.562035,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:32.741247,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:33.933844,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:35.115975,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:36.300938,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:37.508351,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:38.626496,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:39.883429,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:41.278630,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:42.519452,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:43.800502,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:45.052050,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:46.160361,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:47.324113,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:48.512088,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:49.793803,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:50.991299,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:52.246752,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 107.6923076923077)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:53.547018,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:54.804634,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:56.040232,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:57.285558,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:58.533909,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:52:59.743451,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 22.450000000000003)"
05-01-2023 14:53:01.074897,"(1.28, 1.33, 1.3276923076923077)","(16.0, 120.0, 57.1875)","(4.8, 8.4, 5.655555555555555)","(91.0, 690.0, 572.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 160.0, 92.0)","(13.0, 34.0, 22.450000000000003)"
