,Willows Pride,Amendola,Shes Got Moves,Locked On Scotch,Replication,Teddy Box,Princess Penny,Special Thunder
07-01-2023 19:37:10.557718,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:11.754834,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:12.943660,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:14.218528,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:15.505256,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:16.802625,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:18.001128,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:19.122568,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:20.313698,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:21.506462,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:22.803694,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:24.080276,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:25.360795,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:26.558813,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:27.662310,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:28.886696,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:30.156499,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:31.466980,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:32.769218,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:33.944146,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:35.003220,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:36.204963,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:37.488712,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:38.777208,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:39.987117,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:41.130788,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:42.263401,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:43.537099,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:44.807853,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 42.0)"
07-01-2023 19:37:46.043063,"(21.0, 80.0, 36.0)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:37:47.422912,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:37:48.683031,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:37:49.922127,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:37:51.426243,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:37:52.805020,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:37:54.179093,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:37:55.472627,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:37:56.794186,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:37:58.078722,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:37:59.315725,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:00.489020,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:01.667633,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:02.859462,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:04.081795,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:05.352541,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:06.613872,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:07.800524,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:08.944679,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:10.114693,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:11.352456,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:12.567228,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.0345)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:13.866783,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:15.137548,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:16.348074,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:17.560968,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:18.833324,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:20.047757,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 4.966666666666667)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:38:21.185126,"(21.0, 80.0, 49.5)","(4.2, 7.0, 5.3125)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 49.2)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.442857142857143)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:22.256714,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.442857142857143)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:23.415317,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:24.587203,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:25.896711,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:27.462376,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:28.707023,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:30.069343,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:31.280100,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:32.497147,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:33.694269,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:34.892065,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:36.037178,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:37.159923,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:38.310128,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:39.515174,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:40.761995,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:42.003642,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.079)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:43.266072,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.032380952380952)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:44.480819,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.032380952380952)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:45.662774,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.032380952380952)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:46.747759,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.032380952380952)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:47.930583,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.0128205128205128)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:49.139242,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.0128205128205128)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:50.315946,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.88, 2.069090909090909)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
07-01-2023 19:38:51.485019,"(21.0, 80.0, 60.9375)","(4.2, 7.0, 5.875)","(9.0, 18.5, 12.166666666666666)","(1.95, 2.86, 2.069090909090909)","(31.0, 130.0, 67.84615384615384)","(8.5, 18.5, 12.166666666666666)","(4.6, 7.8, 5.585714285714285)","(21.0, 120.0, 71.5)"
