,Pocket Rox,Komachi,Dance Of Thunder,Hot Seat,Numpty,Bronski,Nerrivik,Rogers Day,Strawberry Moon,Fiji,More Than Discreet,Sheeza Tilly,Masina
06-01-2023 15:25:29.415174,"(17.0, 21.0, 20.363636363636363)","(3.9, 4.6, 4.455284552845528)","(6.5, 9.2, 8.933333333333334)","(71.0, 130.0, 112.5)","(5.5, 7.8, 7.5032258064516135)","(61.0, 100.0, 95.71428571428571)","(26.0, 44.0, 40.0)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.7, 4.62967032967033)","(10.0, 11.0, 11.224137931034482)","(31.0, 32.0, 29.5)","(21.0, 32.0, 31.333333333333332)","(101.0, 300.0, 268.75)"
06-01-2023 15:25:30.920795,"(17.0, 21.0, 20.625)","(3.9, 4.6, 4.452892561983472)","(6.5, 9.2, 8.88)","(71.0, 130.0, 112.5)","(5.5, 7.8, 7.635714285714286)","(61.0, 100.0, 95.71428571428571)","(26.0, 44.0, 40.0)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.7, 4.602608695652174)","(10.0, 11.5, 10.987804878048781)","(31.0, 32.0, 30.75)","(21.0, 32.0, 31.333333333333332)","(101.0, 300.0, 280.7692307692308)"
06-01-2023 15:25:32.375468,"(17.0, 21.0, 21.333333333333332)","(3.9, 4.6, 4.452892561983472)","(6.5, 9.2, 8.88)","(71.0, 130.0, 112.5)","(5.5, 7.8, 7.6571428571428575)","(61.0, 100.0, 95.71428571428571)","(26.0, 44.0, 40.0)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.7, 4.597247706422018)","(10.0, 11.5, 10.934782608695652)","(31.0, 32.0, 31.1)","(21.0, 32.0, 31.333333333333332)","(101.0, 300.0, 280.7692307692308)"
06-01-2023 15:25:33.828789,"(17.0, 22.0, 21.333333333333332)","(3.9, 4.6, 4.452892561983472)","(6.5, 9.2, 8.88)","(71.0, 130.0, 112.5)","(5.5, 7.8, 7.6938775510204085)","(61.0, 100.0, 97.5)","(26.0, 44.0, 40.666666666666664)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.7, 4.583333333333333)","(10.0, 11.5, 10.946808510638299)","(31.0, 32.0, 29.75)","(21.0, 32.0, 31.333333333333332)","(101.0, 300.0, 280.7692307692308)"
06-01-2023 15:25:35.328512,"(17.0, 22.0, 21.4)","(3.9, 4.6, 4.452892561983472)","(6.5, 9.2, 8.716455696202532)","(71.0, 130.0, 112.5)","(5.5, 7.8, 7.681818181818182)","(61.0, 100.0, 97.5)","(26.0, 44.0, 40.666666666666664)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.7, 4.576086956521739)","(10.0, 11.5, 10.946808510638299)","(31.0, 32.0, 29.75)","(21.0, 32.0, 31.333333333333332)","(101.0, 300.0, 280.7692307692308)"
06-01-2023 15:25:36.807850,"(17.0, 22.0, 21.363636363636363)","(3.9, 4.6, 4.452892561983472)","(6.5, 9.0, 9.141176470588235)","(71.0, 130.0, 112.5)","(5.5, 7.8, 7.681818181818182)","(61.0, 100.0, 97.5)","(26.0, 44.0, 40.8421052631579)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.6, 4.576086956521739)","(10.0, 11.5, 10.946808510638299)","(31.0, 32.0, 29.75)","(21.0, 32.0, 31.333333333333332)","(101.0, 300.0, 435.0)"
06-01-2023 15:25:38.226043,"(17.0, 22.0, 21.4)","(3.9, 4.6, 4.452892561983472)","(6.5, 9.4, 9.047058823529412)","(71.0, 130.0, 112.5)","(5.5, 7.8, 7.681818181818182)","(61.0, 100.0, 97.5)","(26.0, 44.0, 40.8421052631579)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.6, 4.405357142857143)","(10.0, 11.5, 10.946808510638299)","(31.0, 32.0, 29.75)","(21.0, 32.0, 31.333333333333332)","(101.0, 620.0, 425.0)"
06-01-2023 15:25:39.653285,"(17.0, 22.0, 21.4)","(3.9, 4.6, 4.452892561983472)","(6.5, 9.4, 9.047058823529412)","(71.0, 130.0, 112.5)","(5.5, 7.8, 7.681818181818182)","(61.0, 100.0, 97.5)","(26.0, 44.0, 40.8421052631579)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.5, 4.405357142857143)","(10.0, 11.5, 10.946808510638299)","(31.0, 32.0, 29.75)","(21.0, 32.0, 31.333333333333332)","(101.0, 600.0, 340.0)"
06-01-2023 15:25:41.128072,"(17.0, 22.0, 21.4)","(3.9, 4.6, 4.452892561983472)","(6.5, 9.4, 9.047058823529412)","(71.0, 130.0, 112.5)","(5.5, 7.8, 7.666666666666667)","(61.0, 100.0, 97.5)","(26.0, 44.0, 40.8421052631579)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.5, 4.405357142857143)","(10.0, 11.5, 10.946808510638299)","(31.0, 32.0, 31.1875)","(21.0, 32.0, 31.333333333333332)","(101.0, 580.0, 436.0)"
06-01-2023 15:25:42.657067,"(17.0, 22.0, 21.4)","(3.9, 4.6, 4.452892561983472)","(6.5, 9.4, 9.047058823529412)","(81.0, 130.0, 112.5)","(5.5, 7.8, 7.526315789473684)","(61.0, 100.0, 97.5)","(26.0, 44.0, 38.333333333333336)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.5, 4.405357142857143)","(10.0, 11.5, 10.903846153846153)","(31.0, 34.0, 29.357142857142858)","(21.0, 32.0, 31.333333333333332)","(101.0, 560.0, 498.0)"
06-01-2023 15:25:44.172318,"(17.0, 22.0, 21.8)","(3.9, 4.6, 4.4452173913043485)","(6.5, 9.4, 10.181818181818182)","(81.0, 130.0, 127.09677419354838)","(5.5, 7.8, 7.2078125)","(61.0, 100.0, 98.125)","(26.0, 40.0, 38.11764705882353)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.5, 4.309090909090909)","(10.0, 11.5, 11.044117647058824)","(31.0, 34.0, 31.11111111111111)","(21.0, 32.0, 31.333333333333332)","(101.0, 560.0, 443.33333333333337)"
06-01-2023 15:25:45.653087,"(17.0, 22.0, 22.727272727272727)","(3.9, 4.6, 4.395081967213115)","(6.5, 10.5, 10.75)","(81.0, 130.0, 125.71428571428572)","(5.5, 7.4, 7.181538461538461)","(61.0, 100.0, 98.125)","(26.0, 40.0, 38.857142857142854)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.4, 4.350909090909091)","(10.0, 11.5, 11.092105263157896)","(31.0, 34.0, 31.428571428571427)","(21.0, 32.0, 31.333333333333332)","(101.0, 810.0, 443.33333333333337)"
06-01-2023 15:25:47.122486,"(17.0, 23.0, 22.727272727272727)","(3.9, 4.4, 4.4365853658536585)","(6.5, 11.0, 10.71875)","(81.0, 130.0, 116.66666666666667)","(5.5, 7.2, 6.811320754716981)","(61.0, 100.0, 96.25)","(26.0, 40.0, 36.888888888888886)","(12.0, 16.0, 15.693548387096774)","(3.8, 4.4, 4.377777777777778)","(10.0, 11.5, 11.224489795918368)","(31.0, 34.0, 31.714285714285715)","(21.0, 32.0, 31.466666666666665)","(101.0, 810.0, 535.0)"
06-01-2023 15:25:48.645775,"(17.0, 27.0, 24.142857142857142)","(3.9, 4.5, 4.4365853658536585)","(6.5, 11.0, 9.866666666666667)","(81.0, 130.0, 116.66666666666667)","(5.5, 7.0, 6.830508474576271)","(61.0, 100.0, 96.25)","(26.0, 38.0, 37.285714285714285)","(12.0, 16.5, 15.693548387096774)","(3.8, 4.4, 4.377777777777778)","(10.0, 11.5, 11.255813953488373)","(31.0, 34.0, 31.714285714285715)","(21.0, 32.0, 31.466666666666665)","(101.0, 810.0, 410.0)"
06-01-2023 15:25:50.120708,"(17.0, 26.0, 22.363636363636363)","(3.9, 4.5, 4.464864864864865)","(6.5, 10.0, 10.8125)","(81.0, 130.0, 116.66666666666667)","(5.5, 7.0, 6.691891891891892)","(61.0, 100.0, 98.63636363636364)","(26.0, 38.0, 37.285714285714285)","(12.0, 16.5, 15.693548387096774)","(3.8, 4.4, 4.382352941176471)","(10.0, 11.5, 11.333333333333334)","(31.0, 34.0, 31.714285714285715)","(21.0, 32.0, 31.466666666666665)","(101.0, 620.0, 357.5)"
06-01-2023 15:25:51.639089,"(17.0, 26.0, 22.363636363636363)","(3.9, 4.5, 4.464864864864865)","(6.5, 11.0, 10.8125)","(81.0, 130.0, 116.66666666666667)","(5.5, 6.8, 6.727659574468085)","(61.0, 100.0, 98.63636363636364)","(26.0, 38.0, 37.285714285714285)","(12.0, 16.5, 15.693548387096774)","(3.8, 4.4, 4.424434389140272)","(10.0, 11.5, 11.444444444444445)","(31.0, 34.0, 31.714285714285715)","(21.0, 32.0, 31.466666666666665)","(101.0, 620.0, 383.3333333333333)"
06-01-2023 15:25:53.145359,"(17.0, 26.0, 22.05263157894737)","(3.9, 4.5, 4.451851851851852)","(6.5, 11.0, 10.869565217391305)","(81.0, 130.0, 116.66666666666667)","(5.5, 6.8, 6.727659574468085)","(61.0, 100.0, 98.63636363636364)","(26.0, 38.0, 37.285714285714285)","(12.0, 16.5, 15.777777777777779)","(3.8, 4.5, 4.424434389140272)","(10.0, 11.5, 11.439655172413794)","(31.0, 34.0, 32.0)","(21.0, 32.0, 31.466666666666665)","(101.0, 610.0, 361.6666666666667)"
06-01-2023 15:25:54.709419,"(17.0, 26.0, 22.875)","(3.9, 4.5, 4.451851851851852)","(6.5, 11.0, 10.869565217391305)","(81.0, 130.0, 116.66666666666667)","(5.5, 6.8, 6.727659574468085)","(61.0, 100.0, 98.63636363636364)","(26.0, 38.0, 37.285714285714285)","(12.0, 16.5, 15.652777777777779)","(3.8, 4.5, 4.425116279069767)","(10.0, 11.5, 11.439655172413794)","(31.0, 34.0, 32.0)","(21.0, 32.0, 31.466666666666665)","(101.0, 820.0, 450.0)"
06-01-2023 15:25:56.206494,"(17.0, 26.0, 21.833333333333332)","(3.9, 4.5, 4.451851851851852)","(6.5, 11.0, 10.869565217391305)","(81.0, 130.0, 116.66666666666667)","(5.5, 6.8, 6.766666666666667)","(61.0, 100.0, 98.63636363636364)","(26.0, 38.0, 36.75)","(12.0, 16.0, 15.51923076923077)","(3.8, 4.5, 4.425116279069767)","(10.0, 11.5, 11.439655172413794)","(31.0, 34.0, 31.0)","(21.0, 32.0, 31.466666666666665)","(101.0, 810.0, 450.0)"
06-01-2023 15:25:57.722797,"(17.0, 26.0, 21.545454545454547)","(3.9, 4.5, 4.467857142857143)","(6.5, 11.0, 10.869565217391305)","(81.0, 130.0, 122.72727272727272)","(5.5, 6.8, 6.776470588235294)","(61.0, 100.0, 98.63636363636364)","(26.0, 38.0, 37.294117647058826)","(12.0, 16.0, 15.444444444444445)","(3.8, 4.5, 4.407329842931937)","(10.0, 11.5, 11.44927536231884)","(31.0, 34.0, 31.75)","(21.0, 32.0, 31.636363636363637)","(101.0, 810.0, 450.0)"
06-01-2023 15:25:59.169955,"(17.0, 23.0, 21.545454545454547)","(3.9, 4.6, 4.467857142857143)","(6.5, 11.0, 10.869565217391305)","(81.0, 130.0, 123.84615384615384)","(5.5, 6.8, 6.808333333333334)","(61.0, 100.0, 98.63636363636364)","(26.0, 38.0, 37.294117647058826)","(12.0, 15.5, 15.444444444444445)","(3.8, 4.5, 4.363333333333333)","(10.0, 11.5, 11.430555555555555)","(31.0, 34.0, 31.75)","(21.0, 32.0, 31.636363636363637)","(101.0, 810.0, 456.66666666666663)"
06-01-2023 15:26:00.660323,"(17.0, 23.0, 21.545454545454547)","(3.9, 4.6, 4.467857142857143)","(6.5, 11.0, 10.869565217391305)","(81.0, 130.0, 123.84615384615384)","(5.5, 7.0, 6.8197802197802195)","(61.0, 100.0, 98.63636363636364)","(26.0, 38.0, 37.25)","(12.0, 15.5, 15.444444444444445)","(3.8, 4.4, 4.347058823529411)","(10.0, 11.5, 11.406666666666666)","(31.0, 34.0, 31.75)","(21.0, 32.0, 31.636363636363637)","(101.0, 810.0, 544.0)"
06-01-2023 15:26:02.174681,"(17.0, 23.0, 21.545454545454547)","(3.9, 4.6, 4.462962962962963)","(6.5, 11.0, 10.869565217391305)","(81.0, 130.0, 121.11111111111111)","(5.5, 7.0, 6.886792452830188)","(61.0, 100.0, 99.0)","(26.0, 38.0, 37.333333333333336)","(12.0, 15.5, 15.444444444444445)","(3.8, 4.4, 4.369135802469136)","(10.0, 11.5, 11.429577464788732)","(31.0, 34.0, 31.764705882352942)","(21.0, 32.0, 31.636363636363637)","(101.0, 610.0, 393.3333333333333)"
06-01-2023 15:26:03.592154,"(17.0, 23.0, 21.5)","(3.9, 4.6, 4.479365079365079)","(6.5, 11.0, 10.344827586206897)","(81.0, 130.0, 121.11111111111111)","(5.5, 7.0, 6.8613333333333335)","(61.0, 100.0, 99.0)","(26.0, 38.0, 37.333333333333336)","(12.0, 15.5, 15.458333333333334)","(3.8, 4.4, 4.353679653679653)","(10.0, 11.5, 11.436708860759493)","(31.0, 32.0, 31.764705882352942)","(21.0, 32.0, 31.61904761904762)","(101.0, 600.0, 483.33333333333337)"
06-01-2023 15:26:05.035697,"(17.0, 23.0, 22.0)","(3.9, 4.6, 4.479365079365079)","(6.5, 10.5, 10.344827586206897)","(81.0, 130.0, 121.11111111111111)","(5.5, 7.0, 6.8613333333333335)","(61.0, 100.0, 99.0)","(26.0, 38.0, 37.333333333333336)","(12.0, 15.5, 15.458333333333334)","(3.8, 4.5, 4.353679653679653)","(10.0, 11.5, 11.436708860759493)","(31.0, 32.0, 31.764705882352942)","(21.0, 32.0, 31.61904761904762)","(101.0, 580.0, 396.6666666666667)"
06-01-2023 15:26:06.535756,"(17.0, 23.0, 22.1)","(3.9, 4.6, 4.479365079365079)","(6.5, 10.5, 10.344827586206897)","(81.0, 130.0, 121.11111111111111)","(5.5, 7.0, 6.920930232558139)","(61.0, 100.0, 99.0)","(26.0, 38.0, 37.333333333333336)","(12.0, 15.5, 15.46808510638298)","(3.8, 4.5, 4.415500000000001)","(10.0, 11.5, 11.427536231884059)","(31.0, 32.0, 31.75)","(21.0, 32.0, 31.61904761904762)","(101.0, 610.0, 336.6666666666667)"
06-01-2023 15:26:08.033726,"(17.0, 23.0, 21.941176470588236)","(3.9, 4.4, 4.358291457286432)","(6.5, 11.0, 10.235294117647058)","(81.0, 130.0, 126.92307692307692)","(5.5, 7.0, 6.914285714285715)","(61.0, 100.0, 99.0)","(26.0, 38.0, 35.46666666666667)","(12.0, 16.0, 15.46808510638298)","(3.8, 4.5, 4.4862068965517246)","(10.0, 11.5, 11.349397590361447)","(31.0, 32.0, 31.75)","(21.0, 32.0, 31.61904761904762)","(101.0, 570.0, 450.0)"
06-01-2023 15:26:09.435227,"(17.0, 23.0, 21.941176470588236)","(3.9, 4.4, 4.358291457286432)","(6.5, 11.0, 10.316666666666666)","(81.0, 130.0, 128.1818181818182)","(5.5, 7.2, 6.875)","(61.0, 100.0, 99.0)","(26.0, 36.0, 35.483870967741936)","(12.0, 16.0, 15.357142857142858)","(3.8, 4.6, 4.4753086419753085)","(10.0, 11.5, 11.347560975609756)","(31.0, 32.0, 31.75)","(21.0, 32.0, 31.61904761904762)","(101.0, 550.0, 450.0)"
06-01-2023 15:26:10.876241,"(17.0, 23.0, 21.941176470588236)","(3.9, 4.4, 4.358291457286432)","(6.5, 11.0, 10.338235294117647)","(81.0, 130.0, 156.11111111111111)","(5.5, 7.2, 6.88)","(61.0, 100.0, 99.0)","(26.0, 36.0, 35.483870967741936)","(12.0, 15.5, 15.357142857142858)","(3.8, 4.6, 4.482432432432432)","(10.0, 11.5, 11.323943661971832)","(31.0, 32.0, 31.714285714285715)","(21.0, 32.0, 31.61904761904762)","(101.0, 530.0, 425.0)"
06-01-2023 15:26:12.349729,"(17.0, 23.0, 22.0)","(3.9, 4.4, 4.337121212121212)","(6.5, 11.0, 10.294117647058824)","(81.0, 170.0, 156.11111111111111)","(5.5, 7.0, 7.030985915492958)","(61.0, 100.0, 99.0)","(26.0, 36.0, 35.05882352941177)","(12.0, 15.5, 15.357142857142858)","(3.8, 4.6, 4.445522388059702)","(10.0, 11.5, 11.323943661971832)","(31.0, 32.0, 31.555555555555557)","(21.0, 32.0, 31.61904761904762)","(101.0, 530.0, 425.0)"
06-01-2023 15:26:13.802583,"(17.0, 23.0, 22.0)","(3.9, 4.4, 4.337121212121212)","(6.5, 11.0, 10.157894736842104)","(81.0, 170.0, 156.11111111111111)","(5.5, 7.2, 7.030985915492958)","(61.0, 100.0, 99.0)","(26.0, 36.0, 35.05882352941177)","(12.0, 15.5, 15.357142857142858)","(3.8, 4.5, 4.445522388059702)","(10.0, 11.5, 11.31060606060606)","(31.0, 32.0, 31.555555555555557)","(21.0, 32.0, 31.703703703703702)","(101.0, 530.0, 419.2307692307692)"
06-01-2023 15:26:15.224416,"(17.0, 23.0, 22.0)","(3.9, 4.4, 4.337121212121212)","(6.5, 11.0, 10.21311475409836)","(81.0, 170.0, 156.11111111111111)","(5.5, 7.2, 7.030985915492958)","(61.0, 100.0, 99.0)","(26.0, 36.0, 34.81818181818182)","(12.0, 15.5, 15.357142857142858)","(3.8, 4.5, 4.445522388059702)","(10.0, 11.5, 11.31060606060606)","(31.0, 32.0, 31.5)","(21.0, 32.0, 31.703703703703702)","(101.0, 530.0, 419.2307692307692)"
06-01-2023 15:26:16.715390,"(17.0, 23.0, 22.157894736842106)","(3.9, 4.4, 4.341509433962265)","(6.5, 11.0, 10.21311475409836)","(81.0, 170.0, 156.11111111111111)","(5.5, 7.2, 7.062857142857143)","(61.0, 100.0, 99.0)","(26.0, 36.0, 34.7)","(12.0, 15.5, 15.357142857142858)","(3.8, 4.5, 4.435658914728682)","(10.0, 11.5, 11.31060606060606)","(31.0, 32.0, 31.5)","(21.0, 32.0, 31.703703703703702)","(101.0, 530.0, 419.2307692307692)"
06-01-2023 15:26:18.203654,"(17.0, 23.0, 22.2)","(3.9, 4.4, 4.352046783625731)","(6.5, 11.0, 10.085714285714285)","(81.0, 170.0, 155.0)","(5.5, 7.2, 7.038754325259515)","(61.0, 100.0, 115.0)","(26.0, 36.0, 34.81818181818182)","(12.0, 15.5, 15.370967741935484)","(3.8, 4.5, 4.4487654320987655)","(10.0, 11.5, 11.37962962962963)","(31.0, 32.0, 31.5)","(21.0, 32.0, 31.76923076923077)","(101.0, 530.0, 419.2307692307692)"
06-01-2023 15:26:19.764137,"(17.0, 23.0, 22.2)","(3.9, 4.4, 4.352046783625731)","(6.5, 10.5, 10.085714285714285)","(81.0, 160.0, 146.15384615384613)","(5.5, 7.4, 7.050836120401338)","(61.0, 130.0, 116.0)","(26.0, 36.0, 34.7)","(12.0, 15.5, 15.277777777777779)","(3.8, 4.5, 4.4487654320987655)","(10.0, 11.5, 11.37962962962963)","(26.0, 32.0, 31.5)","(21.0, 32.0, 31.76923076923077)","(101.0, 530.0, 419.2307692307692)"
06-01-2023 15:26:21.298317,"(17.0, 23.0, 22.2)","(3.9, 4.4, 4.352046783625731)","(6.5, 10.5, 10.076923076923077)","(81.0, 160.0, 145.0)","(5.5, 7.4, 7.0588235294117645)","(61.0, 130.0, 116.0)","(26.0, 36.0, 34.608695652173914)","(12.0, 15.5, 15.2)","(3.8, 4.5, 4.4487654320987655)","(10.0, 11.5, 11.36734693877551)","(26.0, 32.0, 31.5)","(21.0, 32.0, 31.76923076923077)","(101.0, 530.0, 419.2307692307692)"
06-01-2023 15:26:22.725869,"(17.0, 23.0, 22.2)","(3.9, 4.4, 4.352046783625731)","(6.5, 10.5, 10.076923076923077)","(81.0, 160.0, 155.1851851851852)","(5.5, 7.4, 7.0588235294117645)","(61.0, 130.0, 116.0)","(26.0, 36.0, 34.7)","(12.0, 15.5, 15.263157894736842)","(3.8, 4.5, 4.439416058394161)","(10.0, 11.5, 11.36734693877551)","(26.0, 32.0, 31.5)","(21.0, 32.0, 31.76923076923077)","(101.0, 530.0, 450.0)"
06-01-2023 15:26:24.169832,"(17.0, 23.0, 22.2)","(3.9, 4.4, 4.352046783625731)","(6.5, 10.5, 10.076923076923077)","(81.0, 160.0, 149.16666666666666)","(5.5, 7.4, 7.0588235294117645)","(61.0, 130.0, 116.0)","(26.0, 36.0, 34.7)","(12.0, 15.5, 15.263157894736842)","(3.8, 4.5, 4.446451612903226)","(10.0, 11.5, 11.36734693877551)","(26.0, 32.0, 31.5)","(21.0, 32.0, 31.76923076923077)","(101.0, 530.0, 450.0)"
06-01-2023 15:26:25.656688,"(17.0, 23.0, 22.2)","(3.9, 4.4, 4.27875)","(6.5, 10.5, 10.125)","(81.0, 160.0, 147.41935483870967)","(5.5, 7.4, 7.225089605734767)","(61.0, 130.0, 121.81818181818181)","(26.0, 36.0, 34.7)","(12.0, 15.5, 14.666666666666666)","(3.8, 4.5, 4.444324324324325)","(10.0, 11.5, 11.48913043478261)","(26.0, 32.0, 31.666666666666668)","(21.0, 32.0, 31.76923076923077)","(101.0, 530.0, 478.57142857142856)"
06-01-2023 15:26:27.134745,"(17.0, 23.0, 22.333333333333332)","(3.9, 4.3, 4.26)","(6.5, 10.5, 10.076923076923077)","(81.0, 160.0, 110.0)","(5.5, 7.4, 7.225089605734767)","(61.0, 130.0, 118.0)","(26.0, 36.0, 34.7)","(12.0, 15.0, 14.736842105263158)","(3.8, 4.5, 4.442777777777778)","(10.0, 11.5, 11.596491228070175)","(26.0, 32.0, 31.25)","(21.0, 32.0, 31.76923076923077)","(101.0, 530.0, 478.57142857142856)"
06-01-2023 15:26:28.635953,"(17.0, 23.0, 22.2)","(3.9, 4.3, 4.250588235294118)","(6.5, 10.5, 10.088235294117647)","(81.0, 160.0, 124.0)","(5.5, 7.4, 7.218587360594796)","(61.0, 130.0, 123.84615384615384)","(26.0, 36.0, 35.21739130434783)","(12.0, 15.0, 14.736842105263158)","(3.8, 4.5, 4.443093922651934)","(10.0, 12.0, 11.596491228070175)","(26.0, 32.0, 31.428571428571427)","(21.0, 32.0, 31.76923076923077)","(101.0, 530.0, 458.0)"
06-01-2023 15:26:30.100298,"(17.0, 23.0, 22.2)","(3.9, 4.3, 4.263380281690141)","(6.5, 10.5, 10.075757575757576)","(81.0, 140.0, 121.53846153846155)","(5.5, 7.4, 7.214448669201521)","(61.0, 130.0, 128.0)","(26.0, 38.0, 34.92307692307692)","(12.0, 15.0, 14.736842105263158)","(3.8, 4.5, 4.443093922651934)","(10.0, 12.0, 11.61)","(26.0, 32.0, 31.428571428571427)","(21.0, 32.0, 31.76923076923077)","(101.0, 530.0, 386.0)"
06-01-2023 15:26:31.713833,"(17.0, 23.0, 22.2)","(3.9, 4.3, 4.174418604651162)","(6.5, 10.5, 10.15)","(81.0, 140.0, 134.54545454545456)","(5.5, 7.4, 7.130337078651685)","(61.0, 140.0, 132.72727272727272)","(26.0, 38.0, 37.05882352941177)","(12.0, 15.0, 15.192307692307692)","(3.8, 4.5, 4.43719512195122)","(10.0, 12.0, 11.539473684210526)","(26.0, 32.0, 29.625)","(21.0, 32.0, 31.76923076923077)","(101.0, 530.0, 458.0)"
06-01-2023 15:26:33.336704,"(17.0, 24.0, 22.41176470588235)","(3.9, 4.3, 4.240384615384615)","(6.5, 10.5, 9.871794871794872)","(81.0, 140.0, 129.0909090909091)","(5.5, 7.2, 7.087218045112782)","(61.0, 140.0, 132.72727272727272)","(26.0, 38.0, 36.22222222222222)","(12.0, 15.5, 15.235294117647058)","(3.8, 4.5, 4.44607329842932)","(10.0, 12.0, 12.040816326530612)","(26.0, 32.0, 30.1)","(21.0, 32.0, 31.916666666666668)","(101.0, 530.0, 458.0)"
06-01-2023 15:26:34.948084,"(17.0, 23.0, 22.875)","(3.9, 4.3, 4.232558139534884)","(6.5, 10.5, 10.082692307692309)","(81.0, 140.0, 124.0)","(5.5, 7.2, 7.094366197183098)","(61.0, 140.0, 127.14285714285714)","(26.0, 38.0, 36.666666666666664)","(12.0, 15.5, 15.26388888888889)","(3.8, 4.5, 4.454824561403509)","(10.0, 12.5, 12.040816326530612)","(26.0, 32.0, 30.1)","(21.0, 34.0, 32.3)","(101.0, 530.0, 370.0)"
06-01-2023 15:26:36.469961,"(17.0, 23.0, 22.875)","(3.9, 4.3, 4.147715736040609)","(6.5, 10.5, 9.415384615384616)","(81.0, 140.0, 132.5)","(5.5, 7.2, 7.078651685393258)","(61.0, 140.0, 136.66666666666666)","(26.0, 38.0, 38.46153846153846)","(12.0, 15.5, 15.346153846153847)","(3.8, 4.5, 4.5279720279720275)","(10.0, 12.5, 12.157142857142857)","(26.0, 32.0, 29.8)","(21.0, 34.0, 32.7)","(101.0, 530.0, 394.0)"
06-01-2023 15:26:38.001923,"(17.0, 23.0, 22.875)","(3.9, 4.2, 4.137195121951219)","(6.5, 9.6, 9.71875)","(81.0, 140.0, 135.71428571428572)","(5.5, 7.4, 7.15)","(61.0, 140.0, 136.66666666666666)","(26.0, 40.0, 38.0)","(12.0, 15.5, 15.3)","(3.8, 4.6, 4.532679738562091)","(10.0, 12.5, 12.147058823529411)","(26.0, 32.0, 30.09090909090909)","(21.0, 34.0, 32.375)","(101.0, 530.0, 394.0)"
06-01-2023 15:26:39.562894,"(17.0, 23.0, 22.875)","(3.9, 4.2, 4.145789473684211)","(6.5, 10.0, 9.476923076923077)","(81.0, 140.0, 135.71428571428572)","(5.5, 7.2, 7.091644204851752)","(61.0, 140.0, 136.66666666666666)","(26.0, 40.0, 36.857142857142854)","(12.0, 15.5, 15.058823529411764)","(3.8, 4.6, 4.540506329113924)","(10.0, 12.5, 12.289473684210526)","(26.0, 32.0, 29.666666666666668)","(21.0, 34.0, 31.28)","(101.0, 530.0, 378.8888888888889)"
06-01-2023 15:26:41.132261,"(17.0, 23.0, 22.875)","(3.9, 4.2, 4.145789473684211)","(6.5, 9.6, 9.432558139534883)","(81.0, 140.0, 142.30769230769232)","(5.5, 7.4, 7.223676012461059)","(61.0, 140.0, 136.66666666666666)","(26.0, 38.0, 36.857142857142854)","(12.0, 15.5, 15.041666666666666)","(3.8, 4.6, 4.547058823529412)","(10.0, 12.5, 12.289473684210526)","(26.0, 32.0, 29.666666666666668)","(21.0, 34.0, 31.333333333333332)","(101.0, 530.0, 378.8888888888889)"
06-01-2023 15:26:42.668666,"(17.0, 23.0, 22.9375)","(3.9, 4.2, 3.935416666666667)","(6.5, 9.6, 9.553846153846154)","(81.0, 170.0, 141.42857142857142)","(5.5, 7.4, 7.236416184971098)","(61.0, 140.0, 136.66666666666666)","(26.0, 38.0, 37.714285714285715)","(12.0, 15.5, 15.120689655172415)","(3.8, 4.6, 4.613846153846153)","(10.0, 12.5, 12.376623376623376)","(26.0, 32.0, 30.046511627906977)","(21.0, 34.0, 31.6)","(101.0, 530.0, 378.8888888888889)"
06-01-2023 15:26:44.250376,"(17.0, 23.0, 22.9375)","(3.9, 3.95, 3.9325)","(6.5, 9.8, 9.781818181818181)","(81.0, 170.0, 141.42857142857142)","(5.5, 7.4, 7.236416184971098)","(61.0, 140.0, 136.66666666666666)","(26.0, 40.0, 37.2)","(12.0, 15.5, 15.120689655172415)","(3.8, 4.7, 4.625806451612903)","(10.0, 12.5, 12.376623376623376)","(26.0, 32.0, 30.17391304347826)","(21.0, 34.0, 32.25)","(101.0, 530.0, 394.0)"
06-01-2023 15:26:45.843820,"(17.0, 23.0, 22.9375)","(3.9, 3.95, 3.934684684684685)","(6.5, 10.0, 9.727272727272727)","(81.0, 170.0, 141.42857142857142)","(5.5, 7.4, 7.234117647058824)","(61.0, 140.0, 136.66666666666666)","(26.0, 40.0, 37.2)","(12.0, 15.5, 15.03225806451613)","(3.8, 4.7, 4.663291139240506)","(10.0, 12.5, 12.376623376623376)","(26.0, 32.0, 28.53846153846154)","(21.0, 34.0, 32.25)","(101.0, 530.0, 378.8888888888889)"
