,Fentons Rise,Not Afraid,Perfect Stranger,Bells Galore,Pumper
11-01-2023 13:22:37.285364,"(1.6, 1.76, 1.7557798165137615)","(26.0, 36.0, 34.35294117647059)","(21.0, 27.0, 25.181818181818183)","(3.1, 4.1, 4.077981651376146)","(6.5, 8.6, 8.385365853658536)"
11-01-2023 13:22:38.126174,"(1.6, 1.76, 1.7504166666666667)","(26.0, 36.0, 34.35294117647059)","(21.0, 27.0, 26.192307692307693)","(3.1, 4.1, 4.077981651376146)","(6.5, 8.6, 8.385365853658536)"
11-01-2023 13:22:39.109192,"(1.6, 1.76, 1.7567741935483872)","(26.0, 36.0, 34.35294117647059)","(21.0, 27.0, 26.192307692307693)","(3.1, 4.1, 4.077981651376146)","(6.5, 8.6, 8.379999999999999)"
11-01-2023 13:22:40.051613,"(1.6, 1.76, 1.748643216080402)","(26.0, 36.0, 34.35294117647059)","(21.0, 27.0, 26.0)","(3.1, 4.1, 4.077981651376146)","(6.5, 8.6, 8.379999999999999)"
11-01-2023 13:22:40.938364,"(1.6, 1.76, 1.7484313725490197)","(26.0, 36.0, 35.42857142857143)","(21.0, 27.0, 26.217391304347828)","(3.1, 4.1, 4.077981651376146)","(6.5, 8.6, 8.379999999999999)"
11-01-2023 13:22:41.865427,"(1.6, 1.76, 1.7479591836734694)","(26.0, 36.0, 34.4)","(21.0, 27.0, 26.166666666666668)","(3.1, 4.1, 4.077981651376146)","(6.5, 8.6, 8.379999999999999)"
11-01-2023 13:22:42.811427,"(1.6, 1.76, 1.7480808080808081)","(26.0, 36.0, 35.42857142857143)","(21.0, 27.0, 26.3)","(3.1, 4.1, 4.121739130434783)","(6.5, 8.6, 8.379999999999999)"
11-01-2023 13:22:43.736957,"(1.6, 1.76, 1.7522480620155039)","(26.0, 36.0, 34.4)","(21.0, 27.0, 26.391304347826086)","(3.1, 4.2, 4.121739130434783)","(6.5, 8.6, 8.379999999999999)"
11-01-2023 13:22:44.546320,"(1.6, 1.73, 1.7236)","(26.0, 36.0, 35.42857142857143)","(21.0, 27.0, 26.391304347826086)","(3.1, 4.3, 4.215625)","(6.5, 8.6, 8.379999999999999)"
11-01-2023 13:22:45.479750,"(1.6, 1.73, 1.7263492063492063)","(26.0, 36.0, 34.666666666666664)","(21.0, 27.0, 26.47826086956522)","(3.1, 4.2, 4.144897959183673)","(6.5, 8.6, 8.850000000000001)"
11-01-2023 13:22:46.473093,"(1.6, 1.73, 1.7177551020408164)","(26.0, 36.0, 34.4)","(21.0, 27.0, 26.2)","(3.1, 4.2, 4.145098039215687)","(6.5, 9.0, 8.942857142857143)"
11-01-2023 13:22:47.463215,"(1.6, 1.73, 1.7227536231884057)","(26.0, 36.0, 34.0)","(21.0, 27.0, 26.25)","(3.1, 4.2, 4.139495798319328)","(6.5, 9.0, 9.00344827586207)"
11-01-2023 13:22:48.432232,"(1.6, 1.72, 1.7155555555555555)","(26.0, 36.0, 34.0)","(21.0, 27.0, 26.25)","(3.1, 4.2, 4.124561403508772)","(6.5, 9.2, 8.887671232876713)"
11-01-2023 13:22:49.281022,"(1.6, 1.73, 1.7241935483870967)","(26.0, 36.0, 34.0)","(21.0, 27.0, 26.785714285714285)","(3.1, 4.2, 4.124561403508772)","(6.5, 9.2, 8.887671232876713)"
11-01-2023 13:22:50.189444,"(1.6, 1.73, 1.7235897435897436)","(26.0, 36.0, 34.0)","(21.0, 27.0, 26.785714285714285)","(3.1, 4.2, 4.113846153846154)","(6.5, 9.2, 8.887671232876713)"
11-01-2023 13:22:51.217876,"(1.6, 1.73, 1.7235897435897436)","(26.0, 36.0, 34.0)","(21.0, 27.0, 26.733333333333334)","(3.1, 4.2, 4.158823529411765)","(6.5, 9.2, 8.9625)"
11-01-2023 13:22:52.193828,"(1.6, 1.71, 1.7002226720647773)","(26.0, 36.0, 34.0)","(21.0, 27.0, 26.25)","(3.1, 4.2, 4.166942148760331)","(6.5, 9.2, 9.046575342465752)"
11-01-2023 13:22:53.143697,"(1.6, 1.7, 1.6985430463576159)","(26.0, 36.0, 35.06666666666667)","(21.0, 28.0, 27.170212765957448)","(3.1, 4.2, 4.1658536585365855)","(6.5, 9.2, 9.056716417910447)"
11-01-2023 13:22:54.050332,"(1.6, 1.7, 1.6972868217054262)","(26.0, 38.0, 37.111111111111114)","(21.0, 28.0, 27.195652173913043)","(3.1, 4.2, 4.141666666666667)","(6.5, 9.2, 9.272340425531915)"
11-01-2023 13:22:55.007986,"(1.6, 1.69, 1.6879220779220778)","(26.0, 42.0, 38.25)","(21.0, 28.0, 27.19148936170213)","(3.1, 4.2, 4.2953642384105954)","(7.0, 9.4, 9.422857142857143)"
11-01-2023 13:22:55.990127,"(1.6, 1.68, 1.6753846153846153)","(26.0, 42.0, 38.19047619047619)","(21.0, 28.0, 27.073170731707318)","(3.1, 4.3, 4.310344827586206)","(7.0, 9.6, 9.356521739130434)"
11-01-2023 13:22:56.882662,"(1.6, 1.67, 1.666969696969697)","(26.0, 42.0, 38.19047619047619)","(21.0, 28.0, 26.146341463414632)","(3.1, 4.4, 4.310344827586206)","(7.0, 9.6, 9.356521739130434)"
11-01-2023 13:22:57.807243,"(1.6, 1.67, 1.6663636363636363)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.0)","(3.1, 4.4, 4.309677419354839)","(7.0, 9.6, 9.346938775510203)"
11-01-2023 13:22:58.678917,"(1.6, 1.68, 1.6697560975609755)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.0)","(3.1, 4.4, 4.309677419354839)","(7.0, 9.6, 9.35)"
11-01-2023 13:22:59.650018,"(1.6, 1.67, 1.663170731707317)","(26.0, 42.0, 38.18181818181818)","(21.0, 27.0, 26.727272727272727)","(3.1, 4.4, 4.343478260869565)","(7.0, 9.6, 9.36470588235294)"
11-01-2023 13:23:00.718464,"(1.6, 1.67, 1.663170731707317)","(26.0, 42.0, 38.18181818181818)","(21.0, 27.0, 26.727272727272727)","(3.1, 4.4, 4.3350877192982455)","(7.0, 9.6, 9.35)"
11-01-2023 13:23:01.673903,"(1.6, 1.67, 1.6605263157894736)","(26.0, 42.0, 38.18181818181818)","(21.0, 27.0, 26.80952380952381)","(3.1, 4.4, 4.336666666666667)","(7.0, 9.6, 9.444444444444445)"
11-01-2023 13:23:02.567401,"(1.6, 1.66, 1.6523015873015872)","(26.0, 42.0, 38.18181818181818)","(21.0, 27.0, 26.333333333333332)","(3.1, 4.4, 4.336666666666667)","(7.0, 9.6, 9.463157894736842)"
11-01-2023 13:23:03.636422,"(1.6, 1.65, 1.642007874015748)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.372093023255815)","(3.1, 4.4, 4.353125)","(7.0, 10.5, 10.224242424242425)"
11-01-2023 13:23:04.668611,"(1.55, 1.64, 1.639310344827586)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.46808510638298)","(3.1, 4.4, 4.358461538461539)","(7.0, 10.5, 10.282608695652174)"
11-01-2023 13:23:05.709463,"(1.55, 1.64, 1.6324999999999998)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.46808510638298)","(3.1, 4.4, 4.349180327868853)","(7.0, 10.5, 10.224137931034482)"
11-01-2023 13:23:06.736976,"(1.55, 1.65, 1.6433333333333333)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.46808510638298)","(3.3, 4.4, 4.33030303030303)","(7.0, 10.5, 10.122)"
11-01-2023 13:23:07.716808,"(1.55, 1.65, 1.6423387096774194)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.46808510638298)","(3.3, 4.4, 4.347368421052631)","(7.0, 10.5, 10.181818181818182)"
11-01-2023 13:23:08.753188,"(1.55, 1.65, 1.6417924528301886)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.615384615384617)","(3.3, 4.4, 4.378774289985053)","(7.0, 10.5, 10.25)"
11-01-2023 13:23:09.747374,"(1.55, 1.66, 1.6559036144578312)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.64)","(3.3, 4.4, 4.377448071216618)","(7.0, 10.5, 10.096774193548388)"
11-01-2023 13:23:10.687322,"(1.55, 1.66, 1.653012048192771)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.64)","(3.3, 4.4, 4.377448071216618)","(7.0, 10.5, 10.053571428571429)"
11-01-2023 13:23:11.666165,"(1.55, 1.66, 1.6521428571428571)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.64)","(3.3, 4.4, 4.376401179941003)","(7.0, 10.5, 10.1)"
11-01-2023 13:23:12.668173,"(1.55, 1.66, 1.6482644628099172)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.52173913043478)","(3.3, 4.4, 4.376539589442816)","(7.0, 10.5, 10.1)"
11-01-2023 13:23:13.688328,"(1.55, 1.65, 1.6480701754385965)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.52173913043478)","(3.3, 4.4, 4.342201834862386)","(7.0, 10.5, 10.051724137931034)"
11-01-2023 13:23:14.663031,"(1.55, 1.65, 1.6451685393258426)","(26.0, 42.0, 38.18181818181818)","(21.0, 28.0, 26.52173913043478)","(3.3, 4.4, 4.354761904761905)","(7.0, 10.5, 10.13888888888889)"
11-01-2023 13:23:15.605863,"(1.55, 1.65, 1.6454545454545453)","(26.0, 42.0, 38.18181818181818)","(21.0, 27.0, 26.5)","(3.3, 4.4, 4.357303370786517)","(7.0, 10.5, 10.24)"
11-01-2023 13:23:16.602268,"(1.55, 1.65, 1.6427142857142856)","(26.0, 42.0, 38.18181818181818)","(21.0, 27.0, 26.655172413793103)","(3.3, 4.4, 4.373611111111111)","(7.0, 10.5, 10.24)"
11-01-2023 13:23:17.585448,"(1.55, 1.64, 1.638472222222222)","(26.0, 42.0, 38.18181818181818)","(21.0, 27.0, 26.5)","(3.3, 4.4, 4.353535353535354)","(7.0, 10.5, 10.29245283018868)"
11-01-2023 13:23:18.596000,"(1.55, 1.64, 1.638705882352941)","(26.0, 42.0, 38.18181818181818)","(21.0, 27.0, 25.685714285714287)","(3.3, 4.4, 4.354838709677419)","(7.0, 10.5, 10.382352941176471)"
11-01-2023 13:23:19.606282,"(1.55, 1.65, 1.6419047619047618)","(26.0, 38.0, 37.333333333333336)","(21.0, 27.0, 26.92)","(3.3, 4.4, 4.344660194174757)","(7.0, 10.5, 10.325581395348838)"
11-01-2023 13:23:20.422866,"(1.55, 1.65, 1.6462043795620438)","(26.0, 38.0, 36.0)","(21.0, 26.0, 25.933333333333334)","(3.3, 4.4, 4.344660194174757)","(7.0, 10.5, 10.325581395348838)"
11-01-2023 13:23:21.476514,"(1.55, 1.65, 1.6459689922480618)","(26.0, 38.0, 34.57142857142857)","(21.0, 26.0, 25.933333333333334)","(3.3, 4.4, 4.347706422018349)","(7.0, 10.5, 10.33695652173913)"
11-01-2023 13:23:22.487127,"(1.55, 1.65, 1.6464864864864863)","(26.0, 36.0, 35.42857142857143)","(21.0, 26.0, 25.933333333333334)","(3.3, 4.4, 4.41764705882353)","(7.0, 10.5, 10.422413793103448)"
11-01-2023 13:23:23.505791,"(1.55, 1.64, 1.6335897435897435)","(26.0, 38.0, 36.333333333333336)","(21.0, 26.0, 25.676056338028168)","(3.3, 4.5, 4.427777777777778)","(7.0, 10.5, 10.48936170212766)"
11-01-2023 13:23:24.468788,"(1.55, 1.64, 1.6307142857142856)","(26.0, 38.0, 36.44444444444444)","(21.0, 27.0, 25.676056338028168)","(3.3, 4.5, 4.433333333333334)","(7.0, 10.5, 10.605263157894736)"
11-01-2023 13:23:25.269069,"(1.55, 1.65, 1.6388961038961039)","(26.0, 38.0, 36.44444444444444)","(21.0, 27.0, 25.61764705882353)","(3.3, 4.5, 4.433333333333334)","(7.5, 11.0, 10.605263157894736)"
11-01-2023 13:23:26.301358,"(1.55, 1.65, 1.6419008264462809)","(26.0, 38.0, 36.44444444444444)","(21.0, 27.0, 25.483870967741936)","(3.3, 4.5, 4.394308943089431)","(7.5, 10.5, 10.313725490196079)"
11-01-2023 13:23:27.281643,"(1.55, 1.64, 1.6364999999999998)","(26.0, 38.0, 36.44444444444444)","(21.0, 27.0, 25.483870967741936)","(3.3, 4.5, 4.478861788617886)","(7.5, 10.5, 10.453125)"
11-01-2023 13:23:28.164571,"(1.55, 1.63, 1.6208771929824561)","(26.0, 42.0, 36.78260869565217)","(21.0, 27.0, 26.14)","(3.3, 4.5, 4.478861788617886)","(7.5, 10.5, 10.402777777777779)"
11-01-2023 13:23:29.084439,"(1.55, 1.64, 1.627181818181818)","(26.0, 42.0, 36.666666666666664)","(21.0, 27.0, 26.232142857142858)","(3.3, 4.5, 4.4)","(7.5, 10.5, 10.649122807017545)"
11-01-2023 13:23:30.039004,"(1.55, 1.64, 1.6231707317073172)","(26.0, 42.0, 36.69230769230769)","(21.0, 32.0, 29.8)","(3.3, 4.4, 4.343181818181818)","(7.5, 11.0, 10.627118644067796)"
11-01-2023 13:23:31.059340,"(1.55, 1.64, 1.6276388888888889)","(26.0, 42.0, 36.642857142857146)","(21.0, 32.0, 26.29787234042553)","(3.3, 4.4, 4.296899224806201)","(7.5, 11.0, 10.65625)"
11-01-2023 13:23:31.973715,"(1.55, 1.64, 1.6322608695652172)","(26.0, 42.0, 36.642857142857146)","(21.0, 27.0, 26.29787234042553)","(3.3, 4.3, 4.296899224806201)","(7.5, 11.0, 10.454545454545455)"
11-01-2023 13:23:32.792204,"(1.55, 1.65, 1.6448543689320387)","(26.0, 42.0, 38.689655172413794)","(21.0, 26.0, 25.333333333333332)","(3.3, 4.4, 4.365814266487214)","(7.5, 11.0, 10.454545454545455)"
11-01-2023 13:23:33.771746,"(1.55, 1.65, 1.645194805194805)","(26.0, 42.0, 38.689655172413794)","(21.0, 26.0, 25.032258064516128)","(3.3, 4.4, 4.363733333333333)","(7.5, 11.0, 10.525423728813559)"
11-01-2023 13:23:34.706442,"(1.55, 1.67, 1.6694871794871795)","(26.0, 42.0, 39.473684210526315)","(21.0, 24.0, 23.625)","(3.4, 4.4, 4.3616)","(7.5, 11.0, 10.590909090909092)"
11-01-2023 13:23:35.599540,"(1.55, 1.67, 1.6657037037037037)","(26.0, 42.0, 39.473684210526315)","(21.0, 24.0, 23.5)","(3.4, 4.4, 4.3616)","(7.5, 11.0, 10.571428571428571)"
11-01-2023 13:23:36.509821,"(1.55, 1.67, 1.6689320388349513)","(26.0, 40.0, 38.75)","(21.0, 23.0, 22.904761904761905)","(3.4, 4.4, 4.363342318059299)","(7.5, 11.0, 10.55)"
11-01-2023 13:23:37.576980,"(1.55, 1.67, 1.6683582089552238)","(26.0, 40.0, 38.75)","(21.0, 23.0, 22.956521739130434)","(3.4, 4.3, 4.297955390334573)","(7.5, 11.0, 10.55)"
11-01-2023 13:23:38.699749,"(1.55, 1.67, 1.668705882352941)","(26.0, 40.0, 38.75)","(21.0, 23.0, 22.523809523809526)","(3.4, 4.3, 4.382837127845884)","(7.5, 11.0, 10.478260869565217)"
11-01-2023 13:23:39.654288,"(1.55, 1.67, 1.6691216216216216)","(26.0, 40.0, 38.75)","(21.0, 23.0, 22.41176470588235)","(3.4, 4.4, 4.37986348122867)","(7.5, 11.0, 10.425531914893616)"
11-01-2023 13:23:40.648868,"(1.55, 1.68, 1.6791160220994474)","(26.0, 40.0, 38.53846153846154)","(21.0, 23.0, 22.513513513513512)","(3.4, 4.4, 4.379931972789116)","(7.5, 11.0, 10.325)"
11-01-2023 13:23:41.657809,"(1.55, 1.68, 1.6779831932773108)","(26.0, 40.0, 38.53846153846154)","(21.0, 23.0, 22.181818181818183)","(3.4, 4.4, 4.333333333333333)","(7.5, 11.0, 10.438356164383562)"
11-01-2023 13:23:42.716822,"(1.55, 1.66, 1.6591304347826086)","(26.0, 40.0, 38.61818181818182)","(21.0, 23.0, 23.695652173913043)","(3.4, 4.4, 4.329670329670329)","(7.5, 11.0, 10.453333333333333)"
11-01-2023 13:23:43.692024,"(1.55, 1.66, 1.6527586206896552)","(26.0, 40.0, 38.61818181818182)","(21.0, 24.0, 23.695652173913043)","(3.4, 4.4, 4.3310344827586205)","(7.5, 11.0, 10.460526315789474)"
11-01-2023 13:23:44.737912,"(1.55, 1.66, 1.6524999999999999)","(26.0, 40.0, 38.61818181818182)","(21.0, 24.0, 23.571428571428573)","(3.4, 4.4, 4.3310344827586205)","(7.5, 11.0, 10.460526315789474)"
11-01-2023 13:23:45.806962,"(1.55, 1.66, 1.6524999999999999)","(26.0, 40.0, 38.34782608695652)","(21.0, 24.0, 23.53846153846154)","(3.4, 4.4, 4.330232558139535)","(7.5, 11.0, 10.36923076923077)"
11-01-2023 13:23:46.833080,"(1.55, 1.66, 1.652)","(26.0, 40.0, 38.34782608695652)","(21.0, 24.0, 23.533333333333335)","(3.4, 4.4, 4.305555555555555)","(7.5, 11.0, 10.425)"
11-01-2023 13:23:47.821952,"(1.55, 1.66, 1.6514893617021276)","(26.0, 40.0, 38.34782608695652)","(21.0, 24.0, 23.727272727272727)","(3.4, 4.4, 4.3014925373134325)","(7.5, 10.5, 10.469696969696969)"
11-01-2023 13:23:48.766351,"(1.55, 1.66, 1.6543060498220639)","(26.0, 40.0, 38.34782608695652)","(21.0, 24.0, 23.727272727272727)","(3.4, 4.4, 4.305747126436781)","(7.5, 10.5, 10.48)"
11-01-2023 13:23:49.792537,"(1.55, 1.65, 1.6485897435897434)","(26.0, 40.0, 38.34782608695652)","(21.0, 24.0, 23.307692307692307)","(3.4, 4.4, 4.305813953488372)","(7.5, 10.5, 10.47872340425532)"
11-01-2023 13:23:50.767064,"(1.55, 1.65, 1.64864406779661)","(26.0, 40.0, 38.34782608695652)","(21.0, 24.0, 23.307692307692307)","(3.4, 4.4, 4.2989384288747345)","(7.5, 10.5, 10.476744186046512)"
11-01-2023 13:23:51.744073,"(1.55, 1.66, 1.655148514851485)","(26.0, 40.0, 38.34782608695652)","(21.0, 24.0, 23.1875)","(3.4, 4.3, 4.308955223880597)","(7.5, 10.5, 10.564516129032258)"
11-01-2023 13:23:52.698869,"(1.55, 1.64, 1.634126984126984)","(26.0, 40.0, 38.716981132075475)","(21.0, 25.0, 23.129032258064516)","(3.4, 4.4, 4.338709677419355)","(7.5, 11.0, 10.52112676056338)"
11-01-2023 13:23:53.722343,"(1.55, 1.66, 1.6530985915492957)","(26.0, 40.0, 38.666666666666664)","(21.0, 24.0, 23.288888888888888)","(3.4, 4.4, 4.340449438202247)","(7.5, 11.0, 10.176190476190476)"
11-01-2023 13:23:54.778767,"(1.55, 1.66, 1.6552427184466019)","(26.0, 40.0, 38.666666666666664)","(21.0, 24.0, 23.162790697674417)","(3.4, 4.4, 4.36125)","(7.5, 10.5, 10.169565217391304)"
11-01-2023 13:23:55.707018,"(1.55, 1.66, 1.6552173913043478)","(26.0, 40.0, 38.666666666666664)","(19.0, 24.0, 23.162790697674417)","(3.4, 4.4, 4.363095238095238)","(8.0, 10.5, 10.158536585365853)"
11-01-2023 13:23:56.707980,"(1.55, 1.66, 1.654952380952381)","(26.0, 40.0, 38.666666666666664)","(19.0, 23.0, 22.862068965517242)","(3.4, 4.4, 4.363095238095238)","(8.0, 10.5, 10.166666666666666)"
11-01-2023 13:23:57.765582,"(1.55, 1.66, 1.654952380952381)","(26.0, 40.0, 38.74626865671642)","(19.0, 23.0, 23.4)","(3.4, 4.4, 4.167692307692308)","(8.0, 10.5, 10.199115044247788)"
11-01-2023 13:23:58.751076,"(1.55, 1.68, 1.6779464285714285)","(26.0, 40.0, 38.09090909090909)","(19.0, 24.0, 23.4)","(3.4, 4.2, 4.167692307692308)","(8.0, 10.5, 10.111570247933884)"
11-01-2023 13:23:59.753911,"(1.55, 1.69, 1.681)","(26.0, 40.0, 38.05714285714286)","(19.0, 24.0, 23.4)","(3.4, 4.2, 4.0740740740740735)","(8.0, 10.5, 10.041666666666666)"
11-01-2023 13:24:00.718155,"(1.55, 1.7, 1.6961666666666666)","(26.0, 40.0, 38.21052631578947)","(19.0, 24.0, 23.205882352941178)","(3.4, 4.1, 4.0740740740740735)","(8.0, 10.5, 10.041666666666666)"
11-01-2023 13:24:01.818900,"(1.55, 1.7, 1.6881249999999999)","(26.0, 40.0, 38.1764705882353)","(19.0, 24.0, 22.727272727272727)","(3.4, 4.2, 4.093333333333333)","(8.0, 10.5, 10.0875)"
11-01-2023 13:24:02.827448,"(1.55, 1.7, 1.694320987654321)","(26.0, 40.0, 38.1764705882353)","(19.0, 24.0, 22.727272727272727)","(3.4, 4.1, 4.093333333333333)","(8.0, 10.5, 10.09016393442623)"
11-01-2023 13:24:03.807574,"(1.55, 1.7, 1.6939325842696629)","(26.0, 40.0, 38.1764705882353)","(19.0, 24.0, 22.771929824561404)","(3.4, 4.2, 4.050955414012739)","(8.0, 10.5, 10.079831932773109)"
11-01-2023 13:24:04.871950,"(1.55, 1.71, 1.6968525896414342)","(26.0, 40.0, 37.89473684210526)","(19.0, 24.0, 22.771929824561404)","(3.4, 4.2, 4.047297297297297)","(8.0, 10.5, 9.89568345323741)"
11-01-2023 13:24:05.890727,"(1.55, 1.71, 1.7019230769230769)","(26.0, 40.0, 38.604651162790695)","(19.0, 24.0, 22.771929824561404)","(3.4, 4.2, 4.047297297297297)","(8.0, 10.5, 9.994444444444445)"
11-01-2023 13:24:06.987079,"(1.55, 1.71, 1.7074576271186441)","(26.0, 40.0, 38.69767441860465)","(19.0, 24.0, 22.555555555555557)","(3.4, 4.2, 4.0320987654320986)","(8.0, 10.5, 10.010752688172044)"
11-01-2023 13:24:08.002629,"(1.55, 1.72, 1.7128571428571429)","(26.0, 40.0, 38.69767441860465)","(19.0, 23.0, 22.555555555555557)","(3.4, 4.2, 4.0376811594202895)","(8.0, 10.5, 10.04950495049505)"
11-01-2023 13:24:08.989469,"(1.55, 1.71, 1.7005454545454546)","(26.0, 40.0, 38.577777777777776)","(19.0, 23.0, 22.8125)","(3.4, 4.2, 4.0376811594202895)","(8.0, 10.5, 10.035714285714286)"
11-01-2023 13:24:10.013234,"(1.55, 1.71, 1.6998591549295774)","(26.0, 40.0, 38.69767441860465)","(19.0, 23.0, 22.61904761904762)","(3.4, 4.2, 4.021176470588236)","(8.0, 10.5, 10.032374100719425)"
11-01-2023 13:24:11.044955,"(1.55, 1.72, 1.7112790697674418)","(26.0, 40.0, 38.69767441860465)","(19.0, 23.0, 22.61904761904762)","(3.4, 4.1, 4.021176470588236)","(8.0, 10.5, 10.032374100719425)"
11-01-2023 13:24:12.094776,"(1.55, 1.72, 1.7052413793103447)","(26.0, 40.0, 38.75)","(19.0, 24.0, 22.472727272727273)","(3.4, 4.1, 4.010843373493976)","(8.0, 10.5, 10.032374100719425)"
11-01-2023 13:24:13.107372,"(1.55, 1.72, 1.715180412371134)","(26.0, 40.0, 38.476190476190474)","(19.0, 24.0, 23.238095238095237)","(3.4, 4.1, 3.915)","(8.0, 10.5, 10.032374100719425)"
11-01-2023 13:24:14.186843,"(1.5, 1.73, 1.7276794657762937)","(26.0, 40.0, 38.0)","(18.0, 23.0, 22.272727272727273)","(3.3, 3.95, 3.9328488372093022)","(8.0, 10.5, 9.993548387096775)"
11-01-2023 13:24:15.300358,"(1.5, 1.75, 1.739261744966443)","(26.0, 38.0, 37.83050847457627)","(18.0, 23.0, 22.6875)","(3.3, 4.0, 3.8794871794871795)","(8.0, 10.0, 10.025547445255475)"
11-01-2023 13:24:16.398341,"(1.5, 1.75, 1.742403100775194)","(26.0, 40.0, 37.8)","(18.0, 23.0, 22.9375)","(3.3, 3.9, 3.8221153846153846)","(8.0, 10.5, 10.045454545454545)"
11-01-2023 13:24:17.424585,"(1.5, 1.76, 1.753734939759036)","(26.0, 40.0, 37.8)","(18.0, 23.0, 22.9375)","(3.3, 3.85, 3.7857798165137613)","(8.0, 10.5, 10.068493150684931)"
11-01-2023 13:24:18.457779,"(1.5, 1.75, 1.7478947368421052)","(26.0, 40.0, 37.8)","(18.0, 23.0, 22.844444444444445)","(3.3, 3.85, 3.7693069306930695)","(8.0, 10.5, 10.110759493670885)"
11-01-2023 13:24:19.538404,"(1.5, 1.75, 1.7393023255813953)","(26.0, 40.0, 38.0625)","(18.0, 24.0, 22.844444444444445)","(3.3, 3.85, 3.77311320754717)","(8.0, 10.5, 10.130434782608695)"
11-01-2023 13:24:20.579121,"(1.55, 1.75, 1.7391358024691357)","(26.0, 40.0, 38.07142857142857)","(18.0, 24.0, 22.96)","(3.3, 3.85, 3.7738317757009345)","(8.0, 10.5, 10.145833333333334)"
11-01-2023 13:24:21.532715,"(1.55, 1.75, 1.7409278350515465)","(26.0, 40.0, 38.07142857142857)","(18.0, 24.0, 22.96)","(3.3, 3.85, 3.7710526315789474)","(8.0, 10.5, 10.143356643356643)"
11-01-2023 13:24:22.579977,"(1.55, 1.76, 1.7485416666666667)","(26.0, 40.0, 38.07142857142857)","(18.0, 23.0, 22.844444444444445)","(3.3, 3.85, 3.770100502512563)","(8.0, 10.5, 10.143356643356643)"
11-01-2023 13:24:23.559265,"(1.55, 1.76, 1.7507228915662651)","(26.0, 40.0, 38.07142857142857)","(18.0, 24.0, 22.844444444444445)","(3.3, 3.85, 3.8033333333333332)","(8.0, 10.5, 10.220394736842104)"
11-01-2023 13:24:24.627580,"(1.55, 1.74, 1.7381720430107528)","(26.0, 40.0, 38.083333333333336)","(18.0, 24.0, 23.23076923076923)","(3.3, 3.85, 3.822368421052632)","(8.0, 10.5, 10.193798449612403)"
11-01-2023 13:24:25.728862,"(1.55, 1.75, 1.7396153846153846)","(26.0, 40.0, 38.083333333333336)","(18.0, 24.0, 23.285714285714285)","(3.3, 3.85, 3.7772727272727273)","(8.0, 10.5, 10.268817204301076)"
11-01-2023 13:24:26.883611,"(1.55, 1.76, 1.7505325443786983)","(26.0, 40.0, 38.1)","(18.0, 24.0, 23.40740740740741)","(3.3, 3.85, 3.7675257731958762)","(8.0, 10.5, 10.330508474576272)"
11-01-2023 13:24:27.932368,"(1.55, 1.75, 1.7457894736842106)","(26.0, 40.0, 38.1)","(18.0, 24.0, 23.40740740740741)","(3.3, 3.85, 3.786734693877551)","(8.0, 10.5, 10.291666666666666)"
11-01-2023 13:24:29.041400,"(1.55, 1.76, 1.7493805309734514)","(26.0, 40.0, 38.125)","(18.0, 24.0, 9167.666666666668)","(3.3, 3.8, 9998.5)","(8.0, 10.5, 9998.5)"
11-01-2023 13:24:30.096952,"(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 13:24:31.273427,"(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 13:24:32.384064,"(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 13:24:33.510665,"(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 13:24:34.494586,"(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 13:24:35.557962,"(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 13:24:36.520922,"(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(8.0, 99998, 9998.5)"
