,Ansons Bay,Blue Title,Coconut Cutie,Star Of The Arts,Shezamaterialgirl,Mullum Doc,Outer Change,Royal Winkle,Feelin Flirty
12-01-2023 13:29:06.703463,"(7.0, 8.6, 8.0)","(19.0, 32.0, 20.8)","(101.0, 200.0, 133.33333333333334)","(7.5, 17.5, 15.833333333333334)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(71.0, 130.0, 102.5)","(1.5, 1.74, 1.73)","(26.0, 65.0, 54.285714285714285)"
12-01-2023 13:29:07.920520,"(7.0, 8.6, 8.0)","(19.0, 30.0, 24.0)","(101.0, 200.0, 133.33333333333334)","(7.5, 17.5, 16.666666666666668)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(71.0, 130.0, 100.0)","(1.5, 1.74, 1.73)","(26.0, 65.0, 54.285714285714285)"
12-01-2023 13:29:09.171082,"(7.0, 8.6, 8.0)","(18.0, 30.0, 24.0)","(81.0, 200.0, 133.33333333333334)","(8.0, 17.5, 16.666666666666668)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 100.0)","(1.5, 1.74, 1.73)","(26.0, 65.0, 54.285714285714285)"
12-01-2023 13:29:10.359617,"(7.0, 8.6, 8.0)","(18.0, 28.0, 23.0)","(81.0, 200.0, 133.33333333333334)","(8.0, 17.5, 15.625)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 100.0)","(1.5, 1.74, 1.73)","(26.0, 65.0, 54.285714285714285)"
12-01-2023 13:29:11.508217,"(7.0, 8.6, 8.0)","(18.0, 27.0, 22.0)","(81.0, 200.0, 133.33333333333334)","(8.0, 17.0, 13.625)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 100.0)","(1.5, 1.74, 1.7225)","(26.0, 65.0, 55.625)"
12-01-2023 13:29:12.597688,"(7.0, 8.6, 8.0)","(18.0, 26.0, 20.375)","(81.0, 200.0, 133.33333333333334)","(8.0, 17.0, 13.625)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 100.0)","(1.5, 1.74, 1.7225)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:13.765446,"(7.0, 8.6, 8.0)","(18.0, 25.0, 21.25)","(81.0, 200.0, 133.33333333333334)","(8.0, 16.0, 14.25)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 100.0)","(1.5, 1.74, 1.7225)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:14.835181,"(7.0, 8.6, 8.0)","(18.0, 23.0, 20.833333333333332)","(81.0, 200.0, 133.33333333333334)","(8.0, 16.0, 13.5)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 102.5)","(1.5, 1.74, 1.7225)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:15.945664,"(7.0, 8.6, 8.0)","(18.0, 23.0, 20.833333333333332)","(81.0, 200.0, 133.33333333333334)","(8.0, 16.0, 13.5)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 102.5)","(1.5, 1.74, 1.7225)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:17.062387,"(7.0, 8.6, 8.0)","(18.0, 22.0, 19.95)","(81.0, 200.0, 133.33333333333334)","(8.0, 16.0, 13.5)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 102.5)","(1.5, 1.74, 1.7283333333333333)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:18.210821,"(7.0, 8.6, 8.0)","(18.0, 21.0, 19.95)","(81.0, 200.0, 133.33333333333334)","(8.0, 16.0, 13.5)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 102.5)","(1.5, 1.74, 1.732222222222222)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:19.442646,"(7.0, 8.6, 8.0)","(18.0, 21.0, 18.9)","(81.0, 200.0, 133.33333333333334)","(8.0, 16.0, 13.5)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 102.5)","(1.5, 1.74, 1.732222222222222)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:20.681326,"(7.0, 8.6, 8.0)","(18.0, 22.0, 21.0)","(81.0, 200.0, 133.33333333333334)","(8.0, 16.0, 13.5)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 102.5)","(1.5, 1.74, 1.732222222222222)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:21.877076,"(7.0, 8.6, 8.0)","(18.0, 22.0, 21.0)","(81.0, 200.0, 133.33333333333334)","(8.0, 16.0, 13.5)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 102.5)","(1.5, 1.74, 1.732222222222222)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:23.068652,"(7.0, 8.6, 8.0)","(18.0, 22.0, 21.0)","(81.0, 200.0, 133.33333333333334)","(8.0, 16.0, 13.5)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 102.5)","(1.5, 1.74, 1.732222222222222)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:24.279814,"(7.0, 8.6, 8.0)","(18.0, 22.0, 19.142857142857142)","(81.0, 200.0, 133.33333333333334)","(8.0, 16.0, 13.5)","(101.0, 200.0, 173.33333333333334)","(4.4, 7.8, 7.333333333333333)","(51.0, 130.0, 102.5)","(1.5, 1.74, 1.7341666666666666)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:25.557699,"(7.0, 8.8, 8.4)","(18.0, 22.0, 19.142857142857142)","(81.0, 200.0, 140.0)","(8.0, 17.5, 15.166666666666666)","(101.0, 200.0, 153.33333333333334)","(4.4, 9.4, 8.200000000000001)","(51.0, 130.0, 102.5)","(1.5, 1.69, 1.6889473684210525)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:26.770368,"(7.0, 8.8, 8.352)","(18.0, 22.0, 19.142857142857142)","(81.0, 200.0, 140.0)","(8.0, 16.0, 15.166666666666666)","(101.0, 200.0, 173.33333333333334)","(4.4, 9.4, 7.76)","(51.0, 130.0, 102.5)","(1.5, 1.69, 1.67875)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:27.982345,"(7.0, 8.8, 7.866666666666666)","(18.0, 22.0, 19.142857142857142)","(81.0, 200.0, 133.33333333333334)","(8.0, 16.0, 14.5)","(101.0, 200.0, 173.33333333333334)","(4.4, 9.2, 8.631578947368421)","(51.0, 130.0, 102.5)","(1.5, 1.69, 1.67875)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:29.082781,"(7.0, 8.8, 7.866666666666666)","(18.0, 22.0, 20.333333333333332)","(81.0, 200.0, 133.33333333333334)","(8.0, 15.5, 14.5)","(101.0, 200.0, 173.33333333333334)","(4.4, 9.0, 8.631578947368421)","(51.0, 130.0, 102.5)","(1.5, 1.69, 1.67875)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:30.214449,"(7.0, 8.8, 7.866666666666666)","(18.0, 22.0, 20.333333333333332)","(81.0, 200.0, 133.33333333333334)","(8.0, 17.5, 15.833333333333334)","(101.0, 200.0, 173.33333333333334)","(4.4, 9.0, 8.0)","(51.0, 130.0, 122.5)","(1.5, 1.69, 1.67875)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:31.360968,"(7.0, 8.8, 7.866666666666666)","(18.0, 22.0, 19.142857142857142)","(81.0, 200.0, 133.33333333333334)","(8.0, 17.5, 15.833333333333334)","(101.0, 200.0, 173.33333333333334)","(4.4, 9.0, 8.0)","(51.0, 130.0, 122.5)","(1.5, 1.69, 1.67875)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:32.584096,"(7.0, 8.8, 7.866666666666666)","(18.0, 21.0, 18.857142857142858)","(81.0, 200.0, 174.28571428571428)","(8.0, 17.5, 15.833333333333334)","(101.0, 200.0, 173.33333333333334)","(4.4, 9.0, 8.0)","(51.0, 130.0, 122.5)","(1.5, 1.69, 1.67875)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:33.701004,"(7.0, 8.8, 7.866666666666666)","(18.0, 21.0, 18.857142857142858)","(81.0, 200.0, 174.28571428571428)","(8.0, 17.5, 15.833333333333334)","(101.0, 200.0, 173.33333333333334)","(4.4, 9.0, 8.0)","(51.0, 130.0, 120.0)","(1.5, 1.69, 1.67875)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:34.856622,"(7.0, 8.6, 8.066666666666666)","(18.0, 20.0, 19.0)","(81.0, 200.0, 185.0)","(8.0, 17.5, 15.833333333333334)","(101.0, 200.0, 173.33333333333334)","(4.4, 9.0, 8.0)","(51.0, 130.0, 120.0)","(1.5, 1.69, 1.67875)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:36.117695,"(7.0, 8.6, 7.933333333333334)","(18.0, 20.0, 17.8125)","(81.0, 200.0, 185.0)","(8.5, 17.5, 15.625)","(101.0, 200.0, 173.33333333333334)","(4.6, 9.0, 8.76)","(61.0, 130.0, 102.5)","(1.45, 1.69, 1.67875)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:37.422049,"(7.0, 8.6, 7.933333333333334)","(18.0, 20.0, 19.0)","(81.0, 200.0, 185.0)","(8.5, 17.5, 14.75)","(101.0, 200.0, 173.33333333333334)","(4.6, 9.0, 8.5)","(61.0, 130.0, 102.5)","(1.45, 1.69, 1.67875)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:38.671120,"(7.0, 8.6, 7.933333333333334)","(18.0, 19.5, 19.0)","(81.0, 200.0, 185.0)","(8.5, 17.0, 14.5)","(101.0, 200.0, 173.33333333333334)","(4.6, 8.8, 8.08)","(61.0, 130.0, 102.5)","(1.45, 1.69, 1.6824999999999999)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:39.905617,"(7.0, 8.6, 8.549999999999999)","(18.0, 20.0, 19.0)","(81.0, 200.0, 185.0)","(8.5, 16.5, 14.5)","(101.0, 200.0, 173.33333333333334)","(4.6, 8.8, 7.885714285714285)","(61.0, 130.0, 102.5)","(1.45, 1.69, 1.699090909090909)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:41.163380,"(7.0, 8.6, 8.5875)","(18.0, 20.0, 19.416666666666668)","(81.0, 200.0, 185.0)","(8.5, 16.5, 14.25)","(101.0, 200.0, 173.33333333333334)","(4.6, 8.6, 7.885714285714285)","(61.0, 130.0, 120.0)","(1.45, 1.7, 1.7028571428571428)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:42.352879,"(7.0, 8.8, 8.1125)","(18.0, 19.5, 19.0)","(81.0, 200.0, 185.0)","(8.5, 16.0, 15.833333333333334)","(101.0, 200.0, 173.33333333333334)","(4.6, 8.6, 8.21111111111111)","(61.0, 130.0, 120.0)","(1.45, 1.72, 1.709090909090909)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:43.651068,"(7.0, 8.8, 8.1125)","(18.0, 20.0, 19.0)","(81.0, 200.0, 185.0)","(8.5, 17.5, 16.9375)","(101.0, 200.0, 173.33333333333334)","(4.6, 8.6, 8.0)","(61.0, 130.0, 102.5)","(1.45, 1.72, 1.709090909090909)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:44.886034,"(7.0, 8.8, 7.883333333333333)","(18.0, 20.0, 19.0)","(81.0, 200.0, 185.0)","(8.5, 17.5, 15.0)","(101.0, 200.0, 173.33333333333334)","(4.6, 8.6, 8.0)","(61.0, 130.0, 120.0)","(1.45, 1.72, 1.708)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:46.136485,"(7.0, 8.8, 7.866666666666666)","(16.0, 20.0, 19.0)","(81.0, 200.0, 185.0)","(9.0, 17.5, 14.3)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.6, 8.04)","(61.0, 130.0, 120.0)","(1.45, 1.72, 1.708)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:47.385420,"(7.0, 8.8, 7.866666666666666)","(16.0, 19.5, 19.0)","(81.0, 200.0, 185.0)","(9.0, 17.0, 13.642857142857142)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.4, 8.0)","(61.0, 130.0, 120.0)","(1.45, 1.72, 1.7133333333333334)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:48.501377,"(7.0, 8.8, 7.866666666666666)","(16.0, 20.0, 19.0)","(81.0, 200.0, 185.0)","(9.0, 16.5, 13.642857142857142)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.4, 7.866666666666666)","(61.0, 130.0, 111.66666666666666)","(1.45, 1.72, 1.6949999999999998)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:49.736272,"(7.0, 8.6, 8.066666666666666)","(16.0, 20.0, 19.142857142857142)","(81.0, 200.0, 164.0)","(9.0, 16.5, 13.642857142857142)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.4, 7.866666666666666)","(61.0, 130.0, 111.66666666666666)","(1.45, 1.72, 1.6949999999999998)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:51.042985,"(7.0, 8.6, 7.933333333333334)","(16.0, 20.0, 19.1)","(81.0, 200.0, 185.0)","(9.0, 16.5, 13.642857142857142)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.4, 7.866666666666666)","(61.0, 130.0, 111.66666666666666)","(1.45, 1.72, 1.6949999999999998)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:52.359898,"(7.0, 8.6, 7.933333333333334)","(16.0, 19.5, 17.714285714285715)","(81.0, 200.0, 185.0)","(9.0, 16.5, 13.642857142857142)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.4, 7.866666666666666)","(61.0, 130.0, 105.0)","(1.45, 1.72, 1.7116666666666667)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:53.614807,"(7.0, 8.6, 7.933333333333334)","(16.0, 19.5, 17.714285714285715)","(81.0, 200.0, 185.0)","(9.0, 16.5, 13.642857142857142)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.4, 7.866666666666666)","(61.0, 130.0, 105.0)","(1.45, 1.72, 1.7116666666666667)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:54.831193,"(7.0, 8.6, 7.933333333333334)","(16.0, 19.5, 18.25)","(81.0, 200.0, 185.0)","(9.0, 16.5, 13.642857142857142)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.4, 7.866666666666666)","(61.0, 130.0, 111.66666666666666)","(1.45, 1.72, 1.6949999999999998)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:56.068362,"(7.0, 8.6, 7.8)","(16.0, 20.0, 18.875)","(81.0, 200.0, 185.0)","(9.0, 16.5, 13.642857142857142)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.4, 7.866666666666666)","(61.0, 130.0, 111.66666666666666)","(1.45, 1.72, 1.7)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:57.288656,"(7.0, 7.8, 7.08)","(16.0, 20.0, 24.142857142857142)","(81.0, 200.0, 185.0)","(9.0, 16.5, 15.833333333333334)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.4, 7.866666666666666)","(61.0, 130.0, 105.0)","(1.45, 1.72, 1.6949999999999998)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:58.537953,"(7.0, 7.8, 7.08)","(16.0, 27.0, 25.333333333333336)","(81.0, 200.0, 185.0)","(9.0, 17.5, 16.9375)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.4, 7.866666666666666)","(61.0, 130.0, 105.0)","(1.45, 1.72, 1.7116666666666667)","(26.0, 65.0, 59.0)"
12-01-2023 13:29:59.729274,"(7.0, 7.8, 7.027586206896552)","(16.0, 26.0, 24.583333333333336)","(81.0, 200.0, 185.0)","(9.0, 17.5, 16.9375)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.4, 7.866666666666666)","(61.0, 130.0, 105.0)","(1.45, 1.72, 1.7116666666666667)","(26.0, 65.0, 59.0)"
12-01-2023 13:30:00.896782,"(7.0, 7.6, 7.2)","(16.0, 25.0, 23.833333333333336)","(81.0, 200.0, 185.0)","(9.0, 17.5, 16.9375)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.4, 7.866666666666666)","(61.0, 130.0, 105.0)","(1.45, 1.72, 1.7137499999999999)","(26.0, 65.0, 59.0)"
12-01-2023 13:30:02.144433,"(7.0, 7.6, 7.2)","(16.0, 23.0, 20.25)","(81.0, 200.0, 185.0)","(9.0, 17.5, 16.9375)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.4, 7.959999999999999)","(61.0, 130.0, 105.0)","(1.45, 1.72, 1.71)","(26.0, 65.0, 59.0)"
12-01-2023 13:30:03.384142,"(7.0, 7.6, 7.466666666666667)","(16.0, 23.0, 20.285714285714285)","(81.0, 200.0, 185.0)","(9.0, 17.5, 16.9375)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 7.866666666666666)","(61.0, 130.0, 102.5)","(1.45, 1.72, 1.71)","(26.0, 65.0, 59.0)"
12-01-2023 13:30:04.624969,"(7.0, 7.6, 7.466666666666667)","(16.0, 22.0, 17.666666666666668)","(81.0, 200.0, 185.0)","(9.0, 17.5, 16.88888888888889)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 8.133333333333333)","(61.0, 130.0, 102.5)","(1.45, 1.72, 1.7055555555555555)","(26.0, 65.0, 59.0)"
12-01-2023 13:30:05.799152,"(7.0, 7.8, 7.270588235294118)","(16.0, 21.0, 17.25)","(81.0, 200.0, 185.0)","(9.0, 18.0, 17.09090909090909)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 8.125)","(61.0, 130.0, 88.75)","(1.45, 1.75, 1.71)","(26.0, 65.0, 62.0)"
12-01-2023 13:30:07.040053,"(7.0, 7.6, 7.371428571428571)","(16.0, 21.0, 18.5)","(81.0, 190.0, 163.33333333333331)","(9.0, 17.5, 16.333333333333332)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 8.125)","(61.0, 130.0, 82.85714285714286)","(1.45, 1.76, 1.7384615384615385)","(26.0, 65.0, 61.666666666666664)"
12-01-2023 13:30:08.193546,"(7.0, 7.6, 7.371428571428571)","(16.0, 21.0, 18.5)","(81.0, 190.0, 163.33333333333331)","(9.0, 17.0, 16.636363636363637)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 8.1)","(61.0, 130.0, 97.5)","(1.45, 1.76, 1.7425)","(26.0, 65.0, 60.714285714285715)"
12-01-2023 13:30:09.365998,"(7.0, 7.6, 7.371428571428571)","(16.0, 21.0, 18.2)","(81.0, 190.0, 163.33333333333331)","(9.0, 16.5, 16.18181818181818)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 8.1)","(61.0, 120.0, 111.11111111111111)","(1.45, 1.76, 1.7425)","(26.0, 65.0, 63.0)"
12-01-2023 13:30:10.462373,"(6.5, 7.6, 6.963636363636363)","(16.0, 21.0, 16.555555555555557)","(81.0, 190.0, 163.33333333333331)","(9.0, 18.0, 16.0)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 8.1)","(61.0, 120.0, 111.11111111111111)","(1.45, 1.76, 1.7425)","(31.0, 65.0, 66.42857142857143)"
12-01-2023 13:30:11.591512,"(6.5, 7.6, 6.963636363636363)","(16.0, 21.0, 16.555555555555557)","(81.0, 190.0, 163.33333333333331)","(9.0, 17.5, 16.125)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 8.139999999999999)","(61.0, 120.0, 111.11111111111111)","(1.45, 1.76, 1.7384615384615385)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:12.850582,"(6.5, 7.6, 6.977777777777778)","(16.0, 21.0, 18.77777777777778)","(81.0, 190.0, 163.33333333333331)","(9.0, 17.0, 15.571428571428571)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 120.0, 111.11111111111111)","(1.45, 1.76, 1.66125)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:14.080466,"(6.5, 7.6, 7.3)","(16.0, 21.0, 18.77777777777778)","(81.0, 190.0, 160.0)","(9.0, 17.0, 16.22222222222222)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 120.0, 111.11111111111111)","(1.45, 1.67, 1.7244444444444444)","(31.0, 75.0, 65.0)"
12-01-2023 13:30:15.346047,"(6.5, 7.6, 6.914285714285714)","(16.0, 21.0, 19.055555555555557)","(81.0, 190.0, 160.0)","(9.0, 17.0, 16.22222222222222)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 120.0, 111.11111111111111)","(1.45, 1.76, 1.7353846153846153)","(31.0, 75.0, 65.0)"
12-01-2023 13:30:16.575973,"(6.5, 7.6, 6.914285714285714)","(16.0, 21.0, 19.25)","(81.0, 190.0, 160.0)","(9.0, 17.0, 16.22222222222222)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 120.0, 113.84615384615384)","(1.45, 1.76, 1.74)","(31.0, 75.0, 65.0)"
12-01-2023 13:30:17.796116,"(6.5, 7.6, 6.914285714285714)","(16.0, 21.0, 19.25)","(81.0, 190.0, 160.0)","(9.0, 17.0, 16.125)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 120.0, 113.84615384615384)","(1.45, 1.76, 1.74)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:19.123270,"(6.5, 7.6, 6.914285714285714)","(16.0, 21.0, 19.166666666666668)","(81.0, 190.0, 151.66666666666669)","(9.0, 16.5, 16.22222222222222)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 120.0, 102.5)","(1.45, 1.76, 1.74)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:20.438591,"(6.5, 7.6, 6.85)","(16.0, 20.0, 19.166666666666668)","(81.0, 160.0, 136.31578947368422)","(9.0, 17.0, 16.22222222222222)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 8.015384615384615)","(61.0, 120.0, 113.33333333333334)","(1.45, 1.76, 1.728888888888889)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:21.779637,"(6.5, 7.4, 6.973333333333334)","(16.0, 21.0, 19.25)","(81.0, 160.0, 141.25)","(9.0, 17.0, 16.22222222222222)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 120.0, 113.33333333333334)","(1.45, 1.76, 1.7413333333333334)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:23.072987,"(6.5, 7.4, 6.973333333333334)","(16.0, 21.0, 19.25)","(81.0, 160.0, 141.25)","(9.0, 17.0, 16.125)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 120.0, 113.33333333333334)","(1.45, 1.76, 1.72)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:24.338125,"(6.5, 7.4, 7.109090909090909)","(16.0, 21.0, 19.75)","(81.0, 160.0, 156.66666666666669)","(9.0, 16.5, 16.22222222222222)","(91.0, 200.0, 173.33333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 120.0, 113.33333333333334)","(1.45, 1.76, 1.7345454545454546)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:25.525293,"(6.5, 7.4, 6.973333333333334)","(16.0, 21.0, 19.75)","(81.0, 180.0, 143.33333333333334)","(9.0, 17.0, 16.22222222222222)","(91.0, 200.0, 151.11111111111111)","(5.0, 8.2, 8.015384615384615)","(61.0, 120.0, 113.33333333333334)","(1.45, 1.76, 1.7345454545454546)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:26.692431,"(6.5, 7.4, 6.973333333333334)","(16.0, 21.0, 19.75)","(81.0, 170.0, 143.33333333333334)","(9.0, 17.0, 16.22222222222222)","(91.0, 190.0, 168.0)","(5.0, 8.2, 7.933333333333333)","(61.0, 120.0, 113.33333333333334)","(1.45, 1.76, 1.7345454545454546)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:27.860553,"(6.5, 7.4, 6.973333333333334)","(16.0, 21.0, 19.25)","(81.0, 170.0, 147.5)","(9.0, 17.0, 16.22222222222222)","(91.0, 180.0, 168.0)","(5.0, 8.2, 7.933333333333333)","(61.0, 120.0, 113.33333333333334)","(1.45, 1.76, 1.7345454545454546)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:29.005117,"(6.5, 7.4, 6.973333333333334)","(16.0, 21.0, 19.25)","(81.0, 170.0, 147.5)","(9.0, 16.5, 16.125)","(91.0, 170.0, 153.33333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 120.0, 113.33333333333334)","(1.45, 1.76, 1.7345454545454546)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:30.236268,"(6.5, 7.4, 6.973333333333334)","(16.0, 21.0, 19.25)","(81.0, 170.0, 147.5)","(9.0, 17.0, 16.22222222222222)","(91.0, 170.0, 153.33333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 120.0, 113.33333333333334)","(1.45, 1.76, 1.7345454545454546)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:31.335027,"(6.5, 7.4, 6.973333333333334)","(16.0, 21.0, 19.25)","(81.0, 170.0, 147.5)","(9.0, 17.0, 16.22222222222222)","(91.0, 170.0, 153.33333333333334)","(5.0, 8.2, 8.015384615384615)","(61.0, 120.0, 113.33333333333334)","(1.45, 1.76, 1.7345454545454546)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:32.521797,"(6.5, 7.4, 6.973333333333334)","(16.0, 21.0, 19.25)","(81.0, 170.0, 147.5)","(9.0, 17.0, 16.22222222222222)","(91.0, 170.0, 153.33333333333334)","(5.0, 8.2, 8.0)","(61.0, 120.0, 113.33333333333334)","(1.45, 1.76, 1.7345454545454546)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:33.769310,"(6.5, 7.4, 6.973333333333334)","(16.0, 21.0, 19.25)","(81.0, 170.0, 147.5)","(9.0, 17.0, 16.125)","(91.0, 170.0, 153.33333333333334)","(5.0, 8.2, 8.0)","(61.0, 120.0, 105.0)","(1.45, 1.76, 1.7345454545454546)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:35.064589,"(6.5, 7.4, 6.973333333333334)","(16.0, 21.0, 19.25)","(81.0, 170.0, 147.5)","(9.0, 16.5, 16.22222222222222)","(91.0, 170.0, 153.33333333333334)","(5.0, 8.2, 8.0)","(61.0, 120.0, 105.0)","(1.45, 1.76, 1.7345454545454546)","(31.0, 75.0, 63.0)"
12-01-2023 13:30:36.315337,"(6.5, 7.4, 6.973333333333334)","(16.0, 21.0, 19.25)","(81.0, 170.0, 147.5)","(9.0, 17.0, 16.22222222222222)","(91.0, 170.0, 153.33333333333334)","(5.0, 8.2, 8.0)","(61.0, 120.0, 105.0)","(1.45, 1.76, 1.7345454545454546)","(31.0, 75.0, 63.0)"
12-01-2023 13:31:54.236116,"(6.5, 7.4, 6.92)","(16.0, 21.0, 18.8125)","(81.0, 170.0, 147.5)","(12.0, 17.0, 19.125)","(91.0, 170.0, 185.0)","(6.0, 8.2, 9.505263157894737)","(61.0, 120.0, 126.66666666666667)","(1.4, 1.76, 1.5711965811965813)","(31.0, 75.0, 49.6)"
