,Soda Nemo,Ha Hanna,Inter Raven,Olive Bale,Cindys Pride,Run Topper,Hot Fudge,Prince Of Egypt
15-12-2022 14:05:31.860102,"(7.0, 13.0, 12.0625)","(2.9, 3.7, 3.618181818181818)","(15.0, 29.0, 28.423076923076923)","(7.5, 11.0, 10.466666666666667)","(3.0, 3.5, 3.45)","(51.0, 210.0, 170.0)","(12.0, 13.0, 12.666666666666666)","(6.5, 10.5, 9.685714285714285)"
15-12-2022 14:05:33.088995,"(7.0, 13.0, 12.0625)","(2.9, 3.7, 3.618181818181818)","(15.0, 29.0, 28.423076923076923)","(7.5, 11.0, 10.5)","(3.0, 3.5, 3.45)","(51.0, 210.0, 170.0)","(12.0, 13.0, 12.666666666666666)","(6.5, 10.5, 9.685714285714285)"
15-12-2022 14:05:34.406124,"(7.0, 13.0, 12.128205128205128)","(2.9, 3.7, 3.618181818181818)","(15.0, 29.0, 28.423076923076923)","(7.5, 11.0, 10.5)","(3.0, 3.5, 3.48125)","(51.0, 210.0, 170.0)","(12.0, 13.0, 12.666666666666666)","(6.5, 10.5, 9.6)"
15-12-2022 14:05:35.444675,"(7.0, 13.0, 12.18918918918919)","(2.9, 3.7, 3.6571428571428575)","(15.0, 29.0, 28.423076923076923)","(7.5, 11.0, 10.5)","(3.0, 3.5, 3.48125)","(51.0, 210.0, 170.0)","(12.0, 13.0, 12.666666666666666)","(6.5, 10.0, 9.4)"
15-12-2022 14:05:36.550536,"(7.0, 13.0, 12.18918918918919)","(2.9, 3.7, 3.625)","(15.0, 29.0, 28.444444444444443)","(7.5, 11.0, 10.5)","(3.0, 3.5, 3.369047619047619)","(51.0, 210.0, 170.0)","(12.0, 13.0, 12.666666666666666)","(6.5, 10.0, 9.7)"
15-12-2022 14:05:37.929536,"(7.0, 13.0, 12.375)","(2.9, 3.7, 3.6766666666666667)","(15.0, 29.0, 28.444444444444443)","(7.5, 11.0, 10.466666666666667)","(3.0, 3.55, 3.4038461538461537)","(51.0, 210.0, 170.0)","(12.0, 13.0, 12.666666666666666)","(6.5, 10.0, 9.73076923076923)"
15-12-2022 14:05:39.271321,"(7.0, 13.0, 12.375)","(2.9, 3.7, 3.5460000000000003)","(15.0, 29.0, 28.791666666666668)","(7.5, 11.0, 10.411764705882353)","(3.0, 3.55, 3.4375)","(51.0, 210.0, 170.0)","(12.0, 13.0, 12.666666666666666)","(6.5, 10.0, 9.75)"
15-12-2022 14:05:40.495134,"(7.0, 13.0, 12.375)","(2.9, 3.7, 3.5460000000000003)","(15.0, 29.0, 28.423076923076923)","(7.5, 11.0, 10.411764705882353)","(3.0, 3.55, 3.48125)","(51.0, 210.0, 186.9230769230769)","(12.0, 13.0, 12.666666666666666)","(6.5, 10.0, 9.625)"
15-12-2022 14:05:41.615641,"(7.5, 13.0, 12.375)","(2.9, 3.7, 3.5250000000000004)","(15.0, 29.0, 28.423076923076923)","(7.5, 11.0, 10.411764705882353)","(3.0, 3.5, 3.3657894736842104)","(51.0, 210.0, 186.9230769230769)","(12.0, 13.0, 12.666666666666666)","(6.5, 10.0, 9.789473684210526)"
15-12-2022 14:05:42.700602,"(7.5, 13.5, 12.89655172413793)","(2.9, 3.7, 3.5634146341463415)","(15.0, 29.0, 28.423076923076923)","(7.5, 11.0, 10.473684210526315)","(3.0, 3.5, 3.3583333333333334)","(51.0, 210.0, 186.9230769230769)","(12.0, 13.0, 12.6)","(6.5, 10.0, 9.040000000000001)"
15-12-2022 14:05:43.974652,"(7.5, 13.5, 12.756756756756756)","(2.9, 3.7, 3.6500000000000004)","(15.0, 29.0, 28.636363636363637)","(7.5, 11.0, 10.473684210526315)","(3.0, 3.5, 3.3583333333333334)","(51.0, 210.0, 186.9230769230769)","(12.0, 13.0, 12.666666666666666)","(6.5, 10.0, 9.709090909090909)"
15-12-2022 14:05:45.211469,"(7.5, 13.5, 12.666666666666666)","(2.9, 3.7, 3.6454545454545455)","(15.0, 29.0, 28.789473684210527)","(7.5, 11.0, 10.473684210526315)","(3.0, 3.5, 3.3583333333333334)","(51.0, 210.0, 186.9230769230769)","(12.0, 13.0, 12.666666666666666)","(6.5, 10.0, 10.0125)"
15-12-2022 14:05:46.404972,"(7.5, 13.5, 12.486486486486486)","(2.9, 3.7, 3.6454545454545455)","(15.0, 29.0, 28.789473684210527)","(7.5, 11.0, 10.473684210526315)","(3.0, 3.5, 3.3583333333333334)","(51.0, 210.0, 186.9230769230769)","(12.0, 13.0, 12.142857142857142)","(6.5, 10.5, 10.0125)"
15-12-2022 14:05:47.510291,"(7.5, 13.5, 12.486486486486486)","(2.9, 3.7, 3.6454545454545455)","(15.0, 29.0, 28.789473684210527)","(7.5, 11.0, 10.473684210526315)","(3.0, 3.5, 3.3583333333333334)","(51.0, 210.0, 186.9230769230769)","(12.0, 13.0, 12.133333333333333)","(6.5, 10.5, 10.0125)"
15-12-2022 14:05:48.652671,"(7.5, 13.5, 12.486486486486486)","(2.9, 3.7, 3.644444444444445)","(15.0, 29.0, 28.789473684210527)","(7.5, 11.0, 10.473684210526315)","(3.0, 3.5, 3.3583333333333334)","(51.0, 210.0, 186.9230769230769)","(12.0, 13.0, 12.35)","(6.5, 10.5, 9.98)"
15-12-2022 14:05:49.740139,"(7.5, 13.5, 12.486486486486486)","(2.9, 3.7, 3.644444444444445)","(15.0, 29.0, 28.789473684210527)","(7.5, 11.0, 10.473684210526315)","(3.0, 3.5, 3.356)","(51.0, 210.0, 186.9230769230769)","(12.0, 13.0, 12.35)","(6.5, 10.5, 9.809375)"
15-12-2022 14:05:50.866700,"(7.5, 13.5, 12.486486486486486)","(2.9, 3.7, 3.644444444444445)","(15.0, 29.0, 28.789473684210527)","(7.5, 11.0, 10.473684210526315)","(3.0, 3.5, 3.356)","(51.0, 210.0, 186.9230769230769)","(12.0, 13.0, 12.133333333333333)","(6.5, 10.5, 9.809375)"
15-12-2022 14:05:52.132266,"(7.5, 13.5, 12.486486486486486)","(2.9, 3.7, 3.6300000000000003)","(15.0, 29.0, 28.8)","(7.5, 11.0, 10.473684210526315)","(3.0, 3.5, 3.356)","(51.0, 210.0, 186.9230769230769)","(12.0, 13.0, 12.368421052631579)","(6.5, 10.5, 9.71891891891892)"
15-12-2022 14:05:53.355596,"(7.5, 13.5, 12.486486486486486)","(2.9, 3.75, 3.5100000000000002)","(15.0, 29.0, 28.8)","(7.5, 11.0, 10.473684210526315)","(3.0, 3.5, 3.356)","(51.0, 210.0, 186.9230769230769)","(12.0, 13.0, 12.181818181818182)","(6.5, 10.5, 9.878048780487806)"
15-12-2022 14:05:54.486693,"(7.5, 13.5, 12.486486486486486)","(2.9, 3.75, 3.5100000000000002)","(16.0, 32.0, 30.32)","(8.0, 11.0, 10.473684210526315)","(3.0, 3.5, 3.356)","(51.0, 210.0, 186.9230769230769)","(11.0, 13.0, 12.5)","(6.5, 10.5, 9.81081081081081)"
15-12-2022 14:05:55.614245,"(7.5, 13.5, 12.486486486486486)","(2.9, 3.75, 3.6166666666666667)","(16.0, 32.0, 30.32)","(8.0, 11.0, 10.473684210526315)","(3.0, 3.5, 3.356)","(51.0, 210.0, 186.9230769230769)","(11.0, 13.0, 12.5)","(6.5, 10.5, 9.81081081081081)"
15-12-2022 14:05:56.851875,"(7.5, 13.5, 12.486486486486486)","(2.9, 3.6, 3.5863636363636364)","(16.0, 32.0, 30.32)","(8.0, 11.0, 10.473684210526315)","(3.0, 3.35, 3.216764705882353)","(51.0, 210.0, 196.52173913043478)","(11.0, 14.0, 14.266666666666666)","(6.5, 10.5, 9.81081081081081)"
15-12-2022 14:05:58.074206,"(7.5, 13.5, 12.666666666666666)","(2.9, 3.7, 3.6583333333333337)","(16.0, 32.0, 33.3)","(8.0, 11.0, 10.473684210526315)","(3.0, 3.35, 3.272)","(51.0, 210.0, 196.52173913043478)","(11.0, 14.5, 14.266666666666666)","(6.5, 10.5, 9.8)"
15-12-2022 14:05:59.334467,"(7.5, 13.5, 12.666666666666666)","(2.9, 3.55, 3.5416666666666665)","(16.0, 34.0, 29.916666666666668)","(8.0, 11.0, 10.473684210526315)","(3.0, 3.3, 3.272)","(51.0, 210.0, 196.52173913043478)","(11.0, 14.5, 14.266666666666666)","(6.5, 10.5, 9.41095890410959)"
15-12-2022 14:06:00.488418,"(7.5, 13.5, 12.666666666666666)","(2.9, 3.55, 3.5416666666666665)","(16.0, 32.0, 29.058823529411764)","(8.0, 11.0, 10.473684210526315)","(3.0, 3.3, 3.29)","(51.0, 210.0, 196.52173913043478)","(11.0, 14.5, 14.266666666666666)","(6.5, 10.5, 9.745454545454546)"
15-12-2022 14:06:01.715408,"(7.5, 13.5, 12.756756756756756)","(2.9, 3.55, 3.5416666666666665)","(16.0, 32.0, 28.153846153846153)","(8.0, 11.0, 10.486486486486486)","(3.0, 3.3, 3.2423076923076923)","(51.0, 210.0, 196.52173913043478)","(11.0, 14.5, 14.35)","(6.5, 10.0, 9.721739130434782)"
15-12-2022 14:06:03.140831,"(7.5, 13.5, 12.302631578947368)","(2.9, 3.45, 3.445)","(16.0, 32.0, 29.22222222222222)","(8.0, 11.0, 10.461538461538462)","(3.0, 3.3, 3.2594594594594595)","(51.0, 210.0, 196.52173913043478)","(11.0, 14.5, 13.967391304347826)","(6.5, 10.0, 9.8)"
15-12-2022 14:06:04.291865,"(7.5, 12.5, 12.302631578947368)","(2.9, 3.5, 3.445)","(16.0, 32.0, 28.363636363636363)","(8.0, 11.0, 10.533333333333333)","(3.0, 3.3, 3.255)","(51.0, 210.0, 65.83333333333333)","(11.0, 14.0, 14.181818181818182)","(6.5, 10.0, 9.705263157894738)"
15-12-2022 14:06:05.467517,"(7.5, 12.5, 12.302631578947368)","(2.9, 3.5, 3.4476190476190474)","(16.0, 32.0, 28.363636363636363)","(8.0, 11.0, 10.533333333333333)","(3.0, 3.3, 3.2441176470588236)","(51.0, 200.0, 75.0)","(11.0, 15.0, 14.357142857142858)","(6.5, 9.8, 9.771428571428572)"
15-12-2022 14:06:06.621745,"(7.5, 12.5, 12.302631578947368)","(2.9, 3.5, 3.4476190476190474)","(16.0, 32.0, 28.363636363636363)","(8.0, 11.0, 10.487804878048781)","(3.0, 3.3, 3.2344827586206897)","(51.0, 180.0, 64.8)","(11.0, 15.0, 14.4)","(6.5, 9.8, 9.778947368421052)"
15-12-2022 14:06:07.924540,"(7.5, 12.5, 12.302631578947368)","(2.9, 3.5, 3.4476190476190474)","(16.0, 32.0, 28.363636363636363)","(8.0, 11.0, 10.487804878048781)","(3.0, 3.3, 3.2825688073394494)","(51.0, 180.0, 66.875)","(11.0, 15.0, 14.4)","(6.5, 9.8, 9.78888888888889)"
15-12-2022 14:06:09.311509,"(7.5, 12.5, 12.302631578947368)","(2.9, 3.5, 3.445)","(16.0, 32.0, 28.363636363636363)","(8.0, 11.0, 10.487804878048781)","(3.0, 3.3, 3.2870967741935484)","(51.0, 170.0, 65.5)","(11.0, 15.0, 14.4)","(6.5, 9.8, 9.784615384615385)"
15-12-2022 14:06:10.754502,"(7.5, 12.5, 12.302631578947368)","(2.9, 3.5, 3.4266666666666667)","(16.0, 32.0, 28.363636363636363)","(8.0, 11.0, 10.5625)","(3.0, 3.3, 3.2785714285714285)","(51.0, 170.0, 65.5)","(11.0, 15.0, 15.125)","(6.5, 9.8, 9.857142857142858)"
15-12-2022 14:06:12.047667,"(7.5, 12.5, 12.1)","(2.9, 3.45, 3.375)","(16.0, 32.0, 28.363636363636363)","(8.0, 11.0, 10.5625)","(3.0, 3.3, 3.2785714285714285)","(51.0, 170.0, 68.33333333333333)","(11.0, 15.5, 14.857142857142858)","(6.5, 10.0, 9.878787878787879)"
15-12-2022 14:06:13.338976,"(7.5, 12.5, 12.24390243902439)","(2.9, 3.45, 3.375)","(16.0, 32.0, 28.285714285714285)","(8.0, 11.0, 10.571428571428571)","(3.0, 3.3, 3.2792)","(51.0, 160.0, 98.33333333333334)","(11.0, 15.5, 14.857142857142858)","(7.0, 10.0, 9.878787878787879)"
15-12-2022 14:06:14.702303,"(7.5, 12.5, 12.275)","(2.8, 3.45, 3.375)","(17.0, 30.0, 28.333333333333332)","(8.0, 11.0, 10.571428571428571)","(2.8, 3.3, 3.2852459016393443)","(51.0, 140.0, 100.0)","(12.0, 15.5, 14.96)","(7.0, 10.0, 9.878787878787879)"
15-12-2022 14:06:16.362203,"(7.5, 12.5, 12.28048780487805)","(2.8, 3.45, 3.3642857142857143)","(17.0, 30.0, 28.333333333333332)","(8.0, 11.0, 10.56)","(2.8, 3.3, 3.283018867924528)","(51.0, 140.0, 113.63636363636363)","(12.0, 15.5, 14.96)","(7.0, 10.0, 9.878787878787879)"
15-12-2022 14:06:17.787129,"(7.5, 12.5, 12.28048780487805)","(2.8, 3.45, 3.39)","(17.0, 30.0, 28.333333333333332)","(8.0, 11.0, 10.488372093023255)","(2.8, 3.3, 3.2926315789473684)","(51.0, 130.0, 106.92307692307692)","(12.0, 15.5, 14.91304347826087)","(7.0, 10.0, 9.878787878787879)"
15-12-2022 14:06:19.243072,"(7.5, 12.5, 12.275)","(2.8, 3.45, 3.3925)","(17.0, 30.0, 28.333333333333332)","(8.0, 11.0, 10.488372093023255)","(2.8, 3.3, 3.2926315789473684)","(51.0, 130.0, 106.92307692307692)","(12.0, 15.5, 14.933333333333334)","(7.0, 10.0, 9.968)"
15-12-2022 14:06:20.701795,"(8.0, 12.5, 12.222222222222221)","(2.9, 3.4, 3.3976744186046512)","(18.0, 30.0, 28.285714285714285)","(8.0, 11.0, 10.488372093023255)","(2.8, 3.3, 3.287)","(51.0, 130.0, 96.66666666666667)","(12.0, 15.0, 14.933333333333334)","(7.0, 10.0, 9.904225352112675)"
15-12-2022 14:06:22.221563,"(8.0, 12.0, 11.910714285714286)","(2.9, 3.4, 3.388888888888889)","(18.0, 30.0, 30.0)","(8.0, 11.0, 10.592592592592592)","(2.8, 3.3, 3.2805555555555554)","(51.0, 130.0, 94.35897435897436)","(12.0, 15.0, 14.879310344827585)","(7.0, 10.5, 9.904225352112675)"
15-12-2022 14:06:23.658898,"(8.0, 12.0, 11.944444444444445)","(2.9, 3.4, 3.354838709677419)","(18.0, 32.0, 29.647058823529413)","(8.0, 11.0, 10.584905660377359)","(2.8, 3.3, 3.2522727272727274)","(51.0, 120.0, 92.22222222222223)","(12.0, 15.5, 14.984375)","(7.0, 10.5, 9.895890410958904)"
15-12-2022 14:06:24.979150,"(8.0, 12.0, 11.944444444444445)","(2.9, 3.4, 3.354838709677419)","(18.0, 32.0, 29.647058823529413)","(8.0, 11.0, 10.584905660377359)","(2.8, 3.3, 3.2522727272727274)","(51.0, 120.0, 92.22222222222223)","(12.0, 15.5, 15.211538461538462)","(7.0, 10.5, 9.942857142857143)"
15-12-2022 14:06:26.345417,"(8.0, 12.0, 11.942307692307692)","(2.9, 3.4, 3.3555555555555556)","(18.0, 32.0, 28.5)","(8.0, 11.0, 10.659574468085106)","(2.8, 3.25, 3.19)","(51.0, 120.0, 90.51282051282051)","(12.0, 15.5, 14.666666666666666)","(7.0, 10.5, 9.942857142857143)"
15-12-2022 14:06:27.914956,"(8.0, 12.0, 11.942307692307692)","(2.9, 3.4, 3.3499999999999996)","(18.0, 32.0, 28.666666666666668)","(8.0, 11.0, 10.645833333333334)","(2.8, 3.25, 3.1961538461538463)","(51.0, 120.0, 90.51282051282051)","(12.0, 15.5, 15.911764705882353)","(7.0, 10.5, 9.9)"
15-12-2022 14:06:29.392530,"(8.0, 12.0, 11.948275862068966)","(2.9, 3.4, 3.395238095238095)","(18.0, 32.0, 30.57142857142857)","(8.0, 11.0, 10.148)","(2.8, 3.2, 3.164516129032258)","(51.0, 120.0, 78.92857142857143)","(12.0, 16.0, 15.410714285714286)","(7.0, 10.5, 9.91304347826087)"
15-12-2022 14:06:30.719035,"(8.0, 12.0, 11.948275862068966)","(2.9, 3.45, 3.4050000000000002)","(18.0, 32.0, 29.5)","(8.0, 10.5, 9.647368421052631)","(2.8, 3.25, 3.169642857142857)","(51.0, 120.0, 78.92857142857143)","(12.0, 16.0, 15.365384615384615)","(7.0, 10.5, 9.9375)"
15-12-2022 14:06:32.141114,"(8.0, 12.0, 11.954545454545455)","(2.9, 3.45, 3.4050000000000002)","(18.0, 32.0, 30.095238095238095)","(8.0, 10.5, 9.647368421052631)","(2.8, 3.25, 3.1860655737704917)","(51.0, 120.0, 78.92857142857143)","(12.0, 16.0, 15.365384615384615)","(7.0, 10.5, 9.94225352112676)"
15-12-2022 14:06:33.435218,"(8.0, 12.0, 11.953125)","(2.9, 3.45, 3.4096153846153845)","(18.0, 32.0, 29.647058823529413)","(8.0, 10.5, 9.647368421052631)","(2.8, 3.25, 3.1884615384615382)","(51.0, 120.0, 78.92857142857143)","(12.0, 16.0, 15.365384615384615)","(7.0, 10.5, 9.952173913043477)"
15-12-2022 14:06:34.749731,"(8.0, 12.0, 11.953125)","(2.9, 3.45, 3.4096153846153845)","(18.0, 32.0, 29.647058823529413)","(8.0, 10.5, 9.647368421052631)","(2.8, 3.25, 3.182894736842105)","(51.0, 120.0, 85.15151515151516)","(12.0, 16.0, 15.410714285714286)","(7.0, 10.5, 9.952173913043477)"
15-12-2022 14:06:36.051353,"(8.0, 12.0, 11.955882352941176)","(2.9, 3.45, 3.4153846153846157)","(18.0, 32.0, 30.70967741935484)","(8.0, 10.5, 9.852)","(2.8, 3.25, 3.182894736842105)","(51.0, 120.0, 66.5625)","(12.0, 16.0, 15.410714285714286)","(7.0, 10.5, 9.927272727272728)"
15-12-2022 14:06:37.420528,"(8.0, 12.0, 11.955882352941176)","(2.9, 3.45, 3.446774193548387)","(18.0, 32.0, 30.333333333333332)","(8.0, 10.5, 9.959999999999999)","(2.8, 3.25, 3.1884615384615382)","(51.0, 70.0, 66.07142857142857)","(12.0, 16.0, 15.365384615384615)","(7.0, 10.5, 9.927272727272728)"
15-12-2022 14:06:38.873410,"(8.0, 12.0, 11.953125)","(2.9, 3.5, 3.430769230769231)","(18.0, 32.0, 30.333333333333332)","(8.0, 10.5, 9.927272727272728)","(2.8, 3.25, 3.1884615384615382)","(51.0, 70.0, 64.3103448275862)","(12.0, 16.0, 15.365384615384615)","(7.0, 10.5, 9.927272727272728)"
15-12-2022 14:06:40.173462,"(8.0, 12.0, 11.953125)","(2.9, 3.5, 3.4571428571428573)","(18.0, 32.0, 30.70967741935484)","(8.0, 10.5, 9.959999999999999)","(2.8, 3.25, 3.182894736842105)","(51.0, 70.0, 64.19354838709677)","(12.0, 16.0, 15.410714285714286)","(7.0, 10.5, 9.927272727272728)"
15-12-2022 14:06:41.429880,"(8.0, 12.0, 11.955882352941176)","(2.9, 3.5, 3.4571428571428573)","(18.0, 32.0, 30.70967741935484)","(8.0, 10.5, 9.959999999999999)","(2.8, 3.25, 3.182894736842105)","(51.0, 70.0, 64.19354838709677)","(12.0, 16.0, 15.410714285714286)","(7.0, 10.5, 9.927272727272728)"
15-12-2022 14:06:42.700931,"(8.0, 12.0, 11.955882352941176)","(2.9, 3.5, 3.4571428571428573)","(18.0, 32.0, 30.70967741935484)","(8.0, 10.5, 9.959999999999999)","(2.8, 3.25, 3.172727272727273)","(51.0, 70.0, 64.19354838709677)","(12.0, 16.0, 15.410714285714286)","(7.0, 10.5, 9.91764705882353)"
15-12-2022 14:06:43.999982,"(8.0, 12.0, 11.955882352941176)","(2.9, 3.5, 3.4571428571428573)","(18.0, 32.0, 30.70967741935484)","(8.0, 10.5, 9.959999999999999)","(2.8, 3.25, 3.172727272727273)","(51.0, 70.0, 64.19354838709677)","(12.0, 16.0, 15.666666666666666)","(7.0, 10.5, 9.890322580645162)"
15-12-2022 14:06:45.367906,"(8.0, 13.0, 12.478260869565217)","(2.9, 3.5, 3.476470588235294)","(18.0, 32.0, 29.53846153846154)","(8.0, 10.5, 9.628571428571428)","(2.8, 3.25, 3.1872881355932203)","(51.0, 70.0, 67.95454545454545)","(12.0, 16.5, 15.847826086956522)","(7.0, 9.6, 9.566666666666666)"
15-12-2022 14:06:46.746199,"(8.0, 13.0, 11.27659574468085)","(2.9, 3.5, 3.5370967741935484)","(18.0, 32.0, 30.88888888888889)","(8.0, 10.0, 9.36)","(2.8, 3.25, 3.1852)","(51.0, 70.0, 66.4)","(12.0, 16.5, 16.142857142857142)","(7.0, 9.6, 9.48)"
15-12-2022 14:06:48.206575,"(8.0, 12.0, 11.27659574468085)","(2.9, 3.55, 3.5428571428571427)","(18.0, 32.0, 30.615384615384617)","(8.0, 9.8, 9.736)","(2.8, 3.25, 3.189)","(51.0, 70.0, 83.63636363636364)","(12.0, 16.5, 15.95)","(7.0, 9.8, 9.666666666666668)"
15-12-2022 14:06:49.382544,"(8.0, 12.0, 11.432835820895523)","(2.9, 3.55, 3.5428571428571427)","(18.0, 38.0, 30.615384615384617)","(8.0, 9.8, 9.842857142857143)","(2.8, 3.25, 3.183695652173913)","(51.0, 85.0, 83.63636363636364)","(12.0, 16.5, 15.95)","(7.0, 9.8, 9.600000000000001)"
15-12-2022 14:06:50.683370,"(8.0, 12.0, 11.43939393939394)","(2.9, 3.55, 3.533333333333333)","(18.0, 38.0, 30.857142857142858)","(8.0, 10.0, 9.694117647058823)","(2.8, 3.25, 3.1882716049382713)","(51.0, 85.0, 77.22222222222223)","(12.0, 16.5, 15.910714285714286)","(7.0, 9.8, 9.600000000000001)"
15-12-2022 14:06:51.870107,"(8.0, 12.0, 11.412698412698413)","(2.9, 3.55, 3.4666666666666663)","(18.0, 36.0, 30.6)","(8.0, 10.0, 9.674999999999999)","(2.8, 3.25, 3.2)","(51.0, 80.0, 76.875)","(12.0, 16.5, 15.967741935483872)","(7.0, 9.8, 9.693333333333333)"
15-12-2022 14:06:53.163685,"(8.0, 12.0, 11.615384615384615)","(2.9, 3.55, 3.4815789473684213)","(18.0, 36.0, 33.58620689655172)","(8.0, 10.0, 9.618181818181819)","(2.8, 3.25, 3.1874045801526716)","(51.0, 80.0, 71.66666666666667)","(12.0, 16.5, 15.95)","(7.0, 9.8, 9.64)"
15-12-2022 14:06:54.528121,"(8.0, 12.0, 11.545454545454545)","(2.9, 3.55, 3.479166666666667)","(18.0, 36.0, 32.95652173913044)","(8.0, 10.0, 9.608695652173914)","(2.8, 3.25, 3.1874045801526716)","(51.0, 80.0, 76.25)","(12.0, 16.5, 15.95)","(7.0, 9.8, 9.666666666666668)"
15-12-2022 14:06:55.897684,"(8.0, 12.0, 11.714285714285714)","(2.9, 3.55, 3.4524271844660195)","(18.0, 36.0, 31.833333333333332)","(8.0, 10.0, 9.64)","(2.8, 3.25, 3.193362831858407)","(51.0, 80.0, 71.36363636363636)","(12.0, 16.5, 15.967741935483872)","(7.0, 9.8, 9.666666666666668)"
15-12-2022 14:06:57.225686,"(8.0, 12.0, 11.714285714285714)","(2.9, 3.5, 3.4524271844660195)","(18.0, 34.0, 30.724137931034484)","(8.0, 10.0, 9.622222222222222)","(2.8, 3.25, 3.2004273504273506)","(51.0, 75.0, 71.36363636363636)","(12.0, 16.5, 15.692307692307692)","(7.0, 9.8, 9.666666666666668)"
15-12-2022 14:06:58.589217,"(8.0, 12.0, 11.714285714285714)","(2.9, 3.5, 3.4076923076923076)","(18.0, 34.0, 31.12121212121212)","(8.0, 10.0, 9.657142857142857)","(2.8, 3.25, 3.21375)","(51.0, 75.0, 71.36363636363636)","(12.0, 16.5, 15.692307692307692)","(7.0, 9.8, 9.705882352941178)"
15-12-2022 14:06:59.975407,"(8.0, 12.0, 11.766666666666666)","(2.9, 3.5, 3.418181818181818)","(18.0, 34.0, 31.5)","(8.0, 10.0, 9.621052631578946)","(2.8, 3.25, 3.2120879120879122)","(51.0, 75.0, 70.55555555555556)","(12.0, 16.5, 15.7125)","(7.0, 9.8, 9.685714285714287)"
15-12-2022 14:07:01.311522,"(8.0, 12.0, 11.758620689655173)","(2.9, 3.5, 3.416216216216216)","(20.0, 34.0, 30.727272727272727)","(8.0, 10.0, 9.633333333333333)","(2.8, 3.25, 3.20472972972973)","(51.0, 75.0, 73.33333333333333)","(12.0, 16.5, 15.692307692307692)","(7.0, 9.8, 9.661538461538463)"
15-12-2022 14:07:02.521263,"(8.0, 12.0, 11.745098039215687)","(2.9, 3.5, 3.4157894736842103)","(20.0, 34.0, 31.11111111111111)","(8.0, 10.0, 9.7)","(2.8, 3.25, 3.202985074626866)","(51.0, 75.0, 73.33333333333333)","(12.0, 16.5, 15.6)","(7.0, 9.8, 9.555555555555555)"
15-12-2022 14:07:03.739452,"(8.0, 12.0, 11.826086956521738)","(2.9, 3.5, 3.3819672131147542)","(20.0, 34.0, 31.09090909090909)","(8.0, 10.0, 9.6375)","(2.8, 3.25, 3.205)","(51.0, 75.0, 73.33333333333333)","(12.0, 16.5, 15.43421052631579)","(7.0, 9.8, 9.45945945945946)"
15-12-2022 14:07:04.941154,"(8.0, 12.0, 11.679245283018869)","(2.9, 3.5, 3.375)","(20.0, 34.0, 31.142857142857142)","(8.0, 10.0, 9.686486486486487)","(2.8, 3.25, 3.205)","(51.0, 75.0, 73.33333333333333)","(12.0, 16.5, 15.383720930232558)","(7.0, 9.8, 9.49090909090909)"
15-12-2022 14:07:06.182448,"(8.0, 12.0, 11.610169491525424)","(2.9, 3.5, 3.428125)","(20.0, 34.0, 31.857142857142858)","(8.0, 10.0, 9.686486486486487)","(2.8, 3.25, 3.204639175257732)","(51.0, 75.0, 73.33333333333333)","(12.0, 16.5, 15.456521739130435)","(7.0, 9.8, 9.5)"
15-12-2022 14:07:07.401906,"(8.0, 12.0, 11.629032258064516)","(2.9, 3.45, 3.428125)","(20.0, 34.0, 31.857142857142858)","(8.0, 10.0, 9.761904761904761)","(2.8, 3.25, 3.155970149253731)","(51.0, 75.0, 69.54545454545455)","(12.0, 16.5, 15.381818181818181)","(7.0, 9.8, 9.540000000000001)"
15-12-2022 14:07:08.593278,"(8.0, 12.0, 11.764705882352942)","(2.9, 3.45, 3.421875)","(20.0, 34.0, 31.857142857142858)","(8.0, 10.0, 9.83)","(2.8, 3.25, 3.184)","(51.0, 75.0, 69.54545454545455)","(12.0, 16.5, 15.381818181818181)","(7.0, 9.8, 9.540000000000001)"
15-12-2022 14:07:09.717060,"(8.0, 12.0, 11.795918367346939)","(2.9, 3.45, 3.421875)","(20.0, 34.0, 31.857142857142858)","(8.0, 10.0, 10.005882352941176)","(2.8, 3.25, 3.188202247191011)","(51.0, 75.0, 69.54545454545455)","(12.0, 16.5, 15.317307692307692)","(7.0, 9.8, 9.53103448275862)"
15-12-2022 14:07:10.877740,"(8.0, 12.0, 11.782608695652174)","(2.9, 3.4, 3.3734375)","(20.0, 34.0, 31.142857142857142)","(8.0, 10.5, 10.195652173913043)","(2.8, 3.25, 3.21)","(51.0, 75.0, 69.54545454545455)","(12.0, 16.5, 15.439655172413794)","(7.0, 9.8, 9.53103448275862)"
15-12-2022 14:07:12.011490,"(8.0, 12.0, 11.782608695652174)","(2.9, 3.4, 3.3596153846153847)","(20.0, 34.0, 32.72727272727273)","(8.0, 10.5, 10.211538461538462)","(2.8, 3.25, 3.218)","(51.0, 75.0, 65.76923076923077)","(12.0, 16.5, 15.490384615384615)","(7.0, 9.8, 9.460869565217392)"
15-12-2022 14:07:13.231075,"(8.0, 12.0, 11.79245283018868)","(2.9, 3.4, 3.3801724137931033)","(20.0, 34.0, 33.25)","(8.0, 10.5, 10.25)","(2.8, 3.25, 3.217741935483871)","(51.0, 75.0, 63.529411764705884)","(12.0, 16.5, 15.428571428571429)","(7.0, 9.8, 9.475)"
