,My Boy Mo,Battle Talent,Go Ellie Go,Kappys Angel,Clever Choice,I Did A Thing,Soul Benefit,Luna One,Fifi Girl
05-01-2023 14:08:20.117032,"(8.5, 12.0, 11.256637168141593)","(7.0, 8.8, 8.502127659574468)","(4.4, 5.0, 4.951724137931035)","(2.25, 2.52, 2.490566037735849)","(6.5, 7.6, 7.09)","(61.0, 160.0, 153.33333333333334)","(21.0, 32.0, 30.714285714285715)","(31.0, 60.0, 56.19047619047619)","(101.0, 490.0, 435.0)"
05-01-2023 14:08:21.252495,"(8.5, 12.0, 11.256637168141593)","(7.0, 8.8, 8.502127659574468)","(4.4, 5.0, 4.951724137931035)","(2.25, 2.52, 2.5069565217391303)","(6.5, 7.6, 7.107407407407408)","(61.0, 160.0, 157.0)","(21.0, 32.0, 30.714285714285715)","(31.0, 60.0, 56.19047619047619)","(101.0, 490.0, 435.0)"
05-01-2023 14:08:22.616155,"(8.5, 12.0, 11.256637168141593)","(7.0, 8.8, 8.502127659574468)","(4.4, 5.0, 4.951724137931035)","(2.25, 2.52, 2.50125)","(6.5, 7.2, 7.148717948717949)","(61.0, 160.0, 157.0)","(21.0, 32.0, 30.615384615384617)","(31.0, 60.0, 56.19047619047619)","(101.0, 490.0, 430.0)"
05-01-2023 14:08:24.009968,"(8.5, 12.0, 11.256637168141593)","(7.0, 8.8, 8.411111111111111)","(4.4, 5.0, 5.029032258064516)","(2.25, 2.52, 2.5078378378378376)","(6.5, 7.2, 7.081355932203389)","(61.0, 160.0, 157.27272727272728)","(21.0, 32.0, 30.941176470588236)","(31.0, 60.0, 56.52173913043478)","(101.0, 480.0, 430.0)"
05-01-2023 14:08:25.389144,"(8.5, 12.0, 11.32258064516129)","(7.0, 8.8, 8.411111111111111)","(4.4, 5.1, 5.040909090909091)","(2.25, 2.52, 2.51)","(6.5, 7.6, 7.316666666666667)","(61.0, 160.0, 156.15384615384616)","(21.0, 32.0, 30.941176470588236)","(31.0, 60.0, 56.52173913043478)","(101.0, 480.0, 436.0)"
05-01-2023 14:08:26.718703,"(8.5, 12.0, 11.32258064516129)","(7.0, 8.8, 8.411111111111111)","(4.4, 5.1, 4.914285714285715)","(2.25, 2.52, 2.5155882352941177)","(6.5, 7.4, 7.316666666666667)","(61.0, 170.0, 156.15384615384616)","(21.0, 32.0, 30.941176470588236)","(31.0, 60.0, 56.52173913043478)","(101.0, 520.0, 445.0)"
05-01-2023 14:08:28.161118,"(8.5, 12.0, 11.32258064516129)","(7.0, 8.8, 8.411111111111111)","(4.4, 5.1, 4.914285714285715)","(2.25, 2.52, 2.5155882352941177)","(6.5, 7.4, 7.316666666666667)","(61.0, 170.0, 160.66666666666666)","(21.0, 32.0, 30.2)","(31.0, 60.0, 56.52173913043478)","(101.0, 520.0, 460.0)"
05-01-2023 14:08:29.585822,"(8.5, 12.0, 11.32258064516129)","(7.0, 8.8, 8.432)","(4.4, 5.1, 4.904347826086957)","(2.25, 2.52, 2.5130232558139536)","(6.5, 7.4, 7.2)","(61.0, 170.0, 160.66666666666666)","(21.0, 32.0, 30.2)","(31.0, 60.0, 56.52173913043478)","(101.0, 490.0, 350.0)"
05-01-2023 14:08:30.980175,"(8.5, 12.0, 11.32258064516129)","(7.0, 9.0, 8.431578947368422)","(4.4, 5.1, 4.9032786885245905)","(2.25, 2.52, 2.5318478260869566)","(6.5, 7.4, 7.325925925925926)","(61.0, 170.0, 164.0)","(21.0, 32.0, 30.2)","(31.0, 60.0, 52.67857142857143)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:32.458898,"(8.5, 12.0, 11.32258064516129)","(7.0, 9.0, 8.431578947368422)","(4.4, 5.1, 4.918181818181819)","(2.25, 2.54, 2.5217073170731705)","(6.5, 7.4, 7.325925925925926)","(61.0, 170.0, 155.33333333333334)","(21.0, 32.0, 30.2)","(31.0, 55.0, 52.67857142857143)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:33.823779,"(8.5, 12.0, 11.32258064516129)","(7.0, 9.0, 8.413333333333332)","(4.4, 5.1, 4.918181818181819)","(2.25, 2.54, 2.5316666666666667)","(6.5, 7.4, 7.325925925925926)","(61.0, 160.0, 155.33333333333334)","(21.0, 32.0, 30.2)","(31.0, 55.0, 52.67857142857143)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:35.251652,"(9.0, 12.0, 11.32258064516129)","(7.0, 9.0, 8.413333333333332)","(4.4, 5.1, 4.918181818181819)","(2.25, 2.54, 2.522014388489209)","(6.5, 7.4, 7.3375)","(71.0, 160.0, 155.33333333333334)","(21.0, 32.0, 30.666666666666668)","(31.0, 55.0, 52.04545454545455)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:36.582201,"(9.0, 12.0, 11.548387096774194)","(7.0, 8.8, 8.666666666666668)","(4.4, 5.1, 4.918181818181819)","(2.25, 2.56, 2.5226415094339623)","(6.5, 7.4, 7.3375)","(71.0, 160.0, 155.33333333333334)","(21.0, 32.0, 30.90909090909091)","(31.0, 55.0, 52.04545454545455)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:37.953913,"(9.0, 12.0, 11.693965517241379)","(7.0, 8.8, 8.70204081632653)","(4.4, 5.1, 4.962068965517242)","(2.25, 2.56, 2.508695652173913)","(6.5, 7.4, 7.357446808510638)","(71.0, 160.0, 155.33333333333334)","(21.0, 32.0, 30.5)","(31.0, 55.0, 52.291666666666664)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:39.292129,"(9.0, 12.0, 11.693965517241379)","(7.0, 8.8, 8.584375)","(4.4, 5.1, 4.9981481481481485)","(2.25, 2.54, 2.5031775700934578)","(6.5, 7.4, 7.36923076923077)","(71.0, 160.0, 155.71428571428572)","(21.0, 32.0, 31.076923076923077)","(31.0, 55.0, 52.291666666666664)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:40.649895,"(9.0, 11.5, 11.36)","(7.0, 8.8, 8.51764705882353)","(4.4, 5.1, 5.002912621359223)","(2.25, 2.52, 2.50125)","(6.5, 7.4, 7.36923076923077)","(71.0, 160.0, 156.15384615384616)","(21.0, 32.0, 30.571428571428573)","(31.0, 55.0, 52.96875)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:41.953880,"(9.0, 11.5, 11.36)","(7.0, 8.8, 8.452631578947368)","(4.4, 5.1, 5.031192660550459)","(2.25, 2.52, 2.4930666666666665)","(6.5, 7.4, 7.344444444444445)","(71.0, 160.0, 175.0)","(21.0, 34.0, 31.6)","(31.0, 55.0, 53.088235294117645)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:43.313477,"(9.0, 11.5, 11.354166666666666)","(7.0, 8.6, 8.452631578947368)","(4.4, 5.2, 5.073103448275862)","(2.25, 2.5, 2.4974774774774775)","(6.5, 7.4, 7.372972972972973)","(71.0, 200.0, 180.76923076923077)","(21.0, 34.0, 32.8)","(31.0, 55.0, 53.19444444444444)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:44.718249,"(9.0, 11.5, 11.423913043478262)","(7.0, 8.4, 8.393103448275863)","(4.4, 5.2, 5.0606060606060606)","(2.25, 2.5, 2.4792592592592593)","(6.5, 7.4, 7.3375)","(71.0, 190.0, 180.76923076923077)","(21.0, 34.0, 32.8)","(31.0, 55.0, 53.19444444444444)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:46.272711,"(9.0, 11.5, 11.558441558441558)","(7.0, 8.4, 8.419512195121952)","(4.4, 5.2, 5.076388888888889)","(2.25, 2.48, 2.4851898734177214)","(6.5, 7.4, 7.37)","(71.0, 190.0, 180.76923076923077)","(21.0, 34.0, 33.07692307692308)","(31.0, 55.0, 53.24324324324324)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:47.830071,"(9.0, 12.0, 11.566666666666666)","(7.0, 8.8, 8.511111111111111)","(4.4, 5.2, 5.102564102564103)","(2.25, 2.52, 2.515510204081633)","(6.5, 7.4, 7.378571428571429)","(71.0, 190.0, 177.14285714285714)","(21.0, 34.0, 34.285714285714285)","(31.0, 55.0, 53.24324324324324)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:49.414443,"(9.0, 12.0, 11.566666666666666)","(7.0, 8.8, 8.535593220338983)","(4.4, 5.2, 5.093457943925234)","(2.2, 2.54, 2.4194117647058824)","(6.5, 7.4, 7.378571428571429)","(71.0, 190.0, 180.0)","(21.0, 36.0, 35.2)","(31.0, 55.0, 53.24324324324324)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:50.938805,"(9.0, 12.0, 11.552845528455284)","(7.0, 8.8, 8.535593220338983)","(4.4, 5.2, 5.093457943925234)","(2.2, 2.46, 2.4194117647058824)","(6.5, 7.4, 7.378571428571429)","(71.0, 190.0, 178.75)","(21.0, 36.0, 35.69230769230769)","(31.0, 55.0, 48.93333333333333)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:52.538286,"(9.0, 12.0, 11.723958333333334)","(7.0, 8.8, 8.579166666666667)","(4.4, 5.2, 5.122962962962963)","(2.2, 2.46, 2.365333333333333)","(6.5, 7.4, 7.2615384615384615)","(71.0, 190.0, 171.42857142857142)","(21.0, 36.0, 34.666666666666664)","(31.0, 55.0, 51.34782608695652)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:53.938101,"(9.0, 12.0, 11.723958333333334)","(7.0, 8.8, 8.579166666666667)","(4.4, 5.2, 5.126717557251909)","(2.2, 2.44, 2.3817142857142857)","(6.5, 7.6, 7.1)","(71.0, 200.0, 181.0)","(21.0, 36.0, 33.81818181818182)","(31.0, 55.0, 53.5)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:55.280343,"(9.0, 12.0, 11.723958333333334)","(7.0, 8.8, 8.579166666666667)","(4.4, 5.2, 5.126717557251909)","(2.2, 2.44, 2.3960344827586204)","(6.5, 7.6, 7.129310344827586)","(71.0, 190.0, 181.0)","(21.0, 36.0, 33.81818181818182)","(31.0, 55.0, 53.73913043478261)","(101.0, 360.0, 343.3333333333333)"
05-01-2023 14:08:56.627111,"(9.0, 12.0, 11.723958333333334)","(7.0, 8.8, 8.57029702970297)","(4.4, 5.2, 5.133846153846154)","(2.2, 2.44, 2.3960344827586204)","(6.5, 7.6, 7.171428571428572)","(71.0, 190.0, 181.0)","(21.0, 36.0, 33.285714285714285)","(31.0, 60.0, 58.54838709677419)","(101.0, 360.0, 344.0)"
05-01-2023 14:08:57.959100,"(9.0, 12.0, 11.789473684210526)","(7.0, 8.8, 8.677333333333333)","(4.4, 5.3, 5.224)","(2.2, 2.44, 2.3788)","(6.5, 7.6, 7.505263157894737)","(71.0, 190.0, 173.52941176470588)","(21.0, 38.0, 35.9)","(31.0, 60.0, 59.26470588235294)","(101.0, 360.0, 344.0)"
05-01-2023 14:08:59.307694,"(9.0, 12.0, 11.938461538461539)","(7.0, 8.8, 8.704477611940298)","(4.4, 5.3, 5.185294117647059)","(2.2, 2.38, 2.359512195121951)","(6.5, 7.6, 7.380952380952381)","(71.0, 200.0, 178.0)","(21.0, 38.0, 35.714285714285715)","(31.0, 60.0, 59.26470588235294)","(101.0, 360.0, 350.0)"
05-01-2023 14:09:00.679293,"(9.0, 12.5, 11.907142857142857)","(7.0, 8.8, 8.704477611940298)","(4.4, 5.4, 5.29718309859155)","(2.2, 2.36, 2.379245283018868)","(6.5, 7.4, 7.195348837209303)","(71.0, 190.0, 176.31578947368422)","(21.0, 38.0, 35.91304347826087)","(31.0, 60.0, 59.3421052631579)","(101.0, 360.0, 350.0)"
05-01-2023 14:09:02.024320,"(9.0, 12.5, 12.041176470588235)","(7.0, 8.8, 8.720754716981133)","(4.4, 5.4, 5.29718309859155)","(2.2, 2.38, 2.367919463087248)","(6.5, 7.4, 7.140350877192983)","(71.0, 200.0, 180.43478260869566)","(21.0, 38.0, 35.473684210526315)","(31.0, 60.0, 59.375)","(101.0, 360.0, 350.0)"
05-01-2023 14:09:03.398489,"(9.0, 12.5, 12.205882352941176)","(7.0, 8.8, 8.636363636363637)","(4.4, 5.4, 5.310975609756097)","(2.2, 2.34, 2.3378145695364236)","(6.5, 7.2, 7.685714285714286)","(71.0, 200.0, 182.35294117647058)","(21.0, 38.0, 35.333333333333336)","(31.0, 60.0, 61.25)","(101.0, 360.0, 344.2857142857143)"
05-01-2023 14:09:04.743977,"(9.0, 12.5, 12.326086956521738)","(7.0, 8.8, 8.746)","(4.4, 5.4, 5.364948453608248)","(2.2, 2.34, 2.3373597359735974)","(6.5, 7.8, 7.504347826086957)","(71.0, 200.0, 178.57142857142858)","(21.0, 38.0, 36.0)","(31.0, 65.0, 63.92857142857143)","(101.0, 370.0, 344.2857142857143)"
05-01-2023 14:09:06.132067,"(9.0, 12.5, 12.353211009174313)","(7.0, 8.8, 8.773913043478261)","(4.4, 5.4, 5.362637362637363)","(2.2, 2.34, 2.3372789115646255)","(6.5, 8.0, 7.181159420289855)","(71.0, 200.0, 182.85714285714286)","(21.0, 38.0, 36.0)","(31.0, 65.0, 63.793103448275865)","(101.0, 370.0, 344.2857142857143)"
05-01-2023 14:09:07.459606,"(9.0, 12.5, 12.320224719101123)","(7.0, 8.8, 8.551851851851852)","(4.4, 5.4, 5.346875)","(2.2, 2.34, 2.365903614457831)","(6.5, 8.0, 7.294736842105263)","(71.0, 200.0, 193.84615384615384)","(21.0, 38.0, 35.333333333333336)","(31.0, 65.0, 64.8)","(101.0, 370.0, 344.2857142857143)"
05-01-2023 14:09:08.801269,"(9.0, 12.5, 12.320224719101123)","(7.0, 8.6, 8.551851851851852)","(4.4, 5.4, 5.264772727272727)","(2.2, 2.38, 2.362173913043478)","(6.5, 7.8, 7.0181818181818185)","(71.0, 200.0, 193.84615384615384)","(21.0, 38.0, 36.25)","(31.0, 65.0, 68.75)","(101.0, 370.0, 344.2857142857143)"
05-01-2023 14:09:10.198881,"(10.0, 12.5, 12.354166666666666)","(7.0, 8.6, 8.783870967741937)","(4.4, 5.3, 5.278321678321678)","(2.2, 2.4, 2.384181818181818)","(6.5, 7.2, 7.373913043478261)","(71.0, 200.0, 194.66666666666666)","(21.0, 38.0, 36.6)","(31.0, 70.0, 68.91891891891892)","(101.0, 370.0, 344.2857142857143)"
05-01-2023 14:09:11.610992,"(10.0, 12.5, 12.354166666666666)","(7.0, 8.8, 8.754545454545456)","(4.4, 5.3, 5.271428571428571)","(2.2, 2.4, 2.38640625)","(6.5, 7.4, 7.352941176470589)","(71.0, 200.0, 191.11111111111111)","(21.0, 38.0, 36.6)","(31.0, 70.0, 69.06976744186046)","(101.0, 370.0, 344.2857142857143)"
05-01-2023 14:09:13.169864,"(9.0, 12.5, 12.698412698412698)","(7.0, 8.8, 8.454545454545455)","(4.4, 5.3, 5.326027397260274)","(2.15, 2.4, 2.3447619047619046)","(6.5, 7.4, 7.127027027027027)","(71.0, 200.0, 192.22222222222223)","(21.0, 38.0, 37.0)","(31.0, 70.0, 66.25)","(101.0, 370.0, 341.8181818181818)"
05-01-2023 14:09:14.606838,"(9.0, 13.0, 12.698412698412698)","(7.0, 9.0, 8.610810810810811)","(4.4, 5.4, 5.333962264150943)","(2.15, 2.4, 2.3060344827586206)","(6.5, 7.2, 6.851515151515152)","(71.0, 200.0, 192.22222222222223)","(21.0, 38.0, 36.0)","(31.0, 70.0, 69.61538461538461)","(101.0, 360.0, 342.85714285714283)"
05-01-2023 14:09:16.072000,"(9.0, 14.0, 13.837686567164178)","(7.0, 9.0, 8.610810810810811)","(4.4, 5.4, 5.333962264150943)","(2.15, 2.4, 2.3060344827586206)","(6.5, 7.0, 6.851515151515152)","(71.0, 200.0, 192.22222222222223)","(21.0, 38.0, 36.0)","(31.0, 70.0, 69.61538461538461)","(101.0, 360.0, 342.85714285714283)"
05-01-2023 14:09:17.473836,"(9.0, 14.0, 13.835185185185185)","(7.0, 9.0, 8.723076923076922)","(4.4, 5.4, 5.348529411764706)","(2.15, 2.4, 2.3073684210526313)","(6.5, 7.0, 6.826086956521739)","(71.0, 200.0, 192.22222222222223)","(21.0, 38.0, 36.0)","(31.0, 70.0, 69.61538461538461)","(101.0, 360.0, 342.85714285714283)"
05-01-2023 14:09:18.915772,"(10.0, 14.0, 13.853372434017595)","(7.0, 9.0, 8.65)","(4.4, 5.4, 5.385987261146497)","(2.2, 2.38, 2.36728813559322)","(6.5, 7.0, 6.871186440677966)","(81.0, 200.0, 195.0)","(21.0, 38.0, 36.285714285714285)","(31.0, 70.0, 72.82608695652173)","(101.0, 360.0, 342.85714285714283)"
05-01-2023 14:09:20.379548,"(10.0, 14.0, 13.853372434017595)","(7.0, 9.0, 8.65)","(4.4, 5.4, 5.385987261146497)","(2.2, 2.38, 2.36728813559322)","(6.5, 7.0, 6.871186440677966)","(71.0, 200.0, 195.0)","(21.0, 38.0, 36.285714285714285)","(31.0, 75.0, 73.05194805194805)","(101.0, 360.0, 342.85714285714283)"
05-01-2023 14:09:21.780769,"(10.0, 14.0, 13.85632183908046)","(7.0, 9.0, 8.672727272727274)","(4.4, 5.6, 5.435294117647059)","(2.2, 2.32, 2.3084878048780486)","(6.5, 7.0, 6.867826086956522)","(71.0, 200.0, 191.42857142857142)","(21.0, 38.0, 36.7027027027027)","(31.0, 75.0, 73.05194805194805)","(101.0, 360.0, 342.85714285714283)"
05-01-2023 14:09:23.304044,"(10.0, 14.0, 13.85632183908046)","(7.0, 9.0, 8.741666666666667)","(4.4, 5.6, 5.520499999999999)","(2.15, 2.4, 2.3958415841584157)","(6.0, 7.0, 6.694545454545454)","(71.0, 210.0, 190.0)","(21.0, 38.0, 36.45161290322581)","(31.0, 75.0, 73.02631578947368)","(101.0, 360.0, 342.85714285714283)"
05-01-2023 14:09:24.747133,"(10.0, 14.0, 13.860681114551083)","(7.0, 9.0, 8.709433962264152)","(4.4, 5.6, 5.479012345679012)","(2.15, 2.4, 2.3958)","(6.0, 7.0, 6.775384615384615)","(71.0, 210.0, 187.5)","(21.0, 38.0, 36.45161290322581)","(31.0, 75.0, 72.97297297297297)","(101.0, 360.0, 335.7142857142857)"
05-01-2023 14:09:26.278881,"(10.0, 14.0, 13.855305466237942)","(7.0, 8.8, 8.705882352941178)","(4.4, 5.6, 5.493333333333333)","(2.15, 2.4, 2.395863453815261)","(6.0, 6.8, 6.634146341463414)","(71.0, 210.0, 187.5)","(21.0, 38.0, 36.45161290322581)","(31.0, 75.0, 72.97297297297297)","(101.0, 370.0, 340.0)"
05-01-2023 14:09:27.827609,"(10.0, 14.0, 13.850498338870432)","(7.0, 8.8, 8.790000000000001)","(4.4, 5.5, 5.50635838150289)","(2.15, 2.4, 2.3959765625)","(6.0, 6.8, 6.711111111111111)","(71.0, 210.0, 187.5)","(21.0, 38.0, 36.45161290322581)","(31.0, 75.0, 72.97297297297297)","(101.0, 370.0, 340.0)"
05-01-2023 14:09:29.116447,"(10.0, 14.0, 13.850498338870432)","(7.0, 8.8, 8.790000000000001)","(4.4, 5.6, 5.492957746478873)","(2.15, 2.4, 2.393542857142857)","(6.0, 6.8, 6.6177777777777775)","(81.0, 210.0, 187.5)","(21.0, 38.0, 36.45161290322581)","(41.0, 75.0, 72.88732394366197)","(101.0, 370.0, 340.0)"
05-01-2023 14:09:30.351676,"(10.0, 14.0, 13.75)","(7.0, 8.8, 8.78888888888889)","(4.4, 5.5, 5.414644351464435)","(2.15, 2.4, 2.391171875)","(6.0, 7.0, 6.706598984771573)","(81.0, 210.0, 180.0)","(21.0, 38.0, 36.08)","(41.0, 75.0, 72.72727272727273)","(101.0, 370.0, 340.0)"
05-01-2023 14:09:31.770189,"(10.0, 14.0, 13.72972972972973)","(7.0, 9.0, 8.948717948717949)","(4.4, 5.6, 5.481914893617021)","(2.15, 2.4, 2.3920701754385965)","(6.0, 6.8, 6.589714285714285)","(81.0, 210.0, 178.0)","(21.0, 38.0, 35.5)","(41.0, 75.0, 72.72727272727273)","(101.0, 370.0, 340.0)"
05-01-2023 14:09:33.160126,"(10.0, 14.0, 13.742268041237113)","(7.0, 9.0, 8.851851851851851)","(4.4, 5.6, 5.4868852459016395)","(2.15, 2.4, 2.3923809523809525)","(6.0, 6.6, 6.592546583850932)","(81.0, 210.0, 178.0)","(21.0, 36.0, 35.6)","(41.0, 75.0, 72.6923076923077)","(101.0, 370.0, 340.0)"
05-01-2023 14:09:34.560200,"(10.0, 14.0, 13.758373205741627)","(7.0, 9.0, 8.859649122807017)","(4.4, 5.5, 5.492890995260663)","(2.15, 2.4, 2.3579310344827586)","(6.0, 6.6, 6.693333333333333)","(81.0, 210.0, 178.0)","(21.0, 36.0, 35.0)","(41.0, 75.0, 72.6923076923077)","(101.0, 370.0, 340.0)"
05-01-2023 14:09:35.963689,"(10.0, 14.0, 13.748387096774193)","(7.0, 9.0, 8.859649122807017)","(4.4, 5.5, 5.423076923076923)","(2.15, 2.38, 2.3627972027972026)","(6.0, 6.8, 6.781609195402298)","(81.0, 210.0, 180.0)","(21.0, 36.0, 35.6)","(41.0, 75.0, 72.6923076923077)","(101.0, 370.0, 340.0)"
05-01-2023 14:09:37.527996,"(10.0, 14.0, 13.73049645390071)","(7.0, 9.0, 8.85)","(4.4, 5.5, 5.31203007518797)","(2.15, 2.38, 2.3676923076923075)","(6.0, 6.8, 6.784688995215311)","(81.0, 210.0, 180.0)","(21.0, 36.0, 31.73913043478261)","(41.0, 75.0, 72.76119402985074)","(101.0, 370.0, 340.0)"
05-01-2023 14:09:39.118664,"(10.0, 14.0, 13.854748603351956)","(7.0, 9.0, 8.952)","(4.4, 5.5, 5.446192893401015)","(2.15, 2.42, 2.3368421052631576)","(6.0, 6.8, 6.783908045977011)","(81.0, 210.0, 204.0)","(21.0, 32.0, 35.42857142857143)","(41.0, 75.0, 71.66666666666667)","(101.0, 370.0, 361.6666666666667)"
05-01-2023 14:09:40.543573,"(10.0, 14.0, 13.854748603351956)","(7.0, 9.0, 8.952)","(4.4, 5.5, 5.438372093023256)","(2.15, 2.34, 2.3148571428571425)","(6.0, 7.0, 6.801851851851851)","(81.0, 210.0, 204.0)","(26.0, 36.0, 35.25)","(41.0, 75.0, 71.81818181818181)","(101.0, 370.0, 361.6666666666667)"
05-01-2023 14:09:41.967338,"(10.0, 14.0, 13.897260273972602)","(7.0, 9.0, 8.92)","(4.4, 5.5, 5.438372093023256)","(2.15, 2.32, 2.2990828924162257)","(6.0, 7.0, 6.787735849056603)","(81.0, 210.0, 204.0)","(26.0, 36.0, 35.5)","(41.0, 75.0, 71.81818181818181)","(101.0, 370.0, 361.6666666666667)"
05-01-2023 14:09:43.422035,"(10.0, 14.0, 13.889261744966444)","(7.0, 9.0, 8.875862068965517)","(4.4, 5.5, 5.438372093023256)","(2.15, 2.34, 2.3237147102526)","(6.0, 6.8, 6.750253807106599)","(81.0, 210.0, 204.0)","(26.0, 36.0, 35.5)","(41.0, 75.0, 71.81818181818181)","(101.0, 370.0, 361.6666666666667)"
05-01-2023 14:09:44.753172,"(10.0, 14.0, 13.932835820895523)","(7.0, 9.0, 8.901176470588235)","(4.6, 5.5, 5.431875000000001)","(2.1, 2.34, 2.3236661698956778)","(6.0, 6.8, 6.742857142857143)","(81.0, 210.0, 204.0)","(21.0, 36.0, 35.72222222222222)","(41.0, 75.0, 74.44444444444444)","(101.0, 370.0, 353.3333333333333)"
05-01-2023 14:09:46.136581,"(10.0, 14.0, 13.933333333333334)","(7.0, 9.0, 8.965714285714286)","(4.6, 5.5, 5.429824561403509)","(2.1, 2.34, 2.322358642972536)","(6.0, 6.8, 6.672972972972973)","(81.0, 210.0, 204.0)","(21.0, 36.0, 35.72222222222222)","(41.0, 80.0, 74.44444444444444)","(101.0, 370.0, 345.0)"
05-01-2023 14:09:47.448535,"(10.0, 14.0, 13.933333333333334)","(7.0, 9.0, 8.766233766233766)","(4.6, 5.5, 5.446969696969697)","(2.1, 2.34, 2.281276595744681)","(6.0, 6.8, 6.739130434782608)","(91.0, 210.0, 203.33333333333334)","(21.0, 36.0, 35.92307692307692)","(41.0, 80.0, 75.47619047619048)","(101.0, 370.0, 345.0)"
05-01-2023 14:09:48.953993,"(10.0, 14.5, 14.1796875)","(7.0, 9.2, 8.793006993006992)","(4.6, 5.5, 5.447668393782384)","(2.1, 2.3, 2.2779746835443038)","(6.0, 6.8, 6.680487804878048)","(91.0, 210.0, 201.66666666666666)","(21.0, 36.0, 35.93333333333333)","(41.0, 80.0, 75.1923076923077)","(101.0, 370.0, 354.61538461538464)"
05-01-2023 14:09:50.306339,"(10.0, 14.5, 14.295180722891565)","(7.0, 9.2, 9.071532846715328)","(4.6, 5.5, 5.47965367965368)","(2.15, 2.28, 2.279398496240601)","(6.0, 6.8, 6.718181818181818)","(81.0, 220.0, 205.0)","(21.0, 36.0, 35.73913043478261)","(41.0, 80.0, 76.76470588235294)","(101.0, 370.0, 361.6666666666667)"
05-01-2023 14:09:51.684049,"(10.0, 14.5, 14.295180722891565)","(7.0, 9.2, 9.016666666666666)","(4.6, 5.5, 5.48141592920354)","(2.15, 2.28, 2.275375)","(6.0, 6.8, 6.755688622754491)","(81.0, 210.0, 205.0)","(21.0, 38.0, 35.84615384615385)","(41.0, 80.0, 77.88461538461539)","(101.0, 370.0, 361.6666666666667)"
05-01-2023 14:09:52.961873,"(10.0, 14.5, 14.295180722891565)","(7.0, 9.2, 9.016666666666666)","(4.6, 5.5, 5.4802884615384615)","(2.15, 2.28, 2.280097323600973)","(6.0, 6.8, 6.779310344827586)","(81.0, 210.0, 205.0)","(21.0, 38.0, 36.10526315789474)","(41.0, 80.0, 77.96296296296296)","(101.0, 370.0, 361.6666666666667)"
05-01-2023 14:09:54.226920,"(10.0, 14.5, 14.290123456790123)","(7.0, 9.2, 9.006593406593407)","(4.6, 5.5, 5.4802884615384615)","(2.15, 2.3, 2.280097323600973)","(6.0, 6.8, 6.779310344827586)","(81.0, 210.0, 205.0)","(21.0, 38.0, 36.10526315789474)","(41.0, 80.0, 77.96296296296296)","(101.0, 370.0, 361.6666666666667)"
05-01-2023 14:09:55.409834,"(10.0, 14.5, 14.291139240506329)","(7.0, 9.0, 8.911111111111111)","(4.6, 5.5, 5.488333333333333)","(2.15, 2.28, 2.2671052631578945)","(6.0, 7.0, 6.835978835978836)","(81.0, 220.0, 201.8181818181818)","(21.0, 38.0, 36.2)","(41.0, 80.0, 78.2258064516129)","(101.0, 370.0, 361.6666666666667)"
05-01-2023 14:09:56.622992,"(11.0, 14.5, 14.283950617283951)","(7.5, 9.4, 9.240404040404039)","(4.6, 5.6, 5.501470588235295)","(2.1, 2.28, 2.2631147540983605)","(6.0, 7.0, 6.846078431372549)","(81.0, 220.0, 201.66666666666666)","(21.0, 38.0, 36.10526315789474)","(41.0, 80.0, 78.2258064516129)","(101.0, 370.0, 361.6666666666667)"
05-01-2023 14:09:57.814787,"(11.0, 14.5, 14.294871794871796)","(7.5, 9.4, 8.755263157894737)","(4.6, 5.6, 5.5152542372881355)","(2.1, 2.28, 2.262453531598513)","(6.0, 7.0, 6.793333333333333)","(81.0, 220.0, 196.42857142857142)","(21.0, 38.0, 36.10526315789474)","(41.0, 80.0, 78.2258064516129)","(101.0, 370.0, 353.3333333333333)"
05-01-2023 14:09:58.980392,"(11.0, 14.5, 14.228070175438596)","(7.5, 9.4, 9.049635036496351)","(4.6, 5.6, 5.54475138121547)","(2.1, 2.28, 2.2640963855421687)","(6.0, 7.0, 6.836842105263158)","(81.0, 220.0, 201.66666666666666)","(21.0, 38.0, 36.46808510638298)","(41.0, 80.0, 78.16666666666667)","(101.0, 370.0, 353.3333333333333)"
