,Quincee Bale,Heffernan Bale,Rita Bale,Settlement Day,Tails Of Woe,Arts Inferno
07-01-2023 20:38:10.528765,"(3.4, 4.2, 4.174358974358975)","(2.1, 2.36, 2.3231366906474817)","(4.4, 5.4, 5.2631578947368425)","(7.0, 10.5, 9.792857142857143)","(21.0, 42.0, 38.888888888888886)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:11.603303,"(3.4, 4.2, 4.178947368421053)","(2.1, 2.36, 2.3230042918454936)","(4.4, 5.4, 5.2893617021276595)","(7.0, 10.5, 9.792857142857143)","(21.0, 42.0, 39.714285714285715)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:12.706195,"(3.4, 4.2, 4.178947368421053)","(2.1, 2.36, 2.3230042918454936)","(4.4, 5.4, 5.2893617021276595)","(7.0, 10.5, 9.792857142857143)","(21.0, 42.0, 40.08)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:13.819629,"(3.4, 4.2, 4.178947368421053)","(2.1, 2.36, 2.3234745762711864)","(4.4, 5.4, 5.2893617021276595)","(7.0, 10.5, 9.694736842105263)","(21.0, 42.0, 40.08)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:14.926677,"(3.4, 4.1, 4.0864864864864865)","(2.1, 2.36, 2.3234745762711864)","(4.4, 5.4, 5.344444444444444)","(7.0, 10.5, 9.65)","(21.0, 42.0, 40.08)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:16.069930,"(3.4, 4.1, 4.096969696969697)","(2.1, 2.36, 2.323395683453237)","(4.4, 5.4, 5.5285714285714285)","(7.0, 10.5, 9.591304347826087)","(21.0, 42.0, 40.08)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:17.145200,"(3.4, 4.2, 4.172972972972973)","(2.1, 2.36, 2.32296943231441)","(4.4, 5.7, 5.5285714285714285)","(7.0, 10.5, 9.591304347826087)","(21.0, 42.0, 40.08)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:18.197222,"(3.4, 4.1, 4.033333333333333)","(2.1, 2.3, 2.2615267175572518)","(4.4, 5.7, 5.604)","(7.0, 10.5, 9.705882352941176)","(21.0, 42.0, 40.08)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:19.309936,"(3.4, 4.1, 4.090909090909091)","(2.1, 2.3, 2.2609302325581395)","(4.4, 5.7, 5.604)","(7.0, 10.5, 9.705882352941176)","(21.0, 42.0, 40.08)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:20.467948,"(3.4, 4.1, 4.057142857142857)","(2.1, 2.28, 2.269230769230769)","(4.4, 5.7, 5.628571428571428)","(7.0, 10.5, 9.69)","(21.0, 42.0, 54.0)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:21.471106,"(3.4, 4.1, 4.092499999999999)","(2.1, 2.28, 2.249230769230769)","(4.4, 6.0, 5.6695652173913045)","(7.0, 10.5, 9.69)","(21.0, 55.0, 49.75)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:22.478132,"(3.4, 4.1, 4.092105263157895)","(2.1, 2.28, 2.2422857142857144)","(4.4, 6.0, 5.825)","(7.0, 10.5, 9.69)","(21.0, 55.0, 47.22222222222222)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:23.594594,"(3.4, 4.1, 4.0892857142857135)","(2.1, 2.28, 2.2247368421052633)","(4.4, 6.0, 5.7846153846153845)","(7.0, 10.5, 9.69)","(21.0, 55.0, 49.285714285714285)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:24.645981,"(3.4, 4.1, 4.0892857142857135)","(2.1, 2.28, 2.225142857142857)","(4.4, 6.0, 5.908695652173913)","(7.0, 10.5, 9.69)","(21.0, 50.0, 49.285714285714285)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:25.659790,"(3.4, 4.1, 4.091666666666667)","(2.1, 2.28, 2.2233962264150944)","(4.4, 6.0, 5.908695652173913)","(7.0, 10.5, 9.69)","(21.0, 50.0, 49.285714285714285)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:26.844214,"(3.4, 4.1, 4.091666666666667)","(2.1, 2.28, 2.2424000000000004)","(4.4, 6.0, 5.9363636363636365)","(7.0, 10.5, 9.728571428571428)","(21.0, 50.0, 49.285714285714285)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:28.104829,"(3.4, 4.1, 4.095454545454545)","(2.1, 2.28, 2.2416326530612247)","(4.4, 6.0, 5.959615384615384)","(7.0, 10.5, 9.674999999999999)","(21.0, 50.0, 49.285714285714285)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:29.298480,"(3.4, 4.1, 4.096551724137931)","(2.1, 2.28, 2.2511111111111113)","(4.4, 6.0, 6.16)","(7.0, 10.5, 9.551724137931036)","(21.0, 50.0, 49.2)","(26.0, 50.0, 47.94285714285714)"
07-01-2023 20:38:30.475952,"(3.4, 4.1, 4.071428571428571)","(2.05, 2.26, 2.2455555555555557)","(4.4, 6.2, 6.125)","(7.0, 10.5, 9.640625)","(21.0, 50.0, 46.333333333333336)","(26.0, 50.0, 47.94285714285714)"
07-01-2023 20:38:31.801188,"(3.4, 4.1, 4.071428571428571)","(2.05, 2.26, 2.3191836734693876)","(4.4, 6.2, 6.1125)","(7.0, 10.5, 9.551724137931036)","(21.0, 55.0, 48.0)","(26.0, 50.0, 47.94285714285714)"
07-01-2023 20:38:33.077763,"(3.4, 4.1, 4.051282051282051)","(2.05, 2.32, 2.2866666666666666)","(4.4, 6.2, 6.132075471698113)","(7.0, 10.5, 9.71111111111111)","(26.0, 55.0, 46.8)","(26.0, 50.0, 47.94285714285714)"
07-01-2023 20:38:34.983610,"(3.4, 4.1, 4.135714285714285)","(2.05, 2.32, 2.1418092909535456)","(4.4, 6.2, 6.263636363636364)","(7.0, 10.0, 9.75)","(26.0, 50.0, 47.65217391304348)","(26.0, 60.0, 52.0)"
07-01-2023 20:38:36.214743,"(3.4, 4.2, 4.135714285714285)","(2.05, 2.16, 2.2423529411764704)","(4.4, 6.4, 6.326315789473685)","(7.0, 9.8, 9.366666666666665)","(26.0, 50.0, 47.6)","(26.0, 60.0, 56.18181818181818)"
07-01-2023 20:38:37.505551,"(3.4, 4.1, 4.027142857142857)","(2.05, 2.28, 2.236428571428571)","(4.4, 6.4, 6.363636363636364)","(7.0, 10.0, 9.32)","(26.0, 50.0, 48.90909090909091)","(26.0, 60.0, 55.37142857142857)"
07-01-2023 20:38:38.686800,"(3.4, 4.1, 4.027142857142857)","(2.05, 2.26, 2.225)","(4.4, 6.4, 6.372413793103449)","(7.0, 9.8, 9.44)","(26.0, 50.0, 48.13333333333333)","(26.0, 60.0, 54.31578947368421)"
07-01-2023 20:38:39.699804,"(3.4, 4.1, 4.017741935483871)","(2.05, 2.26, 2.225)","(4.4, 6.4, 6.372413793103449)","(7.0, 9.8, 9.294736842105262)","(26.0, 50.0, 47.2)","(26.0, 60.0, 54.31578947368421)"
07-01-2023 20:38:40.742561,"(3.4, 4.1, 4.017741935483871)","(2.05, 2.26, 2.228)","(4.4, 6.4, 6.300000000000001)","(7.0, 9.8, 9.294736842105262)","(26.0, 50.0, 48.13333333333333)","(26.0, 60.0, 54.31578947368421)"
07-01-2023 20:38:41.918388,"(3.4, 4.1, 4.027142857142857)","(2.05, 2.26, 2.228)","(4.6, 6.4, 6.228571428571429)","(7.0, 9.8, 9.430769230769231)","(26.0, 50.0, 45.333333333333336)","(26.0, 60.0, 43.38461538461539)"
07-01-2023 20:38:43.030557,"(3.4, 4.1, 4.0390625)","(2.05, 2.26, 2.228)","(4.6, 6.4, 6.192)","(7.0, 9.8, 9.42)","(26.0, 50.0, 46.470588235294116)","(26.0, 60.0, 54.0)"
07-01-2023 20:38:44.078638,"(3.4, 4.1, 4.047058823529412)","(2.05, 2.24, 2.216666666666667)","(4.6, 6.4, 6.192)","(7.0, 9.8, 9.457142857142857)","(26.0, 50.0, 45.0)","(26.0, 60.0, 55.2)"
07-01-2023 20:38:45.175381,"(3.4, 4.1, 4.057142857142857)","(2.05, 2.22, 2.2049180327868854)","(4.6, 6.4, 6.300000000000001)","(7.0, 9.6, 9.457142857142857)","(26.0, 50.0, 45.0)","(26.0, 60.0, 55.2)"
07-01-2023 20:38:46.359959,"(3.4, 4.1, 4.053846153846154)","(2.05, 2.22, 2.202608695652174)","(4.6, 6.4, 6.347368421052632)","(7.0, 9.6, 9.399999999999999)","(26.0, 50.0, 46.470588235294116)","(26.0, 60.0, 55.2)"
07-01-2023 20:38:47.428645,"(3.4, 4.2, 4.082352941176471)","(2.05, 2.22, 2.2028125000000003)","(4.6, 6.4, 6.347368421052632)","(7.0, 9.6, 9.399999999999999)","(26.0, 50.0, 46.470588235294116)","(26.0, 60.0, 55.2)"
07-01-2023 20:38:48.551269,"(3.4, 4.1, 4.069230769230769)","(2.05, 2.2, 2.216)","(4.6, 6.4, 6.347368421052632)","(7.0, 9.6, 9.386666666666667)","(26.0, 50.0, 47.57575757575758)","(26.0, 60.0, 55.2)"
07-01-2023 20:38:49.727261,"(3.4, 4.1, 4.066666666666666)","(2.05, 2.22, 2.229189189189189)","(4.6, 6.4, 6.362962962962963)","(7.0, 9.6, 9.366666666666667)","(26.0, 50.0, 47.55555555555556)","(26.0, 60.0, 55.2)"
07-01-2023 20:38:50.873644,"(3.4, 4.1, 4.055555555555555)","(2.05, 2.26, 2.2263414634146343)","(4.6, 6.4, 6.362962962962963)","(7.0, 9.4, 9.347826086956522)","(26.0, 50.0, 47.357142857142854)","(26.0, 60.0, 55.2)"
07-01-2023 20:38:51.993617,"(3.4, 4.1, 4.064705882352941)","(2.0, 2.26, 2.2359999999999998)","(4.8, 6.4, 6.362962962962963)","(7.5, 9.4, 9.133333333333333)","(26.0, 48.0, 36.22429906542056)","(26.0, 60.0, 52.69565217391305)"
07-01-2023 20:38:53.147508,"(3.4, 4.1, 4.066666666666666)","(2.0, 2.26, 2.249090909090909)","(4.8, 6.4, 6.364285714285715)","(7.5, 9.2, 9.16)","(26.0, 40.0, 37.8)","(26.0, 60.0, 52.69565217391305)"
07-01-2023 20:38:54.258182,"(3.4, 4.1, 4.073333333333333)","(2.0, 2.26, 2.245)","(4.8, 6.4, 6.364285714285715)","(7.5, 9.2, 9.133333333333333)","(26.0, 38.0, 37.8)","(26.0, 60.0, 52.69565217391305)"
07-01-2023 20:38:55.278314,"(3.4, 4.1, 4.085106382978723)","(2.0, 2.26, 2.248148148148148)","(4.8, 6.4, 6.364285714285715)","(7.5, 9.2, 9.092307692307692)","(26.0, 38.0, 32.484848484848484)","(26.0, 60.0, 52.69565217391305)"
07-01-2023 20:38:56.268760,"(3.4, 4.1, 4.0815789473684205)","(2.0, 2.28, 2.2583333333333333)","(4.8, 6.4, 6.36923076923077)","(7.5, 9.6, 9.430769230769231)","(26.0, 34.0, 32.484848484848484)","(26.0, 60.0, 52.69565217391305)"
07-01-2023 20:38:57.316096,"(3.4, 4.1, 4.0815789473684205)","(2.0, 2.28, 2.2562962962962962)","(4.8, 6.4, 6.342857142857143)","(7.5, 9.4, 9.372413793103448)","(26.0, 36.0, 36.666666666666664)","(26.0, 60.0, 54.59090909090909)"
07-01-2023 20:38:58.424403,"(3.4, 4.1, 4.0633333333333335)","(2.0, 2.28, 2.2655172413793103)","(4.8, 6.4, 6.235294117647059)","(7.5, 9.4, 9.372413793103448)","(26.0, 38.0, 38.0)","(26.0, 55.0, 54.59090909090909)"
07-01-2023 20:38:59.458000,"(3.4, 4.1, 4.0576923076923075)","(2.0, 2.28, 2.2625)","(4.8, 6.4, 6.235294117647059)","(7.5, 9.4, 9.372413793103448)","(26.0, 40.0, 38.0)","(26.0, 55.0, 54.59090909090909)"
07-01-2023 20:39:00.462217,"(3.4, 4.1, 4.0576923076923075)","(2.0, 2.28, 2.2624561403508774)","(4.8, 6.4, 6.235294117647059)","(7.5, 9.6, 9.28)","(26.0, 40.0, 36.666666666666664)","(26.0, 55.0, 54.59090909090909)"
07-01-2023 20:39:01.448857,"(3.4, 4.1, 4.027777777777778)","(2.0, 2.3, 2.2535849056603774)","(4.8, 6.2, 6.1125)","(7.5, 9.6, 9.314285714285713)","(26.0, 40.0, 36.44444444444444)","(26.0, 55.0, 54.59090909090909)"
07-01-2023 20:39:02.502178,"(3.4, 4.1, 4.085)","(2.0, 2.24, 2.2350000000000003)","(4.8, 6.4, 6.182456140350878)","(7.5, 9.6, 9.492307692307692)","(26.0, 40.0, 39.42857142857143)","(26.0, 55.0, 53.875)"
07-01-2023 20:39:03.650669,"(3.4, 4.1, 4.077551020408163)","(2.0, 2.24, 2.238125)","(4.8, 6.4, 6.265217391304348)","(7.5, 9.6, 9.507692307692308)","(26.0, 40.0, 43.578947368421055)","(26.0, 50.0, 51.5)"
07-01-2023 20:39:04.746975,"(3.4, 4.1, 3.9796875)","(2.0, 2.3, 2.2718918918918916)","(4.8, 6.6, 6.384615384615384)","(7.5, 9.8, 9.611764705882353)","(26.0, 44.0, 40.69565217391305)","(26.0, 55.0, 52.2)"
07-01-2023 20:39:05.682162,"(3.4, 3.95, 3.8722222222222222)","(2.0, 2.28, 2.269473684210526)","(4.8, 6.6, 6.384615384615384)","(7.5, 10.0, 9.611764705882353)","(26.0, 42.0, 40.69565217391305)","(26.0, 55.0, 53.6)"
07-01-2023 20:39:06.719080,"(3.4, 3.9, 3.86875)","(2.0, 2.3, 2.269032258064516)","(4.8, 6.6, 6.354838709677419)","(7.5, 10.0, 9.666666666666666)","(26.0, 44.0, 41.86666666666667)","(26.0, 55.0, 54.04545454545455)"
07-01-2023 20:39:07.756239,"(3.4, 3.85, 3.8285714285714287)","(2.0, 2.3, 2.277222222222222)","(4.8, 6.6, 6.352941176470588)","(7.5, 10.0, 9.615384615384615)","(26.0, 44.0, 42.93333333333333)","(26.0, 55.0, 52.925925925925924)"
07-01-2023 20:39:08.946681,"(3.4, 3.85, 3.8414285714285716)","(2.0, 2.3, 2.2767741935483867)","(4.8, 6.6, 6.3045045045045045)","(7.5, 10.0, 9.666666666666666)","(26.0, 44.0, 43.2)","(26.0, 55.0, 53.541666666666664)"
07-01-2023 20:39:10.116831,"(3.4, 3.85, 3.825)","(2.0, 2.32, 2.3)","(4.8, 6.6, 6.379310344827586)","(7.5, 10.0, 9.692307692307692)","(26.0, 44.0, 43.23076923076923)","(26.0, 55.0, 53.541666666666664)"
07-01-2023 20:39:11.226220,"(3.4, 3.85, 3.8347826086956522)","(2.0, 2.3, 2.294516129032258)","(4.8, 6.4, 6.376923076923077)","(7.5, 10.0, 9.7)","(26.0, 46.0, 43.0)","(26.0, 55.0, 54.06666666666666)"
07-01-2023 20:39:12.339936,"(3.4, 3.85, 3.8325)","(2.0, 2.3, 2.294516129032258)","(4.8, 6.4, 6.376923076923077)","(7.5, 10.0, 9.647058823529411)","(26.0, 44.0, 43.333333333333336)","(26.0, 55.0, 54.06666666666666)"
07-01-2023 20:39:13.401112,"(3.4, 3.85, 3.8380952380952382)","(2.0, 2.3, 2.292830188679245)","(4.8, 6.4, 6.2)","(7.5, 10.0, 9.544444444444444)","(26.0, 44.0, 43.2)","(26.0, 55.0, 54.06666666666666)"
07-01-2023 20:39:14.486697,"(3.4, 3.85, 3.8394736842105264)","(2.0, 2.34, 2.338461538461538)","(4.8, 6.2, 5.861538461538461)","(7.5, 9.6, 9.544444444444444)","(26.0, 44.0, 43.2)","(26.0, 55.0, 54.48780487804878)"
07-01-2023 20:39:15.549669,"(3.4, 3.9, 3.8321917808219177)","(2.0, 2.34, 2.326285714285714)","(4.8, 6.2, 5.990566037735849)","(7.5, 9.6, 9.573333333333332)","(26.0, 44.0, 43.4)","(26.0, 55.0, 54.82051282051282)"
07-01-2023 20:39:16.579826,"(3.4, 3.9, 3.827027027027027)","(2.0, 2.34, 2.32)","(4.8, 6.2, 5.990566037735849)","(7.5, 9.6, 9.573333333333332)","(26.0, 44.0, 43.4)","(26.0, 55.0, 54.82051282051282)"
07-01-2023 20:39:17.652677,"(3.4, 3.9, 3.8377358490566036)","(2.0, 2.34, 2.331304347826087)","(4.8, 6.0, 5.9125000000000005)","(7.5, 9.6, 9.575)","(26.0, 44.0, 41.78947368421053)","(26.0, 55.0, 51.666666666666664)"
07-01-2023 20:39:18.723126,"(3.4, 3.9, 3.829787234042553)","(2.0, 2.36, 2.3364102564102565)","(4.8, 6.0, 5.816666666666666)","(7.5, 9.6, 9.694736842105264)","(26.0, 44.0, 42.5)","(26.0, 55.0, 52.22222222222222)"
07-01-2023 20:39:19.790758,"(3.4, 3.9, 3.863380281690141)","(2.0, 2.34, 2.33)","(4.8, 6.0, 5.851162790697674)","(7.5, 9.8, 9.771428571428572)","(26.0, 44.0, 41.1764705882353)","(26.0, 55.0, 50.714285714285715)"
07-01-2023 20:39:20.796191,"(3.4, 3.9, 3.8416666666666663)","(2.0, 2.36, 2.353333333333333)","(4.8, 6.0, 5.851162790697674)","(7.5, 9.8, 9.780000000000001)","(26.0, 44.0, 41.5)","(26.0, 55.0, 54.06666666666666)"
07-01-2023 20:39:21.773002,"(3.4, 3.9, 3.8391304347826085)","(2.0, 2.36, 2.3512820512820514)","(4.8, 6.0, 5.8549999999999995)","(7.5, 9.8, 9.882352941176471)","(26.0, 42.0, 41.333333333333336)","(26.0, 55.0, 54.06666666666666)"
07-01-2023 20:39:22.806144,"(3.4, 3.85, 3.8265625)","(2.0, 2.4, 2.348307692307692)","(4.8, 6.0, 5.873333333333333)","(7.5, 10.0, 9.8)","(26.0, 42.0, 41.333333333333336)","(26.0, 55.0, 54.06666666666666)"
07-01-2023 20:39:23.991657,"(3.4, 3.85, 3.785483870967742)","(2.0, 2.38, 2.351363636363636)","(4.8, 6.0, 5.92)","(7.5, 10.0, 9.881481481481481)","(26.0, 42.0, 39.333333333333336)","(26.0, 55.0, 54.06666666666666)"
07-01-2023 20:39:24.995413,"(3.4, 3.85, 3.791176470588235)","(2.0, 2.36, 2.3535593220338984)","(4.8, 6.0, 5.92)","(7.5, 10.0, 9.907692307692308)","(26.0, 42.0, 43.0)","(26.0, 55.0, 53.333333333333336)"
07-01-2023 20:39:26.037903,"(3.4, 3.8, 3.779)","(2.0, 2.4, 2.3673684210526313)","(4.8, 6.0, 5.929577464788733)","(7.5, 10.0, 9.947826086956521)","(26.0, 44.0, 43.14285714285714)","(26.0, 55.0, 54.54545454545455)"
07-01-2023 20:39:27.067737,"(3.3, 3.75, 3.714516129032258)","(2.0, 2.4, 2.362222222222222)","(4.8, 6.2, 5.929577464788733)","(7.5, 10.0, 9.9)","(26.0, 46.0, 42.23529411764706)","(26.0, 55.0, 55.26315789473684)"
07-01-2023 20:39:28.167677,"(3.3, 3.7, 3.6964285714285716)","(2.0, 2.4, 2.3707692307692305)","(4.8, 6.0, 5.904166666666667)","(7.5, 10.5, 9.96)","(26.0, 46.0, 41.07692307692308)","(26.0, 60.0, 55.26315789473684)"
07-01-2023 20:39:29.057679,"(3.3, 3.7, 3.6989583333333336)","(2.0, 2.36, 2.342459546925566)","(4.8, 6.0, 5.913207547169812)","(7.5, 10.5, 9.96)","(26.0, 46.0, 41.07692307692308)","(26.0, 60.0, 55.26315789473684)"
07-01-2023 20:39:30.125862,"(3.3, 3.75, 3.725)","(2.0, 2.34, 2.334285714285714)","(4.8, 6.0, 5.921568627450981)","(7.5, 10.5, 10.191489361702128)","(26.0, 46.0, 42.53333333333333)","(26.0, 60.0, 56.08695652173913)"
07-01-2023 20:39:31.253577,"(3.3, 3.8, 3.738805970149254)","(2.0, 2.32, 2.313478260869565)","(4.8, 6.0, 5.868493150684931)","(7.5, 10.5, 10.215686274509803)","(26.0, 46.0, 42.53333333333333)","(26.0, 60.0, 55.26315789473684)"
07-01-2023 20:39:32.345834,"(3.3, 3.8, 3.7595238095238095)","(2.0, 2.32, 2.3072941176470585)","(4.8, 6.0, 5.893975903614458)","(7.5, 10.5, 10.215686274509803)","(26.0, 46.0, 42.53333333333333)","(26.0, 60.0, 55.26315789473684)"
07-01-2023 20:39:33.414597,"(3.3, 3.8, 3.769148936170213)","(2.0, 2.32, 2.3072941176470585)","(4.8, 6.0, 5.893975903614458)","(7.5, 10.5, 10.215686274509803)","(26.0, 46.0, 42.285714285714285)","(26.0, 60.0, 55.26315789473684)"
07-01-2023 20:39:34.449828,"(3.3, 3.8, 3.770408163265306)","(2.0, 2.32, 2.308)","(4.8, 6.0, 5.896103896103896)","(7.5, 10.5, 10.219298245614034)","(26.0, 46.0, 42.285714285714285)","(26.0, 60.0, 55.5)"
07-01-2023 20:39:35.455273,"(3.3, 3.8, 3.7725)","(2.0, 2.32, 2.306315789473684)","(4.8, 6.0, 5.887323943661972)","(7.5, 10.5, 10.208333333333334)","(26.0, 46.0, 42.285714285714285)","(26.0, 60.0, 55.5)"
07-01-2023 20:39:36.475094,"(3.3, 3.8, 3.775)","(2.0, 2.32, 2.3065454545454545)","(4.8, 6.0, 5.883870967741935)","(7.5, 10.5, 10.232758620689655)","(26.0, 46.0, 42.1)","(26.0, 60.0, 56.53846153846154)"
07-01-2023 20:39:37.507617,"(3.3, 3.85, 3.798076923076923)","(2.0, 2.32, 2.3065454545454545)","(4.8, 6.0, 5.848484848484849)","(7.5, 10.5, 10.228070175438596)","(26.0, 46.0, 42.1)","(26.0, 60.0, 56.53846153846154)"
07-01-2023 20:39:38.574721,"(3.3, 3.85, 3.798076923076923)","(2.0, 2.32, 2.308627450980392)","(4.8, 6.0, 5.848484848484849)","(7.5, 10.5, 10.21311475409836)","(26.0, 46.0, 42.1)","(26.0, 60.0, 56.53846153846154)"
07-01-2023 20:39:39.684656,"(3.3, 3.85, 3.798076923076923)","(2.0, 2.32, 2.308627450980392)","(4.8, 6.0, 5.842622950819672)","(7.5, 10.5, 10.395833333333334)","(26.0, 46.0, 42.1)","(26.0, 60.0, 56.53846153846154)"
07-01-2023 20:39:40.639714,"(3.3, 3.85, 3.8217948717948715)","(2.0, 2.32, 2.30719298245614)","(4.8, 6.0, 5.860869565217391)","(7.5, 10.5, 10.395833333333334)","(26.0, 46.0, 42.1)","(26.0, 60.0, 56.53846153846154)"
07-01-2023 20:39:41.555176,"(3.3, 3.85, 3.821875)","(2.0, 2.3, 2.2988235294117647)","(4.8, 6.0, 5.803571428571429)","(7.5, 10.5, 10.404761904761905)","(26.0, 46.0, 42.1)","(26.0, 65.0, 61.08695652173913)"
07-01-2023 20:39:42.607204,"(3.3, 3.9, 3.876315789473684)","(2.0, 2.32, 2.287766990291262)","(4.8, 5.9, 5.814285714285714)","(7.5, 10.5, 10.406976744186046)","(26.0, 46.0, 43.26315789473684)","(26.0, 60.0, 57.368421052631575)"
07-01-2023 20:39:43.682510,"(3.3, 3.85, 3.8042056074766353)","(2.0, 2.32, 2.2898924731182793)","(4.8, 5.8, 5.754237288135593)","(7.5, 11.0, 10.697247706422019)","(26.0, 46.0, 43.26315789473684)","(26.0, 60.0, 56.36363636363636)"
07-01-2023 20:39:44.820758,"(3.3, 3.85, 3.8092592592592593)","(2.0, 2.32, 2.296507936507936)","(4.8, 5.8, 5.754237288135593)","(7.5, 11.0, 10.697247706422019)","(26.0, 46.0, 43.6)","(26.0, 60.0, 56.52173913043478)"
07-01-2023 20:39:45.915447,"(3.3, 3.8, 3.7078947368421056)","(2.0, 2.34, 2.313521126760563)","(4.8, 5.8, 5.742105263157895)","(7.5, 11.0, 10.792134831460674)","(26.0, 46.0, 44.72727272727273)","(26.0, 60.0, 56.08695652173913)"
07-01-2023 20:39:46.843984,"(3.3, 3.8, 3.7346153846153847)","(2.0, 2.34, 2.3135384615384615)","(4.8, 5.8, 5.742105263157895)","(7.5, 11.0, 10.792134831460674)","(26.0, 46.0, 44.72727272727273)","(26.0, 60.0, 55.833333333333336)"
07-01-2023 20:39:47.970598,"(3.3, 3.8, 3.723157894736842)","(2.0, 2.34, 2.336111111111111)","(4.8, 5.8, 5.7073170731707314)","(7.5, 11.0, 10.762626262626263)","(26.0, 46.0, 44.72727272727273)","(31.0, 60.0, 56.08695652173913)"
07-01-2023 20:39:49.037398,"(3.3, 3.8, 3.7209876543209877)","(2.0, 2.34, 2.3328205128205126)","(4.8, 5.8, 5.707142857142857)","(7.5, 11.0, 10.878571428571428)","(26.0, 46.0, 44.72727272727273)","(31.0, 60.0, 56.08695652173913)"
07-01-2023 20:39:50.051230,"(3.3, 3.8, 3.7341772151898733)","(2.0, 2.34, 2.322941176470588)","(4.8, 5.8, 5.704878048780488)","(7.5, 11.0, 10.595238095238095)","(26.0, 46.0, 45.333333333333336)","(31.0, 60.0, 56.36363636363636)"
07-01-2023 20:39:51.115224,"(3.3, 3.75, 3.6683333333333334)","(2.0, 2.36, 2.3250632911392404)","(4.8, 5.8, 5.78)","(7.5, 11.5, 11.009615384615385)","(26.0, 48.0, 45.55555555555556)","(31.0, 60.0, 54.73684210526316)"
07-01-2023 20:39:52.192408,"(3.2, 3.75, 3.7145833333333336)","(2.0, 2.34, 2.337391304347826)","(4.8, 5.8, 5.722448979591837)","(7.5, 11.5, 11.057251908396946)","(26.0, 48.0, 45.142857142857146)","(31.0, 55.0, 54.705882352941174)"
07-01-2023 20:39:53.308246,"(3.2, 3.75, 3.73125)","(2.0, 2.34, 2.3302702702702702)","(4.8, 5.8, 5.721153846153847)","(7.5, 11.5, 11.103658536585366)","(26.0, 46.0, 45.142857142857146)","(31.0, 55.0, 56.45161290322581)"
07-01-2023 20:39:54.349026,"(3.2, 3.75, 3.7119999999999997)","(2.0, 2.34, 2.33)","(4.8, 5.8, 5.694871794871794)","(7.5, 11.5, 11.123188405797102)","(26.0, 46.0, 44.61538461538461)","(31.0, 60.0, 56.25)"
07-01-2023 20:39:55.437274,"(3.2, 3.75, 3.7414285714285715)","(2.0, 2.34, 2.3246153846153845)","(4.8, 5.8, 5.694871794871794)","(7.5, 11.5, 11.14179104477612)","(26.0, 46.0, 44.36363636363637)","(31.0, 60.0, 55.714285714285715)"
07-01-2023 20:39:56.505151,"(3.2, 3.75, 3.7458333333333336)","(2.0, 2.34, 2.307766990291262)","(4.8, 5.8, 5.717948717948718)","(7.5, 11.5, 11.112903225806452)","(26.0, 46.0, 44.30769230769231)","(31.0, 60.0, 55.714285714285715)"
07-01-2023 20:39:57.754568,"(3.2, 3.8, 3.718867924528302)","(2.0, 2.32, 2.3066666666666666)","(4.8, 5.8, 5.68)","(7.5, 11.5, 11.212686567164178)","(26.0, 46.0, 44.30769230769231)","(31.0, 60.0, 55.714285714285715)"
07-01-2023 20:39:58.896958,"(3.2, 3.8, 3.747560975609756)","(2.0, 2.32, 2.297324840764331)","(4.8, 5.7, 5.714473684210526)","(7.5, 11.5, 11.177777777777777)","(26.0, 46.0, 44.09090909090909)","(31.0, 60.0, 55.925925925925924)"
07-01-2023 20:40:00.153239,"(3.2, 3.8, 3.7574468085106383)","(2.0, 2.32, 2.2919047619047617)","(4.8, 5.8, 5.703076923076924)","(7.5, 11.5, 11.240157480314961)","(26.0, 46.0, 42.666666666666664)","(31.0, 60.0, 57.25)"
07-01-2023 20:40:01.297738,"(3.2, 3.8, 3.7444444444444445)","(2.0, 2.32, 2.2919047619047617)","(4.8, 5.8, 5.757281553398058)","(8.0, 11.5, 11.281021897810218)","(26.0, 46.0, 46.5)","(31.0, 60.0, 56.15384615384615)"
07-01-2023 20:40:02.301741,"(3.2, 3.85, 3.821753246753247)","(2.0, 2.26, 2.2453888280394305)","(4.8, 5.8, 5.757281553398058)","(8.0, 11.5, 11.281021897810218)","(26.0, 48.0, 46.5)","(31.0, 60.0, 56.15384615384615)"
