,Nockatunga,Aston Hayato,All Show,Charlie Brother,Craggy Island
09-01-2023 18:30:19.677482,"(7.0, 11.5, 10.86111111111111)","(13.0, 24.0, 23.384615384615383)","(26.0, 48.0, 47.411764705882355)","(5.5, 7.2, 7.05)","(1.3, 1.43, 1.419047619047619)"
09-01-2023 18:30:20.697318,"(7.0, 11.5, 10.893939393939394)","(13.0, 24.0, 23.22222222222222)","(26.0, 48.0, 47.411764705882355)","(5.5, 7.2, 7.05)","(1.3, 1.43, 1.4251351351351351)"
09-01-2023 18:30:21.956126,"(7.5, 11.5, 10.882352941176471)","(13.0, 24.0, 23.047619047619047)","(26.0, 48.0, 48.10526315789474)","(5.5, 7.2, 7.05)","(1.3, 1.43, 1.4342465753424658)"
09-01-2023 18:30:23.094486,"(7.5, 11.5, 10.882352941176471)","(13.0, 24.0, 23.047619047619047)","(26.0, 50.0, 47.0)","(5.5, 7.2, 7.0)","(1.3, 1.44, 1.432207792207792)"
09-01-2023 18:30:24.184313,"(7.5, 11.5, 10.842105263157894)","(13.0, 24.0, 22.75)","(26.0, 50.0, 47.0)","(5.5, 7.2, 7.0)","(1.3, 1.44, 1.432207792207792)"
09-01-2023 18:30:25.323285,"(7.5, 11.5, 10.842105263157894)","(13.0, 24.0, 23.047619047619047)","(26.0, 50.0, 48.95652173913044)","(5.5, 7.2, 7.004651162790697)","(1.3, 1.44, 1.4330555555555555)"
09-01-2023 18:30:26.531212,"(7.5, 11.5, 10.842105263157894)","(13.0, 24.0, 22.857142857142858)","(26.0, 50.0, 47.142857142857146)","(5.5, 7.2, 7.004651162790697)","(1.3, 1.44, 1.4328571428571428)"
09-01-2023 18:30:27.607082,"(8.0, 11.5, 10.933333333333334)","(15.0, 24.0, 22.857142857142858)","(26.0, 50.0, 49.565217391304344)","(6.0, 7.2, 7.017391304347826)","(1.3, 1.44, 1.4260416666666667)"
09-01-2023 18:30:28.763252,"(8.0, 11.5, 11.305555555555555)","(15.0, 24.0, 23.157894736842106)","(26.0, 50.0, 49.565217391304344)","(6.0, 7.2, 7.072)","(1.3, 1.43, 1.4261702127659575)"
09-01-2023 18:30:29.892119,"(8.0, 11.5, 10.796296296296296)","(15.0, 24.0, 20.666666666666668)","(26.0, 50.0, 45.4)","(6.0, 7.2, 6.664705882352941)","(1.3, 1.43, 1.4989435989256938)"
09-01-2023 18:30:30.930826,"(8.0, 10.0, 9.875)","(15.0, 20.0, 19.55)","(26.0, 46.0, 49.285714285714285)","(6.0, 6.8, 6.75)","(1.3, 1.5, 1.4528571428571428)"
09-01-2023 18:30:32.009347,"(8.0, 10.5, 10.264705882352942)","(15.0, 24.0, 20.884615384615383)","(26.0, 50.0, 49.285714285714285)","(6.0, 6.8, 6.8769230769230765)","(1.3, 1.47, 1.4508571428571428)"
09-01-2023 18:30:33.006392,"(8.0, 10.5, 10.192)","(15.0, 24.0, 20.884615384615383)","(26.0, 50.0, 47.333333333333336)","(6.0, 7.0, 6.728571428571429)","(1.3, 1.46, 1.4508571428571428)"
09-01-2023 18:30:33.904824,"(8.0, 10.5, 10.091666666666667)","(15.0, 22.0, 21.333333333333332)","(26.0, 48.0, 46.285714285714285)","(6.0, 7.0, 6.728571428571429)","(1.3, 1.46, 1.4508571428571428)"
09-01-2023 18:30:34.963244,"(8.0, 10.5, 10.091666666666667)","(15.0, 22.0, 21.464285714285715)","(26.0, 48.0, 45.86666666666667)","(6.0, 6.8, 6.7368421052631575)","(1.3, 1.47, 1.4663157894736842)"
09-01-2023 18:30:36.027467,"(8.0, 10.5, 10.041379310344828)","(15.0, 22.0, 20.80952380952381)","(26.0, 48.0, 43.5)","(6.0, 6.8, 6.74)","(1.3, 1.47, 1.4587272727272727)"
09-01-2023 18:30:37.072480,"(8.0, 10.5, 10.108823529411765)","(15.0, 22.0, 20.80952380952381)","(26.0, 48.0, 45.5)","(6.0, 6.8, 6.74)","(1.3, 1.47, 1.4626213592233008)"
09-01-2023 18:30:38.060290,"(8.0, 10.5, 10.256410256410255)","(15.0, 22.0, 20.80952380952381)","(26.0, 46.0, 45.5)","(6.0, 6.8, 6.678260869565217)","(1.3, 1.47, 1.4689158345221112)"
09-01-2023 18:30:39.007166,"(8.0, 10.5, 10.337209302325581)","(15.0, 23.0, 21.8)","(26.0, 46.0, 45.5)","(6.0, 6.8, 6.675)","(1.3, 1.47, 1.4671984435797665)"
09-01-2023 18:30:40.017279,"(8.0, 10.5, 10.266666666666667)","(15.0, 23.0, 22.1)","(26.0, 46.0, 45.714285714285715)","(6.0, 6.8, 6.675)","(1.3, 1.47, 1.4677510040160642)"
09-01-2023 18:30:40.972023,"(8.0, 10.5, 10.266666666666667)","(15.0, 22.0, 21.5)","(26.0, 46.0, 45.714285714285715)","(6.0, 6.8, 6.675)","(1.3, 1.47, 1.4591549295774648)"
09-01-2023 18:30:41.888950,"(8.0, 10.5, 10.274193548387096)","(15.0, 22.0, 21.833333333333332)","(26.0, 46.0, 45.714285714285715)","(6.0, 6.8, 6.682051282051282)","(1.3, 1.47, 1.4599476439790575)"
09-01-2023 18:30:42.920293,"(8.0, 10.5, 10.23611111111111)","(15.0, 22.0, 21.93103448275862)","(26.0, 46.0, 45.42857142857143)","(6.0, 6.8, 6.682051282051282)","(1.3, 1.47, 1.4599476439790575)"
09-01-2023 18:30:43.948173,"(8.0, 10.5, 10.23611111111111)","(15.0, 22.0, 21.92)","(26.0, 46.0, 45.42857142857143)","(6.0, 6.8, 6.682051282051282)","(1.3, 1.47, 1.4607692307692308)"
09-01-2023 18:30:44.911150,"(8.0, 10.5, 10.160714285714286)","(15.0, 22.0, 21.91304347826087)","(26.0, 46.0, 45.42857142857143)","(6.0, 6.8, 6.682051282051282)","(1.3, 1.47, 1.464014598540146)"
09-01-2023 18:30:45.798016,"(8.0, 10.5, 10.096969696969698)","(15.0, 22.0, 21.923076923076923)","(26.0, 46.0, 45.42857142857143)","(6.0, 6.8, 6.682051282051282)","(1.3, 1.47, 1.466996336996337)"
09-01-2023 18:30:46.807949,"(8.0, 10.5, 10.096969696969698)","(15.0, 23.0, 22.5)","(26.0, 46.0, 45.42857142857143)","(6.0, 6.8, 6.682051282051282)","(1.3, 1.47, 1.466996336996337)"
09-01-2023 18:30:47.810103,"(8.0, 10.5, 10.096969696969698)","(15.0, 23.0, 22.5)","(26.0, 46.0, 45.42857142857143)","(6.0, 6.8, 6.682051282051282)","(1.3, 1.47, 1.4673885350318472)"
09-01-2023 18:30:48.873900,"(8.0, 10.5, 10.096969696969698)","(15.0, 23.0, 22.5)","(26.0, 46.0, 45.42857142857143)","(6.0, 6.8, 6.697777777777778)","(1.3, 1.47, 1.4675337837837839)"
09-01-2023 18:30:49.852018,"(8.0, 10.5, 9.921739130434784)","(15.0, 21.0, 20.652173913043477)","(26.0, 48.0, 47.14285714285714)","(6.0, 6.8, 6.682051282051282)","(1.3, 1.47, 1.4745402298850574)"
09-01-2023 18:30:50.839612,"(8.0, 10.5, 10.2)","(15.0, 21.0, 20.470588235294116)","(26.0, 48.0, 47.14285714285714)","(6.0, 6.8, 6.682051282051282)","(1.3, 1.48, 1.47375)"
09-01-2023 18:30:51.777704,"(8.0, 10.5, 10.214285714285714)","(15.0, 21.0, 20.071428571428573)","(26.0, 48.0, 47.14285714285714)","(6.0, 6.8, 6.682051282051282)","(1.3, 1.48, 1.47375)"
09-01-2023 18:30:52.699049,"(8.0, 10.5, 10.277777777777779)","(15.0, 21.0, 20.071428571428573)","(26.0, 48.0, 47.14285714285714)","(6.0, 6.8, 6.612244897959184)","(1.3, 1.48, 1.47375)"
09-01-2023 18:30:53.639144,"(8.0, 10.5, 10.277777777777779)","(15.0, 21.0, 20.071428571428573)","(26.0, 48.0, 47.14285714285714)","(6.0, 6.8, 6.684848484848485)","(1.3, 1.48, 1.47375)"
09-01-2023 18:30:54.591328,"(8.0, 10.5, 10.2)","(15.0, 21.0, 20.071428571428573)","(26.0, 48.0, 47.14285714285714)","(6.0, 6.8, 6.675675675675675)","(1.3, 1.48, 1.47375)"
09-01-2023 18:30:55.603060,"(8.0, 10.5, 10.461538461538462)","(15.0, 21.0, 20.0625)","(26.0, 48.0, 47.57142857142857)","(6.0, 6.8, 6.675675675675675)","(1.3, 1.48, 1.47375)"
09-01-2023 18:30:56.610233,"(8.0, 10.5, 10.461538461538462)","(15.0, 21.0, 20.0625)","(26.0, 48.0, 47.57142857142857)","(6.0, 6.8, 6.861016949152543)","(1.3, 1.47, 1.4480833333333334)"
09-01-2023 18:30:57.612141,"(8.0, 11.0, 10.382352941176471)","(15.0, 21.0, 20.014705882352942)","(26.0, 48.0, 46.666666666666664)","(6.0, 7.0, 6.902564102564103)","(1.3, 1.46, 1.4434426229508197)"
09-01-2023 18:30:58.551039,"(8.0, 11.0, 10.447368421052632)","(15.0, 21.0, 20.533333333333335)","(26.0, 50.0, 47.77777777777778)","(6.0, 7.0, 6.902564102564103)","(1.3, 1.45, 1.436089108910891)"
09-01-2023 18:30:59.465551,"(8.0, 11.0, 10.720588235294118)","(15.0, 21.0, 20.615384615384617)","(26.0, 50.0, 47.75)","(6.0, 7.0, 6.930909090909091)","(1.3, 1.44, 1.4375980392156862)"
09-01-2023 18:31:00.452580,"(8.0, 11.0, 10.728571428571428)","(15.0, 21.0, 20.6875)","(26.0, 50.0, 48.333333333333336)","(6.0, 7.0, 6.901818181818181)","(1.3, 1.44, 1.4525223613595706)"
09-01-2023 18:31:01.464507,"(8.0, 11.0, 10.660714285714286)","(14.0, 21.0, 20.470588235294116)","(26.0, 50.0, 48.333333333333336)","(6.0, 7.0, 6.902702702702703)","(1.3, 1.46, 1.451443661971831)"
09-01-2023 18:31:02.472277,"(8.0, 11.0, 10.6125)","(14.0, 21.0, 20.55)","(26.0, 50.0, 49.0)","(6.0, 7.0, 6.8307692307692305)","(1.3, 1.46, 1.4530275229357799)"
09-01-2023 18:31:03.450958,"(8.0, 11.0, 10.782608695652174)","(14.0, 21.0, 20.642857142857142)","(26.0, 50.0, 48.0)","(6.0, 7.0, 6.8307692307692305)","(1.3, 1.46, 1.4412408759124087)"
09-01-2023 18:31:04.334404,"(8.0, 11.5, 10.785714285714286)","(15.0, 21.0, 20.90909090909091)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.769230769230769)","(1.3, 1.45, 1.4370676691729323)"
09-01-2023 18:31:05.246745,"(8.0, 11.5, 10.833333333333334)","(15.0, 21.0, 20.90909090909091)","(26.0, 50.0, 48.666666666666664)","(6.0, 7.0, 6.7877551020408164)","(1.3, 1.45, 1.4354022988505746)"
09-01-2023 18:31:06.189490,"(8.0, 11.5, 10.973684210526315)","(15.0, 22.0, 21.5)","(26.0, 50.0, 48.666666666666664)","(6.0, 7.0, 6.893877551020408)","(1.3, 1.44, 1.4354022988505746)"
09-01-2023 18:31:07.247832,"(8.0, 11.5, 10.973684210526315)","(15.0, 23.0, 21.9)","(26.0, 50.0, 48.666666666666664)","(6.0, 7.0, 6.893877551020408)","(1.3, 1.44, 1.4288095238095238)"
09-01-2023 18:31:08.143282,"(8.0, 11.5, 11.023809523809524)","(15.0, 23.0, 22.333333333333332)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.888461538461538)","(1.3, 1.43, 1.4270833333333333)"
09-01-2023 18:31:09.038738,"(8.0, 11.5, 11.023809523809524)","(15.0, 24.0, 23.433333333333334)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.888461538461538)","(1.3, 1.43, 1.4244186046511627)"
09-01-2023 18:31:10.014784,"(8.0, 11.5, 11.023809523809524)","(15.0, 23.0, 22.928571428571427)","(26.0, 50.0, 48.666666666666664)","(6.0, 7.0, 6.855813953488372)","(1.3, 1.43, 1.4249999999999998)"
09-01-2023 18:31:10.930754,"(8.0, 11.5, 11.023809523809524)","(15.0, 23.0, 22.941176470588236)","(26.0, 50.0, 48.666666666666664)","(6.0, 7.0, 6.913333333333333)","(1.3, 1.43, 1.4282608695652173)"
09-01-2023 18:31:11.863278,"(8.0, 11.5, 11.023809523809524)","(15.0, 24.0, 23.3)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.921428571428572)","(1.3, 1.43, 1.4227142857142856)"
09-01-2023 18:31:12.807076,"(8.0, 11.5, 11.023809523809524)","(16.0, 24.0, 23.2)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.915254237288136)","(1.3, 1.44, 1.4213138686131386)"
09-01-2023 18:31:13.817508,"(8.0, 11.5, 11.023809523809524)","(16.0, 24.0, 23.2)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.878048780487805)","(1.3, 1.44, 1.427450980392157)"
09-01-2023 18:31:14.828577,"(8.0, 11.5, 11.023809523809524)","(16.0, 24.0, 23.176470588235293)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.885714285714285)","(1.3, 1.44, 1.4265671641791045)"
09-01-2023 18:31:15.785778,"(8.0, 11.5, 11.023809523809524)","(16.0, 24.0, 23.176470588235293)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.888888888888888)","(1.3, 1.43, 1.426984126984127)"
09-01-2023 18:31:16.638483,"(8.0, 11.5, 11.023809523809524)","(16.0, 24.0, 23.62962962962963)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.904761904761905)","(1.3, 1.43, 1.426984126984127)"
09-01-2023 18:31:17.493580,"(8.0, 11.5, 11.023809523809524)","(16.0, 24.0, 23.62962962962963)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.904761904761905)","(1.3, 1.43, 1.4237362637362636)"
09-01-2023 18:31:18.505354,"(8.0, 11.5, 11.289473684210526)","(16.0, 24.0, 23.642857142857142)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.8807017543859645)","(1.3, 1.42, 1.4293092105263157)"
09-01-2023 18:31:19.545854,"(8.0, 11.5, 11.241935483870968)","(16.0, 24.0, 23.466666666666665)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.8807017543859645)","(1.3, 1.43, 1.4287888198757763)"
09-01-2023 18:31:20.468301,"(8.0, 11.5, 11.192307692307692)","(16.0, 24.0, 23.727272727272727)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.72)","(1.3, 1.43, 1.4297627118644067)"
09-01-2023 18:31:21.312696,"(8.0, 11.5, 11.214285714285714)","(16.0, 24.0, 23.666666666666668)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.666666666666666)","(1.3, 1.43, 1.4336817102137767)"
09-01-2023 18:31:22.282081,"(8.0, 11.5, 11.339285714285714)","(16.0, 24.0, 23.666666666666668)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.647058823529411)","(1.3, 1.44, 1.4334579439252335)"
09-01-2023 18:31:23.322022,"(8.0, 11.5, 11.339285714285714)","(16.0, 24.0, 23.666666666666668)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.684615384615384)","(1.3, 1.44, 1.4333806146572103)"
09-01-2023 18:31:24.376858,"(8.0, 11.5, 11.339285714285714)","(16.0, 24.0, 23.636363636363637)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.672)","(1.3, 1.44, 1.4324324324324325)"
09-01-2023 18:31:25.337392,"(8.0, 11.5, 11.136363636363637)","(16.0, 24.0, 23.916666666666668)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.672)","(1.3, 1.44, 1.432445652173913)"
09-01-2023 18:31:26.265927,"(8.0, 11.5, 11.078947368421053)","(16.0, 24.0, 23.916666666666668)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.679245283018868)","(1.3, 1.44, 1.432513966480447)"
09-01-2023 18:31:27.174800,"(8.0, 11.5, 11.057692307692308)","(16.0, 24.0, 23.944444444444443)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.679245283018868)","(1.3, 1.44, 1.432513966480447)"
09-01-2023 18:31:28.188936,"(8.0, 11.5, 10.976190476190476)","(16.0, 24.0, 23.944444444444443)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.716883116883117)","(1.3, 1.44, 1.4312765957446807)"
09-01-2023 18:31:29.130941,"(8.0, 11.5, 11.021739130434783)","(16.0, 24.0, 23.944444444444443)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.704477611940298)","(1.3, 1.44, 1.4303149606299213)"
09-01-2023 18:31:30.038090,"(8.0, 11.5, 11.021739130434783)","(16.0, 24.0, 23.944444444444443)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.704477611940298)","(1.3, 1.44, 1.4303149606299213)"
09-01-2023 18:31:31.002991,"(8.0, 11.5, 11.021739130434783)","(16.0, 24.0, 23.944444444444443)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.679545454545455)","(1.3, 1.44, 1.4302403846153846)"
09-01-2023 18:31:31.920309,"(8.0, 11.0, 10.944444444444445)","(16.0, 24.0, 23.941176470588236)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.679545454545455)","(1.3, 1.44, 1.4302118644067796)"
09-01-2023 18:31:32.873914,"(8.0, 11.0, 10.944444444444445)","(16.0, 25.0, 23.933333333333334)","(26.0, 50.0, 48.666666666666664)","(6.0, 6.8, 6.676744186046512)","(1.3, 1.44, 1.4311663479923518)"
09-01-2023 18:31:33.754961,"(8.0, 11.0, 10.944444444444445)","(16.0, 25.0, 24.05)","(26.0, 50.0, 48.666666666666664)","(6.0, 6.8, 6.676744186046512)","(1.3, 1.44, 1.4311663479923518)"
09-01-2023 18:31:34.612183,"(8.0, 11.0, 10.894736842105264)","(16.0, 25.0, 24.05)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.690410958904109)","(1.3, 1.44, 1.42911877394636)"
09-01-2023 18:31:35.536350,"(8.0, 11.5, 11.068627450980392)","(16.0, 25.0, 24.024390243902438)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.691666666666666)","(1.3, 1.43, 1.4302717391304347)"
09-01-2023 18:31:36.548220,"(8.0, 11.5, 11.080645161290322)","(16.0, 25.0, 23.94736842105263)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.691666666666666)","(1.3, 1.44, 1.43025)"
09-01-2023 18:31:37.676270,"(8.0, 11.5, 10.887755102040817)","(16.0, 25.0, 24.514285714285712)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.71)","(1.3, 1.44, 1.422375)"
09-01-2023 18:31:38.673237,"(8.0, 11.5, 11.008196721311476)","(16.0, 25.0, 24.62857142857143)","(26.0, 50.0, 48.5)","(6.0, 6.8, 6.866666666666666)","(1.3, 1.43, 1.4153416149068323)"
09-01-2023 18:31:39.614653,"(8.0, 11.5, 11.134920634920634)","(16.0, 25.0, 24.580645161290324)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.882926829268293)","(1.3, 1.42, 1.4112666666666667)"
09-01-2023 18:31:40.527927,"(8.0, 11.5, 11.151515151515152)","(16.0, 25.0, 24.580645161290324)","(26.0, 50.0, 48.5)","(6.0, 7.0, 6.882926829268293)","(1.3, 1.42, 1.411310344827586)"
09-01-2023 18:31:41.530921,"(8.0, 11.5, 11.120689655172415)","(16.0, 25.0, 24.6)","(26.0, 50.0, 49.07692307692308)","(6.0, 7.2, 7.035616438356165)","(1.3, 1.42, 1.4118181818181816)"
09-01-2023 18:31:42.589540,"(8.0, 11.0, 10.683098591549296)","(16.0, 27.0, 25.384615384615383)","(26.0, 50.0, 48.857142857142854)","(6.0, 7.2, 7.107070707070707)","(1.3, 1.42, 1.4117666666666666)"
09-01-2023 18:31:43.555330,"(8.0, 11.0, 10.589285714285714)","(16.0, 26.0, 25.266666666666666)","(26.0, 50.0, 48.857142857142854)","(6.0, 7.2, 7.08641975308642)","(1.3, 1.42, 1.411698717948718)"
09-01-2023 18:31:44.511853,"(8.0, 11.0, 10.86)","(16.0, 26.0, 25.352941176470587)","(26.0, 50.0, 48.857142857142854)","(6.0, 7.2, 7.078947368421053)","(1.3, 1.42, 1.411698717948718)"
09-01-2023 18:31:45.425738,"(8.0, 11.0, 10.92)","(16.0, 26.0, 25.352941176470587)","(26.0, 50.0, 48.857142857142854)","(6.0, 7.2, 7.078947368421053)","(1.3, 1.42, 1.4116117216117214)"
09-01-2023 18:31:46.376426,"(8.0, 11.0, 10.92)","(16.0, 26.0, 25.333333333333332)","(26.0, 50.0, 49.07692307692308)","(6.0, 7.2, 7.083544303797469)","(1.3, 1.42, 1.4119480519480518)"
09-01-2023 18:31:47.373855,"(8.0, 11.0, 10.8)","(16.0, 25.0, 24.785714285714285)","(26.0, 55.0, 50.90909090909091)","(6.0, 7.2, 7.075675675675676)","(1.3, 1.42, 1.4119480519480518)"
09-01-2023 18:31:48.277915,"(8.0, 11.0, 10.8)","(16.0, 25.0, 24.79310344827586)","(26.0, 55.0, 50.714285714285715)","(6.0, 7.2, 7.046666666666667)","(1.3, 1.42, 1.411537290715373)"
09-01-2023 18:31:49.280940,"(8.0, 11.0, 10.8)","(16.0, 25.0, 24.63888888888889)","(26.0, 55.0, 51.25)","(6.0, 7.2, 7.041379310344827)","(1.3, 1.42, 1.4107636363636362)"
09-01-2023 18:31:50.340036,"(8.0, 11.0, 10.7)","(16.0, 25.0, 24.434782608695652)","(26.0, 55.0, 51.2962962962963)","(6.0, 7.2, 7.057142857142857)","(1.3, 1.42, 1.4106017191977076)"
09-01-2023 18:31:51.380835,"(8.0, 11.0, 10.666666666666666)","(16.0, 25.0, 24.466666666666665)","(26.0, 55.0, 51.851851851851855)","(6.0, 7.2, 7.070588235294117)","(1.3, 1.42, 1.4104960835509137)"
09-01-2023 18:31:52.408745,"(8.0, 11.0, 10.666666666666666)","(16.0, 25.0, 24.57894736842105)","(26.0, 55.0, 51.851851851851855)","(6.0, 7.2, 7.032)","(1.3, 1.42, 1.4113054830287206)"
09-01-2023 18:31:53.305600,"(8.0, 11.0, 10.806451612903226)","(16.0, 25.0, 24.916666666666668)","(26.0, 55.0, 50.95238095238095)","(6.0, 7.2, 7.026666666666666)","(1.3, 1.42, 1.4127472527472527)"
09-01-2023 18:31:54.239672,"(8.0, 11.0, 10.851851851851851)","(16.0, 25.0, 24.916666666666668)","(26.0, 55.0, 50.95238095238095)","(6.0, 7.2, 7.04)","(1.3, 1.42, 1.414988864142539)"
09-01-2023 18:31:55.266326,"(8.0, 11.0, 10.72972972972973)","(16.0, 25.0, 24.916666666666668)","(26.0, 55.0, 51.6)","(6.0, 7.2, 7.068085106382979)","(1.3, 1.42, 1.4151612903225805)"
09-01-2023 18:31:56.301495,"(8.0, 11.0, 10.677083333333334)","(16.0, 25.0, 24.916666666666668)","(26.0, 55.0, 51.6)","(6.0, 7.2, 7.027777777777778)","(1.3, 1.42, 1.4155826558265583)"
09-01-2023 18:31:57.281803,"(8.0, 11.0, 10.649122807017545)","(16.0, 24.0, 23.72222222222222)","(26.0, 55.0, 51.6)","(6.0, 7.2, 7.037037037037037)","(1.3, 1.42, 1.4155826558265583)"
09-01-2023 18:31:58.243779,"(8.0, 11.0, 10.649122807017545)","(16.0, 24.0, 23.59090909090909)","(26.0, 55.0, 51.6)","(6.0, 7.2, 7.1063829787234045)","(1.3, 1.42, 1.4154380664652568)"
09-01-2023 18:31:59.209955,"(8.0, 11.0, 10.626984126984127)","(17.0, 24.0, 23.85)","(31.0, 55.0, 51.851851851851855)","(6.0, 7.2, 7.092682926829268)","(1.3, 1.42, 1.4151546391752576)"
09-01-2023 18:32:00.129511,"(8.0, 11.0, 10.587719298245615)","(17.0, 24.0, 23.526315789473685)","(31.0, 55.0, 51.851851851851855)","(6.0, 7.2, 7.092682926829268)","(1.3, 1.42, 1.4155445544554455)"
09-01-2023 18:32:01.123782,"(8.0, 11.0, 10.594827586206897)","(17.0, 23.0, 22.88888888888889)","(31.0, 55.0, 51.851851851851855)","(6.0, 7.2, 7.142857142857143)","(1.3, 1.42, 1.4163554216867469)"
09-01-2023 18:32:02.078242,"(8.0, 11.0, 10.754237288135593)","(17.0, 22.0, 21.444444444444443)","(31.0, 55.0, 51.73076923076923)","(6.0, 7.2, 7.142857142857143)","(1.3, 1.42, 1.4163554216867469)"
09-01-2023 18:32:03.034984,"(8.0, 11.0, 10.75)","(17.0, 22.0, 21.043478260869566)","(31.0, 55.0, 51.73076923076923)","(6.0, 7.2, 7.15)","(1.3, 1.42, 1.418225806451613)"
09-01-2023 18:32:04.117264,"(8.0, 11.0, 10.728571428571428)","(17.0, 22.0, 20.333333333333332)","(31.0, 55.0, 51.74418604651163)","(6.0, 7.2, 7.192857142857143)","(1.3, 1.42, 1.4209333333333332)"
09-01-2023 18:32:05.210783,"(8.0, 11.0, 10.654545454545454)","(17.0, 22.0, 20.30188679245283)","(31.0, 55.0, 52.0)","(6.0, 7.2, 7.191304347826087)","(1.3, 1.43, 1.4223626373626372)"
09-01-2023 18:32:06.297182,"(8.0, 11.0, 10.654545454545454)","(17.0, 22.0, 20.30188679245283)","(31.0, 55.0, 51.8421052631579)","(6.0, 7.2, 6.996190476190476)","(1.3, 1.43, 1.427016129032258)"
09-01-2023 18:32:07.367992,"(8.0, 11.0, 10.666666666666666)","(17.0, 22.0, 20.333333333333332)","(31.0, 55.0, 51.8421052631579)","(6.0, 7.0, 7.083720930232558)","(1.3, 1.43, 1.426842105263158)"
09-01-2023 18:32:08.329611,"(8.0, 11.0, 10.648148148148149)","(17.0, 22.0, 20.30188679245283)","(31.0, 55.0, 51.8421052631579)","(6.0, 7.2, 7.083720930232558)","(1.3, 1.43, 1.426842105263158)"
09-01-2023 18:32:09.400721,"(8.0, 11.0, 10.648148148148149)","(17.0, 22.0, 20.615384615384617)","(31.0, 55.0, 51.774193548387096)","(6.0, 7.2, 7.142857142857143)","(1.3, 1.43, 1.4241558441558442)"
09-01-2023 18:32:10.392730,"(8.0, 11.0, 10.648148148148149)","(17.0, 22.0, 20.615384615384617)","(31.0, 55.0, 51.774193548387096)","(6.0, 7.2, 7.142857142857143)","(1.3, 1.43, 1.4233333333333333)"
09-01-2023 18:32:11.391128,"(8.0, 11.0, 10.648148148148149)","(17.0, 22.0, 20.615384615384617)","(31.0, 55.0, 51.61290322580645)","(6.0, 7.2, 7.142857142857143)","(1.3, 1.43, 1.4230612244897958)"
09-01-2023 18:32:12.320491,"(8.0, 11.0, 10.648148148148149)","(17.0, 22.0, 20.615384615384617)","(31.0, 55.0, 51.61290322580645)","(6.0, 7.2, 7.142857142857143)","(1.3, 1.43, 1.4226086956521737)"
09-01-2023 18:32:13.316396,"(8.0, 11.0, 10.641509433962264)","(17.0, 22.0, 20.615384615384617)","(31.0, 55.0, 51.666666666666664)","(6.0, 7.2, 7.168)","(1.3, 1.43, 1.4256730769230768)"
09-01-2023 18:32:14.339176,"(8.0, 10.5, 10.177710843373495)","(17.0, 22.0, 20.676470588235293)","(31.0, 55.0, 51.61290322580645)","(6.0, 7.2, 7.165217391304348)","(1.3, 1.43, 1.426448598130841)"
09-01-2023 18:32:15.331377,"(8.0, 10.5, 10.078740157480315)","(17.0, 22.0, 20.676470588235293)","(31.0, 55.0, 51.61290322580645)","(6.0, 7.2, 7.163636363636364)","(1.3, 1.43, 1.426448598130841)"
09-01-2023 18:32:16.274541,"(8.0, 10.5, 10.078740157480315)","(17.0, 22.0, 20.676470588235293)","(31.0, 55.0, 51.61290322580645)","(6.0, 7.2, 7.0588235294117645)","(1.3, 1.43, 1.4238709677419354)"
09-01-2023 18:32:17.340596,"(8.0, 10.5, 10.068548387096774)","(17.0, 22.0, 20.59375)","(31.0, 55.0, 51.666666666666664)","(6.0, 7.4, 7.0588235294117645)","(1.3, 1.44, 1.4257668711656442)"
09-01-2023 18:32:18.415495,"(8.0, 10.5, 10.068548387096774)","(17.0, 22.0, 20.59375)","(31.0, 55.0, 51.666666666666664)","(6.0, 7.4, 7.0588235294117645)","(1.3, 1.44, 1.4274698795180722)"
