,Tommy Fumble,Travers Mania,Speed Freak,Aussie Jake,Sunset Louie,Copper,Ballistic Ant,Travers Time
11-01-2023 22:00:48.807831,"(3.9, 4.7, 4.687192118226601)","(15.0, 18.5, 17.75)","(8.5, 10.5, 10.08695652173913)","(31.0, 48.0, 44.44444444444444)","(7.5, 11.0, 10.542857142857143)","(2.4, 2.92, 2.8945454545454545)","(8.5, 12.5, 12.152173913043478)","(10.0, 12.5, 12.318181818181818)"
11-01-2023 22:00:49.832601,"(3.9, 4.7, 4.687192118226601)","(15.0, 18.0, 17.75)","(8.5, 10.5, 10.081632653061224)","(31.0, 48.0, 45.333333333333336)","(7.5, 11.0, 10.71875)","(2.4, 2.92, 2.905)","(8.5, 12.5, 12.152173913043478)","(10.0, 12.5, 11.954545454545455)"
11-01-2023 22:00:50.899201,"(3.9, 4.7, 4.696891191709844)","(15.0, 18.0, 17.833333333333332)","(8.5, 10.5, 10.077777777777778)","(31.0, 48.0, 47.0)","(7.5, 11.0, 10.571428571428571)","(2.4, 2.92, 2.965)","(8.5, 12.5, 11.93939393939394)","(10.0, 12.0, 11.891891891891891)"
11-01-2023 22:00:51.996592,"(3.9, 4.8, 4.787878787878788)","(15.0, 18.0, 17.423076923076923)","(8.5, 10.5, 10.077777777777778)","(31.0, 48.0, 47.0)","(7.5, 11.0, 10.625)","(2.4, 3.05, 2.9008695652173913)","(8.5, 12.0, 12.119047619047619)","(10.0, 12.0, 12.366666666666667)"
11-01-2023 22:00:53.140943,"(3.9, 4.9, 4.86896551724138)","(15.0, 18.0, 17.066666666666666)","(8.5, 10.5, 10.046511627906977)","(31.0, 48.0, 46.61538461538461)","(7.5, 11.0, 10.694444444444445)","(2.4, 2.96, 2.949777777777778)","(8.5, 12.5, 11.978260869565217)","(10.0, 12.5, 12.366666666666667)"
11-01-2023 22:00:54.291754,"(3.9, 4.8, 4.66)","(15.0, 18.0, 17.066666666666666)","(8.5, 10.5, 10.046511627906977)","(31.0, 48.0, 44.0)","(7.5, 11.0, 10.596153846153847)","(2.4, 2.96, 2.96)","(8.5, 12.5, 12.071428571428571)","(10.0, 12.5, 12.045454545454545)"
11-01-2023 22:00:55.454406,"(3.9, 4.5, 4.349152542372881)","(15.0, 18.0, 17.11111111111111)","(8.5, 10.5, 10.084905660377359)","(31.0, 48.0, 45.6)","(7.5, 11.0, 10.596153846153847)","(2.4, 2.98, 2.965)","(8.5, 12.5, 12.071428571428571)","(10.0, 12.5, 11.907407407407407)"
11-01-2023 22:00:56.644011,"(3.9, 4.5, 4.371604938271605)","(15.0, 18.0, 17.076923076923077)","(8.5, 10.5, 10.084905660377359)","(31.0, 48.0, 45.6)","(7.5, 11.0, 10.655172413793103)","(2.4, 2.98, 2.9556521739130432)","(8.5, 12.5, 12.071428571428571)","(10.0, 12.0, 11.871794871794872)"
11-01-2023 22:00:57.834738,"(3.9, 4.5, 4.371604938271605)","(15.0, 18.0, 17.076923076923077)","(8.5, 10.5, 10.084905660377359)","(31.0, 48.0, 45.6)","(7.5, 11.0, 10.68)","(2.4, 2.98, 2.936)","(8.5, 12.5, 12.021739130434783)","(10.0, 12.0, 11.864864864864865)"
11-01-2023 22:00:59.000438,"(3.9, 4.5, 4.364864864864865)","(15.0, 18.0, 17.076923076923077)","(8.5, 10.5, 10.084905660377359)","(31.0, 48.0, 44.4)","(8.0, 11.0, 10.68)","(2.4, 2.94, 2.9714285714285715)","(8.5, 12.5, 12.021739130434783)","(10.0, 12.0, 11.864864864864865)"
11-01-2023 22:01:00.241581,"(3.9, 4.5, 4.371794871794871)","(15.0, 18.0, 17.076923076923077)","(8.5, 10.5, 10.084905660377359)","(31.0, 48.0, 45.23076923076923)","(8.0, 11.0, 10.655172413793103)","(2.4, 2.98, 2.968)","(8.5, 12.5, 11.666666666666666)","(10.0, 12.0, 11.81578947368421)"
11-01-2023 22:01:01.432240,"(3.9, 4.5, 4.376712328767123)","(14.0, 18.0, 17.076923076923077)","(8.0, 10.5, 10.084905660377359)","(31.0, 48.0, 44.4)","(8.0, 11.0, 10.75)","(2.4, 3.0, 2.9803508771929823)","(8.5, 12.5, 11.764705882352942)","(10.0, 12.0, 11.631578947368421)"
11-01-2023 22:01:02.672096,"(3.9, 4.5, 4.417857142857143)","(14.0, 16.0, 15.937956204379562)","(8.0, 10.5, 10.077586206896552)","(31.0, 48.0, 44.57142857142857)","(8.0, 11.0, 10.777777777777779)","(2.4, 3.0, 2.9903703703703703)","(8.5, 12.5, 11.833333333333334)","(10.0, 12.0, 11.681818181818182)"
11-01-2023 22:01:04.018169,"(3.9, 4.6, 4.528205128205128)","(14.0, 17.0, 16.333333333333332)","(8.0, 10.5, 10.134328358208956)","(31.0, 48.0, 44.57142857142857)","(8.0, 11.0, 10.844827586206897)","(2.4, 3.05, 3.018181818181818)","(8.5, 12.0, 10.942857142857143)","(10.0, 12.0, 11.948275862068966)"
11-01-2023 22:01:05.301216,"(3.9, 4.6, 4.519540229885058)","(14.0, 17.0, 16.333333333333332)","(8.0, 10.5, 10.134328358208956)","(31.0, 48.0, 44.57142857142857)","(8.0, 11.0, 10.375)","(2.4, 3.05, 3.0357142857142856)","(8.5, 11.0, 11.204225352112676)","(10.0, 12.0, 12.434782608695652)"
11-01-2023 22:01:06.532817,"(3.9, 4.6, 4.523809523809524)","(14.0, 16.5, 16.428571428571427)","(8.0, 10.5, 10.076923076923077)","(31.0, 48.0, 44.57142857142857)","(8.0, 10.5, 10.424242424242424)","(2.4, 3.05, 3.0437499999999997)","(8.5, 11.5, 11.204225352112676)","(10.0, 12.5, 12.454545454545455)"
11-01-2023 22:01:08.018353,"(3.9, 4.6, 4.503846153846154)","(14.0, 16.5, 16.45)","(8.0, 10.5, 9.746666666666668)","(31.0, 48.0, 44.57142857142857)","(8.0, 10.5, 10.491228070175438)","(2.4, 3.05, 3.063333333333333)","(8.5, 11.5, 11.204225352112676)","(10.0, 13.0, 12.487804878048781)"
11-01-2023 22:01:09.410214,"(3.9, 4.6, 4.532432432432432)","(14.0, 16.5, 16.48148148148148)","(8.0, 9.8, 9.363636363636363)","(31.0, 48.0, 44.57142857142857)","(8.0, 10.5, 10.597701149425287)","(2.4, 3.1, 3.065)","(8.5, 11.5, 11.287234042553191)","(10.0, 13.0, 12.5)"
11-01-2023 22:01:10.625432,"(3.9, 4.6, 4.544)","(14.0, 17.0, 16.48148148148148)","(8.0, 9.4, 9.363636363636363)","(31.0, 48.0, 44.57142857142857)","(8.0, 11.0, 10.552631578947368)","(2.4, 3.1, 3.0955882352941178)","(8.5, 11.5, 11.3)","(10.0, 13.0, 11.882352941176471)"
11-01-2023 22:01:11.822482,"(3.9, 4.6, 4.597142857142857)","(14.0, 17.0, 16.40625)","(8.0, 9.2, 9.027272727272727)","(31.0, 48.0, 44.57142857142857)","(8.0, 11.0, 10.27659574468085)","(2.4, 3.1, 3.1225806451612903)","(8.5, 11.5, 11.571428571428571)","(10.0, 12.5, 11.976190476190476)"
11-01-2023 22:01:12.991072,"(3.9, 4.5, 4.497222222222222)","(14.0, 17.0, 16.571428571428573)","(8.0, 9.2, 8.981132075471699)","(31.0, 48.0, 44.0)","(8.0, 11.0, 10.27659574468085)","(2.4, 3.15, 3.0907407407407406)","(8.5, 12.0, 11.728813559322035)","(10.0, 12.5, 11.976190476190476)"
11-01-2023 22:01:14.196544,"(3.9, 4.5, 4.4975609756097565)","(14.0, 17.0, 16.59259259259259)","(8.0, 9.6, 9.346341463414634)","(31.0, 48.0, 44.4)","(8.0, 11.0, 10.458333333333334)","(2.4, 3.1, 3.0907407407407406)","(8.5, 12.0, 11.728813559322035)","(10.0, 12.5, 11.976190476190476)"
11-01-2023 22:01:15.389674,"(3.9, 4.5, 4.4975609756097565)","(14.0, 17.0, 16.64)","(8.0, 9.6, 9.471428571428572)","(31.0, 48.0, 44.4)","(8.0, 10.5, 10.475)","(2.4, 3.1, 3.089655172413793)","(8.5, 12.0, 11.529411764705882)","(10.0, 12.5, 11.976190476190476)"
11-01-2023 22:01:16.612324,"(3.9, 4.5, 4.4975609756097565)","(14.0, 17.0, 16.64)","(8.0, 9.6, 9.43030303030303)","(31.0, 48.0, 42.36363636363636)","(8.0, 10.5, 10.355172413793104)","(2.4, 3.1, 3.094642857142857)","(8.5, 12.0, 11.529411764705882)","(10.0, 12.5, 11.976190476190476)"
11-01-2023 22:01:17.831429,"(3.9, 4.5, 4.497826086956522)","(14.0, 17.0, 16.545454545454547)","(8.0, 9.6, 9.43030303030303)","(31.0, 46.0, 42.36363636363636)","(8.0, 10.5, 10.355172413793104)","(2.4, 3.1, 3.094642857142857)","(8.5, 12.0, 11.8)","(10.0, 12.0, 11.976190476190476)"
11-01-2023 22:01:19.117826,"(3.9, 4.5, 4.498076923076923)","(14.0, 17.0, 16.555555555555557)","(8.0, 9.6, 9.455555555555556)","(31.0, 44.0, 41.25)","(8.0, 10.5, 10.2)","(2.4, 3.15, 3.122602739726027)","(8.5, 12.0, 11.957446808510639)","(10.0, 12.0, 11.976190476190476)"
11-01-2023 22:01:20.336601,"(3.9, 4.5, 4.446666666666667)","(14.0, 17.0, 16.78125)","(8.0, 9.6, 9.533333333333333)","(31.0, 44.0, 43.47826086956522)","(8.0, 10.5, 10.44)","(2.4, 3.15, 3.104878048780488)","(8.5, 12.0, 12.05)","(10.0, 12.0, 11.9)"
11-01-2023 22:01:21.594833,"(3.9, 4.5, 4.42)","(14.0, 17.0, 16.78125)","(8.0, 9.6, 9.495238095238095)","(31.0, 44.0, 45.21739130434783)","(8.0, 10.5, 10.357142857142858)","(2.4, 3.15, 3.104878048780488)","(8.5, 12.5, 11.978260869565217)","(10.0, 12.0, 11.847826086956522)"
11-01-2023 22:01:22.929140,"(3.9, 4.5, 4.409090909090909)","(14.0, 17.0, 16.84)","(8.0, 9.6, 9.530000000000001)","(31.0, 46.0, 44.09090909090909)","(8.0, 10.5, 10.357142857142858)","(2.4, 3.15, 3.121590909090909)","(8.5, 12.5, 11.978260869565217)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 22:01:24.298259,"(3.9, 4.5, 4.422077922077922)","(14.0, 17.0, 16.84)","(8.0, 9.8, 9.51818181818182)","(31.0, 46.0, 43.91304347826087)","(8.0, 10.5, 10.357142857142858)","(2.4, 3.15, 3.106896551724138)","(8.5, 12.5, 11.978260869565217)","(10.0, 12.0, 11.87037037037037)"
11-01-2023 22:01:25.788197,"(3.9, 4.5, 4.430303030303031)","(14.0, 17.0, 16.857142857142858)","(8.0, 9.8, 9.473684210526317)","(31.0, 46.0, 43.529411764705884)","(8.0, 10.5, 10.287878787878787)","(2.4, 3.15, 3.109259259259259)","(8.5, 12.5, 11.978260869565217)","(10.0, 12.0, 11.87037037037037)"
11-01-2023 22:01:26.975758,"(3.9, 4.5, 4.430303030303031)","(14.0, 17.0, 16.857142857142858)","(8.0, 9.8, 9.473684210526317)","(31.0, 44.0, 43.0)","(8.0, 10.5, 10.560747663551401)","(2.45, 3.15, 3.109459459459459)","(8.5, 12.5, 11.978260869565217)","(10.0, 12.0, 11.87037037037037)"
11-01-2023 22:01:28.077771,"(3.9, 4.5, 4.441025641025641)","(14.0, 17.0, 16.857142857142858)","(8.0, 9.8, 9.473684210526317)","(31.0, 44.0, 43.0)","(8.0, 11.0, 10.560747663551401)","(2.45, 3.15, 3.109459459459459)","(8.5, 12.5, 11.978260869565217)","(10.0, 12.0, 11.87037037037037)"
11-01-2023 22:01:29.197476,"(3.8, 4.5, 4.441025641025641)","(14.0, 17.0, 16.857142857142858)","(8.0, 9.8, 9.465116279069768)","(31.0, 44.0, 42.857142857142854)","(8.0, 11.0, 10.560747663551401)","(2.45, 3.15, 3.0923529411764705)","(8.5, 12.0, 11.74)","(10.0, 12.0, 12.154761904761905)"
11-01-2023 22:01:30.317088,"(3.8, 4.6, 4.501369863013698)","(14.0, 17.0, 16.84)","(8.0, 9.8, 9.465116279069768)","(31.0, 44.0, 42.857142857142854)","(8.0, 11.0, 10.548076923076923)","(2.45, 3.15, 3.094444444444444)","(8.5, 12.0, 11.615384615384615)","(10.0, 12.5, 12.155172413793103)"
11-01-2023 22:01:31.447427,"(3.8, 4.6, 4.507246376811594)","(14.0, 17.0, 16.84)","(8.0, 9.8, 9.461538461538462)","(31.0, 44.0, 42.666666666666664)","(8.0, 11.0, 10.326666666666666)","(2.45, 3.15, 3.194827586206897)","(8.5, 12.0, 11.347222222222221)","(10.0, 12.5, 12.132352941176471)"
11-01-2023 22:01:32.592854,"(3.8, 4.5, 4.456666666666667)","(14.0, 17.0, 16.75)","(8.0, 9.6, 9.434782608695652)","(31.0, 44.0, 42.666666666666664)","(8.0, 10.5, 10.335616438356164)","(2.45, 3.2, 3.1918719211822664)","(8.5, 11.5, 11.347222222222221)","(10.0, 12.5, 12.03125)"
11-01-2023 22:01:33.765101,"(3.8, 4.5, 4.411904761904762)","(14.0, 17.5, 16.76923076923077)","(8.0, 9.6, 9.342528735632182)","(31.0, 44.0, 42.666666666666664)","(8.0, 10.5, 10.335616438356164)","(2.45, 3.2, 3.191666666666667)","(8.5, 11.5, 11.445945945945946)","(10.0, 12.5, 12.038461538461538)"
11-01-2023 22:01:34.928029,"(3.8, 4.5, 4.436)","(14.0, 17.0, 16.75)","(8.0, 9.6, 9.206896551724137)","(31.0, 44.0, 42.666666666666664)","(8.0, 10.5, 10.623529411764705)","(2.45, 3.2, 3.2125000000000004)","(8.5, 11.5, 11.445945945945946)","(10.0, 12.5, 12.055555555555555)"
11-01-2023 22:01:36.085018,"(3.8, 4.5, 4.439622641509434)","(14.0, 17.0, 16.75)","(8.0, 9.6, 9.167741935483871)","(31.0, 44.0, 42.5)","(8.0, 11.0, 10.441666666666666)","(2.45, 3.25, 3.215686274509804)","(8.5, 11.5, 11.451219512195122)","(10.0, 12.5, 12.012820512820513)"
11-01-2023 22:01:37.222579,"(3.8, 4.5, 4.4135135135135135)","(14.0, 17.0, 16.75)","(8.0, 9.2, 9.35764705882353)","(31.0, 44.0, 42.5)","(8.0, 10.5, 10.723684210526315)","(2.45, 3.25, 3.217241379310345)","(8.5, 11.5, 11.451219512195122)","(10.0, 12.5, 11.81578947368421)"
11-01-2023 22:01:38.464964,"(3.8, 4.5, 4.412195121951219)","(14.0, 17.0, 16.565217391304348)","(8.0, 9.4, 9.158333333333333)","(31.0, 44.0, 42.5)","(8.0, 11.0, 10.723684210526315)","(2.45, 3.25, 3.217241379310345)","(8.5, 11.5, 11.451219512195122)","(10.0, 12.0, 11.75)"
11-01-2023 22:01:39.658436,"(3.8, 4.5, 4.412195121951219)","(14.0, 17.0, 16.59090909090909)","(8.0, 9.2, 9.11264367816092)","(31.0, 44.0, 42.5)","(8.0, 11.0, 10.544554455445544)","(2.45, 3.25, 3.1960893854748607)","(8.5, 11.5, 11.451219512195122)","(10.0, 12.0, 11.75)"
11-01-2023 22:01:40.829158,"(3.8, 4.5, 4.441463414634146)","(14.0, 17.0, 16.5)","(8.0, 9.2, 9.086842105263157)","(31.0, 44.0, 41.81818181818182)","(8.0, 11.0, 10.504587155963304)","(2.5, 3.2, 3.2221649484536083)","(8.5, 11.5, 11.445945945945946)","(10.0, 12.0, 11.75)"
11-01-2023 22:01:42.048467,"(3.8, 4.5, 4.4787878787878785)","(13.0, 17.0, 16.363636363636363)","(8.0, 9.2, 9.086842105263157)","(31.0, 44.0, 39.44444444444444)","(8.0, 11.0, 10.50909090909091)","(2.5, 3.25, 3.2128834355828224)","(8.5, 11.5, 11.6)","(10.0, 12.0, 11.693548387096774)"
11-01-2023 22:01:43.239030,"(3.8, 4.5, 4.486274509803922)","(13.0, 17.0, 16.363636363636363)","(8.0, 9.2, 9.086842105263157)","(31.0, 40.0, 39.44444444444444)","(8.0, 11.0, 10.50909090909091)","(2.5, 3.25, 3.211217948717949)","(8.5, 12.0, 11.580645161290322)","(10.0, 12.0, 11.685185185185185)"
11-01-2023 22:01:44.423073,"(3.8, 4.6, 4.510810810810811)","(13.0, 17.0, 16.363636363636363)","(8.0, 9.2, 9.086842105263157)","(31.0, 40.0, 39.44444444444444)","(8.0, 11.0, 10.50909090909091)","(2.5, 3.25, 3.2099337748344374)","(8.5, 12.0, 11.551724137931034)","(10.0, 12.0, 11.7)"
11-01-2023 22:01:45.582967,"(3.8, 4.6, 4.473076923076923)","(13.0, 17.0, 16.38095238095238)","(8.0, 9.2, 9.086842105263157)","(31.0, 40.0, 37.6)","(8.0, 11.0, 10.45)","(2.5, 3.25, 3.207586206896552)","(8.5, 12.0, 11.580645161290322)","(10.0, 12.0, 11.8125)"
11-01-2023 22:01:46.744700,"(3.8, 4.6, 4.509677419354839)","(13.0, 17.0, 16.38095238095238)","(8.0, 9.2, 9.086842105263157)","(31.0, 38.0, 36.18181818181818)","(8.0, 10.5, 10.447368421052632)","(2.5, 3.25, 3.2295454545454545)","(8.5, 12.0, 11.580645161290322)","(10.0, 12.0, 11.953125)"
11-01-2023 22:01:47.829793,"(3.8, 4.5, 4.463636363636364)","(13.0, 17.0, 16.40909090909091)","(8.0, 9.2, 9.101149425287357)","(31.0, 38.0, 36.22222222222222)","(8.0, 10.5, 10.452380952380953)","(2.5, 3.25, 3.230603448275862)","(8.5, 12.0, 11.6)","(10.0, 12.0, 11.95)"
11-01-2023 22:01:48.933957,"(3.8, 4.5, 4.468)","(13.0, 17.0, 16.40909090909091)","(8.0, 9.2, 9.101149425287357)","(31.0, 38.0, 36.54545454545455)","(8.0, 10.5, 10.447368421052632)","(2.5, 3.25, 3.227722772277228)","(8.5, 12.0, 11.145833333333334)","(10.0, 12.0, 11.95)"
11-01-2023 22:01:50.050679,"(3.8, 4.5, 4.486538461538462)","(13.0, 17.0, 16.391304347826086)","(8.0, 9.2, 9.101149425287357)","(31.0, 38.0, 36.76923076923077)","(8.0, 10.5, 10.547169811320755)","(2.5, 3.25, 3.218518518518519)","(8.5, 11.5, 10.964285714285714)","(10.0, 12.0, 12.021739130434783)"
11-01-2023 22:01:51.189214,"(3.8, 4.5, 4.476190476190476)","(13.0, 17.0, 16.548387096774192)","(8.0, 9.2, 9.088311688311688)","(31.0, 38.0, 36.6)","(8.0, 11.0, 10.746268656716417)","(2.5, 3.25, 3.218518518518519)","(8.5, 11.5, 10.991525423728813)","(10.0, 12.5, 12.01923076923077)"
11-01-2023 22:01:52.321414,"(3.8, 4.5, 4.4487804878048784)","(13.0, 17.0, 16.548387096774192)","(8.0, 9.2, 9.088311688311688)","(31.0, 38.0, 37.166666666666664)","(8.0, 11.0, 10.574468085106384)","(2.5, 3.25, 3.228125)","(8.5, 11.5, 11.166666666666666)","(10.0, 12.5, 12.122641509433961)"
11-01-2023 22:01:53.426935,"(3.8, 4.5, 4.421739130434783)","(13.0, 17.0, 16.425)","(8.0, 9.2, 9.065753424657535)","(31.0, 38.0, 36.5)","(8.0, 11.0, 10.477777777777778)","(2.5, 3.25, 3.231818181818182)","(8.5, 11.5, 11.151162790697674)","(10.0, 12.5, 12.136363636363637)"
11-01-2023 22:01:54.575290,"(3.8, 4.5, 4.428)","(13.0, 17.0, 16.394736842105264)","(8.0, 9.2, 9.125806451612902)","(31.0, 38.0, 36.5)","(8.5, 11.0, 10.464285714285714)","(2.5, 3.25, 3.2367816091954023)","(8.5, 11.5, 11.221153846153847)","(10.0, 12.5, 12.083333333333334)"
11-01-2023 22:01:55.662738,"(3.8, 4.4, 4.3961538461538465)","(13.0, 17.0, 16.384615384615383)","(8.0, 9.2, 9.117293233082707)","(31.0, 38.0, 41.7)","(8.5, 11.0, 10.464285714285714)","(2.5, 3.25, 3.2873529411764704)","(8.5, 11.5, 11.258333333333333)","(10.0, 12.5, 12.324324324324325)"
11-01-2023 22:01:56.732285,"(3.8, 4.4, 4.376086956521739)","(13.0, 16.0, 15.977941176470589)","(8.0, 9.2, 9.110569105691056)","(31.0, 42.0, 41.7)","(8.5, 11.0, 10.396825396825397)","(2.6, 3.3, 3.2895209580838323)","(8.0, 11.5, 11.234848484848484)","(10.0, 12.5, 12.047619047619047)"
11-01-2023 22:01:57.873000,"(3.8, 4.4, 4.345054945054946)","(12.0, 16.0, 15.985401459854014)","(8.0, 9.2, 9.092727272727272)","(31.0, 46.0, 43.06666666666667)","(8.5, 11.0, 10.396825396825397)","(2.6, 3.3, 3.2895209580838323)","(8.0, 11.5, 11.26027397260274)","(10.0, 12.5, 11.988372093023255)"
11-01-2023 22:01:59.003936,"(3.8, 4.4, 4.3609375)","(12.0, 16.5, 16.210526315789473)","(8.0, 9.2, 9.088679245283018)","(31.0, 46.0, 42.888888888888886)","(8.5, 11.0, 10.5)","(2.6, 3.3, 3.291190476190476)","(8.0, 11.5, 11.26027397260274)","(10.0, 12.5, 11.988372093023255)"
11-01-2023 22:02:00.086908,"(3.8, 4.4, 4.362204724409449)","(12.0, 16.5, 16.22222222222222)","(8.0, 9.2, 9.1140625)","(31.0, 46.0, 44.390243902439025)","(8.5, 11.0, 10.48407643312102)","(2.6, 3.3, 3.2915458937198068)","(8.0, 11.5, 11.381443298969073)","(10.0, 12.5, 11.881818181818181)"
11-01-2023 22:02:01.189904,"(3.8, 4.4, 4.361666666666667)","(12.0, 16.5, 16.22222222222222)","(8.0, 9.2, 9.1140625)","(31.0, 46.0, 44.73684210526316)","(8.5, 11.0, 10.452054794520548)","(2.6, 3.3, 3.291336633663366)","(8.0, 11.5, 11.420454545454545)","(10.0, 12.0, 11.855555555555556)"
11-01-2023 22:02:02.255003,"(3.8, 4.4, 4.3614678899082575)","(12.0, 16.5, 16.142857142857142)","(8.0, 9.2, 9.120289855072464)","(31.0, 46.0, 44.73684210526316)","(8.5, 11.0, 10.45578231292517)","(2.6, 3.3, 3.2918224299065417)","(8.0, 11.5, 11.415730337078651)","(10.0, 12.0, 11.855555555555556)"
11-01-2023 22:02:03.357984,"(3.8, 4.4, 4.3628318584070795)","(12.0, 16.5, 16.12962962962963)","(8.0, 9.2, 9.17142857142857)","(31.0, 46.0, 44.22222222222222)","(8.5, 11.0, 10.45578231292517)","(2.6, 3.3, 3.2918224299065417)","(8.0, 11.5, 11.422413793103448)","(10.0, 12.0, 11.78125)"
11-01-2023 22:02:04.521103,"(3.8, 4.4, 4.331818181818182)","(12.0, 16.5, 16.043478260869566)","(8.0, 9.2, 9.057142857142857)","(31.0, 46.0, 44.22222222222222)","(8.5, 11.0, 10.471830985915492)","(2.6, 3.3, 3.328212290502793)","(8.0, 11.5, 11.41891891891892)","(10.0, 12.0, 11.775510204081632)"
11-01-2023 22:02:05.610861,"(3.8, 4.4, 4.331818181818182)","(12.0, 16.5, 16.043478260869566)","(8.0, 9.0, 8.882352941176471)","(31.0, 46.0, 43.05882352941177)","(8.5, 10.5, 10.478571428571428)","(2.6, 3.35, 3.3261194029850745)","(8.0, 11.5, 11.704545454545455)","(10.0, 12.0, 11.21875)"
11-01-2023 22:02:06.694029,"(3.8, 4.4, 4.347368421052631)","(12.0, 16.5, 16.058823529411764)","(8.0, 9.2, 9.123809523809523)","(31.0, 44.0, 41.5)","(8.5, 10.5, 10.452702702702704)","(2.6, 3.35, 3.3234913793103447)","(8.0, 12.0, 11.865546218487395)","(10.0, 11.5, 11.275)"
11-01-2023 22:02:07.754456,"(3.8, 4.4, 4.355882352941177)","(12.0, 16.5, 16.058823529411764)","(8.0, 9.2, 9.123809523809523)","(31.0, 46.0, 41.5)","(8.5, 10.5, 10.398809523809524)","(2.6, 3.35, 3.317269076305221)","(8.0, 12.0, 11.860869565217392)","(10.0, 11.5, 11.229166666666666)"
11-01-2023 22:02:08.785693,"(3.8, 4.4, 4.36)","(12.0, 16.5, 16.05263157894737)","(8.0, 9.2, 9.158787878787878)","(31.0, 46.0, 41.41818181818182)","(8.5, 10.5, 10.39240506329114)","(2.6, 3.35, 3.3188931297709923)","(8.0, 12.0, 11.792)","(10.0, 11.5, 11.229166666666666)"
11-01-2023 22:02:09.844081,"(3.8, 4.4, 4.317021276595745)","(12.0, 16.5, 16.05263157894737)","(8.0, 9.2, 9.133333333333333)","(31.0, 46.0, 41.41818181818182)","(8.5, 10.5, 10.585106382978724)","(2.6, 3.35, 3.2644444444444445)","(8.0, 12.0, 11.37037037037037)","(10.0, 11.5, 11.375)"
11-01-2023 22:02:10.884595,"(3.8, 4.4, 4.325)","(12.0, 16.5, 16.20689655172414)","(8.0, 9.2, 9.156756756756756)","(31.0, 46.0, 41.41818181818182)","(8.5, 11.0, 10.656862745098039)","(2.6, 3.3, 3.2596385542168673)","(8.0, 11.5, 11.202380952380953)","(10.0, 11.5, 11.55)"
11-01-2023 22:02:11.971855,"(3.8, 4.3, 4.264150943396227)","(12.0, 16.5, 16.26086956521739)","(8.0, 9.4, 9.117647058823529)","(31.0, 46.0, 41.714285714285715)","(8.5, 11.0, 10.413461538461538)","(2.6, 3.3, 3.236290322580645)","(8.0, 11.5, 11.152777777777779)","(10.0, 12.0, 11.592592592592593)"
11-01-2023 22:02:13.009412,"(3.8, 4.4, 4.301369863013699)","(12.0, 16.5, 16.076923076923077)","(8.0, 9.4, 9.117647058823529)","(31.0, 44.0, 41.714285714285715)","(8.5, 11.0, 10.413461538461538)","(2.6, 3.3, 3.236290322580645)","(8.0, 11.5, 11.211538461538462)","(10.0, 12.0, 11.55813953488372)"
11-01-2023 22:02:14.289995,"(3.8, 4.4, 4.28314606741573)","(12.0, 16.5, 16.083333333333332)","(8.0, 9.2, 9.158730158730158)","(31.0, 44.0, 42.0)","(8.5, 11.0, 10.431578947368422)","(2.6, 3.3, 3.2510416666666666)","(8.0, 11.5, 11.395833333333334)","(10.0, 12.0, 11.55813953488372)"
11-01-2023 22:02:15.435144,"(3.8, 4.4, 4.2844444444444445)","(12.0, 16.5, 16.058823529411764)","(8.0, 9.4, 9.185185185185185)","(31.0, 44.0, 41.38775510204081)","(8.5, 11.0, 10.508620689655173)","(2.6, 3.3, 3.2653846153846153)","(8.0, 11.5, 11.419117647058824)","(10.0, 12.0, 11.254901960784313)"
11-01-2023 22:02:16.649864,"(3.8, 4.3, 4.272222222222222)","(12.0, 16.5, 16.11904761904762)","(8.0, 9.4, 9.210169491525424)","(31.0, 44.0, 41.4)","(8.5, 11.0, 10.540322580645162)","(2.6, 3.3, 3.2612244897959184)","(8.0, 11.5, 11.438202247191011)","(10.0, 12.0, 11.35)"
11-01-2023 22:02:17.752217,"(3.8, 4.2, 4.184210526315789)","(12.0, 16.5, 16.225)","(8.0, 9.8, 9.561702127659576)","(31.0, 42.0, 40.8)","(8.5, 11.0, 10.56701030927835)","(2.6, 3.3, 3.2612244897959184)","(8.0, 11.5, 11.438202247191011)","(10.0, 12.0, 11.431034482758621)"
11-01-2023 22:02:18.812871,"(3.8, 4.2, 4.1327188940092165)","(12.0, 16.5, 16.225)","(8.0, 10.0, 9.712)","(31.0, 42.0, 40.8)","(8.5, 11.0, 10.565217391304348)","(2.6, 3.3, 3.2612244897959184)","(8.0, 11.5, 11.438202247191011)","(10.0, 11.5, 11.3)"
11-01-2023 22:02:19.854610,"(3.8, 4.2, 4.126633165829145)","(12.0, 16.5, 16.236842105263158)","(8.0, 10.0, 9.875)","(31.0, 42.0, 40.8)","(8.5, 11.0, 10.565217391304348)","(2.6, 3.3, 3.2379746835443037)","(8.0, 11.5, 11.429487179487179)","(10.0, 12.0, 11.169491525423728)"
11-01-2023 22:02:20.898025,"(3.7, 4.2, 4.12112676056338)","(12.0, 16.5, 16.264705882352942)","(8.0, 9.8, 9.735135135135135)","(31.0, 42.0, 40.8)","(8.5, 11.0, 10.523809523809524)","(2.6, 3.35, 3.2736162361623617)","(8.0, 11.5, 11.435294117647059)","(10.0, 12.0, 11.169491525423728)"
