,Aston General,Gyarados,Sugar Freak,Myola Pocket,Quinnley Bale,Scott To Burn,Extremely
07-01-2023 20:43:16.213322,"(7.5, 11.0, 10.963414634146341)","(5.5, 7.0, 6.93448275862069)","(4.2, 5.1, 5.081395348837209)","(21.0, 42.0, 39.0)","(10.0, 14.5, 14.392857142857142)","(3.6, 4.1, 4.098484848484848)","(3.8, 4.4, 4.379268292682927)"
07-01-2023 20:43:17.257679,"(7.5, 11.0, 10.966666666666667)","(5.5, 7.0, 6.927536231884058)","(4.2, 5.1, 5.084905660377358)","(21.0, 42.0, 39.1578947368421)","(10.0, 14.5, 14.466666666666667)","(3.6, 4.1, 4.098484848484848)","(3.8, 4.4, 4.386363636363637)"
07-01-2023 20:43:18.302012,"(7.5, 11.0, 10.966666666666667)","(5.5, 7.0, 6.970491803278689)","(4.2, 5.1, 5.053623188405797)","(21.0, 42.0, 39.1578947368421)","(10.0, 14.5, 14.333333333333334)","(3.6, 4.1, 4.098484848484848)","(3.8, 4.4, 4.416279069767442)"
07-01-2023 20:43:19.370182,"(7.5, 11.5, 11.08108108108108)","(5.5, 7.2, 7.002409638554217)","(4.2, 5.1, 5.028)","(21.0, 42.0, 39.1578947368421)","(10.0, 14.5, 14.333333333333334)","(3.6, 4.1, 4.098484848484848)","(3.8, 4.5, 4.416279069767442)"
07-01-2023 20:43:20.477950,"(7.5, 11.5, 11.08108108108108)","(5.5, 7.2, 7.002409638554217)","(4.2, 5.1, 5.028)","(21.0, 42.0, 39.1578947368421)","(10.0, 14.5, 14.333333333333334)","(3.6, 4.1, 4.098484848484848)","(3.8, 4.5, 4.416279069767442)"
07-01-2023 20:43:21.585137,"(7.5, 11.5, 11.227272727272727)","(5.5, 7.2, 6.994392523364486)","(4.2, 4.9, 4.810526315789474)","(21.0, 42.0, 40.285714285714285)","(10.0, 14.5, 14.411764705882353)","(3.6, 4.2, 4.121153846153846)","(3.8, 4.5, 4.445652173913044)"
07-01-2023 20:43:22.642636,"(7.5, 11.5, 11.224137931034482)","(5.5, 7.2, 6.994392523364486)","(4.2, 4.9, 4.829166666666667)","(21.0, 42.0, 40.285714285714285)","(10.0, 14.5, 14.411764705882353)","(3.6, 4.2, 4.121153846153846)","(3.8, 4.5, 4.445652173913044)"
07-01-2023 20:43:23.633714,"(7.5, 11.5, 11.224137931034482)","(5.5, 7.2, 7.003921568627451)","(4.2, 4.9, 4.8133333333333335)","(21.0, 42.0, 40.61538461538461)","(10.0, 14.5, 14.4375)","(3.6, 4.2, 4.123364485981308)","(3.8, 4.5, 4.4386363636363635)"
07-01-2023 20:43:24.554643,"(7.5, 11.5, 11.224137931034482)","(5.5, 7.2, 7.003921568627451)","(4.2, 4.9, 4.8462962962962965)","(21.0, 42.0, 40.61538461538461)","(10.0, 14.5, 14.4375)","(3.6, 4.2, 4.12)","(3.8, 4.5, 4.452459016393443)"
07-01-2023 20:43:25.521529,"(7.5, 11.5, 11.224137931034482)","(5.5, 7.2, 6.97319587628866)","(4.2, 4.9, 4.8462962962962965)","(21.0, 46.0, 40.46153846153846)","(10.0, 14.5, 14.333333333333334)","(3.6, 4.2, 4.123364485981308)","(3.8, 4.5, 4.450793650793651)"
07-01-2023 20:43:26.616309,"(7.5, 11.5, 11.224137931034482)","(5.5, 7.2, 6.97319587628866)","(4.2, 4.9, 4.836024844720496)","(21.0, 46.0, 41.76470588235294)","(10.0, 14.5, 14.4375)","(3.6, 4.2, 4.123364485981308)","(3.8, 4.5, 4.446551724137931)"
07-01-2023 20:43:27.656824,"(7.5, 11.5, 11.224137931034482)","(5.5, 7.2, 6.986666666666666)","(4.2, 5.0, 4.838509316770186)","(21.0, 42.0, 39.89473684210526)","(10.0, 14.5, 14.304347826086957)","(3.6, 4.2, 4.123364485981308)","(3.8, 4.5, 4.45)"
07-01-2023 20:43:28.767393,"(7.5, 11.5, 11.224137931034482)","(5.5, 7.0, 6.996226415094339)","(4.2, 5.0, 4.875)","(21.0, 44.0, 40.0)","(10.0, 14.5, 14.41304347826087)","(3.6, 4.2, 4.188505747126437)","(3.8, 4.5, 4.448484848484848)"
07-01-2023 20:43:29.831004,"(7.5, 11.5, 11.224137931034482)","(5.5, 7.0, 6.9625)","(4.2, 4.9, 4.8307692307692305)","(21.0, 44.0, 40.0)","(10.0, 14.5, 14.304347826086957)","(3.6, 4.2, 4.214563106796116)","(3.8, 4.5, 4.448484848484848)"
07-01-2023 20:43:30.917582,"(7.5, 11.5, 11.21111111111111)","(5.5, 7.0, 6.960655737704918)","(4.2, 4.9, 4.8)","(21.0, 44.0, 40.0)","(10.0, 14.5, 14.275)","(3.6, 4.3, 4.245454545454545)","(3.8, 4.5, 4.430909090909092)"
07-01-2023 20:43:32.010687,"(7.5, 11.5, 11.214285714285714)","(5.5, 7.0, 6.943589743589744)","(4.2, 4.8, 4.796428571428571)","(21.0, 44.0, 41.6)","(10.0, 14.5, 14.366666666666667)","(3.6, 4.3, 4.199999999999999)","(3.8, 4.5, 4.433333333333334)"
07-01-2023 20:43:33.101111,"(7.5, 11.5, 11.214285714285714)","(5.5, 7.0, 6.993103448275862)","(4.2, 4.9, 4.887878787878789)","(21.0, 44.0, 40.666666666666664)","(10.0, 14.5, 14.28125)","(3.6, 4.3, 4.22)","(3.8, 4.5, 4.4381818181818184)"
07-01-2023 20:43:34.157256,"(7.5, 11.5, 11.214285714285714)","(5.5, 7.0, 6.938461538461539)","(4.2, 4.8, 4.792592592592593)","(21.0, 44.0, 40.666666666666664)","(10.0, 14.5, 14.428571428571429)","(3.6, 4.3, 4.235869565217391)","(3.8, 4.5, 4.422807017543859)"
07-01-2023 20:43:35.156992,"(7.5, 11.5, 11.231958762886597)","(5.5, 7.0, 6.915254237288136)","(4.2, 4.8, 4.746153846153846)","(21.0, 44.0, 40.666666666666664)","(10.0, 14.5, 14.31578947368421)","(3.6, 4.3, 4.2387096774193544)","(3.8, 4.5, 4.41965811965812)"
07-01-2023 20:43:36.137506,"(7.5, 11.5, 11.23157894736842)","(5.5, 7.0, 6.938775510204081)","(4.2, 4.8, 4.746153846153846)","(21.0, 44.0, 40.666666666666664)","(10.0, 14.5, 14.31578947368421)","(3.6, 4.3, 4.236)","(3.8, 4.5, 4.429323308270677)"
07-01-2023 20:43:37.079205,"(7.5, 11.5, 11.23157894736842)","(5.5, 7.2, 7.020952380952381)","(4.2, 4.8, 4.765853658536585)","(21.0, 44.0, 42.666666666666664)","(10.0, 14.5, 14.461538461538462)","(3.6, 4.3, 4.215789473684211)","(3.8, 4.5, 4.427692307692308)"
07-01-2023 20:43:38.122755,"(7.5, 11.0, 10.898550724637682)","(5.5, 7.2, 7.009009009009009)","(4.2, 4.8, 4.772972972972973)","(21.0, 44.0, 40.53333333333333)","(10.0, 14.5, 14.461538461538462)","(3.6, 4.3, 4.22463768115942)","(3.8, 4.5, 4.429230769230769)"
07-01-2023 20:43:39.188029,"(7.5, 11.0, 10.978260869565217)","(5.5, 7.2, 6.979439252336449)","(4.2, 4.8, 4.789189189189189)","(21.0, 44.0, 40.5)","(10.0, 14.5, 14.461538461538462)","(3.6, 4.3, 4.22463768115942)","(3.8, 4.5, 4.453968253968254)"
07-01-2023 20:43:40.226401,"(7.5, 11.0, 10.978260869565217)","(5.5, 7.2, 6.9864077669902915)","(4.2, 4.8, 4.789189189189189)","(21.0, 44.0, 40.5)","(10.0, 14.5, 15.40566037735849)","(3.6, 4.3, 4.204615384615384)","(3.8, 4.5, 4.447619047619048)"
07-01-2023 20:43:41.224984,"(7.5, 11.0, 10.93918918918919)","(5.5, 7.2, 6.986138613861386)","(4.2, 4.9, 4.805263157894737)","(21.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.44)","(3.6, 4.3, 4.194308943089431)","(3.8, 4.5, 4.4536)"
07-01-2023 20:43:42.250346,"(7.5, 11.5, 11.05045871559633)","(5.5, 7.2, 7.007407407407407)","(4.2, 4.9, 4.797560975609756)","(21.0, 44.0, 38.6)","(10.0, 15.5, 15.48913043478261)","(3.6, 4.3, 4.194308943089431)","(3.8, 4.5, 4.414285714285715)"
07-01-2023 20:43:43.340676,"(7.5, 11.5, 11.032710280373832)","(5.5, 7.0, 6.983606557377049)","(4.2, 4.9, 4.816666666666666)","(21.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.48913043478261)","(3.6, 4.3, 4.194308943089431)","(3.8, 4.5, 4.403225806451613)"
07-01-2023 20:43:44.463774,"(7.5, 11.0, 10.991379310344827)","(5.5, 7.0, 6.982142857142857)","(4.2, 4.9, 4.816666666666666)","(26.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.48913043478261)","(3.6, 4.3, 4.196666666666666)","(3.8, 4.5, 4.403225806451613)"
07-01-2023 20:43:45.578402,"(7.5, 11.0, 10.983050847457626)","(5.5, 7.0, 6.995348837209303)","(4.2, 4.9, 4.816666666666666)","(26.0, 44.0, 40.8)","(10.0, 15.5, 15.489795918367347)","(3.6, 4.3, 4.196666666666666)","(3.8, 4.5, 4.403225806451613)"
07-01-2023 20:43:46.577924,"(7.5, 11.0, 10.991379310344827)","(5.5, 7.0, 6.995348837209303)","(4.2, 4.9, 4.816666666666666)","(26.0, 44.0, 40.8)","(10.0, 15.5, 15.489795918367347)","(3.6, 4.3, 4.196666666666666)","(3.8, 4.5, 4.403225806451613)"
07-01-2023 20:43:47.520869,"(8.0, 11.0, 10.991379310344827)","(5.5, 7.0, 6.99375)","(4.0, 4.9, 4.816666666666666)","(26.0, 44.0, 40.8)","(11.0, 15.5, 15.452830188679245)","(3.6, 4.3, 4.187142857142857)","(3.8, 4.5, 4.347368421052631)"
07-01-2023 20:43:48.521085,"(8.0, 11.0, 10.991935483870968)","(5.5, 7.0, 6.826666666666666)","(4.0, 4.9, 4.864102564102565)","(26.0, 44.0, 42.90909090909091)","(11.0, 15.5, 15.357142857142858)","(3.6, 4.3, 4.22)","(3.8, 4.4, 4.286885245901639)"
07-01-2023 20:43:49.552224,"(8.0, 11.0, 10.991935483870968)","(5.5, 7.0, 6.911111111111111)","(4.0, 4.9, 4.864102564102565)","(26.0, 44.0, 42.421052631578945)","(11.0, 15.5, 15.36111111111111)","(3.6, 4.3, 4.216190476190476)","(3.8, 4.3, 4.235185185185185)"
07-01-2023 20:43:50.557460,"(8.0, 11.0, 10.991935483870968)","(5.5, 7.2, 7.019047619047619)","(4.0, 4.9, 4.872727272727273)","(26.0, 44.0, 42.421052631578945)","(11.0, 15.5, 15.36111111111111)","(3.6, 4.3, 4.216190476190476)","(3.8, 4.3, 4.235185185185185)"
07-01-2023 20:43:51.514709,"(8.0, 11.0, 10.991935483870968)","(5.5, 7.2, 7.016326530612245)","(4.0, 4.9, 4.872727272727273)","(26.0, 44.0, 40.666666666666664)","(11.0, 15.5, 15.325)","(3.6, 4.3, 4.227868852459016)","(3.8, 4.3, 4.240322580645161)"
07-01-2023 20:43:52.476440,"(8.0, 11.0, 10.993055555555555)","(5.5, 7.2, 7.0426229508196725)","(4.0, 4.9, 4.848387096774194)","(26.0, 44.0, 40.666666666666664)","(11.0, 15.5, 15.131578947368421)","(3.6, 4.3, 4.218181818181819)","(3.8, 4.3, 4.234920634920635)"
07-01-2023 20:43:53.543763,"(8.0, 11.0, 10.993055555555555)","(5.5, 7.2, 7.04)","(4.0, 4.9, 4.834883720930232)","(26.0, 44.0, 40.25)","(11.0, 15.5, 14.970588235294118)","(3.6, 4.3, 4.383904109589041)","(3.8, 4.3, 4.228846153846154)"
07-01-2023 20:43:54.573629,"(8.0, 11.0, 10.993055555555555)","(5.5, 7.2, 7.06031746031746)","(4.0, 4.9, 4.852941176470589)","(26.0, 44.0, 40.25)","(11.0, 15.0, 14.884615384615385)","(3.6, 4.4, 4.3909090909090915)","(3.8, 4.3, 4.232467532467533)"
07-01-2023 20:43:55.715790,"(8.0, 11.0, 10.993055555555555)","(5.5, 7.2, 7.055072463768116)","(4.0, 4.9, 4.855102040816327)","(26.0, 44.0, 40.25)","(11.0, 15.0, 14.5)","(3.6, 4.4, 4.391699604743083)","(3.8, 4.3, 4.29009009009009)"
07-01-2023 20:43:56.802611,"(8.0, 11.5, 11.022058823529411)","(5.5, 7.2, 7.040579710144928)","(4.0, 4.9, 4.834883720930232)","(26.0, 44.0, 40.25)","(11.0, 14.5, 14.736842105263158)","(3.6, 4.4, 4.384729064039409)","(3.7, 4.4, 4.289090909090909)"
07-01-2023 20:43:57.865200,"(8.0, 11.5, 11.018518518518519)","(5.5, 7.2, 7.02258064516129)","(4.0, 4.9, 4.848275862068966)","(26.0, 44.0, 40.25)","(11.0, 15.0, 14.736842105263158)","(3.6, 4.4, 4.381904761904762)","(3.7, 4.4, 4.289908256880734)"
07-01-2023 20:43:58.901564,"(8.0, 11.5, 11.022388059701493)","(5.5, 7.2, 6.958241758241758)","(4.0, 4.9, 4.848275862068966)","(26.0, 44.0, 40.25)","(11.0, 15.0, 14.736842105263158)","(3.6, 4.4, 4.381904761904762)","(3.7, 4.4, 4.2878504672897195)"
07-01-2023 20:43:59.846913,"(8.0, 11.5, 11.022388059701493)","(5.5, 7.2, 6.967441860465116)","(4.0, 4.9, 4.828571428571428)","(26.0, 44.0, 40.25)","(11.0, 15.0, 14.736842105263158)","(3.6, 4.4, 4.382296650717704)","(3.7, 4.4, 4.286538461538462)"
07-01-2023 20:44:00.820958,"(8.0, 11.5, 11.016129032258064)","(5.5, 7.2, 7.030927835051546)","(4.0, 4.9, 4.83)","(26.0, 44.0, 40.785714285714285)","(11.0, 15.0, 14.348484848484848)","(3.6, 4.4, 4.38310502283105)","(3.7, 4.4, 4.287931034482759)"
07-01-2023 20:44:01.819914,"(8.0, 11.5, 11.022727272727273)","(5.5, 7.2, 7.035087719298246)","(4.0, 4.9, 4.840425531914893)","(26.0, 44.0, 40.785714285714285)","(11.0, 14.5, 14.348484848484848)","(3.6, 4.4, 4.3762557077625575)","(3.7, 4.4, 4.36551724137931)"
07-01-2023 20:44:02.918099,"(8.0, 11.0, 10.927631578947368)","(5.5, 7.0, 6.988732394366197)","(4.0, 4.9, 4.8475)","(26.0, 42.0, 40.22222222222222)","(11.0, 14.5, 14.173076923076923)","(3.6, 4.4, 4.376991150442478)","(3.7, 4.5, 4.3933333333333335)"
07-01-2023 20:44:03.919880,"(8.0, 11.0, 10.922535211267606)","(5.5, 7.2, 7.086111111111111)","(4.0, 4.9, 4.833333333333333)","(26.0, 42.0, 39.61904761904762)","(11.0, 14.5, 14.173076923076923)","(3.6, 4.4, 4.378801843317973)","(3.7, 4.4, 4.371052631578948)"
07-01-2023 20:44:04.864450,"(8.0, 11.0, 10.922535211267606)","(5.5, 7.2, 7.092307692307692)","(4.0, 4.9, 4.831147540983607)","(26.0, 40.0, 39.61904761904762)","(11.0, 14.5, 14.045454545454545)","(3.6, 4.4, 4.378801843317973)","(3.7, 4.4, 4.377083333333333)"
07-01-2023 20:44:05.950812,"(8.0, 11.0, 10.922535211267606)","(5.5, 7.2, 7.19)","(4.0, 4.9, 4.832258064516129)","(26.0, 42.0, 40.51851851851852)","(11.0, 14.5, 13.973684210526315)","(3.6, 4.4, 4.378801843317973)","(3.7, 4.4, 4.381967213114755)"
07-01-2023 20:44:07.001727,"(8.0, 11.0, 10.81578947368421)","(5.5, 7.4, 7.257534246575343)","(4.0, 4.9, 4.75)","(26.0, 42.0, 40.51851851851852)","(11.0, 14.5, 14.0)","(3.6, 4.4, 4.378801843317973)","(3.7, 4.4, 4.376923076923077)"
07-01-2023 20:44:07.972357,"(8.0, 11.0, 10.817708333333334)","(5.5, 7.4, 7.276315789473684)","(4.0, 4.8, 4.765384615384615)","(26.0, 42.0, 40.51851851851852)","(11.0, 14.5, 13.854166666666666)","(3.6, 4.4, 4.382038834951457)","(3.7, 4.4, 4.374509803921569)"
07-01-2023 20:44:08.923352,"(8.0, 11.0, 10.817708333333334)","(5.5, 7.4, 7.276315789473684)","(4.0, 4.8, 4.760869565217392)","(26.0, 42.0, 40.46153846153846)","(11.0, 14.0, 13.833333333333334)","(3.6, 4.4, 4.382038834951457)","(3.7, 4.4, 4.374509803921569)"
07-01-2023 20:44:10.022175,"(8.0, 11.0, 10.817708333333334)","(5.5, 7.4, 7.283783783783784)","(4.0, 4.8, 4.767857142857142)","(26.0, 42.0, 40.51851851851852)","(11.0, 14.0, 13.833333333333334)","(3.6, 4.4, 4.377941176470588)","(3.7, 4.4, 4.484507042253521)"
07-01-2023 20:44:11.034923,"(8.0, 11.0, 10.82967032967033)","(5.5, 7.4, 7.266666666666667)","(4.0, 4.8, 4.742424242424242)","(26.0, 42.0, 40.51851851851852)","(11.0, 14.0, 13.833333333333334)","(3.6, 4.4, 4.377941176470588)","(3.7, 4.5, 4.484507042253521)"
07-01-2023 20:44:12.063725,"(8.0, 11.0, 10.833333333333334)","(5.5, 7.4, 7.266666666666667)","(4.0, 4.8, 4.740625)","(26.0, 40.0, 39.68421052631579)","(11.0, 14.0, 13.833333333333334)","(3.6, 4.4, 4.377941176470588)","(3.7, 4.5, 4.48294930875576)"
07-01-2023 20:44:12.998077,"(8.0, 10.5, 10.227272727272727)","(5.5, 7.4, 7.266666666666667)","(4.0, 4.8, 4.731578947368421)","(26.0, 40.0, 39.625)","(11.0, 14.5, 14.34433962264151)","(3.6, 4.5, 4.447572815533981)","(3.7, 4.6, 4.582517482517482)"
07-01-2023 20:44:13.992673,"(8.0, 10.0, 9.866666666666667)","(5.5, 7.2, 7.192233009708738)","(4.0, 4.8, 4.731578947368421)","(26.0, 40.0, 39.23809523809524)","(11.0, 14.5, 14.401098901098901)","(3.6, 4.5, 4.470454545454546)","(3.7, 4.6, 4.586131386861314)"
07-01-2023 20:44:15.007683,"(8.0, 9.8, 9.618181818181817)","(5.5, 7.2, 7.165079365079365)","(4.0, 4.8, 4.735294117647059)","(26.0, 40.0, 39.23809523809524)","(11.0, 14.5, 14.409574468085106)","(3.6, 4.5, 4.472142857142857)","(3.7, 4.6, 4.587857142857143)"
07-01-2023 20:44:16.066026,"(8.0, 9.8, 9.711111111111112)","(5.5, 7.2, 7.120930232558139)","(4.0, 4.8, 4.64)","(26.0, 40.0, 39.23809523809524)","(11.0, 14.5, 14.409574468085106)","(3.6, 4.5, 4.469677419354839)","(3.7, 4.6, 4.589527027027026)"
07-01-2023 20:44:17.130309,"(8.0, 9.6, 9.415384615384616)","(5.5, 7.4, 7.269230769230769)","(4.0, 4.7, 4.64)","(26.0, 40.0, 39.333333333333336)","(11.0, 14.5, 14.409574468085106)","(3.6, 4.5, 4.460824742268041)","(3.7, 4.6, 4.589700996677741)"
07-01-2023 20:44:18.205032,"(8.0, 9.4, 9.333333333333334)","(5.5, 7.4, 7.2844444444444445)","(4.0, 4.7, 4.66734693877551)","(26.0, 40.0, 38.91428571428571)","(11.0, 14.5, 14.41326530612245)","(3.6, 4.5, 4.467241379310345)","(3.7, 4.6, 4.634782608695652)"
07-01-2023 20:44:19.260200,"(8.0, 9.2, 9.177777777777777)","(5.5, 7.4, 7.294505494505495)","(4.0, 4.7, 4.66734693877551)","(26.0, 40.0, 38.8125)","(11.0, 14.5, 14.41326530612245)","(3.6, 4.5, 4.47027027027027)","(3.7, 4.7, 4.65079365079365)"
07-01-2023 20:44:20.273353,"(8.0, 9.2, 9.17142857142857)","(5.5, 7.4, 7.28)","(4.0, 4.7, 4.664444444444444)","(26.0, 40.0, 38.8125)","(11.0, 14.5, 14.41326530612245)","(3.6, 4.5, 4.467826086956522)","(3.7, 4.8, 4.711538461538462)"
07-01-2023 20:44:21.334442,"(8.0, 9.2, 9.17142857142857)","(5.5, 7.4, 7.300000000000001)","(4.0, 4.7, 4.648387096774194)","(26.0, 40.0, 38.8125)","(11.0, 14.5, 14.41326530612245)","(3.6, 4.5, 4.461904761904762)","(3.7, 4.8, 4.7303030303030305)"
07-01-2023 20:44:22.437366,"(8.0, 9.4, 9.115789473684211)","(5.5, 7.4, 7.300000000000001)","(4.0, 4.7, 4.6567567567567565)","(26.0, 40.0, 39.21739130434783)","(11.0, 14.5, 14.41326530612245)","(3.6, 4.5, 4.459615384615384)","(3.7, 4.8, 4.7303030303030305)"
07-01-2023 20:44:23.445179,"(8.0, 9.4, 9.22857142857143)","(5.5, 7.4, 7.284536082474227)","(4.0, 4.7, 4.642857142857142)","(26.0, 40.0, 39.21739130434783)","(11.0, 14.5, 14.41326530612245)","(3.6, 4.5, 4.471951219512195)","(3.7, 4.8, 4.741025641025641)"
07-01-2023 20:44:24.399254,"(8.0, 9.4, 9.258823529411764)","(5.5, 7.4, 7.261728395061729)","(3.9, 4.7, 4.633333333333333)","(26.0, 40.0, 39.625)","(11.0, 14.5, 14.173076923076923)","(3.6, 4.5, 4.474157303370786)","(3.7, 4.8, 4.741025641025641)"
07-01-2023 20:44:25.503495,"(8.0, 9.4, 9.266666666666666)","(5.5, 7.4, 7.261728395061729)","(3.9, 4.7, 4.624)","(26.0, 40.0, 39.64705882352941)","(11.0, 14.5, 14.173076923076923)","(3.6, 4.5, 4.4474820143884894)","(3.7, 4.8, 4.737837837837837)"
07-01-2023 20:44:26.617376,"(8.0, 9.4, 9.246153846153847)","(5.5, 7.2, 7.176666666666667)","(3.9, 4.7, 4.624)","(26.0, 40.0, 39.7)","(11.0, 14.5, 14.130434782608695)","(3.6, 4.5, 4.4411764705882355)","(3.7, 4.8, 4.729113924050632)"
07-01-2023 20:44:27.834875,"(8.0, 9.4, 9.24)","(5.5, 7.4, 7.3323943661971835)","(3.9, 4.7, 4.606451612903226)","(26.0, 40.0, 39.7)","(11.0, 14.5, 14.8)","(3.6, 4.5, 4.4411764705882355)","(3.7, 4.8, 4.729113924050632)"
07-01-2023 20:44:28.877984,"(8.0, 9.4, 9.24)","(5.5, 7.2, 7.140000000000001)","(3.9, 4.7, 4.606451612903226)","(26.0, 40.0, 39.7)","(11.0, 15.0, 14.833333333333334)","(3.6, 4.5, 4.437984496124031)","(3.7, 4.8, 4.729113924050632)"
07-01-2023 20:44:29.830944,"(8.0, 9.4, 9.24)","(5.5, 7.2, 7.127272727272727)","(3.9, 4.7, 4.638317757009346)","(26.0, 40.0, 39.7)","(11.0, 15.0, 14.833333333333334)","(3.6, 4.5, 4.439516129032258)","(3.7, 4.8, 4.729113924050632)"
07-01-2023 20:44:31.081092,"(8.0, 9.4, 9.225)","(5.5, 7.2, 7.131034482758621)","(3.9, 4.7, 4.639449541284404)","(26.0, 40.0, 39.7)","(11.0, 15.0, 14.833333333333334)","(3.6, 4.5, 4.439516129032258)","(3.7, 4.8, 4.729113924050632)"
07-01-2023 20:44:32.243556,"(8.0, 9.4, 9.233333333333333)","(5.5, 7.2, 7.1461538461538465)","(3.9, 4.7, 4.652)","(26.0, 40.0, 39.7)","(11.0, 15.0, 14.185185185185185)","(3.6, 4.4, 4.345808383233533)","(3.7, 4.8, 4.711764705882353)"
07-01-2023 20:44:33.414848,"(8.0, 9.4, 9.257142857142856)","(5.5, 7.2, 7.1461538461538465)","(3.9, 4.7, 4.652)","(26.0, 40.0, 39.7)","(11.0, 15.0, 14.541666666666666)","(3.6, 4.4, 4.345132743362832)","(3.7, 4.9, 4.81875)"
07-01-2023 20:44:34.619972,"(8.0, 9.4, 9.236363636363636)","(5.5, 7.2, 7.115151515151515)","(3.9, 4.7, 4.6461538461538465)","(26.0, 40.0, 39.7)","(11.0, 15.5, 15.282608695652174)","(3.6, 4.4, 4.343975903614458)","(3.7, 4.8, 4.758333333333333)"
07-01-2023 20:44:35.836163,"(8.0, 9.4, 9.228571428571428)","(5.5, 7.2, 7.131034482758621)","(3.9, 4.7, 4.655339805825243)","(26.0, 40.0, 39.7)","(11.0, 16.0, 15.2)","(3.6, 4.4, 4.344478527607362)","(3.7, 4.8, 4.768085106382979)"
07-01-2023 20:44:36.838892,"(8.0, 9.4, 9.254545454545454)","(5.5, 7.2, 7.131034482758621)","(3.9, 4.7, 4.655339805825243)","(26.0, 40.0, 39.7)","(11.0, 15.5, 15.2)","(3.6, 4.4, 4.344478527607362)","(3.7, 4.8, 4.768085106382979)"
07-01-2023 20:44:37.785384,"(8.0, 9.4, 9.208)","(5.5, 7.2, 7.131034482758621)","(3.9, 4.8, 4.6255319148936165)","(26.0, 40.0, 39.7)","(11.0, 15.5, 15.26923076923077)","(3.6, 4.4, 4.337586206896551)","(3.7, 4.8, 4.768085106382979)"
07-01-2023 20:44:38.832040,"(8.0, 9.4, 9.208)","(5.5, 7.2, 7.103448275862069)","(3.9, 4.8, 4.765217391304348)","(26.0, 40.0, 39.7)","(11.0, 15.5, 15.166666666666666)","(3.6, 4.4, 4.090062111801242)","(3.7, 4.8, 4.775409836065574)"
07-01-2023 20:44:40.083124,"(8.0, 9.2, 9.11111111111111)","(5.5, 7.2, 7.131034482758621)","(3.9, 4.8, 4.786567164179105)","(26.0, 40.0, 39.7)","(11.0, 15.5, 15.318181818181818)","(3.6, 4.1, 4.13030303030303)","(3.7, 4.8, 4.795121951219512)"
07-01-2023 20:44:41.433097,"(8.0, 9.2, 9.1375)","(5.5, 7.2, 7.1461538461538465)","(3.9, 4.8, 4.796666666666667)","(26.0, 40.0, 39.7)","(11.0, 15.5, 15.466666666666667)","(3.6, 4.2, 4.185430463576159)","(3.7, 4.9, 4.798360655737705)"
07-01-2023 20:44:42.756341,"(8.0, 9.2, 9.1375)","(5.5, 7.2, 7.155102040816327)","(3.9, 4.8, 4.7846153846153845)","(26.0, 40.0, 39.7)","(11.0, 16.0, 15.38888888888889)","(3.6, 4.2, 4.177639751552795)","(3.7, 4.9, 4.805263157894737)"
07-01-2023 20:44:44.094894,"(8.0, 9.2, 9.1375)","(5.5, 7.4, 7.155102040816327)","(3.9, 4.8, 4.676923076923076)","(26.0, 40.0, 40.285714285714285)","(11.0, 16.0, 14.785714285714286)","(3.6, 4.2, 4.264473684210526)","(3.7, 4.9, 4.843333333333334)"
07-01-2023 20:44:45.471239,"(8.0, 9.4, 9.211764705882354)","(5.5, 7.4, 7.155102040816327)","(3.9, 4.8, 4.652631578947368)","(26.0, 42.0, 40.8)","(11.0, 15.5, 14.914634146341463)","(3.6, 4.3, 4.102702702702703)","(3.7, 4.9, 4.863934426229508)"
07-01-2023 20:44:46.557138,"(8.0, 9.4, 9.211764705882354)","(5.5, 7.4, 7.155102040816327)","(3.9, 4.8, 4.674074074074074)","(26.0, 42.0, 40.875)","(11.0, 15.5, 14.95945945945946)","(3.6, 4.2, 4.074358974358974)","(3.8, 4.9, 4.845)"
07-01-2023 20:44:47.712365,"(8.0, 9.6, 9.285714285714285)","(5.5, 7.4, 7.155102040816327)","(3.9, 4.8, 4.690322580645161)","(26.0, 42.0, 40.875)","(11.0, 15.5, 14.95945945945946)","(3.6, 4.1, 4.02972972972973)","(3.8, 4.9, 4.864516129032258)"
07-01-2023 20:44:48.872281,"(8.0, 9.6, 9.305263157894736)","(5.5, 7.4, 7.323404255319149)","(3.9, 4.8, 4.672727272727273)","(26.0, 42.0, 40.8)","(11.0, 15.5, 14.95945945945946)","(3.6, 4.1, 4.026760563380281)","(3.8, 4.9, 4.874074074074074)"
07-01-2023 20:44:49.990942,"(8.0, 9.6, 9.430769230769231)","(5.5, 7.4, 7.328)","(3.9, 4.8, 4.672727272727273)","(26.0, 42.0, 40.8)","(11.0, 15.5, 14.95945945945946)","(3.6, 4.1, 4.026760563380281)","(3.8, 4.9, 4.874074074074074)"
07-01-2023 20:44:51.155807,"(8.0, 9.6, 9.426666666666668)","(5.5, 7.4, 7.336842105263158)","(3.9, 4.8, 4.672727272727273)","(26.0, 42.0, 41.0)","(11.0, 15.5, 14.833333333333334)","(3.6, 4.1, 4.046153846153846)","(3.8, 4.9, 4.88955223880597)"
