,Jackie Rose,Burn Rate,Pacific Rock,Baggys Gold,Merinda,Exiled,Pancho Tommy,Kiwi Turtle
11-01-2023 21:10:55.000948,"(2.6, 3.35, 3.261764705882353)","(2.35, 2.56, 2.5371428571428574)","(9.0, 12.0, 11.347826086956522)","(51.0, 120.0, 104.61538461538461)","(10.0, 16.0, 15.956140350877194)","(10.0, 14.0, 13.382352941176471)","(20.0, 29.0, 27.3)","(21.0, 32.0, 31.24137931034483)"
11-01-2023 21:10:56.208785,"(2.6, 3.35, 3.273529411764706)","(2.35, 2.56, 2.5371428571428574)","(9.0, 12.0, 11.347826086956522)","(51.0, 120.0, 104.61538461538461)","(10.0, 16.0, 15.99090909090909)","(10.0, 14.0, 13.25)","(20.0, 29.0, 27.3)","(21.0, 32.0, 30.857142857142858)"
11-01-2023 21:10:57.412905,"(2.6, 3.35, 3.273529411764706)","(2.35, 2.54, 2.5070588235294116)","(9.0, 12.0, 11.347826086956522)","(51.0, 120.0, 104.61538461538461)","(10.0, 16.0, 15.99090909090909)","(10.0, 13.5, 13.166666666666666)","(20.0, 29.0, 27.74074074074074)","(21.0, 32.0, 28.1)"
11-01-2023 21:10:58.644011,"(2.6, 3.35, 3.3)","(2.35, 2.54, 2.5063366336633663)","(9.0, 12.0, 11.347826086956522)","(51.0, 120.0, 114.70588235294117)","(10.0, 16.0, 15.87037037037037)","(10.0, 13.5, 13.459183673469388)","(20.0, 29.0, 27.38095238095238)","(21.0, 30.0, 28.482758620689655)"
11-01-2023 21:10:59.885396,"(2.6, 3.35, 3.320588235294118)","(2.35, 2.54, 2.5053061224489794)","(9.0, 12.0, 11.347826086956522)","(51.0, 120.0, 114.70588235294117)","(10.0, 16.0, 15.87037037037037)","(10.0, 13.5, 13.459183673469388)","(20.0, 29.0, 27.38095238095238)","(21.0, 30.0, 28.705882352941178)"
11-01-2023 21:11:01.034086,"(2.6, 3.35, 3.341666666666667)","(2.35, 2.54, 2.5036923076923077)","(9.0, 12.0, 11.421052631578947)","(51.0, 120.0, 115.71428571428571)","(10.0, 16.0, 15.75)","(10.0, 13.5, 13.462264150943396)","(20.0, 29.0, 26.333333333333332)","(21.0, 30.0, 28.347826086956523)"
11-01-2023 21:11:02.105995,"(2.6, 3.35, 3.3441176470588236)","(2.35, 2.54, 2.4922033898305083)","(9.0, 12.0, 11.380952380952381)","(51.0, 120.0, 115.71428571428571)","(10.0, 16.0, 15.75)","(10.0, 13.5, 13.462264150943396)","(20.0, 29.0, 26.333333333333332)","(21.0, 30.0, 28.347826086956523)"
11-01-2023 21:11:03.236387,"(2.6, 3.4, 3.355)","(2.35, 2.54, 2.5225)","(9.0, 12.0, 11.4375)","(51.0, 130.0, 122.3076923076923)","(10.0, 16.0, 15.75)","(10.0, 13.5, 13.447368421052632)","(20.0, 29.0, 28.6)","(21.0, 30.0, 28.6)"
11-01-2023 21:11:04.345404,"(2.6, 3.4, 3.3136363636363635)","(2.35, 2.54, 2.5215384615384617)","(9.0, 12.0, 11.307692307692308)","(51.0, 120.0, 118.0)","(10.0, 16.0, 16.264705882352942)","(10.0, 13.5, 13.447368421052632)","(20.0, 28.0, 27.727272727272727)","(21.0, 30.0, 28.296296296296298)"
11-01-2023 21:11:05.479832,"(2.6, 3.25, 3.249)","(2.3, 2.54, 2.518181818181818)","(9.0, 12.0, 11.4)","(61.0, 120.0, 118.0)","(11.0, 16.5, 16.264705882352942)","(11.0, 13.5, 13.464285714285714)","(20.0, 28.0, 27.727272727272727)","(21.0, 30.0, 28.5625)"
11-01-2023 21:11:06.553019,"(2.6, 3.35, 3.306)","(2.3, 2.54, 2.525)","(9.0, 12.0, 11.448275862068966)","(61.0, 120.0, 118.0)","(11.0, 16.5, 16.184210526315788)","(11.0, 13.5, 13.458333333333334)","(20.0, 28.0, 27.727272727272727)","(21.0, 30.0, 28.756756756756758)"
11-01-2023 21:11:07.654167,"(2.6, 3.35, 3.295238095238095)","(2.3, 2.54, 2.4971428571428573)","(9.0, 12.5, 12.478260869565217)","(61.0, 120.0, 118.0)","(11.0, 16.5, 16.184210526315788)","(11.0, 13.5, 13.458333333333334)","(20.0, 28.0, 27.0)","(21.0, 30.0, 28.72222222222222)"
11-01-2023 21:11:08.731298,"(2.6, 3.35, 3.295238095238095)","(2.3, 2.54, 2.485)","(9.0, 13.0, 12.80952380952381)","(61.0, 120.0, 116.15384615384616)","(11.0, 16.5, 16.184210526315788)","(11.0, 13.5, 13.458333333333334)","(20.0, 28.0, 26.5)","(21.0, 30.0, 28.764705882352942)"
11-01-2023 21:11:09.871934,"(2.6, 3.35, 3.295238095238095)","(2.3, 2.5, 2.488888888888889)","(9.0, 13.0, 12.80952380952381)","(61.0, 120.0, 116.15384615384616)","(11.0, 16.5, 16.175675675675677)","(11.0, 13.5, 13.458333333333334)","(20.0, 28.0, 25.625)","(21.0, 30.0, 29.4)"
11-01-2023 21:11:11.020399,"(2.6, 3.35, 3.295238095238095)","(2.3, 2.5, 2.4846153846153847)","(9.0, 13.0, 12.225)","(61.0, 120.0, 116.42857142857143)","(11.0, 16.5, 16.125)","(11.0, 13.5, 13.46875)","(20.0, 28.0, 25.714285714285715)","(21.0, 30.0, 27.263157894736842)"
11-01-2023 21:11:12.263269,"(2.6, 3.35, 3.307777777777778)","(2.3, 2.5, 2.4835294117647058)","(9.0, 13.0, 12.597826086956522)","(61.0, 120.0, 116.42857142857143)","(11.0, 16.5, 16.125)","(11.0, 13.5, 13.46875)","(20.0, 28.0, 25.818181818181817)","(21.0, 28.0, 27.25)"
11-01-2023 21:11:13.410737,"(2.6, 3.35, 3.3111111111111113)","(2.3, 2.5, 2.4876190476190474)","(9.0, 13.0, 12.91616766467066)","(61.0, 120.0, 116.42857142857143)","(11.0, 16.5, 16.15)","(11.0, 13.5, 13.357142857142858)","(20.0, 28.0, 25.9)","(21.0, 28.0, 26.03921568627451)"
11-01-2023 21:11:14.521526,"(2.6, 3.35, 3.232608695652174)","(2.3, 2.54, 2.5147368421052634)","(9.0, 13.0, 12.91616766467066)","(61.0, 120.0, 116.42857142857143)","(11.0, 16.5, 16.15)","(11.0, 14.0, 13.357142857142858)","(20.0, 28.0, 25.9)","(21.0, 27.0, 26.03921568627451)"
11-01-2023 21:11:15.699988,"(2.6, 3.35, 3.265151515151515)","(2.3, 2.54, 2.5185185185185186)","(9.0, 13.0, 12.91616766467066)","(61.0, 120.0, 119.0)","(11.0, 16.5, 16.159574468085108)","(11.0, 14.0, 13.681818181818182)","(20.0, 28.0, 25.857142857142858)","(21.0, 27.0, 25.18867924528302)"
11-01-2023 21:11:16.811710,"(2.6, 3.35, 3.2685185185185186)","(2.3, 2.54, 2.499245283018868)","(9.0, 13.0, 12.91358024691358)","(61.0, 120.0, 119.0)","(11.0, 16.5, 16.18888888888889)","(11.0, 14.0, 13.681818181818182)","(20.0, 28.0, 25.857142857142858)","(21.0, 27.0, 25.18867924528302)"
11-01-2023 21:11:17.884935,"(2.6, 3.3, 3.23125)","(2.3, 2.54, 2.5151724137931035)","(9.0, 13.0, 12.922360248447205)","(61.0, 120.0, 119.0)","(11.0, 16.5, 16.18888888888889)","(11.0, 14.0, 13.642857142857142)","(20.0, 28.0, 25.857142857142858)","(21.0, 27.0, 25.10909090909091)"
11-01-2023 21:11:19.000754,"(2.6, 3.3, 3.227027027027027)","(2.3, 2.54, 2.5205714285714285)","(9.0, 13.0, 12.944444444444445)","(61.0, 120.0, 119.0)","(11.0, 16.5, 16.15)","(11.0, 14.0, 13.642857142857142)","(20.0, 28.0, 26.26923076923077)","(21.0, 27.0, 25.033333333333335)"
11-01-2023 21:11:20.056326,"(2.6, 3.3, 3.230434782608696)","(2.3, 2.54, 2.5254545454545454)","(9.0, 13.0, 12.965753424657533)","(61.0, 120.0, 119.0)","(11.0, 16.5, 16.15)","(11.0, 14.0, 13.514285714285714)","(20.0, 28.0, 26.125)","(21.0, 26.0, 25.049180327868854)"
11-01-2023 21:11:21.070676,"(2.6, 3.3, 3.230434782608696)","(2.3, 2.54, 2.5328)","(9.0, 13.0, 12.972222222222221)","(61.0, 120.0, 119.0)","(11.0, 16.5, 16.15)","(11.0, 14.0, 13.433333333333334)","(20.0, 28.0, 26.125)","(21.0, 26.0, 25.015873015873016)"
11-01-2023 21:11:22.159074,"(2.6, 3.3, 3.230434782608696)","(2.3, 2.54, 2.5165217391304346)","(9.0, 13.5, 13.6875)","(61.0, 130.0, 126.66666666666667)","(11.0, 16.5, 15.790322580645162)","(11.0, 14.0, 13.433333333333334)","(20.0, 28.0, 26.161290322580644)","(21.0, 26.0, 24.9375)"
11-01-2023 21:11:23.254136,"(2.6, 3.25, 3.226923076923077)","(2.3, 2.58, 2.571404958677686)","(9.0, 14.0, 13.6875)","(61.0, 130.0, 126.66666666666667)","(11.0, 16.5, 15.653846153846153)","(11.0, 14.0, 13.5)","(20.0, 28.0, 26.09090909090909)","(21.0, 25.0, 24.015384615384615)"
11-01-2023 21:11:24.360420,"(2.6, 3.3, 3.223809523809524)","(2.3, 2.56, 2.559423076923077)","(9.0, 14.0, 13.615384615384615)","(61.0, 130.0, 126.66666666666667)","(11.0, 16.5, 15.495283018867925)","(11.0, 14.0, 13.454545454545455)","(20.0, 27.0, 28.91358024691358)","(21.0, 25.0, 24.571428571428573)"
11-01-2023 21:11:25.479880,"(2.6, 3.25, 3.216666666666667)","(2.3, 2.58, 2.5725806451612905)","(9.0, 14.0, 13.565217391304348)","(61.0, 130.0, 124.61538461538461)","(11.0, 15.5, 15.495283018867925)","(11.0, 14.0, 13.454545454545455)","(20.0, 29.0, 31.863636363636363)","(21.0, 25.0, 25.3)"
11-01-2023 21:11:26.596126,"(2.6, 3.25, 3.208823529411765)","(2.3, 2.58, 2.5678991596638654)","(9.0, 13.5, 13.464285714285714)","(61.0, 130.0, 126.66666666666667)","(11.0, 15.5, 15.495283018867925)","(11.0, 14.0, 13.454545454545455)","(19.0, 32.0, 31.695652173913043)","(20.0, 28.0, 26.875)"
11-01-2023 21:11:27.709541,"(2.6, 3.25, 3.2095238095238097)","(2.2, 2.58, 2.562222222222222)","(9.0, 13.5, 13.464285714285714)","(61.0, 130.0, 126.66666666666667)","(11.0, 15.5, 15.495283018867925)","(11.0, 14.0, 13.375)","(19.0, 32.0, 31.820224719101123)","(20.0, 28.0, 25.5)"
11-01-2023 21:11:28.864341,"(2.6, 3.3, 3.2102564102564104)","(2.2, 2.58, 2.5615384615384618)","(9.0, 13.5, 13.464285714285714)","(61.0, 130.0, 126.66666666666667)","(11.0, 15.5, 15.495283018867925)","(11.0, 13.5, 13.375)","(19.0, 32.0, 31.824175824175825)","(20.0, 28.0, 25.5)"
11-01-2023 21:11:29.904194,"(2.6, 3.25, 3.1904255319148938)","(2.2, 2.58, 2.5615384615384618)","(9.0, 13.5, 13.472222222222221)","(61.0, 130.0, 126.66666666666667)","(11.0, 15.5, 15.495283018867925)","(11.0, 13.5, 13.375)","(19.0, 32.0, 31.824175824175825)","(20.0, 28.0, 27.2)"
11-01-2023 21:11:31.045890,"(2.6, 3.25, 3.1865384615384613)","(2.2, 2.58, 2.6986813186813188)","(9.0, 13.5, 13.15625)","(61.0, 130.0, 123.63636363636364)","(11.0, 15.5, 15.474226804123711)","(11.0, 13.5, 13.30281690140845)","(19.0, 32.0, 31.541666666666668)","(20.0, 28.0, 27.166666666666668)"
11-01-2023 21:11:32.129083,"(2.6, 3.2, 3.1652892561983474)","(2.2, 2.7, 2.6986813186813188)","(9.0, 13.5, 13.15625)","(61.0, 130.0, 123.63636363636364)","(11.0, 15.5, 15.455445544554456)","(11.0, 13.5, 12.819672131147541)","(19.0, 32.0, 33.375)","(20.0, 28.0, 27.166666666666668)"
11-01-2023 21:11:33.313273,"(2.6, 3.15, 3.121686746987952)","(2.2, 2.7, 2.6946188340807176)","(9.0, 13.0, 12.992700729927007)","(61.0, 120.0, 116.42857142857143)","(11.0, 15.5, 15.454081632653061)","(11.0, 13.0, 12.975609756097562)","(19.0, 36.0, 31.0)","(20.0, 28.0, 27.166666666666668)"
11-01-2023 21:11:34.541321,"(2.6, 3.1, 3.0892857142857144)","(2.2, 2.7, 2.6947368421052635)","(9.0, 13.0, 12.972027972027972)","(61.0, 120.0, 115.0)","(11.0, 15.5, 15.458333333333334)","(11.0, 13.5, 13.347457627118644)","(19.0, 32.0, 31.0)","(20.0, 28.0, 26.285714285714285)"
11-01-2023 21:11:35.751809,"(2.6, 3.1, 3.0728395061728397)","(2.2, 2.74, 2.7792638036809816)","(9.0, 13.0, 12.947916666666666)","(61.0, 120.0, 118.88888888888889)","(11.0, 15.5, 15.297872340425531)","(11.0, 13.5, 13.342105263157894)","(19.0, 32.0, 29.857142857142858)","(20.0, 28.0, 27.28)"
11-01-2023 21:11:36.921534,"(2.6, 3.05, 3.012857142857143)","(2.2, 2.78, 2.8019999999999996)","(9.0, 13.0, 12.5)","(61.0, 120.0, 125.0)","(11.0, 15.5, 13.934782608695652)","(11.0, 13.5, 13.342105263157894)","(19.0, 32.0, 30.363636363636363)","(20.0, 28.0, 27.06896551724138)"
11-01-2023 21:11:38.049934,"(2.6, 3.05, 3.012857142857143)","(2.2, 2.82, 2.8019999999999996)","(9.0, 13.0, 12.5)","(61.0, 130.0, 125.0)","(11.0, 14.5, 13.735294117647058)","(11.0, 13.5, 13.333333333333334)","(19.0, 32.0, 30.94736842105263)","(20.0, 28.0, 27.18181818181818)"
11-01-2023 21:11:39.328733,"(2.6, 3.05, 3.0136363636363637)","(2.2, 2.82, 2.8383333333333334)","(9.0, 12.5, 11.772727272727273)","(61.0, 130.0, 123.33333333333333)","(11.0, 14.5, 13.9)","(11.0, 13.5, 13.321428571428571)","(21.0, 32.0, 30.476190476190474)","(20.0, 28.0, 27.2)"
11-01-2023 21:11:40.491995,"(2.6, 3.05, 3.0098148148148147)","(2.2, 2.86, 2.836610169491525)","(9.0, 12.0, 11.615384615384615)","(61.0, 130.0, 123.33333333333333)","(11.0, 14.0, 13.722222222222221)","(11.0, 13.5, 13.357142857142858)","(21.0, 32.0, 30.545454545454547)","(20.0, 28.0, 27.428571428571427)"
11-01-2023 21:11:41.676312,"(2.6, 3.05, 3.0055555555555555)","(2.2, 2.84, 2.8125)","(9.0, 12.0, 11.615384615384615)","(61.0, 130.0, 126.0)","(11.0, 14.0, 13.666666666666666)","(11.0, 13.5, 13.428571428571429)","(21.0, 32.0, 30.11764705882353)","(20.0, 28.0, 27.05263157894737)"
11-01-2023 21:11:42.945885,"(2.6, 3.05, 3.0098148148148147)","(2.2, 2.82, 2.7995454545454543)","(9.0, 12.0, 11.142857142857142)","(61.0, 130.0, 124.11764705882354)","(11.0, 14.0, 13.65)","(11.0, 14.0, 13.535714285714286)","(21.0, 32.0, 30.476190476190474)","(20.0, 28.0, 27.05263157894737)"
11-01-2023 21:11:44.289001,"(2.6, 3.05, 3.0098148148148147)","(2.2, 2.82, 2.812173913043478)","(9.0, 12.0, 11.28)","(61.0, 130.0, 127.14285714285714)","(11.0, 14.0, 13.65)","(11.0, 14.0, 13.48)","(21.0, 32.0, 33.904761904761905)","(20.0, 28.0, 25.941176470588236)"
11-01-2023 21:11:45.574817,"(2.6, 3.05, 3.00728813559322)","(2.2, 2.86, 2.7946666666666666)","(9.0, 12.0, 11.25)","(61.0, 130.0, 124.11764705882354)","(11.0, 14.0, 13.875)","(11.0, 14.0, 13.48)","(20.0, 34.0, 32.76923076923077)","(20.0, 26.0, 25.941176470588236)"
11-01-2023 21:11:46.845495,"(2.6, 3.05, 2.9930232558139536)","(2.25, 2.8, 2.8099999999999996)","(9.0, 11.5, 11.227272727272727)","(71.0, 130.0, 124.11764705882354)","(11.0, 14.0, 13.617647058823529)","(11.0, 14.0, 13.961538461538462)","(20.0, 34.0, 31.904761904761905)","(20.0, 26.0, 25.941176470588236)"
11-01-2023 21:11:48.125230,"(2.6, 3.0, 2.9930232558139536)","(2.25, 2.82, 2.8099999999999996)","(9.0, 11.5, 11.208333333333334)","(71.0, 130.0, 124.11764705882354)","(11.0, 14.5, 13.53125)","(11.0, 14.5, 14.033333333333333)","(20.0, 34.0, 34.434782608695656)","(20.0, 26.0, 25.941176470588236)"
11-01-2023 21:11:49.404208,"(2.6, 3.0, 2.971764705882353)","(2.25, 2.86, 2.839652173913043)","(9.0, 11.5, 11.090909090909092)","(71.0, 130.0, 124.11764705882354)","(11.0, 14.0, 13.529411764705882)","(11.0, 14.5, 14.048387096774194)","(20.0, 36.0, 33.1764705882353)","(20.0, 26.0, 25.928571428571427)"
11-01-2023 21:11:50.597655,"(2.6, 2.98, 2.9611111111111112)","(2.25, 2.86, 2.839652173913043)","(9.0, 11.5, 11.090909090909092)","(71.0, 130.0, 124.11764705882354)","(11.0, 14.0, 13.552631578947368)","(11.0, 14.5, 13.935897435897436)","(20.0, 36.0, 32.285714285714285)","(20.0, 26.0, 25.9)"
11-01-2023 21:11:51.802298,"(2.6, 3.0, 2.9609302325581397)","(2.25, 2.88, 2.8605882352941174)","(9.0, 11.5, 11.4375)","(71.0, 130.0, 124.11764705882354)","(11.0, 14.0, 14.482014388489208)","(11.0, 14.5, 13.877777777777778)","(20.0, 34.0, 31.81818181818182)","(20.0, 26.0, 25.928571428571427)"
11-01-2023 21:11:52.987538,"(2.6, 2.98, 2.971304347826087)","(2.25, 2.88, 2.8386666666666667)","(9.0, 11.5, 11.238095238095237)","(71.0, 130.0, 127.5)","(11.0, 14.5, 14.496402877697841)","(11.0, 14.5, 13.85897435897436)","(20.0, 34.0, 31.81818181818182)","(20.0, 26.0, 25.928571428571427)"
11-01-2023 21:11:54.200345,"(2.6, 2.98, 2.958095238095238)","(2.25, 2.86, 2.8386666666666667)","(9.0, 11.5, 11.125)","(71.0, 130.0, 127.5)","(11.0, 14.5, 14.571428571428571)","(11.0, 14.5, 13.651515151515152)","(20.0, 34.0, 32.0)","(20.0, 26.0, 25.5)"
11-01-2023 21:11:55.431485,"(2.6, 3.0, 2.972972972972973)","(2.25, 2.86, 2.87)","(9.0, 11.5, 11.068181818181818)","(71.0, 130.0, 124.73684210526315)","(11.0, 15.0, 15.580645161290322)","(11.0, 14.5, 13.454545454545455)","(20.0, 34.0, 30.842105263157894)","(20.0, 26.0, 24.466666666666665)"
11-01-2023 21:11:56.705700,"(2.6, 2.98, 2.9219999999999997)","(2.25, 2.9, 2.8447619047619046)","(9.0, 11.5, 10.986486486486486)","(71.0, 130.0, 127.5)","(11.0, 16.0, 15.633333333333333)","(11.0, 14.0, 13.357142857142858)","(20.0, 34.0, 31.0)","(20.0, 25.0, 24.0)"
11-01-2023 21:11:57.948392,"(2.6, 3.05, 3.02)","(2.25, 2.88, 2.8577443609022555)","(9.0, 11.5, 10.970588235294118)","(71.0, 130.0, 124.73684210526315)","(11.0, 16.0, 15.633333333333333)","(11.0, 14.0, 13.357142857142858)","(20.0, 34.0, 30.727272727272727)","(20.0, 25.0, 24.166666666666668)"
11-01-2023 21:11:59.260186,"(2.6, 3.05, 3.017333333333333)","(2.25, 2.86, 2.84875)","(9.0, 11.5, 10.82)","(71.0, 130.0, 127.5)","(11.0, 16.0, 15.341463414634147)","(11.0, 14.0, 13.263157894736842)","(20.0, 34.0, 30.666666666666668)","(20.0, 25.0, 24.490196078431374)"
11-01-2023 21:12:00.553114,"(2.6, 3.05, 3.006)","(2.25, 2.88, 2.83906976744186)","(9.0, 11.0, 10.673913043478262)","(71.0, 130.0, 124.78260869565217)","(11.0, 16.0, 15.36111111111111)","(11.0, 14.0, 13.205882352941176)","(20.0, 34.0, 30.666666666666668)","(20.0, 25.0, 24.058823529411764)"
11-01-2023 21:12:01.804920,"(2.6, 3.05, 3.010232558139535)","(2.25, 2.86, 2.8272)","(9.0, 11.0, 10.659090909090908)","(71.0, 130.0, 124.78260869565217)","(11.0, 16.0, 15.442307692307692)","(11.0, 14.0, 13.166666666666666)","(20.0, 34.0, 30.666666666666668)","(20.0, 25.0, 24.423728813559322)"
11-01-2023 21:12:03.029380,"(2.6, 3.05, 3.0274576271186437)","(2.25, 2.84, 2.8251851851851852)","(9.0, 11.0, 10.69047619047619)","(71.0, 130.0, 136.47058823529412)","(11.0, 15.5, 15.333333333333334)","(11.0, 13.5, 13.285714285714286)","(20.0, 34.0, 30.842105263157894)","(20.0, 25.0, 24.57894736842105)"
11-01-2023 21:12:04.313109,"(2.6, 3.05, 3.04)","(2.25, 2.82, 2.8014814814814812)","(9.0, 11.0, 10.69047619047619)","(71.0, 140.0, 136.47058823529412)","(11.0, 15.5, 15.416666666666666)","(11.0, 13.5, 13.11111111111111)","(20.0, 34.0, 30.8)","(19.0, 25.0, 24.227272727272727)"
11-01-2023 21:12:05.517120,"(2.6, 3.1, 3.067741935483871)","(2.25, 2.76, 2.7422222222222223)","(9.0, 11.0, 10.966666666666667)","(71.0, 140.0, 136.47058823529412)","(11.0, 15.5, 15.428571428571429)","(11.0, 13.5, 13.11111111111111)","(20.0, 34.0, 30.8)","(19.0, 25.0, 24.25)"
11-01-2023 21:12:06.772071,"(2.6, 3.1, 3.0277777777777777)","(2.25, 2.76, 2.74)","(9.0, 11.5, 10.810344827586206)","(71.0, 140.0, 131.42857142857144)","(11.0, 15.5, 15.421052631578947)","(11.0, 13.5, 13.166666666666666)","(20.0, 34.0, 30.8)","(19.0, 25.0, 24.25)"
11-01-2023 21:12:08.077700,"(2.6, 3.1, 3.050943396226415)","(2.25, 2.72, 2.7)","(9.0, 11.5, 11.127450980392156)","(71.0, 140.0, 131.0)","(11.0, 15.5, 15.6)","(11.0, 13.5, 13.066666666666666)","(20.0, 34.0, 31.361702127659573)","(19.0, 25.0, 24.285714285714285)"
11-01-2023 21:12:09.191643,"(2.6, 3.1, 3.0730769230769233)","(2.25, 2.74, 2.7294736842105265)","(9.0, 11.5, 11.097014925373134)","(71.0, 140.0, 122.85714285714286)","(11.0, 16.0, 15.596153846153847)","(11.0, 13.5, 13.257575757575758)","(20.0, 34.0, 32.121212121212125)","(19.0, 25.0, 24.444444444444443)"
11-01-2023 21:12:10.333954,"(2.6, 3.1, 3.072222222222222)","(2.25, 2.74, 2.7033333333333336)","(9.0, 11.5, 11.098484848484848)","(71.0, 140.0, 122.85714285714286)","(11.0, 16.0, 16.666666666666668)","(11.0, 13.5, 13.13855421686747)","(20.0, 34.0, 32.13793103448276)","(19.0, 25.0, 24.38095238095238)"
11-01-2023 21:12:11.502296,"(2.6, 3.1, 3.052631578947368)","(2.25, 2.78, 2.7785365853658535)","(9.0, 11.5, 11.205882352941176)","(71.0, 140.0, 122.85714285714286)","(11.0, 17.0, 16.387096774193548)","(11.0, 13.5, 13.134146341463415)","(20.0, 34.0, 30.914285714285715)","(19.0, 25.0, 24.235294117647058)"
11-01-2023 21:12:12.733093,"(2.6, 3.05, 3.031851851851852)","(2.25, 2.78, 2.746896551724138)","(9.0, 11.5, 11.205882352941176)","(71.0, 140.0, 122.85714285714286)","(11.0, 17.5, 16.823529411764707)","(11.0, 13.5, 13.120253164556962)","(20.0, 34.0, 30.914285714285715)","(19.0, 25.0, 24.466666666666665)"
11-01-2023 21:12:14.036152,"(2.6, 3.05, 3.0057894736842106)","(2.25, 2.78, 2.725714285714286)","(9.0, 11.5, 11.214285714285714)","(71.0, 140.0, 122.85714285714286)","(11.0, 17.0, 16.823529411764707)","(11.0, 13.5, 12.818181818181818)","(20.0, 34.0, 31.047619047619047)","(19.0, 25.0, 24.466666666666665)"
11-01-2023 21:12:15.385023,"(2.6, 3.05, 3.001304347826087)","(2.25, 2.76, 2.7373333333333334)","(9.0, 11.5, 11.264705882352942)","(71.0, 140.0, 122.85714285714286)","(11.0, 17.0, 16.525)","(11.0, 13.5, 12.75)","(20.0, 34.0, 31.047619047619047)","(19.0, 25.0, 24.466666666666665)"
11-01-2023 21:12:16.718735,"(2.6, 3.05, 3.0126666666666666)","(2.25, 2.74, 2.7351724137931037)","(9.0, 11.5, 11.310344827586206)","(71.0, 140.0, 122.85714285714286)","(11.0, 17.5, 16.714285714285715)","(11.0, 13.0, 12.666666666666666)","(20.0, 34.0, 31.047619047619047)","(19.0, 25.0, 24.583333333333332)"
11-01-2023 21:12:17.967452,"(2.6, 3.05, 2.985294117647059)","(2.25, 2.74, 2.7351724137931037)","(9.0, 11.5, 11.529411764705882)","(71.0, 140.0, 122.85714285714286)","(11.0, 17.5, 16.764705882352942)","(11.0, 13.0, 12.75)","(20.0, 34.0, 31.047619047619047)","(19.0, 25.0, 24.583333333333332)"
11-01-2023 21:12:19.131226,"(2.6, 3.0, 2.994285714285714)","(2.25, 2.76, 2.7352380952380955)","(9.0, 12.0, 11.529411764705882)","(71.0, 140.0, 122.85714285714286)","(11.0, 17.5, 16.913793103448278)","(11.0, 13.0, 12.666666666666666)","(20.0, 34.0, 31.047619047619047)","(19.0, 25.0, 24.636363636363637)"
11-01-2023 21:12:20.362884,"(2.6, 3.05, 2.9818382352941177)","(2.25, 2.74, 2.7142857142857144)","(9.0, 12.0, 11.659090909090908)","(71.0, 140.0, 122.85714285714286)","(11.0, 17.5, 16.944444444444443)","(11.0, 13.0, 12.666666666666666)","(20.0, 34.0, 31.047619047619047)","(19.0, 25.0, 25.5)"
11-01-2023 21:12:21.635667,"(2.6, 3.05, 2.9818382352941177)","(2.25, 2.72, 2.7144444444444447)","(9.0, 12.0, 11.75)","(71.0, 140.0, 122.85714285714286)","(11.0, 17.5, 16.325)","(11.0, 13.0, 12.833333333333334)","(20.0, 34.0, 31.047619047619047)","(19.0, 26.0, 25.5)"
11-01-2023 21:12:22.975804,"(2.6, 3.05, 2.9844545454545455)","(2.25, 2.72, 2.715454545454546)","(9.0, 12.0, 11.6875)","(71.0, 140.0, 122.85714285714286)","(11.0, 16.5, 16.325)","(11.0, 13.0, 12.931818181818182)","(20.0, 34.0, 31.047619047619047)","(19.0, 26.0, 25.3)"
11-01-2023 21:12:24.263233,"(2.6, 3.05, 2.9844545454545455)","(2.25, 2.72, 2.706666666666667)","(9.0, 12.0, 11.961538461538462)","(71.0, 140.0, 122.85714285714286)","(11.0, 16.5, 16.333333333333332)","(11.0, 13.0, 12.931818181818182)","(20.0, 34.0, 31.047619047619047)","(19.0, 26.0, 25.375)"
11-01-2023 21:12:25.562692,"(2.6, 3.05, 3.0168421052631578)","(2.25, 2.72, 2.701818181818182)","(9.0, 12.5, 12.035714285714286)","(71.0, 140.0, 122.85714285714286)","(11.0, 16.5, 16.916666666666668)","(11.0, 13.0, 12.70754716981132)","(20.0, 34.0, 31.047619047619047)","(19.0, 26.0, 25.375)"
11-01-2023 21:12:26.864469,"(2.6, 3.0, 2.964444444444444)","(2.25, 2.72, 2.6964705882352944)","(9.0, 12.5, 11.983870967741936)","(71.0, 140.0, 122.85714285714286)","(11.0, 17.0, 16.785714285714285)","(11.0, 13.5, 12.833333333333334)","(20.0, 34.0, 30.82051282051282)","(19.0, 26.0, 25.75)"
11-01-2023 21:12:28.007475,"(2.6, 3.0, 2.964444444444444)","(2.25, 2.72, 2.6964705882352944)","(9.0, 12.5, 11.777777777777779)","(71.0, 140.0, 131.42857142857144)","(11.0, 17.0, 16.944444444444443)","(11.0, 13.5, 12.80232558139535)","(20.0, 34.0, 32.48780487804878)","(19.0, 26.0, 26.75)"
11-01-2023 21:12:29.290273,"(2.5, 3.0, 2.9575)","(2.3, 2.72, 2.701818181818182)","(9.0, 12.5, 11.697368421052632)","(71.0, 140.0, 131.42857142857144)","(11.0, 17.5, 17.02173913043478)","(11.0, 13.5, 13.016129032258064)","(21.0, 34.0, 32.48780487804878)","(19.0, 27.0, 26.714285714285715)"
