,Busters Choice,Gunfighter,Lee Haitch Oh,Uplink,Fort Jefferson,Silver Onyx,Skyforger,Electric Daisy,Secia,Firey Panz,Mean Girls
12-01-2023 15:05:51.124142,"(101.0, 220.0, 146.66666666666666)","(8.0, 15.5, 13.5)","(101.0, 220.0, 140.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 16.0, 13.5)","(3.9, 5.5, 5.05)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 178.75)","(41.0, 50.0, 43.77777777777778)","(4.8, 7.6, 7.066666666666666)","(31.0, 90.0, 64.80000000000001)"
12-01-2023 15:05:52.665585,"(101.0, 220.0, 146.66666666666666)","(8.0, 15.5, 13.5)","(101.0, 220.0, 140.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 16.0, 13.5)","(3.9, 5.5, 5.05)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 178.75)","(41.0, 50.0, 43.77777777777778)","(4.8, 7.6, 7.066666666666666)","(31.0, 90.0, 64.80000000000001)"
12-01-2023 15:05:54.245721,"(101.0, 220.0, 146.66666666666666)","(8.0, 15.5, 13.5)","(101.0, 220.0, 140.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 16.0, 13.5)","(3.9, 5.5, 5.05)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 178.75)","(41.0, 50.0, 43.77777777777778)","(4.8, 7.6, 7.066666666666666)","(31.0, 90.0, 64.80000000000001)"
12-01-2023 15:05:55.870022,"(101.0, 220.0, 146.66666666666666)","(8.0, 15.5, 13.5)","(101.0, 220.0, 140.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 16.0, 13.5)","(3.9, 5.5, 5.05)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 178.75)","(41.0, 50.0, 43.77777777777778)","(4.8, 7.6, 7.066666666666666)","(31.0, 90.0, 64.80000000000001)"
12-01-2023 15:05:57.431848,"(101.0, 220.0, 146.66666666666666)","(8.0, 15.5, 13.5)","(101.0, 220.0, 140.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 16.0, 13.5)","(3.9, 5.5, 5.05)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 178.75)","(41.0, 50.0, 43.77777777777778)","(4.8, 7.6, 7.066666666666666)","(31.0, 90.0, 64.80000000000001)"
12-01-2023 15:05:58.969023,"(101.0, 220.0, 146.66666666666666)","(8.0, 15.5, 13.5)","(101.0, 220.0, 140.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 16.0, 13.5)","(3.9, 5.5, 5.05)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 178.75)","(41.0, 50.0, 43.77777777777778)","(4.8, 7.6, 7.066666666666666)","(31.0, 90.0, 64.80000000000001)"
12-01-2023 15:06:00.510782,"(101.0, 220.0, 146.66666666666666)","(8.0, 15.5, 13.25)","(101.0, 220.0, 140.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 16.0, 14.75)","(3.9, 5.5, 5.05)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 178.75)","(41.0, 50.0, 44.75)","(4.8, 7.6, 7.066666666666666)","(31.0, 90.0, 64.80000000000001)"
12-01-2023 15:06:02.003638,"(101.0, 220.0, 146.66666666666666)","(8.0, 15.0, 13.25)","(101.0, 220.0, 140.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 16.0, 14.75)","(3.9, 5.5, 5.05)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 178.75)","(41.0, 50.0, 45.578947368421055)","(4.8, 7.6, 7.066666666666666)","(31.0, 90.0, 64.80000000000001)"
12-01-2023 15:06:03.403601,"(101.0, 220.0, 146.66666666666666)","(8.0, 15.0, 13.25)","(101.0, 220.0, 140.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 18.5, 14.75)","(3.9, 5.5, 5.05)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 178.75)","(41.0, 50.0, 45.578947368421055)","(4.8, 7.6, 7.066666666666666)","(31.0, 90.0, 64.80000000000001)"
12-01-2023 15:06:04.874144,"(101.0, 220.0, 146.66666666666666)","(8.0, 15.0, 13.25)","(101.0, 220.0, 140.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 18.5, 14.75)","(3.9, 5.5, 5.05)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 178.75)","(41.0, 50.0, 45.578947368421055)","(4.8, 7.6, 7.066666666666666)","(31.0, 90.0, 64.80000000000001)"
12-01-2023 15:06:06.343626,"(101.0, 220.0, 146.66666666666666)","(8.0, 15.0, 13.25)","(101.0, 220.0, 140.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 18.5, 14.75)","(3.9, 5.5, 5.05)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 178.75)","(41.0, 50.0, 45.578947368421055)","(4.8, 7.6, 7.066666666666666)","(31.0, 90.0, 64.80000000000001)"
12-01-2023 15:06:07.848676,"(101.0, 220.0, 165.0)","(8.0, 15.0, 14.666666666666666)","(101.0, 220.0, 172.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 18.5, 17.5625)","(3.9, 5.5, 5.3674418604651155)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 156.0)","(41.0, 50.0, 45.578947368421055)","(4.8, 7.6, 7.25)","(31.0, 90.0, 66.375)"
12-01-2023 15:06:09.322232,"(101.0, 220.0, 165.0)","(8.0, 15.0, 13.8)","(101.0, 220.0, 172.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 18.5, 17.5625)","(3.9, 5.6, 5.3674418604651155)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 156.0)","(41.0, 50.0, 45.578947368421055)","(4.8, 7.6, 7.554285714285714)","(31.0, 90.0, 66.375)"
12-01-2023 15:06:10.737522,"(101.0, 220.0, 165.0)","(8.0, 15.0, 13.8)","(101.0, 220.0, 172.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 18.5, 16.6875)","(3.9, 5.6, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 156.0)","(41.0, 50.0, 45.578947368421055)","(4.8, 7.6, 7.554285714285714)","(31.0, 90.0, 52.833333333333336)"
12-01-2023 15:06:12.125938,"(101.0, 220.0, 165.0)","(8.0, 15.0, 13.8)","(101.0, 220.0, 172.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 17.5, 15.846153846153847)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 156.0)","(41.0, 50.0, 44.75)","(4.8, 7.6, 7.554285714285714)","(31.0, 120.0, 52.833333333333336)"
12-01-2023 15:06:13.607849,"(101.0, 220.0, 165.0)","(8.0, 15.0, 13.8)","(101.0, 220.0, 172.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 17.0, 15.846153846153847)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 156.0)","(41.0, 50.0, 44.75)","(4.8, 7.6, 7.554285714285714)","(31.0, 120.0, 52.833333333333336)"
12-01-2023 15:06:15.149268,"(101.0, 220.0, 165.0)","(8.0, 15.0, 13.8)","(101.0, 220.0, 172.0)","(51.0, 220.0, 174.28571428571428)","(10.0, 17.0, 15.846153846153847)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 156.0)","(41.0, 50.0, 44.75)","(4.8, 7.6, 7.554285714285714)","(31.0, 120.0, 52.833333333333336)"
12-01-2023 15:06:16.699260,"(101.0, 220.0, 165.0)","(8.0, 15.0, 13.8)","(101.0, 220.0, 172.0)","(51.0, 220.0, 167.14285714285714)","(10.0, 17.0, 16.02173913043478)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 220.0, 150.0)","(41.0, 50.0, 44.75)","(4.8, 7.6, 7.554285714285714)","(31.0, 120.0, 86.28571428571429)"
12-01-2023 15:06:18.200063,"(101.0, 220.0, 165.0)","(8.0, 15.0, 14.4)","(101.0, 220.0, 172.0)","(51.0, 210.0, 167.14285714285714)","(10.0, 16.5, 12.833333333333334)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 210.0, 160.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 110.0, 86.28571428571429)"
12-01-2023 15:06:19.695353,"(101.0, 220.0, 165.0)","(8.0, 15.0, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 210.0, 167.14285714285714)","(10.0, 16.5, 12.5)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 210.0, 160.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 110.0, 79.14285714285714)"
12-01-2023 15:06:21.173879,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 210.0, 167.14285714285714)","(10.0, 16.5, 13.142857142857142)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 210.0, 160.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:22.716356,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 210.0, 167.14285714285714)","(10.0, 16.0, 12.363636363636363)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 210.0, 160.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:24.156604,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 210.0, 167.14285714285714)","(10.0, 16.0, 12.363636363636363)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 210.0, 160.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:25.589765,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 210.0, 167.14285714285714)","(10.0, 16.0, 12.363636363636363)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 210.0, 160.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:27.192761,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 210.0, 167.14285714285714)","(10.0, 16.0, 13.647058823529411)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 210.0, 160.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:28.797179,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 210.0, 160.0)","(10.0, 16.0, 14.461538461538462)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 210.0, 153.33333333333331)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:30.355454,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.1)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 153.33333333333331)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:31.890009,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.30952380952381)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:33.582372,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.5, 15.30952380952381)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:35.186465,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.5, 15.30952380952381)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:36.979774,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.5, 15.30952380952381)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:38.562265,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.5, 15.5)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:40.338435,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.5)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:41.908968,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:43.486414,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:45.054885,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:46.660099,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:48.175815,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:49.683166,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:51.135824,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:52.621602,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:54.181694,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:55.780690,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:57.214361,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:06:58.664758,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:07:00.281707,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:07:01.910277,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:07:03.547376,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:07:05.322413,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:07:07.037836,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:07:08.590981,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:07:10.075007,"(101.0, 220.0, 165.0)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:07:11.647006,"(101.0, 220.0, 188.57142857142856)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 160.0)","(10.0, 16.0, 15.600000000000001)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 100.0, 79.14285714285714)"
12-01-2023 15:07:13.160274,"(101.0, 220.0, 191.42857142857144)","(8.0, 15.5, 14.333333333333334)","(101.0, 220.0, 172.0)","(51.0, 200.0, 152.85714285714286)","(10.0, 16.0, 15.14)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 95.0, 75.57142857142857)"
12-01-2023 15:07:14.673045,"(101.0, 220.0, 191.42857142857144)","(8.0, 15.5, 13.5)","(101.0, 220.0, 172.0)","(51.0, 190.0, 152.85714285714286)","(10.0, 15.5, 15.14)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.066666666666666)","(31.0, 95.0, 75.57142857142857)"
12-01-2023 15:07:16.120059,"(101.0, 220.0, 191.42857142857144)","(8.0, 15.5, 13.5)","(101.0, 220.0, 172.0)","(51.0, 190.0, 152.85714285714286)","(10.0, 15.5, 15.14)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.333333333333333)","(31.0, 95.0, 75.57142857142857)"
12-01-2023 15:07:17.510017,"(101.0, 220.0, 191.42857142857144)","(8.0, 15.5, 13.5)","(101.0, 220.0, 172.0)","(51.0, 190.0, 152.85714285714286)","(10.0, 15.5, 15.14)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.333333333333333)","(31.0, 95.0, 75.57142857142857)"
12-01-2023 15:07:18.973714,"(101.0, 220.0, 191.42857142857144)","(8.0, 15.5, 13.5)","(101.0, 220.0, 172.0)","(51.0, 190.0, 152.85714285714286)","(10.0, 15.5, 15.14)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.333333333333333)","(31.0, 95.0, 75.57142857142857)"
12-01-2023 15:07:20.457042,"(101.0, 220.0, 191.42857142857144)","(8.0, 15.5, 13.5)","(101.0, 220.0, 172.0)","(51.0, 190.0, 152.85714285714286)","(10.0, 15.5, 15.14)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.333333333333333)","(31.0, 95.0, 75.57142857142857)"
12-01-2023 15:07:21.955612,"(101.0, 220.0, 191.42857142857144)","(8.0, 15.5, 13.5)","(101.0, 220.0, 172.0)","(51.0, 190.0, 152.85714285714286)","(10.0, 15.5, 15.14)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.333333333333333)","(31.0, 95.0, 75.57142857142857)"
12-01-2023 15:07:23.421584,"(101.0, 220.0, 191.42857142857144)","(8.0, 15.5, 13.5)","(101.0, 220.0, 172.0)","(51.0, 190.0, 145.71428571428572)","(10.0, 15.5, 14.68)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.333333333333333)","(31.0, 95.0, 66.375)"
12-01-2023 15:07:24.842114,"(101.0, 220.0, 191.42857142857144)","(8.0, 15.5, 13.5)","(101.0, 220.0, 172.0)","(51.0, 180.0, 145.71428571428572)","(10.0, 15.0, 14.68)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.333333333333333)","(31.0, 90.0, 66.375)"
12-01-2023 15:07:26.294531,"(101.0, 220.0, 182.85714285714286)","(8.0, 15.5, 14.1)","(101.0, 220.0, 172.0)","(51.0, 180.0, 145.71428571428572)","(10.0, 15.0, 14.68)","(3.9, 5.8, 4.92)","(2.1, 2.28, 2.1966666666666668)","(51.0, 200.0, 110.0)","(41.0, 50.0, 46.266666666666666)","(4.8, 7.6, 7.333333333333333)","(31.0, 90.0, 66.375)"
