,Cesar Bessan,Hypocrite,Mac Kalhoun,Sunday Bowler,Haather,Pariah Conviction,Supertremendous,Divine Charm
07-01-2023 11:27:53.412872,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:27:54.526337,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:27:55.570377,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:27:56.615504,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:27:57.755447,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:27:58.860160,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:27:59.970768,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:01.066096,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:02.131771,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:03.222369,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:04.298459,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:05.359920,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:06.335163,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:07.383520,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:08.435277,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:09.460383,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:10.466079,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:11.536499,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:12.668841,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:13.783487,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.897142857142857)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:14.900792,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.91)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:15.931723,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.91)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.55)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:16.987081,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.91)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.515384615384615)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.25)"
07-01-2023 11:28:18.026127,"(8.0, 11.5, 9.774999999999999)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.91)","(51.0, 180.0, 140.0)","(6.5, 11.0, 10.040000000000001)","(4.4, 6.0, 5.515384615384615)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.25)"
07-01-2023 11:28:19.052341,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.9133333333333333)","(51.0, 180.0, 140.0)","(6.5, 11.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:20.097251,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.9133333333333333)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:21.189391,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.9133333333333333)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:22.375563,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.9133333333333333)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:23.529615,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.9133333333333333)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:24.607057,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:25.609411,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:26.806029,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:28.006701,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:29.202081,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:30.354733,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:31.549191,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:32.690848,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:33.927786,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:35.182802,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:36.528562,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:37.851860,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:39.092982,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:40.316405,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:41.578619,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:42.846907,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:44.109395,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:45.333756,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:46.544256,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:47.768844,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:49.064981,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:50.348747,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:51.541006,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:52.675872,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:53.802693,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:55.002671,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:56.254601,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:57.447809,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:58.626616,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:28:59.761903,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:00.966352,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.9133333333333333)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:02.086110,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.9133333333333333)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:03.153668,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.9133333333333333)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:04.299675,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.9133333333333333)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:05.506130,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:06.712188,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:07.828274,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:08.888033,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:10.021496,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:11.232177,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:12.398060,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:13.571907,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:14.753616,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:15.994998,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:17.091518,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:18.226138,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:19.391560,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:20.639361,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:21.884864,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:23.047725,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:24.222560,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:25.416915,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:26.673695,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:27.875194,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:29.076154,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:30.556529,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:32.406286,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:33.788554,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:35.180183,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
07-01-2023 11:29:36.760746,"(8.0, 11.5, 10.12)","(17.0, 48.0, 34.5)","(1.8, 1.92, 1.902222222222222)","(51.0, 180.0, 140.0)","(6.5, 12.0, 11.175)","(4.4, 6.0, 5.37)","(26.0, 65.0, 57.25)","(10.0, 17.0, 14.411764705882353)"
