,Modulating,Zambora Lola,Kingsbrae Monica,Cherry Chunker,Burn The Edge,Tranquil Lindy,Nangar Candy,Esthers Rose
12-01-2023 11:13:39.713081,"(4.0, 5.0, 4.805)","(5.5, 8.6, 8.32)","(17.0, 30.0, 25.833333333333332)","(19.0, 36.0, 35.6)","(6.0, 8.8, 8.765714285714287)","(8.0, 12.5, 12.285714285714286)","(2.35, 2.6, 2.570909090909091)","(26.0, 80.0, 61.666666666666664)"
12-01-2023 11:13:40.843044,"(4.0, 4.9, 4.86)","(5.5, 8.6, 8.32)","(17.0, 30.0, 25.862068965517242)","(19.0, 36.0, 35.64705882352941)","(6.0, 8.8, 8.765714285714287)","(8.0, 12.5, 12.285714285714286)","(2.35, 2.6, 2.566666666666667)","(26.0, 80.0, 61.666666666666664)"
12-01-2023 11:13:41.901274,"(4.0, 4.9, 4.826315789473685)","(5.5, 8.6, 8.32)","(17.0, 30.0, 25.862068965517242)","(19.0, 36.0, 35.64705882352941)","(6.0, 8.8, 8.765714285714287)","(8.0, 12.5, 12.384615384615385)","(2.35, 2.6, 2.5692307692307694)","(26.0, 80.0, 61.666666666666664)"
12-01-2023 11:13:43.004902,"(4.0, 4.9, 4.826315789473685)","(5.5, 8.6, 8.32)","(17.0, 30.0, 25.862068965517242)","(19.0, 36.0, 32.4)","(6.0, 8.8, 8.765714285714287)","(8.0, 12.5, 12.285714285714286)","(2.35, 2.6, 2.5727272727272728)","(26.0, 80.0, 61.666666666666664)"
12-01-2023 11:13:44.130134,"(4.0, 4.9, 4.826315789473685)","(5.5, 8.6, 8.32)","(17.0, 30.0, 25.862068965517242)","(19.0, 36.0, 32.4)","(6.0, 8.8, 8.765714285714287)","(8.0, 12.5, 12.4)","(2.35, 2.6, 2.578181818181818)","(26.0, 80.0, 61.666666666666664)"
12-01-2023 11:13:45.232042,"(4.0, 4.9, 4.833333333333334)","(5.5, 8.6, 8.35)","(17.0, 30.0, 25.862068965517242)","(19.0, 36.0, 32.4)","(6.0, 8.8, 8.765714285714287)","(8.0, 13.0, 12.4)","(2.35, 2.6, 2.5700000000000003)","(26.0, 80.0, 61.666666666666664)"
12-01-2023 11:13:46.347417,"(4.0, 5.0, 4.947058823529412)","(5.5, 8.0, 7.909090909090909)","(17.0, 30.0, 25.862068965517242)","(19.0, 36.0, 32.4)","(6.0, 8.8, 8.600000000000001)","(8.0, 13.0, 12.4)","(2.35, 2.6, 2.578181818181818)","(26.0, 80.0, 61.666666666666664)"
12-01-2023 11:13:47.381851,"(4.0, 5.0, 4.9125000000000005)","(6.0, 8.0, 7.907692307692308)","(18.0, 30.0, 25.862068965517242)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.600000000000001)","(8.0, 13.0, 12.4)","(2.3, 2.6, 2.578181818181818)","(26.0, 80.0, 61.666666666666664)"
12-01-2023 11:13:48.384592,"(4.0, 5.0, 4.9125000000000005)","(6.0, 8.0, 7.781818181818181)","(18.0, 30.0, 25.862068965517242)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.752)","(8.0, 12.5, 12.4)","(2.3, 2.6, 2.5700000000000003)","(26.0, 80.0, 60.869565217391305)"
12-01-2023 11:13:49.441552,"(4.0, 5.0, 4.883333333333333)","(6.0, 8.0, 7.948936170212766)","(18.0, 30.0, 25.862068965517242)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.766666666666667)","(8.0, 12.5, 12.4)","(2.3, 2.6, 2.5700000000000003)","(26.0, 80.0, 60.869565217391305)"
12-01-2023 11:13:50.490060,"(4.0, 5.0, 4.926315789473684)","(6.0, 8.0, 7.948936170212766)","(18.0, 30.0, 25.862068965517242)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.752)","(8.0, 12.5, 12.4)","(2.3, 2.6, 2.5700000000000003)","(26.0, 80.0, 60.869565217391305)"
12-01-2023 11:13:51.568756,"(4.0, 5.0, 4.926315789473684)","(6.0, 8.0, 7.948936170212766)","(18.0, 30.0, 25.862068965517242)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.752)","(8.0, 12.5, 12.4)","(2.3, 2.6, 2.5700000000000003)","(26.0, 80.0, 60.833333333333336)"
12-01-2023 11:13:52.592176,"(4.0, 5.0, 4.9411764705882355)","(6.0, 8.4, 8.362790697674418)","(18.0, 29.0, 26.428571428571427)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.766666666666667)","(8.0, 12.5, 12.4)","(2.3, 2.6, 2.5700000000000003)","(26.0, 75.0, 60.833333333333336)"
12-01-2023 11:13:53.619251,"(4.0, 5.0, 4.858823529411765)","(6.0, 8.4, 7.98)","(18.0, 29.0, 26.428571428571427)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.766666666666667)","(8.0, 13.0, 12.363636363636363)","(2.3, 2.6, 2.5700000000000003)","(26.0, 75.0, 60.833333333333336)"
12-01-2023 11:13:54.644316,"(4.0, 5.0, 4.8)","(6.0, 8.4, 8.025)","(18.0, 29.0, 26.428571428571427)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.766666666666667)","(8.0, 13.0, 12.416666666666666)","(2.3, 2.6, 2.5727272727272728)","(26.0, 75.0, 60.833333333333336)"
12-01-2023 11:13:55.703404,"(4.0, 5.0, 4.828571428571428)","(6.0, 8.4, 8.025)","(18.0, 29.0, 25.833333333333332)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.766666666666667)","(8.0, 13.0, 12.3125)","(2.3, 2.6, 2.5700000000000003)","(26.0, 75.0, 64.16666666666667)"
12-01-2023 11:13:56.813634,"(4.0, 5.0, 4.8769230769230765)","(6.0, 8.4, 8.133333333333333)","(18.0, 29.0, 25.666666666666668)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.758620689655173)","(8.0, 12.5, 12.285714285714286)","(2.3, 2.6, 2.5700000000000003)","(26.0, 75.0, 62.61904761904762)"
12-01-2023 11:13:57.941055,"(4.0, 5.0, 4.8769230769230765)","(6.0, 8.4, 8.133333333333333)","(18.0, 29.0, 25.666666666666668)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.771428571428572)","(8.0, 12.5, 12.285714285714286)","(2.3, 2.6, 2.5700000000000003)","(26.0, 75.0, 62.61904761904762)"
12-01-2023 11:13:58.990702,"(4.0, 5.0, 4.911111111111111)","(6.0, 8.4, 8.133333333333333)","(18.0, 29.0, 25.666666666666668)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.758620689655173)","(8.0, 12.5, 12.285714285714286)","(2.3, 2.6, 2.5700000000000003)","(26.0, 75.0, 62.61904761904762)"
12-01-2023 11:14:00.064277,"(4.0, 5.0, 4.8769230769230765)","(6.0, 8.4, 8.133333333333333)","(18.0, 28.0, 27.5)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.771428571428572)","(8.0, 12.5, 12.285714285714286)","(2.3, 2.6, 2.5700000000000003)","(26.0, 75.0, 62.61904761904762)"
12-01-2023 11:14:01.046304,"(4.0, 5.0, 4.942857142857143)","(6.0, 8.4, 8.133333333333333)","(18.0, 28.0, 25.636363636363637)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.771428571428572)","(8.0, 12.5, 12.181818181818182)","(2.3, 2.6, 2.5700000000000003)","(26.0, 75.0, 62.61904761904762)"
12-01-2023 11:14:02.068402,"(4.0, 5.0, 4.828571428571428)","(6.0, 8.4, 8.177777777777777)","(18.0, 28.0, 25.161290322580644)","(20.0, 36.0, 32.4)","(6.0, 8.8, 8.758620689655173)","(8.0, 13.0, 12.61111111111111)","(2.3, 2.6, 2.5700000000000003)","(26.0, 75.0, 62.61904761904762)"
12-01-2023 11:14:03.088563,"(4.0, 5.0, 4.823529411764706)","(6.0, 8.4, 8.177777777777777)","(18.0, 28.0, 24.714285714285715)","(20.0, 36.0, 32.4)","(6.0, 9.0, 8.706666666666667)","(8.0, 13.0, 12.357142857142858)","(2.3, 2.6, 2.5742857142857143)","(26.0, 75.0, 62.61904761904762)"
12-01-2023 11:14:04.106205,"(4.0, 5.0, 4.85)","(6.0, 8.4, 8.133333333333333)","(18.0, 28.0, 24.53846153846154)","(20.0, 36.0, 32.4)","(6.0, 9.0, 8.706666666666667)","(8.0, 12.5, 12.357142857142858)","(2.3, 2.6, 2.5742857142857143)","(26.0, 75.0, 62.61904761904762)"
12-01-2023 11:14:05.082557,"(4.0, 5.0, 4.88)","(6.0, 8.4, 8.133333333333333)","(18.0, 27.0, 26.428571428571427)","(20.0, 36.0, 32.4)","(6.0, 9.0, 8.706666666666667)","(8.0, 12.5, 12.285714285714286)","(2.3, 2.6, 2.5700000000000003)","(26.0, 75.0, 62.61904761904762)"
12-01-2023 11:14:06.113920,"(4.0, 5.0, 4.858823529411764)","(6.0, 8.4, 8.0)","(18.0, 26.0, 24.571428571428573)","(20.0, 36.0, 32.4)","(6.0, 9.0, 8.866666666666667)","(8.0, 12.5, 12.416666666666666)","(2.3, 2.6, 2.5933333333333333)","(26.0, 75.0, 62.61904761904762)"
12-01-2023 11:14:07.170464,"(4.0, 5.0, 4.926666666666667)","(6.0, 8.2, 7.533333333333333)","(18.0, 25.0, 23.666666666666668)","(20.0, 36.0, 32.4)","(6.0, 9.0, 8.866666666666667)","(8.0, 13.0, 12.454545454545455)","(2.3, 2.6, 2.585714285714286)","(26.0, 75.0, 64.16666666666667)"
12-01-2023 11:14:08.261604,"(4.0, 5.1, 5.067391304347826)","(6.0, 7.6, 7.52)","(18.0, 25.0, 23.5)","(20.0, 36.0, 32.4)","(6.5, 9.0, 8.825000000000001)","(8.5, 13.0, 12.61111111111111)","(2.2, 2.62, 2.585714285714286)","(31.0, 75.0, 55.9375)"
12-01-2023 11:14:09.315724,"(4.0, 5.2, 5.162637362637363)","(6.0, 7.6, 7.5249999999999995)","(18.0, 24.0, 23.5)","(21.0, 36.0, 32.4)","(6.5, 9.0, 8.825000000000001)","(8.5, 13.0, 12.631578947368421)","(2.2, 2.62, 2.585714285714286)","(31.0, 60.0, 57.5)"
12-01-2023 11:14:10.289433,"(4.0, 5.2, 5.18)","(6.0, 7.6, 7.545454545454545)","(18.0, 25.0, 23.384615384615383)","(21.0, 36.0, 32.4)","(6.5, 9.0, 8.90967741935484)","(8.5, 13.0, 12.631578947368421)","(2.2, 2.62, 2.585714285714286)","(31.0, 60.0, 54.666666666666664)"
12-01-2023 11:14:11.269214,"(4.0, 5.2, 5.18)","(6.0, 7.6, 7.461538461538462)","(18.0, 25.0, 23.0)","(21.0, 36.0, 32.4)","(6.5, 9.0, 8.90967741935484)","(8.5, 13.0, 12.461538461538462)","(2.2, 2.62, 2.585714285714286)","(31.0, 60.0, 54.78260869565217)"
12-01-2023 11:14:12.298459,"(4.0, 5.2, 5.18)","(6.0, 7.6, 7.375)","(18.0, 25.0, 23.75)","(21.0, 36.0, 32.4)","(6.5, 9.0, 8.90967741935484)","(8.5, 13.0, 12.416666666666666)","(2.2, 2.62, 2.585714285714286)","(31.0, 60.0, 54.78260869565217)"
12-01-2023 11:14:13.365521,"(4.0, 5.3, 5.225925925925925)","(6.0, 7.6, 7.3052631578947365)","(18.0, 24.0, 23.77777777777778)","(21.0, 36.0, 32.4)","(6.5, 9.0, 8.90967741935484)","(8.5, 13.0, 12.416666666666666)","(2.2, 2.62, 2.585714285714286)","(31.0, 60.0, 54.78260869565217)"
12-01-2023 11:14:14.425013,"(4.0, 5.3, 5.236)","(6.0, 7.4, 7.3500000000000005)","(18.0, 24.0, 22.736842105263158)","(21.0, 36.0, 32.4)","(6.5, 9.0, 8.90967741935484)","(8.5, 13.0, 12.416666666666666)","(2.2, 2.62, 2.585714285714286)","(31.0, 60.0, 54.78260869565217)"
12-01-2023 11:14:15.408688,"(4.0, 5.3, 5.236)","(6.0, 7.4, 7.3500000000000005)","(18.0, 24.0, 22.842105263157894)","(21.0, 36.0, 32.4)","(6.5, 9.0, 9.046153846153846)","(8.5, 13.0, 12.416666666666666)","(2.2, 2.62, 2.5341666666666667)","(31.0, 60.0, 54.78260869565217)"
12-01-2023 11:14:16.445534,"(4.0, 5.3, 5.236)","(6.0, 7.4, 7.3500000000000005)","(18.0, 24.0, 22.77777777777778)","(21.0, 36.0, 34.48421052631579)","(6.5, 9.2, 9.054545454545455)","(8.5, 13.0, 12.454545454545455)","(2.2, 2.54, 2.5771428571428574)","(31.0, 60.0, 54.78260869565217)"
12-01-2023 11:14:17.523424,"(4.0, 5.3, 5.242857142857143)","(6.0, 7.4, 7.3500000000000005)","(18.0, 24.0, 22.842105263157894)","(21.0, 36.0, 34.48421052631579)","(6.5, 9.2, 9.066666666666666)","(8.5, 13.0, 12.454545454545455)","(2.2, 2.62, 2.584)","(31.0, 60.0, 54.78260869565217)"
12-01-2023 11:14:18.670037,"(4.0, 5.3, 5.230434782608695)","(6.0, 7.6, 7.2)","(18.0, 24.0, 22.482758620689655)","(21.0, 36.0, 34.48421052631579)","(6.5, 9.2, 9.5)","(8.5, 13.0, 12.416666666666666)","(2.2, 2.6, 2.566666666666667)","(31.0, 60.0, 54.78260869565217)"
12-01-2023 11:14:19.727355,"(4.0, 5.3, 5.230434782608695)","(6.0, 7.6, 7.2)","(18.0, 24.0, 22.533333333333335)","(21.0, 36.0, 34.48421052631579)","(6.5, 9.6, 9.5)","(8.5, 13.0, 12.416666666666666)","(2.2, 2.58, 2.566666666666667)","(31.0, 60.0, 53.68421052631579)"
12-01-2023 11:14:20.826015,"(4.0, 5.3, 5.230434782608695)","(6.0, 7.6, 7.2)","(18.0, 24.0, 21.8)","(21.0, 36.0, 34.48421052631579)","(6.5, 9.6, 9.309090909090909)","(8.5, 13.0, 12.416666666666666)","(2.2, 2.58, 2.566666666666667)","(31.0, 60.0, 54.78260869565217)"
12-01-2023 11:14:21.892719,"(4.0, 5.3, 5.230434782608695)","(6.0, 7.6, 7.2)","(18.0, 24.0, 21.8)","(21.0, 36.0, 34.48421052631579)","(6.5, 9.8, 9.660869565217391)","(8.5, 13.0, 12.461538461538462)","(2.2, 2.58, 2.566666666666667)","(31.0, 60.0, 54.23076923076923)"
12-01-2023 11:14:22.969108,"(4.0, 5.3, 5.230434782608695)","(6.0, 7.6, 7.2)","(18.0, 24.0, 21.8)","(21.0, 36.0, 34.48421052631579)","(6.5, 9.8, 9.700000000000001)","(8.5, 13.0, 12.461538461538462)","(2.2, 2.58, 2.566666666666667)","(31.0, 60.0, 54.23076923076923)"
12-01-2023 11:14:24.020763,"(4.0, 5.3, 5.22)","(6.0, 7.6, 7.2)","(18.0, 24.0, 21.8)","(21.0, 36.0, 34.48421052631579)","(6.5, 9.8, 9.5)","(8.5, 13.0, 12.416666666666666)","(2.2, 2.58, 2.54)","(31.0, 60.0, 53.18181818181818)"
12-01-2023 11:14:25.087962,"(4.0, 5.3, 5.22)","(6.0, 7.6, 7.2)","(18.0, 24.0, 23.18181818181818)","(21.0, 36.0, 34.48421052631579)","(6.5, 9.6, 9.266666666666667)","(8.5, 13.0, 12.416666666666666)","(2.2, 2.58, 2.54)","(31.0, 60.0, 53.18181818181818)"
12-01-2023 11:14:26.133248,"(4.0, 5.3, 5.266666666666667)","(6.0, 7.6, 7.2)","(18.0, 23.0, 22.454545454545453)","(21.0, 36.0, 34.48421052631579)","(6.5, 9.4, 9.266666666666667)","(8.5, 13.0, 12.461538461538462)","(2.2, 2.58, 2.55)","(31.0, 60.0, 53.68421052631579)"
12-01-2023 11:14:27.246968,"(4.0, 5.3, 5.266666666666667)","(6.0, 7.6, 7.2)","(18.0, 23.0, 22.066666666666666)","(21.0, 36.0, 34.48421052631579)","(6.5, 9.4, 9.266666666666667)","(8.5, 13.0, 12.461538461538462)","(2.2, 2.58, 2.55)","(31.0, 60.0, 53.5)"
12-01-2023 11:14:28.246856,"(4.0, 5.3, 5.266666666666667)","(6.0, 7.6, 7.2)","(18.0, 23.0, 22.066666666666666)","(21.0, 36.0, 34.48421052631579)","(6.5, 9.4, 9.266666666666667)","(8.5, 13.0, 12.461538461538462)","(2.2, 2.58, 2.5275)","(31.0, 55.0, 50.76923076923077)"
12-01-2023 11:14:29.314778,"(4.0, 5.3, 5.27391304347826)","(6.0, 7.4, 7.314285714285715)","(18.0, 23.0, 21.866666666666667)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.4, 9.309090909090909)","(8.5, 13.0, 13.576923076923077)","(2.2, 2.58, 2.55)","(31.0, 55.0, 51.333333333333336)"
12-01-2023 11:14:30.307263,"(4.0, 5.3, 5.2823529411764705)","(6.0, 7.4, 7.231578947368421)","(18.0, 23.0, 21.7027027027027)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.4, 9.309090909090909)","(8.5, 14.0, 13.681818181818182)","(2.2, 2.58, 2.533333333333333)","(31.0, 55.0, 51.333333333333336)"
12-01-2023 11:14:31.286671,"(4.0, 5.3, 5.2823529411764705)","(6.0, 7.4, 7.191304347826087)","(18.0, 23.0, 21.65)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.4, 9.285714285714286)","(8.5, 14.0, 13.681818181818182)","(2.2, 2.6, 2.5380000000000003)","(31.0, 55.0, 51.333333333333336)"
12-01-2023 11:14:32.302584,"(4.0, 5.3, 5.257142857142857)","(6.0, 7.4, 7.183333333333334)","(18.0, 23.0, 21.65)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.4, 9.26086956521739)","(8.5, 14.0, 13.681818181818182)","(2.2, 2.58, 2.556)","(31.0, 55.0, 51.333333333333336)"
12-01-2023 11:14:33.394553,"(4.0, 5.3, 5.257142857142857)","(6.0, 7.4, 7.183333333333334)","(18.0, 22.0, 21.294117647058822)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.4, 9.254545454545454)","(8.5, 14.0, 13.708333333333334)","(2.2, 2.58, 2.56)","(31.0, 55.0, 51.333333333333336)"
12-01-2023 11:14:34.481493,"(4.0, 5.3, 5.247368421052632)","(6.0, 7.4, 7.126315789473685)","(18.0, 22.0, 21.294117647058822)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.4, 9.254545454545454)","(8.5, 14.0, 13.478260869565217)","(2.2, 2.58, 2.58)","(31.0, 55.0, 60.857142857142854)"
12-01-2023 11:14:35.514756,"(4.0, 5.3, 5.256521739130434)","(6.0, 7.4, 7.126315789473685)","(18.0, 22.0, 20.375)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.4, 9.254545454545454)","(8.5, 14.0, 13.333333333333334)","(2.2, 2.62, 2.5733333333333333)","(31.0, 70.0, 50.972972972972975)"
12-01-2023 11:14:36.508379,"(4.0, 5.3, 5.2384615384615385)","(6.0, 7.2, 6.928)","(18.0, 21.0, 20.25)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.4, 9.254545454545454)","(8.5, 14.0, 13.333333333333334)","(2.2, 2.62, 2.566666666666667)","(31.0, 70.0, 50.972972972972975)"
12-01-2023 11:14:37.557187,"(4.0, 5.3, 5.236)","(6.0, 7.2, 6.908571428571428)","(18.0, 21.0, 20.25)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.4, 9.254545454545454)","(8.5, 14.0, 13.333333333333334)","(2.2, 2.64, 2.566666666666667)","(31.0, 70.0, 55.88235294117647)"
12-01-2023 11:14:38.642408,"(4.0, 5.3, 5.2407407407407405)","(6.0, 7.2, 6.859999999999999)","(17.0, 21.0, 20.75)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.4, 9.254545454545454)","(8.5, 14.0, 13.333333333333334)","(2.2, 2.64, 2.5828571428571427)","(31.0, 70.0, 55.88235294117647)"
12-01-2023 11:14:39.771342,"(4.0, 5.3, 5.2407407407407405)","(6.0, 7.2, 6.859999999999999)","(17.0, 21.0, 20.571428571428573)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.4, 9.254545454545454)","(8.5, 14.0, 13.333333333333334)","(2.2, 2.64, 2.5733333333333333)","(31.0, 70.0, 55.88235294117647)"
12-01-2023 11:14:40.908432,"(4.0, 5.3, 5.2407407407407405)","(6.0, 7.2, 6.859999999999999)","(17.0, 21.0, 20.565217391304348)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.4, 9.224)","(8.5, 14.0, 13.318181818181818)","(2.2, 2.64, 2.608)","(31.0, 70.0, 55.78947368421053)"
12-01-2023 11:14:42.034195,"(4.0, 5.2, 5.171428571428572)","(6.0, 7.0, 6.914285714285715)","(17.0, 22.0, 24.0)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.4, 9.186666666666666)","(8.5, 13.5, 12.75)","(2.2, 2.64, 2.6333333333333333)","(31.0, 70.0, 55.78947368421053)"
12-01-2023 11:14:43.087998,"(4.0, 5.2, 5.16)","(6.0, 7.0, 6.84)","(17.0, 25.0, 24.0)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.2, 9.17142857142857)","(8.5, 13.0, 12.8125)","(2.2, 2.66, 2.6133333333333333)","(31.0, 70.0, 52.0)"
12-01-2023 11:14:44.155315,"(4.0, 5.2, 5.155555555555556)","(6.0, 7.0, 6.814634146341463)","(17.0, 25.0, 24.23076923076923)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.2, 9.3)","(8.5, 13.0, 12.833333333333334)","(2.2, 2.66, 2.592)","(31.0, 70.0, 53.25581395348837)"
12-01-2023 11:14:45.191819,"(4.0, 5.3, 5.233333333333333)","(6.0, 6.8, 6.5760000000000005)","(17.0, 27.0, 25.57142857142857)","(21.0, 36.0, 34.70103092783505)","(6.5, 9.6, 9.3)","(8.5, 13.0, 12.833333333333334)","(2.2, 2.64, 2.597777777777778)","(31.0, 70.0, 53.25581395348837)"
12-01-2023 11:14:46.286610,"(4.0, 5.3, 5.233333333333333)","(6.0, 6.8, 6.5200000000000005)","(17.0, 29.0, 28.6)","(21.0, 36.0, 34.56)","(6.5, 9.6, 9.2)","(8.5, 13.0, 12.833333333333334)","(2.2, 2.66, 2.62)","(31.0, 70.0, 53.68421052631579)"
12-01-2023 11:14:47.337503,"(4.0, 5.3, 5.233333333333333)","(6.0, 6.6, 6.5)","(17.0, 30.0, 29.53333333333333)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.410526315789474)","(8.5, 13.0, 12.833333333333334)","(2.2, 2.66, 2.62)","(31.0, 70.0, 53.68421052631579)"
12-01-2023 11:14:48.423643,"(4.0, 5.3, 5.233333333333333)","(6.0, 6.6, 6.448275862068965)","(17.0, 29.0, 28.6)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.410526315789474)","(8.5, 13.0, 12.81578947368421)","(2.2, 2.66, 2.5933333333333333)","(31.0, 70.0, 53.68421052631579)"
12-01-2023 11:14:49.526337,"(4.0, 5.3, 5.233333333333333)","(6.0, 6.6, 6.433333333333334)","(17.0, 29.0, 28.6)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.2)","(8.5, 13.0, 12.81578947368421)","(2.2, 2.66, 2.597777777777778)","(31.0, 70.0, 51.05555555555556)"
12-01-2023 11:14:50.545832,"(4.0, 5.3, 5.223809523809524)","(6.0, 6.6, 6.457142857142857)","(17.0, 29.0, 28.6)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.31764705882353)","(8.5, 13.0, 12.81578947368421)","(2.2, 2.66, 2.6454545454545455)","(31.0, 70.0, 51.76470588235294)"
12-01-2023 11:14:51.504062,"(4.0, 5.3, 5.223809523809524)","(6.0, 6.6, 6.458536585365854)","(17.0, 29.0, 28.6)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.31764705882353)","(8.5, 13.0, 12.81578947368421)","(2.2, 2.66, 2.64)","(31.0, 70.0, 51.76470588235294)"
12-01-2023 11:14:52.486764,"(4.0, 5.3, 5.22)","(6.0, 6.6, 6.216666666666667)","(17.0, 29.0, 28.6)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.31764705882353)","(8.5, 13.0, 12.81578947368421)","(2.2, 2.68, 2.6272727272727274)","(31.0, 70.0, 51.935483870967744)"
12-01-2023 11:14:53.502448,"(4.0, 5.3, 5.223809523809524)","(6.0, 6.4, 6.24)","(17.0, 29.0, 28.6)","(21.0, 36.0, 35.01098901098901)","(6.5, 9.6, 9.487499999999999)","(8.5, 13.0, 12.81578947368421)","(2.2, 2.7, 2.632)","(31.0, 70.0, 51.935483870967744)"
12-01-2023 11:14:54.500919,"(4.0, 5.3, 5.223809523809524)","(6.0, 6.4, 6.220000000000001)","(17.0, 29.0, 28.6)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.342857142857143)","(8.5, 13.0, 12.636363636363637)","(2.2, 2.68, 2.6900000000000004)","(31.0, 70.0, 51.935483870967744)"
12-01-2023 11:14:55.497000,"(4.0, 5.3, 5.205882352941177)","(6.0, 6.4, 6.380000000000001)","(17.0, 29.0, 28.6)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.3375)","(8.5, 13.0, 12.61111111111111)","(2.2, 2.7, 2.666666666666667)","(31.0, 70.0, 51.935483870967744)"
12-01-2023 11:14:56.474225,"(4.0, 5.2, 5.166666666666667)","(6.0, 6.6, 6.312)","(17.0, 29.0, 28.6)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.3375)","(8.5, 13.0, 12.61111111111111)","(2.2, 2.7, 2.656)","(31.0, 70.0, 54.5)"
12-01-2023 11:14:57.469666,"(4.0, 5.2, 5.180952380952381)","(6.0, 6.6, 6.287272727272727)","(17.0, 29.0, 28.285714285714285)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.45)","(8.5, 13.0, 12.642857142857142)","(2.2, 2.72, 2.67)","(31.0, 65.0, 51.95652173913044)"
12-01-2023 11:14:58.532828,"(4.0, 5.2, 5.170149253731344)","(6.0, 6.6, 6.303448275862069)","(17.0, 29.0, 28.615384615384617)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.393749999999999)","(8.5, 13.0, 12.642857142857142)","(2.2, 2.7, 2.6766666666666667)","(31.0, 65.0, 51.95652173913044)"
12-01-2023 11:14:59.552285,"(4.0, 5.2, 5.170588235294118)","(6.0, 6.4, 6.3578947368421055)","(17.0, 29.0, 28.615384615384617)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.393749999999999)","(8.5, 13.0, 12.642857142857142)","(2.2, 2.72, 2.6545454545454548)","(31.0, 65.0, 51.95652173913044)"
12-01-2023 11:15:00.579280,"(4.2, 5.2, 5.181818181818182)","(5.5, 6.4, 6.303703703703704)","(17.0, 29.0, 28.5)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.35)","(9.0, 13.0, 12.75)","(2.2, 2.72, 2.664)","(31.0, 65.0, 51.95652173913044)"
12-01-2023 11:15:01.535235,"(4.2, 5.3, 5.252941176470588)","(5.5, 6.4, 6.2)","(17.0, 29.0, 28.166666666666668)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.35)","(9.0, 13.0, 12.75)","(2.2, 2.7, 2.6854545454545455)","(31.0, 65.0, 56.30434782608695)"
12-01-2023 11:15:02.578176,"(4.2, 5.3, 5.26)","(5.5, 6.4, 6.219354838709678)","(17.0, 29.0, 28.454545454545453)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.381818181818181)","(9.0, 13.0, 12.88888888888889)","(2.2, 2.7, 2.68)","(31.0, 65.0, 55.588235294117645)"
12-01-2023 11:15:03.573638,"(4.2, 5.3, 5.233333333333333)","(5.5, 6.4, 6.2303030303030305)","(17.0, 28.0, 27.545454545454547)","(21.0, 36.0, 34.851063829787236)","(6.5, 9.6, 9.42)","(9.0, 13.0, 12.75)","(2.2, 2.7, 2.6672727272727275)","(31.0, 65.0, 55.476190476190474)"
