,Almighty Mack,Octare Stride,Phantom Rex,Mt View Buck,Good Boy Colombo,Blazin Sushi,Jay Jay Lopez
15-12-2022 15:51:05.907960,"(1.95, 2.14, 2.1248)","(3.4, 4.1, 3.971063829787234)","(6.0, 8.0, 7.833333333333333)","(21.0, 38.0, 33.75)","(101.0, 180.0, 172.10526315789474)","(41.0, 120.0, 118.46153846153847)","(5.5, 9.0, 8.930434782608696)"
15-12-2022 15:51:06.895815,"(1.95, 2.14, 2.1362376237623764)","(3.4, 4.1, 3.9716157205240177)","(6.0, 8.0, 7.833333333333333)","(21.0, 38.0, 33.75)","(101.0, 180.0, 172.10526315789474)","(41.0, 120.0, 118.46153846153847)","(5.5, 9.0, 8.930434782608696)"
15-12-2022 15:51:07.861935,"(1.95, 2.14, 2.137719298245614)","(3.4, 4.1, 3.9710526315789476)","(6.0, 8.0, 7.836363636363636)","(21.0, 38.0, 35.0)","(101.0, 180.0, 173.33333333333334)","(41.0, 120.0, 118.0)","(5.5, 9.0, 8.853333333333333)"
15-12-2022 15:51:08.814148,"(1.95, 2.14, 2.1378333333333335)","(3.4, 4.1, 3.9705128205128206)","(6.0, 8.0, 7.757142857142857)","(21.0, 36.0, 35.5)","(101.0, 180.0, 173.33333333333334)","(41.0, 120.0, 118.0)","(5.5, 9.0, 8.853333333333333)"
15-12-2022 15:51:09.796764,"(1.95, 2.14, 2.1379816513761467)","(3.4, 4.1, 3.97375)","(6.0, 8.0, 7.760975609756097)","(21.0, 36.0, 35.529411764705884)","(101.0, 180.0, 173.33333333333334)","(41.0, 120.0, 118.75)","(5.5, 8.8, 8.673684210526316)"
15-12-2022 15:51:10.785409,"(1.95, 2.16, 2.151707317073171)","(3.4, 4.1, 3.9705128205128206)","(6.0, 8.0, 7.760975609756097)","(21.0, 36.0, 35.0)","(101.0, 180.0, 176.1904761904762)","(41.0, 120.0, 128.75)","(5.5, 8.8, 8.857142857142856)"
15-12-2022 15:51:11.775435,"(1.95, 2.12, 2.0933333333333333)","(3.4, 4.1, 4.006122448979592)","(6.0, 8.2, 8.016666666666666)","(21.0, 40.0, 38.57142857142857)","(101.0, 200.0, 192.94117647058823)","(41.0, 130.0, 128.75)","(5.5, 9.2, 8.96923076923077)"
15-12-2022 15:51:12.715848,"(1.95, 2.1, 2.0828571428571427)","(3.4, 4.1, 4.005982905982906)","(6.0, 8.2, 8.02142857142857)","(21.0, 40.0, 38.0)","(101.0, 200.0, 182.85714285714286)","(41.0, 130.0, 128.75)","(6.0, 9.2, 9.064)"
15-12-2022 15:51:13.628493,"(1.9, 2.08, 2.070625)","(3.4, 4.1, 4.036363636363636)","(6.5, 8.2, 8.131578947368421)","(21.0, 40.0, 38.96774193548387)","(101.0, 200.0, 182.85714285714286)","(41.0, 130.0, 128.75)","(6.0, 9.4, 9.163157894736843)"
15-12-2022 15:51:14.598328,"(1.9, 2.08, 2.0735483870967744)","(3.4, 4.1, 4.036842105263157)","(6.5, 8.2, 8.131578947368421)","(21.0, 40.0, 39.351351351351354)","(101.0, 200.0, 182.85714285714286)","(41.0, 130.0, 128.75)","(6.0, 9.4, 9.248648648648649)"
15-12-2022 15:51:15.581980,"(1.9, 2.08, 2.0655172413793106)","(3.4, 4.1, 4.054166666666666)","(6.5, 8.2, 8.145945945945945)","(21.0, 42.0, 41.2)","(101.0, 200.0, 182.85714285714286)","(41.0, 130.0, 128.75)","(6.0, 9.4, 9.306666666666667)"
15-12-2022 15:51:16.502029,"(1.9, 2.08, 2.068095238095238)","(3.4, 4.1, 4.059090909090909)","(6.5, 8.2, 8.155555555555555)","(21.0, 42.0, 40.4390243902439)","(101.0, 200.0, 182.85714285714286)","(41.0, 130.0, 128.75)","(6.0, 9.4, 9.306666666666667)"
15-12-2022 15:51:17.509498,"(1.9, 2.06, 2.056056338028169)","(3.4, 4.1, 4.055913978494623)","(6.5, 8.4, 8.26086956521739)","(21.0, 42.0, 40.4390243902439)","(101.0, 200.0, 182.85714285714286)","(41.0, 130.0, 129.23076923076923)","(6.0, 9.4, 9.16304347826087)"
15-12-2022 15:51:18.544132,"(1.9, 2.06, 2.056388888888889)","(3.4, 4.1, 4.039655172413793)","(6.5, 8.6, 8.51627906976744)","(21.0, 42.0, 40.4390243902439)","(101.0, 200.0, 185.0)","(41.0, 130.0, 134.19354838709677)","(6.0, 9.6, 9.370000000000001)"
15-12-2022 15:51:19.568003,"(1.9, 2.04, 2.0197402597402596)","(3.4, 4.2, 4.165882352941177)","(6.5, 8.4, 8.36)","(21.0, 42.0, 39.81818181818182)","(101.0, 200.0, 185.0)","(41.0, 140.0, 134.19354838709677)","(6.0, 9.4, 9.32121212121212)"
15-12-2022 15:51:20.590979,"(1.9, 2.04, 2.019622641509434)","(3.4, 4.2, 4.109090909090909)","(6.5, 8.6, 8.488524590163934)","(21.0, 44.0, 40.8235294117647)","(101.0, 200.0, 185.0)","(41.0, 140.0, 134.0)","(6.0, 9.6, 9.410810810810812)"
15-12-2022 15:51:21.573274,"(1.9, 2.04, 2.030588235294118)","(3.4, 4.2, 4.123728813559322)","(6.5, 8.4, 7.926315789473684)","(21.0, 44.0, 42.73684210526316)","(101.0, 200.0, 185.0)","(41.0, 140.0, 134.0)","(6.0, 9.6, 9.628571428571428)"
15-12-2022 15:51:22.524984,"(1.9, 2.04, 2.0307964601769912)","(3.4, 4.2, 4.1421874999999995)","(6.5, 7.8, 7.68)","(21.0, 44.0, 43.0)","(101.0, 200.0, 194.28571428571428)","(41.0, 140.0, 134.0)","(6.0, 9.8, 9.628571428571428)"
15-12-2022 15:51:23.523556,"(1.9, 2.04, 2.026666666666667)","(3.4, 4.2, 4.1765625)","(6.5, 7.6, 7.569999999999999)","(21.0, 44.0, 43.0)","(101.0, 200.0, 194.28571428571428)","(41.0, 140.0, 134.0)","(6.0, 10.0, 9.866666666666667)"
15-12-2022 15:51:24.408465,"(1.9, 2.04, 2.0353061224489797)","(3.4, 4.2, 4.18448275862069)","(6.5, 7.6, 7.48)","(21.0, 44.0, 43.0)","(101.0, 200.0, 194.28571428571428)","(41.0, 140.0, 134.0)","(6.0, 10.0, 9.670588235294117)"
15-12-2022 15:51:25.310268,"(1.9, 2.04, 2.0353061224489797)","(3.4, 4.2, 4.18448275862069)","(6.5, 7.6, 7.48)","(21.0, 44.0, 43.0)","(101.0, 200.0, 194.28571428571428)","(41.0, 140.0, 134.0)","(6.0, 10.0, 9.670588235294117)"
15-12-2022 15:51:26.286275,"(1.9, 2.04, 2.038904109589041)","(3.4, 4.2, 4.187179487179487)","(6.5, 7.4, 7.376923076923077)","(21.0, 46.0, 44.5)","(101.0, 200.0, 185.71428571428572)","(41.0, 140.0, 134.0)","(6.0, 10.0, 9.816216216216215)"
15-12-2022 15:51:27.245850,"(1.9, 2.04, 2.039277108433735)","(3.4, 4.2, 4.1571428571428575)","(6.5, 7.4, 7.372727272727273)","(21.0, 46.0, 44.5)","(101.0, 200.0, 185.71428571428572)","(41.0, 140.0, 134.0)","(6.0, 10.0, 9.952)"
15-12-2022 15:51:28.267011,"(1.9, 2.04, 2.0376470588235294)","(3.4, 4.2, 4.174358974358975)","(6.5, 7.6, 7.403846153846154)","(21.0, 46.0, 44.15384615384615)","(101.0, 200.0, 185.0)","(41.0, 140.0, 134.0)","(6.0, 10.0, 9.695652173913045)"
15-12-2022 15:51:29.218639,"(1.9, 2.06, 2.037777777777778)","(3.4, 4.2, 4.177777777777778)","(6.5, 7.6, 7.318918918918919)","(21.0, 46.0, 44.15384615384615)","(101.0, 200.0, 185.0)","(41.0, 140.0, 134.0)","(6.0, 9.8, 9.677777777777779)"
15-12-2022 15:51:30.180348,"(1.9, 2.06, 2.037777777777778)","(3.4, 4.2, 4.177777777777778)","(6.5, 7.6, 7.308571428571429)","(21.0, 46.0, 44.15384615384615)","(101.0, 200.0, 185.0)","(41.0, 140.0, 134.0)","(6.0, 9.8, 9.648275862068965)"
15-12-2022 15:51:31.193447,"(1.9, 2.06, 2.0480503144654087)","(3.4, 4.2, 4.193333333333333)","(6.5, 7.6, 7.308571428571429)","(21.0, 46.0, 44.15384615384615)","(101.0, 200.0, 185.0)","(41.0, 140.0, 134.0)","(6.0, 9.8, 9.685714285714287)"
15-12-2022 15:51:32.199421,"(1.9, 2.04, 2.0382022471910113)","(3.4, 4.2, 4.186486486486487)","(6.5, 7.6, 7.32)","(21.0, 46.0, 44.15384615384615)","(101.0, 200.0, 185.23809523809524)","(41.0, 140.0, 128.46153846153845)","(6.0, 9.8, 9.9)"
15-12-2022 15:51:33.165063,"(1.9, 2.06, 2.039878787878788)","(3.4, 4.2, 4.15)","(6.5, 7.4, 7.361538461538462)","(21.0, 46.0, 45.666666666666664)","(101.0, 190.0, 185.23809523809524)","(41.0, 130.0, 128.46153846153845)","(6.0, 10.0, 10.072463768115941)"
15-12-2022 15:51:34.132013,"(1.9, 2.04, 2.035844155844156)","(3.4, 4.3, 4.201449275362319)","(6.5, 7.4, 7.365217391304348)","(21.0, 46.0, 45.111111111111114)","(101.0, 190.0, 176.53846153846155)","(41.0, 130.0, 128.46153846153845)","(6.0, 10.5, 10.072463768115941)"
15-12-2022 15:51:35.041909,"(1.9, 2.04, 2.0274193548387096)","(3.4, 4.3, 4.163865546218487)","(6.5, 7.4, 7.365217391304348)","(21.0, 46.0, 45.42857142857143)","(101.0, 190.0, 176.53846153846155)","(41.0, 130.0, 128.46153846153845)","(6.0, 10.5, 10.072463768115941)"
15-12-2022 15:51:35.998077,"(1.85, 2.04, 2.010738255033557)","(3.4, 4.3, 4.170676691729323)","(6.5, 7.4, 7.365217391304348)","(26.0, 46.0, 45.42857142857143)","(101.0, 190.0, 176.53846153846155)","(41.0, 130.0, 128.46153846153845)","(6.0, 10.5, 10.144578313253012)"
15-12-2022 15:51:36.955517,"(1.85, 2.04, 2.0115032679738563)","(3.4, 4.3, 4.167692307692308)","(6.5, 7.4, 7.365217391304348)","(26.0, 46.0, 45.2)","(101.0, 190.0, 174.0909090909091)","(41.0, 130.0, 128.46153846153845)","(6.0, 10.5, 10.229166666666666)"
15-12-2022 15:51:37.884306,"(1.85, 2.04, 2.0115032679738563)","(3.4, 4.3, 4.1744525547445255)","(6.5, 7.4, 7.365217391304348)","(26.0, 44.0, 43.27272727272727)","(101.0, 190.0, 169.41176470588235)","(41.0, 130.0, 128.46153846153845)","(6.0, 10.5, 10.272727272727273)"
15-12-2022 15:51:38.872402,"(1.85, 2.04, 2.0118709677419355)","(3.4, 4.3, 4.1744525547445255)","(6.5, 7.4, 7.365217391304348)","(26.0, 42.0, 40.888888888888886)","(101.0, 190.0, 175.26315789473685)","(41.0, 130.0, 128.46153846153845)","(6.5, 10.5, 10.3125)"
15-12-2022 15:51:39.871524,"(1.85, 2.02, 2.001081081081081)","(3.4, 4.3, 4.253921568627451)","(6.5, 7.4, 7.372727272727273)","(26.0, 42.0, 40.888888888888886)","(101.0, 190.0, 175.26315789473685)","(41.0, 130.0, 128.46153846153845)","(6.5, 10.5, 10.364583333333334)"
15-12-2022 15:51:40.846302,"(1.85, 2.02, 2.001081081081081)","(3.4, 4.3, 4.253921568627451)","(6.5, 7.4, 7.372727272727273)","(26.0, 42.0, 41.06666666666667)","(101.0, 190.0, 175.26315789473685)","(41.0, 130.0, 124.73684210526315)","(6.5, 10.5, 10.364583333333334)"
15-12-2022 15:51:41.858276,"(1.85, 2.02, 2.000851063829787)","(3.4, 4.3, 4.225333333333333)","(6.5, 7.4, 7.372727272727273)","(26.0, 42.0, 40.92307692307692)","(101.0, 190.0, 175.26315789473685)","(41.0, 130.0, 124.73684210526315)","(6.5, 10.5, 10.364583333333334)"
15-12-2022 15:51:42.830885,"(1.85, 2.02, 2.00086642599278)","(3.4, 4.3, 4.226923076923077)","(6.5, 7.4, 7.386666666666667)","(26.0, 42.0, 40.72727272727273)","(101.0, 190.0, 175.26315789473685)","(41.0, 130.0, 127.77777777777777)","(6.5, 10.5, 10.454545454545455)"
15-12-2022 15:51:43.807520,"(1.85, 2.02, 2.000729927007299)","(3.4, 4.3, 4.222077922077922)","(6.5, 7.6, 7.2823529411764705)","(26.0, 42.0, 40.6)","(101.0, 190.0, 175.26315789473685)","(41.0, 140.0, 130.625)","(6.5, 10.5, 10.303571428571429)"
15-12-2022 15:51:44.824067,"(1.85, 2.02, 2.000337078651685)","(3.4, 4.3, 4.21875)","(6.5, 7.6, 7.2823529411764705)","(26.0, 42.0, 41.0)","(101.0, 190.0, 175.26315789473685)","(41.0, 140.0, 130.625)","(6.5, 10.5, 10.303571428571429)"
15-12-2022 15:51:45.768890,"(1.85, 2.02, 2.0044347826086955)","(3.4, 4.3, 4.222388059701492)","(6.5, 7.6, 7.449180327868852)","(26.0, 42.0, 40.25)","(101.0, 190.0, 175.26315789473685)","(41.0, 140.0, 129.41176470588235)","(6.5, 10.5, 10.30952380952381)"
15-12-2022 15:51:46.707373,"(1.85, 2.02, 2.0122962962962965)","(3.4, 4.3, 4.224193548387097)","(6.5, 7.6, 7.46875)","(26.0, 42.0, 40.25)","(101.0, 190.0, 175.26315789473685)","(41.0, 140.0, 129.41176470588235)","(6.5, 10.5, 10.30952380952381)"
15-12-2022 15:51:47.671107,"(1.85, 2.02, 2.0072941176470587)","(3.4, 4.3, 4.184210526315789)","(6.5, 7.6, 7.502857142857143)","(26.0, 42.0, 40.4)","(101.0, 190.0, 175.26315789473685)","(41.0, 140.0, 130.625)","(6.5, 11.0, 10.256198347107437)"
15-12-2022 15:51:48.625107,"(1.85, 2.0, 1.997037037037037)","(3.4, 4.3, 4.22)","(6.5, 7.6, 7.504761904761905)","(26.0, 42.0, 40.4)","(101.0, 190.0, 177.82608695652175)","(41.0, 140.0, 130.625)","(6.5, 10.5, 10.485294117647058)"
15-12-2022 15:51:49.607881,"(1.85, 2.0, 1.9997297297297296)","(3.4, 4.3, 4.244086021505376)","(6.5, 7.6, 7.504761904761905)","(26.0, 44.0, 42.0)","(101.0, 190.0, 177.82608695652175)","(41.0, 140.0, 130.625)","(6.5, 10.5, 10.484375)"
15-12-2022 15:51:50.646275,"(1.85, 2.02, 2.0004046242774565)","(3.4, 4.3, 4.248780487804878)","(6.5, 7.6, 7.518918918918919)","(26.0, 42.0, 41.333333333333336)","(101.0, 190.0, 180.47619047619048)","(41.0, 140.0, 130.625)","(6.5, 11.0, 10.25)"
15-12-2022 15:51:51.563971,"(1.85, 2.02, 2.0031007751937984)","(3.4, 4.3, 4.266666666666667)","(6.5, 7.6, 7.518918918918919)","(26.0, 42.0, 40.285714285714285)","(101.0, 190.0, 180.47619047619048)","(41.0, 140.0, 130.625)","(6.5, 11.0, 10.279069767441861)"
15-12-2022 15:51:52.594773,"(1.85, 2.02, 2.003970588235294)","(3.4, 4.3, 4.266666666666667)","(6.5, 7.6, 7.273684210526316)","(26.0, 40.0, 39.27272727272727)","(101.0, 190.0, 180.47619047619048)","(41.0, 140.0, 130.625)","(6.5, 11.0, 10.28125)"
15-12-2022 15:51:53.594201,"(1.85, 2.02, 2.0009259259259258)","(3.4, 4.3, 4.257352941176471)","(6.5, 7.6, 7.412903225806452)","(26.0, 40.0, 38.666666666666664)","(101.0, 190.0, 180.47619047619048)","(41.0, 140.0, 130.625)","(6.5, 11.0, 10.308270676691729)"
15-12-2022 15:51:54.561318,"(1.8, 1.99, 1.9849999999999999)","(3.4, 4.3, 4.256521739130434)","(6.5, 7.8, 7.589189189189189)","(26.0, 40.0, 39.0)","(101.0, 190.0, 187.64705882352942)","(41.0, 140.0, 130.625)","(6.5, 11.0, 10.275590551181102)"
15-12-2022 15:51:55.517883,"(1.8, 2.0, 1.9827863777089783)","(3.4, 4.3, 4.256521739130434)","(6.5, 7.8, 7.620833333333333)","(26.0, 40.0, 38.93333333333333)","(101.0, 190.0, 188.1818181818182)","(41.0, 140.0, 130.625)","(6.5, 11.0, 10.275590551181102)"
15-12-2022 15:51:56.469574,"(1.8, 2.0, 1.9922522522522523)","(3.4, 4.3, 4.265217391304348)","(6.5, 7.8, 7.654545454545454)","(26.0, 40.0, 38.8235294117647)","(101.0, 190.0, 188.1818181818182)","(41.0, 140.0, 132.30769230769232)","(6.5, 11.0, 10.239669421487603)"
15-12-2022 15:51:57.407939,"(1.8, 2.02, 2.0101492537313432)","(3.4, 4.3, 4.220512820512821)","(6.5, 7.8, 7.624242424242424)","(26.0, 38.0, 37.69230769230769)","(101.0, 190.0, 180.9090909090909)","(41.0, 140.0, 132.30769230769232)","(6.5, 11.0, 10.404761904761905)"
15-12-2022 15:51:58.377724,"(1.8, 2.02, 2.0153333333333334)","(3.4, 4.3, 4.211764705882353)","(6.5, 7.8, 7.622222222222223)","(26.0, 38.0, 37.733333333333334)","(101.0, 180.0, 176.8421052631579)","(41.0, 140.0, 132.30769230769232)","(6.5, 10.5, 10.36111111111111)"
15-12-2022 15:51:59.282034,"(1.8, 2.02, 2.0027777777777778)","(3.4, 4.3, 4.233707865168539)","(6.5, 7.8, 7.6258064516129025)","(26.0, 38.0, 37.733333333333334)","(101.0, 180.0, 176.8421052631579)","(41.0, 140.0, 132.30769230769232)","(6.5, 10.5, 10.235714285714286)"
15-12-2022 15:52:00.201053,"(1.8, 2.02, 2.0118181818181817)","(3.4, 4.3, 4.238043478260869)","(6.5, 8.0, 7.825641025641025)","(26.0, 38.0, 37.733333333333334)","(101.0, 180.0, 141.11111111111111)","(41.0, 140.0, 132.30769230769232)","(6.5, 10.5, 10.2)"
15-12-2022 15:52:01.225932,"(1.8, 2.02, 2.0147286821705426)","(3.4, 4.3, 4.2459770114942526)","(6.5, 7.8, 7.7214285714285715)","(26.0, 38.0, 37.733333333333334)","(101.0, 180.0, 133.33333333333334)","(41.0, 140.0, 138.125)","(6.5, 10.5, 10.115942028985508)"
15-12-2022 15:52:02.164354,"(1.8, 2.04, 2.0285)","(3.4, 4.3, 4.268656716417911)","(6.5, 7.8, 7.688888888888888)","(26.0, 38.0, 37.6)","(101.0, 180.0, 133.33333333333334)","(41.0, 160.0, 138.125)","(6.5, 10.5, 10.115942028985508)"
15-12-2022 15:52:03.158284,"(1.8, 2.04, 2.0385026737967915)","(3.4, 4.3, 4.267256637168142)","(6.5, 7.8, 7.655172413793103)","(26.0, 38.0, 36.44444444444444)","(101.0, 180.0, 133.33333333333334)","(41.0, 160.0, 142.5)","(6.5, 10.0, 9.902702702702703)"
15-12-2022 15:52:04.153312,"(1.8, 2.04, 2.0386363636363636)","(3.4, 4.3, 4.273684210526316)","(6.5, 7.8, 7.683333333333333)","(26.0, 36.0, 35.77777777777778)","(101.0, 180.0, 133.33333333333334)","(41.0, 160.0, 147.14285714285714)","(6.5, 10.5, 9.832812500000001)"
15-12-2022 15:52:05.093942,"(1.8, 2.04, 2.027457627118644)","(3.4, 4.3, 4.269724770642202)","(6.5, 7.8, 7.683333333333333)","(26.0, 36.0, 35.733333333333334)","(101.0, 180.0, 130.32258064516128)","(41.0, 160.0, 147.14285714285714)","(6.5, 10.5, 10.04888888888889)"
15-12-2022 15:52:06.090479,"(1.8, 2.04, 2.027457627118644)","(3.4, 4.3, 4.269724770642202)","(6.5, 7.8, 7.683333333333333)","(26.0, 36.0, 35.733333333333334)","(101.0, 180.0, 130.32258064516128)","(41.0, 160.0, 118.0)","(6.5, 10.5, 10.04054054054054)"
15-12-2022 15:52:07.007668,"(1.85, 2.0, 1.99984375)","(3.4, 4.4, 4.314285714285715)","(6.5, 7.8, 7.635555555555555)","(26.0, 36.0, 33.51724137931034)","(101.0, 180.0, 130.32258064516128)","(41.0, 130.0, 118.0)","(6.5, 10.5, 10.04054054054054)"
15-12-2022 15:52:07.894857,"(1.85, 2.04, 2.0176470588235293)","(3.4, 4.3, 4.289333333333333)","(6.5, 7.8, 7.632)","(26.0, 36.0, 33.473684210526315)","(101.0, 180.0, 130.32258064516128)","(41.0, 130.0, 121.42857142857143)","(6.5, 10.5, 10.1)"
15-12-2022 15:52:08.845629,"(1.85, 2.04, 2.0331531531531533)","(3.4, 4.3, 4.275555555555555)","(6.5, 7.8, 7.665306122448979)","(26.0, 32.0, 31.91304347826087)","(101.0, 180.0, 135.45454545454544)","(41.0, 130.0, 122.94117647058823)","(6.5, 10.5, 10.068627450980392)"
15-12-2022 15:52:09.821097,"(1.85, 2.04, 2.0375757575757576)","(3.4, 4.3, 4.273563218390804)","(6.5, 7.8, 7.70204081632653)","(26.0, 34.0, 32.0)","(101.0, 180.0, 135.45454545454544)","(41.0, 130.0, 122.94117647058823)","(6.5, 10.5, 10.04)"
15-12-2022 15:52:10.815496,"(1.85, 2.04, 2.0375757575757576)","(3.4, 4.3, 4.273563218390804)","(6.5, 7.8, 7.694339622641509)","(26.0, 34.0, 32.166666666666664)","(101.0, 180.0, 135.45454545454544)","(41.0, 130.0, 122.94117647058823)","(6.5, 10.5, 10.041666666666666)"
15-12-2022 15:52:11.823777,"(1.85, 2.04, 2.0307462686567166)","(3.4, 4.3, 4.286486486486487)","(6.5, 7.8, 7.694339622641509)","(26.0, 34.0, 31.857142857142858)","(101.0, 170.0, 133.63636363636363)","(41.0, 130.0, 122.94117647058823)","(6.5, 10.5, 9.815909090909091)"
15-12-2022 15:52:12.773785,"(1.85, 2.06, 2.034878048780488)","(3.4, 4.3, 4.230708661417323)","(6.5, 7.8, 7.690196078431372)","(26.0, 34.0, 31.857142857142858)","(101.0, 170.0, 128.6206896551724)","(41.0, 130.0, 122.94117647058823)","(6.5, 10.5, 10.107575757575757)"
15-12-2022 15:52:13.770515,"(1.85, 2.06, 2.0409375)","(3.4, 4.3, 4.2256)","(6.5, 7.8, 7.690196078431372)","(26.0, 34.0, 30.88888888888889)","(101.0, 170.0, 128.0)","(41.0, 130.0, 122.94117647058823)","(6.5, 10.5, 10.12463768115942)"
15-12-2022 15:52:14.756936,"(1.8, 2.06, 2.0468965517241378)","(3.4, 4.2, 4.176923076923077)","(6.5, 7.8, 7.697872340425532)","(26.0, 34.0, 31.29032258064516)","(101.0, 170.0, 128.6206896551724)","(41.0, 130.0, 122.94117647058823)","(6.5, 10.5, 10.12463768115942)"
15-12-2022 15:52:15.732526,"(1.8, 2.06, 2.0567330677290836)","(3.4, 4.1, 4.083928571428571)","(6.5, 8.0, 7.821621621621621)","(26.0, 34.0, 31.142857142857142)","(101.0, 170.0, 128.6206896551724)","(41.0, 130.0, 122.94117647058823)","(6.5, 10.5, 9.392)"
15-12-2022 15:52:16.648597,"(1.8, 2.12, 2.093241379310345)","(3.4, 4.0, 3.9901639344262296)","(6.5, 8.2, 7.912280701754385)","(26.0, 34.0, 31.29032258064516)","(101.0, 170.0, 138.42105263157896)","(41.0, 130.0, 123.75)","(6.5, 9.4, 9.392)"
15-12-2022 15:52:17.563670,"(1.8, 2.12, 2.113)","(3.4, 4.1, 4.013846153846154)","(6.5, 8.2, 7.966037735849056)","(26.0, 34.0, 31.244444444444444)","(101.0, 170.0, 144.05405405405406)","(41.0, 130.0, 124.66666666666667)","(6.5, 9.6, 9.348148148148148)"
15-12-2022 15:52:18.548142,"(1.8, 2.14, 2.1125217391304347)","(3.4, 4.1, 4.0128571428571425)","(6.5, 7.8, 7.79047619047619)","(26.0, 34.0, 31.244444444444444)","(101.0, 170.0, 144.05405405405406)","(41.0, 130.0, 125.71428571428572)","(6.5, 9.8, 9.461016949152542)"
15-12-2022 15:52:19.656064,"(1.8, 2.14, 2.117520661157025)","(3.4, 4.1, 4.04)","(6.5, 7.8, 7.79047619047619)","(26.0, 34.0, 31.244444444444444)","(101.0, 170.0, 138.0)","(41.0, 130.0, 125.71428571428572)","(6.5, 9.8, 9.940000000000001)"
15-12-2022 15:52:20.629614,"(1.8, 2.14, 2.116692913385827)","(3.5, 4.1, 4.028523489932886)","(6.5, 7.8, 7.699999999999999)","(26.0, 34.0, 31.244444444444444)","(101.0, 170.0, 140.37037037037038)","(41.0, 130.0, 125.71428571428572)","(7.0, 10.5, 9.291044776119403)"
15-12-2022 15:52:21.628265,"(1.8, 2.16, 2.1422093023255817)","(3.5, 4.0, 3.9965116279069766)","(6.5, 7.6, 7.567032967032967)","(26.0, 34.0, 30.9)","(101.0, 170.0, 132.96296296296296)","(41.0, 130.0, 125.71428571428572)","(7.0, 9.4, 9.282170542635658)"
15-12-2022 15:52:22.673347,"(1.8, 2.14, 2.133972602739726)","(3.5, 4.1, 4.008571428571429)","(6.5, 7.6, 7.495238095238095)","(26.0, 34.0, 32.0)","(101.0, 170.0, 138.9655172413793)","(41.0, 130.0, 118.46153846153847)","(7.0, 9.4, 9.5)"
15-12-2022 15:52:23.699965,"(1.8, 2.16, 2.1482926829268294)","(3.5, 3.95, 3.9043478260869566)","(6.5, 7.6, 7.557894736842105)","(26.0, 32.0, 31.181818181818183)","(101.0, 170.0, 138.9655172413793)","(41.0, 120.0, 118.46153846153847)","(7.0, 9.8, 9.490434782608697)"
15-12-2022 15:52:24.676295,"(1.8, 2.16, 2.1422222222222222)","(3.5, 3.95, 3.930357142857143)","(6.5, 7.6, 7.5935483870967735)","(26.0, 32.0, 31.181818181818183)","(101.0, 170.0, 138.9655172413793)","(41.0, 120.0, 118.46153846153847)","(7.0, 9.8, 9.490434782608697)"
15-12-2022 15:52:25.733894,"(1.8, 2.18, 2.160327868852459)","(3.5, 4.0, 3.9641509433962265)","(6.5, 7.8, 7.5875)","(26.0, 34.0, 31.285714285714285)","(101.0, 170.0, 138.9655172413793)","(41.0, 120.0, 119.375)","(7.0, 9.4, 9.341304347826087)"
15-12-2022 15:52:26.710886,"(1.8, 2.18, 2.1585074626865675)","(3.5, 4.0, 3.961818181818182)","(6.5, 7.8, 7.5875)","(26.0, 34.0, 31.125)","(101.0, 170.0, 138.9655172413793)","(41.0, 120.0, 119.375)","(7.0, 9.4, 9.334146341463414)"
15-12-2022 15:52:27.756722,"(1.8, 2.18, 2.1585074626865675)","(3.5, 4.0, 3.961818181818182)","(6.5, 7.8, 7.5875)","(26.0, 34.0, 31.125)","(101.0, 170.0, 138.9655172413793)","(41.0, 120.0, 119.375)","(7.0, 9.4, 9.334146341463414)"
15-12-2022 15:52:28.794571,"(1.8, 2.18, 2.1585074626865675)","(3.5, 4.0, 3.961818181818182)","(6.5, 7.8, 7.5875)","(26.0, 34.0, 31.125)","(101.0, 170.0, 138.9655172413793)","(41.0, 120.0, 119.16666666666667)","(7.0, 9.4, 9.326436781609196)"
15-12-2022 15:52:29.749928,"(1.8, 2.2, 2.2054545454545456)","(3.5, 3.95, 3.8851063829787233)","(6.5, 7.8, 7.5875)","(26.0, 34.0, 32.4)","(101.0, 170.0, 130.5263157894737)","(41.0, 120.0, 119.16666666666667)","(7.0, 9.4, 9.308695652173913)"
15-12-2022 15:52:30.647993,"(1.8, 2.22, 2.2165517241379313)","(3.5, 3.85, 3.843137254901961)","(6.5, 7.6, 7.527659574468085)","(26.0, 34.0, 32.4)","(101.0, 170.0, 133.33333333333334)","(41.0, 120.0, 119.16666666666667)","(7.0, 9.4, 9.308695652173913)"
15-12-2022 15:52:31.633054,"(1.8, 2.26, 2.214170854271357)","(3.5, 3.85, 3.843859649122807)","(6.5, 7.6, 7.515942028985507)","(26.0, 34.0, 32.303030303030305)","(101.0, 140.0, 132.85714285714286)","(41.0, 130.0, 124.66666666666667)","(7.0, 9.4, 9.308695652173913)"
15-12-2022 15:52:32.521354,"(1.8, 2.24, 2.203076923076923)","(3.5, 3.85, 3.838709677419355)","(6.5, 7.6, 7.512925170068027)","(26.0, 34.0, 32.303030303030305)","(101.0, 140.0, 129.4736842105263)","(41.0, 130.0, 125.78947368421052)","(7.0, 9.4, 9.308695652173913)"
