,Noble Present,Sudden Flare,Treat Me Special,Nannys Mission,Red Lil Shipment,Princess Mia Rose,Blue Bonnie,Great Devotion,Our Golden Colleen,License To Carry
05-01-2023 14:20:17.476211,"(12.0, 18.5, 16.75)","(31.0, 230.0, 210.21052631578948)","(3.3, 4.5, 4.048)","(51.0, 980.0, 900.0)","(21.0, 130.0, 121.68)","(15.0, 28.0, 19.6)","(13.0, 20.0, 18.714285714285715)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 63.5)"
05-01-2023 14:20:18.955872,"(12.0, 18.5, 16.75)","(31.0, 230.0, 212.0952380952381)","(3.3, 4.4, 4.048)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 120.95652173913042)","(15.0, 28.0, 20.0)","(13.0, 19.0, 18.714285714285715)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 63.349999999999994)"
05-01-2023 14:20:20.443242,"(12.0, 18.5, 16.75)","(31.0, 230.0, 212.0952380952381)","(3.3, 4.4, 4.048)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 120.95652173913042)","(15.0, 28.0, 20.0)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 63.349999999999994)"
05-01-2023 14:20:21.967103,"(12.0, 18.5, 16.75)","(31.0, 230.0, 212.0952380952381)","(3.3, 4.4, 4.048)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 120.95652173913042)","(15.0, 28.0, 20.0)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 63.349999999999994)"
05-01-2023 14:20:23.560470,"(12.0, 18.5, 16.75)","(31.0, 230.0, 212.0952380952381)","(3.3, 4.4, 4.048)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 120.95652173913042)","(15.0, 28.0, 20.0)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 63.349999999999994)"
05-01-2023 14:20:25.222397,"(12.0, 18.5, 16.75)","(31.0, 230.0, 212.0952380952381)","(3.3, 4.4, 4.048)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 120.95652173913042)","(15.0, 28.0, 20.0)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 63.349999999999994)"
05-01-2023 14:20:26.788913,"(12.0, 18.5, 16.75)","(31.0, 230.0, 212.0952380952381)","(3.3, 4.4, 4.048)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 120.95652173913042)","(15.0, 28.0, 20.0)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 63.349999999999994)"
05-01-2023 14:20:28.424242,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.4, 4.048)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(15.0, 28.0, 21.0)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 58.4)"
05-01-2023 14:20:30.009294,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.4, 4.048)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(15.0, 28.0, 21.0)","(13.0, 19.0, 17.26086956521739)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 58.4)"
05-01-2023 14:20:31.660681,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.4, 4.048)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(15.0, 28.0, 21.0)","(13.0, 19.0, 17.26086956521739)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 58.4)"
05-01-2023 14:20:33.502965,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.4, 4.048)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(15.0, 28.0, 21.0)","(13.0, 19.0, 17.26086956521739)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 58.4)"
05-01-2023 14:20:35.365629,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.4, 4.048)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(15.0, 28.0, 21.0)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.32, 2.2571764705882353)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 58.4)"
05-01-2023 14:20:36.860834,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.4, 4.048)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(15.0, 28.0, 21.0)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.3, 2.2571764705882353)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 58.4)"
05-01-2023 14:20:38.426087,"(12.0, 18.5, 16.75)","(31.0, 230.0, 213.6521739130435)","(3.3, 4.4, 4.048)","(51.0, 980.0, 900.0)","(21.0, 130.0, 119.05263157894737)","(15.0, 28.0, 23.655172413793103)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.3, 2.2110204081632654)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 61.7)"
05-01-2023 14:20:39.876906,"(12.0, 18.5, 16.75)","(31.0, 230.0, 213.6521739130435)","(3.3, 4.4, 4.048)","(51.0, 980.0, 900.0)","(21.0, 130.0, 119.05263157894737)","(15.0, 28.0, 23.655172413793103)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.28, 2.2764383561643835)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 61.7)"
05-01-2023 14:20:41.352447,"(12.0, 18.5, 16.75)","(31.0, 230.0, 213.6521739130435)","(3.3, 4.4, 4.048)","(51.0, 980.0, 900.0)","(21.0, 130.0, 119.05263157894737)","(15.0, 28.0, 23.655172413793103)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.28, 2.2764383561643835)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 61.7)"
05-01-2023 14:20:42.957039,"(12.0, 18.5, 16.5)","(31.0, 230.0, 213.6521739130435)","(3.3, 4.4, 4.048)","(51.0, 980.0, 900.0)","(21.0, 130.0, 119.05263157894737)","(15.0, 28.0, 26.0)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.28, 2.2764383561643835)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 61.7)"
05-01-2023 14:20:44.509835,"(12.0, 18.5, 16.5)","(31.0, 230.0, 213.6521739130435)","(3.3, 4.4, 4.171428571428572)","(51.0, 980.0, 900.0)","(21.0, 130.0, 119.05263157894737)","(15.0, 27.0, 26.0)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.28, 2.2764383561643835)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 59.0)"
05-01-2023 14:20:46.056325,"(12.0, 18.5, 16.5)","(31.0, 230.0, 212.0952380952381)","(3.3, 4.4, 4.171428571428572)","(51.0, 980.0, 900.0)","(21.0, 130.0, 119.05263157894737)","(15.0, 27.0, 26.0)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.28, 2.248292682926829)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 59.0)"
05-01-2023 14:20:47.577552,"(12.0, 18.5, 16.5)","(31.0, 230.0, 211.20000000000002)","(3.3, 4.4, 4.171428571428572)","(51.0, 980.0, 900.0)","(21.0, 130.0, 119.05263157894737)","(15.0, 27.0, 26.0)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.28, 2.248292682926829)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 61.7)"
05-01-2023 14:20:49.104246,"(12.0, 18.5, 16.5)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.4, 4.171428571428572)","(51.0, 980.0, 865.0)","(21.0, 130.0, 121.33333333333333)","(15.0, 27.0, 24.18181818181818)","(13.0, 19.0, 18.058823529411764)","(1.85, 2.28, 2.1981443298969072)","(7.5, 12.0, 10.652631578947368)","(31.0, 65.0, 62.25)"
05-01-2023 14:20:50.711885,"(12.0, 18.5, 14.970588235294118)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.4, 4.171428571428572)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 121.33333333333333)","(15.0, 28.0, 24.18181818181818)","(13.0, 19.0, 18.07894736842105)","(1.85, 2.26, 2.1976)","(7.5, 12.0, 10.96)","(31.0, 65.0, 62.25)"
05-01-2023 14:20:52.342521,"(12.0, 18.5, 14.970588235294118)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.4, 4.171428571428572)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 121.33333333333333)","(15.0, 28.0, 24.18181818181818)","(13.0, 19.5, 18.3125)","(1.85, 2.26, 2.196326530612245)","(7.5, 11.5, 10.96)","(31.0, 65.0, 62.25)"
05-01-2023 14:20:53.916404,"(12.0, 18.5, 14.970588235294118)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 119.60000000000001)","(15.0, 28.0, 24.18181818181818)","(13.0, 23.0, 18.3125)","(1.85, 2.26, 2.196326530612245)","(7.5, 11.5, 10.96)","(31.0, 65.0, 50.5)"
05-01-2023 14:20:55.469023,"(12.0, 18.5, 14.970588235294118)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 111.0909090909091)","(15.0, 28.0, 24.18181818181818)","(13.0, 23.0, 18.3125)","(1.85, 2.26, 2.196326530612245)","(7.5, 11.5, 10.96)","(31.0, 65.0, 50.5)"
05-01-2023 14:20:57.032876,"(12.0, 18.5, 14.970588235294118)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 111.0909090909091)","(15.0, 28.0, 24.18181818181818)","(13.0, 23.0, 18.3125)","(1.85, 2.26, 2.196326530612245)","(7.5, 11.5, 10.96)","(31.0, 65.0, 50.5)"
05-01-2023 14:20:58.602433,"(12.0, 18.5, 14.970588235294118)","(31.0, 230.0, 206.5)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 112.66666666666666)","(15.0, 28.0, 23.40625)","(13.0, 23.0, 17.23076923076923)","(1.85, 2.26, 2.196326530612245)","(7.5, 11.5, 10.96)","(31.0, 65.0, 50.5)"
05-01-2023 14:21:00.202402,"(12.0, 18.5, 14.970588235294118)","(31.0, 230.0, 206.5)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 110.19047619047619)","(15.0, 28.0, 23.40625)","(13.0, 23.0, 17.107142857142858)","(1.85, 2.26, 2.196326530612245)","(7.5, 11.5, 10.96)","(31.0, 65.0, 50.5)"
05-01-2023 14:21:01.684383,"(12.0, 18.5, 14.970588235294118)","(31.0, 230.0, 206.5)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 110.19047619047619)","(15.0, 28.0, 23.40625)","(13.0, 23.0, 19.666666666666668)","(1.85, 2.26, 2.196326530612245)","(7.5, 11.5, 10.96)","(31.0, 65.0, 50.5)"
05-01-2023 14:21:03.401198,"(12.0, 18.5, 14.970588235294118)","(31.0, 230.0, 206.5)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 110.19047619047619)","(15.0, 28.0, 23.40625)","(13.0, 22.0, 19.235294117647058)","(1.85, 2.26, 2.1874418604651162)","(7.5, 11.5, 10.96)","(31.0, 65.0, 50.5)"
05-01-2023 14:21:05.178401,"(12.0, 18.5, 15.033333333333333)","(31.0, 230.0, 206.5)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 110.19047619047619)","(15.0, 28.0, 23.545454545454547)","(13.0, 21.0, 18.272727272727273)","(1.85, 2.26, 2.1874418604651162)","(7.5, 11.5, 10.96)","(31.0, 65.0, 50.5)"
05-01-2023 14:21:06.627682,"(12.0, 18.5, 15.033333333333333)","(31.0, 230.0, 206.5)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 110.19047619047619)","(15.0, 28.0, 23.545454545454547)","(13.0, 21.0, 18.272727272727273)","(1.85, 2.26, 2.1874418604651162)","(7.5, 11.5, 10.96)","(31.0, 65.0, 50.5)"
05-01-2023 14:21:08.135555,"(12.0, 18.5, 15.180851063829786)","(31.0, 230.0, 176.28571428571428)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 612.0)","(21.0, 130.0, 60.666666666666664)","(15.0, 28.0, 19.352941176470587)","(13.0, 21.0, 18.272727272727273)","(1.85, 2.26, 2.0612500000000002)","(7.5, 11.5, 8.823529411764707)","(31.0, 65.0, 55.33333333333333)"
05-01-2023 14:21:09.573659,"(12.0, 18.5, 15.180851063829786)","(31.0, 230.0, 213.6521739130435)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 888.0)","(21.0, 130.0, 114.0)","(15.0, 28.0, 23.40625)","(13.0, 21.0, 18.272727272727273)","(1.85, 2.24, 2.1627083333333337)","(7.5, 10.0, 10.142857142857142)","(31.0, 65.0, 60.85714285714286)"
05-01-2023 14:21:10.932197,"(12.0, 18.5, 15.180851063829786)","(31.0, 230.0, 213.6521739130435)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 888.0)","(21.0, 130.0, 114.0)","(15.0, 28.0, 23.40625)","(13.0, 21.0, 18.272727272727273)","(1.85, 2.22, 2.1610309278350517)","(7.5, 10.5, 10.2)","(31.0, 65.0, 57.75)"
05-01-2023 14:21:12.353953,"(12.0, 18.5, 15.170731707317072)","(31.0, 230.0, 176.28571428571428)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 612.0)","(21.0, 130.0, 60.666666666666664)","(15.0, 28.0, 20.125)","(13.0, 21.0, 18.272727272727273)","(1.85, 2.22, 2.097777777777778)","(7.5, 10.5, 10.306666666666667)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:13.673754,"(12.0, 18.5, 15.170731707317072)","(31.0, 230.0, 176.28571428571428)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 612.0)","(21.0, 130.0, 60.666666666666664)","(15.0, 28.0, 20.125)","(13.0, 21.0, 19.235294117647058)","(1.85, 2.22, 2.097777777777778)","(7.5, 10.5, 10.1125)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:14.976961,"(12.0, 18.5, 15.170731707317072)","(31.0, 230.0, 176.28571428571428)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 612.0)","(21.0, 130.0, 60.666666666666664)","(15.0, 28.0, 22.75)","(13.0, 21.0, 19.695652173913043)","(1.85, 2.22, 2.097777777777778)","(7.5, 10.5, 9.466666666666667)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:16.304101,"(12.0, 18.5, 15.170731707317072)","(31.0, 230.0, 176.28571428571428)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 612.0)","(21.0, 130.0, 60.666666666666664)","(15.0, 28.0, 22.75)","(13.0, 21.0, 19.695652173913043)","(1.85, 2.22, 2.097777777777778)","(7.5, 10.5, 9.466666666666667)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:17.660526,"(12.0, 18.5, 15.180851063829786)","(31.0, 230.0, 176.28571428571428)","(3.3, 4.4, 4.290909090909091)","(51.0, 980.0, 612.0)","(21.0, 130.0, 60.666666666666664)","(15.0, 28.0, 22.75)","(13.0, 21.0, 19.695652173913043)","(1.85, 2.22, 2.097777777777778)","(7.5, 10.5, 9.466666666666667)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:19.090468,"(12.0, 18.5, 15.180851063829786)","(31.0, 230.0, 203.14285714285714)","(3.3, 4.4, 4.333333333333334)","(51.0, 980.0, 673.3333333333334)","(21.0, 130.0, 78.0)","(15.0, 28.0, 23.275)","(13.0, 21.0, 20.0)","(1.85, 2.22, 2.016)","(7.5, 10.5, 8.6)","(31.0, 65.0, 64.32608695652173)"
05-01-2023 14:21:20.515875,"(12.0, 18.5, 15.466666666666667)","(31.0, 230.0, 203.14285714285714)","(3.3, 4.4, 4.333333333333334)","(51.0, 980.0, 673.3333333333334)","(21.0, 130.0, 78.0)","(15.0, 28.0, 22.09375)","(13.0, 21.0, 21.26086956521739)","(1.85, 2.2, 2.008)","(7.5, 11.0, 8.6)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:22.002317,"(12.0, 18.5, 15.595744680851064)","(31.0, 230.0, 198.66666666666666)","(3.3, 4.4, 4.378571428571429)","(51.0, 980.0, 612.0)","(21.0, 130.0, 60.666666666666664)","(15.0, 28.0, 24.23076923076923)","(13.0, 23.0, 21.26086956521739)","(1.9, 2.2, 1.9673333333333334)","(7.0, 11.0, 8.6)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:23.454695,"(12.0, 18.5, 15.595744680851064)","(31.0, 230.0, 198.66666666666666)","(3.3, 4.4, 4.378571428571429)","(51.0, 980.0, 612.0)","(21.0, 130.0, 85.0)","(15.0, 30.0, 24.23076923076923)","(13.0, 23.0, 21.26086956521739)","(1.9, 2.18, 1.9673333333333334)","(7.0, 11.0, 8.6)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:24.867578,"(12.0, 18.5, 15.595744680851064)","(31.0, 230.0, 198.66666666666666)","(3.3, 4.4, 4.378571428571429)","(51.0, 980.0, 612.0)","(21.0, 130.0, 85.0)","(15.0, 30.0, 24.23076923076923)","(13.0, 23.0, 21.26086956521739)","(1.9, 2.18, 1.9673333333333334)","(7.0, 11.0, 8.6)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:26.248942,"(12.0, 18.5, 15.595744680851064)","(31.0, 230.0, 198.66666666666666)","(3.3, 4.4, 4.2875)","(51.0, 980.0, 612.0)","(21.0, 130.0, 85.0)","(15.0, 30.0, 22.105263157894736)","(13.0, 23.0, 22.2)","(1.9, 2.18, 1.9219047619047618)","(7.0, 11.0, 9.86)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:27.628974,"(12.0, 18.5, 15.595744680851064)","(31.0, 230.0, 206.5)","(3.3, 4.6, 4.2875)","(51.0, 980.0, 612.0)","(21.0, 130.0, 85.0)","(15.0, 30.0, 22.105263157894736)","(13.0, 23.0, 22.2)","(1.9, 2.16, 1.9219047619047618)","(7.0, 11.0, 9.86)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:29.023257,"(12.0, 18.5, 15.595744680851064)","(31.0, 230.0, 206.5)","(3.3, 4.6, 4.2875)","(51.0, 980.0, 612.0)","(21.0, 130.0, 85.0)","(15.0, 30.0, 22.105263157894736)","(13.0, 23.0, 22.2)","(1.9, 2.16, 1.9176666666666666)","(7.0, 11.0, 9.154545454545454)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:30.366545,"(12.0, 18.5, 15.595744680851064)","(31.0, 230.0, 206.5)","(3.3, 4.6, 4.2875)","(51.0, 980.0, 612.0)","(21.0, 130.0, 70.0)","(15.0, 30.0, 22.105263157894736)","(13.0, 23.0, 22.2)","(1.9, 2.14, 1.9176666666666666)","(7.0, 11.5, 8.92)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:31.777354,"(12.0, 18.5, 15.595744680851064)","(31.0, 230.0, 206.5)","(3.3, 4.6, 4.2875)","(51.0, 980.0, 612.0)","(21.0, 130.0, 70.0)","(15.0, 30.0, 22.105263157894736)","(13.0, 23.0, 22.2)","(1.9, 2.14, 1.966)","(7.0, 11.5, 7.8)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:33.135118,"(12.0, 18.5, 15.595744680851064)","(31.0, 230.0, 206.5)","(3.3, 4.6, 4.7444444444444445)","(51.0, 980.0, 612.0)","(21.0, 130.0, 70.0)","(15.0, 30.0, 22.105263157894736)","(13.0, 23.0, 22.2)","(1.9, 2.14, 1.9295238095238094)","(7.0, 9.6, 9.061538461538461)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:34.461124,"(12.0, 18.5, 15.595744680851064)","(31.0, 230.0, 206.5)","(3.3, 4.9, 4.7444444444444445)","(51.0, 980.0, 612.0)","(21.0, 130.0, 70.0)","(15.0, 30.0, 22.105263157894736)","(13.0, 23.0, 22.2)","(1.9, 2.12, 1.9295238095238094)","(7.0, 9.4, 8.3)","(31.0, 65.0, 64.3111111111111)"
05-01-2023 14:21:35.836237,"(12.0, 18.5, 15.595744680851064)","(31.0, 230.0, 203.14285714285714)","(3.3, 4.9, 4.7444444444444445)","(51.0, 980.0, 520.0)","(21.0, 130.0, 70.57142857142857)","(15.0, 30.0, 24.23076923076923)","(13.0, 23.0, 21.0)","(1.9, 2.12, 1.92)","(7.0, 9.4, 8.2)","(31.0, 65.0, 49.33333333333333)"
05-01-2023 14:21:37.151376,"(12.0, 19.5, 18.272727272727273)","(31.0, 230.0, 8576.571428571428)","(3.3, 4.9, 5.5531250000000005)","(51.0, 980.0, 9523.57142857143)","(21.0, 130.0, 8001.039999999999)","(15.0, 30.0, 27.78421052631579)","(13.0, 23.0, 21.0)","(1.9, 2.12, 3.030909090909091)","(7.0, 9.6, 12.129411764705884)","(31.0, 65.0, 55.5)"
05-01-2023 14:21:38.601450,"(12.0, 19.5, 15.450000000000001)","(31.0, 99999, 8001.039999999999)","(3.3, 5.9, 5.5531250000000005)","(51.0, 99999, 9523.57142857143)","(21.0, 99999, 8001.039999999999)","(15.0, 32.0, 27.78421052631579)","(13.0, 25.0, 21.0)","(1.9, 5.5, 3.030909090909091)","(7.0, 14.0, 12.129411764705884)","(31.0, 65.0, 55.5)"
05-01-2023 14:21:40.057992,"(12.0, 19.5, 15.450000000000001)","(31.0, 99999, 609.84)","(3.3, 5.9, 5.5531250000000005)","(51.0, 99999, 8335.083333333334)","(21.0, 99999, 56.666666666666664)","(15.0, 32.0, 26.66)","(13.0, 25.0, 21.0)","(1.9, 5.5, 2.925806451612903)","(7.0, 14.0, 12.275)","(31.0, 65.0, 55.5)"
05-01-2023 14:21:41.361003,"(12.0, 19.5, 15.450000000000001)","(31.0, 760.0, 734.2241379310344)","(3.3, 5.9, 6.475)","(51.0, 99999, 8335.083333333334)","(21.0, 80.0, 56.666666666666664)","(15.0, 32.0, 26.66)","(13.0, 25.0, 21.0)","(1.9, 5.5, 3.615)","(7.0, 14.0, 12.275)","(31.0, 65.0, 55.5)"
05-01-2023 14:21:43.086214,"(12.0, 19.5, 19.40625)","(31.0, 760.0, 609.84)","(3.3, 8.2, 7.625806451612903)","(51.0, 99999, 9523.57142857143)","(21.0, 80.0, 56.666666666666664)","(15.0, 32.0, 26.66)","(13.0, 25.0, 21.0)","(1.9, 5.5, 3.615)","(7.0, 14.0, 12.275)","(31.0, 65.0, 55.5)"
