,Antarctic Ocean,Ashim,Shalaga,Beagle,Coastal Town,Belthil,Rich Memories,Trust Rusty,Rock Dee Jay,Navy Black,Pammy Joy,Pistachio,Tonys Kick
06-01-2023 14:51:38.361102,"(19.0, 21.0, 20.209302325581394)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.6, 9.257142857142858)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.647058823529411)","(10.0, 14.5, 13.272727272727273)","(17.0, 29.0, 28.636363636363637)","(18.0, 23.0, 22.55)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:40.181834,"(19.0, 21.0, 20.209302325581394)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.6, 8.399999999999999)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.647058823529411)","(10.0, 14.5, 13.666666666666666)","(17.0, 29.0, 28.636363636363637)","(17.0, 23.0, 21.36)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:42.328043,"(19.0, 21.0, 20.209302325581394)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 8.533333333333333)","(4.4, 5.0, 5.0618181818181816)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.647058823529411)","(10.0, 14.0, 13.666666666666666)","(17.0, 29.0, 28.636363636363637)","(17.0, 22.0, 21.36)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:44.247638,"(19.0, 21.0, 20.677419354838708)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.2, 9.246153846153847)","(4.4, 5.1, 5.046153846153846)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.647058823529411)","(10.0, 14.0, 13.666666666666666)","(17.0, 29.0, 28.636363636363637)","(17.0, 22.0, 21.2)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:45.850112,"(19.0, 21.0, 20.677419354838708)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.246153846153847)","(4.4, 5.1, 5.046153846153846)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.3125)","(10.0, 14.0, 13.666666666666666)","(17.0, 29.0, 27.416666666666668)","(17.0, 22.0, 21.2)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:47.477607,"(19.0, 21.0, 20.677419354838708)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.246153846153847)","(4.4, 5.1, 4.952173913043478)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.3125)","(10.0, 14.0, 13.666666666666666)","(17.0, 28.0, 27.416666666666668)","(17.0, 22.0, 21.2)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:49.214537,"(19.0, 21.0, 20.677419354838708)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.246153846153847)","(4.4, 5.0, 4.957142857142857)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.3125)","(10.0, 14.0, 13.647058823529411)","(17.0, 28.0, 27.384615384615383)","(17.0, 22.0, 21.2)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:50.862250,"(19.0, 21.0, 20.677419354838708)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.246153846153847)","(4.4, 5.0, 4.957142857142857)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.3125)","(10.0, 14.0, 13.647058823529411)","(17.0, 28.0, 27.384615384615383)","(17.0, 22.0, 21.529411764705884)","(6.5, 8.0, 7.714285714285714)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:52.503122,"(19.0, 21.0, 20.677419354838708)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.246153846153847)","(4.4, 5.0, 4.957142857142857)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.3125)","(10.0, 14.0, 13.647058823529411)","(17.0, 28.0, 27.384615384615383)","(17.0, 22.0, 21.627906976744185)","(6.5, 8.0, 7.706666666666666)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:54.214476,"(19.0, 21.0, 20.677419354838708)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.246153846153847)","(4.4, 5.0, 4.975)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.3125)","(10.0, 14.0, 13.4)","(17.0, 28.0, 27.384615384615383)","(17.0, 22.0, 21.627906976744185)","(6.5, 8.0, 7.733333333333333)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:55.926941,"(19.0, 21.0, 20.677419354838708)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.246153846153847)","(4.4, 5.0, 4.975)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.647058823529411)","(10.0, 14.0, 13.4)","(17.0, 28.0, 25.333333333333332)","(17.0, 22.0, 21.52173913043478)","(6.5, 8.0, 7.6571428571428575)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:57.614448,"(19.0, 21.0, 20.677419354838708)","(11.0, 18.0, 16.5625)","(9.0, 11.0, 10.727272727272727)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.246153846153847)","(4.4, 5.0, 4.975)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.5)","(10.0, 14.0, 13.4)","(17.0, 28.0, 25.333333333333332)","(17.0, 22.0, 21.52173913043478)","(6.5, 8.0, 7.550000000000001)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:59.264993,"(19.0, 21.0, 20.677419354838708)","(11.0, 17.5, 16.642857142857142)","(9.0, 11.5, 10.76086956521739)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.246153846153847)","(4.4, 5.0, 4.975)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.5)","(10.0, 14.0, 13.4)","(17.0, 28.0, 25.333333333333332)","(17.0, 22.0, 21.52173913043478)","(6.5, 8.2, 7.618181818181818)","(101.0, 230.0, 215.0)"
06-01-2023 14:52:00.868289,"(19.0, 21.0, 20.677419354838708)","(11.0, 17.5, 16.642857142857142)","(9.0, 11.5, 10.76086956521739)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.114285714285714)","(4.4, 5.0, 4.975)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.4)","(10.0, 14.0, 13.4)","(17.0, 28.0, 25.333333333333332)","(17.0, 22.0, 21.52173913043478)","(6.5, 8.2, 7.618181818181818)","(101.0, 230.0, 215.0)"
06-01-2023 14:52:02.534596,"(19.0, 21.0, 20.677419354838708)","(11.0, 17.5, 16.642857142857142)","(9.0, 11.5, 10.76086956521739)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.114285714285714)","(4.4, 5.0, 4.975)","(21.0, 42.0, 38.0)","(9.0, 12.5, 11.4)","(10.0, 14.0, 13.4)","(17.0, 28.0, 25.333333333333332)","(17.0, 22.0, 21.52173913043478)","(6.5, 8.2, 7.6)","(101.0, 230.0, 215.0)"
06-01-2023 14:52:04.236202,"(19.0, 21.0, 20.677419354838708)","(11.0, 17.5, 16.642857142857142)","(9.0, 11.5, 10.76086956521739)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.114285714285714)","(4.4, 5.0, 4.8545454545454545)","(21.0, 42.0, 38.0)","(9.0, 12.5, 11.4)","(10.0, 14.0, 13.4)","(17.0, 28.0, 25.333333333333332)","(17.0, 22.0, 21.52173913043478)","(6.5, 8.4, 8.0)","(101.0, 230.0, 215.0)"
06-01-2023 14:52:05.860091,"(19.0, 21.0, 20.0625)","(11.0, 17.5, 16.642857142857142)","(9.0, 11.5, 10.76086956521739)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.114285714285714)","(4.4, 4.9, 4.95)","(21.0, 42.0, 38.0)","(9.0, 12.5, 11.4)","(10.0, 14.0, 13.4)","(17.0, 28.0, 25.333333333333332)","(17.0, 22.0, 21.52173913043478)","(6.5, 8.4, 8.0)","(101.0, 230.0, 215.0)"
06-01-2023 14:52:07.972280,"(19.0, 21.0, 20.0625)","(11.0, 17.5, 16.642857142857142)","(9.0, 11.5, 10.76086956521739)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.114285714285714)","(4.4, 5.0, 4.95)","(21.0, 42.0, 38.0)","(9.0, 12.5, 11.4)","(10.0, 14.0, 13.4)","(17.0, 28.0, 25.333333333333332)","(17.0, 22.0, 21.52173913043478)","(6.5, 8.4, 7.955555555555556)","(101.0, 230.0, 215.0)"
06-01-2023 14:52:10.048953,"(19.0, 21.0, 20.0625)","(11.0, 17.5, 16.642857142857142)","(9.0, 11.5, 10.76086956521739)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.218181818181819)","(4.4, 5.0, 4.955555555555556)","(21.0, 42.0, 38.0)","(9.0, 12.5, 11.4)","(10.0, 14.0, 13.4)","(17.0, 28.0, 26.0)","(17.0, 22.0, 21.52173913043478)","(6.5, 8.4, 7.955555555555556)","(101.0, 230.0, 215.0)"
06-01-2023 14:52:11.865826,"(19.0, 21.0, 20.0625)","(11.0, 17.5, 16.642857142857142)","(9.0, 11.5, 10.76086956521739)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.2)","(4.4, 5.0, 4.955555555555556)","(21.0, 42.0, 38.0)","(9.0, 12.5, 11.4)","(10.0, 14.0, 13.4)","(17.0, 28.0, 26.0)","(17.0, 22.0, 21.52173913043478)","(6.5, 8.4, 7.955555555555556)","(101.0, 230.0, 215.0)"
06-01-2023 14:52:13.396248,"(19.0, 21.0, 20.0625)","(11.0, 17.5, 16.642857142857142)","(9.0, 11.5, 10.76086956521739)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.2)","(4.4, 5.0, 4.945454545454545)","(21.0, 42.0, 38.0)","(9.0, 12.5, 11.117647058823529)","(10.0, 14.0, 13.4)","(17.0, 28.0, 26.0)","(17.0, 22.0, 21.435897435897434)","(6.5, 8.4, 7.955555555555556)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:14.979730,"(19.0, 21.0, 20.0625)","(11.0, 17.5, 16.642857142857142)","(9.0, 11.5, 10.76086956521739)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.2)","(4.4, 5.0, 4.945454545454545)","(21.0, 42.0, 38.0)","(9.0, 11.5, 11.117647058823529)","(10.0, 14.0, 13.4)","(17.0, 28.0, 26.0)","(17.0, 22.0, 21.435897435897434)","(6.5, 8.4, 7.955555555555556)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:16.561526,"(19.0, 21.0, 20.0625)","(11.0, 17.5, 16.576923076923077)","(9.0, 11.5, 10.76086956521739)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.2)","(4.4, 5.0, 4.945454545454545)","(21.0, 42.0, 39.333333333333336)","(9.0, 11.5, 11.117647058823529)","(10.0, 14.0, 13.4)","(17.0, 28.0, 26.0)","(17.0, 22.0, 21.435897435897434)","(6.5, 8.4, 7.955555555555556)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:18.108228,"(19.0, 21.0, 20.142857142857142)","(11.0, 17.5, 16.576923076923077)","(9.0, 11.5, 10.76086956521739)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.4, 9.2)","(4.4, 5.0, 4.945454545454545)","(21.0, 42.0, 39.333333333333336)","(9.0, 11.5, 11.117647058823529)","(10.0, 14.0, 13.4)","(17.0, 28.0, 26.0)","(17.0, 22.0, 21.435897435897434)","(6.5, 8.4, 7.955555555555556)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:19.706374,"(19.0, 21.0, 19.65)","(11.0, 17.5, 16.0)","(9.0, 11.5, 10.76086956521739)","(10.0, 12.0, 12.208333333333334)","(8.5, 9.4, 9.2)","(4.4, 5.0, 4.961290322580645)","(21.0, 42.0, 39.333333333333336)","(9.0, 11.5, 11.275862068965518)","(10.0, 14.0, 13.277777777777779)","(17.0, 28.0, 26.333333333333332)","(17.0, 22.0, 21.435897435897434)","(6.5, 8.4, 7.955555555555556)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:21.308397,"(19.0, 20.0, 19.65)","(11.0, 16.5, 16.0)","(9.0, 11.5, 11.075)","(10.0, 12.5, 13.241379310344827)","(8.5, 9.4, 9.311111111111112)","(4.4, 5.0, 4.9818181818181815)","(21.0, 42.0, 40.8)","(9.0, 11.5, 11.9)","(10.0, 13.5, 13.625)","(17.0, 27.0, 26.76923076923077)","(17.0, 22.0, 21.352941176470587)","(6.5, 8.4, 8.269565217391305)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:22.882797,"(19.0, 20.0, 19.65)","(11.0, 16.5, 16.0)","(9.0, 11.5, 11.075)","(10.0, 15.0, 14.142857142857142)","(8.5, 9.4, 9.311111111111112)","(4.4, 5.0, 4.9818181818181815)","(21.0, 44.0, 40.8)","(9.0, 12.5, 11.9)","(10.0, 14.0, 13.625)","(17.0, 28.0, 26.76923076923077)","(17.0, 22.0, 21.352941176470587)","(6.5, 8.4, 8.269565217391305)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:24.498164,"(19.0, 20.0, 19.65)","(11.0, 16.5, 16.071428571428573)","(9.0, 11.5, 10.75)","(10.0, 14.5, 13.428571428571429)","(8.5, 9.4, 9.022222222222222)","(4.4, 5.0, 5.004545454545455)","(21.0, 44.0, 40.8)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 13.0)","(17.0, 28.0, 27.428571428571427)","(17.0, 22.0, 21.352941176470587)","(6.5, 8.4, 8.269565217391305)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:26.078581,"(19.0, 20.0, 19.65)","(11.0, 16.5, 16.071428571428573)","(9.0, 11.5, 10.75)","(10.0, 14.0, 13.428571428571429)","(8.5, 9.2, 8.879999999999999)","(4.4, 5.1, 4.974193548387097)","(21.0, 44.0, 40.8)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 13.0)","(17.0, 30.0, 27.428571428571427)","(17.0, 22.0, 21.352941176470587)","(6.5, 8.4, 8.269565217391305)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:27.666981,"(19.0, 20.0, 19.65)","(11.0, 16.5, 16.071428571428573)","(9.0, 11.5, 10.75)","(10.0, 14.0, 13.071428571428571)","(8.5, 9.2, 9.022222222222222)","(4.4, 5.1, 4.974193548387097)","(21.0, 44.0, 42.0)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 13.7)","(17.0, 30.0, 27.571428571428573)","(17.0, 22.0, 21.352941176470587)","(6.5, 8.4, 8.269565217391305)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:29.300293,"(19.0, 20.0, 19.5)","(11.0, 16.5, 16.071428571428573)","(9.0, 11.5, 10.75)","(10.0, 13.5, 13.071428571428571)","(8.5, 9.2, 8.909090909090908)","(4.4, 5.1, 4.974193548387097)","(21.0, 44.0, 42.0)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 13.454545454545455)","(17.0, 29.0, 27.571428571428573)","(17.0, 22.0, 21.352941176470587)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:30.833527,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.5, 16.071428571428573)","(9.0, 11.5, 10.75)","(10.0, 13.5, 13.227272727272727)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 44.0, 42.0)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 13.454545454545455)","(17.0, 29.0, 27.571428571428573)","(17.0, 24.0, 23.72093023255814)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:32.430928,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.5, 16.071428571428573)","(9.0, 11.5, 10.75)","(10.0, 13.5, 13.227272727272727)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 44.0, 42.0)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 13.454545454545455)","(17.0, 29.0, 27.571428571428573)","(17.0, 24.0, 23.72093023255814)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:33.973083,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.5, 16.071428571428573)","(9.0, 11.5, 10.75)","(10.0, 13.5, 13.0)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 44.0, 37.38461538461539)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 13.454545454545455)","(17.0, 29.0, 27.666666666666668)","(17.0, 24.0, 22.88235294117647)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:35.563307,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.5, 16.071428571428573)","(9.0, 11.5, 10.772727272727273)","(10.0, 13.5, 13.09090909090909)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 42.0, 37.38461538461539)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 13.454545454545455)","(17.0, 29.0, 27.666666666666668)","(17.0, 23.0, 22.88235294117647)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:37.272200,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.5, 16.071428571428573)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.5, 13.09090909090909)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 42.0, 37.38461538461539)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 13.454545454545455)","(17.0, 29.0, 27.666666666666668)","(17.0, 23.0, 22.88235294117647)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:39.032623,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.5, 16.071428571428573)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.5, 12.5)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 42.0, 37.38461538461539)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 13.454545454545455)","(17.0, 29.0, 27.666666666666668)","(17.0, 23.0, 22.88235294117647)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:40.741308,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.5, 16.071428571428573)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.5, 12.5)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 42.0, 37.38461538461539)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 13.454545454545455)","(17.0, 29.0, 27.666666666666668)","(17.0, 23.0, 22.88235294117647)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:42.584013,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.5, 16.071428571428573)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.5, 12.5)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 42.0, 37.38461538461539)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 13.454545454545455)","(17.0, 29.0, 27.666666666666668)","(17.0, 23.0, 22.88235294117647)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:44.201817,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.5, 16.071428571428573)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.5, 12.5)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 42.0, 37.38461538461539)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 13.285714285714285)","(17.0, 29.0, 27.333333333333332)","(17.0, 25.0, 23.727272727272727)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:45.744452,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.5, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.5, 12.5)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 42.0, 43.0)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 12.75)","(17.0, 29.0, 26.6)","(17.0, 25.0, 23.625)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:47.285689,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.0, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.5, 12.5)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 44.0, 43.0)","(9.0, 12.5, 11.984375)","(10.0, 14.0, 12.75)","(17.0, 29.0, 26.6)","(17.0, 24.0, 23.625)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:48.982344,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.0, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.5, 12.5)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 44.0, 42.22222222222222)","(9.0, 12.5, 11.88888888888889)","(10.0, 14.0, 13.0625)","(17.0, 29.0, 26.6)","(17.0, 24.0, 23.625)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:50.602248,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.0, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.5, 12.5)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 44.0, 42.22222222222222)","(9.0, 12.5, 11.88888888888889)","(10.0, 14.0, 12.928571428571429)","(17.0, 29.0, 26.6)","(17.0, 24.0, 23.625)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:52.342929,"(19.0, 19.5, 19.446428571428573)","(11.0, 16.0, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.0, 12.375)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 44.0, 42.22222222222222)","(9.0, 12.5, 11.88888888888889)","(10.0, 14.0, 12.928571428571429)","(17.0, 29.0, 27.666666666666668)","(17.0, 24.0, 23.625)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 220.0)"
06-01-2023 14:52:53.915565,"(19.0, 19.5, 20.21951219512195)","(11.0, 16.0, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.0, 12.375)","(8.5, 9.2, 9.04)","(4.4, 5.1, 4.974193548387097)","(21.0, 44.0, 42.22222222222222)","(9.0, 12.5, 11.88888888888889)","(10.0, 14.0, 12.928571428571429)","(17.0, 29.0, 27.666666666666668)","(17.0, 24.0, 23.625)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 205.0)"
06-01-2023 14:52:55.581693,"(19.0, 21.0, 20.21951219512195)","(11.0, 16.0, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.0, 12.375)","(8.5, 9.2, 8.933333333333334)","(4.4, 5.1, 4.93404255319149)","(21.0, 44.0, 42.22222222222222)","(9.0, 12.5, 11.88888888888889)","(10.0, 14.0, 12.928571428571429)","(17.0, 29.0, 27.666666666666668)","(17.0, 24.0, 23.625)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 217.5)"
06-01-2023 14:52:57.318545,"(19.0, 21.0, 20.21951219512195)","(11.0, 16.0, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.0, 12.375)","(8.5, 9.4, 8.933333333333334)","(4.4, 5.1, 4.93404255319149)","(21.0, 44.0, 37.64705882352941)","(9.0, 12.5, 11.88888888888889)","(10.0, 14.0, 12.928571428571429)","(17.0, 29.0, 27.666666666666668)","(17.0, 24.0, 23.625)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 217.5)"
06-01-2023 14:52:58.948042,"(19.0, 21.0, 20.21951219512195)","(11.0, 16.0, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.0, 12.375)","(8.5, 9.4, 9.04)","(4.4, 5.1, 4.93404255319149)","(21.0, 40.0, 37.64705882352941)","(9.0, 12.5, 11.88888888888889)","(10.0, 14.0, 12.928571428571429)","(17.0, 29.0, 27.666666666666668)","(17.0, 24.0, 23.625)","(6.5, 8.4, 8.284615384615385)","(101.0, 230.0, 217.5)"
06-01-2023 14:53:00.638376,"(19.0, 21.0, 20.2)","(11.0, 16.0, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.0, 12.375)","(8.5, 9.2, 8.6)","(4.4, 5.1, 4.93404255319149)","(21.0, 40.0, 37.64705882352941)","(9.0, 12.5, 11.88888888888889)","(10.0, 14.0, 12.928571428571429)","(17.0, 29.0, 27.666666666666668)","(17.0, 24.0, 23.625)","(6.5, 8.4, 8.266666666666667)","(101.0, 230.0, 217.5)"
06-01-2023 14:53:02.268984,"(19.0, 21.0, 20.2)","(11.0, 16.0, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.0, 12.375)","(8.5, 9.0, 8.6)","(4.4, 5.1, 4.93404255319149)","(21.0, 40.0, 37.77777777777778)","(9.0, 12.5, 11.88888888888889)","(10.0, 14.0, 12.928571428571429)","(17.0, 29.0, 27.666666666666668)","(17.0, 24.0, 23.625)","(6.5, 8.4, 8.266666666666667)","(101.0, 230.0, 217.5)"
06-01-2023 14:53:03.966009,"(18.0, 21.0, 20.2)","(11.0, 16.0, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.0, 12.375)","(8.0, 9.0, 8.6)","(4.4, 5.1, 4.93404255319149)","(21.0, 40.0, 37.64705882352941)","(9.0, 12.5, 11.88888888888889)","(10.0, 14.0, 12.928571428571429)","(17.0, 29.0, 27.666666666666668)","(17.0, 24.0, 23.625)","(6.5, 8.4, 8.266666666666667)","(101.0, 230.0, 217.5)"
06-01-2023 14:53:05.439423,"(18.0, 21.0, 19.651162790697676)","(11.0, 16.0, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.0, 12.375)","(8.0, 9.0, 8.454545454545455)","(4.4, 5.1, 5.0754716981132075)","(21.0, 40.0, 37.64705882352941)","(9.0, 12.5, 11.4)","(10.0, 14.0, 12.928571428571429)","(17.0, 29.0, 28.0)","(17.0, 23.0, 22.333333333333332)","(6.5, 8.4, 8.283870967741937)","(101.0, 230.0, 222.0)"
06-01-2023 14:53:06.946489,"(18.0, 20.0, 19.651162790697676)","(11.0, 16.0, 15.5)","(9.0, 11.0, 10.772727272727273)","(10.0, 13.0, 12.375)","(8.0, 9.0, 8.454545454545455)","(4.4, 5.1, 5.0754716981132075)","(21.0, 40.0, 37.77777777777778)","(9.0, 11.5, 11.4)","(10.0, 14.0, 12.928571428571429)","(17.0, 29.0, 28.0)","(17.0, 23.0, 21.322580645161292)","(6.5, 8.4, 8.283870967741937)","(101.0, 230.0, 222.0)"
