,Levings,Brockton Bomber,Kingsbrae Beach,Flyaway Matty,Zeal Surprise,His Keen,Monkey Paw,Durwood
08-12-2022 14:19:14.501902,"(1.75, 2.18, 2.16)","(41.0, 80.0, 78.57142857142857)","(41.0, 85.0, 72.5)","(16.0, 18.5, 17.583333333333332)","(19.0, 22.0, 20.35135135135135)","(3.5, 4.7, 4.653846153846154)","(4.6, 5.4, 5.25)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:15.693019,"(1.75, 2.18, 2.158823529411765)","(41.0, 80.0, 78.33333333333333)","(41.0, 85.0, 72.5)","(16.0, 18.0, 17.583333333333332)","(19.0, 22.0, 20.123076923076923)","(3.5, 4.7, 4.655555555555556)","(4.6, 5.4, 5.243478260869566)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:16.803272,"(1.75, 2.18, 2.158823529411765)","(41.0, 80.0, 78.33333333333333)","(41.0, 85.0, 72.5)","(16.0, 18.0, 16.928571428571427)","(19.0, 22.0, 20.17391304347826)","(3.5, 4.7, 4.71)","(4.6, 5.4, 5.243478260869566)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:17.912512,"(1.75, 2.18, 2.1613793103448278)","(41.0, 80.0, 78.33333333333333)","(41.0, 85.0, 72.5)","(16.0, 17.5, 16.875)","(19.0, 21.0, 20.025)","(3.5, 4.8, 4.75)","(4.6, 5.4, 5.243478260869566)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:19.056969,"(1.75, 2.18, 2.17375)","(41.0, 80.0, 78.33333333333333)","(41.0, 85.0, 72.5)","(16.0, 17.0, 16.705882352941178)","(19.0, 21.0, 20.02)","(3.5, 4.8, 4.75)","(4.6, 5.4, 5.243478260869566)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:20.131037,"(1.75, 2.18, 2.17375)","(41.0, 80.0, 78.33333333333333)","(41.0, 85.0, 72.5)","(16.0, 17.0, 16.705882352941178)","(19.0, 21.0, 20.022727272727273)","(3.5, 4.8, 4.680555555555555)","(4.6, 5.4, 5.557142857142857)","(51.0, 240.0, 217.5)"
08-12-2022 14:19:21.213541,"(1.75, 2.14, 2.1372)","(41.0, 90.0, 73.44827586206897)","(41.0, 85.0, 76.0)","(16.0, 18.0, 16.585714285714285)","(19.0, 21.0, 19.759615384615383)","(3.5, 5.0, 4.680555555555555)","(4.6, 5.6, 5.54)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:22.303957,"(1.75, 2.16, 2.156)","(41.0, 90.0, 73.44827586206897)","(41.0, 85.0, 72.72727272727273)","(15.0, 18.0, 16.73076923076923)","(19.0, 21.0, 20.022727272727273)","(3.5, 5.0, 4.694444444444445)","(4.6, 5.6, 5.561904761904762)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:23.363948,"(1.75, 2.16, 2.1330061349693255)","(41.0, 90.0, 77.58620689655173)","(41.0, 85.0, 72.72727272727273)","(15.0, 18.0, 16.757142857142856)","(19.0, 21.0, 19.754716981132077)","(3.5, 5.0, 4.792)","(4.6, 5.6, 5.561904761904762)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:24.446741,"(1.75, 2.14, 2.1249006622516555)","(41.0, 90.0, 77.58620689655173)","(41.0, 85.0, 72.72727272727273)","(15.0, 18.0, 16.8)","(19.0, 21.0, 19.77777777777778)","(3.5, 5.0, 4.976470588235294)","(4.6, 5.6, 5.611111111111111)","(51.0, 240.0, 217.5)"
08-12-2022 14:19:25.545157,"(1.75, 2.1, 2.082439024390244)","(41.0, 90.0, 70.8)","(41.0, 85.0, 72.72727272727273)","(15.0, 18.0, 16.674418604651162)","(19.0, 21.0, 19.84426229508197)","(3.5, 5.0, 4.883333333333334)","(4.6, 5.7, 5.707142857142857)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:26.662203,"(1.75, 2.08, 2.0651655629139074)","(41.0, 85.0, 70.53571428571429)","(41.0, 85.0, 72.72727272727273)","(15.0, 18.0, 16.670454545454547)","(19.0, 21.0, 19.84426229508197)","(3.5, 5.0, 4.85)","(4.6, 5.8, 5.733333333333333)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:27.860832,"(1.75, 2.08, 2.0651655629139074)","(41.0, 85.0, 70.46875)","(41.0, 85.0, 72.72727272727273)","(15.0, 18.0, 16.69736842105263)","(19.0, 21.0, 19.84426229508197)","(3.5, 5.0, 4.857142857142858)","(4.6, 5.8, 5.733333333333333)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:29.021212,"(1.75, 2.08, 2.0651655629139074)","(41.0, 85.0, 70.46875)","(41.0, 85.0, 72.72727272727273)","(15.0, 18.0, 17.10810810810811)","(19.0, 21.0, 19.741071428571427)","(3.5, 4.9, 4.777777777777778)","(4.6, 5.8, 5.869565217391305)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:30.192042,"(1.75, 2.08, 2.06476821192053)","(41.0, 85.0, 70.68181818181819)","(41.0, 85.0, 72.72727272727273)","(15.0, 18.0, 17.375)","(19.0, 21.0, 19.71818181818182)","(3.5, 4.8, 4.777777777777778)","(4.6, 6.0, 5.844444444444444)","(51.0, 240.0, 217.5)"
08-12-2022 14:19:31.314834,"(1.75, 2.08, 2.06476821192053)","(41.0, 85.0, 70.68181818181819)","(41.0, 85.0, 72.72727272727273)","(15.0, 18.0, 18.68421052631579)","(19.0, 21.0, 19.71818181818182)","(3.5, 4.8, 4.694736842105263)","(4.6, 6.0, 5.8352941176470585)","(51.0, 240.0, 217.5)"
08-12-2022 14:19:32.383038,"(1.75, 2.08, 2.060540540540541)","(41.0, 70.0, 66.42857142857143)","(41.0, 85.0, 72.72727272727273)","(15.0, 22.0, 18.68421052631579)","(19.0, 21.0, 19.71818181818182)","(3.5, 4.8, 4.7846153846153845)","(4.6, 6.0, 5.937931034482759)","(51.0, 240.0, 217.5)"
08-12-2022 14:19:33.416803,"(1.75, 2.08, 2.0464)","(41.0, 70.0, 66.60714285714286)","(41.0, 85.0, 72.72727272727273)","(15.0, 21.0, 19.125)","(19.0, 21.0, 19.71818181818182)","(3.5, 4.8, 4.7846153846153845)","(4.6, 6.0, 5.921212121212121)","(51.0, 240.0, 217.5)"
08-12-2022 14:19:34.514908,"(1.75, 2.08, 2.0510344827586207)","(41.0, 70.0, 66.60714285714286)","(41.0, 85.0, 72.72727272727273)","(15.0, 21.0, 18.8125)","(19.0, 21.0, 19.676470588235293)","(3.5, 4.8, 4.666666666666666)","(4.6, 6.0, 5.992307692307692)","(51.0, 240.0, 217.5)"
08-12-2022 14:19:35.570098,"(1.75, 2.08, 2.0510344827586207)","(41.0, 70.0, 66.60714285714286)","(41.0, 85.0, 72.72727272727273)","(15.0, 21.0, 18.8125)","(19.0, 21.0, 19.59375)","(3.5, 4.8, 4.666666666666666)","(4.6, 6.2, 6.036363636363637)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:36.716660,"(1.75, 2.08, 2.0455172413793106)","(41.0, 70.0, 66.60714285714286)","(41.0, 85.0, 69.61538461538461)","(15.0, 21.0, 18.75)","(19.0, 21.0, 19.59375)","(3.5, 4.8, 4.666666666666666)","(4.6, 6.2, 6.148571428571429)","(51.0, 240.0, 204.0)"
08-12-2022 14:19:37.802963,"(1.75, 2.08, 2.0455172413793106)","(41.0, 70.0, 66.60714285714286)","(41.0, 85.0, 69.61538461538461)","(15.0, 20.0, 18.714285714285715)","(18.0, 21.0, 19.59375)","(3.5, 4.8, 4.666666666666666)","(4.6, 6.2, 6.148571428571429)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:38.907344,"(1.75, 2.08, 2.0464)","(41.0, 70.0, 66.83333333333333)","(41.0, 85.0, 72.5)","(15.0, 20.0, 18.714285714285715)","(18.0, 21.0, 19.59375)","(3.5, 4.8, 4.666666666666666)","(4.6, 6.2, 6.148571428571429)","(51.0, 240.0, 195.0)"
08-12-2022 14:19:40.047300,"(1.75, 2.08, 2.0464)","(41.0, 70.0, 66.83333333333333)","(41.0, 85.0, 72.5)","(15.0, 20.0, 18.714285714285715)","(18.0, 21.0, 19.59375)","(3.5, 4.8, 4.616666666666667)","(4.6, 6.2, 6.173913043478261)","(51.0, 240.0, 188.57142857142858)"
08-12-2022 14:19:41.142274,"(1.75, 2.08, 2.0455172413793106)","(41.0, 70.0, 66.83333333333333)","(41.0, 85.0, 72.5)","(15.0, 20.0, 18.75)","(18.0, 21.0, 19.59375)","(3.5, 4.7, 4.54)","(4.6, 6.2, 6.229787234042553)","(51.0, 240.0, 196.25)"
08-12-2022 14:19:42.249163,"(1.75, 2.08, 2.0455172413793106)","(41.0, 70.0, 66.2)","(41.0, 85.0, 73.88888888888889)","(15.0, 20.0, 18.75)","(18.0, 21.0, 19.59375)","(3.5, 4.7, 4.658620689655173)","(4.6, 6.4, 6.2)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:43.413174,"(1.75, 2.08, 2.0455172413793106)","(41.0, 70.0, 66.2)","(41.0, 85.0, 73.88888888888889)","(15.0, 20.0, 18.65)","(18.0, 21.0, 19.59375)","(3.5, 4.7, 4.664285714285715)","(4.6, 6.4, 6.228571428571429)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:44.526479,"(1.75, 2.08, 2.0455172413793106)","(41.0, 70.0, 65.8695652173913)","(41.0, 85.0, 73.88888888888889)","(15.0, 20.0, 18.666666666666668)","(18.0, 21.0, 19.72641509433962)","(3.5, 4.7, 4.718181818181818)","(4.6, 6.4, 6.108108108108108)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:45.645989,"(1.75, 2.06, 2.0300000000000002)","(41.0, 70.0, 65.83333333333333)","(41.0, 85.0, 73.88888888888889)","(15.0, 20.0, 18.666666666666668)","(18.0, 21.0, 19.72641509433962)","(3.5, 4.8, 4.7)","(4.6, 6.2, 6.173913043478261)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:46.731844,"(1.75, 2.06, 2.0300000000000002)","(41.0, 70.0, 65.83333333333333)","(41.0, 85.0, 73.88888888888889)","(15.0, 20.0, 18.666666666666668)","(18.0, 21.0, 19.72641509433962)","(3.5, 4.8, 4.65)","(4.6, 6.2, 6.339130434782609)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:47.818464,"(1.75, 2.06, 2.028)","(41.0, 70.0, 66.15384615384616)","(41.0, 85.0, 73.88888888888889)","(15.0, 20.0, 18.666666666666668)","(18.0, 21.0, 19.72641509433962)","(3.5, 4.8, 4.65)","(4.6, 6.4, 6.318518518518519)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:48.917817,"(1.75, 2.06, 2.028)","(41.0, 70.0, 66.15384615384616)","(41.0, 85.0, 73.88888888888889)","(15.0, 20.0, 18.666666666666668)","(18.0, 21.0, 19.72641509433962)","(3.5, 4.8, 4.65)","(4.6, 6.4, 6.318518518518519)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:50.076102,"(1.75, 2.06, 2.028)","(41.0, 70.0, 65.65217391304348)","(41.0, 85.0, 73.88888888888889)","(15.0, 20.0, 20.555555555555557)","(18.0, 21.0, 19.72641509433962)","(3.5, 4.8, 4.62)","(4.6, 6.4, 6.300000000000001)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:51.254424,"(1.75, 2.06, 2.026153846153846)","(41.0, 70.0, 65.65217391304348)","(41.0, 85.0, 65.17241379310344)","(15.0, 22.0, 20.384615384615383)","(18.0, 21.0, 19.72641509433962)","(3.5, 4.8, 4.62)","(4.6, 6.4, 6.315789473684211)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:52.363646,"(1.75, 2.04, 2.032463768115942)","(41.0, 70.0, 65.65217391304348)","(41.0, 85.0, 65.17241379310344)","(15.0, 22.0, 20.5)","(18.0, 21.0, 19.72641509433962)","(3.5, 4.8, 4.62)","(4.6, 6.4, 6.315789473684211)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:53.482028,"(1.75, 2.04, 2.0294736842105263)","(41.0, 70.0, 65.23809523809524)","(41.0, 85.0, 65.26315789473684)","(15.0, 22.0, 20.5)","(18.0, 21.0, 19.72641509433962)","(3.5, 4.8, 4.62)","(4.6, 6.4, 6.315789473684211)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:54.480479,"(1.75, 2.04, 2.0294736842105263)","(41.0, 70.0, 65.23809523809524)","(41.0, 80.0, 65.26315789473684)","(15.0, 22.0, 20.5)","(18.0, 21.0, 19.72641509433962)","(3.5, 4.8, 4.62)","(4.6, 6.4, 6.275862068965518)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:55.564039,"(1.75, 2.04, 2.0344615384615383)","(41.0, 70.0, 65.23809523809524)","(41.0, 80.0, 61.53846153846154)","(15.0, 22.0, 20.08695652173913)","(18.0, 21.0, 19.72641509433962)","(3.5, 4.8, 4.783333333333333)","(4.6, 6.4, 6.251851851851852)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:56.716373,"(1.75, 2.04, 2.0344615384615383)","(41.0, 70.0, 65.23809523809524)","(41.0, 80.0, 66.66666666666667)","(15.0, 22.0, 20.08695652173913)","(18.0, 21.0, 19.75)","(3.5, 4.8, 4.7846153846153845)","(4.6, 6.4, 6.251851851851852)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:57.863351,"(1.75, 2.04, 2.031111111111111)","(41.0, 70.0, 65.23809523809524)","(41.0, 80.0, 66.66666666666667)","(15.0, 22.0, 20.08695652173913)","(18.0, 21.0, 19.75)","(3.5, 4.9, 4.754838709677419)","(4.6, 6.4, 6.251851851851852)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:19:59.073370,"(1.75, 2.04, 2.031111111111111)","(41.0, 70.0, 65.23809523809524)","(41.0, 80.0, 72.72727272727272)","(15.0, 22.0, 19.941176470588236)","(18.0, 21.0, 19.75)","(3.5, 4.9, 4.777777777777778)","(4.6, 6.4, 6.251851851851852)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:20:00.283108,"(1.75, 2.04, 2.031111111111111)","(41.0, 70.0, 65.23809523809524)","(41.0, 80.0, 72.72727272727272)","(15.0, 22.0, 20.714285714285715)","(18.0, 21.0, 19.75)","(3.5, 4.9, 4.75)","(4.6, 6.4, 6.272)","(51.0, 240.0, 197.14285714285714)"
08-12-2022 14:20:01.420572,"(1.75, 2.04, 2.031111111111111)","(41.0, 70.0, 65.23809523809524)","(41.0, 80.0, 72.72727272727272)","(15.0, 21.0, 20.09090909090909)","(18.0, 21.0, 19.75)","(3.5, 4.9, 4.723809523809524)","(4.6, 6.4, 6.272)","(51.0, 240.0, 203.33333333333334)"
08-12-2022 14:20:02.551444,"(1.75, 2.04, 2.0344615384615383)","(41.0, 70.0, 65.23809523809524)","(41.0, 75.0, 69.54545454545455)","(15.0, 21.0, 20.2)","(18.0, 21.0, 19.2)","(3.5, 4.8, 4.723809523809524)","(4.6, 6.4, 6.2956521739130435)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:03.584197,"(1.75, 2.04, 2.0393650793650795)","(41.0, 70.0, 65.23809523809524)","(41.0, 75.0, 67.5)","(15.0, 21.0, 20.428571428571427)","(18.0, 21.0, 19.26923076923077)","(3.5, 4.8, 4.707142857142857)","(4.6, 6.4, 6.2956521739130435)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:04.745032,"(1.75, 2.04, 2.0395121951219513)","(41.0, 70.0, 65.23809523809524)","(41.0, 75.0, 67.5)","(15.0, 21.0, 20.428571428571427)","(18.0, 21.0, 19.26923076923077)","(3.5, 4.8, 4.707142857142857)","(4.6, 6.4, 6.311111111111112)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:05.937774,"(1.75, 2.04, 2.0395121951219513)","(41.0, 70.0, 65.23809523809524)","(41.0, 75.0, 67.5)","(15.0, 21.0, 20.428571428571427)","(18.0, 21.0, 19.26923076923077)","(3.5, 4.8, 4.637499999999999)","(4.6, 6.4, 6.311111111111112)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:07.132344,"(1.75, 2.06, 2.021)","(41.0, 70.0, 65.23809523809524)","(41.0, 75.0, 66.25)","(15.0, 21.0, 20.75)","(18.0, 21.0, 19.9)","(3.5, 4.8, 4.504347826086956)","(4.6, 6.4, 6.311111111111112)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:08.406978,"(1.75, 2.06, 2.0459154929577466)","(41.0, 70.0, 65.23809523809524)","(41.0, 75.0, 66.25)","(15.0, 21.0, 20.3125)","(18.0, 20.0, 19.88888888888889)","(3.5, 4.6, 4.477777777777778)","(4.6, 6.4, 6.311111111111112)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:09.593679,"(1.75, 2.06, 2.0523529411764705)","(41.0, 70.0, 65.23809523809524)","(41.0, 75.0, 66.25)","(15.0, 22.0, 20.304347826086957)","(18.0, 20.0, 19.195121951219512)","(3.5, 4.6, 4.4363636363636365)","(4.6, 6.4, 6.314285714285715)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:10.714368,"(1.75, 2.08, 2.067)","(41.0, 70.0, 65.23809523809524)","(41.0, 75.0, 66.25)","(15.0, 22.0, 20.153846153846153)","(18.0, 20.0, 19.11111111111111)","(3.5, 4.6, 4.433333333333334)","(4.6, 6.4, 6.29)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:11.801881,"(1.75, 2.08, 2.0655555555555556)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 66.25)","(15.0, 22.0, 21.375)","(18.0, 20.0, 19.11111111111111)","(3.5, 4.5, 4.487755102040817)","(4.6, 6.4, 6.312)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:12.886845,"(1.75, 2.08, 2.047)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 66.25)","(15.0, 22.0, 21.423076923076923)","(18.0, 20.0, 18.916666666666668)","(3.5, 4.5, 4.621428571428572)","(4.6, 6.4, 6.2444444444444445)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:14.022924,"(1.75, 2.06, 2.046666666666667)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 66.25)","(15.0, 22.0, 21.423076923076923)","(18.0, 19.5, 18.61904761904762)","(3.5, 4.7, 4.60625)","(4.6, 6.4, 6.2444444444444445)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:15.153628,"(1.75, 2.06, 2.042105263157895)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 66.25)","(15.0, 22.0, 21.772727272727273)","(18.0, 19.5, 20.035714285714285)","(3.5, 4.7, 4.53)","(4.6, 6.4, 6.181818181818182)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:16.325620,"(1.75, 2.06, 2.042105263157895)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 61.666666666666664)","(15.0, 22.0, 22.394736842105264)","(18.0, 21.0, 20.333333333333332)","(3.5, 4.6, 4.419047619047619)","(4.6, 6.2, 6.3125)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:17.561647,"(1.75, 2.06, 2.046666666666667)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 66.66666666666667)","(15.0, 25.0, 23.25)","(17.0, 21.0, 20.333333333333332)","(3.5, 4.5, 4.492857142857143)","(5.0, 6.4, 6.3500000000000005)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:18.785053,"(1.75, 2.08, 2.0422857142857143)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 66.66666666666667)","(15.0, 24.0, 22.147058823529413)","(17.0, 21.0, 20.25)","(3.5, 4.5, 4.492857142857143)","(5.0, 6.4, 6.3500000000000005)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:19.995826,"(1.75, 2.06, 2.043076923076923)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 66.66666666666667)","(15.0, 24.0, 21.456521739130434)","(17.0, 21.0, 20.464285714285715)","(3.5, 4.5, 4.436111111111112)","(5.0, 6.4, 6.3500000000000005)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:21.149593,"(1.75, 2.06, 2.043076923076923)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 66.66666666666667)","(15.0, 24.0, 21.456521739130434)","(17.0, 21.0, 20.464285714285715)","(3.5, 4.5, 4.4064516129032265)","(5.0, 6.4, 6.345454545454546)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:22.265009,"(1.75, 2.06, 2.045)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 66.66666666666667)","(15.0, 24.0, 22.68181818181818)","(17.0, 21.0, 20.464285714285715)","(3.5, 4.5, 4.4064516129032265)","(5.0, 6.4, 6.345454545454546)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:23.373771,"(1.75, 2.06, 2.0473684210526315)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 66.66666666666667)","(15.0, 23.0, 21.375)","(17.0, 21.0, 20.464285714285715)","(3.5, 4.5, 4.4064516129032265)","(5.0, 6.4, 6.345454545454546)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:24.473387,"(1.75, 2.06, 2.037391304347826)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 66.66666666666667)","(15.0, 24.0, 21.375)","(17.0, 21.0, 20.464285714285715)","(3.5, 4.5, 4.4064516129032265)","(5.0, 6.4, 6.345454545454546)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:25.601535,"(1.75, 2.06, 2.037391304347826)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 66.66666666666667)","(15.0, 24.0, 21.375)","(17.0, 21.0, 20.5)","(3.5, 4.5, 4.4064516129032265)","(5.0, 6.4, 6.325)","(51.0, 230.0, 196.66666666666666)"
08-12-2022 14:20:26.805021,"(1.75, 2.06, 2.037391304347826)","(41.0, 70.0, 65.26315789473684)","(41.0, 75.0, 69.34782608695652)","(15.0, 24.0, 20.285714285714285)","(17.0, 21.0, 21.125)","(3.5, 4.5, 4.563157894736842)","(5.0, 6.4, 6.0)","(51.0, 230.0, 203.33333333333334)"
08-12-2022 14:20:28.016511,"(1.75, 2.06, 2.04)","(41.0, 70.0, 65.27777777777777)","(41.0, 85.0, 68.70370370370371)","(15.0, 24.0, 20.307692307692307)","(17.0, 22.0, 20.94736842105263)","(3.5, 4.6, 4.6000000000000005)","(5.0, 6.4, 6.16)","(51.0, 230.0, 203.33333333333334)"
08-12-2022 14:20:29.309489,"(1.75, 2.02, 2.0016666666666665)","(41.0, 70.0, 65.27777777777777)","(41.0, 85.0, 69.16666666666667)","(15.0, 24.0, 20.307692307692307)","(17.0, 22.0, 21.2)","(3.5, 4.7, 4.725)","(5.0, 6.2, 6.15)","(51.0, 230.0, 203.33333333333334)"
08-12-2022 14:20:30.495123,"(1.75, 2.02, 2.01125)","(41.0, 70.0, 65.27777777777777)","(41.0, 85.0, 69.16666666666667)","(15.0, 24.0, 20.307692307692307)","(17.0, 22.0, 21.2)","(3.5, 4.8, 4.725)","(5.0, 6.2, 6.15)","(51.0, 230.0, 203.33333333333334)"
08-12-2022 14:20:31.670517,"(1.75, 2.04, 2.023529411764706)","(41.0, 70.0, 65.27777777777777)","(41.0, 85.0, 69.16666666666667)","(15.0, 24.0, 22.08)","(17.0, 22.0, 20.9)","(3.5, 4.8, 4.730769230769231)","(5.0, 6.2, 5.945454545454545)","(51.0, 230.0, 203.33333333333334)"
08-12-2022 14:20:32.753166,"(1.75, 2.04, 2.026341463414634)","(41.0, 70.0, 65.27777777777777)","(41.0, 85.0, 69.16666666666667)","(15.0, 24.0, 21.88235294117647)","(17.0, 22.0, 20.9)","(3.5, 4.8, 4.730769230769231)","(5.0, 6.2, 5.945454545454545)","(51.0, 230.0, 203.33333333333334)"
08-12-2022 14:20:33.926620,"(1.75, 2.02, 2.016875)","(41.0, 70.0, 65.27777777777777)","(41.0, 85.0, 68.57142857142857)","(15.0, 24.0, 22.2)","(17.0, 22.0, 20.727272727272727)","(3.5, 4.8, 4.7444444444444445)","(5.0, 6.2, 5.914285714285715)","(51.0, 230.0, 203.33333333333334)"
08-12-2022 14:20:35.115890,"(1.75, 2.06, 2.04375)","(41.0, 70.0, 65.27777777777777)","(41.0, 85.0, 68.57142857142857)","(15.0, 24.0, 22.58823529411765)","(17.0, 22.0, 20.727272727272727)","(3.5, 4.7, 4.748979591836735)","(5.0, 6.2, 5.933333333333334)","(51.0, 230.0, 203.33333333333334)"
08-12-2022 14:20:36.340538,"(1.75, 2.06, 2.0564227642276425)","(41.0, 70.0, 65.27777777777777)","(41.0, 85.0, 69.16666666666667)","(15.0, 24.0, 22.666666666666668)","(17.0, 22.0, 20.727272727272727)","(3.7, 4.8, 4.58)","(4.8, 6.0, 5.8428571428571425)","(51.0, 230.0, 203.33333333333334)"
08-12-2022 14:20:37.589879,"(1.75, 2.06, 2.0564227642276425)","(41.0, 70.0, 65.27777777777777)","(41.0, 85.0, 68.57142857142857)","(15.0, 24.0, 22.58823529411765)","(17.0, 22.0, 20.727272727272727)","(3.7, 4.6, 4.633333333333334)","(4.8, 6.0, 5.8428571428571425)","(51.0, 230.0, 203.33333333333334)"
08-12-2022 14:20:38.739617,"(1.75, 2.06, 2.056451612903226)","(41.0, 70.0, 65.27777777777777)","(41.0, 85.0, 68.57142857142857)","(15.0, 24.0, 22.5)","(17.0, 22.0, 20.727272727272727)","(3.7, 4.7, 4.576)","(4.8, 6.0, 5.8428571428571425)","(51.0, 230.0, 202.5)"
08-12-2022 14:20:39.873750,"(1.75, 2.08, 2.0490909090909093)","(41.0, 70.0, 65.27777777777777)","(41.0, 80.0, 72.5)","(15.0, 24.0, 22.5)","(17.0, 22.0, 20.727272727272727)","(3.7, 4.6, 4.5986666666666665)","(4.8, 6.0, 5.757142857142857)","(51.0, 240.0, 187.5)"
08-12-2022 14:20:40.955224,"(1.75, 2.08, 2.0490909090909093)","(41.0, 70.0, 65.27777777777777)","(41.0, 80.0, 73.4375)","(15.0, 24.0, 22.5)","(17.0, 22.0, 20.727272727272727)","(3.7, 4.7, 4.588235294117647)","(4.8, 5.9, 5.74)","(51.0, 240.0, 178.75)"
08-12-2022 14:20:42.046262,"(1.75, 2.08, 2.0490909090909093)","(41.0, 70.0, 65.27777777777777)","(41.0, 80.0, 74.375)","(15.0, 24.0, 22.42105263157895)","(17.0, 22.0, 20.533333333333335)","(3.7, 4.7, 4.579310344827586)","(4.8, 5.9, 5.74)","(51.0, 240.0, 178.75)"
08-12-2022 14:20:43.165976,"(1.75, 2.1, 2.069655172413793)","(41.0, 70.0, 65.27777777777777)","(41.0, 80.0, 74.375)","(15.0, 24.0, 22.42105263157895)","(17.0, 22.0, 20.533333333333335)","(3.7, 4.6, 4.576)","(4.8, 5.9, 5.74)","(51.0, 240.0, 178.75)"
08-12-2022 14:20:44.361415,"(1.75, 2.1, 2.073793103448276)","(41.0, 70.0, 65.27777777777777)","(41.0, 80.0, 71.25)","(15.0, 24.0, 22.42105263157895)","(17.0, 22.0, 20.533333333333335)","(3.7, 4.6, 4.579310344827586)","(4.8, 5.9, 5.718181818181819)","(51.0, 240.0, 178.75)"
08-12-2022 14:20:45.533074,"(1.75, 2.1, 2.076969696969697)","(41.0, 70.0, 65.27777777777777)","(41.0, 80.0, 67.88461538461539)","(15.0, 24.0, 22.42105263157895)","(17.0, 22.0, 20.533333333333335)","(3.7, 4.6, 4.542857142857143)","(4.8, 5.9, 5.736363636363636)","(51.0, 240.0, 178.75)"
