,Big Time Brielle,Check Me Out,Big Time May,Big Time Punga,Big Time Brynley,Big Time Dora
04-01-2023 09:32:45.496385,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 7.171428571428571)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:46.306699,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 7.171428571428571)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:47.132490,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 7.171428571428571)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:47.941582,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 7.171428571428571)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:48.766781,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 7.171428571428571)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:49.585222,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 7.171428571428571)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:50.396842,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 7.171428571428571)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:51.217267,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 7.171428571428571)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:52.027673,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 7.171428571428571)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:52.841010,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 7.171428571428571)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:53.654199,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:54.480724,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:55.304191,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:56.120546,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:56.936503,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:57.746200,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:58.553364,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:32:59.380775,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:00.207976,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:01.028992,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:01.843869,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:02.663774,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:03.476980,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:04.310855,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:05.120007,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:05.934433,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:06.755694,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:07.570007,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:08.394614,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:09.199544,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:10.028003,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:10.850566,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:11.675454,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:12.492784,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:13.309808,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:14.128064,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:14.961926,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:15.773185,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:16.601992,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:17.422563,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:18.246725,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:19.066042,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:19.882351,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:20.696687,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:21.516911,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:22.342183,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:23.167192,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:23.986528,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:24.803464,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:25.626081,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:26.452581,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:27.281503,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.649999999999999)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:28.096598,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.649999999999999)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:28.914121,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.649999999999999)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:29.733281,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.649999999999999)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:30.555914,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.649999999999999)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:31.369393,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.649999999999999)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:32.199937,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.649999999999999)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:33.013461,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.649999999999999)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:33.848309,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.649999999999999)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:34.668996,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:35.502977,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:36.333753,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:37.144017,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:37.959962,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:38.788317,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:39.600851,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:40.418543,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:41.238835,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:42.050509,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:42.876772,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:43.698695,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:44.525755,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:45.341540,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:46.152459,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:46.970546,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:47.788618,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:48.605585,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:49.428634,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:50.264895,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:51.085630,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:51.916031,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:52.731541,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:53.556110,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:54.384323,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:55.212459,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:56.041195,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:56.870644,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:57.686074,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:58.513272,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:33:59.334098,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:34:00.158731,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:34:00.989651,"(9.0, 42.0, 30.666666666666664)","(8.0, 29.0, 18.846153846153847)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:34:01.814472,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:34:02.634448,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:34:03.468110,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:34:04.290756,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:34:05.133507,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 8.66)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:34:05.945187,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:34:06.780143,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:34:07.593707,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.04)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
