,Bold Hunter,Kick On Command,Highground,Denims,Kaboom,Magic Palace,Gypsy Rozay,Motherlode
10-01-2023 15:34:17.043340,"(17.0, 29.0, 28.15625)","(1.45, 1.65, 1.646434331797235)","(3.4, 4.0, 3.989344262295082)","(20.0, 34.0, 33.829787234042556)","(13.0, 18.5, 18.243589743589745)","(81.0, 250.0, 210.0)","(41.0, 85.0, 81.72413793103448)","(101.0, 190.0, 182.94117647058823)"
10-01-2023 15:34:18.216660,"(17.0, 29.0, 28.444444444444443)","(1.45, 1.65, 1.6479419525065961)","(3.4, 3.95, 3.941275167785235)","(20.0, 34.0, 33.06172839506173)","(13.0, 18.5, 18.353846153846153)","(81.0, 240.0, 218.1818181818182)","(41.0, 85.0, 81.94444444444444)","(101.0, 190.0, 174.0)"
10-01-2023 15:34:19.369057,"(17.0, 29.0, 28.680851063829788)","(1.45, 1.65, 1.6489902767389677)","(3.4, 3.95, 3.9241883116883116)","(20.0, 36.0, 33.973333333333336)","(13.0, 18.5, 18.306122448979593)","(81.0, 240.0, 212.85714285714286)","(41.0, 85.0, 80.625)","(101.0, 190.0, 174.0)"
10-01-2023 15:34:20.692846,"(17.0, 30.0, 29.217391304347824)","(1.45, 1.65, 1.6490350128095643)","(3.4, 3.95, 3.9165847665847666)","(20.0, 36.0, 34.05128205128205)","(13.0, 18.5, 18.40625)","(81.0, 230.0, 212.85714285714286)","(41.0, 85.0, 79.76190476190476)","(101.0, 190.0, 174.0)"
10-01-2023 15:34:22.038878,"(19.0, 30.0, 29.217391304347824)","(1.45, 1.65, 1.6491354246365721)","(3.4, 3.95, 3.890456989247312)","(20.0, 36.0, 34.05714285714286)","(13.0, 18.5, 18.48181818181818)","(81.0, 230.0, 243.33333333333334)","(41.0, 85.0, 79.58333333333333)","(101.0, 190.0, 182.94117647058823)"
10-01-2023 15:34:23.383154,"(19.0, 30.0, 29.473684210526315)","(1.45, 1.65, 1.6559255725190838)","(3.4, 3.9, 3.876360544217687)","(20.0, 36.0, 34.6875)","(13.0, 18.5, 18.606060606060606)","(81.0, 250.0, 207.14285714285714)","(41.0, 85.0, 76.66666666666667)","(101.0, 190.0, 174.0)"
10-01-2023 15:34:24.625808,"(19.0, 30.0, 29.160377358490567)","(1.45, 1.66, 1.6629509906152242)","(3.4, 3.9, 3.832489451476793)","(20.0, 36.0, 34.622950819672134)","(13.0, 19.0, 18.72340425531915)","(81.0, 250.0, 212.5)","(41.0, 80.0, 77.3076923076923)","(101.0, 190.0, 174.0)"
10-01-2023 15:34:25.962810,"(19.0, 32.0, 30.272727272727273)","(1.45, 1.67, 1.6699334811529933)","(3.4, 3.85, 3.812331081081081)","(20.0, 36.0, 34.47272727272727)","(13.0, 19.0, 18.738636363636363)","(81.0, 250.0, 225.71428571428572)","(41.0, 80.0, 77.3076923076923)","(101.0, 190.0, 182.94117647058823)"
10-01-2023 15:34:27.264293,"(19.0, 32.0, 29.40909090909091)","(1.45, 1.67, 1.674640522875817)","(3.4, 3.85, 3.7560975609756095)","(20.0, 36.0, 34.57627118644068)","(13.0, 19.0, 18.738636363636363)","(81.0, 240.0, 206.66666666666666)","(41.0, 80.0, 77.5)","(101.0, 190.0, 182.94117647058823)"
10-01-2023 15:34:28.609549,"(19.0, 30.0, 29.53125)","(1.45, 1.68, 1.6723076923076923)","(3.4, 3.8, 3.697872340425532)","(20.0, 36.0, 34.5)","(13.0, 19.0, 19.03846153846154)","(81.0, 240.0, 225.0)","(41.0, 80.0, 73.5)","(101.0, 190.0, 173.33333333333334)"
10-01-2023 15:34:29.894831,"(19.0, 32.0, 30.075949367088608)","(1.45, 1.68, 1.6723076923076923)","(3.4, 3.7, 3.7127737226277375)","(20.0, 36.0, 35.64705882352941)","(13.0, 19.5, 18.891304347826086)","(81.0, 250.0, 220.0)","(41.0, 75.0, 79.61538461538461)","(101.0, 190.0, 178.0)"
10-01-2023 15:34:31.034438,"(19.0, 32.0, 30.17721518987342)","(1.45, 1.69, 1.6770378619153674)","(3.4, 3.75, 3.7127737226277375)","(20.0, 36.0, 35.64705882352941)","(13.0, 19.0, 18.891304347826086)","(81.0, 260.0, 225.0)","(41.0, 80.0, 78.07692307692308)","(101.0, 190.0, 212.85714285714286)"
10-01-2023 15:34:32.246375,"(19.0, 32.0, 30.17721518987342)","(1.45, 1.69, 1.6827981651376147)","(3.4, 3.7, 3.641399762752076)","(20.0, 38.0, 36.87179487179487)","(13.0, 19.0, 18.785714285714285)","(81.0, 250.0, 225.0)","(41.0, 80.0, 77.77777777777777)","(101.0, 220.0, 212.85714285714286)"
10-01-2023 15:34:33.540932,"(19.0, 32.0, 30.17721518987342)","(1.45, 1.69, 1.6857009345794391)","(3.4, 3.7, 3.616296296296296)","(20.0, 38.0, 37.04347826086956)","(13.0, 19.0, 18.892857142857142)","(81.0, 250.0, 225.0)","(41.0, 80.0, 77.77777777777777)","(101.0, 220.0, 212.85714285714286)"
10-01-2023 15:34:34.838491,"(19.0, 32.0, 30.318181818181817)","(1.45, 1.69, 1.6882641509433962)","(3.4, 3.65, 3.6585585585585587)","(20.0, 38.0, 37.3)","(13.0, 19.0, 19.0)","(81.0, 250.0, 224.0)","(41.0, 80.0, 79.03225806451613)","(101.0, 220.0, 205.0)"
10-01-2023 15:34:36.082975,"(19.0, 32.0, 30.48076923076923)","(1.45, 1.69, 1.6826666666666665)","(3.4, 3.7, 3.6585585585585587)","(20.0, 38.0, 35.148148148148145)","(13.0, 19.5, 18.941176470588236)","(81.0, 260.0, 248.0)","(41.0, 80.0, 78.96551724137932)","(101.0, 230.0, 210.0)"
10-01-2023 15:34:37.334383,"(19.0, 32.0, 30.466019417475728)","(1.45, 1.69, 1.6877953890489914)","(3.3, 3.7, 3.673199152542373)","(20.0, 36.0, 35.056603773584904)","(13.0, 19.0, 18.846153846153847)","(101.0, 260.0, 246.66666666666666)","(41.0, 80.0, 81.47058823529412)","(101.0, 230.0, 210.0)"
10-01-2023 15:34:38.611582,"(19.0, 32.0, 30.387755102040817)","(1.45, 1.69, 1.6894086956521739)","(3.3, 3.7, 3.6489501312335957)","(20.0, 36.0, 35.19298245614035)","(13.0, 19.0, 18.846153846153847)","(101.0, 260.0, 246.66666666666666)","(41.0, 85.0, 78.96551724137932)","(101.0, 230.0, 195.0)"
10-01-2023 15:34:39.943325,"(19.0, 32.0, 30.4)","(1.45, 1.7, 1.6801140684410645)","(3.3, 3.65, 3.6834862385321103)","(20.0, 36.0, 35.19298245614035)","(13.0, 19.0, 18.846153846153847)","(101.0, 260.0, 240.0)","(41.0, 80.0, 79.03225806451613)","(101.0, 220.0, 205.0)"
10-01-2023 15:34:41.251021,"(19.0, 32.0, 30.4)","(1.45, 1.69, 1.6886243386243385)","(3.3, 3.7, 3.6834862385321103)","(20.0, 36.0, 35.19298245614035)","(13.0, 19.0, 18.841772151898734)","(101.0, 260.0, 227.27272727272728)","(41.0, 80.0, 81.66666666666667)","(101.0, 220.0, 198.0)"
10-01-2023 15:34:42.593312,"(19.0, 32.0, 30.63063063063063)","(1.45, 1.69, 1.6844289693593315)","(3.3, 3.7, 3.649849397590361)","(21.0, 36.0, 35.68181818181818)","(13.0, 19.0, 19.066037735849058)","(101.0, 260.0, 220.0)","(41.0, 85.0, 81.84210526315789)","(101.0, 210.0, 205.55555555555554)"
10-01-2023 15:34:44.009163,"(19.0, 32.0, 30.81081081081081)","(1.45, 1.69, 1.6487719298245613)","(3.3, 3.65, 4.04537037037037)","(21.0, 36.0, 37.166666666666664)","(13.0, 19.5, 19.257575757575758)","(101.0, 260.0, 353.6363636363636)","(41.0, 85.0, 94.65517241379311)","(101.0, 210.0, 435.0)"
10-01-2023 15:34:45.444881,"(19.0, 32.0, 31.150943396226417)","(1.45, 1.62, 1.6073834745762712)","(3.3, 4.1, 4.0495575221238935)","(21.0, 38.0, 37.375)","(13.0, 19.5, 19.3)","(101.0, 370.0, 344.54545454545456)","(41.0, 95.0, 94.6969696969697)","(101.0, 480.0, 826.6666666666666)"
10-01-2023 15:34:46.732761,"(19.0, 32.0, 31.10891089108911)","(1.45, 1.61, 1.6064963503649636)","(3.3, 4.1, 3.977843137254902)","(21.0, 38.0, 36.70967741935484)","(13.0, 19.5, 19.25)","(101.0, 360.0, 307.6923076923077)","(41.0, 95.0, 91.84210526315789)","(101.0, 950.0, 843.3333333333334)"
10-01-2023 15:34:47.896999,"(19.0, 34.0, 32.03333333333333)","(1.45, 1.62, 1.6132481751824819)","(3.3, 4.0, 3.977843137254902)","(21.0, 38.0, 37.02439024390244)","(13.0, 19.5, 19.272727272727273)","(101.0, 360.0, 220.0)","(41.0, 95.0, 92.07317073170732)","(101.0, 970.0, 760.0)"
10-01-2023 15:34:49.143393,"(19.0, 34.0, 32.0)","(1.45, 1.61, 1.6071120689655174)","(3.3, 4.0, 3.8665437302423604)","(21.0, 38.0, 37.247058823529414)","(13.0, 19.5, 19.375)","(101.0, 360.0, 232.0)","(41.0, 95.0, 92.14285714285714)","(101.0, 980.0, 774.6666666666667)"
10-01-2023 15:34:50.424298,"(19.0, 34.0, 32.15151515151515)","(1.45, 1.62, 1.611113989637306)","(3.3, 3.9, 3.85)","(21.0, 38.0, 37.39393939393939)","(13.0, 19.5, 20.0472972972973)","(101.0, 360.0, 275.0)","(41.0, 95.0, 90.5)","(101.0, 980.0, 915.7142857142857)"
10-01-2023 15:34:51.670528,"(19.0, 34.0, 32.61176470588235)","(1.45, 1.63, 1.6249029126213592)","(3.3, 3.85, 3.792523364485981)","(21.0, 38.0, 37.92857142857143)","(13.0, 21.0, 20.180232558139537)","(101.0, 350.0, 336.3636363636364)","(41.0, 95.0, 92.56756756756756)","(101.0, 970.0, 915.7142857142857)"
10-01-2023 15:34:52.957684,"(19.0, 34.0, 32.03174603174603)","(1.45, 1.63, 1.6256645569620254)","(3.3, 3.8, 3.792523364485981)","(21.0, 40.0, 37.92857142857143)","(13.0, 21.0, 20.180232558139537)","(101.0, 350.0, 336.3636363636364)","(41.0, 95.0, 91.53846153846153)","(101.0, 970.0, 595.0)"
10-01-2023 15:34:54.287426,"(19.0, 34.0, 32.22857142857143)","(1.45, 1.63, 1.6228248587570622)","(3.3, 3.85, 3.8088180112570353)","(21.0, 40.0, 37.96923076923077)","(13.0, 21.0, 20.208791208791208)","(101.0, 350.0, 327.27272727272725)","(41.0, 100.0, 92.66666666666667)","(101.0, 970.0, 470.0)"
10-01-2023 15:34:55.648131,"(19.0, 34.0, 31.457943925233646)","(1.45, 1.63, 1.6393691588785047)","(3.3, 3.85, 3.8193481276005548)","(21.0, 40.0, 37.049180327868854)","(13.0, 21.0, 19.81159420289855)","(101.0, 340.0, 215.3846153846154)","(41.0, 100.0, 91.75)","(101.0, 970.0, 186.66666666666666)"
10-01-2023 15:34:56.963273,"(19.0, 32.0, 31.310924369747898)","(1.45, 1.64, 1.6382702702702703)","(3.3, 3.85, 3.813893967093236)","(21.0, 38.0, 36.588235294117645)","(13.0, 20.0, 19.80722891566265)","(101.0, 220.0, 258.3333333333333)","(41.0, 100.0, 91.66666666666667)","(101.0, 200.0, 188.57142857142858)"
10-01-2023 15:34:58.270347,"(19.0, 32.0, 31.286956521739132)","(1.45, 1.64, 1.6382702702702703)","(3.3, 3.85, 3.8)","(21.0, 38.0, 36.26315789473684)","(13.0, 20.0, 20.274193548387096)","(101.0, 270.0, 330.6666666666667)","(41.0, 95.0, 93.22222222222223)","(101.0, 240.0, 222.85714285714286)"
10-01-2023 15:34:59.589258,"(19.0, 34.0, 33.022222222222226)","(1.45, 1.64, 1.6320083682008366)","(3.3, 3.8, 3.800751879699248)","(21.0, 38.0, 36.285714285714285)","(13.0, 21.0, 20.171717171717173)","(101.0, 340.0, 330.6666666666667)","(41.0, 95.0, 93.22222222222223)","(101.0, 240.0, 222.85714285714286)"
10-01-2023 15:35:00.889629,"(19.0, 34.0, 33.022222222222226)","(1.45, 1.64, 1.632029598308668)","(3.3, 3.85, 3.7970873786407764)","(21.0, 38.0, 36.42857142857143)","(13.0, 21.0, 20.20408163265306)","(101.0, 340.0, 310.5263157894737)","(41.0, 95.0, 93.22222222222223)","(101.0, 240.0, 222.85714285714286)"
10-01-2023 15:35:02.176496,"(19.0, 34.0, 32.926829268292686)","(1.45, 1.64, 1.6384080267558527)","(3.3, 3.8, 3.793772563176895)","(21.0, 38.0, 36.6031746031746)","(13.0, 21.0, 20.20408163265306)","(101.0, 350.0, 310.5263157894737)","(41.0, 95.0, 93.26086956521739)","(101.0, 240.0, 183.0)"
10-01-2023 15:35:03.513719,"(19.0, 34.0, 32.926829268292686)","(1.45, 1.64, 1.6413443396226415)","(3.3, 3.8, 3.7938721136767315)","(21.0, 38.0, 36.48275862068966)","(13.0, 21.0, 19.771929824561404)","(101.0, 350.0, 236.0)","(41.0, 95.0, 93.29787234042553)","(101.0, 210.0, 185.45454545454547)"
10-01-2023 15:35:04.778628,"(19.0, 34.0, 32.96470588235294)","(1.45, 1.65, 1.6413443396226415)","(3.3, 3.8, 3.777815315315315)","(21.0, 38.0, 36.666666666666664)","(13.0, 20.0, 20.127659574468087)","(101.0, 340.0, 236.0)","(41.0, 95.0, 91.5)","(91.0, 210.0, 184.0)"
10-01-2023 15:35:06.005486,"(19.0, 34.0, 32.95238095238095)","(1.45, 1.65, 1.6407672955974841)","(3.3, 3.8, 3.7755506607929514)","(21.0, 38.0, 36.666666666666664)","(13.0, 21.0, 20.166666666666668)","(101.0, 340.0, 265.0)","(41.0, 95.0, 91.5)","(91.0, 210.0, 184.0)"
10-01-2023 15:35:07.271885,"(19.0, 34.0, 32.98850574712644)","(1.45, 1.64, 1.6378501628664495)","(3.3, 3.8, 3.763898916967509)","(21.0, 38.0, 36.705882352941174)","(13.0, 21.0, 20.207920792079207)","(101.0, 320.0, 240.0)","(41.0, 95.0, 91.96428571428571)","(91.0, 210.0, 189.0)"
10-01-2023 15:35:08.557773,"(19.0, 34.0, 33.16216216216216)","(1.45, 1.64, 1.641806958473625)","(3.3, 3.8, 3.774307417336908)","(21.0, 38.0, 36.705882352941174)","(13.0, 21.0, 20.13978494623656)","(101.0, 330.0, 290.0)","(41.0, 95.0, 88.4920634920635)","(91.0, 210.0, 189.0)"
10-01-2023 15:35:09.901549,"(19.0, 34.0, 33.088235294117645)","(1.45, 1.65, 1.6424283559577677)","(3.3, 3.8, 3.774122412241224)","(21.0, 38.0, 36.705882352941174)","(13.0, 21.0, 20.13978494623656)","(101.0, 370.0, 290.0)","(41.0, 90.0, 88.4920634920635)","(91.0, 210.0, 186.66666666666666)"
10-01-2023 15:35:11.260861,"(19.0, 34.0, 33.088235294117645)","(1.45, 1.65, 1.642131661442006)","(3.3, 3.8, 3.774122412241224)","(21.0, 38.0, 36.705882352941174)","(13.0, 21.0, 20.142857142857142)","(101.0, 370.0, 290.0)","(41.0, 90.0, 88.4920634920635)","(91.0, 210.0, 189.0)"
10-01-2023 15:35:12.569726,"(19.0, 34.0, 33.088235294117645)","(1.45, 1.65, 1.641048573631457)","(3.3, 3.8, 3.774122412241224)","(21.0, 38.0, 36.666666666666664)","(13.0, 21.0, 20.211267605633804)","(101.0, 360.0, 290.0)","(41.0, 90.0, 88.4920634920635)","(91.0, 210.0, 186.66666666666666)"
10-01-2023 15:35:13.870954,"(19.0, 34.0, 33.088235294117645)","(1.45, 1.65, 1.640051413881748)","(3.3, 3.8, 3.7735510579576816)","(21.0, 38.0, 36.666666666666664)","(13.0, 21.0, 20.017543859649123)","(101.0, 360.0, 344.0)","(41.0, 90.0, 87.44444444444444)","(91.0, 210.0, 186.66666666666666)"
10-01-2023 15:35:15.144567,"(19.0, 34.0, 33.03125)","(1.45, 1.65, 1.6400813704496786)","(3.3, 3.8, 3.7735510579576816)","(21.0, 38.0, 36.666666666666664)","(13.0, 21.0, 19.928571428571427)","(101.0, 360.0, 260.0)","(41.0, 90.0, 86.40625)","(91.0, 210.0, 186.66666666666666)"
10-01-2023 15:35:16.438923,"(19.0, 34.0, 32.62222222222222)","(1.45, 1.64, 1.638469387755102)","(3.3, 3.8, 3.819677419354839)","(21.0, 38.0, 36.666666666666664)","(13.0, 21.0, 19.58653846153846)","(101.0, 360.0, 205.0)","(41.0, 90.0, 83.61111111111111)","(91.0, 210.0, 186.66666666666666)"
10-01-2023 15:35:17.800955,"(19.0, 34.0, 32.53846153846154)","(1.45, 1.64, 1.6395052631578946)","(3.3, 3.85, 3.8171404682274246)","(21.0, 38.0, 36.74285714285714)","(13.0, 20.0, 19.669811320754718)","(101.0, 210.0, 205.0)","(41.0, 90.0, 85.13157894736842)","(91.0, 210.0, 189.0)"
10-01-2023 15:35:19.148299,"(19.0, 34.0, 32.61818181818182)","(1.45, 1.64, 1.641153552330023)","(3.3, 3.85, 3.773640350877193)","(21.0, 38.0, 36.78787878787879)","(15.0, 20.0, 19.602564102564102)","(101.0, 210.0, 205.0)","(41.0, 90.0, 79.83050847457628)","(91.0, 210.0, 189.0)"
10-01-2023 15:35:20.476380,"(19.0, 34.0, 32.53846153846154)","(1.45, 1.65, 1.641153552330023)","(3.3, 3.8, 3.761874334398296)","(21.0, 38.0, 36.78787878787879)","(15.0, 20.0, 19.701923076923077)","(101.0, 210.0, 204.0)","(41.0, 90.0, 79.83050847457628)","(91.0, 210.0, 186.66666666666666)"
10-01-2023 15:35:21.789517,"(19.0, 34.0, 32.666666666666664)","(1.45, 1.65, 1.6443762781186093)","(3.3, 3.8, 3.7716141732283464)","(21.0, 38.0, 37.05882352941177)","(15.0, 20.0, 19.494505494505496)","(101.0, 210.0, 202.5)","(41.0, 90.0, 81.17647058823529)","(91.0, 210.0, 193.84615384615384)"
10-01-2023 15:35:23.083861,"(19.0, 34.0, 33.093333333333334)","(1.45, 1.65, 1.6443762781186093)","(3.3, 3.8, 3.7716141732283464)","(21.0, 38.0, 37.05882352941177)","(15.0, 19.5, 19.363636363636363)","(101.0, 210.0, 198.0)","(41.0, 90.0, 81.30434782608695)","(91.0, 210.0, 193.84615384615384)"
10-01-2023 15:35:24.409554,"(19.0, 34.0, 32.92063492063492)","(1.45, 1.65, 1.6453156945279614)","(3.3, 3.8, 3.7727306826706677)","(21.0, 38.0, 37.05882352941177)","(15.0, 19.5, 19.3)","(101.0, 210.0, 198.0)","(41.0, 90.0, 81.30434782608695)","(91.0, 210.0, 188.57142857142858)"
10-01-2023 15:35:25.792126,"(19.0, 34.0, 32.92063492063492)","(1.45, 1.65, 1.6452987326493662)","(3.3, 3.8, 3.7669545454545452)","(21.0, 38.0, 37.05882352941177)","(15.0, 19.5, 19.214285714285715)","(101.0, 210.0, 201.42857142857142)","(41.0, 90.0, 81.30434782608695)","(91.0, 190.0, 188.46153846153845)"
10-01-2023 15:35:27.154335,"(19.0, 34.0, 32.89230769230769)","(1.45, 1.65, 1.6452987326493662)","(3.3, 3.8, 3.7685975609756097)","(21.0, 38.0, 37.06172839506173)","(15.0, 19.5, 19.2)","(101.0, 210.0, 202.5)","(41.0, 90.0, 82.0)","(91.0, 190.0, 188.0)"
10-01-2023 15:35:28.465371,"(19.0, 34.0, 32.8955223880597)","(1.45, 1.65, 1.6444401840490797)","(3.3, 3.8, 3.7608647450110864)","(21.0, 38.0, 37.18987341772152)","(14.0, 19.5, 19.18)","(101.0, 210.0, 195.0)","(41.0, 90.0, 83.47826086956522)","(91.0, 190.0, 198.75)"
10-01-2023 15:35:29.751610,"(19.0, 34.0, 33.08571428571429)","(1.45, 1.65, 1.6532404181184668)","(3.3, 3.8, 3.7552598225602027)","(21.0, 38.0, 37.30952380952381)","(14.0, 19.5, 19.424242424242426)","(101.0, 210.0, 195.0)","(41.0, 90.0, 84.15)","(91.0, 210.0, 203.33333333333334)"
10-01-2023 15:35:31.106452,"(19.0, 34.0, 33.08571428571429)","(1.45, 1.66, 1.6521138211382114)","(3.3, 3.8, 3.761630434782609)","(21.0, 38.0, 37.30952380952381)","(14.0, 19.5, 19.352941176470587)","(101.0, 210.0, 195.0)","(41.0, 90.0, 84.15)","(91.0, 210.0, 206.66666666666666)"
10-01-2023 15:35:32.465739,"(19.0, 34.0, 33.02777777777778)","(1.45, 1.66, 1.6478097982708932)","(3.3, 3.8, 3.763860830527497)","(21.0, 38.0, 37.30952380952381)","(14.0, 19.5, 19.125)","(101.0, 210.0, 195.0)","(41.0, 90.0, 83.90625)","(91.0, 210.0, 205.5)"
10-01-2023 15:35:33.873969,"(19.0, 34.0, 32.857142857142854)","(1.45, 1.65, 1.6530308529945552)","(3.3, 3.8, 3.7785761809713905)","(21.0, 38.0, 37.52777777777778)","(14.0, 19.5, 19.178571428571427)","(101.0, 210.0, 205.0)","(41.0, 90.0, 80.93023255813954)","(91.0, 210.0, 205.0)"
10-01-2023 15:35:35.139878,"(19.0, 34.0, 33.072463768115945)","(1.45, 1.66, 1.6530308529945552)","(3.3, 3.8, 3.7830732700135683)","(21.0, 38.0, 37.52777777777778)","(14.0, 19.5, 19.29646017699115)","(101.0, 210.0, 205.0)","(41.0, 90.0, 80.93023255813954)","(91.0, 210.0, 205.0)"
10-01-2023 15:35:36.416137,"(19.0, 34.0, 33.072463768115945)","(1.45, 1.65, 1.6463771712158808)","(3.3, 3.8, 3.7830732700135683)","(21.0, 38.0, 37.52777777777778)","(14.0, 19.5, 19.29646017699115)","(101.0, 210.0, 205.0)","(41.0, 90.0, 80.93023255813954)","(91.0, 210.0, 205.0)"
10-01-2023 15:35:37.975966,"(19.0, 34.0, 33.08571428571429)","(1.45, 1.65, 1.6465505226480834)","(3.3, 3.8, 3.8070043103448272)","(21.0, 38.0, 37.52777777777778)","(14.0, 19.5, 19.29646017699115)","(101.0, 210.0, 205.0)","(41.0, 90.0, 80.93023255813954)","(91.0, 210.0, 205.0)"
10-01-2023 15:35:39.423244,"(19.0, 34.0, 33.08571428571429)","(1.45, 1.65, 1.6452578868302452)","(3.3, 3.85, 3.8066225165562915)","(21.0, 38.0, 37.507246376811594)","(14.0, 19.5, 18.978494623655912)","(101.0, 210.0, 205.0)","(41.0, 90.0, 83.5)","(91.0, 210.0, 205.0)"
10-01-2023 15:35:40.940317,"(19.0, 34.0, 33.08571428571429)","(1.45, 1.65, 1.6461409942950285)","(3.3, 3.85, 3.790966122961104)","(21.0, 38.0, 37.6)","(14.0, 19.0, 19.102272727272727)","(101.0, 210.0, 206.0)","(41.0, 90.0, 85.2439024390244)","(91.0, 210.0, 206.66666666666666)"
10-01-2023 15:35:42.359270,"(19.0, 34.0, 33.26027397260274)","(1.45, 1.65, 1.6459495295124036)","(3.3, 3.8, 3.791304347826087)","(21.0, 38.0, 37.388888888888886)","(14.0, 19.5, 19.08974358974359)","(101.0, 210.0, 206.0)","(41.0, 90.0, 81.0)","(91.0, 210.0, 206.47058823529412)"
10-01-2023 15:35:43.723713,"(19.0, 34.0, 32.1025641025641)","(1.45, 1.65, 1.6572294887039238)","(3.3, 3.8, 3.7434196332254586)","(21.0, 38.0, 37.714285714285715)","(14.0, 19.5, 19.489583333333332)","(101.0, 210.0, 210.0)","(41.0, 90.0, 82.14285714285714)","(91.0, 210.0, 223.33333333333334)"
10-01-2023 15:35:45.094523,"(19.0, 34.0, 32.911764705882355)","(1.45, 1.66, 1.6557077100115074)","(3.3, 3.75, 3.739298245614035)","(21.0, 38.0, 37.714285714285715)","(14.0, 19.5, 19.51063829787234)","(101.0, 220.0, 211.11111111111111)","(41.0, 90.0, 82.14285714285714)","(91.0, 240.0, 202.0)"
10-01-2023 15:35:46.526691,"(19.0, 34.0, 32.911764705882355)","(1.45, 1.66, 1.6565732087227414)","(3.3, 3.75, 3.733755458515284)","(21.0, 38.0, 37.714285714285715)","(14.0, 20.0, 19.511363636363637)","(101.0, 220.0, 211.11111111111111)","(41.0, 90.0, 82.61194029850746)","(91.0, 250.0, 202.0)"
10-01-2023 15:35:47.890535,"(19.0, 34.0, 32.911764705882355)","(1.45, 1.66, 1.6575482912332837)","(3.3, 3.75, 3.7221556886227547)","(21.0, 38.0, 37.714285714285715)","(14.0, 20.0, 19.486486486486488)","(101.0, 220.0, 211.11111111111111)","(41.0, 90.0, 81.98630136986301)","(91.0, 250.0, 202.0)"
10-01-2023 15:35:49.294913,"(19.0, 34.0, 32.911764705882355)","(1.45, 1.66, 1.6579000780640125)","(3.3, 3.75, 3.7174657534246576)","(21.0, 38.0, 37.714285714285715)","(14.0, 19.5, 19.483870967741936)","(101.0, 220.0, 211.11111111111111)","(41.0, 90.0, 81.98630136986301)","(91.0, 250.0, 202.0)"
10-01-2023 15:35:50.607216,"(19.0, 34.0, 32.93939393939394)","(1.45, 1.66, 1.6621488595438174)","(3.3, 3.75, 3.6653846153846152)","(21.0, 38.0, 38.857142857142854)","(14.0, 19.5, 19.717391304347824)","(101.0, 220.0, 212.72727272727272)","(41.0, 90.0, 82.30263157894737)","(91.0, 250.0, 202.38095238095238)"
10-01-2023 15:35:51.953770,"(19.0, 34.0, 33.142857142857146)","(1.45, 1.67, 1.6618356772760916)","(3.3, 3.7, 3.668705035971223)","(21.0, 40.0, 38.772277227722775)","(14.0, 20.0, 19.73076923076923)","(101.0, 220.0, 212.72727272727272)","(41.0, 90.0, 81.33333333333333)","(91.0, 250.0, 210.0)"
10-01-2023 15:35:53.332732,"(19.0, 34.0, 33.111111111111114)","(1.45, 1.67, 1.6618507572958994)","(3.3, 3.7, 3.6651439920556106)","(21.0, 40.0, 39.05084745762712)","(14.0, 20.0, 19.86413043478261)","(101.0, 220.0, 214.66666666666666)","(41.0, 90.0, 82.77777777777777)","(91.0, 250.0, 215.51724137931035)"
10-01-2023 15:35:54.605657,"(19.0, 36.0, 34.24074074074074)","(1.45, 1.67, 1.6683629078420148)","(3.3, 3.7, 3.6638328530259368)","(21.0, 40.0, 39.05084745762712)","(14.0, 20.0, 19.86413043478261)","(101.0, 220.0, 214.66666666666666)","(41.0, 90.0, 82.77777777777777)","(91.0, 250.0, 218.0)"
10-01-2023 15:35:55.928247,"(19.0, 36.0, 34.492063492063494)","(1.45, 1.66, 1.6629888084265965)","(3.3, 3.7, 3.627345537757437)","(21.0, 40.0, 39.05084745762712)","(14.0, 20.0, 19.873737373737374)","(101.0, 220.0, 214.66666666666666)","(41.0, 90.0, 82.77777777777777)","(91.0, 250.0, 221.42857142857142)"
10-01-2023 15:35:57.315748,"(19.0, 36.0, 34.503937007874015)","(1.45, 1.67, 1.6629888084265965)","(3.3, 3.65, 3.626379690949227)","(21.0, 40.0, 39.1764705882353)","(14.0, 20.0, 19.89406779661017)","(101.0, 220.0, 213.33333333333334)","(41.0, 90.0, 83.38983050847457)","(91.0, 250.0, 229.3548387096774)"
10-01-2023 15:35:58.909404,"(19.0, 36.0, 34.63309352517986)","(1.45, 1.67, 1.6584598214285713)","(3.3, 3.65, 3.6344094488188974)","(21.0, 40.0, 39.18840579710145)","(14.0, 20.0, 19.894957983193276)","(101.0, 260.0, 214.54545454545453)","(41.0, 90.0, 84.50704225352112)","(91.0, 250.0, 229.3548387096774)"
