,Maxima,Diamond Neena,Clarks A Lark,Nighthawk Jink,Homebush Sparkle,Homebush Bentley,Know Gloating,Sozins Royal
05-01-2023 13:59:55.455525,"(2.35, 2.76, 2.604)","(2.9, 3.5, 3.475)","(6.5, 8.2, 7.184615384615385)","(6.5, 9.8, 8.527272727272727)","(11.0, 15.0, 12.083333333333334)","(31.0, 44.0, 42.0)","(31.0, 120.0, 68.0)","(51.0, 230.0, 182.0)"
05-01-2023 13:59:56.576767,"(2.35, 2.76, 2.612727272727273)","(2.9, 3.5, 3.4842105263157896)","(6.5, 8.2, 7.184615384615385)","(6.5, 9.6, 8.76)","(11.0, 15.0, 12.375)","(31.0, 44.0, 42.0)","(31.0, 120.0, 68.0)","(51.0, 230.0, 182.0)"
05-01-2023 13:59:57.722329,"(2.35, 2.76, 2.612727272727273)","(2.9, 3.5, 3.4833333333333334)","(6.5, 8.2, 7.184615384615385)","(6.5, 9.6, 8.76)","(11.0, 15.0, 12.375)","(31.0, 44.0, 42.0)","(31.0, 120.0, 68.0)","(51.0, 230.0, 182.0)"
05-01-2023 13:59:58.992841,"(2.35, 2.76, 2.612727272727273)","(2.9, 3.5, 3.4833333333333334)","(6.5, 8.2, 7.184615384615385)","(6.5, 9.6, 8.76)","(11.0, 15.0, 12.375)","(31.0, 44.0, 42.0)","(31.0, 120.0, 68.0)","(51.0, 230.0, 182.0)"
05-01-2023 14:00:00.189650,"(2.35, 2.76, 2.63)","(2.9, 3.5, 3.475)","(6.5, 8.2, 8.004651162790697)","(6.5, 9.6, 8.85)","(11.0, 15.0, 12.5)","(31.0, 150.0, 53.33333333333333)","(31.0, 120.0, 68.0)","(51.0, 230.0, 182.0)"
05-01-2023 14:00:01.358558,"(2.35, 2.76, 2.63)","(2.9, 3.65, 3.475)","(6.5, 8.2, 8.004651162790697)","(6.5, 9.6, 8.85)","(11.0, 15.0, 12.5)","(31.0, 150.0, 53.33333333333333)","(31.0, 120.0, 68.0)","(51.0, 230.0, 182.0)"
05-01-2023 14:00:02.423299,"(2.35, 2.76, 2.63)","(2.9, 3.65, 3.3946428571428573)","(6.5, 8.2, 8.004651162790697)","(6.5, 9.6, 8.85)","(11.0, 15.0, 12.5)","(31.0, 150.0, 53.33333333333333)","(31.0, 110.0, 94.8)","(51.0, 230.0, 186.36363636363637)"
05-01-2023 14:00:04.198841,"(2.35, 2.76, 2.6314285714285712)","(2.9, 3.65, 3.51)","(6.5, 8.2, 8.004651162790697)","(6.5, 9.6, 8.58)","(11.0, 15.0, 13.35)","(31.0, 150.0, 55.80952380952381)","(31.0, 110.0, 87.75)","(51.0, 230.0, 90.0)"
05-01-2023 14:00:05.393224,"(2.35, 2.76, 2.681860465116279)","(2.9, 3.6, 3.366)","(6.5, 8.2, 7.699999999999999)","(6.5, 9.6, 8.889473684210525)","(11.0, 15.0, 13.35)","(31.0, 140.0, 52.0)","(31.0, 120.0, 87.75)","(51.0, 230.0, 90.0)"
05-01-2023 14:00:06.497194,"(2.35, 2.78, 2.6783870967741934)","(2.9, 3.6, 3.3979591836734695)","(6.5, 8.2, 7.699999999999999)","(6.5, 9.6, 8.81875)","(11.0, 15.0, 13.285714285714285)","(31.0, 140.0, 47.885714285714286)","(31.0, 120.0, 87.75)","(51.0, 230.0, 92.85714285714286)"
05-01-2023 14:00:07.618436,"(2.35, 2.78, 2.6755999999999998)","(2.9, 3.55, 3.3625)","(6.5, 8.4, 8.047058823529412)","(6.5, 9.6, 9.011764705882353)","(11.0, 14.0, 13.285714285714285)","(31.0, 140.0, 47.885714285714286)","(31.0, 120.0, 52.470588235294116)","(51.0, 230.0, 92.85714285714286)"
05-01-2023 14:00:08.854615,"(2.35, 2.78, 2.703934426229508)","(2.9, 3.5, 3.408333333333333)","(6.5, 8.4, 8.08)","(6.5, 9.6, 9.011764705882353)","(11.0, 14.0, 13.285714285714285)","(31.0, 140.0, 47.885714285714286)","(31.0, 120.0, 56.22222222222222)","(51.0, 230.0, 92.85714285714286)"
05-01-2023 14:00:09.966546,"(2.35, 2.78, 2.697142857142857)","(2.9, 3.5, 3.408333333333333)","(6.5, 8.4, 8.08)","(6.5, 9.6, 9.011764705882353)","(11.0, 14.0, 13.285714285714285)","(31.0, 140.0, 47.885714285714286)","(31.0, 120.0, 56.22222222222222)","(51.0, 230.0, 92.85714285714286)"
05-01-2023 14:00:11.167993,"(2.35, 2.76, 2.7257142857142855)","(2.9, 3.5, 3.34375)","(6.5, 9.4, 9.285714285714286)","(6.5, 9.6, 9.073684210526316)","(11.0, 14.0, 13.285714285714285)","(31.0, 140.0, 63.23809523809524)","(31.0, 120.0, 88.11111111111111)","(51.0, 230.0, 92.85714285714286)"
05-01-2023 14:00:12.452294,"(2.35, 2.76, 2.7257142857142855)","(2.9, 3.5, 3.3425)","(6.5, 9.4, 8.51764705882353)","(6.5, 9.6, 9.185185185185185)","(11.0, 14.0, 13.294117647058824)","(31.0, 140.0, 52.16666666666667)","(31.0, 120.0, 89.78947368421052)","(51.0, 230.0, 92.85714285714286)"
05-01-2023 14:00:13.762320,"(2.35, 2.76, 2.7514285714285713)","(2.9, 3.5, 3.3425)","(6.5, 9.4, 8.51764705882353)","(6.5, 9.6, 9.185185185185185)","(11.0, 14.0, 13.157894736842106)","(31.0, 140.0, 52.16666666666667)","(31.0, 120.0, 45.333333333333336)","(51.0, 230.0, 110.0)"
05-01-2023 14:00:15.079354,"(2.35, 2.76, 2.7514285714285713)","(2.9, 3.35, 3.2794117647058822)","(6.5, 9.4, 8.58)","(6.5, 9.6, 8.872727272727273)","(11.0, 14.5, 13.447368421052632)","(31.0, 140.0, 48.82352941176471)","(31.0, 120.0, 55.76470588235294)","(51.0, 230.0, 110.0)"
05-01-2023 14:00:16.304756,"(2.35, 2.76, 2.7563636363636363)","(2.9, 3.35, 3.2573170731707317)","(6.5, 9.4, 8.58)","(6.5, 9.6, 8.872727272727273)","(11.0, 14.5, 13.447368421052632)","(31.0, 140.0, 51.42857142857143)","(31.0, 120.0, 62.526315789473685)","(51.0, 230.0, 110.0)"
05-01-2023 14:00:17.514847,"(2.4, 2.76, 2.7578181818181817)","(2.9, 3.35, 3.2573170731707317)","(6.5, 9.4, 8.58)","(6.5, 9.6, 8.872727272727273)","(11.0, 14.5, 13.447368421052632)","(31.0, 140.0, 51.42857142857143)","(31.0, 120.0, 62.526315789473685)","(51.0, 230.0, 110.0)"
05-01-2023 14:00:18.773082,"(2.4, 2.76, 2.7578181818181817)","(2.9, 3.35, 3.2573170731707317)","(6.5, 9.4, 8.58)","(6.5, 9.6, 8.872727272727273)","(11.0, 14.5, 13.30952380952381)","(31.0, 140.0, 51.42857142857143)","(31.0, 120.0, 62.526315789473685)","(51.0, 230.0, 110.0)"
05-01-2023 14:00:20.028437,"(2.4, 2.76, 2.7554545454545454)","(2.9, 3.35, 3.23125)","(6.5, 9.2, 8.899999999999999)","(6.5, 9.6, 8.861538461538462)","(11.0, 14.0, 13.25)","(31.0, 140.0, 51.42857142857143)","(31.0, 120.0, 47.2)","(51.0, 230.0, 110.0)"
05-01-2023 14:00:21.298122,"(2.4, 2.76, 2.754)","(2.9, 3.3, 3.2710526315789474)","(6.5, 9.2, 9.05)","(6.5, 9.6, 9.10909090909091)","(11.0, 14.5, 14.181818181818182)","(31.0, 140.0, 50.64705882352941)","(31.0, 120.0, 73.33333333333334)","(51.0, 230.0, 110.0)"
05-01-2023 14:00:22.713665,"(2.4, 2.76, 2.754)","(2.9, 3.3, 3.2710526315789474)","(6.5, 9.2, 8.825000000000001)","(6.5, 9.6, 9.066666666666666)","(11.0, 14.5, 15.0)","(31.0, 140.0, 70.36363636363636)","(31.0, 120.0, 73.33333333333334)","(51.0, 230.0, 110.0)"
05-01-2023 14:00:24.006725,"(2.4, 2.76, 2.757272727272727)","(2.9, 3.3, 3.23125)","(6.5, 9.4, 8.823529411764707)","(6.5, 9.6, 9.06)","(11.0, 15.5, 15.0)","(31.0, 120.0, 57.77777777777778)","(31.0, 120.0, 68.57142857142857)","(51.0, 230.0, 136.66666666666669)"
05-01-2023 14:00:25.219858,"(2.4, 2.76, 2.757272727272727)","(2.9, 3.3, 3.23125)","(6.5, 9.4, 8.823529411764707)","(6.5, 9.6, 9.06)","(11.0, 15.5, 15.0)","(31.0, 120.0, 57.77777777777778)","(31.0, 120.0, 68.57142857142857)","(51.0, 230.0, 143.84615384615387)"
05-01-2023 14:00:26.343140,"(2.4, 2.76, 2.757272727272727)","(2.9, 3.3, 3.23125)","(6.5, 9.4, 8.812000000000001)","(6.5, 9.6, 9.066666666666666)","(11.0, 15.5, 15.0)","(31.0, 120.0, 45.333333333333336)","(31.0, 120.0, 68.57142857142857)","(51.0, 230.0, 128.1818181818182)"
05-01-2023 14:00:27.576904,"(2.4, 2.76, 2.757272727272727)","(2.9, 3.3, 3.218518518518519)","(6.5, 9.4, 8.687272727272727)","(6.5, 9.6, 9.08108108108108)","(11.0, 15.5, 15.5)","(31.0, 120.0, 77.48148148148148)","(31.0, 120.0, 87.14285714285714)","(51.0, 230.0, 128.1818181818182)"
05-01-2023 14:00:28.814554,"(2.4, 2.76, 2.757272727272727)","(2.9, 3.3, 3.218518518518519)","(6.5, 9.4, 8.687272727272727)","(6.5, 9.6, 9.06)","(11.0, 16.0, 15.555555555555555)","(31.0, 120.0, 90.0)","(31.0, 100.0, 58.333333333333336)","(51.0, 230.0, 88.5)"
05-01-2023 14:00:30.204492,"(2.4, 2.76, 2.757272727272727)","(2.9, 3.3, 3.218518518518519)","(6.5, 9.4, 8.687272727272727)","(6.5, 9.6, 9.06)","(11.0, 16.0, 15.681818181818182)","(31.0, 110.0, 64.0)","(31.0, 100.0, 63.41463414634146)","(51.0, 210.0, 85.38461538461539)"
05-01-2023 14:00:31.342651,"(2.4, 2.76, 2.757272727272727)","(2.9, 3.3, 3.218518518518519)","(6.5, 9.4, 8.687272727272727)","(6.5, 9.6, 9.06)","(11.0, 16.5, 15.970588235294118)","(31.0, 100.0, 57.14285714285714)","(31.0, 100.0, 70.58823529411765)","(51.0, 210.0, 85.38461538461539)"
05-01-2023 14:00:32.377398,"(2.4, 2.76, 2.7275)","(2.9, 3.3, 3.2416666666666667)","(6.5, 9.4, 8.687272727272727)","(6.5, 9.6, 9.08108108108108)","(11.0, 16.5, 15.970588235294118)","(31.0, 100.0, 57.14285714285714)","(31.0, 100.0, 70.58823529411765)","(51.0, 210.0, 85.38461538461539)"
05-01-2023 14:00:33.604515,"(2.4, 2.76, 2.729032258064516)","(2.9, 3.3, 3.26)","(6.5, 9.2, 8.8)","(6.5, 9.6, 9.163636363636364)","(11.0, 16.5, 15.15)","(31.0, 100.0, 33.09090909090909)","(31.0, 100.0, 68.75)","(51.0, 210.0, 85.38461538461539)"
05-01-2023 14:00:35.009639,"(2.4, 2.76, 2.789230769230769)","(2.9, 3.3, 3.2222222222222223)","(6.5, 9.2, 8.781818181818181)","(6.5, 9.6, 9.257142857142856)","(11.0, 16.5, 15.552631578947368)","(31.0, 34.0, 44.73684210526316)","(31.0, 100.0, 78.92307692307693)","(51.0, 210.0, 85.38461538461539)"
05-01-2023 14:00:36.247557,"(2.4, 2.8, 2.815)","(2.9, 3.3, 3.2193548387096773)","(6.5, 9.0, 8.68)","(6.5, 9.6, 9.257142857142856)","(11.0, 16.5, 15.461538461538462)","(31.0, 85.0, 43.27272727272727)","(31.0, 90.0, 60.46153846153847)","(51.0, 210.0, 85.38461538461539)"
05-01-2023 14:00:37.575900,"(2.4, 2.82, 2.815)","(2.9, 3.3, 3.2404761904761905)","(6.5, 9.0, 8.647058823529411)","(6.5, 9.6, 9.257142857142856)","(11.0, 16.5, 16.0)","(31.0, 85.0, 43.72727272727273)","(31.0, 90.0, 59.77777777777778)","(51.0, 210.0, 102.0)"
05-01-2023 14:00:38.880777,"(2.4, 2.82, 2.8125)","(2.9, 3.3, 3.2447368421052634)","(6.5, 9.0, 8.647058823529411)","(6.5, 9.6, 9.257142857142856)","(11.0, 16.5, 16.1)","(31.0, 75.0, 43.333333333333336)","(31.0, 90.0, 59.77777777777778)","(51.0, 210.0, 102.0)"
05-01-2023 14:00:40.254386,"(2.4, 2.84, 2.84)","(2.9, 3.3, 3.262962962962963)","(6.5, 9.0, 8.266666666666667)","(6.5, 9.6, 9.12)","(11.0, 16.5, 16.1)","(31.0, 70.0, 51.17647058823529)","(31.0, 90.0, 59.77777777777778)","(51.0, 210.0, 102.0)"
05-01-2023 14:00:41.508657,"(2.4, 2.9, 2.8623529411764705)","(2.9, 3.3, 3.2686046511627906)","(6.5, 8.8, 8.126315789473685)","(6.5, 9.6, 9.094736842105263)","(11.0, 16.5, 15.0)","(31.0, 70.0, 34.73684210526316)","(31.0, 90.0, 60.85714285714286)","(51.0, 210.0, 102.0)"
05-01-2023 14:00:42.707044,"(2.4, 2.92, 2.878)","(2.9, 3.35, 3.2449999999999997)","(6.5, 8.6, 8.114285714285714)","(6.5, 9.6, 9.12)","(11.0, 16.5, 15.115384615384615)","(31.0, 40.0, 32.64705882352941)","(31.0, 90.0, 60.85714285714286)","(51.0, 210.0, 152.5)"
05-01-2023 14:00:43.938223,"(2.4, 2.96, 2.9483333333333333)","(2.9, 3.3, 3.2390624999999997)","(6.5, 8.6, 8.08)","(6.5, 9.6, 9.12)","(11.0, 16.5, 15.115384615384615)","(31.0, 40.0, 32.64705882352941)","(31.0, 90.0, 60.85714285714286)","(51.0, 230.0, 100.83333333333333)"
05-01-2023 14:00:45.250382,"(2.4, 2.98, 2.95)","(2.9, 3.3, 3.251785714285714)","(6.5, 8.4, 8.08)","(6.5, 9.6, 9.12)","(11.0, 16.5, 15.5)","(31.0, 40.0, 36.54545454545455)","(31.0, 90.0, 60.85714285714286)","(51.0, 230.0, 123.33333333333334)"
05-01-2023 14:00:46.617377,"(2.4, 2.98, 2.95375)","(2.9, 3.3, 3.21)","(6.5, 8.4, 7.942857142857142)","(6.5, 9.6, 9.15)","(11.0, 16.0, 15.0)","(31.0, 38.0, 34.57142857142857)","(31.0, 90.0, 73.53333333333333)","(51.0, 220.0, 147.5)"
05-01-2023 14:00:47.956488,"(2.4, 2.98, 2.9721739130434783)","(2.9, 3.3, 3.21)","(6.5, 8.2, 7.942857142857142)","(6.5, 9.6, 9.15)","(11.0, 16.0, 15.0)","(31.0, 38.0, 32.285714285714285)","(31.0, 85.0, 69.92307692307692)","(51.0, 220.0, 183.0)"
05-01-2023 14:00:49.297997,"(2.4, 3.1, 3.0460000000000003)","(2.9, 3.3, 3.222857142857143)","(6.5, 8.2, 8.02)","(6.5, 9.6, 9.15)","(11.0, 15.5, 14.875)","(31.0, 36.0, 32.285714285714285)","(31.0, 75.0, 58.5)","(51.0, 210.0, 183.0)"
05-01-2023 14:00:50.637617,"(2.4, 3.05, 3.0292)","(2.9, 3.3, 3.232894736842105)","(6.5, 8.2, 8.02)","(6.5, 9.6, 9.15)","(11.0, 15.5, 15.0)","(31.0, 36.0, 33.111111111111114)","(31.0, 75.0, 59.76923076923077)","(51.0, 210.0, 183.0)"
05-01-2023 14:00:51.934267,"(2.4, 3.05, 3.02135593220339)","(2.9, 3.3, 3.2346153846153847)","(6.5, 8.2, 7.735483870967742)","(6.5, 9.6, 9.15)","(11.0, 15.5, 14.722222222222221)","(31.0, 34.0, 33.111111111111114)","(31.0, 75.0, 59.76923076923077)","(51.0, 210.0, 183.0)"
05-01-2023 14:00:53.239570,"(2.4, 3.05, 3.0227419354838707)","(2.9, 3.3, 3.2346153846153847)","(6.5, 8.2, 7.735483870967742)","(6.5, 9.6, 9.18)","(11.0, 15.5, 14.833333333333334)","(31.0, 34.0, 33.111111111111114)","(31.0, 75.0, 54.25)","(51.0, 210.0, 190.71428571428572)"
05-01-2023 14:00:54.485532,"(2.4, 3.05, 3.0227419354838707)","(2.9, 3.3, 3.201111111111111)","(6.5, 8.2, 7.904347826086957)","(6.5, 9.6, 9.3)","(11.0, 15.5, 15.0)","(31.0, 34.0, 31.217391304347828)","(31.0, 70.0, 52.0)","(51.0, 210.0, 190.71428571428572)"
05-01-2023 14:00:55.687679,"(2.4, 3.05, 2.9904166666666665)","(2.9, 3.25, 3.201111111111111)","(6.5, 8.4, 7.904347826086957)","(6.5, 9.6, 9.285714285714285)","(11.0, 16.0, 15.043478260869565)","(31.0, 34.0, 30.375)","(31.0, 70.0, 58.0)","(51.0, 210.0, 190.71428571428572)"
05-01-2023 14:00:56.922779,"(2.4, 3.05, 3.040178571428571)","(2.9, 3.25, 3.1852941176470586)","(6.5, 8.2, 7.914285714285714)","(6.5, 9.6, 9.285714285714285)","(11.0, 15.5, 15.166666666666666)","(31.0, 34.0, 30.52173913043478)","(31.0, 70.0, 58.54545454545455)","(51.0, 210.0, 190.71428571428572)"
05-01-2023 14:00:58.176602,"(2.4, 3.1, 3.0611111111111113)","(2.9, 3.25, 3.1852941176470586)","(6.5, 8.2, 7.859999999999999)","(6.5, 9.6, 9.285714285714285)","(11.0, 15.5, 15.526315789473685)","(31.0, 34.0, 30.52173913043478)","(31.0, 70.0, 58.0)","(51.0, 210.0, 187.5)"
05-01-2023 14:00:59.433917,"(2.4, 3.1, 3.0478260869565217)","(2.9, 3.25, 3.1928571428571426)","(6.5, 8.0, 7.888)","(6.5, 9.6, 9.3)","(11.0, 16.0, 15.347826086956522)","(31.0, 34.0, 30.52173913043478)","(31.0, 70.0, 58.0)","(51.0, 210.0, 187.5)"
05-01-2023 14:01:00.675106,"(2.45, 3.1, 3.04)","(2.9, 3.25, 3.2363636363636363)","(6.5, 8.0, 7.977777777777778)","(6.5, 9.6, 9.208695652173914)","(11.0, 16.0, 15.117647058823529)","(31.0, 34.0, 30.42105263157895)","(31.0, 70.0, 58.0)","(51.0, 210.0, 187.5)"
05-01-2023 14:01:01.891156,"(2.45, 3.15, 3.107142857142857)","(2.9, 3.25, 3.2363636363636363)","(6.5, 8.0, 7.883333333333333)","(6.5, 9.6, 9.225)","(11.0, 16.0, 15.375)","(31.0, 34.0, 30.88888888888889)","(31.0, 70.0, 57.4)","(51.0, 210.0, 140.9090909090909)"
05-01-2023 14:01:03.004379,"(2.45, 3.15, 3.1125)","(2.9, 3.25, 3.2409090909090907)","(6.5, 8.2, 7.883333333333333)","(6.5, 9.6, 9.272727272727273)","(11.0, 16.0, 15.0)","(31.0, 34.0, 30.88888888888889)","(31.0, 70.0, 57.4)","(51.0, 220.0, 140.9090909090909)"
05-01-2023 14:01:04.197127,"(2.45, 3.15, 3.130952380952381)","(2.9, 3.25, 3.24)","(6.5, 8.2, 7.861538461538461)","(6.5, 9.6, 9.3)","(11.0, 16.0, 15.0)","(31.0, 34.0, 30.88888888888889)","(31.0, 70.0, 57.4)","(51.0, 220.0, 147.5)"
05-01-2023 14:01:05.454968,"(2.45, 3.15, 3.130952380952381)","(2.9, 3.25, 3.158333333333333)","(6.5, 8.2, 7.8769230769230765)","(6.5, 9.6, 9.309677419354838)","(11.0, 16.0, 15.0)","(31.0, 34.0, 30.88888888888889)","(31.0, 70.0, 57.4)","(51.0, 220.0, 147.5)"
05-01-2023 14:01:06.735146,"(2.45, 3.15, 3.141111111111111)","(2.9, 3.25, 3.158333333333333)","(6.5, 8.2, 7.908571428571428)","(6.5, 9.6, 9.309677419354838)","(11.0, 16.0, 15.25)","(31.0, 34.0, 30.705882352941178)","(31.0, 70.0, 57.4)","(51.0, 220.0, 140.9090909090909)"
05-01-2023 14:01:08.269840,"(2.45, 3.15, 3.141111111111111)","(2.9, 3.25, 3.1766666666666667)","(6.5, 8.2, 7.891891891891891)","(6.5, 9.6, 9.225)","(11.0, 16.0, 15.166666666666666)","(31.0, 34.0, 30.6)","(31.0, 70.0, 57.4)","(51.0, 220.0, 140.9090909090909)"
05-01-2023 14:01:09.501389,"(2.45, 3.15, 3.141111111111111)","(2.9, 3.25, 3.1766666666666667)","(6.5, 8.2, 7.891891891891891)","(6.5, 9.6, 9.225)","(11.0, 15.5, 15.166666666666666)","(31.0, 34.0, 30.6)","(31.0, 70.0, 63.083333333333336)","(51.0, 220.0, 165.625)"
05-01-2023 14:01:10.736478,"(2.45, 3.15, 3.141111111111111)","(2.9, 3.25, 3.1766666666666667)","(6.5, 8.2, 7.891891891891891)","(6.5, 9.6, 9.225)","(11.0, 15.5, 15.166666666666666)","(31.0, 34.0, 30.6)","(31.0, 65.0, 63.083333333333336)","(51.0, 220.0, 165.625)"
05-01-2023 14:01:11.853821,"(2.45, 3.15, 3.136206896551724)","(2.9, 3.25, 3.215625)","(6.5, 8.2, 7.891891891891891)","(6.5, 9.6, 9.309677419354838)","(11.0, 13.5, 13.25)","(31.0, 34.0, 31.0)","(31.0, 65.0, 56.73684210526316)","(51.0, 220.0, 165.625)"
05-01-2023 14:01:13.109024,"(2.45, 3.2, 3.1742857142857144)","(2.9, 3.25, 3.2021739130434783)","(6.5, 8.2, 7.891891891891891)","(6.5, 9.6, 9.309677419354838)","(11.0, 13.5, 13.423076923076923)","(31.0, 34.0, 31.333333333333332)","(31.0, 70.0, 61.16666666666667)","(51.0, 220.0, 168.8235294117647)"
05-01-2023 14:01:14.432674,"(2.45, 3.2, 3.154166666666667)","(2.9, 3.25, 3.1852941176470586)","(6.5, 8.2, 8.370542635658914)","(6.5, 9.6, 8.628070175438596)","(11.0, 13.5, 13.423076923076923)","(31.0, 34.0, 31.333333333333332)","(31.0, 65.0, 57.0)","(51.0, 220.0, 191.93548387096774)"
05-01-2023 14:01:15.674811,"(2.45, 3.25, 3.217857142857143)","(2.9, 3.25, 3.181)","(6.5, 8.4, 8.369117647058824)","(6.5, 9.0, 8.607142857142858)","(11.0, 13.5, 13.423076923076923)","(31.0, 34.0, 31.75)","(31.0, 60.0, 54.0)","(51.0, 220.0, 191.93548387096774)"
05-01-2023 14:01:16.935967,"(2.45, 3.25, 3.203125)","(2.9, 3.25, 3.181)","(6.5, 8.4, 8.369117647058824)","(6.5, 9.0, 8.607207207207207)","(11.0, 13.5, 13.423076923076923)","(31.0, 34.0, 32.90909090909091)","(31.0, 60.0, 54.0)","(51.0, 220.0, 191.93548387096774)"
05-01-2023 14:01:18.151358,"(2.45, 3.25, 3.2083333333333335)","(2.9, 3.25, 3.1514285714285717)","(6.5, 8.4, 8.37829457364341)","(6.5, 9.0, 8.607207207207207)","(11.0, 13.5, 13.423076923076923)","(31.0, 34.0, 32.90909090909091)","(31.0, 60.0, 54.0)","(51.0, 220.0, 191.93548387096774)"
05-01-2023 14:01:19.338680,"(2.45, 3.25, 3.1875)","(2.9, 3.25, 3.1710526315789473)","(6.5, 8.4, 8.379856115107915)","(6.5, 9.0, 8.607207207207207)","(11.0, 13.5, 13.475609756097562)","(31.0, 34.0, 32.90909090909091)","(31.0, 60.0, 56.896551724137936)","(51.0, 220.0, 191.93548387096774)"
05-01-2023 14:01:20.526965,"(2.45, 3.25, 3.1875)","(2.9, 3.25, 3.1710526315789473)","(6.5, 8.6, 8.424390243902439)","(6.5, 9.0, 8.608247422680412)","(11.0, 13.5, 14.767241379310345)","(31.0, 34.0, 37.529411764705884)","(31.0, 60.0, 68.44444444444444)","(51.0, 220.0, 155.71428571428572)"
05-01-2023 14:01:21.721904,"(2.45, 3.25, 3.148529411764706)","(2.9, 3.25, 3.247354497354497)","(6.5, 8.6, 8.322222222222221)","(6.5, 9.0, 8.51578947368421)","(11.0, 15.5, 14.052631578947368)","(31.0, 38.0, 33.333333333333336)","(31.0, 70.0, 62.57142857142857)","(51.0, 170.0, 157.69230769230768)"
05-01-2023 14:01:22.836049,"(2.45, 3.2, 3.1578125)","(2.9, 3.25, 3.2464028776978417)","(6.5, 8.6, 8.322222222222221)","(6.5, 8.8, 8.51578947368421)","(11.0, 15.0, 14.181818181818182)","(31.0, 40.0, 33.17460317460318)","(31.0, 70.0, 51.48275862068965)","(51.0, 170.0, 151.53846153846155)"
05-01-2023 14:01:24.015568,"(2.45, 3.15, 3.1333333333333333)","(2.9, 3.25, 3.2464028776978417)","(6.5, 8.6, 8.336842105263157)","(6.5, 8.6, 8.476470588235294)","(11.0, 15.0, 14.152173913043478)","(31.0, 40.0, 33.17460317460318)","(31.0, 75.0, 57.0)","(51.0, 170.0, 133.2258064516129)"
05-01-2023 14:01:25.162216,"(2.6, 3.2, 3.1625)","(2.8, 3.3, 3.2826923076923076)","(6.5, 8.6, 8.503225806451614)","(6.5, 8.6, 8.476470588235294)","(11.0, 15.0, 14.541666666666666)","(31.0, 40.0, 33.225806451612904)","(31.0, 70.0, 57.0)","(51.0, 170.0, 133.2258064516129)"
05-01-2023 14:01:26.341806,"(2.6, 3.2, 3.173684210526316)","(2.8, 3.25, 3.1638297872340426)","(6.5, 8.6, 8.503225806451614)","(6.5, 8.6, 8.476470588235294)","(11.0, 15.0, 14.481481481481481)","(31.0, 40.0, 33.225806451612904)","(31.0, 70.0, 57.0)","(51.0, 170.0, 126.57142857142858)"
05-01-2023 14:01:27.598307,"(2.6, 3.2, 3.173684210526316)","(2.8, 3.25, 3.1923076923076925)","(6.5, 8.6, 8.54054054054054)","(6.5, 8.6, 8.976653696498055)","(11.0, 15.0, 14.592592592592592)","(31.0, 40.0, 33.225806451612904)","(31.0, 70.0, 49.77777777777778)","(51.0, 170.0, 97.61904761904762)"
05-01-2023 14:01:28.980676,"(2.6, 3.2, 3.1608695652173915)","(2.8, 3.25, 3.185714285714286)","(6.5, 8.6, 8.54054054054054)","(6.5, 9.0, 8.995)","(11.0, 15.0, 14.592592592592592)","(31.0, 40.0, 33.13725490196079)","(31.0, 70.0, 49.77777777777778)","(51.0, 170.0, 97.61904761904762)"
05-01-2023 14:01:30.328448,"(2.6, 3.2, 3.1470588235294117)","(2.8, 3.2, 3.1115384615384616)","(6.5, 8.6, 8.54054054054054)","(6.5, 9.0, 8.995)","(11.0, 15.0, 14.592592592592592)","(31.0, 38.0, 33.13725490196079)","(31.0, 70.0, 52.22222222222222)","(51.0, 170.0, 109.0)"
05-01-2023 14:01:31.582685,"(2.6, 3.2, 3.1670731707317072)","(2.8, 3.2, 3.1115384615384616)","(6.5, 8.6, 8.54054054054054)","(6.5, 9.0, 8.995)","(11.0, 15.0, 14.592592592592592)","(31.0, 38.0, 33.40425531914894)","(31.0, 65.0, 50.75)","(51.0, 160.0, 109.0)"
05-01-2023 14:01:32.734687,"(2.6, 3.2, 3.171276595744681)","(2.8, 3.2, 3.1115384615384616)","(6.5, 8.6, 8.547619047619047)","(6.5, 9.0, 8.995)","(11.0, 15.0, 14.592592592592592)","(31.0, 38.0, 33.40425531914894)","(31.0, 65.0, 50.75)","(51.0, 160.0, 135.32258064516128)"
05-01-2023 14:01:34.098204,"(2.6, 3.2, 3.171276595744681)","(2.8, 3.2, 3.1115384615384616)","(6.5, 8.6, 8.547619047619047)","(6.5, 9.0, 8.995)","(11.0, 15.0, 14.592592592592592)","(31.0, 38.0, 33.40425531914894)","(31.0, 65.0, 48.303030303030305)","(51.0, 160.0, 135.32258064516128)"
05-01-2023 14:01:35.371397,"(2.6, 3.2, 3.171276595744681)","(2.8, 3.2, 3.1125)","(6.5, 8.6, 8.547619047619047)","(6.5, 9.0, 8.827450980392157)","(11.0, 15.0, 14.615384615384615)","(31.0, 38.0, 32.774193548387096)","(31.0, 65.0, 48.303030303030305)","(51.0, 160.0, 135.32258064516128)"
05-01-2023 14:01:36.654124,"(2.6, 3.2, 3.1602040816326533)","(2.8, 3.15, 3.075)","(6.5, 8.6, 8.59375)","(6.5, 9.2, 9998.5)","(11.0, 15.0, 9998.5)","(31.0, 38.0, 9998.5)","(31.0, 65.0, 9998.5)","(51.0, 160.0, 9998.5)"
