,Our Cheeky Devil,Just As Well Nz,El Boston,Lord Verde Nz,Modern Bliss,Balenciago,Gottahaveahobbie,Our Madiba Nz,Duffy Hollow Nz
11-01-2023 19:01:06.984509,"(16.0, 20.0, 19.923076923076923)","(2.9, 99999, 99990)","(3.5, 4.3, 4.148)","(5.5, 99999, 99990)","(7.0, 8.0, 7.8238095238095235)","(21.0, 50.0, 46.0)","(21.0, 55.0, 46.0)","(101.0, 99999, 99990)","(6.5, 99999, 99990)"
11-01-2023 19:01:08.131239,"(16.0, 20.0, 19.923076923076923)","(2.9, 99999, 99990)","(3.5, 4.2, 4.148)","(5.5, 99999, 99990)","(7.0, 8.0, 7.683333333333333)","(21.0, 50.0, 45.333333333333336)","(21.0, 55.0, 46.0)","(101.0, 99999, 99990)","(6.5, 99999, 99990)"
11-01-2023 19:01:09.300897,"(16.0, 21.0, 20.41176470588235)","(2.9, 99999, 99990)","(3.5, 4.2, 4.148)","(5.5, 99999, 99990)","(7.0, 7.8, 7.683333333333333)","(21.0, 50.0, 45.333333333333336)","(21.0, 55.0, 46.0)","(101.0, 99999, 99990)","(6.5, 99999, 99990)"
11-01-2023 19:01:10.437963,"(16.0, 21.0, 20.41176470588235)","(2.9, 99999, 99990)","(3.5, 4.2, 4.148)","(5.5, 99999, 99990)","(7.0, 7.8, 7.683333333333333)","(21.0, 50.0, 45.333333333333336)","(21.0, 55.0, 46.0)","(101.0, 99999, 99990)","(6.5, 99999, 99990)"
11-01-2023 19:01:11.729076,"(16.0, 21.0, 20.25)","(2.9, 99999, 99990)","(3.5, 4.2, 4.148)","(5.5, 99999, 99990)","(7.0, 7.8, 7.683333333333333)","(21.0, 50.0, 47.2)","(21.0, 55.0, 46.0)","(101.0, 99999, 99990)","(6.5, 99999, 99990)"
11-01-2023 19:01:12.900532,"(16.0, 21.0, 20.25)","(2.9, 99999, 99990)","(3.5, 4.2, 4.148)","(5.5, 99999, 99990)","(7.0, 7.8, 7.683333333333333)","(21.0, 50.0, 47.2)","(21.0, 55.0, 46.0)","(101.0, 99999, 99990)","(6.5, 99999, 99990)"
11-01-2023 19:01:14.055792,"(16.0, 21.0, 20.523809523809526)","(2.9, 99999, 99990)","(3.5, 4.2, 4.148)","(5.5, 99999, 99990)","(7.0, 7.8, 7.460606060606061)","(21.0, 50.0, 47.2)","(21.0, 55.0, 46.0)","(101.0, 99999, 99990)","(6.5, 99999, 99990)"
11-01-2023 19:01:15.187585,"(16.0, 21.0, 20.523809523809526)","(2.9, 99999, 99990)","(3.5, 4.2, 4.15)","(5.5, 99999, 99990)","(7.0, 7.8, 7.3882352941176475)","(21.0, 50.0, 42.0)","(21.0, 55.0, 46.0)","(101.0, 99999, 99990)","(6.5, 99999, 99990)"
11-01-2023 19:01:16.347894,"(16.0, 21.0, 19.75)","(2.9, 99999, 99990)","(3.5, 4.2, 4.1931034482758625)","(5.5, 99999, 99990)","(7.0, 7.4, 7.3882352941176475)","(21.0, 50.0, 42.0)","(21.0, 55.0, 46.0)","(101.0, 99999, 99990)","(6.5, 99999, 99990)"
11-01-2023 19:01:17.507007,"(16.0, 21.0, 19.75)","(2.9, 99999, 99990)","(3.5, 4.2, 4.1931034482758625)","(5.5, 99999, 99990)","(7.0, 7.4, 7.3882352941176475)","(21.0, 50.0, 42.0)","(21.0, 55.0, 47.5)","(101.0, 99999, 99990)","(6.5, 99999, 99990)"
11-01-2023 19:01:18.690350,"(16.0, 21.0, 19.75)","(2.9, 99999, 99990)","(3.5, 4.2, 4.1931034482758625)","(5.5, 99999, 99990)","(7.0, 7.4, 7.366666666666666)","(21.0, 50.0, 42.0)","(21.0, 55.0, 45.25)","(101.0, 99999, 99990)","(6.5, 99999, 99990)"
11-01-2023 19:01:20.121339,"(16.0, 21.0, 19.75)","(2.9, 99999, 99990)","(3.5, 4.2, 4.155172413793103)","(5.5, 99999, 99990)","(7.0, 7.6, 7.1461538461538465)","(21.0, 50.0, 42.0)","(21.0, 55.0, 43.75)","(101.0, 99999, 99990)","(6.5, 99999, 99990)"
11-01-2023 19:01:21.351283,"(16.0, 21.0, 19.75)","(2.9, 99999, 99990)","(3.5, 4.2, 4.188888888888889)","(5.5, 99999, 99990)","(7.0, 7.4, 7.1461538461538465)","(21.0, 50.0, 42.0)","(21.0, 55.0, 43.75)","(101.0, 99999, 99990)","(7.0, 99999, 99990)"
11-01-2023 19:01:22.744384,"(16.0, 21.0, 19.75)","(2.9, 99999, 99990)","(3.5, 4.2, 4.131578947368421)","(5.5, 99999, 99990)","(7.0, 7.4, 7.11764705882353)","(21.0, 50.0, 41.333333333333336)","(21.0, 55.0, 43.75)","(101.0, 99999, 99990)","(7.0, 99999, 99990)"
11-01-2023 19:01:24.095644,"(16.0, 21.0, 19.75)","(2.9, 99999, 99990)","(3.5, 4.2, 4.135294117647058)","(5.5, 99999, 99990)","(7.0, 7.4, 6.963636363636364)","(21.0, 48.0, 44.0)","(21.0, 55.0, 45.0)","(101.0, 99999, 99990)","(7.0, 99999, 99990)"
11-01-2023 19:01:25.352622,"(16.0, 21.0, 19.75)","(2.9, 99999, 99990)","(3.5, 4.2, 4.108333333333333)","(5.5, 99999, 99990)","(7.0, 7.2, 6.6425)","(21.0, 50.0, 45.2)","(21.0, 55.0, 47.5)","(101.0, 99999, 99990)","(7.0, 99999, 99990)"
11-01-2023 19:01:26.754111,"(16.0, 21.0, 19.75)","(2.9, 99999, 99990)","(3.5, 4.2, 4.137681159420289)","(5.5, 99999, 99990)","(7.0, 6.8, 6.6425)","(21.0, 50.0, 46.0)","(21.0, 55.0, 47.5)","(101.0, 99999, 99990)","(7.0, 99999, 99990)"
11-01-2023 19:01:28.325920,"(16.0, 21.0, 20.558823529411764)","(2.9, 99999, 99990)","(3.5, 4.3, 4.137681159420289)","(5.5, 99999, 99990)","(7.0, 6.8, 6.6425)","(26.0, 50.0, 46.0)","(21.0, 55.0, 43.857142857142854)","(101.0, 99999, 99990)","(7.0, 99999, 99990)"
11-01-2023 19:01:29.613730,"(16.0, 21.0, 20.375)","(2.9, 99999, 99990)","(3.5, 4.3, 4.214285714285714)","(5.5, 99999, 99990)","(7.0, 6.8, 6.63076923076923)","(26.0, 50.0, 46.0)","(21.0, 55.0, 43.857142857142854)","(101.0, 99999, 99990)","(7.0, 99999, 99990)"
11-01-2023 19:01:30.891567,"(16.0, 21.0, 20.375)","(2.9, 99999, 99990)","(3.5, 4.3, 4.214285714285714)","(5.5, 99999, 99990)","(6.5, 6.8, 6.589473684210526)","(26.0, 50.0, 46.0)","(21.0, 55.0, 47.2)","(101.0, 99999, 99990)","(7.0, 99999, 99990)"
11-01-2023 19:01:32.285322,"(16.0, 21.0, 20.375)","(2.9, 99999, 99990)","(3.5, 4.3, 4.211904761904762)","(5.5, 99999, 99990)","(6.5, 6.6, 6.485)","(26.0, 50.0, 46.0)","(21.0, 55.0, 49.8)","(101.0, 99999, 99990)","(7.0, 99999, 99990)"
11-01-2023 19:01:33.645193,"(16.0, 21.0, 20.375)","(2.9, 99999, 99990)","(3.5, 4.3, 4.231481481481482)","(5.5, 99999, 99990)","(6.5, 6.8, 6.5200000000000005)","(26.0, 50.0, 42.0)","(21.0, 55.0, 50.666666666666664)","(101.0, 99999, 99990)","(7.0, 99999, 99990)"
11-01-2023 19:01:34.885641,"(16.0, 21.0, 20.5)","(2.9, 99999, 99990)","(3.5, 4.3, 4.231481481481482)","(5.5, 99999, 99990)","(6.5, 6.8, 6.625)","(26.0, 50.0, 42.0)","(21.0, 55.0, 50.666666666666664)","(101.0, 99999, 99990)","(7.0, 99999, 99990)"
11-01-2023 19:01:36.091903,"(16.0, 21.0, 20.5)","(2.9, 99999, 99990)","(3.5, 4.3, 4.231481481481482)","(5.5, 99999, 99990)","(6.5, 6.8, 6.638461538461539)","(26.0, 50.0, 41.333333333333336)","(21.0, 55.0, 50.666666666666664)","(101.0, 99999, 99990)","(7.0, 99999, 99990)"
11-01-2023 19:01:37.350814,"(16.0, 21.0, 20.5)","(2.7, 99999, 99990)","(3.5, 4.3, 4.196969696969696)","(5.5, 99999, 99990)","(6.5, 6.8, 6.66)","(26.0, 48.0, 41.333333333333336)","(21.0, 55.0, 50.666666666666664)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:38.640622,"(16.0, 21.0, 20.333333333333332)","(2.7, 99999, 99990)","(3.5, 4.3, 4.22608695652174)","(5.5, 99999, 99990)","(6.5, 6.8, 6.8625)","(26.0, 48.0, 41.333333333333336)","(21.0, 55.0, 50.666666666666664)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:39.921158,"(16.0, 21.0, 20.25)","(2.7, 99999, 99990)","(3.5, 4.3, 4.317948717948719)","(5.5, 99999, 99990)","(6.5, 7.0, 6.780952380952381)","(26.0, 48.0, 40.666666666666664)","(21.0, 55.0, 45.57142857142857)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:41.102751,"(16.0, 21.0, 19.714285714285715)","(2.7, 99999, 99990)","(3.5, 4.4, 4.317948717948719)","(5.5, 99999, 99990)","(6.5, 7.0, 6.780952380952381)","(26.0, 46.0, 40.666666666666664)","(21.0, 55.0, 45.57142857142857)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:42.466510,"(16.0, 21.0, 19.26923076923077)","(2.7, 99999, 99990)","(3.5, 4.4, 4.317948717948719)","(5.5, 99999, 99990)","(6.5, 7.0, 6.89)","(26.0, 46.0, 42.8)","(21.0, 55.0, 45.57142857142857)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:43.698267,"(16.0, 21.0, 19.958333333333332)","(2.7, 99999, 99990)","(3.6, 4.4, 4.3191780821917805)","(6.0, 99999, 99990)","(5.5, 7.0, 6.945)","(31.0, 46.0, 46.0)","(26.0, 55.0, 45.57142857142857)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:44.925271,"(16.0, 20.0, 18.821428571428573)","(2.7, 99999, 99990)","(3.6, 4.4, 4.3191780821917805)","(6.0, 99999, 99990)","(5.5, 7.0, 6.945)","(31.0, 50.0, 46.0)","(26.0, 55.0, 45.57142857142857)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:46.261268,"(16.0, 18.5, 18.166666666666668)","(2.7, 99999, 99990)","(3.6, 4.4, 4.254918032786885)","(6.0, 99999, 99990)","(5.5, 7.0, 6.935294117647059)","(31.0, 50.0, 45.2)","(26.0, 55.0, 45.57142857142857)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:47.510888,"(16.0, 18.5, 18.166666666666668)","(2.7, 99999, 99990)","(3.6, 4.4, 4.254918032786885)","(6.0, 99999, 99990)","(5.5, 7.0, 6.935294117647059)","(31.0, 50.0, 45.2)","(26.0, 55.0, 45.57142857142857)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:48.799110,"(16.0, 18.5, 18.166666666666668)","(2.7, 99999, 99990)","(3.6, 4.3, 4.228)","(6.0, 99999, 99990)","(5.5, 7.0, 6.992307692307692)","(31.0, 50.0, 45.2)","(26.0, 55.0, 45.57142857142857)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:50.010652,"(16.0, 18.5, 18.166666666666668)","(2.7, 99999, 99990)","(3.6, 4.3, 4.228)","(6.0, 99999, 99990)","(5.5, 7.2, 7.1066666666666665)","(31.0, 50.0, 45.2)","(26.0, 55.0, 45.57142857142857)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:51.236878,"(16.0, 18.5, 18.166666666666668)","(2.7, 99999, 99990)","(3.6, 4.2, 4.078125)","(6.0, 99999, 99990)","(5.5, 7.2, 7.1066666666666665)","(31.0, 50.0, 45.2)","(26.0, 55.0, 45.57142857142857)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:52.435910,"(16.0, 18.5, 18.166666666666668)","(2.7, 99999, 99990)","(3.6, 4.2, 4.05)","(6.0, 99999, 99990)","(5.5, 7.2, 7.1066666666666665)","(31.0, 50.0, 46.0)","(26.0, 55.0, 47.285714285714285)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:53.600352,"(16.0, 20.0, 19.272727272727273)","(2.7, 99999, 99990)","(3.6, 4.1, 4.051515151515152)","(6.0, 99999, 99990)","(5.5, 7.2, 7.108108108108108)","(31.0, 50.0, 40.36363636363636)","(26.0, 55.0, 46.81818181818182)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:54.790017,"(16.0, 19.5, 18.863636363636363)","(2.7, 99999, 99990)","(3.6, 4.1, 4.051515151515152)","(6.0, 99999, 99990)","(5.5, 7.4, 7.205128205128205)","(31.0, 42.0, 40.36363636363636)","(26.0, 50.0, 46.25)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:55.863833,"(16.0, 19.0, 18.59090909090909)","(2.7, 99999, 99990)","(3.6, 4.1, 4.051515151515152)","(6.0, 99999, 99990)","(5.5, 7.4, 7.305882352941177)","(31.0, 42.0, 41.14285714285714)","(26.0, 50.0, 44.666666666666664)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:56.981297,"(16.0, 17.5, 17.175675675675677)","(2.7, 99999, 99990)","(3.6, 4.1, 4.097142857142857)","(6.0, 99999, 99990)","(5.5, 7.4, 7.207692307692308)","(31.0, 44.0, 38.4)","(26.0, 46.0, 42.25)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:58.192187,"(16.0, 17.0, 16.166666666666668)","(2.7, 99999, 99990)","(3.6, 4.2, 4.257668711656442)","(6.0, 99999, 99990)","(5.5, 7.4, 7.428571428571429)","(31.0, 42.0, 40.2)","(26.0, 46.0, 41.5)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:01:59.324392,"(16.0, 17.0, 16.166666666666668)","(2.7, 99999, 99990)","(3.6, 4.4, 4.257668711656442)","(6.0, 99999, 99990)","(5.5, 7.6, 7.651612903225806)","(31.0, 42.0, 40.2)","(26.0, 46.0, 41.5)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:02:00.496932,"(16.0, 17.0, 16.166666666666668)","(2.7, 99999, 99990)","(3.6, 4.4, 4.265116279069768)","(6.0, 99999, 99990)","(5.5, 7.8, 7.408)","(31.0, 42.0, 37.5)","(26.0, 46.0, 38.36363636363637)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:02:01.653478,"(16.0, 17.0, 16.25)","(2.7, 99999, 99990)","(3.6, 4.4, 4.348148148148148)","(6.0, 99999, 99990)","(5.5, 7.8, 7.58961038961039)","(31.0, 42.0, 36.57142857142857)","(26.0, 46.0, 37.0)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:02:03.019240,"(16.0, 16.5, 16.166666666666668)","(2.7, 99999, 99990)","(3.6, 4.5, 4.507142857142857)","(6.0, 99999, 99990)","(5.5, 7.8, 7.5)","(31.0, 44.0, 39.0)","(26.0, 38.0, 36.4)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:02:04.309718,"(16.0, 16.5, 16.166666666666668)","(2.7, 99999, 99990)","(3.6, 4.6, 4.444444444444445)","(6.0, 99999, 99990)","(5.5, 7.8, 7.491428571428572)","(31.0, 42.0, 39.0)","(26.0, 38.0, 37.333333333333336)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:02:05.523388,"(16.0, 16.5, 16.166666666666668)","(2.7, 99999, 99990)","(3.6, 4.5, 4.352459016393443)","(6.0, 99999, 99990)","(5.5, 7.8, 7.53)","(31.0, 42.0, 39.0)","(26.0, 38.0, 35.82608695652174)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:02:06.675565,"(16.0, 16.5, 16.166666666666668)","(2.7, 99999, 99990)","(3.6, 4.5, 4.355172413793103)","(6.0, 99999, 99990)","(5.5, 7.8, 7.521951219512195)","(31.0, 42.0, 39.0)","(26.0, 38.0, 35.787234042553195)","(101.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 19:02:07.818214,"(15.0, 16.5, 16.46153846153846)","(2.7, 99999, 99990)","(3.7, 4.4, 4.355172413793103)","(6.0, 99999, 99990)","(6.0, 7.6, 7.533333333333333)","(31.0, 42.0, 39.0)","(26.0, 38.0, 35.787234042553195)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:08.942126,"(15.0, 16.5, 16.46153846153846)","(2.7, 99999, 99990)","(3.7, 4.4, 4.32962962962963)","(6.0, 99999, 99990)","(6.0, 7.6, 7.335593220338984)","(31.0, 42.0, 39.0)","(26.0, 38.0, 35.787234042553195)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:10.079848,"(15.0, 15.5, 15.285714285714286)","(2.7, 99999, 99990)","(3.7, 4.4, 4.32962962962963)","(6.0, 99999, 99990)","(6.0, 7.4, 7.241379310344827)","(31.0, 42.0, 39.0)","(26.0, 38.0, 35.787234042553195)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:11.246740,"(14.0, 16.0, 15.666666666666666)","(2.7, 99999, 99990)","(3.8, 4.4, 4.32962962962963)","(6.5, 99999, 99990)","(6.0, 7.4, 7.275675675675676)","(31.0, 42.0, 36.421052631578945)","(26.0, 38.0, 36.0)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:12.404915,"(14.0, 16.0, 15.666666666666666)","(2.7, 99999, 99990)","(3.8, 4.4, 4.324)","(6.5, 99999, 99990)","(6.0, 7.4, 7.275675675675676)","(31.0, 44.0, 36.421052631578945)","(26.0, 38.0, 36.0)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:13.517442,"(14.0, 16.0, 15.666666666666666)","(2.7, 99999, 99990)","(3.8, 4.4, 4.324)","(6.5, 99999, 99990)","(6.0, 7.4, 7.275675675675676)","(31.0, 44.0, 36.421052631578945)","(26.0, 38.0, 36.0)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:14.765212,"(14.0, 16.0, 15.666666666666666)","(2.7, 99999, 99990)","(3.8, 4.4, 4.322448979591837)","(6.5, 99999, 99990)","(6.0, 7.4, 7.275675675675676)","(31.0, 44.0, 36.421052631578945)","(26.0, 38.0, 35.86666666666667)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:15.995759,"(14.0, 16.0, 15.76923076923077)","(2.7, 99999, 99990)","(3.8, 4.6, 4.383333333333333)","(6.5, 99999, 99990)","(6.0, 7.6, 7.808)","(31.0, 44.0, 36.421052631578945)","(26.0, 38.0, 36.333333333333336)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:17.216024,"(14.0, 16.0, 15.76923076923077)","(2.7, 99999, 99990)","(3.8, 4.5, 4.476136363636364)","(6.5, 99999, 99990)","(6.0, 8.0, 7.808)","(31.0, 44.0, 36.421052631578945)","(26.0, 38.0, 35.90909090909091)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:18.459255,"(14.0, 16.0, 15.714285714285714)","(2.7, 99999, 99990)","(3.8, 4.5, 4.476136363636364)","(6.5, 99999, 99990)","(6.0, 8.0, 7.630769230769231)","(31.0, 44.0, 36.421052631578945)","(26.0, 36.0, 39.0)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:19.735998,"(14.0, 16.0, 15.125)","(2.7, 99999, 99990)","(3.8, 4.5, 4.325)","(6.5, 99999, 99990)","(6.0, 8.0, 7.847619047619047)","(31.0, 44.0, 36.421052631578945)","(26.0, 42.0, 39.0)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:21.005983,"(14.0, 16.0, 15.125)","(2.7, 99999, 99990)","(3.8, 4.4, 4.329411764705882)","(6.5, 99999, 99990)","(6.0, 8.0, 7.517647058823529)","(31.0, 44.0, 36.8)","(26.0, 42.0, 39.333333333333336)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:22.324072,"(14.0, 16.0, 15.16)","(2.7, 99999, 99990)","(3.8, 4.4, 4.329411764705882)","(6.5, 99999, 99990)","(6.0, 7.8, 7.517647058823529)","(31.0, 44.0, 36.8)","(26.0, 42.0, 39.333333333333336)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:23.604212,"(14.0, 16.0, 15.16)","(2.7, 99999, 99990)","(3.8, 4.4, 4.329411764705882)","(6.5, 99999, 99990)","(6.0, 7.8, 7.486666666666666)","(31.0, 44.0, 36.8)","(26.0, 42.0, 39.333333333333336)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:25.002374,"(14.0, 16.0, 15.16)","(2.7, 99999, 99990)","(3.8, 4.4, 4.334545454545455)","(6.5, 99999, 99990)","(6.0, 7.6, 7.486666666666666)","(31.0, 44.0, 36.8)","(26.0, 42.0, 39.333333333333336)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:26.299521,"(14.0, 16.0, 15.16)","(2.7, 99999, 99990)","(3.8, 4.4, 4.465714285714285)","(6.5, 99999, 99990)","(6.0, 7.6, 7.473684210526316)","(31.0, 44.0, 38.857142857142854)","(26.0, 42.0, 40.4)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:27.580203,"(14.0, 15.0, 14.972222222222221)","(2.7, 99999, 99990)","(3.8, 4.5, 4.465714285714285)","(6.5, 99999, 99990)","(6.0, 7.6, 7.473684210526316)","(31.0, 44.0, 38.857142857142854)","(26.0, 42.0, 40.4)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:28.891155,"(14.0, 15.0, 14.666666666666666)","(2.7, 99999, 99990)","(3.8, 4.5, 4.331460674157303)","(6.5, 99999, 99990)","(6.0, 7.6, 7.366666666666667)","(31.0, 44.0, 39.30434782608695)","(26.0, 42.0, 40.54545454545455)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:30.090468,"(14.0, 15.0, 14.833333333333334)","(2.7, 99999, 99990)","(3.6, 4.4, 4.3306818181818185)","(6.5, 99999, 99990)","(6.0, 7.4, 7.462068965517242)","(31.0, 44.0, 39.30434782608695)","(26.0, 42.0, 40.857142857142854)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:31.338183,"(14.0, 15.0, 14.88888888888889)","(2.7, 99999, 99990)","(3.6, 4.4, 4.3306818181818185)","(6.5, 99999, 99990)","(6.0, 7.6, 7.462068965517242)","(31.0, 44.0, 39.30434782608695)","(26.0, 42.0, 40.0)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:32.681796,"(14.0, 15.0, 14.88888888888889)","(2.7, 99999, 99990)","(3.6, 4.4, 4.345535714285714)","(6.5, 99999, 99990)","(6.0, 7.6, 7.381395348837209)","(31.0, 44.0, 39.30434782608695)","(26.0, 42.0, 39.2)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:33.968550,"(14.0, 15.5, 14.6)","(2.7, 99999, 99990)","(3.6, 4.4, 4.3306818181818185)","(6.5, 99999, 99990)","(6.0, 7.4, 7.381395348837209)","(31.0, 44.0, 39.5)","(26.0, 40.0, 39.2)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:35.320696,"(14.0, 15.5, 14.857142857142858)","(2.7, 99999, 99990)","(3.6, 4.4, 4.3306818181818185)","(6.5, 99999, 99990)","(6.0, 7.4, 7.381395348837209)","(31.0, 44.0, 42.18181818181818)","(26.0, 40.0, 39.333333333333336)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:36.707110,"(14.0, 15.5, 14.375)","(2.7, 99999, 99990)","(3.6, 4.4, 4.371641791044777)","(6.5, 99999, 99990)","(6.0, 7.4, 7.25)","(31.0, 44.0, 42.23529411764706)","(26.0, 40.0, 38.5)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:38.046714,"(14.0, 15.5, 14.681818181818182)","(2.7, 99999, 99990)","(3.6, 4.4, 4.362)","(6.5, 99999, 99990)","(6.0, 7.4, 7.25)","(31.0, 44.0, 42.37837837837838)","(26.0, 40.0, 34.666666666666664)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:39.378860,"(14.0, 15.5, 14.78)","(2.7, 99999, 99990)","(3.6, 4.4, 4.357777777777778)","(6.5, 99999, 99990)","(6.0, 7.4, 7.247619047619048)","(31.0, 44.0, 42.37837837837838)","(26.0, 40.0, 34.666666666666664)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:40.720527,"(14.0, 15.5, 14.78)","(2.7, 99999, 99990)","(3.6, 4.4, 4.158503401360544)","(6.5, 99999, 99990)","(6.0, 7.4, 7.2625)","(31.0, 44.0, 42.37837837837838)","(26.0, 40.0, 37.333333333333336)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:42.099825,"(14.0, 15.5, 14.78)","(2.7, 99999, 99990)","(3.6, 4.2, 4.153787878787878)","(6.5, 99999, 99990)","(6.0, 7.4, 7.346153846153847)","(31.0, 44.0, 42.37837837837838)","(26.0, 40.0, 29.333333333333332)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:43.496935,"(14.0, 15.5, 14.78)","(2.7, 99999, 99990)","(3.6, 4.2, 4.001506024096385)","(6.5, 99999, 99990)","(6.0, 7.4, 7.545762711864406)","(31.0, 44.0, 40.888888888888886)","(26.0, 40.0, 29.333333333333332)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:44.845281,"(14.0, 15.5, 15.333333333333334)","(2.7, 99999, 99990)","(3.6, 4.1, 3.9973684210526317)","(6.5, 99999, 99990)","(6.0, 7.6, 7.32)","(31.0, 44.0, 41.5)","(26.0, 40.0, 31.272727272727273)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:46.124054,"(14.0, 15.5, 15.333333333333334)","(2.7, 99999, 99990)","(3.6, 4.1, 4.013333333333334)","(6.5, 99999, 99990)","(6.0, 7.4, 7.182142857142857)","(31.0, 44.0, 41.6)","(26.0, 40.0, 36.8)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:47.477198,"(14.0, 15.5, 15.035714285714286)","(2.7, 99999, 99990)","(3.6, 4.1, 3.94)","(6.5, 99999, 99990)","(6.0, 7.2, 7.283544303797469)","(31.0, 44.0, 42.25)","(26.0, 40.0, 32.666666666666664)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:48.763022,"(13.0, 15.5, 14.75)","(2.8, 99999, 99990)","(3.6, 4.1, 3.9278350515463916)","(6.5, 99999, 99990)","(6.0, 7.4, 7.283544303797469)","(31.0, 44.0, 42.25)","(21.0, 40.0, 32.666666666666664)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 19:02:50.071219,"(13.0, 15.0, 14.833333333333334)","(2.8, 99999, 99990)","(3.6, 4.1, 3.96)","(6.5, 99999, 99990)","(6.0, 7.4, 7.283544303797469)","(31.0, 44.0, 42.25)","(21.0, 40.0, 32.666666666666664)","(101.0, 99999, 99990)","(7.5, 99999, 99990)"
