,Pepper Spray,Barossa,Midnight Mojo,The Black Strat,Pure Rocket,Forgotten Vows,The Green Crusader,Exxel
10-01-2023 08:18:28.679111,"(3.6, 5.0, 4.576470588235294)","(2.5, 3.3, 3.1057142857142854)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:29.779142,"(3.6, 5.0, 4.883333333333333)","(2.5, 3.3, 3.1057142857142854)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:30.843199,"(3.6, 5.0, 4.888888888888889)","(2.5, 3.3, 3.1057142857142854)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:31.879790,"(3.6, 5.0, 4.888888888888889)","(2.5, 3.3, 3.062)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:32.908596,"(3.6, 5.0, 4.888888888888889)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:33.947316,"(3.6, 5.0, 4.888888888888889)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:34.986722,"(3.6, 5.0, 4.888888888888889)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:36.025774,"(3.6, 5.0, 4.888888888888889)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:37.110776,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:38.168369,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:39.233469,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:40.360139,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:41.378704,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:42.451002,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:43.541694,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:44.565878,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:45.583778,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:46.562610,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:47.521316,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 22.0)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:48.471461,"(3.6, 5.0, 4.883333333333333)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 24.8)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:49.460049,"(3.6, 5.0, 4.883333333333333)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 24.8)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:50.484825,"(3.6, 5.0, 4.9125)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 24.8)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:51.488211,"(3.6, 5.0, 4.9125)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 24.8)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:52.510175,"(3.6, 5.0, 4.9125)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 24.8)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:53.521281,"(3.6, 5.0, 4.9125)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 24.8)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:54.528699,"(3.6, 5.0, 4.9125)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 24.8)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:55.528520,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:56.538261,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:57.540566,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:58.529506,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:18:59.507600,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:00.458852,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:01.437874,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:02.384363,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:03.342084,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:04.285211,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:05.319785,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:06.287434,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:07.284448,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:08.252371,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:09.228888,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:10.325073,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:11.290294,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:12.326150,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:13.337082,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.733333333333333)"
10-01-2023 08:19:14.324575,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 7.8)"
10-01-2023 08:19:15.330860,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 8.290909090909091)"
10-01-2023 08:19:16.332901,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 8.7)"
10-01-2023 08:19:17.302736,"(3.6, 5.0, 4.9125)","(2.5, 3.25, 3.084285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 8.4)"
10-01-2023 08:19:18.284477,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 8.85)"
10-01-2023 08:19:19.329848,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 8.85)"
10-01-2023 08:19:20.350833,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 8.85)"
10-01-2023 08:19:21.382790,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 8.85)"
10-01-2023 08:19:22.423710,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 2.9767441860465116)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 8.85)"
10-01-2023 08:19:23.418925,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 8.85)"
10-01-2023 08:19:24.434698,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0628571428571427)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 8.85)"
10-01-2023 08:19:25.487145,"(3.6, 5.0, 4.9125)","(2.5, 3.3, 3.1057142857142854)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.6, 8.76)"
10-01-2023 08:19:26.462801,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0023529411764707)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 20.75)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 16.333333333333332)","(5.5, 9.4, 8.76)"
10-01-2023 08:19:27.434934,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0023529411764707)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 24.8)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 9.4, 7.825)"
10-01-2023 08:19:28.388035,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0023529411764707)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 24.8)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 9.4, 7.825)"
10-01-2023 08:19:29.333297,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0023529411764707)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 24.8)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 9.4, 7.906666666666666)"
10-01-2023 08:19:30.287242,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0023529411764707)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 24.8)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 9.2, 8.719999999999999)"
10-01-2023 08:19:31.225016,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0023529411764707)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 24.8)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 9.0, 7.777777777777778)"
10-01-2023 08:19:32.211774,"(3.6, 5.0, 4.9125)","(2.5, 3.2, 3.0023529411764707)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 24.8)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 9.0, 7.254545454545454)"
10-01-2023 08:19:33.227678,"(3.6, 5.0, 4.9125)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 32.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 9.0, 7.254545454545454)"
10-01-2023 08:19:34.232644,"(3.6, 5.0, 4.9125)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7125)","(13.0, 30.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 9.0, 7.92)"
10-01-2023 08:19:35.229564,"(3.6, 5.0, 4.9125)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 8.0, 6.0)","(13.0, 30.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 8.8, 7.7)"
10-01-2023 08:19:36.254281,"(3.6, 5.0, 4.9125)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.6, 5.771428571428571)","(13.0, 30.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 8.8, 7.7)"
10-01-2023 08:19:37.280241,"(3.6, 5.0, 4.9125)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.4, 5.771428571428571)","(13.0, 30.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 8.8, 7.7)"
10-01-2023 08:19:38.429768,"(3.6, 5.0, 4.888888888888889)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.4, 5.816666666666666)","(13.0, 30.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 8.8, 7.7)"
10-01-2023 08:19:39.411196,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 5.7555555555555555)","(13.0, 30.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 8.8, 7.7)"
10-01-2023 08:19:40.454836,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.15, 3.0414285714285714)","(16.0, 230.0, 176.25)","(5.0, 7.2, 6.0)","(13.0, 30.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 8.8, 7.7)"
10-01-2023 08:19:41.549571,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.15, 3.059090909090909)","(16.0, 230.0, 176.25)","(5.0, 6.8, 5.46)","(13.0, 30.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 8.8, 7.7)"
10-01-2023 08:19:42.541378,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.15, 3.0785714285714283)","(16.0, 230.0, 176.25)","(5.0, 6.6, 5.907692307692307)","(13.0, 30.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 8.8, 7.7)"
10-01-2023 08:19:43.525306,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.15, 3.0785714285714283)","(16.0, 230.0, 176.25)","(5.0, 6.6, 5.907692307692307)","(13.0, 30.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 8.8, 7.7)"
10-01-2023 08:19:44.620577,"(3.6, 5.0, 4.923076923076923)","(2.5, 3.15, 3.0785714285714283)","(16.0, 230.0, 176.25)","(5.0, 6.6, 6.0)","(13.0, 30.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.5, 8.8, 7.7)"
10-01-2023 08:19:45.737417,"(3.5, 5.0, 4.923076923076923)","(2.5, 3.15, 3.059090909090909)","(15.0, 230.0, 176.25)","(5.0, 6.6, 6.0)","(13.0, 30.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.0, 8.8, 7.7)"
10-01-2023 08:19:46.767839,"(3.5, 5.0, 4.923076923076923)","(2.5, 3.15, 3.059090909090909)","(15.0, 230.0, 176.25)","(5.0, 6.6, 6.0)","(13.0, 30.0, 23.6)","(51.0, 85.0, 46.33333333333333)","(18.0, 21.0, 17.5)","(5.0, 8.8, 7.7)"
10-01-2023 08:19:47.767121,"(3.5, 5.0, 4.625)","(2.5, 3.15, 3.0785714285714283)","(15.0, 230.0, 176.25)","(5.0, 6.6, 6.0375)","(13.0, 30.0, 23.6)","(51.0, 85.0, 56.0)","(18.0, 21.0, 17.5)","(5.0, 8.8, 7.7)"
10-01-2023 08:19:48.740561,"(3.5, 5.0, 4.625)","(2.5, 3.15, 3.059090909090909)","(15.0, 230.0, 176.25)","(5.0, 6.6, 6.0375)","(13.0, 30.0, 23.6)","(51.0, 85.0, 56.0)","(18.0, 21.0, 17.5)","(5.0, 8.8, 7.7)"
10-01-2023 08:19:49.706149,"(3.5, 4.9, 4.614285714285715)","(2.5, 3.15, 3.059090909090909)","(15.0, 230.0, 176.25)","(5.0, 6.6, 6.0375)","(13.0, 30.0, 23.6)","(51.0, 85.0, 56.0)","(18.0, 21.0, 17.5)","(5.0, 8.8, 7.7)"
10-01-2023 08:19:50.656696,"(3.5, 4.9, 4.550000000000001)","(2.5, 3.15, 3.059090909090909)","(15.0, 230.0, 176.25)","(5.0, 6.6, 6.0375)","(13.0, 30.0, 23.6)","(51.0, 85.0, 56.0)","(18.0, 21.0, 17.5)","(5.0, 8.8, 7.7)"
10-01-2023 08:19:51.618873,"(3.5, 4.9, 4.550000000000001)","(2.5, 3.15, 3.059090909090909)","(15.0, 230.0, 176.25)","(5.0, 6.6, 6.0375)","(13.0, 30.0, 23.6)","(51.0, 85.0, 56.0)","(18.0, 21.0, 17.5)","(5.0, 8.8, 7.7)"
10-01-2023 08:19:52.580313,"(3.5, 4.9, 4.550000000000001)","(2.5, 3.15, 3.059090909090909)","(15.0, 230.0, 176.25)","(5.0, 6.6, 6.0375)","(13.0, 30.0, 23.6)","(51.0, 85.0, 56.0)","(18.0, 21.0, 17.5)","(5.0, 8.8, 7.7)"
10-01-2023 08:19:53.564888,"(3.5, 4.9, 4.550000000000001)","(2.5, 3.15, 3.059090909090909)","(15.0, 230.0, 176.25)","(5.0, 6.6, 6.0375)","(13.0, 30.0, 23.6)","(51.0, 85.0, 56.0)","(18.0, 21.0, 17.5)","(5.0, 8.8, 7.7)"
