,Newtons Law,Bree Fury,Bermuda Sky,On The Deck,Uncle Bertie,Coal Island
593,"[datetime.datetime(2022, 11, 28, 18, 15, 27, 454029), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 27, 454029), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 27, 454029), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 27, 454029), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 27, 454029), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 27, 454029), 3.3, 4.7]"
594,"[datetime.datetime(2022, 11, 28, 18, 15, 28, 557069), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 28, 557069), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 28, 557069), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 28, 557069), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 28, 557069), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 28, 557069), 3.3, 4.7]"
595,"[datetime.datetime(2022, 11, 28, 18, 15, 29, 658220), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 29, 658220), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 29, 658220), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 15, 29, 658220), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 29, 658220), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 29, 658220), 3.3, 4.7]"
596,"[datetime.datetime(2022, 11, 28, 18, 15, 30, 759804), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 30, 759804), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 30, 759804), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 15, 30, 759804), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 30, 759804), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 30, 759804), 3.3, 4.7]"
597,"[datetime.datetime(2022, 11, 28, 18, 15, 31, 857121), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 31, 857121), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 31, 857121), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 31, 857121), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 31, 857121), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 31, 857121), 3.3, 4.7]"
598,"[datetime.datetime(2022, 11, 28, 18, 15, 32, 963331), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 32, 963331), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 32, 963331), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 32, 963331), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 32, 963331), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 32, 963331), 3.3, 4.7]"
599,"[datetime.datetime(2022, 11, 28, 18, 15, 34, 72500), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 34, 72500), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 34, 72500), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 34, 72500), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 34, 72500), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 34, 72500), 3.3, 4.7]"
600,"[datetime.datetime(2022, 11, 28, 18, 15, 35, 172306), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 35, 172306), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 35, 172306), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 35, 172306), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 35, 172306), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 35, 172306), 3.3, 4.7]"
601,"[datetime.datetime(2022, 11, 28, 18, 15, 36, 276609), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 36, 276609), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 36, 276609), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 36, 276609), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 36, 276609), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 36, 276609), 3.3, 4.7]"
602,"[datetime.datetime(2022, 11, 28, 18, 15, 37, 378980), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 37, 378980), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 37, 378980), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 37, 378980), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 37, 378980), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 37, 378980), 3.3, 4.7]"
603,"[datetime.datetime(2022, 11, 28, 18, 15, 38, 473912), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 38, 473912), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 38, 473912), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 38, 473912), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 38, 473912), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 15, 38, 473912), 3.3, 4.7]"
604,"[datetime.datetime(2022, 11, 28, 18, 15, 39, 577999), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 39, 577999), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 39, 577999), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 39, 577999), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 39, 577999), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 15, 39, 577999), 3.3, 4.7]"
605,"[datetime.datetime(2022, 11, 28, 18, 15, 40, 676589), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 40, 676589), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 40, 676589), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 40, 676589), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 40, 676589), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 40, 676589), 3.3, 4.7]"
606,"[datetime.datetime(2022, 11, 28, 18, 15, 41, 792087), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 41, 792087), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 41, 792087), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 41, 792087), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 41, 792087), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 41, 792087), 3.3, 4.7]"
607,"[datetime.datetime(2022, 11, 28, 18, 15, 42, 893237), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 42, 893237), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 42, 893237), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 42, 893237), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 42, 893237), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 42, 893237), 3.3, 4.7]"
608,"[datetime.datetime(2022, 11, 28, 18, 15, 43, 988373), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 43, 988373), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 43, 988373), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 43, 988373), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 43, 988373), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 43, 988373), 3.3, 4.7]"
609,"[datetime.datetime(2022, 11, 28, 18, 15, 45, 100365), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 45, 100365), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 45, 100365), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 45, 100365), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 45, 100365), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 45, 100365), 3.3, 4.7]"
610,"[datetime.datetime(2022, 11, 28, 18, 15, 46, 207154), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 46, 207154), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 46, 207154), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 46, 207154), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 46, 207154), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 46, 207154), 3.3, 4.7]"
611,"[datetime.datetime(2022, 11, 28, 18, 15, 47, 315100), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 47, 315100), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 47, 315100), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 47, 315100), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 47, 315100), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 47, 315100), 3.3, 4.7]"
612,"[datetime.datetime(2022, 11, 28, 18, 15, 48, 416675), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 48, 416675), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 48, 416675), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 48, 416675), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 48, 416675), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 48, 416675), 3.3, 4.7]"
613,"[datetime.datetime(2022, 11, 28, 18, 15, 49, 511459), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 49, 511459), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 49, 511459), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 49, 511459), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 49, 511459), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 49, 511459), 3.3, 4.7]"
614,"[datetime.datetime(2022, 11, 28, 18, 15, 50, 619784), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 50, 619784), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 50, 619784), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 50, 619784), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 50, 619784), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 50, 619784), 3.3, 4.7]"
615,"[datetime.datetime(2022, 11, 28, 18, 15, 51, 719662), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 51, 719662), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 51, 719662), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 51, 719662), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 51, 719662), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 51, 719662), 3.3, 4.7]"
616,"[datetime.datetime(2022, 11, 28, 18, 15, 52, 824088), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 52, 824088), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 52, 824088), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 52, 824088), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 52, 824088), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 52, 824088), 3.3, 4.7]"
617,"[datetime.datetime(2022, 11, 28, 18, 15, 53, 921638), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 53, 921638), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 53, 921638), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 53, 921638), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 53, 921638), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 53, 921638), 3.3, 4.7]"
618,"[datetime.datetime(2022, 11, 28, 18, 15, 55, 22630), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 55, 22630), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 55, 22630), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 55, 22630), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 55, 22630), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 55, 22630), 3.3, 4.7]"
619,"[datetime.datetime(2022, 11, 28, 18, 15, 56, 126977), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 56, 126977), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 56, 126977), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 56, 126977), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 56, 126977), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 56, 126977), 3.3, 4.7]"
620,"[datetime.datetime(2022, 11, 28, 18, 15, 57, 235194), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 57, 235194), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 57, 235194), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 57, 235194), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 57, 235194), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 57, 235194), 3.3, 4.7]"
621,"[datetime.datetime(2022, 11, 28, 18, 15, 58, 340835), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 58, 340835), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 58, 340835), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 58, 340835), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 58, 340835), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 58, 340835), 3.3, 4.7]"
622,"[datetime.datetime(2022, 11, 28, 18, 15, 59, 439081), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 59, 439081), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 59, 439081), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 59, 439081), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 59, 439081), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 59, 439081), 3.3, 4.7]"
623,"[datetime.datetime(2022, 11, 28, 18, 16, 0, 537293), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 0, 537293), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 0, 537293), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 16, 0, 537293), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 0, 537293), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 0, 537293), 3.3, 4.7]"
624,"[datetime.datetime(2022, 11, 28, 18, 16, 1, 635443), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 1, 635443), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 1, 635443), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 16, 1, 635443), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 1, 635443), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 1, 635443), 3.3, 4.7]"
625,"[datetime.datetime(2022, 11, 28, 18, 16, 2, 735639), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 2, 735639), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 2, 735639), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 16, 2, 735639), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 2, 735639), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 2, 735639), 3.3, 4.7]"
626,"[datetime.datetime(2022, 11, 28, 18, 16, 3, 838729), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 3, 838729), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 3, 838729), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 16, 3, 838729), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 3, 838729), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 3, 838729), 3.3, 4.7]"
627,"[datetime.datetime(2022, 11, 28, 18, 16, 4, 937647), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 4, 937647), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 4, 937647), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 16, 4, 937647), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 4, 937647), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 4, 937647), 3.3, 4.7]"
628,"[datetime.datetime(2022, 11, 28, 18, 16, 6, 37180), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 6, 37180), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 6, 37180), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 16, 6, 37180), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 6, 37180), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 6, 37180), 3.3, 4.7]"
629,"[datetime.datetime(2022, 11, 28, 18, 16, 7, 142695), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 7, 142695), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 7, 142695), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 16, 7, 142695), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 7, 142695), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 7, 142695), 3.3, 4.7]"
630,"[datetime.datetime(2022, 11, 28, 18, 16, 8, 251694), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 8, 251694), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 8, 251694), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 16, 8, 251694), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 8, 251694), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 8, 251694), 3.3, 4.7]"
631,"[datetime.datetime(2022, 11, 28, 18, 16, 9, 355460), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 9, 355460), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 9, 355460), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 16, 9, 355460), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 9, 355460), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 9, 355460), 3.3, 4.7]"
632,"[datetime.datetime(2022, 11, 28, 18, 16, 10, 455032), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 10, 455032), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 10, 455032), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 16, 10, 455032), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 10, 455032), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 10, 455032), 3.3, 4.7]"
633,"[datetime.datetime(2022, 11, 28, 18, 16, 11, 553095), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 11, 553095), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 11, 553095), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 16, 11, 553095), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 11, 553095), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 11, 553095), 3.3, 4.7]"
634,"[datetime.datetime(2022, 11, 28, 18, 16, 12, 657617), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 12, 657617), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 12, 657617), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 16, 12, 657617), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 12, 657617), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 18, 16, 12, 657617), 3.3, 4.7]"
635,"[datetime.datetime(2022, 11, 28, 18, 16, 13, 759262), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 13, 759262), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 13, 759262), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 16, 13, 759262), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 13, 759262), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 16, 13, 759262), 3.3, 4.7]"
636,"[datetime.datetime(2022, 11, 28, 18, 16, 14, 868970), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 14, 868970), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 14, 868970), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 16, 14, 868970), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 14, 868970), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 16, 14, 868970), 3.3, 4.7]"
637,"[datetime.datetime(2022, 11, 28, 18, 16, 15, 971432), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 16, 15, 971432), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 15, 971432), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 16, 15, 971432), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 15, 971432), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 16, 15, 971432), 3.3, 4.7]"
638,"[datetime.datetime(2022, 11, 28, 18, 16, 17, 71747), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 18, 16, 17, 71747), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 17, 71747), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 16, 17, 71747), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 17, 71747), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 16, 17, 71747), 3.3, 4.7]"
639,"[datetime.datetime(2022, 11, 28, 18, 16, 18, 180336), 2.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 16, 18, 180336), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 18, 180336), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 16, 18, 180336), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 18, 180336), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 18, 180336), 3.3, 4.5]"
640,"[datetime.datetime(2022, 11, 28, 18, 16, 19, 282116), 2.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 16, 19, 282116), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 19, 282116), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 16, 19, 282116), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 19, 282116), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 19, 282116), 3.3, 4.5]"
641,"[datetime.datetime(2022, 11, 28, 18, 16, 20, 388212), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 18, 16, 20, 388212), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 20, 388212), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 16, 20, 388212), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 20, 388212), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 20, 388212), 3.3, 4.5]"
642,"[datetime.datetime(2022, 11, 28, 18, 16, 21, 487586), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 18, 16, 21, 487586), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 21, 487586), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 16, 21, 487586), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 21, 487586), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 21, 487586), 3.3, 4.5]"
643,"[datetime.datetime(2022, 11, 28, 18, 16, 22, 586456), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 18, 16, 22, 586456), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 22, 586456), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 16, 22, 586456), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 22, 586456), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 22, 586456), 3.3, 4.5]"
644,"[datetime.datetime(2022, 11, 28, 18, 16, 23, 692632), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 18, 16, 23, 692632), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 23, 692632), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 16, 23, 692632), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 23, 692632), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 23, 692632), 3.3, 4.5]"
645,"[datetime.datetime(2022, 11, 28, 18, 16, 24, 791163), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 18, 16, 24, 791163), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 24, 791163), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 16, 24, 791163), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 24, 791163), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 24, 791163), 3.3, 4.5]"
646,"[datetime.datetime(2022, 11, 28, 18, 16, 25, 902975), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 18, 16, 25, 902975), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 16, 25, 902975), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 16, 25, 902975), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 16, 25, 902975), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 16, 25, 902975), 3.3, 4.5]"
