,Lizzie Lou,Winlock Tilly,Magic Avenue,Another Fay,Optimus Bruce,Pinned,My Luck Many,Tralee Wolf
11-01-2023 13:57:44.266488,"(5.5, 6.6, 6.512)","(9.0, 12.0, 11.6875)","(8.5, 11.0, 10.768292682926829)","(71.0, 230.0, 220.90909090909093)","(21.0, 36.0, 32.42857142857143)","(1.45, 1.74, 1.7149999999999999)","(21.0, 36.0, 33.629629629629626)","(21.0, 36.0, 34.5)"
11-01-2023 13:57:45.406542,"(5.5, 6.8, 6.699999999999999)","(9.0, 12.0, 11.555555555555555)","(8.5, 11.0, 10.768292682926829)","(71.0, 230.0, 220.90909090909093)","(21.0, 36.0, 32.42857142857143)","(1.45, 1.72, 1.7148148148148148)","(21.0, 36.0, 33.629629629629626)","(21.0, 36.0, 35.53846153846154)"
11-01-2023 13:57:46.868102,"(5.5, 6.8, 6.68235294117647)","(9.0, 12.5, 11.5625)","(8.5, 11.0, 11.05)","(71.0, 230.0, 213.33333333333334)","(21.0, 36.0, 32.42857142857143)","(1.45, 1.72, 1.725681818181818)","(21.0, 36.0, 33.629629629629626)","(21.0, 36.0, 35.53846153846154)"
11-01-2023 13:57:47.965758,"(5.5, 6.8, 6.662068965517242)","(9.0, 12.0, 11.8)","(8.5, 11.5, 11.071428571428571)","(71.0, 230.0, 213.33333333333334)","(21.0, 36.0, 32.42857142857143)","(1.45, 1.74, 1.725681818181818)","(21.0, 36.0, 33.629629629629626)","(21.0, 36.0, 35.53846153846154)"
11-01-2023 13:57:49.224139,"(5.5, 6.8, 6.670967741935484)","(9.0, 12.0, 11.777777777777779)","(8.5, 11.5, 10.904255319148936)","(71.0, 220.0, 212.5)","(21.0, 36.0, 31.0)","(1.45, 1.74, 1.7372727272727273)","(21.0, 36.0, 33.0)","(21.0, 36.0, 35.53846153846154)"
11-01-2023 13:57:50.364313,"(5.5, 6.8, 6.670967741935484)","(9.0, 12.0, 11.8)","(8.5, 11.5, 10.904255319148936)","(71.0, 220.0, 212.5)","(21.0, 36.0, 31.0)","(1.45, 1.74, 1.734074074074074)","(21.0, 36.0, 33.0)","(21.0, 36.0, 35.53846153846154)"
11-01-2023 13:57:51.400206,"(5.5, 6.8, 6.702439024390244)","(9.0, 12.0, 11.8)","(8.5, 11.5, 10.904255319148936)","(71.0, 220.0, 212.5)","(21.0, 36.0, 32.42857142857143)","(1.45, 1.74, 1.736)","(21.0, 36.0, 33.21739130434783)","(21.0, 36.0, 35.53846153846154)"
11-01-2023 13:57:52.545267,"(5.5, 6.8, 6.666666666666666)","(9.0, 12.0, 11.6)","(8.5, 11.5, 10.904255319148936)","(71.0, 220.0, 180.0)","(21.0, 36.0, 32.42857142857143)","(1.45, 1.74, 1.7337142857142858)","(21.0, 36.0, 34.0)","(21.0, 36.0, 35.53846153846154)"
11-01-2023 13:57:53.710837,"(5.5, 6.8, 6.666666666666666)","(9.0, 12.0, 11.6)","(8.5, 11.5, 10.904255319148936)","(71.0, 220.0, 211.11111111111111)","(21.0, 36.0, 32.42857142857143)","(1.45, 1.74, 1.7337142857142858)","(21.0, 36.0, 34.0)","(21.0, 36.0, 35.53846153846154)"
11-01-2023 13:57:54.756888,"(5.5, 6.8, 6.699999999999999)","(9.0, 12.0, 11.6)","(8.5, 11.5, 10.904255319148936)","(71.0, 220.0, 185.0)","(21.0, 36.0, 32.31578947368421)","(1.45, 1.74, 1.7337142857142858)","(21.0, 36.0, 34.0)","(21.0, 36.0, 35.53846153846154)"
11-01-2023 13:57:55.853283,"(5.5, 6.8, 6.666666666666666)","(9.0, 12.0, 11.6)","(8.5, 11.5, 10.904255319148936)","(71.0, 220.0, 185.0)","(21.0, 36.0, 32.35294117647059)","(1.45, 1.74, 1.7337142857142858)","(21.0, 36.0, 34.0)","(21.0, 36.0, 35.53846153846154)"
11-01-2023 13:57:57.052200,"(5.5, 6.8, 6.699999999999999)","(9.0, 12.0, 11.6)","(8.5, 11.5, 10.904255319148936)","(71.0, 220.0, 185.0)","(21.0, 36.0, 30.75)","(1.45, 1.74, 1.7337142857142858)","(21.0, 36.0, 33.86666666666667)","(21.0, 36.0, 35.53846153846154)"
11-01-2023 13:57:58.221001,"(5.5, 6.8, 6.666666666666666)","(9.0, 12.0, 11.84)","(8.5, 11.5, 10.895833333333334)","(71.0, 220.0, 185.0)","(21.0, 36.0, 30.75)","(1.45, 1.74, 1.7337142857142858)","(21.0, 36.0, 33.86666666666667)","(21.0, 36.0, 35.714285714285715)"
11-01-2023 13:57:59.369422,"(5.5, 6.8, 6.6461538461538465)","(9.0, 12.0, 11.84)","(8.5, 11.5, 10.922222222222222)","(71.0, 220.0, 185.0)","(21.0, 36.0, 30.75)","(1.45, 1.75, 1.7293506493506494)","(21.0, 36.0, 33.86666666666667)","(21.0, 36.0, 35.714285714285715)"
11-01-2023 13:58:00.574125,"(5.5, 6.8, 6.670967741935484)","(9.0, 12.0, 11.807692307692308)","(8.5, 11.5, 10.952380952380953)","(71.0, 220.0, 185.0)","(21.0, 36.0, 31.11627906976744)","(1.45, 1.75, 1.7293506493506494)","(21.0, 36.0, 33.86666666666667)","(21.0, 36.0, 35.76470588235294)"
11-01-2023 13:58:01.777107,"(5.5, 6.8, 6.699999999999999)","(9.0, 12.0, 11.692307692307692)","(8.5, 11.5, 11.010204081632653)","(71.0, 220.0, 163.75)","(21.0, 36.0, 32.42857142857143)","(1.45, 1.73, 1.7255555555555555)","(21.0, 36.0, 33.86666666666667)","(21.0, 36.0, 35.55555555555556)"
11-01-2023 13:58:03.292882,"(5.5, 6.8, 6.6506122448979585)","(9.0, 12.0, 11.571428571428571)","(8.5, 11.5, 11.026315789473685)","(71.0, 260.0, 162.5)","(21.0, 36.0, 32.58536585365854)","(1.45, 1.73, 1.7227999999999999)","(21.0, 36.0, 33.4054054054054)","(21.0, 36.0, 35.55555555555556)"
11-01-2023 13:58:04.541881,"(5.5, 7.0, 6.6506122448979585)","(9.0, 12.0, 11.571428571428571)","(8.5, 11.5, 11.035714285714286)","(71.0, 250.0, 162.5)","(21.0, 36.0, 32.648648648648646)","(1.45, 1.73, 1.7259090909090908)","(21.0, 36.0, 33.4054054054054)","(21.0, 36.0, 35.2)"
11-01-2023 13:58:05.645004,"(5.5, 6.6, 6.54)","(9.0, 12.0, 11.571428571428571)","(8.5, 11.5, 11.035714285714286)","(71.0, 250.0, 157.5)","(21.0, 36.0, 32.35294117647059)","(1.45, 1.73, 1.7273684210526317)","(21.0, 36.0, 33.473684210526315)","(21.0, 36.0, 35.2)"
11-01-2023 13:58:06.804926,"(5.5, 6.8, 6.615384615384616)","(9.0, 12.0, 11.5)","(8.5, 11.5, 10.990196078431373)","(71.0, 240.0, 157.5)","(21.0, 36.0, 32.35294117647059)","(1.45, 1.73, 1.7273684210526317)","(21.0, 36.0, 33.473684210526315)","(21.0, 36.0, 35.2)"
11-01-2023 13:58:07.864781,"(5.5, 6.8, 6.7368421052631575)","(9.0, 12.0, 11.658536585365853)","(8.5, 11.5, 11.045454545454545)","(71.0, 230.0, 166.0)","(21.0, 34.0, 33.5)","(1.45, 1.73, 1.725)","(21.0, 36.0, 33.65853658536585)","(21.0, 36.0, 35.2)"
11-01-2023 13:58:08.925774,"(5.5, 6.8, 6.681081081081081)","(9.0, 12.0, 11.658536585365853)","(8.5, 11.5, 11.045454545454545)","(71.0, 230.0, 166.0)","(21.0, 34.0, 32.666666666666664)","(1.45, 1.73, 1.7237931034482759)","(21.0, 36.0, 33.65853658536585)","(21.0, 36.0, 35.2)"
11-01-2023 13:58:10.057256,"(5.5, 6.8, 6.681081081081081)","(9.0, 12.0, 11.658536585365853)","(8.5, 11.5, 11.045454545454545)","(71.0, 220.0, 185.0)","(21.0, 34.0, 32.666666666666664)","(1.45, 1.73, 1.7251612903225806)","(21.0, 36.0, 33.65853658536585)","(21.0, 36.0, 35.2)"
11-01-2023 13:58:11.177628,"(5.5, 6.8, 6.681081081081081)","(9.0, 12.0, 11.658536585365853)","(8.5, 11.5, 11.045454545454545)","(71.0, 220.0, 185.0)","(21.0, 34.0, 32.666666666666664)","(1.45, 1.73, 1.7251612903225806)","(21.0, 36.0, 33.65853658536585)","(21.0, 36.0, 35.2)"
11-01-2023 13:58:12.287689,"(5.5, 6.8, 6.681081081081081)","(9.0, 12.0, 11.658536585365853)","(8.5, 11.5, 11.045454545454545)","(71.0, 220.0, 185.0)","(21.0, 34.0, 32.666666666666664)","(1.45, 1.73, 1.7251612903225806)","(21.0, 36.0, 33.65853658536585)","(21.0, 36.0, 35.2)"
11-01-2023 13:58:13.393601,"(5.5, 6.8, 6.681081081081081)","(9.0, 12.0, 11.658536585365853)","(8.5, 11.5, 11.045454545454545)","(71.0, 220.0, 185.0)","(21.0, 34.0, 32.9)","(1.45, 1.73, 1.7235185185185184)","(21.0, 36.0, 33.0)","(21.0, 36.0, 38.5)"
11-01-2023 13:58:14.620979,"(5.0, 6.8, 6.6952380952380945)","(9.0, 12.0, 11.658536585365853)","(8.0, 11.5, 11.008474576271187)","(71.0, 210.0, 180.0)","(21.0, 34.0, 32.72)","(1.45, 1.74, 1.720909090909091)","(21.0, 36.0, 33.0)","(21.0, 42.0, 35.89473684210526)"
11-01-2023 13:58:15.750833,"(5.0, 6.8, 6.714285714285714)","(9.0, 12.0, 11.658536585365853)","(8.0, 11.5, 11.008474576271187)","(71.0, 210.0, 180.0)","(21.0, 34.0, 33.09090909090909)","(1.45, 1.73, 1.721111111111111)","(21.0, 36.0, 33.0)","(21.0, 38.0, 38.0)"
11-01-2023 13:58:16.785857,"(5.0, 6.8, 6.712820512820513)","(9.0, 12.0, 11.61111111111111)","(8.0, 11.5, 10.952830188679245)","(71.0, 210.0, 175.0)","(21.0, 34.0, 32.75)","(1.45, 1.73, 1.721111111111111)","(21.0, 36.0, 33.0)","(21.0, 42.0, 39.53846153846154)"
11-01-2023 13:58:17.958779,"(5.0, 6.8, 6.712820512820513)","(9.0, 12.0, 11.628571428571428)","(8.0, 11.5, 10.952830188679245)","(71.0, 210.0, 175.0)","(21.0, 34.0, 33.285714285714285)","(1.45, 1.73, 1.7028070175438597)","(21.0, 36.0, 33.0)","(21.0, 42.0, 37.130434782608695)"
11-01-2023 13:58:19.061035,"(5.0, 6.8, 6.724444444444444)","(9.0, 12.0, 11.666666666666666)","(8.0, 11.5, 11.008474576271187)","(71.0, 210.0, 175.0)","(21.0, 34.0, 33.285714285714285)","(1.45, 1.72, 1.7028070175438597)","(21.0, 36.0, 33.0)","(21.0, 42.0, 37.130434782608695)"
11-01-2023 13:58:20.091655,"(5.0, 6.8, 6.724444444444444)","(9.0, 12.5, 11.976190476190476)","(8.0, 11.5, 11.008474576271187)","(71.0, 210.0, 175.0)","(21.0, 36.0, 34.31578947368421)","(1.45, 1.71, 1.7045454545454546)","(21.0, 36.0, 33.0)","(21.0, 42.0, 37.130434782608695)"
11-01-2023 13:58:21.172942,"(5.0, 6.8, 6.712820512820513)","(9.0, 12.5, 12.012820512820513)","(8.0, 11.5, 10.952830188679245)","(71.0, 210.0, 175.0)","(21.0, 36.0, 35.0)","(1.45, 1.71, 1.7010344827586206)","(21.0, 36.0, 33.073170731707314)","(21.0, 42.0, 37.130434782608695)"
11-01-2023 13:58:22.309128,"(5.0, 6.8, 6.7105263157894735)","(9.0, 12.5, 12.012820512820513)","(8.0, 11.5, 10.961538461538462)","(71.0, 210.0, 175.0)","(21.0, 36.0, 33.806451612903224)","(1.45, 1.71, 1.7004347826086956)","(21.0, 36.0, 33.073170731707314)","(21.0, 42.0, 37.130434782608695)"
11-01-2023 13:58:23.421446,"(5.0, 6.8, 6.786666666666666)","(9.0, 12.5, 12.068181818181818)","(8.0, 11.5, 11.017241379310345)","(71.0, 210.0, 175.0)","(21.0, 36.0, 33.806451612903224)","(1.45, 1.71, 1.7033333333333334)","(21.0, 36.0, 33.0)","(21.0, 42.0, 37.578947368421055)"
11-01-2023 13:58:24.429487,"(5.0, 6.8, 6.741935483870968)","(9.0, 12.5, 12.068181818181818)","(8.0, 11.5, 11.017241379310345)","(71.0, 210.0, 180.0)","(21.0, 36.0, 34.857142857142854)","(1.45, 1.71, 1.7033333333333334)","(21.0, 36.0, 33.0)","(21.0, 42.0, 37.05882352941177)"
11-01-2023 13:58:25.531376,"(5.0, 6.8, 6.725)","(9.0, 12.5, 12.012820512820513)","(8.0, 11.5, 10.952830188679245)","(71.0, 210.0, 154.28571428571428)","(21.0, 36.0, 34.857142857142854)","(1.45, 1.71, 1.7042105263157894)","(21.0, 36.0, 33.0)","(21.0, 42.0, 40.0)"
11-01-2023 13:58:26.657671,"(5.0, 6.8, 6.703448275862069)","(9.0, 12.5, 11.976190476190476)","(8.0, 11.5, 10.952830188679245)","(71.0, 210.0, 145.0)","(21.0, 36.0, 34.857142857142854)","(1.45, 1.71, 1.7022727272727272)","(21.0, 36.0, 33.0)","(21.0, 42.0, 43.0)"
11-01-2023 13:58:27.775291,"(5.0, 6.8, 6.72)","(9.0, 12.5, 12.127450980392156)","(8.0, 11.5, 11.024590163934427)","(71.0, 200.0, 170.0)","(21.0, 36.0, 35.05882352941177)","(1.45, 1.71, 1.7016666666666667)","(21.0, 36.0, 33.0)","(21.0, 44.0, 43.0)"
11-01-2023 13:58:28.850954,"(5.0, 6.6, 6.574999999999999)","(9.0, 12.5, 12.127450980392156)","(8.0, 12.0, 11.345454545454546)","(71.0, 200.0, 170.0)","(21.0, 36.0, 35.05882352941177)","(1.45, 1.71, 1.7016666666666667)","(21.0, 36.0, 33.0)","(21.0, 44.0, 43.0)"
11-01-2023 13:58:30.046829,"(5.0, 6.6, 6.58)","(9.0, 12.5, 12.195652173913043)","(8.0, 12.0, 11.279411764705882)","(71.0, 200.0, 175.0)","(21.0, 36.0, 34.96774193548387)","(1.45, 1.71, 1.7092957746478872)","(21.0, 36.0, 33.0)","(21.0, 44.0, 43.0)"
11-01-2023 13:58:31.141344,"(5.0, 6.6, 6.58)","(9.0, 12.5, 12.15)","(8.0, 12.0, 11.26865671641791)","(71.0, 200.0, 175.0)","(21.0, 36.0, 35.05882352941177)","(1.45, 1.72, 1.7086842105263158)","(21.0, 36.0, 32.19047619047619)","(21.0, 44.0, 43.0)"
11-01-2023 13:58:32.250507,"(5.5, 6.6, 6.583783783783783)","(9.0, 12.0, 11.944444444444445)","(8.5, 12.0, 11.36144578313253)","(81.0, 200.0, 175.0)","(21.0, 36.0, 34.96774193548387)","(1.45, 1.72, 1.6993103448275861)","(21.0, 36.0, 32.19047619047619)","(26.0, 44.0, 40.30769230769231)"
11-01-2023 13:58:33.352162,"(5.5, 6.8, 6.643478260869565)","(9.0, 12.0, 11.776315789473685)","(8.5, 11.5, 11.375)","(81.0, 200.0, 175.0)","(21.0, 36.0, 34.96551724137931)","(1.45, 1.71, 1.6985714285714286)","(21.0, 36.0, 33.0)","(26.0, 44.0, 38.0)"
11-01-2023 13:58:34.413600,"(5.5, 6.8, 6.6482758620689655)","(9.0, 12.0, 11.853658536585366)","(8.5, 11.5, 11.325)","(81.0, 200.0, 175.0)","(21.0, 36.0, 34.96551724137931)","(1.45, 1.71, 1.6985714285714286)","(21.0, 36.0, 33.0)","(26.0, 44.0, 37.81818181818182)"
11-01-2023 13:58:35.459096,"(5.5, 6.8, 6.633962264150943)","(9.0, 12.0, 11.925925925925926)","(8.5, 11.5, 11.3)","(81.0, 200.0, 175.0)","(21.0, 36.0, 34.84615384615385)","(1.45, 1.71, 1.698)","(21.0, 36.0, 31.5)","(26.0, 44.0, 37.81818181818182)"
11-01-2023 13:58:36.520295,"(5.5, 6.8, 6.6482758620689655)","(9.0, 12.5, 12.144444444444444)","(8.5, 11.5, 11.347826086956522)","(81.0, 200.0, 195.0)","(21.0, 36.0, 38.18181818181818)","(1.45, 1.71, 1.6961538461538461)","(21.0, 32.0, 31.391304347826086)","(26.0, 44.0, 37.81818181818182)"
11-01-2023 13:58:37.590532,"(5.5, 6.8, 6.6482758620689655)","(9.0, 12.5, 12.104166666666666)","(8.5, 11.5, 11.354166666666666)","(81.0, 200.0, 194.0)","(21.0, 40.0, 37.5)","(1.45, 1.71, 1.6955555555555555)","(21.0, 32.0, 31.391304347826086)","(26.0, 44.0, 38.48275862068966)"
11-01-2023 13:58:38.560459,"(5.5, 6.8, 6.6482758620689655)","(9.0, 12.5, 12.104166666666666)","(8.5, 11.5, 11.361702127659575)","(91.0, 200.0, 194.0)","(21.0, 40.0, 37.5)","(1.45, 1.71, 1.6955555555555555)","(21.0, 32.0, 31.391304347826086)","(26.0, 44.0, 38.48275862068966)"
11-01-2023 13:58:39.597947,"(5.5, 6.8, 6.6456140350877195)","(9.0, 12.5, 12.105263157894736)","(8.5, 11.5, 11.341463414634147)","(91.0, 200.0, 192.85714285714286)","(21.0, 40.0, 38.666666666666664)","(1.45, 1.71, 1.7016923076923076)","(21.0, 32.0, 31.363636363636363)","(26.0, 44.0, 38.48275862068966)"
11-01-2023 13:58:40.795424,"(5.5, 6.8, 6.6456140350877195)","(9.0, 12.5, 12.105263157894736)","(8.5, 11.5, 11.361702127659575)","(91.0, 200.0, 175.0)","(21.0, 40.0, 38.08)","(1.45, 1.71, 1.693111111111111)","(21.0, 32.0, 31.363636363636363)","(26.0, 44.0, 38.48275862068966)"
11-01-2023 13:58:41.854331,"(5.5, 6.8, 6.660317460317461)","(9.0, 12.5, 12.12)","(8.5, 11.5, 11.361702127659575)","(91.0, 200.0, 175.0)","(21.0, 40.0, 38.08)","(1.45, 1.7, 1.692456140350877)","(21.0, 32.0, 33.666666666666664)","(26.0, 44.0, 38.35294117647059)"
11-01-2023 13:58:42.977858,"(5.5, 6.8, 6.664516129032258)","(9.0, 12.5, 12.108695652173914)","(8.5, 11.5, 11.078947368421053)","(91.0, 200.0, 175.0)","(21.0, 40.0, 38.72727272727273)","(1.45, 1.7, 1.6935294117647057)","(21.0, 36.0, 34.0)","(26.0, 44.0, 37.6)"
11-01-2023 13:58:44.127400,"(5.5, 6.8, 6.635294117647059)","(9.0, 12.5, 12.105263157894736)","(8.5, 11.5, 11.017241379310345)","(91.0, 200.0, 175.0)","(21.0, 40.0, 37.86666666666667)","(1.45, 1.71, 1.7021052631578948)","(21.0, 36.0, 34.0)","(26.0, 44.0, 37.6)"
11-01-2023 13:58:45.257819,"(5.5, 6.8, 6.635294117647059)","(9.0, 12.5, 12.08974358974359)","(8.5, 11.5, 11.017241379310345)","(91.0, 200.0, 191.66666666666669)","(21.0, 38.0, 39.09090909090909)","(1.45, 1.71, 1.6964516129032257)","(21.0, 36.0, 33.84615384615385)","(26.0, 44.0, 37.6)"
11-01-2023 13:58:46.326250,"(5.5, 6.8, 6.65)","(9.0, 12.5, 12.136363636363637)","(8.5, 11.5, 11.018518518518519)","(91.0, 200.0, 175.0)","(21.0, 40.0, 37.89473684210526)","(1.45, 1.71, 1.696896551724138)","(21.0, 36.0, 33.84615384615385)","(26.0, 44.0, 37.6)"
11-01-2023 13:58:47.493123,"(5.5, 6.8, 6.65)","(9.0, 12.5, 12.095744680851064)","(8.5, 11.5, 11.018518518518519)","(91.0, 200.0, 175.0)","(21.0, 38.0, 37.875)","(1.45, 1.71, 1.702112676056338)","(21.0, 36.0, 33.84615384615385)","(26.0, 44.0, 37.6)"
11-01-2023 13:58:48.621125,"(5.5, 6.8, 6.635294117647059)","(9.0, 12.5, 12.078947368421053)","(8.5, 11.5, 11.018518518518519)","(91.0, 200.0, 175.0)","(21.0, 38.0, 37.875)","(1.45, 1.71, 1.7032258064516128)","(21.0, 36.0, 33.84615384615385)","(26.0, 44.0, 37.6)"
11-01-2023 13:58:49.716626,"(5.5, 6.8, 6.632)","(9.0, 12.5, 12.078947368421053)","(8.5, 11.5, 11.196969696969697)","(91.0, 200.0, 175.0)","(21.0, 38.0, 37.89473684210526)","(1.45, 1.71, 1.6992)","(21.0, 36.0, 33.84615384615385)","(26.0, 44.0, 37.6)"
11-01-2023 13:58:50.774093,"(5.5, 6.8, 6.647272727272727)","(9.0, 12.5, 12.136363636363637)","(8.5, 11.5, 11.196969696969697)","(91.0, 200.0, 191.66666666666669)","(21.0, 38.0, 37.89473684210526)","(1.45, 1.71, 1.6992)","(21.0, 36.0, 33.84615384615385)","(26.0, 44.0, 37.6)"
11-01-2023 13:58:51.883694,"(5.5, 6.8, 6.66)","(9.0, 12.5, 12.136363636363637)","(8.5, 11.5, 11.196969696969697)","(91.0, 200.0, 175.0)","(21.0, 38.0, 37.875)","(1.45, 1.71, 1.6988372093023256)","(21.0, 36.0, 33.84615384615385)","(26.0, 44.0, 39.0)"
11-01-2023 13:58:52.982733,"(5.5, 6.8, 6.609230769230769)","(9.0, 12.5, 12.078947368421053)","(8.5, 11.5, 11.180851063829786)","(91.0, 200.0, 175.0)","(21.0, 38.0, 37.07692307692308)","(1.45, 1.71, 1.698705882352941)","(21.0, 36.0, 33.84615384615385)","(26.0, 40.0, 39.0)"
11-01-2023 13:58:54.027624,"(5.5, 6.8, 6.609230769230769)","(9.0, 12.5, 11.882978723404255)","(8.5, 11.5, 11.180851063829786)","(81.0, 200.0, 175.0)","(21.0, 38.0, 37.07692307692308)","(1.45, 1.71, 1.698705882352941)","(21.0, 36.0, 33.84615384615385)","(26.0, 40.0, 39.0)"
11-01-2023 13:58:55.259872,"(5.5, 6.8, 6.622857142857143)","(9.0, 12.5, 11.619047619047619)","(8.5, 11.5, 11.155172413793103)","(81.0, 200.0, 180.0)","(21.0, 38.0, 35.0)","(1.45, 1.71, 1.7036170212765958)","(21.0, 36.0, 33.04347826086956)","(26.0, 44.0, 36.46153846153846)"
11-01-2023 13:58:56.584758,"(5.5, 6.8, 6.60625)","(9.0, 12.0, 11.5)","(8.5, 11.5, 11.14516129032258)","(81.0, 200.0, 180.0)","(21.0, 38.0, 34.44444444444444)","(1.45, 1.71, 1.7142637362637363)","(21.0, 36.0, 33.04347826086956)","(26.0, 38.0, 35.27272727272727)"
11-01-2023 13:58:57.612782,"(5.5, 6.8, 6.60625)","(9.0, 12.0, 11.5)","(8.5, 11.5, 11.14516129032258)","(81.0, 200.0, 180.0)","(21.0, 38.0, 34.275862068965516)","(1.45, 1.72, 1.7159530791788855)","(21.0, 36.0, 33.2)","(26.0, 36.0, 34.25)"
11-01-2023 13:58:58.727380,"(5.5, 6.8, 6.545454545454546)","(9.0, 12.0, 11.410714285714286)","(8.5, 11.5, 11.185714285714285)","(81.0, 210.0, 171.6)","(21.0, 38.0, 34.588235294117645)","(1.45, 1.72, 1.7236363636363636)","(21.0, 36.0, 33.38461538461539)","(26.0, 36.0, 34.526315789473685)"
11-01-2023 13:58:59.832148,"(5.5, 6.8, 6.563855421686747)","(9.0, 12.0, 11.46774193548387)","(8.5, 11.5, 11.166666666666666)","(81.0, 210.0, 170.0)","(21.0, 38.0, 34.888888888888886)","(1.45, 1.73, 1.72375)","(21.0, 36.0, 34.0)","(26.0, 36.0, 34.526315789473685)"
11-01-2023 13:59:00.960654,"(5.5, 6.6, 6.594285714285714)","(9.0, 12.0, 11.46774193548387)","(8.5, 11.5, 11.653846153846153)","(81.0, 210.0, 170.0)","(21.0, 38.0, 34.8235294117647)","(1.45, 1.73, 1.6834939759036145)","(21.0, 36.0, 34.0)","(26.0, 36.0, 35.2)"
11-01-2023 13:59:02.012990,"(5.5, 7.0, 6.818666666666666)","(9.0, 11.5, 11.472222222222221)","(8.5, 12.0, 11.617647058823529)","(81.0, 210.0, 170.0)","(21.0, 38.0, 34.8235294117647)","(1.45, 1.69, 1.6816883116883117)","(21.0, 36.0, 34.51428571428571)","(26.0, 36.0, 33.92)"
11-01-2023 13:59:03.123334,"(5.5, 7.0, 6.867549668874172)","(9.0, 11.5, 11.466666666666667)","(8.5, 12.0, 11.535714285714286)","(81.0, 210.0, 170.0)","(21.0, 38.0, 34.8235294117647)","(1.45, 1.69, 1.6816883116883117)","(21.0, 36.0, 34.51428571428571)","(26.0, 36.0, 34.0)"
11-01-2023 13:59:04.282804,"(5.5, 7.0, 6.869706840390879)","(9.0, 11.5, 11.476190476190476)","(8.5, 12.0, 11.520833333333334)","(81.0, 210.0, 170.0)","(21.0, 38.0, 34.8235294117647)","(1.45, 1.69, 1.6902857142857142)","(21.0, 36.0, 34.31578947368421)","(26.0, 36.0, 34.0)"
11-01-2023 13:59:05.421305,"(5.5, 7.0, 6.8677215189873415)","(9.0, 11.5, 11.333333333333334)","(8.5, 12.0, 11.517857142857142)","(81.0, 210.0, 170.0)","(21.0, 38.0, 34.608695652173914)","(1.45, 1.7, 1.688813559322034)","(21.0, 36.0, 34.31578947368421)","(26.0, 36.0, 34.476190476190474)"
11-01-2023 13:59:06.542848,"(5.5, 7.0, 6.865594855305466)","(9.0, 11.5, 11.291666666666666)","(8.5, 12.0, 11.517857142857142)","(81.0, 210.0, 170.0)","(21.0, 38.0, 34.608695652173914)","(1.45, 1.7, 1.688813559322034)","(21.0, 36.0, 34.51428571428571)","(26.0, 36.0, 33.86666666666667)"
11-01-2023 13:59:07.701845,"(5.5, 7.0, 6.865594855305466)","(9.0, 11.5, 11.481818181818182)","(8.5, 12.0, 11.513157894736842)","(81.0, 210.0, 170.0)","(21.0, 38.0, 34.608695652173914)","(1.45, 1.7, 1.6881249999999999)","(21.0, 36.0, 34.51428571428571)","(26.0, 36.0, 34.333333333333336)"
11-01-2023 13:59:08.857722,"(5.5, 7.0, 6.8677215189873415)","(9.0, 11.5, 11.42142857142857)","(8.5, 12.0, 11.511904761904763)","(81.0, 210.0, 172.85714285714286)","(21.0, 38.0, 34.680851063829785)","(1.45, 1.7, 1.684794520547945)","(21.0, 36.0, 34.31578947368421)","(26.0, 36.0, 34.333333333333336)"
11-01-2023 13:59:10.116737,"(5.5, 7.0, 6.899074074074074)","(9.0, 12.0, 11.564814814814815)","(8.5, 12.0, 11.511904761904763)","(81.0, 210.0, 172.08333333333331)","(21.0, 38.0, 34.680851063829785)","(1.45, 1.69, 1.676111111111111)","(21.0, 36.0, 34.51428571428571)","(26.0, 36.0, 34.333333333333336)"
11-01-2023 13:59:11.218859,"(5.5, 7.2, 7.072)","(9.0, 12.0, 11.580357142857142)","(8.5, 12.0, 11.511904761904763)","(81.0, 210.0, 172.08333333333331)","(21.0, 38.0, 35.6)","(1.45, 1.68, 1.6656338028169013)","(21.0, 36.0, 34.5)","(26.0, 36.0, 34.57142857142857)"
11-01-2023 13:59:12.378278,"(5.5, 7.2, 7.069767441860465)","(9.0, 12.0, 11.712962962962964)","(8.5, 12.0, 11.634615384615385)","(81.0, 210.0, 168.63636363636363)","(21.0, 36.0, 35.333333333333336)","(1.45, 1.68, 1.6643165467625898)","(21.0, 36.0, 34.5)","(26.0, 36.0, 34.61538461538461)"
11-01-2023 13:59:13.570289,"(5.5, 7.2, 7.116666666666667)","(9.0, 12.0, 11.74561403508772)","(8.5, 12.0, 11.634615384615385)","(81.0, 210.0, 168.63636363636363)","(21.0, 36.0, 35.333333333333336)","(1.45, 1.68, 1.6652631578947368)","(21.0, 36.0, 37.333333333333336)","(26.0, 36.0, 34.61538461538461)"
11-01-2023 13:59:14.742228,"(5.5, 7.2, 7.116666666666667)","(9.0, 12.0, 11.74561403508772)","(8.5, 12.0, 11.634615384615385)","(81.0, 210.0, 164.11764705882354)","(21.0, 36.0, 35.333333333333336)","(1.45, 1.68, 1.6657627118644067)","(21.0, 38.0, 37.55555555555556)","(26.0, 36.0, 34.61538461538461)"
11-01-2023 13:59:15.882557,"(5.5, 7.2, 7.088235294117647)","(9.0, 12.0, 12.047619047619047)","(8.5, 12.0, 11.634615384615385)","(81.0, 210.0, 164.11764705882354)","(21.0, 36.0, 35.333333333333336)","(1.45, 1.68, 1.6645833333333333)","(21.0, 38.0, 37.333333333333336)","(26.0, 36.0, 34.61538461538461)"
