,Winlock On Top,Aston Ulysses,High Expectation,Zipper Rogue,Pacific Hill,Metro Mike,Flashing Oscar
10-01-2023 19:16:09.986163,"(5.5, 15.5, 10.1)","(1.35, 1.5, 1.4479069767441861)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 830.0, 420.0)","(31.0, 95.0, 82.25)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:11.323907,"(5.5, 15.5, 10.1)","(1.35, 1.5, 1.452340425531915)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:12.605186,"(5.5, 15.5, 10.1)","(1.35, 1.5, 1.452340425531915)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:14.035160,"(5.5, 15.5, 10.1)","(1.35, 1.5, 1.452340425531915)","(9.0, 22.0, 21.0)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:15.400195,"(5.5, 15.5, 8.728571428571428)","(1.35, 1.5, 1.452340425531915)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:16.943920,"(5.5, 15.5, 10.427272727272728)","(1.35, 1.5, 1.4479069767441861)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:18.164539,"(5.5, 15.5, 12.0875)","(1.35, 1.5, 1.452340425531915)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:19.337086,"(5.5, 15.5, 12.0875)","(1.35, 1.5, 1.452340425531915)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:20.589001,"(5.5, 15.5, 12.0875)","(1.35, 1.5, 1.452340425531915)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:21.732172,"(5.5, 15.5, 12.0875)","(1.35, 1.5, 1.452340425531915)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:22.933320,"(5.5, 15.5, 12.0875)","(1.35, 1.5, 1.452340425531915)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:24.287863,"(5.5, 15.5, 12.0875)","(1.35, 1.5, 1.452340425531915)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 470.0)","(31.0, 90.0, 82.25)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:25.560719,"(5.5, 15.5, 12.0875)","(1.35, 1.5, 1.4772972972972973)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 830.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:26.755018,"(5.5, 15.5, 12.0875)","(1.35, 1.5, 1.6689285714285713)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 86.625)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:28.243895,"(5.5, 15.5, 12.0875)","(1.35, 1.68, 1.5194642857142857)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 95.0, 86.625)","(7.5, 19.0, 15.444444444444445)"
10-01-2023 19:16:29.483986,"(5.5, 15.5, 12.0875)","(1.35, 1.68, 1.5194642857142857)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.0)","(101.0, 730.0, 420.0)","(31.0, 95.0, 86.625)","(7.5, 19.0, 17.0)"
10-01-2023 19:16:30.934281,"(5.5, 15.5, 12.0875)","(1.35, 1.68, 1.6154545454545455)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.0)","(101.0, 730.0, 420.0)","(31.0, 95.0, 86.625)","(7.5, 19.0, 17.0)"
10-01-2023 19:16:32.134300,"(5.5, 15.5, 12.0875)","(1.35, 1.67, 1.6154545454545455)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.0)","(101.0, 730.0, 420.0)","(31.0, 95.0, 86.625)","(7.5, 19.0, 17.0)"
10-01-2023 19:16:33.273873,"(5.5, 15.5, 12.0875)","(1.35, 1.67, 1.6154545454545455)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.0)","(101.0, 730.0, 420.0)","(31.0, 95.0, 73.81818181818181)","(7.5, 19.0, 17.0)"
10-01-2023 19:16:34.544823,"(5.5, 15.5, 12.0875)","(1.35, 1.67, 1.6154545454545455)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.0)","(101.0, 730.0, 420.0)","(31.0, 100.0, 86.625)","(7.5, 19.0, 17.0)"
10-01-2023 19:16:35.840917,"(5.5, 15.5, 12.0875)","(1.35, 1.67, 1.6154545454545455)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.0)","(101.0, 730.0, 420.0)","(31.0, 95.0, 86.625)","(7.5, 19.0, 17.0)"
10-01-2023 19:16:37.170684,"(5.5, 15.5, 12.0875)","(1.35, 1.67, 1.6154545454545455)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.0)","(101.0, 730.0, 420.0)","(31.0, 95.0, 86.625)","(7.5, 19.0, 17.0)"
10-01-2023 19:16:38.381766,"(5.5, 15.5, 12.0875)","(1.35, 1.67, 1.6154545454545455)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.0)","(101.0, 730.0, 420.0)","(31.0, 95.0, 86.625)","(7.5, 19.0, 17.0)"
10-01-2023 19:16:39.687431,"(5.5, 15.5, 12.0875)","(1.35, 1.67, 1.5540909090909092)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.0)","(101.0, 730.0, 470.0)","(31.0, 95.0, 86.625)","(7.5, 19.0, 15.785714285714285)"
10-01-2023 19:16:41.261142,"(5.5, 15.5, 10.536363636363637)","(1.35, 1.67, 1.53875)","(9.0, 22.0, 17.75)","(8.0, 17.0, 13.666666666666666)","(101.0, 830.0, 470.0)","(31.0, 95.0, 86.625)","(7.5, 16.0, 15.863636363636363)"
10-01-2023 19:16:42.575284,"(5.5, 15.5, 10.536363636363637)","(1.35, 1.67, 1.53875)","(9.0, 22.0, 21.055555555555557)","(8.0, 17.0, 13.666666666666666)","(101.0, 830.0, 420.0)","(31.0, 95.0, 86.625)","(7.5, 16.0, 15.863636363636363)"
10-01-2023 19:16:43.844983,"(5.5, 15.5, 10.536363636363637)","(1.35, 1.64, 1.6303571428571428)","(9.0, 22.0, 17.75)","(8.0, 17.0, 13.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 95.0, 82.25)","(7.5, 16.0, 15.863636363636363)"
10-01-2023 19:16:45.091047,"(5.5, 15.5, 10.191666666666666)","(1.35, 1.64, 1.6303571428571428)","(9.0, 22.0, 17.75)","(8.0, 17.0, 13.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 16.0, 15.863636363636363)"
10-01-2023 19:16:46.358755,"(5.5, 15.5, 10.191666666666666)","(1.35, 1.64, 1.6303571428571428)","(9.0, 22.0, 17.75)","(8.0, 17.0, 13.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 16.0, 15.863636363636363)"
10-01-2023 19:16:47.565501,"(5.5, 15.5, 10.191666666666666)","(1.35, 1.64, 1.6303571428571428)","(9.0, 22.0, 17.75)","(8.0, 17.0, 13.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 16.0, 15.863636363636363)"
10-01-2023 19:16:48.802940,"(5.5, 15.5, 10.191666666666666)","(1.35, 1.64, 1.6303571428571428)","(9.0, 22.0, 17.75)","(8.0, 17.0, 13.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 16.0, 15.863636363636363)"
10-01-2023 19:16:49.959281,"(5.5, 15.5, 10.191666666666666)","(1.35, 1.64, 1.6303571428571428)","(9.0, 22.0, 17.75)","(8.0, 17.0, 13.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 16.0, 15.863636363636363)"
10-01-2023 19:16:51.232707,"(5.5, 15.5, 10.191666666666666)","(1.35, 1.64, 1.6303571428571428)","(9.0, 22.0, 17.75)","(8.0, 17.0, 13.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 16.0, 15.863636363636363)"
10-01-2023 19:16:52.448566,"(5.5, 15.5, 10.191666666666666)","(1.35, 1.64, 1.6303571428571428)","(9.0, 22.0, 17.75)","(8.0, 17.0, 13.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 16.0, 15.863636363636363)"
10-01-2023 19:16:53.676074,"(5.5, 15.5, 10.191666666666666)","(1.35, 1.64, 1.6303571428571428)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 16.0, 23.5)"
10-01-2023 19:16:54.858729,"(5.5, 15.5, 12.0875)","(1.35, 1.64, 1.6303571428571428)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 25.0, 23.5)"
10-01-2023 19:16:56.100624,"(5.5, 15.5, 12.0875)","(1.35, 1.64, 1.6303571428571428)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 25.0, 17.07142857142857)"
10-01-2023 19:16:57.277903,"(5.5, 15.5, 12.0875)","(1.35, 1.64, 1.6303571428571428)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 17.5, 17.07142857142857)"
10-01-2023 19:16:58.332647,"(5.5, 15.5, 12.0875)","(1.35, 1.64, 1.6303571428571428)","(9.0, 22.0, 17.75)","(8.0, 17.0, 15.666666666666666)","(101.0, 730.0, 420.0)","(31.0, 90.0, 82.25)","(7.5, 17.5, 17.07142857142857)"
10-01-2023 19:16:59.451562,"(5.5, 15.5, 7.7124999999999995)","(1.35, 1.64, 1.6303703703703702)","(9.0, 22.0, 17.75)","(8.0, 17.0, 14.5)","(101.0, 830.0, 480.0)","(31.0, 100.0, 62.0)","(7.5, 17.5, 16.136363636363637)"
10-01-2023 19:17:00.693123,"(5.5, 15.5, 7.7124999999999995)","(1.35, 1.64, 1.5578947368421052)","(9.0, 22.0, 19.166666666666668)","(8.0, 17.0, 12.416666666666666)","(101.0, 830.0, 480.0)","(31.0, 95.0, 62.0)","(7.5, 17.5, 16.136363636363637)"
10-01-2023 19:17:01.826217,"(5.5, 15.5, 7.7124999999999995)","(1.35, 1.64, 1.5578947368421052)","(9.0, 22.0, 16.666666666666668)","(8.0, 17.0, 14.0)","(101.0, 830.0, 480.0)","(31.0, 95.0, 62.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:02.957948,"(5.5, 15.0, 13.32)","(1.35, 1.64, 1.5395454545454546)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 830.0, 480.0)","(31.0, 95.0, 62.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:04.105523,"(5.5, 15.0, 11.399999999999999)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 830.0, 480.0)","(31.0, 95.0, 62.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:05.289230,"(5.5, 15.0, 11.399999999999999)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 830.0, 480.0)","(31.0, 95.0, 62.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:06.540684,"(5.5, 15.0, 10.08)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 830.0, 430.0)","(31.0, 95.0, 62.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:07.691448,"(5.5, 15.0, 10.08)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 430.0)","(31.0, 95.0, 69.66666666666666)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:08.811916,"(5.5, 15.0, 10.08)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 430.0)","(31.0, 90.0, 69.66666666666666)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:09.886826,"(5.5, 15.0, 10.08)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 430.0)","(31.0, 90.0, 69.66666666666666)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:10.946126,"(5.5, 14.5, 11.933333333333334)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 430.0)","(31.0, 90.0, 78.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:11.942098,"(5.5, 14.5, 11.933333333333334)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 630.0)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:12.970851,"(5.5, 14.0, 12.559999999999999)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:13.972558,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:14.939223,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:16.009885,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:17.005218,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:18.102746,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:19.163917,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:20.257519,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:21.373114,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:22.505368,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.62, 1.603448275862069)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:23.585896,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.62, 1.4957142857142858)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 730.0, 752.2222222222222)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:24.662434,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.6, 1.4860714285714285)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 830.0, 752.2222222222222)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:25.694968,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.59, 1.5253846153846153)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 830.0, 752.2222222222222)","(31.0, 90.0, 80.0)","(7.5, 17.5, 15.8125)"
10-01-2023 19:17:26.666366,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.58, 1.4747368421052631)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 830.0, 752.2222222222222)","(31.0, 90.0, 80.0)","(7.5, 17.5, 16.07894736842105)"
10-01-2023 19:17:27.758311,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.5439285714285715)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 830.0, 752.2222222222222)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.5)"
10-01-2023 19:17:28.859353,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.545)","(9.0, 22.0, 16.666666666666668)","(8.0, 16.5, 14.0)","(101.0, 830.0, 752.2222222222222)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.5)"
10-01-2023 19:17:29.974460,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.475)","(9.0, 22.0, 19.333333333333332)","(8.0, 16.5, 14.0)","(101.0, 830.0, 752.2222222222222)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.5)"
10-01-2023 19:17:30.996658,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.475)","(9.0, 22.0, 19.333333333333332)","(8.0, 16.5, 14.0)","(101.0, 830.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.5)"
10-01-2023 19:17:31.966062,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.475)","(9.0, 22.0, 19.333333333333332)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.5)"
10-01-2023 19:17:32.940029,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.475)","(9.0, 22.0, 19.0)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.07894736842105)"
10-01-2023 19:17:34.031927,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.475)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 15.863636363636363)"
10-01-2023 19:17:35.059121,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.475)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 16.0, 15.863636363636363)"
10-01-2023 19:17:36.031286,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.475)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 16.0, 15.863636363636363)"
10-01-2023 19:17:37.145919,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.475)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 16.0, 16.264705882352942)"
10-01-2023 19:17:38.257767,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.475)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.07894736842105)"
10-01-2023 19:17:39.355187,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.475)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.07894736842105)"
10-01-2023 19:17:40.386684,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.475)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 14.0)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.07894736842105)"
10-01-2023 19:17:41.371782,"(5.5, 14.0, 11.666666666666668)","(1.35, 1.55, 1.475)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 15.071428571428571)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.375)"
10-01-2023 19:17:42.410828,"(5.5, 13.5, 12.352941176470587)","(1.35, 1.54, 1.4233333333333333)","(9.0, 22.0, 20.285714285714285)","(8.0, 16.5, 14.5)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.375)"
10-01-2023 19:17:43.511966,"(5.5, 13.0, 9.906666666666666)","(1.35, 1.53, 1.4041935483870966)","(9.0, 22.0, 20.8)","(8.0, 16.5, 13.5625)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.375)"
10-01-2023 19:17:44.560109,"(5.5, 13.0, 9.616666666666667)","(1.35, 1.53, 1.4037142857142857)","(9.0, 22.0, 20.8)","(8.0, 14.5, 13.5625)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.375)"
10-01-2023 19:17:45.551500,"(5.5, 13.0, 9.961904761904762)","(1.35, 1.51, 1.4034375)","(9.0, 22.0, 20.8)","(8.0, 14.5, 13.5625)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 81.42857142857143)","(7.5, 17.5, 16.375)"
10-01-2023 19:17:46.578468,"(5.5, 13.0, 9.757894736842106)","(1.35, 1.5, 1.407142857142857)","(9.0, 22.0, 20.8)","(8.0, 14.5, 13.5625)","(101.0, 730.0, 752.2222222222222)","(31.0, 90.0, 82.5)","(7.5, 17.5, 17.3125)"
10-01-2023 19:17:47.574102,"(5.5, 13.0, 9.92)","(1.35, 1.5, 1.407142857142857)","(9.0, 22.0, 20.8)","(8.0, 14.5, 13.5625)","(101.0, 830.0, 752.2222222222222)","(31.0, 90.0, 82.5)","(7.5, 17.5, 17.3125)"
10-01-2023 19:17:48.617121,"(5.5, 13.0, 9.92)","(1.35, 1.49, 1.4449999999999998)","(9.0, 22.0, 20.8)","(8.0, 14.5, 13.833333333333334)","(101.0, 830.0, 752.2222222222222)","(31.0, 90.0, 82.5)","(7.5, 17.5, 17.3125)"
10-01-2023 19:17:49.724946,"(5.5, 13.0, 9.635294117647058)","(1.35, 1.45, 1.4083333333333332)","(9.0, 22.0, 20.714285714285715)","(8.0, 14.0, 13.9375)","(101.0, 830.0, 663.3333333333334)","(31.0, 90.0, 82.5)","(7.5, 17.5, 17.3125)"
10-01-2023 19:17:50.783696,"(5.5, 13.0, 9.635294117647058)","(1.35, 1.45, 1.4083333333333332)","(9.0, 22.0, 20.714285714285715)","(8.0, 14.5, 13.9375)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 82.5)","(7.5, 17.5, 16.25)"
10-01-2023 19:17:51.810732,"(5.5, 13.0, 9.635294117647058)","(1.35, 1.45, 1.4083333333333332)","(9.0, 22.0, 21.25)","(8.0, 14.5, 14.666666666666666)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 82.5)","(7.5, 17.5, 16.25)"
10-01-2023 19:17:52.887154,"(5.5, 13.0, 10.14)","(1.35, 1.45, 1.4083333333333332)","(9.0, 28.0, 26.25)","(8.0, 17.0, 14.944444444444445)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 82.5)","(7.5, 17.5, 16.25)"
10-01-2023 19:17:53.906194,"(5.5, 13.0, 9.5625)","(1.35, 1.45, 1.4423076923076923)","(9.0, 28.0, 26.833333333333336)","(8.0, 16.5, 15.5)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 82.5)","(7.5, 17.5, 15.25)"
10-01-2023 19:17:54.867398,"(5.5, 13.0, 9.894117647058824)","(1.35, 1.45, 1.3916666666666666)","(9.0, 23.0, 21.75)","(8.0, 16.5, 15.5)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 61.0)","(7.5, 17.5, 15.25)"
10-01-2023 19:17:55.888027,"(5.5, 13.0, 9.894117647058824)","(1.35, 1.49, 1.425)","(9.0, 23.0, 21.75)","(8.0, 16.5, 12.625)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 61.0)","(7.5, 17.5, 16.576923076923077)"
10-01-2023 19:17:56.896375,"(5.5, 13.0, 8.783333333333333)","(1.35, 1.46, 1.448793103448276)","(9.0, 23.0, 22.444444444444443)","(8.0, 16.0, 15.25)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 61.0)","(7.5, 17.5, 16.75)"
10-01-2023 19:17:57.898343,"(5.5, 13.0, 8.966666666666667)","(1.35, 1.46, 1.3975)","(9.0, 23.0, 22.642857142857142)","(8.0, 16.0, 15.25)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 61.0)","(7.5, 17.5, 16.75)"
10-01-2023 19:17:58.944577,"(5.5, 13.0, 8.966666666666667)","(1.35, 1.46, 1.3975)","(9.0, 26.0, 25.428571428571427)","(8.0, 16.0, 15.25)","(101.0, 730.0, 663.3333333333334)","(31.0, 90.0, 61.0)","(7.5, 17.5, 17.666666666666668)"
