,Eddie Jet,Buddys Mate,Reality Jewel,Why Not Emily,Donald Lane,Chasing Her Tail,Long Way Home,Infra Bang Bang
15-12-2022 14:12:35.131751,"(26.0, 95.0, 67.8)","(2.25, 3.25, 2.935)","(5.5, 12.0, 11.55)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.4, 8.784615384615385)","(31.0, 200.0, 124.4)","(3.5, 4.5, 4.0227272727272725)","(10.0, 23.0, 17.22222222222222)"
15-12-2022 14:12:36.583642,"(26.0, 95.0, 67.8)","(2.25, 3.25, 2.935)","(5.5, 13.0, 11.55)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.4, 8.123076923076923)","(31.0, 200.0, 124.4)","(3.5, 4.5, 4.173333333333333)","(10.0, 23.0, 17.22222222222222)"
15-12-2022 14:12:37.933722,"(26.0, 95.0, 67.8)","(2.25, 3.25, 2.935)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.2, 8.15)","(31.0, 200.0, 124.4)","(3.5, 4.5, 4.08235294117647)","(10.0, 23.0, 17.22222222222222)"
15-12-2022 14:12:39.310300,"(26.0, 95.0, 67.8)","(2.25, 3.25, 2.935)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.2, 8.15)","(31.0, 200.0, 124.4)","(3.5, 4.4, 3.95)","(10.0, 23.0, 17.22222222222222)"
15-12-2022 14:12:40.699873,"(26.0, 95.0, 67.8)","(2.25, 3.25, 2.935)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.2, 8.555555555555555)","(31.0, 200.0, 124.4)","(3.5, 4.4, 4.046428571428572)","(10.0, 23.0, 17.22222222222222)"
15-12-2022 14:12:42.191636,"(26.0, 95.0, 67.8)","(2.25, 3.25, 2.935)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.542857142857143)","(31.0, 200.0, 124.4)","(3.5, 5.1, 4.96111111111111)","(10.0, 19.0, 17.5)"
15-12-2022 14:12:43.452126,"(26.0, 95.0, 67.8)","(2.25, 3.25, 2.935)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.555555555555555)","(31.0, 200.0, 124.4)","(3.5, 5.1, 4.96111111111111)","(10.0, 19.0, 17.5)"
15-12-2022 14:12:44.792969,"(26.0, 95.0, 67.8)","(2.25, 3.25, 2.935)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 7.720000000000001)","(31.0, 200.0, 124.4)","(3.5, 5.1, 4.7875)","(10.0, 19.0, 17.5)"
15-12-2022 14:12:46.456256,"(26.0, 95.0, 67.8)","(2.25, 3.25, 2.935)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.507692307692308)","(31.0, 200.0, 124.4)","(3.5, 5.1, 4.9799999999999995)","(10.0, 19.0, 17.5)"
15-12-2022 14:12:48.209705,"(26.0, 95.0, 67.8)","(2.25, 3.25, 2.935)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.507692307692308)","(31.0, 200.0, 124.4)","(3.5, 5.1, 4.9799999999999995)","(10.0, 19.0, 17.5)"
15-12-2022 14:12:49.547934,"(26.0, 95.0, 67.8)","(2.25, 3.25, 2.935)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.2)","(31.0, 200.0, 124.4)","(3.5, 5.1, 4.859999999999999)","(10.0, 19.0, 17.3)"
15-12-2022 14:12:50.819850,"(26.0, 85.0, 70.5)","(2.25, 3.25, 2.935)","(5.5, 12.5, 9.1875)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.377777777777778)","(31.0, 200.0, 124.4)","(3.5, 5.1, 4.908333333333333)","(10.0, 19.0, 17.3)"
15-12-2022 14:12:52.107244,"(26.0, 85.0, 56.0)","(2.25, 3.25, 2.935)","(5.5, 12.5, 9.1875)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.314285714285715)","(31.0, 200.0, 124.4)","(3.5, 5.1, 4.984999999999999)","(10.0, 19.0, 17.3)"
15-12-2022 14:12:53.429433,"(26.0, 85.0, 56.0)","(2.25, 3.25, 2.935)","(5.5, 12.5, 9.1875)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.314285714285715)","(31.0, 200.0, 124.4)","(3.5, 5.1, 4.984999999999999)","(10.0, 19.0, 17.3)"
15-12-2022 14:12:54.788795,"(26.0, 85.0, 56.0)","(2.25, 3.25, 2.935)","(5.5, 12.5, 9.1875)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.314285714285715)","(31.0, 200.0, 124.4)","(3.5, 5.1, 4.87)","(10.0, 19.0, 17.3)"
15-12-2022 14:12:56.275041,"(26.0, 85.0, 56.0)","(2.25, 3.25, 2.935)","(5.5, 12.5, 9.1875)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.2)","(31.0, 200.0, 124.4)","(3.5, 5.1, 4.87)","(10.0, 19.0, 16.714285714285715)"
15-12-2022 14:12:57.645998,"(26.0, 80.0, 66.75)","(2.25, 3.25, 2.935)","(5.5, 12.5, 9.1875)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.314285714285715)","(31.0, 200.0, 124.4)","(3.5, 5.1, 4.989999999999999)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:12:59.062144,"(26.0, 80.0, 60.125)","(2.25, 3.25, 2.935)","(5.5, 12.5, 9.1875)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.314285714285715)","(31.0, 200.0, 124.4)","(3.5, 5.1, 4.66)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:00.251692,"(26.0, 80.0, 60.125)","(2.25, 3.25, 2.935)","(5.5, 12.5, 9.1875)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.314285714285715)","(31.0, 200.0, 52.4)","(3.5, 5.1, 4.4399999999999995)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:01.322942,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.935)","(5.5, 12.5, 9.1875)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.314285714285715)","(31.0, 200.0, 52.4)","(3.5, 5.1, 4.4399999999999995)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:02.539154,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.935)","(5.5, 13.0, 11.55)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.542857142857143)","(31.0, 200.0, 52.4)","(3.5, 5.1, 4.699999999999999)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:03.822156,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.935)","(5.5, 13.0, 11.55)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.555555555555555)","(31.0, 200.0, 52.4)","(3.5, 5.1, 4.747058823529412)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:05.171921,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.935)","(5.5, 13.0, 11.55)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.542857142857143)","(31.0, 200.0, 52.4)","(3.5, 5.1, 4.747058823529412)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:06.476449,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.935)","(5.5, 13.0, 11.55)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.2)","(31.0, 200.0, 52.4)","(3.5, 5.1, 4.6)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:07.685500,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.935)","(5.5, 13.0, 11.55)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.2)","(31.0, 200.0, 52.4)","(3.5, 5.1, 4.6)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:08.877243,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.935)","(5.5, 13.0, 11.55)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.377777777777778)","(31.0, 200.0, 52.4)","(3.5, 5.1, 4.714285714285714)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:10.001045,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.935)","(5.5, 13.0, 11.55)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.377777777777778)","(31.0, 200.0, 52.4)","(3.5, 5.1, 4.6923076923076925)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:11.133150,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.935)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.4)","(31.0, 220.0, 56.44444444444444)","(3.5, 5.0, 4.5)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:12.396434,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.935)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 44.294117647058826)","(5.0, 9.0, 8.377777777777778)","(31.0, 220.0, 56.44444444444444)","(3.5, 5.0, 4.730769230769231)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:13.643317,"(26.0, 80.0, 60.5)","(2.25, 3.25, 3.0123076923076924)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 38.21739130434783)","(5.0, 9.0, 8.377777777777778)","(31.0, 220.0, 56.44444444444444)","(3.5, 5.0, 4.730769230769231)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:14.895627,"(26.0, 80.0, 60.5)","(2.25, 3.25, 3.0123076923076924)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 38.21739130434783)","(5.0, 9.0, 8.377777777777778)","(31.0, 220.0, 56.44444444444444)","(3.5, 5.0, 4.730769230769231)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:16.023067,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.745)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 38.21739130434783)","(5.0, 9.0, 8.4)","(31.0, 220.0, 56.44444444444444)","(3.5, 5.0, 4.590909090909091)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:17.116879,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.947)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 38.21739130434783)","(5.0, 9.0, 8.4)","(31.0, 220.0, 56.44444444444444)","(3.5, 5.0, 4.590909090909091)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:18.257142,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.947)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 38.21739130434783)","(5.0, 9.0, 8.377777777777778)","(31.0, 220.0, 56.44444444444444)","(3.5, 5.0, 4.6923076923076925)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:19.525603,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.947)","(5.5, 13.0, 9.133333333333333)","(21.0, 65.0, 35.92307692307692)","(5.0, 9.0, 8.377777777777778)","(31.0, 220.0, 56.44444444444444)","(3.5, 5.0, 4.6923076923076925)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:20.723706,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.947)","(5.5, 13.0, 11.55)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 8.377777777777778)","(31.0, 220.0, 56.44444444444444)","(3.5, 5.0, 4.688888888888889)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:21.940337,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.947)","(5.5, 13.0, 11.066666666666666)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 8.4)","(31.0, 220.0, 56.44444444444444)","(3.5, 6.4, 4.552941176470588)","(10.0, 19.0, 16.5)"
15-12-2022 14:13:23.152109,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.947)","(5.5, 13.0, 11.0)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 8.4)","(31.0, 220.0, 56.44444444444444)","(3.5, 6.2, 4.550000000000001)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:24.202273,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.947)","(5.5, 12.5, 8.571428571428571)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 8.28888888888889)","(31.0, 220.0, 56.44444444444444)","(3.5, 4.9, 4.6)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:25.214946,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.947)","(5.5, 12.5, 8.571428571428571)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 8.28888888888889)","(31.0, 220.0, 56.44444444444444)","(3.5, 4.9, 4.6)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:26.366425,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.947)","(5.5, 12.5, 8.571428571428571)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 8.28888888888889)","(31.0, 220.0, 56.44444444444444)","(3.5, 4.9, 4.4625)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:27.532526,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.6818750000000002)","(5.5, 12.5, 8.571428571428571)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 7.9714285714285715)","(31.0, 220.0, 56.44444444444444)","(3.5, 4.9, 4.536363636363636)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:28.708906,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.6818750000000002)","(5.5, 12.5, 8.571428571428571)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 7.9714285714285715)","(31.0, 220.0, 56.44444444444444)","(3.5, 4.9, 4.536363636363636)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:29.916087,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.6818750000000002)","(5.5, 12.5, 8.571428571428571)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 8.377777777777778)","(31.0, 220.0, 56.44444444444444)","(3.5, 4.9, 4.630769230769231)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:31.017423,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.6818750000000002)","(5.5, 12.5, 8.571428571428571)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 8.377777777777778)","(31.0, 220.0, 56.44444444444444)","(3.5, 4.9, 4.630769230769231)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:32.076340,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.6818750000000002)","(5.5, 12.5, 8.571428571428571)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 8.377777777777778)","(31.0, 220.0, 56.44444444444444)","(3.5, 4.9, 4.630769230769231)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:33.244504,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.6818750000000002)","(5.5, 12.5, 8.571428571428571)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 8.377777777777778)","(31.0, 220.0, 56.44444444444444)","(3.5, 4.9, 4.536363636363636)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:34.450466,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.6818750000000002)","(5.5, 12.5, 8.428571428571429)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 7.9714285714285715)","(31.0, 220.0, 56.44444444444444)","(3.5, 4.9, 4.536363636363636)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:35.641437,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.6818750000000002)","(5.5, 12.5, 8.428571428571429)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 7.9714285714285715)","(31.0, 220.0, 56.44444444444444)","(3.5, 4.9, 4.536363636363636)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:36.819886,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.6818750000000002)","(5.5, 12.5, 8.428571428571429)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 8.377777777777778)","(31.0, 220.0, 56.44444444444444)","(3.5, 4.9, 4.625)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:37.963720,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.6818750000000002)","(5.5, 13.0, 10.933333333333334)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 8.377777777777778)","(31.0, 220.0, 56.44444444444444)","(3.5, 5.9, 4.625)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:38.999736,"(26.0, 80.0, 60.5)","(2.25, 3.25, 2.6818750000000002)","(5.5, 13.0, 10.933333333333334)","(21.0, 65.0, 42.76470588235294)","(5.0, 9.0, 8.377777777777778)","(31.0, 220.0, 138.22222222222223)","(3.5, 5.9, 5.0)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:40.067710,"(26.0, 80.0, 59.599999999999994)","(2.25, 3.25, 2.6818750000000002)","(5.5, 13.0, 10.933333333333334)","(21.0, 60.0, 41.5)","(5.0, 8.8, 7.709090909090909)","(31.0, 220.0, 58.22222222222222)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:41.156776,"(26.0, 80.0, 59.599999999999994)","(2.25, 3.25, 2.6818750000000002)","(5.5, 13.0, 11.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 7.345454545454546)","(31.0, 220.0, 58.22222222222222)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:42.333863,"(26.0, 80.0, 57.6875)","(2.25, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 7.866666666666667)","(31.0, 220.0, 58.22222222222222)","(3.5, 5.8, 5.0)","(10.0, 19.0, 17.333333333333336)"
15-12-2022 14:13:43.486208,"(26.0, 80.0, 57.6875)","(2.25, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 7.8)","(31.0, 220.0, 58.22222222222222)","(3.5, 5.8, 5.0)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:13:44.697477,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.6, 7.8)","(31.0, 220.0, 58.22222222222222)","(3.5, 5.8, 5.0)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:13:45.870670,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.6, 7.327272727272727)","(31.0, 220.0, 58.22222222222222)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:13:47.057506,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.6, 7.327272727272727)","(31.0, 220.0, 58.22222222222222)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:13:48.153105,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.6, 7.8)","(31.0, 220.0, 58.22222222222222)","(3.5, 5.8, 5.0)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:13:49.253807,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.6, 7.8)","(31.0, 220.0, 66.66666666666667)","(3.5, 5.8, 5.0)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:13:50.410269,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.6, 8.4)","(31.0, 210.0, 66.66666666666667)","(3.5, 5.8, 4.908333333333333)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:13:51.633194,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 66.66666666666667)","(3.5, 5.9, 4.930769230769231)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:13:52.944026,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 66.66666666666667)","(3.5, 5.9, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:13:54.142981,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 66.66666666666667)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:13:55.445455,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 66.66666666666667)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:13:56.575876,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 66.66666666666667)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:13:57.758181,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 66.66666666666667)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:13:58.943546,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 66.66666666666667)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:00.158140,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 66.66666666666667)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:01.358286,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 66.66666666666667)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:02.493690,"(26.0, 80.0, 57.6875)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 66.66666666666667)","(3.5, 5.8, 5.0)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:03.629985,"(26.0, 80.0, 58.125)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.457142857142857)","(31.0, 210.0, 66.66666666666667)","(3.5, 5.8, 5.0)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:04.823105,"(26.0, 80.0, 58.125)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.457142857142857)","(31.0, 210.0, 159.41176470588235)","(3.5, 5.8, 4.908333333333333)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:06.008779,"(26.0, 80.0, 58.125)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 11.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 159.41176470588235)","(3.5, 5.9, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:07.196904,"(26.0, 80.0, 58.125)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 159.41176470588235)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:08.354016,"(26.0, 80.0, 58.125)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 159.41176470588235)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:09.512564,"(26.0, 80.0, 58.125)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 159.41176470588235)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:10.886294,"(26.0, 80.0, 58.125)","(2.2, 3.25, 2.6818750000000002)","(5.5, 13.0, 12.25)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.514285714285714)","(31.0, 210.0, 159.41176470588235)","(3.5, 5.8, 5.0)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:12.462579,"(26.0, 80.0, 58.125)","(2.2, 3.25, 2.4925)","(5.5, 13.0, 11.125)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.514285714285714)","(31.0, 210.0, 159.41176470588235)","(3.5, 5.8, 5.0)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:13.621230,"(26.0, 80.0, 59.411764705882355)","(2.2, 3.25, 2.4925)","(5.5, 12.5, 11.125)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.514285714285714)","(31.0, 210.0, 159.41176470588235)","(3.5, 5.8, 5.0)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:14.964078,"(26.0, 80.0, 59.411764705882355)","(2.2, 3.25, 2.6818750000000002)","(5.5, 12.5, 11.8125)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 159.41176470588235)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:14:16.222494,"(26.0, 80.0, 59.411764705882355)","(2.2, 3.25, 2.6818750000000002)","(5.5, 12.5, 11.8125)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 210.0, 159.41176470588235)","(3.5, 5.8, 5.027272727272727)","(10.0, 19.0, 15.538461538461538)"
