,Tiger Magic,Row Keeping,Polygon Monelli,Jumpy Keeping,Sudden Rain,Dark Light,Westdale Anarchy,Churro
07-01-2023 21:21:33.990466,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:34.991427,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:35.987541,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:36.969425,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:37.950677,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:38.947554,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:39.916855,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:40.906110,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:41.935999,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:42.927231,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:43.925071,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:44.921239,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:45.942782,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:46.953113,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:48.011072,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:49.071992,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:50.099306,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:51.141978,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:52.194985,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:53.204508,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:54.220938,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:55.202596,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:56.173569,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:57.135583,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:58.146687,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:21:59.130731,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:00.116972,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:01.091441,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:02.064368,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:03.008658,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:03.975540,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:04.929311,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:05.932908,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:06.918317,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:07.888990,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:08.894200,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:09.877704,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:10.868562,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:11.830048,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:12.825475,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:13.826668,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:14.885630,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:15.962384,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:17.012482,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:18.130371,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:19.234705,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:20.333978,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:21.461295,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 60.85714285714286)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:22.553078,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 110.0, 65.45454545454545)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:23.635271,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 100.0, 56.57142857142857)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:24.705243,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 100.0, 56.57142857142857)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:25.746158,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 100.0, 56.57142857142857)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:26.783815,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 100.0, 56.57142857142857)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:27.773141,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 100.0, 56.57142857142857)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:28.788407,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 100.0, 56.57142857142857)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:29.759703,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 100.0, 56.57142857142857)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:30.743731,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 100.0, 56.57142857142857)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:31.741805,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.28)","(26.0, 100.0, 56.57142857142857)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:32.720216,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 55.0, 28.454545454545453)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.271428571428572)","(26.0, 100.0, 53.84615384615385)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:33.780691,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:34.799829,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:35.809517,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:36.804975,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:37.804410,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:38.783739,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:39.741298,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:40.692008,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:41.659194,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:42.615216,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:43.586108,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:44.565124,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:45.553140,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:46.512772,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:47.527930,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:48.516686,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 46.18181818181819)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:49.538216,"(6.5, 11.0, 9.3)","(21.0, 65.0, 31.90909090909091)","(20.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 62.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:50.551074,"(6.5, 11.5, 6.1)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 31.38888888888889)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 53.75)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:51.568806,"(6.5, 11.5, 6.1)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 31.38888888888889)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 53.75)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:52.597538,"(6.5, 11.5, 6.1)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 31.38888888888889)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 53.75)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:53.630468,"(6.5, 11.5, 6.1)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 31.38888888888889)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 53.75)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:54.674298,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 31.38888888888889)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 53.75)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:55.755338,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 31.38888888888889)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 53.75)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:56.837402,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 31.38888888888889)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 53.75)","(26.0, 300.0, 171.0)"
07-01-2023 21:22:57.938303,"(6.5, 11.5, 7.9)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 29.375)","(4.0, 6.6, 4.9799999999999995)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.5, 8.271428571428572)","(26.0, 100.0, 53.75)","(26.0, 300.0, 171.0)"
