,Wiradjuri Queen,Little Burrito,Gothika,Rupurt Keen,Jeanie Cargo,Greek Flame,Tralee Jay
12-01-2023 14:51:34.336861,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 375.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 29.166666666666668)","(8.0, 30.0, 23.759999999999998)"
12-01-2023 14:51:35.358702,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 375.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 29.166666666666668)","(8.0, 30.0, 23.759999999999998)"
12-01-2023 14:51:36.396395,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 375.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 29.166666666666668)","(8.0, 30.0, 23.759999999999998)"
12-01-2023 14:51:37.608974,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:38.902315,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:39.908744,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:41.094904,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:42.316134,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:43.551776,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:44.669741,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:45.847903,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:47.027308,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:48.184583,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:49.330318,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:50.394166,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:51.469555,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:52.592145,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:53.647963,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:54.704854,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:55.765688,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:56.790677,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:57.836500,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:51:58.962298,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:00.151404,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:01.268679,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:02.514545,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:03.571295,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:04.736486,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:05.914885,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:07.005245,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:08.010812,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:09.177959,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:10.346888,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:11.427289,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:12.541495,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:13.618886,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:14.739337,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:15.824951,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:16.992956,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:18.176506,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:19.251828,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:20.481209,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:21.683389,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:22.788514,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:23.826264,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:24.900456,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:25.920533,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:26.932365,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:28.040602,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:29.469813,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:30.543459,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:31.665284,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:32.885887,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:34.076212,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:35.128546,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:36.437534,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.700000000000003)"
12-01-2023 14:52:37.548276,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 375.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 29.166666666666668)","(8.0, 30.0, 23.759999999999998)"
12-01-2023 14:52:38.535422,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 375.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 29.166666666666668)","(8.0, 30.0, 23.759999999999998)"
12-01-2023 14:52:39.635950,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 375.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 29.166666666666668)","(8.0, 30.0, 23.759999999999998)"
12-01-2023 14:52:40.754529,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 375.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 29.166666666666668)","(8.0, 30.0, 21.17142857142857)"
12-01-2023 14:52:41.714399,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 375.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 29.166666666666668)","(8.0, 30.0, 21.17142857142857)"
12-01-2023 14:52:42.777502,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 375.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 29.166666666666668)","(8.0, 30.0, 21.17142857142857)"
12-01-2023 14:52:43.887326,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 375.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 29.166666666666668)","(8.0, 30.0, 21.17142857142857)"
12-01-2023 14:52:44.982146,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 375.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 29.166666666666668)","(8.0, 30.0, 21.17142857142857)"
12-01-2023 14:52:46.012569,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 375.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:52:47.184166,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:52:48.261946,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:52:49.684958,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:52:50.817168,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:52:51.983627,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:52:53.123451,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:52:54.325469,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:52:55.735868,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:52:57.119181,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:52:58.437209,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:52:59.687847,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:53:00.824182,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.83)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 23.700000000000003)"
12-01-2023 14:53:01.947744,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 23.700000000000003)"
12-01-2023 14:53:03.157865,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 23.700000000000003)"
12-01-2023 14:53:04.434900,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:53:05.659767,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 24.272727272727273)"
12-01-2023 14:53:06.899434,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 21.257142857142856)"
12-01-2023 14:53:08.262802,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 21.257142857142856)"
12-01-2023 14:53:09.472961,"(3.2, 5.2, 3.64)","(5.0, 9.6, 7.21111111111111)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 21.257142857142856)"
12-01-2023 14:53:10.693957,"(3.2, 5.2, 3.64)","(5.0, 9.6, 7.21111111111111)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 21.257142857142856)"
12-01-2023 14:53:11.828507,"(3.2, 5.2, 3.64)","(5.0, 9.6, 7.21111111111111)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 21.257142857142856)"
12-01-2023 14:53:12.895349,"(3.2, 5.2, 3.64)","(5.0, 9.6, 7.21111111111111)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 21.257142857142856)"
12-01-2023 14:53:13.967895,"(3.2, 5.2, 3.64)","(5.0, 9.6, 7.21111111111111)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 21.257142857142856)"
12-01-2023 14:53:15.243865,"(3.2, 5.2, 3.64)","(5.0, 9.6, 7.21111111111111)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 21.257142857142856)"
12-01-2023 14:53:16.483368,"(3.2, 5.2, 3.64)","(5.0, 9.6, 7.21111111111111)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 21.257142857142856)"
12-01-2023 14:53:17.623824,"(3.2, 5.2, 3.64)","(5.0, 9.6, 7.21111111111111)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 21.257142857142856)"
12-01-2023 14:53:18.926086,"(3.2, 5.2, 3.64)","(5.0, 9.6, 7.21111111111111)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 21.257142857142856)"
12-01-2023 14:53:20.344565,"(3.2, 5.2, 3.64)","(5.0, 9.6, 7.21111111111111)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 21.257142857142856)"
12-01-2023 14:53:21.714631,"(3.2, 5.2, 3.64)","(5.0, 9.6, 7.21111111111111)","(91.0, 650.0, 210.0)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 4.1521739130434785)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 21.257142857142856)"
