,Clase Azul,Spearhead Joe,Izuku Bale,Earn The Fizz,Elite Patty,Miss Belle,Milski,Dr Carlson
07-12-2022 14:04:25.289741,"(10.0, 36.0, 33.33333333333333)","(4.6, 8.0, 7.6)","(19.0, 75.0, 49.0)","(5.5, 9.6, 8.6)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 8.257142857142856)","(21.0, 70.0, 47.0)","(1.9, 2.02, 1.9649999999999999)"
07-12-2022 14:04:26.410152,"(10.0, 36.0, 33.2)","(4.6, 8.0, 7.6)","(19.0, 75.0, 49.0)","(5.5, 9.6, 9.133333333333333)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 8.257142857142856)","(21.0, 70.0, 47.0)","(1.9, 2.02, 1.9914285714285713)"
07-12-2022 14:04:27.540056,"(10.0, 36.0, 33.2)","(4.6, 8.0, 7.6)","(19.0, 75.0, 49.0)","(5.5, 9.6, 9.31111111111111)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 7.76)","(21.0, 70.0, 47.0)","(1.9, 2.02, 1.9914285714285713)"
07-12-2022 14:04:28.851152,"(10.0, 36.0, 33.2)","(4.6, 8.0, 7.6)","(19.0, 75.0, 49.0)","(5.5, 9.6, 8.485714285714286)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 8.6)","(21.0, 70.0, 47.0)","(1.9, 2.02, 1.9755555555555555)"
07-12-2022 14:04:30.003305,"(10.0, 36.0, 33.2)","(4.6, 8.0, 7.6)","(19.0, 75.0, 49.0)","(5.5, 9.6, 7.866666666666666)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 8.257142857142856)","(21.0, 70.0, 47.0)","(1.9, 2.02, 1.9533333333333334)"
07-12-2022 14:04:31.167290,"(10.0, 36.0, 33.83333333333333)","(4.6, 7.8, 7.378947368421052)","(19.0, 75.0, 49.0)","(5.5, 9.6, 9.333333333333332)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 8.257142857142856)","(21.0, 70.0, 47.0)","(1.9, 2.02, 1.9533333333333334)"
07-12-2022 14:04:32.372014,"(10.0, 36.0, 33.83333333333333)","(4.6, 7.8, 7.378947368421052)","(19.0, 75.0, 34.75)","(5.5, 9.6, 9.333333333333332)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 8.257142857142856)","(21.0, 70.0, 58.166666666666664)","(1.9, 2.02, 1.97)"
07-12-2022 14:04:33.726950,"(10.0, 36.0, 33.83333333333333)","(4.6, 7.8, 7.378947368421052)","(19.0, 70.0, 46.5)","(5.5, 9.6, 9.333333333333332)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 8.955555555555556)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.02, 1.9942857142857142)"
07-12-2022 14:04:34.930816,"(10.0, 36.0, 34.0)","(4.6, 7.8, 7.378947368421052)","(19.0, 70.0, 46.5)","(5.5, 9.6, 9.0)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 7.8)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.02, 2.002)"
07-12-2022 14:04:36.107808,"(10.0, 36.0, 34.0)","(4.6, 7.8, 7.378947368421052)","(19.0, 70.0, 46.5)","(5.5, 9.6, 9.325)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.4, 7.8)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.02, 2.002)"
07-12-2022 14:04:37.390663,"(10.0, 36.0, 34.0)","(4.6, 7.8, 7.378947368421052)","(19.0, 70.0, 46.5)","(5.5, 9.6, 8.683333333333334)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.4, 7.8)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.02, 1.96)"
07-12-2022 14:04:38.575757,"(10.0, 36.0, 34.0)","(4.6, 7.8, 7.378947368421052)","(19.0, 70.0, 46.5)","(5.5, 9.6, 8.683333333333334)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.4, 8.8)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.02, 1.9283333333333332)"
07-12-2022 14:04:39.705920,"(10.0, 36.0, 34.0)","(4.6, 7.8, 7.378947368421052)","(19.0, 70.0, 46.5)","(5.5, 9.6, 8.028571428571428)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.4, 7.8)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.02, 1.9306666666666665)"
07-12-2022 14:04:40.810833,"(10.0, 38.0, 34.0)","(4.6, 7.8, 7.378947368421052)","(19.0, 70.0, 46.5)","(5.5, 9.6, 8.028571428571428)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.4, 7.8)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:41.988742,"(10.0, 36.0, 34.0)","(4.6, 7.6, 7.288888888888889)","(19.0, 70.0, 46.5)","(5.5, 10.0, 8.142857142857142)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.4, 7.6)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:43.302444,"(10.0, 36.0, 34.0)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 46.5)","(5.5, 9.2, 8.346666666666666)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 7.6)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:44.581135,"(10.0, 36.0, 34.0)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 46.5)","(5.5, 9.2, 8.346666666666666)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 7.6)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:45.710934,"(10.0, 38.0, 33.666666666666664)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 46.5)","(5.5, 9.2, 7.92)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 7.75)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:47.196462,"(10.0, 38.0, 33.666666666666664)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 46.5)","(5.5, 9.2, 8.4)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.0, 7.75)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:48.664478,"(10.0, 38.0, 33.666666666666664)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 46.5)","(5.5, 9.2, 8.4)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.0, 7.75)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:49.801814,"(10.0, 38.0, 33.666666666666664)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 46.5)","(5.5, 9.2, 8.4)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.0, 7.6)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:51.098920,"(10.0, 38.0, 34.57142857142857)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 46.5)","(5.5, 9.2, 7.955555555555556)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 7.4125)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:52.283997,"(10.0, 38.0, 34.57142857142857)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 46.5)","(5.5, 9.2, 7.955555555555556)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.2, 7.4125)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:53.430628,"(10.0, 38.0, 34.57142857142857)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 46.5)","(5.5, 9.2, 8.461538461538462)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.0, 7.6)","(21.0, 65.0, 58.166666666666664)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:54.579588,"(10.0, 38.0, 34.57142857142857)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 46.5)","(5.5, 9.2, 8.461538461538462)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.0, 7.6)","(21.0, 65.0, 36.05882352941177)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:55.696167,"(10.0, 38.0, 34.57142857142857)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 64.0)","(5.5, 9.2, 7.955555555555556)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.0, 7.6)","(21.0, 65.0, 54.0)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:56.833617,"(10.0, 38.0, 34.57142857142857)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 64.0)","(5.5, 9.2, 7.955555555555556)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.0, 7.6)","(21.0, 60.0, 54.85714285714286)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:57.971861,"(10.0, 38.0, 34.57142857142857)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 55.6)","(5.5, 9.2, 8.461538461538462)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.0, 7.6)","(21.0, 60.0, 54.85714285714286)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:04:59.119724,"(10.0, 38.0, 34.57142857142857)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 55.6)","(5.5, 9.2, 8.461538461538462)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.0, 7.6)","(21.0, 60.0, 54.85714285714286)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:05:00.229316,"(10.0, 38.0, 34.57142857142857)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 55.6)","(5.5, 9.2, 8.461538461538462)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.0, 7.6)","(21.0, 60.0, 54.85714285714286)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:05:01.416832,"(10.0, 38.0, 34.57142857142857)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 55.6)","(5.5, 9.2, 7.955555555555556)","(51.0, 310.0, 222.66666666666666)","(6.0, 9.0, 7.6)","(21.0, 60.0, 54.85714285714286)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:05:02.609082,"(10.0, 38.0, 34.57142857142857)","(4.6, 7.6, 7.231578947368421)","(19.0, 70.0, 55.6)","(5.5, 9.2, 8.461538461538462)","(51.0, 310.0, 277.0909090909091)","(6.0, 9.0, 7.824999999999999)","(21.0, 60.0, 44.66666666666667)","(1.9, 2.0, 1.9306666666666665)"
07-12-2022 14:05:03.743700,"(10.0, 38.0, 36.285714285714285)","(4.6, 7.6, 7.32)","(19.0, 70.0, 50.285714285714285)","(5.5, 9.2, 8.461538461538462)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 7.824999999999999)","(21.0, 55.0, 36.400000000000006)","(1.9, 2.0, 1.9377777777777778)"
07-12-2022 14:05:04.790303,"(10.0, 38.0, 36.285714285714285)","(4.6, 7.6, 7.32)","(19.0, 70.0, 50.714285714285715)","(5.5, 9.0, 8.454545454545455)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.8)","(21.0, 55.0, 36.400000000000006)","(1.9, 2.0, 1.9377777777777778)"
07-12-2022 14:05:05.888142,"(10.0, 38.0, 36.285714285714285)","(4.6, 7.6, 7.32)","(19.0, 70.0, 36.25)","(5.5, 9.0, 7.88)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.4, 7.9714285714285715)","(21.0, 55.0, 33.3)","(1.9, 2.0, 1.9333333333333333)"
07-12-2022 14:05:07.019680,"(10.0, 38.0, 36.285714285714285)","(4.6, 7.6, 7.32)","(19.0, 70.0, 37.75)","(5.5, 9.0, 8.263157894736842)","(51.0, 300.0, 277.0909090909091)","(6.0, 8.4, 8.057142857142857)","(21.0, 55.0, 33.3)","(1.9, 2.0, 1.9263636363636363)"
07-12-2022 14:05:08.171595,"(10.0, 38.0, 36.285714285714285)","(4.6, 7.6, 7.32)","(19.0, 70.0, 51.57142857142857)","(5.5, 9.0, 8.263157894736842)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 7.7)","(21.0, 55.0, 33.3)","(1.9, 1.99, 1.9333333333333333)"
07-12-2022 14:05:09.288769,"(10.0, 38.0, 36.285714285714285)","(4.6, 7.6, 7.32)","(19.0, 70.0, 39.25)","(5.5, 9.0, 8.4)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.15)","(21.0, 55.0, 33.3)","(1.9, 1.98, 1.932)"
07-12-2022 14:05:10.377108,"(10.0, 38.0, 36.285714285714285)","(4.6, 7.6, 7.32)","(19.0, 70.0, 39.25)","(5.5, 8.8, 7.966666666666667)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.15)","(21.0, 55.0, 33.3)","(1.9, 1.98, 1.932)"
07-12-2022 14:05:11.487532,"(10.0, 38.0, 36.285714285714285)","(4.6, 7.6, 7.32)","(19.0, 70.0, 39.25)","(5.5, 8.8, 7.883333333333333)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.336)","(21.0, 55.0, 33.3)","(1.9, 1.98, 1.932)"
07-12-2022 14:05:12.628995,"(10.0, 38.0, 36.285714285714285)","(4.6, 7.6, 7.32)","(19.0, 70.0, 50.0)","(5.5, 8.8, 8.363636363636363)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 33.3)","(1.9, 1.98, 1.932)"
07-12-2022 14:05:13.674614,"(10.0, 38.0, 36.285714285714285)","(4.6, 7.6, 7.32)","(19.0, 70.0, 41.5)","(5.5, 8.8, 8.363636363636363)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 33.3)","(1.9, 1.98, 1.932)"
07-12-2022 14:05:14.790945,"(10.0, 38.0, 36.285714285714285)","(4.6, 7.6, 7.32)","(19.0, 70.0, 64.81818181818181)","(5.5, 8.8, 8.363636363636363)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.5)","(21.0, 55.0, 33.3)","(1.9, 1.98, 1.932)"
07-12-2022 14:05:15.892435,"(10.0, 38.0, 36.285714285714285)","(4.6, 7.6, 7.32)","(19.0, 70.0, 64.81818181818181)","(5.5, 8.8, 8.363636363636363)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.5)","(21.0, 55.0, 33.3)","(1.9, 1.98, 1.932)"
07-12-2022 14:05:16.992729,"(10.0, 38.0, 36.285714285714285)","(4.6, 7.6, 7.32)","(19.0, 70.0, 59.76923076923077)","(5.5, 8.8, 8.363636363636363)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 33.3)","(1.9, 1.98, 1.932)"
07-12-2022 14:05:18.097688,"(10.0, 38.0, 34.72727272727273)","(4.6, 7.6, 7.32)","(19.0, 70.0, 40.25)","(5.5, 8.8, 8.363636363636363)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 33.3)","(1.9, 1.98, 1.932)"
07-12-2022 14:05:19.178165,"(10.0, 38.0, 34.72727272727273)","(4.6, 7.6, 7.32)","(19.0, 70.0, 40.25)","(5.5, 9.0, 8.454545454545455)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 33.3)","(1.9, 1.98, 1.932)"
07-12-2022 14:05:20.323279,"(10.0, 38.0, 34.72727272727273)","(4.6, 7.6, 7.32)","(19.0, 70.0, 40.25)","(5.5, 9.0, 8.454545454545455)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.5)","(21.0, 55.0, 33.3)","(1.9, 1.98, 1.932)"
07-12-2022 14:05:21.418311,"(10.0, 38.0, 34.72727272727273)","(4.6, 7.6, 7.32)","(19.0, 70.0, 40.25)","(5.5, 9.0, 8.263157894736842)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 33.3)","(1.9, 1.98, 1.932)"
07-12-2022 14:05:22.440736,"(10.0, 38.0, 34.72727272727273)","(4.6, 7.6, 7.32)","(19.0, 70.0, 52.769230769230774)","(5.5, 9.0, 7.88)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 33.3)","(1.9, 1.98, 2.0391397849462365)"
07-12-2022 14:05:23.527891,"(10.0, 36.0, 35.411764705882355)","(4.6, 7.6, 6.85)","(19.0, 70.0, 56.82352941176471)","(5.5, 8.8, 8.4)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.161538461538461)","(21.0, 55.0, 33.3)","(1.9, 2.04, 2.0357142857142856)"
07-12-2022 14:05:24.639347,"(10.0, 36.0, 33.61904761904762)","(4.6, 7.6, 6.949999999999999)","(19.0, 70.0, 58.8)","(5.5, 8.8, 8.25)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.161538461538461)","(21.0, 55.0, 33.3)","(1.9, 2.04, 2.0357142857142856)"
07-12-2022 14:05:25.808016,"(10.0, 36.0, 34.421052631578945)","(4.6, 7.6, 6.980952380952381)","(19.0, 70.0, 58.8)","(5.5, 8.8, 8.363636363636363)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.342857142857143)","(21.0, 55.0, 33.3)","(1.9, 2.04, 2.0357142857142856)"
07-12-2022 14:05:26.970980,"(10.0, 36.0, 33.54545454545455)","(4.6, 7.6, 7.034782608695652)","(19.0, 70.0, 58.8)","(5.5, 8.8, 7.514285714285714)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.161538461538461)","(21.0, 55.0, 33.3)","(1.9, 2.04, 2.0357142857142856)"
07-12-2022 14:05:27.982132,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 58.8)","(5.5, 8.8, 7.514285714285714)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.161538461538461)","(21.0, 55.0, 31.439999999999998)","(1.9, 2.04, 2.0384615384615383)"
07-12-2022 14:05:29.055573,"(10.0, 36.0, 33.857142857142854)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 60.666666666666664)","(5.5, 8.8, 7.733333333333333)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.161538461538461)","(21.0, 55.0, 31.439999999999998)","(1.9, 2.04, 2.0384615384615383)"
07-12-2022 14:05:30.097652,"(10.0, 36.0, 33.857142857142854)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 60.666666666666664)","(5.5, 8.8, 7.733333333333333)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.342857142857143)","(21.0, 55.0, 31.439999999999998)","(1.9, 2.04, 2.0384615384615383)"
07-12-2022 14:05:31.163253,"(10.0, 36.0, 33.1875)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 58.8)","(5.5, 8.8, 8.072727272727274)","(51.0, 300.0, 277.0909090909091)","(6.0, 9.2, 8.342857142857143)","(21.0, 55.0, 31.439999999999998)","(1.9, 2.04, 2.0384615384615383)"
07-12-2022 14:05:32.208625,"(10.0, 36.0, 33.0)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 58.8)","(5.5, 8.8, 7.666666666666667)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.161538461538461)","(21.0, 55.0, 31.439999999999998)","(1.9, 2.04, 2.0384615384615383)"
07-12-2022 14:05:33.239302,"(10.0, 36.0, 33.92307692307692)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 62.470588235294116)","(5.5, 8.8, 7.666666666666667)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 31.439999999999998)","(1.9, 2.04, 2.0384615384615383)"
07-12-2022 14:05:34.334754,"(10.0, 36.0, 33.92307692307692)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 62.470588235294116)","(5.5, 8.8, 7.718181818181819)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.161538461538461)","(21.0, 55.0, 31.439999999999998)","(1.9, 2.04, 2.037948717948718)"
07-12-2022 14:05:35.372730,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 62.470588235294116)","(5.5, 8.8, 7.718181818181819)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.342857142857143)","(21.0, 55.0, 31.439999999999998)","(1.9, 2.04, 2.034418604651163)"
07-12-2022 14:05:36.445112,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 62.470588235294116)","(5.5, 8.8, 7.718181818181819)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.342857142857143)","(21.0, 55.0, 31.439999999999998)","(1.9, 2.04, 2.034418604651163)"
07-12-2022 14:05:37.508010,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 62.470588235294116)","(5.5, 8.8, 7.342857142857143)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.342857142857143)","(21.0, 55.0, 31.439999999999998)","(1.9, 2.04, 2.037948717948718)"
07-12-2022 14:05:38.546557,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 62.470588235294116)","(5.5, 8.8, 7.288)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.161538461538461)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.037948717948718)"
07-12-2022 14:05:39.686863,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.6117647058823525)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.161538461538461)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.037948717948718)"
07-12-2022 14:05:40.828621,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.6117647058823525)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.342857142857143)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.037948717948718)"
07-12-2022 14:05:41.931098,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.8533333333333335)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.161538461538461)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.037948717948718)"
07-12-2022 14:05:42.989591,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.8533333333333335)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.037948717948718)"
07-12-2022 14:05:44.174212,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.8533333333333335)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.037948717948718)"
07-12-2022 14:05:45.293431,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.8533333333333335)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.5)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.037948717948718)"
07-12-2022 14:05:46.408681,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.7384615384615385)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.342857142857143)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.034418604651163)"
07-12-2022 14:05:47.458560,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.861538461538462)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.034418604651163)"
07-12-2022 14:05:48.591631,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.861538461538462)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.0307692307692307)"
07-12-2022 14:05:49.800719,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.266666666666667)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.0307692307692307)"
07-12-2022 14:05:50.994097,"(10.0, 36.0, 34.2)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.6117647058823525)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.5)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.0363636363636366)"
07-12-2022 14:05:52.155220,"(10.0, 38.0, 36.77777777777778)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.9)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.161538461538461)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.0307692307692307)"
07-12-2022 14:05:53.219707,"(10.0, 38.0, 36.77777777777778)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 8.04)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.161538461538461)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.0307692307692307)"
07-12-2022 14:05:54.340598,"(10.0, 38.0, 36.77777777777778)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 8.04)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.161538461538461)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.0307692307692307)"
07-12-2022 14:05:55.478355,"(10.0, 38.0, 36.77777777777778)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 8.04)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.0307692307692307)"
07-12-2022 14:05:56.549406,"(10.0, 38.0, 36.77777777777778)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.8533333333333335)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.5)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.0307692307692307)"
07-12-2022 14:05:57.550077,"(10.0, 38.0, 36.77777777777778)","(4.6, 7.6, 7.217647058823529)","(19.0, 70.0, 65.73333333333333)","(5.5, 8.6, 7.752941176470588)","(51.0, 300.0, 268.5)","(6.0, 9.2, 8.26086956521739)","(21.0, 55.0, 31.153846153846153)","(1.9, 2.04, 2.0307692307692307)"
