,Exit Parking,Gemma Brann,Invest Wisely,Magpie Miss,Back Moo Moo,Cash Ability,Kulu Zac
10-01-2023 18:50:08.623166,"(51.0, 110.0, 91.25)","(9.0, 16.5, 16.083333333333332)","(10.0, 15.0, 14.911764705882353)","(3.3, 3.95, 3.9565217391304346)","(8.5, 13.0, 12.48)","(1.7, 2.04, 2.0376470588235294)","(31.0, 80.0, 66.36363636363636)"
10-01-2023 18:50:09.579173,"(51.0, 110.0, 91.25)","(9.0, 16.5, 15.470588235294118)","(10.0, 15.0, 14.25)","(3.3, 4.0, 3.9565217391304346)","(8.5, 13.0, 12.631578947368421)","(1.7, 2.04, 2.0304)","(31.0, 80.0, 66.36363636363636)"
10-01-2023 18:50:10.528744,"(51.0, 110.0, 91.25)","(9.0, 15.0, 14.666666666666666)","(10.0, 14.5, 14.017241379310345)","(3.3, 4.0, 3.9235294117647057)","(8.5, 13.0, 12.61111111111111)","(1.7, 2.04, 2.0382608695652173)","(31.0, 80.0, 66.36363636363636)"
10-01-2023 18:50:11.469222,"(51.0, 110.0, 91.25)","(9.0, 16.5, 15.578947368421053)","(10.0, 14.0, 13.833333333333334)","(3.3, 4.1, 3.8857142857142857)","(8.5, 13.0, 12.61111111111111)","(1.7, 2.04, 2.0382608695652173)","(31.0, 80.0, 66.36363636363636)"
10-01-2023 18:50:12.504790,"(51.0, 110.0, 91.25)","(9.0, 15.0, 14.705882352941176)","(10.0, 14.0, 13.85)","(3.3, 3.95, 3.9173913043478263)","(8.5, 13.0, 12.65)","(1.7, 2.04, 2.0412500000000002)","(31.0, 80.0, 66.36363636363636)"
10-01-2023 18:50:13.436995,"(51.0, 110.0, 91.25)","(9.0, 16.5, 15.578947368421053)","(10.0, 14.0, 13.5)","(3.3, 3.95, 3.9173913043478263)","(8.5, 13.0, 12.65)","(1.7, 2.06, 2.048888888888889)","(31.0, 80.0, 66.36363636363636)"
10-01-2023 18:50:14.353031,"(51.0, 110.0, 91.25)","(9.0, 16.5, 16.142857142857142)","(10.0, 14.0, 13.076923076923077)","(3.3, 3.95, 3.9173913043478263)","(8.5, 13.0, 12.65)","(1.7, 2.06, 2.048888888888889)","(31.0, 80.0, 66.36363636363636)"
10-01-2023 18:50:15.283276,"(51.0, 110.0, 91.25)","(9.0, 16.5, 15.764705882352942)","(10.0, 13.5, 13.25)","(3.3, 3.95, 3.9173913043478263)","(8.5, 13.0, 12.65)","(1.7, 2.06, 2.046530612244898)","(31.0, 80.0, 66.36363636363636)"
10-01-2023 18:50:16.267561,"(51.0, 110.0, 91.25)","(9.0, 16.5, 15.578947368421053)","(10.0, 13.5, 13.0)","(3.3, 3.95, 3.9173913043478263)","(8.5, 13.0, 12.65)","(1.7, 2.06, 2.046530612244898)","(31.0, 80.0, 66.36363636363636)"
10-01-2023 18:50:17.255557,"(51.0, 110.0, 91.25)","(9.0, 15.0, 14.8)","(10.0, 13.5, 13.214285714285714)","(3.3, 3.95, 3.95)","(8.5, 13.0, 12.65)","(1.7, 2.06, 2.046530612244898)","(31.0, 80.0, 66.36363636363636)"
10-01-2023 18:50:18.265638,"(51.0, 110.0, 91.25)","(9.0, 16.5, 15.875)","(10.0, 13.5, 13.25)","(3.3, 4.0, 3.95)","(8.5, 13.0, 12.65)","(1.7, 2.06, 2.046530612244898)","(31.0, 80.0, 66.36363636363636)"
10-01-2023 18:50:19.251493,"(51.0, 110.0, 91.25)","(9.0, 16.5, 15.785714285714285)","(10.0, 13.5, 12.833333333333334)","(3.3, 4.0, 3.95)","(8.5, 13.0, 12.65)","(1.7, 2.06, 2.0310204081632652)","(31.0, 80.0, 58.57142857142857)"
10-01-2023 18:50:20.205832,"(51.0, 110.0, 91.25)","(9.0, 16.5, 15.5)","(10.0, 13.5, 12.833333333333334)","(3.3, 4.0, 3.878260869565217)","(8.5, 13.0, 12.65)","(1.7, 2.04, 2.0310204081632652)","(31.0, 80.0, 61.25)"
10-01-2023 18:50:21.118502,"(51.0, 110.0, 91.25)","(9.0, 16.5, 15.73076923076923)","(10.0, 13.5, 12.833333333333334)","(3.3, 3.9, 3.875)","(8.5, 13.0, 12.65)","(1.7, 2.04, 2.0310204081632652)","(31.0, 80.0, 61.25)"
10-01-2023 18:50:22.115705,"(51.0, 110.0, 91.25)","(9.0, 16.5, 15.38888888888889)","(10.0, 13.5, 12.833333333333334)","(3.3, 3.9, 3.877272727272727)","(8.5, 13.0, 12.65)","(1.7, 2.04, 2.0310204081632652)","(31.0, 80.0, 61.25)"
10-01-2023 18:50:23.043994,"(51.0, 110.0, 91.25)","(9.0, 16.5, 15.73076923076923)","(10.0, 13.5, 12.833333333333334)","(3.3, 3.9, 3.877272727272727)","(8.5, 13.0, 12.65)","(1.7, 2.04, 2.0105263157894737)","(31.0, 80.0, 61.25)"
10-01-2023 18:50:24.054348,"(51.0, 110.0, 104.70588235294117)","(9.0, 16.5, 15.5)","(10.0, 13.5, 12.85135135135135)","(3.3, 3.9, 3.9)","(8.5, 13.0, 12.5625)","(1.7, 2.04, 2.0105263157894737)","(31.0, 80.0, 61.25)"
10-01-2023 18:50:24.969119,"(51.0, 110.0, 104.70588235294117)","(9.0, 16.5, 15.166666666666666)","(10.0, 13.5, 12.85135135135135)","(3.3, 4.0, 3.9)","(8.5, 13.0, 12.5625)","(1.7, 2.04, 2.01)","(31.0, 80.0, 61.25)"
10-01-2023 18:50:25.900257,"(51.0, 110.0, 100.0)","(9.0, 16.5, 15.5)","(10.0, 13.5, 12.85135135135135)","(3.3, 4.0, 3.95)","(8.5, 13.0, 12.5625)","(1.7, 2.02, 2.017906976744186)","(31.0, 80.0, 61.25)"
10-01-2023 18:50:26.838685,"(51.0, 110.0, 88.125)","(9.0, 16.5, 15.166666666666666)","(10.0, 13.5, 12.85135135135135)","(3.3, 4.0, 3.98125)","(8.5, 13.0, 12.78125)","(1.7, 2.02, 1.9995121951219512)","(31.0, 80.0, 61.25)"
10-01-2023 18:50:27.799649,"(51.0, 110.0, 88.125)","(9.0, 16.5, 15.5)","(10.0, 13.5, 12.85135135135135)","(3.3, 4.1, 3.9153846153846152)","(8.5, 13.0, 12.5625)","(1.7, 2.0, 1.9993939393939395)","(31.0, 80.0, 61.25)"
10-01-2023 18:50:28.776314,"(51.0, 110.0, 88.125)","(9.0, 16.5, 14.833333333333334)","(10.0, 13.5, 12.61111111111111)","(3.3, 4.1, 3.9875)","(8.5, 13.0, 12.5625)","(1.7, 2.0, 1.9987272727272727)","(31.0, 80.0, 67.5)"
10-01-2023 18:50:29.712518,"(51.0, 110.0, 88.125)","(9.0, 16.0, 15.454545454545455)","(10.0, 13.5, 12.75)","(3.3, 4.0, 3.9875)","(8.5, 13.0, 12.5625)","(1.7, 2.0, 2.03672131147541)","(31.0, 80.0, 68.63636363636364)"
10-01-2023 18:50:30.627562,"(51.0, 110.0, 104.4)","(9.0, 16.0, 14.875)","(10.0, 13.5, 12.725806451612904)","(3.3, 4.0, 3.95)","(8.5, 13.0, 12.766666666666667)","(1.7, 2.04, 2.03672131147541)","(31.0, 80.0, 62.857142857142854)"
10-01-2023 18:50:31.553930,"(51.0, 110.0, 102.41379310344828)","(9.0, 16.0, 14.875)","(10.0, 13.5, 12.85135135135135)","(3.3, 4.0, 3.9875)","(8.5, 13.0, 12.78125)","(1.7, 2.04, 2.0175806451612903)","(31.0, 80.0, 62.857142857142854)"
10-01-2023 18:50:32.516900,"(51.0, 110.0, 104.4)","(9.0, 16.0, 14.875)","(10.0, 13.5, 12.85135135135135)","(3.3, 4.0, 3.98125)","(8.5, 13.0, 12.78125)","(1.7, 2.02, 2.0326229508196723)","(31.0, 80.0, 68.0)"
10-01-2023 18:50:33.499683,"(51.0, 110.0, 104.4)","(9.0, 16.0, 15.25)","(10.0, 13.5, 12.85135135135135)","(3.3, 4.0, 3.9875)","(8.5, 13.0, 12.78125)","(1.7, 2.04, 2.0364285714285715)","(31.0, 80.0, 58.57142857142857)"
10-01-2023 18:50:34.497021,"(51.0, 110.0, 104.4)","(9.0, 16.0, 14.961538461538462)","(10.0, 13.5, 12.85135135135135)","(3.3, 4.0, 3.9916666666666667)","(8.5, 13.0, 12.78125)","(1.7, 2.04, 2.01)","(31.0, 80.0, 58.57142857142857)"
10-01-2023 18:50:35.485449,"(51.0, 110.0, 104.4)","(9.0, 16.0, 15.25)","(10.0, 13.5, 12.884615384615385)","(3.3, 4.1, 3.951190476190476)","(8.5, 13.0, 12.78125)","(1.7, 2.04, 2.01)","(31.0, 80.0, 58.57142857142857)"
10-01-2023 18:50:36.491413,"(51.0, 110.0, 104.4)","(9.0, 16.0, 14.956521739130435)","(10.0, 13.5, 12.884615384615385)","(3.3, 4.1, 3.951190476190476)","(8.5, 13.0, 12.78125)","(1.7, 2.04, 2.0142857142857142)","(31.0, 80.0, 58.57142857142857)"
10-01-2023 18:50:37.412275,"(51.0, 110.0, 104.4)","(9.0, 16.0, 15.466666666666667)","(10.0, 13.5, 12.884615384615385)","(3.3, 4.1, 3.951190476190476)","(8.5, 13.0, 12.78125)","(1.7, 2.04, 2.0142857142857142)","(31.0, 80.0, 58.57142857142857)"
10-01-2023 18:50:38.340866,"(51.0, 110.0, 102.41379310344828)","(9.0, 16.0, 15.1)","(10.0, 13.5, 12.884615384615385)","(3.3, 4.0, 3.9842105263157896)","(8.5, 13.0, 12.78125)","(1.7, 2.04, 2.0366101694915253)","(31.0, 80.0, 58.57142857142857)"
10-01-2023 18:50:39.279802,"(51.0, 110.0, 104.4)","(9.0, 16.0, 15.466666666666667)","(10.0, 13.5, 12.884615384615385)","(3.3, 4.0, 3.9842105263157896)","(8.5, 13.0, 12.78125)","(1.7, 2.04, 2.03296875)","(31.0, 80.0, 57.857142857142854)"
10-01-2023 18:50:40.246321,"(51.0, 110.0, 104.4)","(9.0, 16.0, 14.916666666666666)","(10.0, 13.5, 12.884615384615385)","(3.3, 4.0, 3.9671875)","(8.5, 13.0, 12.78125)","(1.7, 2.04, 2.036825396825397)","(31.0, 75.0, 56.81818181818182)"
10-01-2023 18:50:41.142739,"(51.0, 110.0, 104.4)","(9.0, 16.5, 15.527777777777779)","(10.0, 13.5, 12.884615384615385)","(3.3, 4.0, 3.9285714285714284)","(8.5, 13.0, 12.78125)","(1.7, 2.04, 2.03296875)","(31.0, 75.0, 56.81818181818182)"
10-01-2023 18:50:42.035114,"(51.0, 110.0, 104.4)","(9.0, 16.5, 15.71875)","(10.0, 13.5, 12.954545454545455)","(3.3, 4.0, 3.9285714285714284)","(8.5, 13.0, 12.78125)","(1.7, 2.04, 2.03296875)","(31.0, 75.0, 56.81818181818182)"
10-01-2023 18:50:42.963747,"(51.0, 110.0, 102.41379310344828)","(9.0, 16.5, 15.30952380952381)","(10.0, 13.5, 12.954545454545455)","(3.3, 4.0, 3.9285714285714284)","(8.5, 13.0, 12.78125)","(1.7, 2.04, 2.017692307692308)","(31.0, 75.0, 56.81818181818182)"
10-01-2023 18:50:43.951113,"(51.0, 110.0, 102.41379310344828)","(9.0, 16.5, 15.71875)","(10.0, 13.5, 12.954545454545455)","(3.3, 4.0, 3.9636363636363634)","(8.5, 13.0, 12.833333333333334)","(1.7, 2.02, 2.010625)","(31.0, 75.0, 61.36363636363637)"
10-01-2023 18:50:44.924981,"(51.0, 110.0, 103.52941176470588)","(9.0, 16.5, 15.538461538461538)","(10.0, 13.5, 13.113636363636363)","(3.3, 4.0, 3.9636363636363634)","(8.5, 13.0, 12.833333333333334)","(1.7, 2.02, 2.0090384615384616)","(31.0, 75.0, 56.81818181818182)"
10-01-2023 18:50:45.907963,"(51.0, 110.0, 103.52941176470588)","(9.0, 16.5, 15.7)","(10.0, 13.5, 13.113636363636363)","(3.3, 4.1, 3.9631578947368418)","(8.5, 13.0, 12.833333333333334)","(1.7, 2.02, 2.0090384615384616)","(31.0, 75.0, 56.81818181818182)"
10-01-2023 18:50:46.835874,"(51.0, 110.0, 103.52941176470588)","(9.0, 16.0, 15.357142857142858)","(10.0, 13.5, 13.113636363636363)","(3.3, 4.0, 3.94375)","(8.5, 13.0, 12.833333333333334)","(1.7, 2.02, 2.0090384615384616)","(31.0, 75.0, 62.5)"
10-01-2023 18:50:47.834358,"(51.0, 110.0, 103.52941176470588)","(9.0, 16.0, 15.214285714285714)","(10.0, 13.5, 12.928571428571429)","(3.3, 4.0, 3.94)","(8.5, 13.0, 12.833333333333334)","(1.7, 2.02, 2.010217391304348)","(31.0, 75.0, 63.23529411764706)"
10-01-2023 18:50:48.804236,"(51.0, 110.0, 103.52941176470588)","(9.0, 16.0, 15.653846153846153)","(10.0, 13.5, 13.13888888888889)","(3.3, 4.0, 3.933333333333333)","(8.5, 13.0, 12.833333333333334)","(1.7, 2.02, 2.010217391304348)","(31.0, 75.0, 63.23529411764706)"
10-01-2023 18:50:49.801218,"(51.0, 110.0, 103.52941176470588)","(9.0, 16.0, 15.382352941176471)","(10.0, 13.5, 13.066666666666666)","(3.3, 4.0, 3.955)","(8.5, 13.0, 12.833333333333334)","(1.7, 2.02, 2.024090909090909)","(31.0, 75.0, 63.23529411764706)"
10-01-2023 18:50:50.826178,"(51.0, 110.0, 103.52941176470588)","(9.0, 16.0, 15.382352941176471)","(10.0, 13.5, 13.978260869565217)","(3.3, 4.0, 3.98)","(8.5, 13.0, 12.0625)","(1.7, 2.04, 2.0163636363636366)","(31.0, 75.0, 63.23529411764706)"
10-01-2023 18:50:51.775061,"(51.0, 110.0, 103.52941176470588)","(9.0, 16.0, 15.75)","(10.0, 14.5, 13.75)","(3.3, 4.0, 3.98)","(8.5, 13.0, 12.4375)","(1.7, 2.02, 2.020208333333333)","(31.0, 75.0, 63.23529411764706)"
10-01-2023 18:50:52.782640,"(51.0, 110.0, 103.52941176470588)","(9.0, 16.0, 14.9)","(10.0, 14.5, 14.022727272727273)","(3.3, 4.0, 4.007142857142857)","(8.5, 12.5, 12.325)","(1.7, 2.04, 2.022407407407407)","(31.0, 75.0, 63.23529411764706)"
10-01-2023 18:50:54.010717,"(51.0, 110.0, 103.52941176470588)","(9.0, 16.0, 15.411764705882353)","(10.0, 14.5, 14.071428571428571)","(3.3, 4.1, 4.007142857142857)","(8.5, 12.5, 12.045454545454545)","(1.7, 2.04, 2.022727272727273)","(31.0, 75.0, 63.23529411764706)"
10-01-2023 18:50:54.995236,"(51.0, 110.0, 103.52941176470588)","(9.0, 15.5, 15.2)","(10.0, 14.5, 14.071428571428571)","(3.3, 4.1, 4.004545454545455)","(8.5, 12.5, 12.045454545454545)","(1.7, 2.04, 2.021)","(31.0, 75.0, 63.23529411764706)"
10-01-2023 18:50:55.985484,"(51.0, 110.0, 103.52941176470588)","(9.0, 15.0, 14.785714285714285)","(10.0, 14.5, 14.071428571428571)","(3.3, 4.1, 3.976470588235294)","(8.5, 12.5, 12.045454545454545)","(1.7, 2.04, 2.021)","(31.0, 75.0, 66.66666666666667)"
10-01-2023 18:50:56.970133,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.5, 14.357142857142858)","(10.0, 14.5, 14.071428571428571)","(3.3, 4.1, 4.004545454545455)","(8.5, 12.5, 12.045454545454545)","(1.7, 2.04, 2.021)","(31.0, 75.0, 66.66666666666667)"
10-01-2023 18:50:57.963587,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.5, 14.384615384615385)","(10.0, 14.5, 14.18421052631579)","(3.3, 4.1, 3.976470588235294)","(8.5, 12.5, 12.083333333333334)","(1.7, 2.04, 2.0107692307692306)","(31.0, 75.0, 66.66666666666667)"
10-01-2023 18:50:58.861452,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.5, 14.411764705882353)","(10.0, 14.5, 14.227272727272727)","(3.3, 4.1, 4.004545454545455)","(8.5, 12.5, 12.083333333333334)","(1.7, 2.04, 2.0107692307692306)","(31.0, 75.0, 66.66666666666667)"
10-01-2023 18:50:59.824861,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.5, 14.058823529411764)","(10.0, 14.5, 14.227272727272727)","(3.3, 4.1, 3.976470588235294)","(8.5, 12.5, 12.083333333333334)","(1.7, 2.04, 2.0233333333333334)","(31.0, 75.0, 66.66666666666667)"
10-01-2023 18:51:00.818245,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.5, 13.72)","(10.0, 14.5, 14.227272727272727)","(3.3, 4.1, 3.978125)","(8.5, 12.5, 12.083333333333334)","(1.7, 2.04, 2.022075471698113)","(31.0, 75.0, 65.9090909090909)"
10-01-2023 18:51:01.921675,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.5, 13.352941176470589)","(10.0, 14.5, 14.227272727272727)","(3.3, 4.1, 3.978125)","(8.5, 12.5, 12.083333333333334)","(1.7, 2.04, 2.0214285714285714)","(31.0, 75.0, 65.9090909090909)"
10-01-2023 18:51:02.988389,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.0, 13.6)","(10.0, 14.5, 14.227272727272727)","(3.3, 4.1, 4.007142857142857)","(8.5, 12.5, 12.083333333333334)","(1.7, 2.06, 2.0363157894736843)","(31.0, 75.0, 65.9090909090909)"
10-01-2023 18:51:03.995436,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.0, 13.692307692307692)","(10.0, 14.5, 14.227272727272727)","(3.3, 4.1, 4.0625)","(8.5, 12.5, 12.083333333333334)","(1.7, 2.06, 2.0363157894736843)","(31.0, 75.0, 65.9090909090909)"
10-01-2023 18:51:04.999763,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.0, 13.6)","(10.0, 14.5, 14.227272727272727)","(3.3, 4.1, 4.002173913043478)","(8.5, 12.5, 12.083333333333334)","(1.7, 2.06, 2.0363157894736843)","(31.0, 75.0, 65.9090909090909)"
10-01-2023 18:51:06.013586,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.0, 13.4)","(10.0, 14.5, 14.227272727272727)","(3.3, 4.1, 3.997297297297297)","(8.5, 12.5, 12.083333333333334)","(1.7, 2.06, 2.037297297297297)","(31.0, 75.0, 76.875)"
10-01-2023 18:51:06.950723,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.0, 13.6)","(10.0, 14.5, 14.227272727272727)","(3.3, 4.1, 3.997297297297297)","(8.5, 12.5, 12.083333333333334)","(1.7, 2.06, 2.037297297297297)","(31.0, 80.0, 76.875)"
10-01-2023 18:51:07.943929,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.0, 13.363636363636363)","(10.0, 14.5, 14.227272727272727)","(3.3, 4.1, 3.997297297297297)","(8.5, 12.5, 12.083333333333334)","(1.7, 2.06, 2.0233898305084748)","(31.0, 80.0, 76.42857142857143)"
10-01-2023 18:51:08.934764,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.0, 13.6)","(10.0, 14.5, 14.227272727272727)","(3.3, 4.1, 3.997297297297297)","(8.5, 12.5, 12.083333333333334)","(1.7, 2.06, 2.0233898305084748)","(31.0, 80.0, 73.75)"
10-01-2023 18:51:09.924929,"(51.0, 110.0, 103.52941176470588)","(9.0, 14.0, 13.4)","(10.0, 14.5, 14.227272727272727)","(3.4, 4.1, 3.997297297297297)","(8.5, 12.5, 12.083333333333334)","(1.7, 2.06, 2.0233898305084748)","(31.0, 80.0, 73.75)"
10-01-2023 18:51:11.071152,"(51.0, 110.0, 103.52941176470588)","(9.0, 13.5, 13.318181818181818)","(10.0, 14.5, 14.227272727272727)","(3.4, 4.1, 4.016129032258064)","(8.5, 12.5, 12.1)","(1.7, 2.06, 2.0233898305084748)","(31.0, 80.0, 76.42857142857143)"
10-01-2023 18:51:12.451365,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.0, 13.543478260869565)","(10.0, 14.5, 14.261904761904763)","(3.4, 4.1, 4.089473684210526)","(8.5, 12.5, 12.1)","(1.7, 2.06, 2.0164285714285715)","(31.0, 80.0, 73.75)"
10-01-2023 18:51:13.598605,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.0, 13.543478260869565)","(10.0, 14.5, 14.261904761904763)","(3.4, 4.1, 3.994736842105263)","(8.5, 12.5, 12.1)","(1.7, 2.02, 2.0255555555555556)","(31.0, 80.0, 73.75)"
10-01-2023 18:51:14.646370,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.0, 13.5)","(10.0, 14.5, 14.195652173913043)","(3.4, 4.1, 4.006976744186046)","(8.5, 12.5, 12.1)","(1.7, 2.04, 2.0126315789473685)","(31.0, 80.0, 73.75)"
10-01-2023 18:51:15.642407,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.0, 13.142857142857142)","(10.0, 14.5, 14.195652173913043)","(3.4, 4.1, 4.006976744186046)","(8.5, 12.5, 12.1)","(1.7, 2.04, 2.0126315789473685)","(31.0, 80.0, 76.42857142857143)"
10-01-2023 18:51:16.587308,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.0, 13.142857142857142)","(10.0, 14.5, 14.261904761904763)","(3.4, 4.1, 3.997872340425532)","(8.5, 12.5, 12.1)","(1.7, 2.04, 2.0126315789473685)","(31.0, 80.0, 76.42857142857143)"
10-01-2023 18:51:17.558412,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.0, 13.142857142857142)","(10.0, 14.5, 14.261904761904763)","(3.4, 4.1, 4.021052631578947)","(8.5, 12.5, 12.1)","(1.7, 2.04, 2.0126315789473685)","(31.0, 80.0, 73.75)"
10-01-2023 18:51:18.511100,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.0, 13.142857142857142)","(10.0, 14.5, 14.261904761904763)","(3.4, 4.1, 4.021052631578947)","(8.5, 12.5, 12.1)","(1.7, 2.04, 2.01)","(31.0, 80.0, 76.42857142857143)"
10-01-2023 18:51:19.453719,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.0, 13.5)","(10.0, 14.5, 14.261904761904763)","(3.4, 4.1, 3.99)","(8.5, 12.5, 12.1)","(1.7, 2.0, 1.9954205607476636)","(31.0, 80.0, 76.42857142857143)"
10-01-2023 18:51:20.512526,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.0, 13.59090909090909)","(10.0, 14.5, 14.261904761904763)","(3.4, 4.1, 3.977777777777778)","(8.5, 12.5, 12.1)","(1.7, 2.04, 2.026153846153846)","(31.0, 80.0, 77.5)"
10-01-2023 18:51:21.647094,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.0, 13.59090909090909)","(10.0, 14.5, 14.261904761904763)","(3.4, 4.1, 3.997674418604651)","(8.5, 12.5, 12.1)","(1.7, 2.04, 2.026153846153846)","(31.0, 80.0, 71.875)"
10-01-2023 18:51:22.787507,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.0, 13.666666666666666)","(10.0, 14.5, 14.261904761904763)","(3.4, 4.1, 3.977777777777778)","(8.5, 12.5, 12.3)","(1.7, 2.04, 1.992991452991453)","(31.0, 85.0, 77.5)"
10-01-2023 18:51:23.847356,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.0, 13.8)","(10.0, 14.5, 14.261904761904763)","(3.4, 4.1, 4.007692307692308)","(8.5, 12.5, 12.1)","(1.7, 2.0, 1.9912765957446807)","(31.0, 80.0, 77.72727272727273)"
10-01-2023 18:51:24.817783,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.5, 14.384615384615385)","(10.0, 14.5, 14.261904761904763)","(3.4, 4.1, 4.007692307692308)","(8.5, 12.5, 12.1)","(1.7, 2.0, 1.9912765957446807)","(31.0, 80.0, 77.72727272727273)"
10-01-2023 18:51:25.883477,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.5, 14.384615384615385)","(10.0, 14.5, 14.261904761904763)","(3.4, 4.1, 3.926315789473684)","(8.5, 12.5, 12.308510638297872)","(1.7, 2.0, 1.9950788643533124)","(31.0, 80.0, 77.72727272727273)"
10-01-2023 18:51:27.126416,"(51.0, 110.0, 105.33333333333333)","(9.0, 14.5, 14.476190476190476)","(10.0, 14.5, 14.261904761904763)","(3.4, 4.1, 3.9777777777777774)","(8.5, 12.5, 12.055555555555555)","(1.7, 2.0, 1.9885106382978723)","(31.0, 80.0, 77.5)"
10-01-2023 18:51:28.355282,"(51.0, 110.0, 105.33333333333333)","(9.0, 15.5, 14.7)","(10.0, 14.5, 14.88888888888889)","(3.4, 4.1, 3.9777777777777774)","(8.5, 12.5, 12.392857142857142)","(1.7, 1.99, 1.9609999999999999)","(31.0, 80.0, 77.5)"
10-01-2023 18:51:29.477182,"(51.0, 110.0, 105.33333333333333)","(9.0, 15.5, 15.2)","(10.0, 15.0, 15.30952380952381)","(3.4, 4.1, 4.08125)","(8.5, 12.5, 12.392857142857142)","(1.7, 1.97, 1.9575)","(31.0, 80.0, 77.5)"
10-01-2023 18:51:30.457968,"(51.0, 110.0, 105.33333333333333)","(9.0, 16.5, 16.4)","(10.0, 15.5, 15.30952380952381)","(3.4, 4.1, 3.9909090909090907)","(8.5, 12.5, 12.291666666666666)","(1.7, 1.97, 1.9475675675675674)","(31.0, 80.0, 77.5)"
10-01-2023 18:51:31.532687,"(51.0, 110.0, 105.33333333333333)","(9.0, 16.0, 15.7)","(10.0, 15.5, 15.23913043478261)","(3.4, 4.0, 4.064705882352941)","(8.5, 12.5, 13.843283582089551)","(1.7, 1.98, 1.9357142857142857)","(31.0, 80.0, 77.5)"
10-01-2023 18:51:32.558041,"(51.0, 110.0, 105.33333333333333)","(9.0, 16.0, 15.85)","(10.0, 15.5, 15.23913043478261)","(3.4, 4.1, 4.038636363636363)","(8.5, 14.0, 13.083333333333334)","(1.7, 1.95, 1.9323529411764706)","(31.0, 80.0, 77.5)"
10-01-2023 18:51:33.637554,"(51.0, 110.0, 105.33333333333333)","(9.0, 16.5, 14.863636363636363)","(10.0, 15.5, 15.214285714285714)","(3.4, 4.1, 4.064705882352941)","(8.5, 13.5, 13.415492957746478)","(1.7, 1.95, 1.933125)","(31.0, 80.0, 72.94117647058823)"
10-01-2023 18:51:34.710142,"(51.0, 100.0, 98.84615384615384)","(9.0, 16.5, 15.214285714285714)","(10.0, 15.5, 15.382352941176471)","(3.4, 4.1, 4.035106382978723)","(8.5, 13.5, 13.415492957746478)","(1.7, 1.98, 1.9537499999999999)","(31.0, 80.0, 70.76923076923077)"
10-01-2023 18:51:35.849854,"(51.0, 100.0, 98.84615384615384)","(9.0, 16.0, 15.5)","(10.0, 15.5, 15.394736842105264)","(3.4, 4.2, 4.06046511627907)","(8.5, 13.5, 13.415492957746478)","(1.7, 1.96, 1.9013333333333333)","(31.0, 80.0, 70.76923076923077)"
10-01-2023 18:51:36.963875,"(51.0, 110.0, 105.86206896551724)","(9.0, 16.0, 15.5)","(10.0, 15.5, 15.394736842105264)","(3.4, 4.2, 4.113043478260869)","(8.5, 13.5, 13.455882352941176)","(1.7, 1.92, 1.9054545454545453)","(31.0, 80.0, 71.66666666666667)"
10-01-2023 18:51:37.940773,"(51.0, 100.0, 98.84615384615384)","(9.0, 16.5, 15.25)","(10.0, 15.5, 15.394736842105264)","(3.4, 4.2, 4.113043478260869)","(8.5, 13.5, 13.415492957746478)","(1.7, 1.92, 1.9054545454545453)","(31.0, 75.0, 77.5)"
10-01-2023 18:51:38.981676,"(51.0, 100.0, 98.84615384615384)","(9.0, 16.5, 14.735294117647058)","(10.0, 15.5, 15.394736842105264)","(3.4, 4.2, 4.157894736842105)","(8.5, 13.5, 13.402777777777779)","(1.7, 1.92, 1.9054545454545453)","(31.0, 80.0, 77.5)"
10-01-2023 18:51:40.339523,"(51.0, 110.0, 98.84615384615384)","(9.0, 16.5, 14.722222222222221)","(10.0, 15.5, 15.38888888888889)","(3.4, 4.2, 4.129032258064516)","(8.5, 13.5, 13.404761904761905)","(1.7, 1.92, 1.9206727828746177)","(31.0, 80.0, 77.5)"
