,Fascinate Donald,Farmor Rowdy,Wishing,Ambrosia Tux,Cosmic Billy,Bodacious Star
08-01-2023 19:13:15.587532,"(1.45, 1.59, 1.5866666666666667)","(18.0, 27.0, 25.40625)","(21.0, 34.0, 33.76923076923077)","(9.0, 12.5, 12.243243243243244)","(13.0, 17.0, 16.652173913043477)","(4.8, 6.4, 6.313793103448276)"
08-01-2023 19:13:16.601410,"(1.45, 1.59, 1.5873684210526318)","(18.0, 27.0, 25.40625)","(21.0, 34.0, 33.57142857142857)","(9.0, 12.5, 12.243243243243244)","(13.0, 17.0, 15.884615384615385)","(4.8, 6.6, 6.338181818181818)"
08-01-2023 19:13:17.613684,"(1.45, 1.6, 1.5905194805194807)","(18.0, 27.0, 25.38095238095238)","(21.0, 34.0, 35.5)","(9.0, 12.5, 12.243243243243244)","(13.0, 16.0, 15.864864864864865)","(4.8, 6.6, 6.338181818181818)"
08-01-2023 19:13:18.541455,"(1.45, 1.6, 1.5904878048780489)","(18.0, 29.0, 28.176470588235293)","(21.0, 36.0, 35.529411764705884)","(9.0, 12.5, 12.243243243243244)","(13.0, 16.0, 15.8)","(4.8, 6.6, 6.304166666666667)"
08-01-2023 19:13:19.466459,"(1.45, 1.6, 1.5904878048780489)","(18.0, 29.0, 28.176470588235293)","(21.0, 36.0, 35.529411764705884)","(9.0, 12.5, 12.243243243243244)","(13.0, 16.0, 15.8)","(4.8, 6.4, 6.2594594594594595)"
08-01-2023 19:13:20.404318,"(1.45, 1.6, 1.5904878048780489)","(18.0, 29.0, 27.8)","(21.0, 36.0, 34.666666666666664)","(9.0, 12.5, 12.243243243243244)","(13.0, 16.0, 15.71111111111111)","(4.8, 6.4, 6.2594594594594595)"
08-01-2023 19:13:21.342312,"(1.45, 1.6, 1.5929629629629631)","(18.0, 29.0, 27.8)","(21.0, 36.0, 34.285714285714285)","(9.0, 12.5, 12.243243243243244)","(13.0, 16.0, 15.71111111111111)","(4.8, 6.4, 6.322222222222223)"
08-01-2023 19:13:22.322788,"(1.45, 1.6, 1.5951898734177217)","(18.0, 29.0, 27.736842105263158)","(21.0, 36.0, 34.285714285714285)","(9.0, 12.5, 12.2625)","(13.0, 15.5, 15.25)","(4.8, 6.4, 6.357446808510638)"
08-01-2023 19:13:23.368629,"(1.45, 1.6, 1.595632183908046)","(18.0, 27.0, 26.25)","(21.0, 36.0, 34.285714285714285)","(9.0, 12.5, 12.2625)","(13.0, 15.5, 15.033333333333333)","(4.8, 6.4, 6.357446808510638)"
08-01-2023 19:13:24.378584,"(1.45, 1.6, 1.5949333333333333)","(18.0, 26.0, 25.333333333333332)","(21.0, 36.0, 34.285714285714285)","(9.0, 12.5, 12.338709677419354)","(13.0, 15.5, 15.484848484848484)","(4.8, 6.4, 6.337037037037037)"
08-01-2023 19:13:25.247129,"(1.45, 1.59, 1.5881818181818184)","(19.0, 27.0, 26.066666666666666)","(21.0, 36.0, 34.285714285714285)","(9.0, 12.5, 12.383720930232558)","(13.0, 16.0, 15.484848484848484)","(4.8, 6.6, 6.337037037037037)"
08-01-2023 19:13:26.262792,"(1.45, 1.59, 1.5878)","(19.0, 27.0, 26.454545454545453)","(21.0, 36.0, 34.285714285714285)","(9.0, 12.5, 12.485294117647058)","(13.0, 16.0, 15.470588235294118)","(4.8, 6.6, 6.332075471698113)"
08-01-2023 19:13:27.330328,"(1.45, 1.59, 1.5810638297872341)","(19.0, 27.0, 26.157894736842106)","(21.0, 36.0, 34.285714285714285)","(9.0, 12.5, 12.485294117647058)","(13.0, 16.0, 15.470588235294118)","(4.8, 6.6, 6.494642857142857)"
08-01-2023 19:13:28.377174,"(1.45, 1.59, 1.5827586206896553)","(19.0, 27.0, 26.571428571428573)","(21.0, 36.0, 34.285714285714285)","(9.0, 12.5, 12.485294117647058)","(13.0, 16.0, 15.470588235294118)","(4.8, 6.6, 6.494642857142857)"
08-01-2023 19:13:29.398763,"(1.45, 1.58, 1.5779775280898878)","(19.0, 27.0, 26.571428571428573)","(21.0, 36.0, 34.285714285714285)","(9.0, 12.5, 12.485294117647058)","(13.0, 16.0, 15.470588235294118)","(4.8, 6.8, 6.663414634146341)"
08-01-2023 19:13:30.490539,"(1.45, 1.58, 1.5758333333333334)","(19.0, 27.0, 26.571428571428573)","(21.0, 36.0, 34.333333333333336)","(9.0, 13.0, 12.315315315315315)","(13.0, 15.5, 15.368421052631579)","(4.8, 6.8, 6.789147286821705)"
08-01-2023 19:13:31.441898,"(1.45, 1.58, 1.571866028708134)","(19.0, 27.0, 26.4)","(21.0, 36.0, 34.333333333333336)","(9.0, 13.0, 12.315315315315315)","(13.0, 15.5, 15.291666666666666)","(4.8, 7.0, 6.8081300813008125)"
08-01-2023 19:13:32.324709,"(1.45, 1.57, 1.562832167832168)","(19.0, 27.0, 26.125)","(21.0, 36.0, 33.142857142857146)","(9.0, 13.0, 12.315315315315315)","(13.0, 15.5, 15.307692307692308)","(4.8, 7.0, 6.642424242424242)"
08-01-2023 19:13:33.370056,"(1.45, 1.55, 1.5415509854327336)","(19.0, 27.0, 26.4)","(21.0, 36.0, 35.42307692307692)","(9.0, 13.0, 12.306930693069306)","(13.0, 15.5, 15.272727272727273)","(4.8, 7.0, 6.8617283950617285)"
08-01-2023 19:13:34.387071,"(1.45, 1.55, 1.5404440333024978)","(19.0, 27.0, 26.363636363636363)","(21.0, 36.0, 33.6)","(9.0, 13.0, 12.306930693069306)","(13.0, 16.0, 15.428571428571429)","(4.8, 7.0, 6.929411764705883)"
08-01-2023 19:13:35.373061,"(1.45, 1.55, 1.5402987861811392)","(19.0, 27.0, 26.142857142857142)","(21.0, 36.0, 33.6)","(9.0, 13.0, 12.306930693069306)","(13.0, 16.0, 15.428571428571429)","(4.8, 7.0, 6.951724137931034)"
08-01-2023 19:13:36.425530,"(1.45, 1.55, 1.5406396396396396)","(19.0, 27.0, 26.333333333333332)","(21.0, 36.0, 33.6)","(9.0, 13.0, 12.3)","(13.0, 16.0, 15.413793103448276)","(4.8, 7.0, 7.0928571428571425)"
08-01-2023 19:13:37.498798,"(1.45, 1.54, 1.5373611111111112)","(19.0, 27.0, 26.142857142857142)","(21.0, 36.0, 35.25)","(9.0, 13.0, 12.635416666666666)","(13.0, 16.0, 15.413793103448276)","(5.0, 7.2, 7.078787878787879)"
08-01-2023 19:13:38.373543,"(1.45, 1.54, 1.536326530612245)","(19.0, 27.0, 26.764705882352942)","(21.0, 36.0, 35.345454545454544)","(9.0, 13.0, 12.704761904761904)","(13.0, 16.0, 15.413793103448276)","(5.0, 7.2, 7.078787878787879)"
08-01-2023 19:13:39.420518,"(1.45, 1.54, 1.5363758389261746)","(19.0, 27.0, 26.304347826086957)","(21.0, 36.0, 35.345454545454544)","(9.0, 13.0, 12.68041237113402)","(13.0, 16.0, 15.521739130434783)","(5.0, 7.2, 7.102439024390244)"
08-01-2023 19:13:40.396336,"(1.45, 1.54, 1.5334400000000001)","(19.0, 27.0, 26.666666666666668)","(21.0, 36.0, 35.37931034482759)","(9.0, 13.0, 12.68041237113402)","(13.0, 16.0, 15.592592592592592)","(5.0, 7.2, 7.155555555555556)"
08-01-2023 19:13:41.418452,"(1.35, 1.54, 1.5321296296296296)","(19.0, 27.0, 26.304347826086957)","(21.0, 36.0, 35.37931034482759)","(10.0, 13.0, 12.428571428571429)","(13.0, 16.0, 15.833333333333334)","(5.0, 7.2, 7.135)"
08-01-2023 19:13:42.451690,"(1.35, 1.54, 1.5318134715025906)","(19.0, 27.0, 26.764705882352942)","(21.0, 36.0, 35.37931034482759)","(10.0, 13.0, 12.428571428571429)","(13.0, 16.0, 15.833333333333334)","(5.0, 7.2, 6.86271186440678)"
08-01-2023 19:13:43.473713,"(1.35, 1.54, 1.5332258064516129)","(19.0, 28.0, 26.285714285714285)","(21.0, 36.0, 35.37931034482759)","(10.0, 13.0, 12.428571428571429)","(13.0, 16.5, 15.846153846153847)","(5.0, 7.0, 6.877083333333333)"
08-01-2023 19:13:44.400482,"(1.35, 1.54, 1.5363694267515924)","(19.0, 28.0, 27.18181818181818)","(21.0, 36.0, 35.37931034482759)","(10.0, 13.0, 12.428571428571429)","(13.0, 16.5, 15.846153846153847)","(5.0, 7.0, 6.87578947368421)"
08-01-2023 19:13:45.347151,"(1.35, 1.54, 1.5369565217391306)","(19.0, 28.0, 27.0)","(21.0, 36.0, 35.37931034482759)","(10.0, 13.0, 12.428571428571429)","(13.0, 16.5, 16.147058823529413)","(5.0, 7.0, 6.8625)"
08-01-2023 19:13:46.327186,"(1.35, 1.54, 1.5343030303030303)","(19.0, 28.0, 27.0)","(21.0, 36.0, 35.37931034482759)","(10.0, 13.0, 12.54054054054054)","(13.0, 16.5, 16.36111111111111)","(5.0, 7.0, 6.8625)"
08-01-2023 19:13:47.332514,"(1.35, 1.55, 1.5418965517241379)","(19.0, 28.0, 27.0)","(21.0, 36.0, 35.37931034482759)","(10.0, 13.0, 12.543478260869565)","(13.0, 16.5, 16.55263157894737)","(5.0, 7.0, 6.861052631578947)"
08-01-2023 19:13:48.487507,"(1.35, 1.55, 1.5401052631578949)","(19.0, 28.0, 27.647058823529413)","(21.0, 36.0, 35.368421052631575)","(10.0, 13.0, 12.421487603305785)","(13.0, 17.0, 16.81578947368421)","(5.0, 7.0, 6.861052631578947)"
08-01-2023 19:13:49.751532,"(1.35, 1.56, 1.552878787878788)","(19.0, 28.0, 26.6)","(21.0, 36.0, 35.368421052631575)","(10.0, 13.0, 12.36231884057971)","(13.0, 17.0, 16.86904761904762)","(5.0, 7.0, 6.974545454545455)"
08-01-2023 19:13:50.725081,"(1.35, 1.54, 1.5385119047619047)","(19.0, 27.0, 26.8)","(21.0, 36.0, 35.368421052631575)","(10.0, 13.0, 12.36231884057971)","(13.0, 17.0, 16.930555555555557)","(5.0, 7.2, 6.835897435897436)"
08-01-2023 19:13:51.802298,"(1.35, 1.55, 1.5405396825396827)","(19.0, 28.0, 27.555555555555557)","(21.0, 36.0, 35.368421052631575)","(10.0, 13.0, 12.46938775510204)","(13.0, 17.0, 16.545454545454547)","(5.0, 7.0, 6.835897435897436)"
08-01-2023 19:13:52.814103,"(1.35, 1.55, 1.5415679442508712)","(19.0, 28.0, 27.555555555555557)","(21.0, 36.0, 35.368421052631575)","(10.0, 12.5, 12.389830508474576)","(13.0, 17.0, 16.192307692307693)","(5.0, 7.0, 6.869387755102041)"
08-01-2023 19:13:53.797584,"(1.35, 1.55, 1.5412765957446808)","(19.0, 28.0, 27.91304347826087)","(21.0, 36.0, 34.56716417910448)","(10.0, 12.5, 12.324561403508772)","(13.0, 16.5, 16.363636363636363)","(5.0, 7.0, 6.851162790697674)"
08-01-2023 19:13:54.823943,"(1.35, 1.55, 1.5403585657370518)","(19.0, 28.0, 27.91304347826087)","(21.0, 36.0, 34.588235294117645)","(10.0, 12.5, 12.324561403508772)","(13.0, 17.0, 16.390243902439025)","(5.0, 7.0, 6.732173913043478)"
08-01-2023 19:13:55.897103,"(1.35, 1.55, 1.543979057591623)","(19.0, 29.0, 28.275862068965516)","(21.0, 36.0, 34.608695652173914)","(10.0, 12.5, 12.321428571428571)","(13.0, 17.0, 16.390243902439025)","(5.0, 6.8, 6.7247524752475245)"
08-01-2023 19:13:56.833052,"(1.35, 1.55, 1.5421935483870968)","(19.0, 29.0, 28.275862068965516)","(21.0, 36.0, 34.608695652173914)","(10.0, 12.5, 12.321428571428571)","(13.0, 17.0, 16.375)","(5.0, 6.8, 6.707407407407407)"
08-01-2023 19:13:57.795757,"(1.35, 1.56, 1.5570422535211268)","(19.0, 29.0, 28.275862068965516)","(21.0, 36.0, 34.56716417910448)","(10.0, 12.5, 12.41891891891892)","(13.0, 16.5, 16.375)","(5.0, 6.8, 6.707407407407407)"
08-01-2023 19:13:58.738241,"(1.35, 1.56, 1.5585616438356165)","(19.0, 28.0, 27.833333333333332)","(21.0, 36.0, 34.56716417910448)","(10.0, 12.5, 12.430232558139535)","(13.0, 16.5, 16.208333333333332)","(5.0, 6.8, 6.667692307692308)"
08-01-2023 19:13:59.650414,"(1.35, 1.56, 1.559469696969697)","(19.0, 28.0, 27.80952380952381)","(21.0, 36.0, 34.56716417910448)","(10.0, 12.5, 12.428571428571429)","(13.0, 16.5, 16.09259259259259)","(5.0, 6.8, 6.667692307692308)"
08-01-2023 19:14:00.598370,"(1.35, 1.56, 1.559469696969697)","(19.0, 28.0, 27.857142857142858)","(21.0, 36.0, 34.56716417910448)","(10.0, 12.5, 12.428571428571429)","(13.0, 16.5, 15.95)","(5.0, 6.8, 6.668749999999999)"
08-01-2023 19:14:01.570521,"(1.35, 1.57, 1.5645161290322582)","(19.0, 28.0, 27.82608695652174)","(21.0, 36.0, 34.63636363636364)","(10.0, 12.5, 12.390625)","(13.0, 16.5, 15.928571428571429)","(5.0, 6.8, 6.64)"
08-01-2023 19:14:02.563078,"(1.35, 1.57, 1.563943661971831)","(19.0, 28.0, 27.82608695652174)","(21.0, 36.0, 34.56716417910448)","(10.0, 12.5, 12.378787878787879)","(13.0, 16.5, 15.928571428571429)","(5.0, 6.8, 6.7299999999999995)"
08-01-2023 19:14:03.550236,"(1.35, 1.57, 1.563125)","(19.0, 28.0, 27.82608695652174)","(21.0, 36.0, 34.56716417910448)","(10.0, 12.5, 12.378787878787879)","(13.0, 16.5, 15.928571428571429)","(5.0, 6.8, 6.6869565217391305)"
08-01-2023 19:14:04.561839,"(1.35, 1.57, 1.5658333333333334)","(19.0, 28.0, 27.82608695652174)","(21.0, 36.0, 34.56716417910448)","(10.0, 12.5, 12.363636363636363)","(13.0, 16.5, 16.0625)","(5.0, 6.8, 6.6871794871794865)"
08-01-2023 19:14:05.537855,"(1.35, 1.56, 1.5548648648648649)","(19.0, 29.0, 28.772727272727273)","(21.0, 36.0, 34.54545454545455)","(10.0, 12.5, 12.2)","(13.0, 16.5, 16.214285714285715)","(5.0, 6.8, 6.652380952380952)"
08-01-2023 19:14:06.515510,"(1.35, 1.57, 1.563294117647059)","(19.0, 29.0, 28.772727272727273)","(21.0, 36.0, 34.54545454545455)","(10.0, 12.5, 12.2)","(13.0, 16.5, 15.87037037037037)","(5.0, 6.8, 6.51404255319149)"
08-01-2023 19:14:07.527090,"(1.35, 1.57, 1.563294117647059)","(19.0, 29.0, 28.1875)","(21.0, 36.0, 34.54545454545455)","(10.0, 12.5, 12.173913043478262)","(13.0, 16.5, 15.87037037037037)","(5.0, 6.8, 6.511475409836065)"
08-01-2023 19:14:08.455621,"(1.35, 1.57, 1.5680357142857144)","(19.0, 29.0, 28.16923076923077)","(21.0, 36.0, 34.54545454545455)","(10.0, 12.5, 11.94927536231884)","(13.0, 16.5, 15.844827586206897)","(5.0, 6.8, 6.578125)"
08-01-2023 19:14:09.481157,"(1.35, 1.58, 1.57525)","(19.0, 29.0, 28.16923076923077)","(21.0, 36.0, 34.647887323943664)","(10.0, 12.5, 11.94927536231884)","(13.0, 16.5, 15.844827586206897)","(5.0, 6.6, 6.540845070422535)"
08-01-2023 19:14:10.491573,"(1.35, 1.58, 1.5772815533980584)","(19.0, 29.0, 28.16923076923077)","(21.0, 36.0, 34.54545454545455)","(10.0, 12.5, 11.994505494505495)","(13.0, 16.5, 16.01282051282051)","(5.0, 6.6, 6.54)"
08-01-2023 19:14:11.439915,"(1.35, 1.58, 1.5767058823529412)","(19.0, 29.0, 28.16923076923077)","(21.0, 36.0, 34.54545454545455)","(10.0, 12.5, 11.994505494505495)","(13.0, 16.5, 16.01282051282051)","(5.0, 6.6, 6.54)"
08-01-2023 19:14:12.357484,"(1.35, 1.58, 1.5754545454545454)","(19.0, 29.0, 28.16923076923077)","(21.0, 36.0, 34.54545454545455)","(10.0, 12.5, 11.994505494505495)","(13.0, 16.5, 16.055555555555557)","(5.0, 6.6, 6.54)"
08-01-2023 19:14:13.284021,"(1.35, 1.57, 1.5685714285714287)","(19.0, 29.0, 28.16923076923077)","(21.0, 36.0, 34.54545454545455)","(10.0, 12.5, 11.994505494505495)","(13.0, 16.5, 16.065217391304348)","(5.0, 6.6, 6.535384615384615)"
08-01-2023 19:14:14.167434,"(1.35, 1.58, 1.576875)","(19.0, 29.0, 28.16923076923077)","(21.0, 36.0, 34.54545454545455)","(10.0, 12.5, 11.994505494505495)","(13.0, 16.5, 16.065217391304348)","(5.0, 6.6, 6.4)"
08-01-2023 19:14:15.063411,"(1.35, 1.59, 1.5835714285714286)","(19.0, 29.0, 28.16923076923077)","(21.0, 36.0, 34.54545454545455)","(10.0, 12.5, 11.994505494505495)","(13.0, 16.5, 16.106060606060606)","(5.0, 6.4, 6.328205128205129)"
08-01-2023 19:14:16.005129,"(1.35, 1.59, 1.5864)","(19.0, 29.0, 28.16923076923077)","(21.0, 36.0, 34.54545454545455)","(10.0, 12.5, 11.994505494505495)","(13.0, 16.5, 16.106060606060606)","(5.0, 6.4, 6.341666666666667)"
08-01-2023 19:14:16.869710,"(1.35, 1.59, 1.5864)","(19.0, 29.0, 28.16923076923077)","(21.0, 34.0, 33.44827586206897)","(10.0, 12.5, 11.994505494505495)","(13.0, 16.5, 16.106060606060606)","(5.0, 6.4, 6.341666666666667)"
08-01-2023 19:14:17.762347,"(1.35, 1.59, 1.5864)","(19.0, 29.0, 28.16923076923077)","(21.0, 34.0, 33.37931034482759)","(10.0, 12.5, 11.994505494505495)","(13.0, 16.5, 16.106060606060606)","(5.0, 6.4, 6.468965517241379)"
08-01-2023 19:14:18.756785,"(1.35, 1.56, 1.557)","(19.0, 29.0, 28.322033898305087)","(21.0, 34.0, 33.6)","(10.0, 12.5, 12.196969696969697)","(13.0, 17.0, 16.666666666666668)","(5.0, 6.6, 6.392)"
08-01-2023 19:14:19.705552,"(1.35, 1.57, 1.5636)","(19.0, 29.0, 28.3)","(21.0, 34.0, 33.92156862745098)","(10.0, 12.5, 12.261904761904763)","(13.0, 17.0, 16.666666666666668)","(5.0, 6.4, 6.392)"
08-01-2023 19:14:20.566452,"(1.35, 1.57, 1.560857142857143)","(19.0, 29.0, 28.3)","(21.0, 34.0, 33.92156862745098)","(10.0, 12.5, 12.261904761904763)","(13.0, 17.0, 16.666666666666668)","(5.0, 6.4, 6.391836734693878)"
08-01-2023 19:14:21.545159,"(1.35, 1.57, 1.5630434782608695)","(19.0, 29.0, 28.3)","(21.0, 34.0, 33.92156862745098)","(10.0, 12.5, 12.261904761904763)","(13.0, 17.0, 16.8)","(5.0, 6.4, 6.391836734693878)"
08-01-2023 19:14:22.509344,"(1.35, 1.57, 1.5589655172413794)","(19.0, 29.0, 28.322033898305087)","(21.0, 34.0, 33.92156862745098)","(10.0, 12.5, 12.261904761904763)","(13.0, 17.0, 16.8)","(5.0, 6.4, 6.455072463768116)"
08-01-2023 19:14:23.446223,"(1.35, 1.56, 1.5551612903225807)","(19.0, 29.0, 28.322033898305087)","(21.0, 34.0, 33.278688524590166)","(10.0, 12.5, 12.23913043478261)","(13.0, 17.0, 16.666666666666668)","(5.0, 6.6, 6.397979797979798)"
08-01-2023 19:14:24.340052,"(1.35, 1.58, 1.573846153846154)","(19.0, 29.0, 28.3)","(21.0, 34.0, 33.225806451612904)","(10.0, 12.5, 12.23913043478261)","(13.0, 17.0, 16.595238095238095)","(5.0, 6.6, 6.397979797979798)"
08-01-2023 19:14:25.283132,"(1.35, 1.58, 1.5754716981132075)","(19.0, 29.0, 28.3)","(21.0, 34.0, 33.225806451612904)","(10.0, 12.5, 12.23913043478261)","(13.0, 17.0, 16.595238095238095)","(5.0, 6.6, 6.357142857142858)"
08-01-2023 19:14:26.225731,"(1.35, 1.6, 1.5963736263736266)","(19.0, 29.0, 28.3)","(21.0, 34.0, 33.225806451612904)","(10.0, 12.5, 12.281609195402298)","(13.0, 17.0, 16.433333333333334)","(5.0, 6.4, 6.328888888888889)"
08-01-2023 19:14:27.146247,"(1.35, 1.59, 1.585897435897436)","(19.0, 29.0, 28.3)","(21.0, 32.0, 31.92156862745098)","(10.0, 12.5, 12.063218390804598)","(13.0, 17.0, 16.433333333333334)","(5.0, 6.4, 6.328888888888889)"
08-01-2023 19:14:28.040923,"(1.35, 1.59, 1.585897435897436)","(19.0, 29.0, 28.3)","(21.0, 32.0, 31.53846153846154)","(10.0, 12.5, 12.063218390804598)","(13.0, 17.0, 16.433333333333334)","(5.0, 6.4, 6.328888888888889)"
08-01-2023 19:14:28.909016,"(1.35, 1.59, 1.5857333333333334)","(19.0, 29.0, 28.3)","(21.0, 32.0, 31.53846153846154)","(10.0, 12.5, 12.063218390804598)","(13.0, 17.0, 16.433333333333334)","(5.0, 6.4, 6.328888888888889)"
08-01-2023 19:14:29.789988,"(1.35, 1.59, 1.583846153846154)","(19.0, 29.0, 28.3)","(21.0, 32.0, 31.53846153846154)","(10.0, 12.5, 12.063218390804598)","(13.0, 17.0, 16.541666666666668)","(5.0, 6.4, 6.331818181818182)"
08-01-2023 19:14:30.683374,"(1.35, 1.6, 1.5964705882352943)","(19.0, 29.0, 28.3)","(21.0, 32.0, 31.53846153846154)","(10.0, 12.5, 12.063218390804598)","(13.0, 17.0, 16.541666666666668)","(5.0, 6.4, 6.331818181818182)"
08-01-2023 19:14:31.569931,"(1.35, 1.6, 1.5964705882352943)","(19.0, 29.0, 28.3)","(21.0, 32.0, 31.53846153846154)","(10.0, 12.5, 12.063218390804598)","(13.0, 17.0, 16.541666666666668)","(5.0, 6.4, 6.331818181818182)"
08-01-2023 19:14:32.496081,"(1.35, 1.6, 1.5964705882352943)","(19.0, 29.0, 28.3)","(21.0, 32.0, 31.53846153846154)","(10.0, 12.5, 12.063218390804598)","(13.0, 17.0, 16.565217391304348)","(5.0, 6.4, 6.331818181818182)"
08-01-2023 19:14:33.489252,"(1.35, 1.63, 1.6094736842105264)","(19.0, 29.0, 28.22222222222222)","(21.0, 32.0, 31.47826086956522)","(10.0, 12.5, 12.004854368932039)","(13.0, 17.0, 16.181818181818183)","(5.0, 6.4, 6.305376344086022)"
08-01-2023 19:14:34.422843,"(1.35, 1.61, 1.6001408450704226)","(19.0, 28.0, 27.96875)","(21.0, 32.0, 31.47826086956522)","(10.0, 12.5, 12.004854368932039)","(13.0, 16.5, 16.181818181818183)","(5.0, 6.4, 6.2724637681159425)"
08-01-2023 19:14:35.325259,"(1.35, 1.6, 1.5951428571428572)","(19.0, 29.0, 28.192307692307693)","(21.0, 32.0, 31.47826086956522)","(10.0, 12.5, 12.004854368932039)","(13.0, 16.5, 16.181818181818183)","(5.0, 6.4, 6.281081081081082)"
08-01-2023 19:14:36.296029,"(1.4, 1.61, 1.6)","(19.0, 29.0, 28.192307692307693)","(21.0, 32.0, 31.47826086956522)","(10.0, 12.5, 12.004854368932039)","(13.0, 16.5, 16.44)","(5.0, 6.4, 6.281081081081082)"
08-01-2023 19:14:37.202718,"(1.4, 1.6, 1.5914285714285714)","(19.0, 29.0, 28.192307692307693)","(21.0, 32.0, 31.47826086956522)","(10.0, 12.5, 12.027777777777779)","(13.0, 17.0, 16.44)","(5.0, 6.4, 6.281081081081082)"
08-01-2023 19:14:38.124258,"(1.4, 1.6, 1.596851851851852)","(19.0, 29.0, 28.192307692307693)","(21.0, 32.0, 31.47826086956522)","(10.0, 12.5, 11.995049504950495)","(13.0, 17.0, 16.34375)","(5.0, 6.4, 6.250602409638555)"
08-01-2023 19:14:39.068391,"(1.4, 1.6, 1.5950000000000002)","(19.0, 29.0, 28.192307692307693)","(21.0, 32.0, 31.47826086956522)","(10.0, 12.5, 11.995049504950495)","(13.0, 17.0, 16.34375)","(5.0, 6.4, 6.250602409638555)"
08-01-2023 19:14:40.062992,"(1.4, 1.61, 1.6044444444444446)","(19.0, 28.0, 27.96875)","(21.0, 32.0, 31.47826086956522)","(10.0, 12.5, 11.995049504950495)","(13.0, 17.0, 16.363636363636363)","(5.0, 6.4, 6.246913580246914)"
08-01-2023 19:14:41.060299,"(1.4, 1.61, 1.6044444444444446)","(19.0, 28.0, 27.96875)","(21.0, 32.0, 31.47826086956522)","(10.0, 12.5, 11.995049504950495)","(13.0, 17.0, 16.363636363636363)","(5.0, 6.4, 6.246913580246914)"
08-01-2023 19:14:42.000093,"(1.4, 1.61, 1.6044444444444446)","(19.0, 28.0, 27.96875)","(21.0, 32.0, 31.47826086956522)","(10.0, 12.5, 11.995049504950495)","(13.0, 17.0, 16.363636363636363)","(5.0, 6.4, 6.246913580246914)"
08-01-2023 19:14:42.937267,"(1.4, 1.61, 1.6044444444444446)","(19.0, 28.0, 27.96875)","(21.0, 32.0, 31.47826086956522)","(10.0, 12.5, 11.995049504950495)","(13.0, 17.0, 16.363636363636363)","(5.0, 6.4, 6.246913580246914)"
08-01-2023 19:14:43.786894,"(1.4, 1.61, 1.6044444444444446)","(19.0, 28.0, 27.966666666666665)","(21.0, 32.0, 31.47826086956522)","(10.0, 12.5, 11.995049504950495)","(13.0, 17.0, 16.363636363636363)","(5.0, 6.4, 6.246913580246914)"
08-01-2023 19:14:44.798876,"(1.4, 1.61, 1.6069696969696972)","(19.0, 27.0, 26.94736842105263)","(21.0, 34.0, 33.0)","(10.0, 12.0, 11.668)","(13.0, 17.0, 16.695652173913043)","(5.0, 6.4, 6.206741573033708)"
08-01-2023 19:14:45.820807,"(1.4, 1.62, 1.614857142857143)","(19.0, 26.0, 25.88888888888889)","(21.0, 34.0, 32.470588235294116)","(10.0, 12.0, 11.645299145299145)","(13.0, 17.0, 16.695652173913043)","(5.0, 6.4, 6.213953488372093)"
08-01-2023 19:14:46.726912,"(1.4, 1.62, 1.6143750000000001)","(19.0, 26.0, 25.8)","(21.0, 34.0, 32.470588235294116)","(10.0, 12.0, 11.645299145299145)","(13.0, 17.0, 9795.265306122448)","(5.0, 6.4, 9998.5)"
08-01-2023 19:14:47.706867,"(1.4, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(5.0, 99998, 9998.5)"
08-01-2023 19:14:48.701764,"(1.4, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(5.0, 99998, 9998.5)"
08-01-2023 19:14:49.656456,"(1.4, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(5.0, 99998, 9998.5)"
08-01-2023 19:14:50.572676,"(1.4, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(5.0, 99998, 9998.5)"
08-01-2023 19:14:51.516256,"(1.4, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(5.0, 99998, 9998.5)"
08-01-2023 19:14:52.454024,"(1.4, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(5.0, 99998, 9998.5)"
08-01-2023 19:14:53.401712,"(1.4, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(5.0, 99998, 9998.5)"
08-01-2023 19:14:54.316589,"(1.4, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(5.0, 99998, 9998.5)"
08-01-2023 19:14:55.242431,"(1.4, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(5.0, 99998, 9998.5)"
