,Hot Milo,Homebush Altena,Homebush Noah,Homebush Reta,Senior Project,Goldstar Rio,Tane Mahuta,Know Beast
09-01-2023 11:34:55.894891,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.7107692307692304)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:34:57.113340,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.7107692307692304)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:34:58.093912,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.7107692307692304)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:34:59.221480,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.850000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.7107692307692304)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:00.369709,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.850000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.7107692307692304)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:01.603958,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.850000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.066666666666666)","(2.15, 2.8, 2.7107692307692304)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:02.838471,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.850000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:04.090805,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.850000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:05.326761,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.850000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:06.551238,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.850000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:07.857632,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 13.933333333333334)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:09.096096,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.95)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:10.351741,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.95)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:11.621301,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.95)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:12.798965,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.95)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:13.998249,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.95)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:15.198100,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.95)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 101.13636363636364)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:16.385476,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.850000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 101.13636363636364)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:17.647236,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 101.13636363636364)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:18.837838,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 101.13636363636364)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:19.978536,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 101.13636363636364)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:21.102212,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 101.13636363636364)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:22.097850,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 101.13636363636364)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:23.119083,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 101.13636363636364)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:24.206093,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:25.306798,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:26.439630,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.850000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:27.669043,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:28.831833,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:30.314728,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:31.684120,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:33.006560,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:34.396349,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:35.656930,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 16.076923076923077)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:36.884960,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 16.076923076923077)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:38.147892,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:39.356981,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:40.603926,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:41.853811,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:43.110539,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:44.303804,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:45.383339,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.0)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:46.439955,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.950000000000003)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:47.484482,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.950000000000003)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:48.568680,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.100000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:49.732695,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.100000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:50.929137,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.100000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:52.102014,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.100000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:53.323954,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.100000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:54.569861,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.100000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:55.868363,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.100000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:57.101032,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.100000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:58.335553,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 12.100000000000001)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:35:59.598166,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:00.870306,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:02.185864,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:03.412853,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:04.604229,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:05.962548,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:07.190696,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:08.362242,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:09.605197,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:10.748490,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:11.738258,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:12.881196,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:13.942406,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:15.084650,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:16.328851,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 11.899999999999999)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:17.546839,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:18.710965,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:20.006440,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:21.316195,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:22.644278,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:24.069576,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:25.457952,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:26.934318,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:28.182741,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:29.431137,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:30.710395,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:31.953753,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:33.204063,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:34.486155,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.0, 11.233333333333333)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
09-01-2023 11:36:35.793185,"(3.0, 4.4, 3.8240000000000003)","(5.0, 18.0, 15.288888888888888)","(21.0, 130.0, 58.964285714285715)","(8.0, 18.5, 11.066666666666666)","(2.15, 2.8, 2.752307692307692)","(21.0, 150.0, 84.5)","(21.0, 170.0, 79.1)","(13.0, 70.0, 27.25)"
