,Titanium Power,Constant Flight,Snippy Fox,Much Much Better,Niffler,Munitions,Pizarro,Noble Soldier,Van Giz
07-01-2023 16:52:51.665829,"(9.0, 11.0, 10.780821917808218)","(71.0, 100.0, 96.84210526315789)","(9.0, 11.0, 10.585769980506823)","(11.0, 14.0, 13.67098445595855)","(12.0, 15.0, 14.78080808080808)","(15.0, 18.0, 17.816053511705686)","(2.2, 2.4, 2.3850465356773527)","(9.0, 9.4, 9.27113924050633)","(10.0, 12.5, 12.284037558685446)"
07-01-2023 16:52:52.840049,"(9.0, 11.0, 10.780821917808218)","(71.0, 100.0, 96.84210526315789)","(9.0, 11.0, 10.591666666666667)","(11.0, 14.0, 13.615151515151515)","(12.0, 15.0, 14.836561743341404)","(15.0, 18.0, 17.881048387096776)","(2.2, 2.4, 2.3805033707865166)","(9.0, 9.4, 9.267792207792207)","(10.0, 12.5, 12.278846153846153)"
07-01-2023 16:52:53.964682,"(9.0, 11.0, 10.774798927613942)","(71.0, 100.0, 96.8529411764706)","(9.0, 11.0, 10.6)","(11.0, 14.0, 13.615151515151515)","(12.0, 15.0, 14.836561743341404)","(15.0, 18.0, 17.90874524714829)","(2.15, 2.4, 2.364888709024686)","(8.5, 9.4, 9.275095785440612)","(10.0, 12.5, 11.553984575835475)"
07-01-2023 16:52:55.041573,"(9.0, 11.0, 10.786723163841808)","(71.0, 100.0, 97.21428571428571)","(9.0, 11.0, 10.61890243902439)","(11.0, 14.0, 13.63076923076923)","(12.0, 15.0, 14.86504424778761)","(15.0, 18.0, 17.90874524714829)","(2.15, 2.4, 2.364888709024686)","(8.5, 9.4, 9.275095785440612)","(10.0, 12.5, 11.553984575835475)"
07-01-2023 16:52:56.171840,"(9.0, 11.0, 10.740549828178693)","(71.0, 100.0, 97.6890756302521)","(9.0, 11.0, 10.586092715231787)","(11.0, 14.0, 13.68)","(12.0, 15.0, 14.868534482758621)","(15.0, 18.0, 17.921348314606742)","(2.15, 2.38, 2.3795315315315313)","(8.5, 9.4, 9.28925)","(10.0, 12.5, 11.572319201995013)"
07-01-2023 16:52:57.294522,"(9.0, 11.0, 10.76625386996904)","(71.0, 100.0, 97.74590163934427)","(9.0, 11.0, 10.616564417177914)","(11.0, 14.0, 13.729119638826186)","(12.0, 15.0, 14.882892057026476)","(15.0, 18.0, 17.927586206896553)","(2.15, 2.38, 2.3795315315315313)","(8.5, 9.4, 9.28925)","(10.0, 12.5, 11.572319201995013)"
07-01-2023 16:52:58.438477,"(9.0, 11.0, 10.786118980169972)","(71.0, 100.0, 97.74590163934427)","(9.0, 11.0, 10.618997912317328)","(11.0, 14.0, 13.724557522123893)","(12.0, 15.0, 14.880457380457381)","(15.0, 18.0, 17.927586206896553)","(2.15, 2.4, 2.3808017057569297)","(8.5, 9.4, 9.28925)","(10.0, 12.5, 11.620567375886525)"
07-01-2023 16:52:59.622734,"(9.0, 11.0, 10.73321554770318)","(71.0, 100.0, 97.76422764227642)","(9.0, 11.0, 10.608369098712446)","(11.0, 14.0, 14.389473684210527)","(12.0, 15.0, 14.88679245283019)","(15.0, 18.0, 17.935153583617748)","(2.15, 2.4, 2.3816535845107274)","(8.5, 9.4, 9.245375218150087)","(10.0, 12.5, 11.583673469387755)"
07-01-2023 16:53:00.772602,"(9.0, 11.0, 10.73321554770318)","(71.0, 100.0, 97.76422764227642)","(9.0, 11.0, 10.608369098712446)","(11.0, 14.5, 14.373737373737374)","(12.0, 15.0, 14.883116883116884)","(15.0, 18.0, 17.902208201892744)","(2.15, 2.4, 2.3821190476190477)","(8.5, 9.4, 9.2362292051756)","(10.0, 12.0, 11.569620253164556)"
07-01-2023 16:53:01.886908,"(9.0, 10.5, 10.467320261437909)","(71.0, 100.0, 97.76422764227642)","(9.0, 11.0, 10.598017621145374)","(11.0, 14.5, 14.718181818181819)","(12.0, 15.0, 14.904872389791183)","(15.0, 18.0, 17.918032786885245)","(2.15, 2.4, 2.3834854315558)","(8.5, 9.4, 9.240072202166065)","(10.0, 12.0, 11.569620253164556)"
07-01-2023 16:53:03.057342,"(9.0, 10.5, 10.461290322580645)","(71.0, 100.0, 97.78688524590164)","(9.0, 11.0, 10.60239651416122)","(11.0, 15.0, 14.670212765957446)","(12.0, 15.0, 14.912529550827424)","(15.0, 18.0, 17.936643835616437)","(2.15, 2.4, 2.3809747504403993)","(8.5, 9.4, 9.243462897526502)","(10.0, 12.0, 11.587044534412955)"
07-01-2023 16:53:04.223927,"(9.0, 10.5, 10.441358024691358)","(71.0, 100.0, 97.8099173553719)","(9.0, 11.0, 10.514331210191083)","(11.0, 15.0, 14.670212765957446)","(12.0, 15.0, 14.924390243902439)","(15.0, 18.0, 17.936643835616437)","(2.15, 2.4, 2.3809993979530404)","(8.5, 9.4, 9.267931688804554)","(10.0, 12.0, 11.569620253164556)"
07-01-2023 16:53:05.566102,"(9.0, 10.5, 10.30168776371308)","(71.0, 100.0, 98.03030303030303)","(9.0, 11.0, 10.583333333333334)","(11.0, 15.0, 14.88888888888889)","(12.0, 15.0, 15.181818181818182)","(15.0, 18.0, 18.061855670103093)","(2.15, 2.4, 2.38156303479749)","(8.5, 9.4, 9.294006309148266)","(10.0, 12.0, 11.698142414860682)"
07-01-2023 16:53:06.793165,"(9.0, 11.0, 10.423312883435583)","(71.0, 100.0, 98.17460317460318)","(9.0, 11.0, 10.632009345794392)","(11.0, 15.0, 14.942857142857143)","(12.0, 16.0, 15.712765957446809)","(15.0, 18.5, 18.23972602739726)","(2.15, 2.4, 2.3795954487989883)","(8.5, 9.4, 9.304629629629629)","(10.0, 12.0, 11.767857142857142)"
07-01-2023 16:53:07.885421,"(9.0, 10.5, 10.327510917030567)","(71.0, 100.0, 98.17460317460318)","(9.0, 11.0, 10.632009345794392)","(11.0, 15.0, 14.954285714285714)","(12.0, 16.0, 15.770992366412214)","(15.0, 18.5, 18.23972602739726)","(2.15, 2.38, 2.372624886466848)","(8.5, 9.4, 9.303828483920368)","(10.0, 12.0, 11.846867749419953)"
07-01-2023 16:53:08.953908,"(9.0, 10.5, 10.324444444444444)","(71.0, 100.0, 98.203125)","(9.0, 11.0, 10.632009345794392)","(11.0, 15.0, 14.954285714285714)","(12.0, 16.0, 15.72972972972973)","(15.0, 18.5, 18.190045248868778)","(2.15, 2.4, 2.380368906455863)","(8.5, 9.4, 9.276502732240436)","(10.0, 12.0, 11.852017937219731)"
07-01-2023 16:53:10.014328,"(9.0, 10.5, 10.337448559670783)","(71.0, 100.0, 98.203125)","(9.0, 11.0, 10.624105011933175)","(11.0, 15.0, 14.95)","(12.0, 16.0, 15.72972972972973)","(15.0, 18.5, 18.190045248868778)","(2.15, 2.4, 2.373333333333333)","(8.5, 9.4, 9.282051282051281)","(10.0, 12.0, 11.852017937219731)"
07-01-2023 16:53:11.095470,"(9.0, 10.5, 10.337448559670783)","(71.0, 100.0, 98.203125)","(9.0, 11.0, 10.624105011933175)","(11.0, 15.0, 14.951086956521738)","(12.0, 16.0, 15.807692307692308)","(15.0, 18.5, 18.247524752475247)","(2.15, 2.4, 2.3857692307692306)","(8.5, 9.4, 9.169230769230769)","(10.0, 12.0, 11.856818181818182)"
07-01-2023 16:53:12.240240,"(9.0, 10.5, 10.337448559670783)","(71.0, 100.0, 98.21705426356588)","(9.0, 11.0, 10.614914425427873)","(11.0, 15.0, 14.951086956521738)","(12.0, 16.0, 15.807692307692308)","(15.0, 18.5, 18.247524752475247)","(2.15, 2.4, 2.3857692307692306)","(8.5, 9.2, 9.169230769230769)","(10.0, 12.0, 11.893048128342246)"
07-01-2023 16:53:13.300489,"(9.0, 10.5, 10.304761904761905)","(71.0, 100.0, 98.21705426356588)","(9.0, 11.0, 10.629411764705882)","(11.0, 15.0, 14.979411764705882)","(12.0, 16.0, 16.176923076923078)","(15.0, 18.5, 18.135714285714286)","(2.15, 2.38, 2.3751453855878633)","(8.5, 9.2, 9.001311475409835)","(10.0, 12.0, 12.156606851549755)"
07-01-2023 16:53:14.410340,"(9.0, 10.0, 9.897810218978103)","(71.0, 100.0, 98.65546218487395)","(9.0, 11.0, 10.758805513016846)","(11.0, 15.5, 15.384615384615385)","(12.0, 16.5, 16.403125)","(15.0, 18.5, 18.138297872340427)","(2.15, 2.38, 2.376893576222435)","(8.5, 9.4, 9.219047619047618)","(10.0, 12.5, 12.182503770739064)"
07-01-2023 16:53:15.529272,"(9.0, 10.0, 9.918232044198895)","(71.0, 100.0, 98.79629629629629)","(9.0, 11.0, 10.758805513016846)","(11.0, 15.5, 15.451977401129943)","(12.0, 16.5, 16.427586206896553)","(15.0, 18.5, 18.079710144927535)","(2.15, 2.38, 2.3743366951124902)","(8.5, 9.4, 9.222372881355932)","(10.0, 12.5, 12.182503770739064)"
07-01-2023 16:53:16.717960,"(9.0, 10.0, 9.848076923076924)","(71.0, 100.0, 98.79629629629629)","(9.0, 11.0, 10.756944444444445)","(11.0, 15.5, 15.418848167539267)","(12.0, 16.5, 16.4125)","(15.0, 18.5, 18.082329317269075)","(2.15, 2.38, 2.3710224948875256)","(8.5, 9.4, 9.245625)","(10.0, 12.5, 12.176651305683563)"
07-01-2023 16:53:17.916176,"(9.0, 10.0, 9.848076923076924)","(71.0, 100.0, 98.78504672897196)","(9.0, 11.0, 10.748837209302325)","(11.0, 15.5, 15.397350993377483)","(12.0, 16.5, 16.411016949152543)","(15.0, 18.5, 18.09917355371901)","(2.15, 2.38, 2.3715673510265396)","(8.5, 9.4, 9.245625)","(10.0, 12.5, 12.176651305683563)"
07-01-2023 16:53:19.045181,"(9.0, 10.0, 9.833)","(71.0, 100.0, 98.78504672897196)","(9.0, 11.0, 10.736585365853658)","(11.0, 15.5, 15.36036036036036)","(12.0, 16.5, 16.411016949152543)","(15.0, 18.5, 18.09917355371901)","(2.15, 2.38, 2.3717021276595744)","(8.5, 9.4, 9.075)","(10.0, 12.5, 12.161030595813205)"
07-01-2023 16:53:20.149279,"(9.0, 10.0, 9.833)","(71.0, 100.0, 98.78504672897196)","(9.0, 11.0, 10.722126929674099)","(11.0, 15.5, 15.3739837398374)","(12.0, 16.5, 16.424157303370787)","(15.0, 18.5, 17.871794871794872)","(2.15, 2.38, 2.3710929853181075)","(8.5, 9.4, 9.116666666666667)","(10.0, 12.5, 12.175154320987655)"
07-01-2023 16:53:21.287987,"(9.0, 10.0, 9.785)","(71.0, 100.0, 98.76190476190476)","(9.0, 11.0, 10.734608985024959)","(11.0, 15.5, 15.415441176470589)","(12.0, 16.5, 16.43975903614458)","(15.0, 18.0, 17.778846153846153)","(2.15, 2.38, 2.369626307922272)","(8.5, 9.2, 9.079365079365079)","(10.0, 12.5, 12.146812080536913)"
07-01-2023 16:53:22.468027,"(9.0, 9.8, 9.796026490066225)","(71.0, 100.0, 99.20212765957447)","(9.0, 11.0, 10.780245022970904)","(11.0, 15.5, 15.663366336633663)","(13.0, 16.5, 16.80246913580247)","(15.0, 18.0, 17.81896551724138)","(2.15, 2.38, 2.377290991574854)","(8.5, 9.2, 8.870175438596492)","(10.0, 12.5, 12.181543116490166)"
07-01-2023 16:53:23.652868,"(9.0, 10.0, 9.858467741935485)","(71.0, 100.0, 99.19354838709677)","(9.0, 11.0, 10.736702127659575)","(11.0, 16.0, 15.67741935483871)","(13.0, 17.5, 16.980132450331126)","(15.0, 18.0, 17.836363636363636)","(2.15, 2.38, 2.3840913811007267)","(8.5, 9.2, 8.861068702290076)","(10.0, 12.5, 12.156606851549755)"
07-01-2023 16:53:24.806004,"(9.0, 10.0, 9.827941176470588)","(71.0, 100.0, 99.19354838709677)","(9.0, 11.0, 10.736702127659575)","(11.0, 16.0, 15.675531914893616)","(13.0, 17.0, 16.980132450331126)","(15.0, 18.0, 17.836363636363636)","(2.15, 2.4, 2.383675417661098)","(8.5, 9.2, 8.840609137055838)","(10.0, 12.5, 12.137693631669535)"
07-01-2023 16:53:25.906510,"(9.0, 10.0, 9.827941176470588)","(71.0, 100.0, 99.19354838709677)","(9.0, 11.0, 10.159235668789808)","(11.0, 16.0, 15.761904761904763)","(13.0, 17.0, 16.51764705882353)","(15.0, 18.0, 17.847826086956523)","(2.15, 2.4, 2.388155156102176)","(8.5, 9.2, 9.074468085106382)","(10.0, 12.5, 12.148580968280468)"
07-01-2023 16:53:26.965020,"(9.0, 10.0, 9.844660194174757)","(71.0, 100.0, 99.28571428571429)","(9.0, 11.0, 10.19494584837545)","(11.0, 16.0, 15.761904761904763)","(13.0, 17.0, 16.51764705882353)","(15.0, 18.0, 17.847826086956523)","(2.15, 2.4, 2.389084568439407)","(8.5, 9.2, 9.08060708263069)","(10.0, 12.5, 12.154351395730705)"
07-01-2023 16:53:28.018177,"(9.0, 10.0, 9.627884615384616)","(71.0, 100.0, 99.28571428571429)","(9.0, 10.5, 10.341772151898734)","(11.0, 16.0, 15.568965517241379)","(13.0, 16.5, 16.3444976076555)","(15.0, 18.0, 17.864173228346456)","(2.15, 2.4, 2.390874635568513)","(8.5, 9.2, 9.079180887372013)","(10.0, 12.5, 12.159385113268609)"
07-01-2023 16:53:29.098023,"(9.0, 10.0, 9.613483146067415)","(71.0, 100.0, 99.28571428571429)","(9.0, 10.5, 10.32587064676617)","(11.0, 16.5, 16.344488188976378)","(13.0, 16.5, 16.79901960784314)","(15.0, 18.0, 18.257518796992482)","(2.15, 2.4, 2.351442272224271)","(8.5, 9.2, 9.134821428571428)","(10.0, 12.5, 12.256944444444445)"
07-01-2023 16:53:30.235001,"(9.0, 10.0, 9.81763602251407)","(71.0, 110.0, 105.4054054054054)","(9.0, 10.5, 10.43421052631579)","(11.0, 16.5, 16.431208053691275)","(13.0, 17.0, 17.217171717171716)","(15.0, 18.5, 18.27986348122867)","(2.15, 2.36, 2.352002757669769)","(8.5, 9.2, 9.141599999999999)","(10.0, 12.5, 12.216911764705882)"
07-01-2023 16:53:31.313550,"(9.0, 10.0, 9.829830508474576)","(71.0, 110.0, 106.17021276595744)","(9.0, 10.5, 10.429362880886426)","(11.0, 16.5, 16.431208053691275)","(13.0, 17.5, 17.217171717171716)","(15.0, 18.5, 18.27986348122867)","(2.15, 2.36, 2.3564671101256467)","(8.5, 9.2, 9.12454780361757)","(10.0, 12.5, 12.216911764705882)"
07-01-2023 16:53:32.351088,"(9.0, 10.0, 9.829830508474576)","(71.0, 110.0, 106.17021276595744)","(9.0, 10.5, 10.429362880886426)","(12.0, 16.5, 16.428819444444443)","(13.0, 17.5, 17.217171717171716)","(15.0, 18.5, 18.27986348122867)","(2.15, 2.36, 2.3564671101256467)","(8.5, 9.2, 9.12454780361757)","(10.0, 12.5, 12.216911764705882)"
07-01-2023 16:53:33.385280,"(9.0, 10.0, 9.829830508474576)","(71.0, 110.0, 106.17021276595744)","(9.0, 10.5, 10.354)","(12.0, 16.5, 16.39710610932476)","(13.0, 17.5, 17.15991902834008)","(15.0, 18.5, 18.1376404494382)","(2.15, 2.36, 2.3582745686421602)","(8.5, 9.2, 9.061611374407583)","(10.0, 12.5, 12.19007731958763)"
07-01-2023 16:53:34.495332,"(9.0, 10.0, 9.834323432343234)","(71.0, 110.0, 106.25)","(9.0, 10.5, 10.368038740920097)","(12.0, 16.5, 16.39041095890411)","(13.0, 17.5, 17.15289256198347)","(15.0, 18.5, 18.17361111111111)","(2.15, 2.38, 2.361045929968167)","(8.5, 9.2, 9.139285714285714)","(10.0, 12.5, 12.192061459667093)"
07-01-2023 16:53:35.577333,"(9.0, 10.0, 9.83051948051948)","(71.0, 110.0, 106.25)","(9.0, 10.5, 10.368038740920097)","(12.0, 16.5, 16.39041095890411)","(13.0, 17.5, 17.15289256198347)","(15.0, 18.5, 18.17361111111111)","(2.15, 2.38, 2.361045929968167)","(8.5, 9.2, 9.12892561983471)","(10.0, 12.5, 12.20049813200498)"
07-01-2023 16:53:36.678415,"(9.0, 10.0, 9.828272251308901)","(71.0, 110.0, 105.20833333333333)","(9.0, 10.5, 10.336492890995261)","(12.0, 16.5, 16.39041095890411)","(13.0, 17.5, 17.193430656934307)","(15.0, 18.5, 18.25297619047619)","(2.15, 2.36, 2.358622222222222)","(8.5, 9.2, 9.133333333333333)","(10.0, 12.5, 12.20049813200498)"
07-01-2023 16:53:37.712920,"(9.0, 10.0, 9.809473684210527)","(71.0, 110.0, 105.20833333333333)","(9.0, 10.5, 10.336492890995261)","(12.0, 16.5, 16.39041095890411)","(13.0, 17.5, 17.193430656934307)","(15.0, 18.5, 18.25297619047619)","(2.15, 2.36, 2.358622222222222)","(8.5, 9.2, 9.133333333333333)","(10.0, 12.5, 12.20049813200498)"
07-01-2023 16:53:38.814820,"(9.0, 10.0, 10.23913043478261)","(71.0, 110.0, 113.33333333333333)","(9.0, 10.5, 10.301298701298702)","(12.0, 16.5, 16.380149812734082)","(13.0, 17.5, 17.175675675675677)","(15.0, 18.5, 18.275757575757577)","(2.15, 2.36, 2.3437873754152823)","(8.5, 9.0, 8.977949709864603)","(10.0, 12.5, 12.208837772397095)"
07-01-2023 16:53:39.935724,"(9.0, 10.5, 10.026315789473685)","(71.0, 120.0, 113.33333333333333)","(9.0, 10.0, 10.162145110410094)","(12.0, 16.5, 16.3996062992126)","(12.0, 17.5, 16.96685082872928)","(15.0, 18.5, 18.13)","(2.15, 2.36, 2.3437061769616023)","(8.5, 9.0, 8.981286549707603)","(10.0, 12.5, 12.208837772397095)"
07-01-2023 16:53:41.076095,"(9.0, 10.5, 10.189655172413794)","(71.0, 120.0, 110.625)","(9.0, 10.5, 10.162145110410094)","(12.0, 16.5, 16.358657243816253)","(12.0, 17.0, 16.855813953488372)","(15.0, 18.5, 18.24380165289256)","(2.15, 2.36, 2.343071297989031)","(8.5, 9.0, 9.16168831168831)","(10.0, 12.5, 12.212664277180407)"
07-01-2023 16:53:42.183549,"(9.0, 10.5, 10.263157894736842)","(71.0, 120.0, 112.5)","(9.0, 9.4, 9.219883040935672)","(12.0, 16.5, 16.876)","(12.0, 17.0, 17.26536312849162)","(15.0, 18.5, 18.40342679127726)","(2.15, 2.36, 2.3249762282091915)","(8.5, 9.2, 9.175462962962962)","(10.0, 12.5, 12.289956331877729)"
07-01-2023 16:53:43.374298,"(9.0, 10.5, 10.376122082585278)","(71.0, 120.0, 117.25490196078431)","(9.0, 10.5, 9.503529411764706)","(12.0, 17.0, 16.9017094017094)","(12.0, 17.5, 17.266666666666666)","(15.0, 18.5, 18.403726708074533)","(2.15, 2.36, 2.327681539807524)","(8.5, 9.2, 9.17470167064439)","(10.0, 12.5, 12.289956331877729)"
07-01-2023 16:53:44.472581,"(9.0, 11.5, 11.335403726708075)","(71.0, 120.0, 117.25490196078431)","(9.0, 10.5, 9.708)","(12.0, 17.0, 16.954802259887007)","(12.0, 17.5, 17.333333333333332)","(15.0, 18.5, 18.89503816793893)","(2.15, 2.34, 2.3264106844741232)","(8.5, 9.2, 9.18153846153846)","(10.0, 12.5, 12.131699846860643)"
07-01-2023 16:53:45.526773,"(9.0, 11.5, 10.052702702702703)","(71.0, 120.0, 117.4)","(9.0, 10.5, 9.815753424657533)","(12.0, 17.0, 16.954802259887007)","(12.0, 17.5, 17.333333333333332)","(15.0, 19.0, 18.92)","(2.15, 2.34, 2.3150482315112537)","(8.5, 9.2, 9.307124010554089)","(10.0, 12.5, 12.131699846860643)"
07-01-2023 16:53:46.720711,"(9.0, 11.0, 10.7)","(71.0, 120.0, 116.82926829268293)","(9.0, 10.5, 9.820408163265306)","(12.0, 17.0, 17.071428571428573)","(12.0, 17.5, 17.324786324786324)","(15.0, 19.0, 18.941640378548897)","(2.15, 2.32, 2.3242259006815966)","(8.5, 9.4, 8.713809523809523)","(10.0, 12.5, 11.596408317580341)"
07-01-2023 16:53:47.829293,"(9.0, 11.0, 10.736842105263158)","(71.0, 120.0, 117.29166666666667)","(9.0, 10.0, 9.820242914979756)","(12.0, 17.5, 17.41025641025641)","(12.0, 17.5, 17.37621359223301)","(15.0, 19.0, 19.247311827956988)","(2.15, 2.34, 2.3167239404352804)","(8.5, 8.8, 8.726046511627906)","(10.0, 12.5, 11.931506849315069)"
07-01-2023 16:53:48.973124,"(9.0, 11.0, 10.848484848484848)","(71.0, 120.0, 118.75)","(9.0, 10.0, 9.821935483870968)","(12.0, 17.5, 17.46511627906977)","(12.0, 17.5, 17.46551724137931)","(15.0, 19.5, 19.321428571428573)","(2.15, 2.32, 2.314715909090909)","(8.5, 8.8, 8.748205128205129)","(10.0, 12.0, 12.013333333333334)"
07-01-2023 16:53:50.090695,"(9.0, 10.5, 10.419594594594594)","(71.0, 120.0, 118.86363636363636)","(9.0, 10.0, 9.821935483870968)","(12.0, 17.5, 17.46511627906977)","(12.0, 17.5, 17.46551724137931)","(15.0, 19.5, 19.424242424242426)","(2.15, 2.34, 2.3144717800289434)","(8.5, 8.8, 8.957894736842105)","(10.0, 12.5, 11.670653907496012)"
07-01-2023 16:53:51.165652,"(9.0, 10.5, 10.257142857142856)","(71.0, 120.0, 118.95833333333333)","(9.0, 10.0, 9.864705882352942)","(12.0, 17.5, 17.49421965317919)","(12.0, 17.5, 17.47457627118644)","(15.0, 19.5, 19.641304347826086)","(2.15, 2.34, 2.314480519480519)","(8.5, 9.0, 8.957894736842105)","(10.0, 12.5, 11.763546798029557)"
07-01-2023 16:53:52.253591,"(9.0, 10.5, 10.487804878048781)","(71.0, 120.0, 118.57142857142857)","(9.0, 10.0, 9.864705882352942)","(12.0, 17.5, 17.384615384615383)","(12.0, 17.5, 17.495575221238937)","(15.0, 20.0, 19.85185185185185)","(2.15, 2.34, 2.294532374100719)","(8.5, 9.0, 8.909333333333334)","(10.0, 12.0, 11.77155172413793)"
07-01-2023 16:53:53.382454,"(9.0, 11.0, 10.54326923076923)","(71.0, 120.0, 119.0909090909091)","(9.0, 10.0, 9.875675675675677)","(12.0, 18.5, 18.39075630252101)","(12.0, 17.5, 17.886111111111113)","(15.0, 20.0, 20.3757225433526)","(2.15, 2.3, 2.2958755426917508)","(8.5, 9.0, 8.878571428571428)","(10.0, 12.0, 11.855696202531645)"
07-01-2023 16:53:54.501545,"(9.0, 11.0, 10.764851485148515)","(71.0, 130.0, 123.52941176470588)","(9.0, 10.0, 9.924175824175824)","(12.0, 18.5, 18.357692307692307)","(12.0, 18.0, 17.91810344827586)","(15.0, 21.0, 20.514893617021276)","(2.15, 2.3, 2.295897821187077)","(8.5, 9.0, 8.777272727272727)","(10.0, 12.0, 11.821176470588235)"
07-01-2023 16:53:55.596784,"(9.0, 11.0, 10.722222222222221)","(71.0, 130.0, 125.0)","(9.0, 10.5, 10.21547619047619)","(12.0, 18.5, 18.40841584158416)","(12.0, 18.0, 17.91810344827586)","(15.0, 21.0, 20.514893617021276)","(2.15, 2.3, 2.2986654309545873)","(8.5, 8.8, 8.777272727272727)","(10.0, 12.0, 11.81904761904762)"
07-01-2023 16:53:56.762429,"(9.0, 11.0, 10.722222222222221)","(71.0, 130.0, 126.55172413793103)","(9.0, 10.5, 10.21547619047619)","(12.0, 18.5, 18.265432098765434)","(12.0, 18.0, 17.92)","(15.0, 21.0, 20.6685878962536)","(2.15, 2.3, 2.299901616303584)","(8.5, 8.8, 8.882758620689655)","(10.0, 12.0, 11.816301703163017)"
07-01-2023 16:53:57.865130,"(9.0, 11.0, 10.695512820512821)","(71.0, 130.0, 125.92592592592592)","(9.0, 10.5, 10.21547619047619)","(12.0, 18.5, 18.265432098765434)","(12.0, 18.0, 17.897727272727273)","(15.0, 21.0, 20.64857142857143)","(2.15, 2.3, 2.3193205741626794)","(8.5, 9.0, 8.853731343283583)","(10.0, 12.0, 11.803571428571429)"
07-01-2023 16:53:59.011473,"(9.0, 11.0, 10.642857142857142)","(71.0, 130.0, 125.76923076923077)","(9.0, 10.5, 10.102803738317757)","(12.0, 18.5, 18.164383561643834)","(12.0, 18.0, 17.897727272727273)","(15.0, 21.0, 20.66374269005848)","(2.1, 2.32, 2.3336912193091965)","(8.0, 9.0, 9.08314606741573)","(10.0, 12.0, 11.851315789473684)"
07-01-2023 16:54:00.161130,"(9.0, 10.5, 10.408854166666666)","(71.0, 130.0, 125.0)","(9.0, 10.5, 10.108196721311476)","(12.0, 18.0, 17.976744186046513)","(12.0, 17.5, 17.15772532188841)","(15.0, 21.0, 20.690860215053764)","(2.1, 2.34, 2.3211486486486486)","(8.0, 9.2, 9.1168)","(10.0, 12.0, 11.846753246753247)"
07-01-2023 16:54:01.325112,"(9.0, 10.5, 10.400497512437811)","(71.0, 130.0, 126.66666666666667)","(9.0, 10.5, 10.153623188405797)","(12.0, 18.0, 17.908450704225352)","(12.0, 17.5, 17.25925925925926)","(15.0, 21.0, 20.68900804289544)","(2.1, 2.34, 2.335845030881527)","(8.0, 9.2, 9.081818181818182)","(10.0, 12.0, 11.820058997050147)"
07-01-2023 16:54:02.497127,"(9.0, 10.5, 10.403381642512077)","(71.0, 130.0, 126.66666666666667)","(9.0, 10.5, 10.157738095238095)","(12.0, 18.0, 17.8984375)","(12.0, 17.5, 17.4009009009009)","(15.0, 21.0, 20.683333333333334)","(2.1, 2.34, 2.3417054945054945)","(8.0, 9.2, 9.115254237288136)","(10.0, 12.0, 11.71889400921659)"
07-01-2023 16:54:03.602473,"(9.0, 10.0, 9.92020725388601)","(71.0, 130.0, 126.45161290322581)","(9.0, 10.5, 10.117940199335548)","(12.0, 18.0, 17.94396551724138)","(12.0, 17.5, 17.5125)","(15.0, 21.0, 20.704871060171918)","(2.1, 2.38, 2.262520478890989)","(8.0, 9.2, 8.627777777777778)","(10.0, 12.0, 11.614035087719298)"
07-01-2023 16:54:04.738279,"(9.0, 10.0, 9.978787878787879)","(71.0, 130.0, 126.7741935483871)","(9.0, 10.5, 10.117940199335548)","(12.0, 18.0, 18.41509433962264)","(12.0, 18.0, 17.72488038277512)","(15.0, 21.0, 21.588571428571427)","(2.1, 2.28, 2.269617067833698)","(8.0, 8.8, 8.751419558359622)","(10.0, 12.0, 11.763723150357995)"
07-01-2023 16:54:05.895878,"(9.0, 10.5, 10.309615384615384)","(71.0, 150.0, 141.11111111111111)","(9.0, 10.5, 10.325493171471928)","(12.0, 18.5, 18.359060402684563)","(12.0, 18.0, 17.17081850533808)","(15.0, 22.0, 21.5)","(2.1, 2.28, 2.278214990138067)","(8.0, 8.8, 8.746153846153847)","(10.0, 12.0, 11.759708737864077)"
