,Chromatic Lass,Little O Little E,Bank Card,Gattolottasparkle,Phantom Queen,Lady Gangster,Las Vegas Blvd,Warriorinthehouse,Blue Mountain,Valued Energy
16-12-2022 11:04:21.363376,"(2.3, 2.44, 2.4136363636363636)","(26.0, 80.0, 75.11111111111111)","(41.0, 110.0, 106.81818181818181)","(51.0, 220.0, 180.0)","(11.0, 16.0, 15.733333333333334)","(19.0, 34.0, 31.454545454545453)","(6.0, 9.0, 8.811764705882354)","(21.0, 40.0, 36.2)","(2.7, 3.8, 3.4916666666666667)","(21.0, 44.0, 41.0)"
16-12-2022 11:04:22.532930,"(2.3, 2.44, 2.4136363636363636)","(26.0, 80.0, 73.0)","(41.0, 110.0, 106.81818181818181)","(51.0, 220.0, 137.5)","(11.0, 16.0, 15.733333333333334)","(19.0, 32.0, 31.4)","(6.0, 9.0, 8.811764705882354)","(21.0, 38.0, 36.2)","(2.7, 3.5, 3.611111111111111)","(21.0, 44.0, 40.666666666666664)"
16-12-2022 11:04:23.749784,"(2.3, 2.44, 2.4136363636363636)","(26.0, 80.0, 73.0)","(41.0, 110.0, 107.94117647058823)","(51.0, 210.0, 137.5)","(11.0, 16.0, 15.733333333333334)","(19.0, 32.0, 30.8)","(6.0, 9.0, 8.811764705882354)","(21.0, 38.0, 36.2)","(2.7, 3.75, 3.6931818181818183)","(21.0, 46.0, 40.666666666666664)"
16-12-2022 11:04:24.872622,"(2.3, 2.44, 2.4136363636363636)","(26.0, 80.0, 72.0)","(41.0, 110.0, 107.94117647058823)","(51.0, 210.0, 110.0)","(11.0, 16.0, 15.733333333333334)","(19.0, 32.0, 30.8)","(6.0, 9.0, 8.811764705882354)","(21.0, 38.0, 34.6)","(2.8, 3.75, 3.6904761904761907)","(21.0, 46.0, 36.5)"
16-12-2022 11:04:26.073256,"(2.3, 2.44, 2.4136363636363636)","(26.0, 80.0, 74.85714285714286)","(41.0, 110.0, 107.94117647058823)","(51.0, 200.0, 127.5)","(11.0, 16.0, 15.733333333333334)","(19.0, 32.0, 32.75)","(6.0, 9.0, 8.525)","(21.0, 36.0, 34.92307692307692)","(2.8, 3.75, 3.6904761904761907)","(21.0, 44.0, 34.666666666666664)"
16-12-2022 11:04:27.295636,"(2.3, 2.44, 2.4136363636363636)","(26.0, 80.0, 74.85714285714286)","(41.0, 110.0, 107.94117647058823)","(51.0, 190.0, 103.33333333333334)","(11.0, 16.0, 15.733333333333334)","(19.0, 34.0, 30.8)","(6.0, 8.6, 8.45)","(21.0, 36.0, 34.92307692307692)","(2.8, 3.75, 3.6904761904761907)","(21.0, 46.0, 34.666666666666664)"
16-12-2022 11:04:28.469016,"(2.3, 2.44, 2.4136363636363636)","(26.0, 80.0, 68.0)","(41.0, 110.0, 107.94117647058823)","(51.0, 180.0, 93.75)","(11.0, 16.0, 15.733333333333334)","(19.0, 32.0, 30.8)","(6.0, 8.6, 8.45)","(21.0, 36.0, 34.92307692307692)","(2.8, 3.75, 3.6799999999999997)","(21.0, 46.0, 34.666666666666664)"
16-12-2022 11:04:29.929434,"(2.3, 2.44, 2.4136363636363636)","(26.0, 80.0, 68.0)","(41.0, 110.0, 107.94117647058823)","(51.0, 180.0, 100.0)","(11.0, 16.0, 15.733333333333334)","(19.0, 32.0, 32.75)","(6.0, 8.6, 8.45)","(21.0, 36.0, 33.23076923076923)","(2.8, 3.8, 3.7171052631578947)","(21.0, 46.0, 36.5)"
16-12-2022 11:04:31.096658,"(2.3, 2.44, 2.4136363636363636)","(26.0, 80.0, 68.0)","(41.0, 110.0, 107.94117647058823)","(51.0, 170.0, 122.5)","(11.0, 16.0, 15.733333333333334)","(19.0, 34.0, 30.8)","(6.0, 8.6, 8.45)","(21.0, 34.0, 33.23076923076923)","(2.8, 3.75, 3.7171052631578947)","(21.0, 44.0, 34.666666666666664)"
16-12-2022 11:04:32.297199,"(2.3, 2.44, 2.4136363636363636)","(26.0, 80.0, 68.0)","(41.0, 110.0, 107.94117647058823)","(51.0, 180.0, 122.5)","(11.0, 16.0, 15.733333333333334)","(19.0, 32.0, 30.8)","(6.0, 8.6, 8.36)","(21.0, 34.0, 33.23076923076923)","(2.8, 3.75, 3.7171052631578947)","(21.0, 46.0, 34.666666666666664)"
16-12-2022 11:04:33.678253,"(2.3, 2.44, 2.4136363636363636)","(26.0, 80.0, 75.5)","(41.0, 110.0, 107.08333333333333)","(51.0, 170.0, 96.66666666666667)","(11.0, 16.0, 15.733333333333334)","(19.0, 32.0, 32.75)","(6.0, 8.6, 8.36)","(21.0, 34.0, 31.4)","(2.8, 3.75, 3.7636363636363637)","(21.0, 46.0, 34.666666666666664)"
16-12-2022 11:04:35.087573,"(2.3, 2.44, 2.414285714285714)","(26.0, 80.0, 77.0)","(41.0, 110.0, 107.08333333333333)","(51.0, 160.0, 88.75)","(11.0, 16.0, 15.733333333333334)","(19.0, 34.0, 32.75)","(6.0, 8.6, 8.36)","(21.0, 32.0, 31.6)","(2.8, 3.8, 3.5629032258064512)","(21.0, 46.0, 34.666666666666664)"
16-12-2022 11:04:36.454553,"(2.3, 2.44, 2.414285714285714)","(26.0, 80.0, 77.0)","(41.0, 110.0, 107.08333333333333)","(51.0, 160.0, 88.75)","(11.0, 16.0, 15.733333333333334)","(19.0, 34.0, 32.75)","(6.0, 8.6, 8.36)","(21.0, 32.0, 31.6)","(2.8, 3.65, 3.563846153846154)","(21.0, 46.0, 34.666666666666664)"
16-12-2022 11:04:37.725218,"(2.3, 2.44, 2.4175)","(26.0, 80.0, 77.0)","(41.0, 110.0, 107.08333333333333)","(51.0, 160.0, 93.33333333333333)","(11.0, 16.0, 15.733333333333334)","(19.0, 34.0, 30.8)","(6.0, 8.6, 8.36)","(21.0, 32.0, 38.94117647058823)","(2.8, 3.65, 3.542307692307692)","(21.0, 46.0, 34.666666666666664)"
16-12-2022 11:04:38.906842,"(2.3, 2.44, 2.4175)","(26.0, 80.0, 77.0)","(41.0, 110.0, 107.08333333333333)","(51.0, 150.0, 90.0)","(11.0, 16.0, 15.733333333333334)","(19.0, 32.0, 30.8)","(6.0, 8.6, 8.36)","(21.0, 42.0, 39.214285714285715)","(2.8, 3.65, 3.542307692307692)","(21.0, 46.0, 34.666666666666664)"
16-12-2022 11:04:40.079198,"(2.3, 2.44, 2.4175)","(26.0, 80.0, 77.0)","(41.0, 110.0, 107.08333333333333)","(51.0, 140.0, 90.0)","(11.0, 16.0, 15.733333333333334)","(19.0, 32.0, 30.8)","(6.0, 8.6, 8.36)","(21.0, 40.0, 39.214285714285715)","(2.8, 3.65, 3.542307692307692)","(21.0, 46.0, 34.666666666666664)"
16-12-2022 11:04:41.331097,"(2.3, 2.44, 2.4175)","(26.0, 80.0, 77.0)","(41.0, 110.0, 143.75)","(51.0, 140.0, 90.0)","(11.0, 16.0, 15.777777777777779)","(19.0, 32.0, 30.8)","(6.0, 8.6, 8.6)","(21.0, 40.0, 36.8)","(2.8, 3.65, 3.542307692307692)","(21.0, 46.0, 37.5)"
16-12-2022 11:04:42.505316,"(2.3, 2.44, 2.4175)","(26.0, 80.0, 77.0)","(41.0, 150.0, 143.75)","(51.0, 140.0, 86.66666666666667)","(11.0, 16.0, 15.777777777777779)","(19.0, 32.0, 32.75)","(6.0, 9.0, 8.6)","(21.0, 38.0, 36.8)","(2.8, 3.65, 3.542307692307692)","(21.0, 46.0, 37.5)"
16-12-2022 11:04:43.750880,"(2.3, 2.44, 2.4175)","(26.0, 80.0, 73.6)","(41.0, 150.0, 143.75)","(51.0, 130.0, 86.66666666666667)","(11.0, 16.0, 15.777777777777779)","(19.0, 34.0, 32.75)","(6.0, 9.0, 8.6)","(21.0, 38.0, 36.8)","(2.8, 3.65, 3.542307692307692)","(21.0, 46.0, 37.5)"
16-12-2022 11:04:44.988260,"(2.3, 2.44, 2.4175)","(26.0, 80.0, 73.6)","(41.0, 150.0, 143.75)","(51.0, 130.0, 97.5)","(11.0, 16.0, 15.777777777777779)","(19.0, 34.0, 32.75)","(6.0, 9.0, 8.6)","(21.0, 38.0, 36.8)","(2.8, 3.65, 3.542307692307692)","(21.0, 46.0, 37.5)"
16-12-2022 11:04:46.253438,"(2.3, 2.44, 2.4175)","(26.0, 80.0, 73.6)","(41.0, 150.0, 115.0)","(51.0, 120.0, 95.0)","(11.0, 16.0, 15.777777777777779)","(19.0, 34.0, 30.8)","(6.0, 9.0, 8.644444444444444)","(21.0, 38.0, 35.06666666666666)","(2.8, 3.65, 3.542307692307692)","(21.0, 46.0, 38.0)"
16-12-2022 11:04:47.504329,"(2.25, 2.44, 2.4175)","(26.0, 80.0, 73.6)","(41.0, 150.0, 115.0)","(51.0, 120.0, 95.0)","(11.0, 16.0, 15.777777777777779)","(18.0, 32.0, 30.8)","(6.0, 9.0, 8.466666666666667)","(21.0, 36.0, 35.06666666666666)","(2.8, 3.65, 3.542307692307692)","(21.0, 46.0, 38.0)"
16-12-2022 11:04:48.728441,"(2.25, 2.42, 2.40109375)","(26.0, 80.0, 73.2)","(41.0, 150.0, 115.0)","(51.0, 140.0, 86.66666666666667)","(11.0, 16.0, 15.777777777777779)","(18.0, 32.0, 34.25)","(6.0, 9.0, 8.542857142857143)","(21.0, 36.0, 34.285714285714285)","(2.8, 3.65, 3.552325581395349)","(21.0, 46.0, 41.14285714285714)"
16-12-2022 11:04:49.946718,"(2.25, 2.42, 2.401433447098976)","(26.0, 80.0, 75.42857142857143)","(41.0, 150.0, 128.33333333333334)","(51.0, 130.0, 86.66666666666667)","(11.0, 16.0, 15.833333333333334)","(18.0, 36.0, 35.22222222222222)","(6.0, 9.0, 8.542857142857143)","(21.0, 36.0, 33.2)","(2.8, 3.65, 3.552325581395349)","(21.0, 46.0, 41.14285714285714)"
16-12-2022 11:04:51.203343,"(2.25, 2.4, 2.3985714285714286)","(26.0, 80.0, 70.0)","(41.0, 150.0, 128.33333333333334)","(51.0, 130.0, 86.66666666666667)","(11.0, 16.0, 15.833333333333334)","(18.0, 36.0, 32.63636363636363)","(6.0, 9.0, 8.542857142857143)","(21.0, 34.0, 33.2)","(2.8, 3.65, 3.55)","(21.0, 46.0, 41.75)"
16-12-2022 11:04:52.472166,"(2.25, 2.4, 2.3989473684210525)","(26.0, 80.0, 70.0)","(41.0, 150.0, 117.5)","(51.0, 120.0, 97.5)","(11.0, 16.0, 15.625)","(18.0, 34.0, 32.63636363636363)","(6.0, 9.0, 8.8)","(21.0, 34.0, 33.2)","(2.8, 3.65, 3.55)","(21.0, 46.0, 40.666666666666664)"
16-12-2022 11:04:53.653979,"(2.25, 2.4, 2.394871794871795)","(26.0, 80.0, 70.0)","(41.0, 150.0, 117.5)","(51.0, 130.0, 97.5)","(11.0, 16.0, 15.625)","(18.0, 34.0, 31.4)","(6.0, 9.0, 8.8)","(21.0, 34.0, 36.666666666666664)","(2.8, 3.65, 3.55)","(21.0, 46.0, 37.333333333333336)"
16-12-2022 11:04:54.836131,"(2.25, 2.4, 2.390740740740741)","(26.0, 80.0, 70.0)","(41.0, 150.0, 117.5)","(51.0, 130.0, 97.5)","(11.0, 16.0, 15.625)","(18.0, 32.0, 31.4)","(6.0, 9.0, 8.8)","(21.0, 42.0, 38.75)","(2.8, 3.65, 3.55)","(21.0, 48.0, 37.333333333333336)"
16-12-2022 11:04:56.035290,"(2.25, 2.4, 2.390566037735849)","(26.0, 80.0, 70.0)","(41.0, 150.0, 117.5)","(51.0, 130.0, 97.5)","(11.0, 16.0, 15.625)","(18.0, 32.0, 33.61538461538461)","(6.0, 9.0, 8.8)","(21.0, 40.0, 38.75)","(2.8, 3.65, 3.55)","(21.0, 48.0, 37.333333333333336)"
16-12-2022 11:04:57.237926,"(2.25, 2.4, 2.390566037735849)","(26.0, 80.0, 70.0)","(41.0, 150.0, 130.0)","(51.0, 130.0, 97.5)","(11.0, 16.0, 15.625)","(18.0, 34.0, 33.61538461538461)","(6.0, 9.0, 8.8)","(21.0, 40.0, 38.75)","(2.8, 3.65, 3.55)","(21.0, 48.0, 37.333333333333336)"
16-12-2022 11:04:58.493365,"(2.25, 2.4, 2.390566037735849)","(26.0, 80.0, 70.0)","(41.0, 150.0, 117.5)","(51.0, 130.0, 97.5)","(11.0, 16.0, 15.625)","(18.0, 34.0, 31.57142857142857)","(6.0, 9.0, 8.8)","(21.0, 40.0, 36.4)","(2.8, 3.65, 3.55)","(21.0, 48.0, 37.333333333333336)"
16-12-2022 11:04:59.746270,"(2.25, 2.4, 2.38)","(26.0, 80.0, 70.0)","(41.0, 150.0, 117.5)","(51.0, 130.0, 97.5)","(11.0, 16.0, 15.625)","(18.0, 32.0, 33.61538461538461)","(6.0, 9.0, 8.866666666666667)","(21.0, 38.0, 36.4)","(2.8, 3.65, 3.547560975609756)","(21.0, 48.0, 37.333333333333336)"
16-12-2022 11:05:00.912274,"(2.25, 2.38, 2.36)","(26.0, 80.0, 70.0)","(41.0, 150.0, 117.5)","(51.0, 130.0, 115.0)","(11.0, 16.0, 15.625)","(18.0, 34.0, 33.2)","(6.0, 9.0, 8.866666666666667)","(21.0, 38.0, 36.4)","(2.8, 3.65, 3.547560975609756)","(21.0, 48.0, 37.333333333333336)"
16-12-2022 11:05:02.100511,"(2.25, 2.38, 2.36)","(26.0, 80.0, 70.0)","(41.0, 150.0, 117.5)","(51.0, 140.0, 115.0)","(11.0, 16.0, 15.625)","(18.0, 34.0, 33.2)","(6.0, 9.0, 8.889655172413793)","(21.0, 38.0, 38.0)","(2.8, 3.65, 3.547560975609756)","(21.0, 48.0, 37.333333333333336)"
16-12-2022 11:05:03.322494,"(2.25, 2.38, 2.359)","(26.0, 80.0, 70.0)","(41.0, 150.0, 117.5)","(51.0, 140.0, 115.0)","(11.0, 16.0, 15.625)","(18.0, 34.0, 33.2)","(6.0, 9.0, 8.889655172413793)","(21.0, 42.0, 39.23076923076923)","(2.8, 3.65, 3.547560975609756)","(21.0, 48.0, 37.333333333333336)"
16-12-2022 11:05:04.576004,"(2.25, 2.38, 2.359)","(26.0, 80.0, 70.0)","(41.0, 150.0, 117.5)","(51.0, 140.0, 111.66666666666666)","(11.0, 16.0, 15.6)","(18.0, 34.0, 33.2)","(6.0, 9.0, 8.889655172413793)","(21.0, 40.0, 38.0)","(2.8, 3.65, 3.547560975609756)","(21.0, 48.0, 38.857142857142854)"
16-12-2022 11:05:05.822518,"(2.25, 2.38, 2.359)","(26.0, 80.0, 70.0)","(41.0, 150.0, 117.5)","(51.0, 140.0, 98.33333333333334)","(11.0, 16.0, 15.6)","(18.0, 34.0, 33.42857142857143)","(6.0, 9.0, 8.889655172413793)","(21.0, 40.0, 38.0)","(2.8, 3.65, 3.547560975609756)","(21.0, 48.0, 38.857142857142854)"
16-12-2022 11:05:07.097020,"(2.25, 2.38, 2.359)","(26.0, 80.0, 70.0)","(41.0, 150.0, 117.5)","(51.0, 120.0, 111.66666666666666)","(11.0, 16.0, 15.25)","(18.0, 34.0, 31.5)","(6.0, 9.0, 8.889655172413793)","(21.0, 40.0, 36.285714285714285)","(2.8, 3.65, 3.547560975609756)","(21.0, 48.0, 40.4)"
16-12-2022 11:05:08.257704,"(2.25, 2.38, 2.359)","(26.0, 80.0, 70.0)","(41.0, 150.0, 117.5)","(51.0, 140.0, 129.375)","(11.0, 16.0, 15.25)","(18.0, 32.0, 31.5)","(6.0, 9.0, 8.889655172413793)","(21.0, 42.0, 36.285714285714285)","(2.8, 3.65, 3.547560975609756)","(21.0, 46.0, 40.4)"
16-12-2022 11:05:09.419945,"(2.25, 2.38, 2.359)","(26.0, 80.0, 74.0)","(41.0, 150.0, 117.5)","(51.0, 140.0, 128.57142857142856)","(11.0, 16.0, 15.25)","(18.0, 32.0, 31.5)","(6.0, 9.0, 8.889655172413793)","(21.0, 42.0, 36.285714285714285)","(2.8, 3.65, 3.547560975609756)","(21.0, 46.0, 40.4)"
16-12-2022 11:05:10.542837,"(2.25, 2.38, 2.359)","(26.0, 80.0, 74.0)","(41.0, 150.0, 117.5)","(51.0, 140.0, 128.57142857142856)","(11.0, 16.0, 15.25)","(18.0, 32.0, 33.55555555555556)","(6.0, 9.0, 8.889655172413793)","(21.0, 42.0, 36.285714285714285)","(2.8, 3.65, 3.547560975609756)","(21.0, 46.0, 40.4)"
16-12-2022 11:05:11.695244,"(2.2, 2.38, 2.359)","(31.0, 80.0, 74.0)","(51.0, 150.0, 117.5)","(41.0, 140.0, 102.5)","(11.0, 16.0, 15.25)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.889655172413793)","(21.0, 42.0, 37.55555555555556)","(2.8, 3.65, 3.547560975609756)","(21.0, 46.0, 40.4)"
16-12-2022 11:05:12.881836,"(2.2, 2.38, 2.359)","(31.0, 80.0, 74.0)","(51.0, 150.0, 117.5)","(41.0, 140.0, 102.5)","(11.0, 16.0, 15.25)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.889655172413793)","(21.0, 42.0, 37.55555555555556)","(2.8, 3.65, 3.547560975609756)","(21.0, 46.0, 40.4)"
16-12-2022 11:05:14.165434,"(2.2, 2.38, 2.359)","(31.0, 80.0, 74.0)","(51.0, 150.0, 117.5)","(41.0, 140.0, 102.5)","(11.0, 16.0, 15.25)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.889655172413793)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.547560975609756)","(21.0, 46.0, 40.4)"
16-12-2022 11:05:15.442529,"(2.2, 2.38, 2.359)","(31.0, 80.0, 70.0)","(51.0, 150.0, 130.0)","(41.0, 140.0, 102.5)","(11.0, 16.0, 15.666666666666666)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.889655172413793)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.547560975609756)","(21.0, 46.0, 42.888888888888886)"
16-12-2022 11:05:16.641262,"(2.2, 2.38, 2.359)","(31.0, 80.0, 76.0)","(51.0, 150.0, 130.0)","(41.0, 140.0, 102.5)","(11.0, 16.0, 15.666666666666666)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.889655172413793)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.572222222222222)","(21.0, 46.0, 44.44444444444444)"
16-12-2022 11:05:17.857229,"(2.2, 2.38, 2.359)","(31.0, 80.0, 74.66666666666666)","(51.0, 150.0, 130.0)","(41.0, 140.0, 102.5)","(11.0, 16.0, 15.666666666666666)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.889655172413793)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.572222222222222)","(21.0, 48.0, 44.44444444444444)"
16-12-2022 11:05:19.062512,"(2.2, 2.38, 2.359)","(31.0, 80.0, 74.66666666666666)","(51.0, 150.0, 122.5)","(41.0, 140.0, 105.0)","(11.0, 16.0, 15.666666666666666)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.889655172413793)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.572222222222222)","(21.0, 48.0, 44.44444444444444)"
16-12-2022 11:05:20.219105,"(2.2, 2.38, 2.359)","(31.0, 80.0, 74.66666666666666)","(51.0, 150.0, 122.5)","(41.0, 140.0, 105.0)","(11.0, 16.0, 15.625)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.781818181818181)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.572222222222222)","(21.0, 48.0, 44.44444444444444)"
16-12-2022 11:05:21.434597,"(2.2, 2.38, 2.359)","(31.0, 80.0, 74.66666666666666)","(51.0, 150.0, 122.5)","(41.0, 140.0, 105.0)","(11.0, 16.0, 15.625)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.781818181818181)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.572222222222222)","(21.0, 48.0, 44.44444444444444)"
16-12-2022 11:05:22.679732,"(2.2, 2.38, 2.359)","(31.0, 75.0, 62.5)","(51.0, 150.0, 122.5)","(41.0, 140.0, 102.5)","(11.0, 16.0, 15.625)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.781818181818181)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.572222222222222)","(21.0, 48.0, 44.44444444444444)"
16-12-2022 11:05:23.907847,"(2.2, 2.38, 2.359)","(31.0, 75.0, 62.5)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.625)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.781818181818181)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.572222222222222)","(21.0, 48.0, 44.44444444444444)"
16-12-2022 11:05:25.083277,"(2.2, 2.38, 2.359)","(31.0, 75.0, 62.5)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.625)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.781818181818181)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.5764705882352943)","(21.0, 48.0, 45.09090909090909)"
16-12-2022 11:05:26.310211,"(2.2, 2.38, 2.359)","(31.0, 70.0, 63.333333333333336)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.625)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.781818181818181)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.6, 3.572222222222222)","(21.0, 48.0, 45.09090909090909)"
16-12-2022 11:05:27.546041,"(2.2, 2.38, 2.359)","(31.0, 65.0, 57.5)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.5)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.781818181818181)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.572222222222222)","(21.0, 48.0, 45.09090909090909)"
16-12-2022 11:05:28.764723,"(2.2, 2.38, 2.3627397260273972)","(31.0, 65.0, 60.14285714285714)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.818181818181818)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.781818181818181)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.572222222222222)","(21.0, 48.0, 45.09090909090909)"
16-12-2022 11:05:30.037182,"(2.2, 2.38, 2.3627397260273972)","(31.0, 65.0, 60.14285714285714)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.818181818181818)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.85)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.572222222222222)","(21.0, 48.0, 45.09090909090909)"
16-12-2022 11:05:31.307733,"(2.2, 2.38, 2.3627397260273972)","(31.0, 60.0, 56.57142857142857)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.818181818181818)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.85)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.575)","(21.0, 48.0, 45.09090909090909)"
16-12-2022 11:05:32.515333,"(2.2, 2.34, 2.3385714285714285)","(31.0, 60.0, 56.57142857142857)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.818181818181818)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.85)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.572222222222222)","(21.0, 48.0, 45.09090909090909)"
16-12-2022 11:05:33.740321,"(2.2, 2.38, 2.3627397260273972)","(31.0, 60.0, 56.57142857142857)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.818181818181818)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.85)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.572222222222222)","(21.0, 48.0, 45.09090909090909)"
16-12-2022 11:05:35.008606,"(2.2, 2.36, 2.3346478873239436)","(31.0, 60.0, 56.57142857142857)","(51.0, 150.0, 122.5)","(41.0, 140.0, 102.5)","(11.0, 16.0, 15.818181818181818)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.85)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.547560975609756)","(21.0, 48.0, 45.09090909090909)"
16-12-2022 11:05:36.261369,"(2.2, 2.38, 2.362972972972973)","(31.0, 85.0, 74.42857142857143)","(51.0, 150.0, 122.5)","(41.0, 140.0, 115.0)","(11.0, 16.0, 15.166666666666666)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.85)","(21.0, 42.0, 35.333333333333336)","(2.8, 3.65, 3.547560975609756)","(21.0, 48.0, 45.09090909090909)"
16-12-2022 11:05:37.587776,"(2.2, 2.38, 2.361470588235294)","(31.0, 85.0, 74.42857142857143)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.166666666666666)","(19.0, 34.0, 33.55555555555556)","(6.0, 9.0, 8.85)","(21.0, 42.0, 34.0)","(2.8, 3.65, 3.547560975609756)","(21.0, 48.0, 45.09090909090909)"
16-12-2022 11:05:38.851827,"(2.2, 2.36, 2.333333333333333)","(31.0, 85.0, 48.0)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.166666666666666)","(19.0, 34.0, 32.0)","(6.0, 9.0, 8.879999999999999)","(21.0, 42.0, 38.888888888888886)","(2.8, 3.65, 3.5364864864864867)","(21.0, 48.0, 42.666666666666664)"
16-12-2022 11:05:40.020128,"(2.2, 2.36, 2.333333333333333)","(31.0, 80.0, 48.0)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.545454545454545)","(19.0, 34.0, 33.44444444444444)","(6.0, 9.2, 8.879999999999999)","(21.0, 40.0, 38.888888888888886)","(2.8, 3.65, 3.5364864864864867)","(21.0, 48.0, 41.6)"
16-12-2022 11:05:41.186022,"(2.2, 2.36, 2.336103896103896)","(31.0, 75.0, 46.333333333333336)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.545454545454545)","(19.0, 34.0, 33.44444444444444)","(6.0, 9.2, 8.8)","(21.0, 40.0, 38.285714285714285)","(2.8, 3.65, 3.5364864864864867)","(21.0, 48.0, 41.6)"
16-12-2022 11:05:42.340934,"(2.2, 2.34, 2.3205714285714283)","(31.0, 75.0, 47.666666666666664)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.545454545454545)","(19.0, 34.0, 33.44444444444444)","(6.0, 9.4, 8.866666666666667)","(21.0, 40.0, 37.8)","(2.8, 3.65, 3.5364864864864867)","(21.0, 48.0, 41.6)"
16-12-2022 11:05:43.545578,"(2.2, 2.34, 2.32)","(31.0, 75.0, 54.5)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.545454545454545)","(19.0, 34.0, 33.44444444444444)","(6.0, 9.4, 8.866666666666667)","(21.0, 40.0, 38.0)","(2.8, 3.65, 3.5364864864864867)","(21.0, 48.0, 41.6)"
16-12-2022 11:05:44.812056,"(2.2, 2.34, 2.3205714285714283)","(31.0, 75.0, 58.599999999999994)","(51.0, 150.0, 122.5)","(41.0, 140.0, 100.0)","(11.0, 16.0, 15.545454545454545)","(19.0, 34.0, 33.44444444444444)","(6.0, 9.4, 8.866666666666667)","(21.0, 40.0, 38.0)","(2.8, 3.65, 3.5364864864864867)","(21.0, 48.0, 41.6)"
