,Hot Return,Lost Cause,Bow Down,Yarramundi Bee,Springvale Bray,Like A Tiger,Faster Than Slow,Sophia Palms
14-12-2022 13:15:43.668041,"(51.0, 110.0, 102.0)","(11.0, 15.0, 14.333333333333334)","(31.0, 60.0, 49.666666666666664)","(2.6, 3.1, 3.051851851851852)","(2.6, 3.05, 3.000909090909091)","(7.0, 99999, 99990)","(41.0, 110.0, 103.75)","(5.5, 8.6, 8.410526315789474)"
14-12-2022 13:15:44.839143,"(51.0, 110.0, 102.0)","(11.0, 15.0, 14.333333333333334)","(31.0, 60.0, 50.926829268292686)","(2.6, 3.1, 3.051851851851852)","(2.6, 3.05, 2.9934615384615384)","(7.0, 99999, 99990)","(41.0, 110.0, 103.75)","(5.5, 8.6, 8.257142857142856)"
14-12-2022 13:15:46.026851,"(51.0, 110.0, 102.0)","(11.0, 15.0, 14.333333333333334)","(31.0, 60.0, 50.926829268292686)","(2.6, 3.1, 3.051851851851852)","(2.6, 3.05, 2.995217391304348)","(7.0, 99999, 99990)","(41.0, 110.0, 103.75)","(5.5, 8.6, 8.272727272727272)"
14-12-2022 13:15:47.190289,"(51.0, 110.0, 102.0)","(11.0, 15.0, 14.333333333333334)","(31.0, 60.0, 50.926829268292686)","(2.6, 3.1, 3.051851851851852)","(2.6, 3.05, 2.995217391304348)","(7.0, 99999, 99990)","(41.0, 110.0, 103.75)","(5.5, 8.6, 8.272727272727272)"
14-12-2022 13:15:48.380864,"(51.0, 110.0, 102.0)","(11.0, 15.0, 14.333333333333334)","(31.0, 60.0, 50.926829268292686)","(2.6, 3.1, 3.051851851851852)","(2.6, 3.05, 2.995217391304348)","(7.0, 99999, 99990)","(41.0, 110.0, 103.75)","(5.5, 8.6, 8.272727272727272)"
14-12-2022 13:15:49.746968,"(51.0, 110.0, 102.0)","(11.0, 15.0, 14.333333333333334)","(31.0, 60.0, 50.7)","(2.6, 3.1, 3.05)","(2.6, 3.05, 3.0033333333333334)","(7.0, 99999, 99990)","(41.0, 110.0, 103.75)","(5.5, 8.6, 8.410526315789474)"
14-12-2022 13:15:50.983029,"(51.0, 110.0, 96.66666666666667)","(11.0, 15.0, 14.333333333333334)","(31.0, 60.0, 50.88235294117647)","(2.6, 3.1, 3.0575757575757576)","(2.6, 3.05, 3.0033333333333334)","(7.0, 99999, 99990)","(41.0, 110.0, 103.75)","(5.5, 8.6, 8.410526315789474)"
14-12-2022 13:15:52.195409,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.333333333333334)","(31.0, 60.0, 50.88235294117647)","(2.6, 3.1, 3.0791666666666666)","(2.6, 3.05, 3.0038636363636364)","(7.0, 99999, 99990)","(41.0, 110.0, 103.75)","(5.5, 8.6, 8.375)"
14-12-2022 13:15:53.446341,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.333333333333334)","(31.0, 60.0, 50.88235294117647)","(2.6, 3.1, 3.0791666666666666)","(2.6, 3.05, 2.9982608695652173)","(7.0, 99999, 99990)","(41.0, 110.0, 103.75)","(5.5, 8.6, 8.342857142857142)"
14-12-2022 13:15:54.696099,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.3125)","(31.0, 60.0, 52.4390243902439)","(2.6, 3.1, 3.0724137931034483)","(2.6, 3.05, 2.9982608695652173)","(7.0, 99999, 99990)","(41.0, 110.0, 103.75)","(5.5, 8.6, 8.410526315789474)"
14-12-2022 13:15:55.915861,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.3125)","(31.0, 60.0, 50.926829268292686)","(2.6, 3.1, 3.07)","(2.6, 3.05, 2.9935483870967743)","(7.0, 99999, 99990)","(41.0, 110.0, 103.75)","(5.5, 8.6, 8.257142857142856)"
14-12-2022 13:15:57.133859,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.3125)","(31.0, 60.0, 50.926829268292686)","(2.6, 3.1, 3.11875)","(2.6, 3.05, 3.005128205128205)","(7.0, 99999, 99990)","(41.0, 110.0, 103.75)","(5.5, 8.6, 8.17142857142857)"
14-12-2022 13:15:58.425972,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.454545454545455)","(31.0, 60.0, 50.926829268292686)","(2.6, 3.15, 3.1166666666666667)","(2.6, 3.05, 2.942105263157895)","(7.0, 99999, 99990)","(41.0, 110.0, 103.75)","(5.5, 8.4, 8.333333333333334)"
14-12-2022 13:15:59.609733,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.357142857142858)","(31.0, 60.0, 50.926829268292686)","(2.6, 3.15, 3.1029411764705883)","(2.6, 2.98, 2.9554285714285715)","(7.0, 99999, 99990)","(41.0, 110.0, 101.66666666666666)","(5.5, 8.4, 8.26086956521739)"
14-12-2022 13:16:00.801210,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.357142857142858)","(31.0, 60.0, 52.666666666666664)","(2.6, 3.15, 3.1029411764705883)","(2.6, 2.98, 2.9554285714285715)","(7.5, 99999, 99990)","(41.0, 110.0, 101.66666666666666)","(6.0, 8.4, 8.26086956521739)"
14-12-2022 13:16:01.927488,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.357142857142858)","(31.0, 55.0, 52.666666666666664)","(2.6, 3.15, 3.1017857142857146)","(2.6, 2.98, 2.9554285714285715)","(7.5, 99999, 99990)","(41.0, 110.0, 101.66666666666666)","(6.0, 8.4, 8.233333333333334)"
14-12-2022 13:16:03.042923,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.25)","(31.0, 55.0, 51.888888888888886)","(2.6, 3.15, 3.1017857142857146)","(2.6, 2.98, 2.9554285714285715)","(7.5, 99999, 99990)","(41.0, 110.0, 101.66666666666666)","(6.0, 8.4, 8.233333333333334)"
14-12-2022 13:16:04.151455,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.227272727272727)","(31.0, 55.0, 52.84615384615385)","(2.6, 3.15, 3.0970588235294114)","(2.6, 2.98, 2.9554285714285715)","(7.5, 99999, 99990)","(41.0, 110.0, 101.66666666666666)","(6.0, 8.4, 8.27027027027027)"
14-12-2022 13:16:05.200778,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.227272727272727)","(31.0, 55.0, 52.84615384615385)","(2.6, 3.15, 3.0999999999999996)","(2.6, 2.98, 2.9554285714285715)","(7.5, 99999, 99990)","(41.0, 110.0, 101.66666666666666)","(6.0, 8.6, 8.422222222222222)"
14-12-2022 13:16:06.224842,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.25)","(31.0, 55.0, 51.705882352941174)","(2.6, 3.15, 3.0948275862068964)","(2.6, 2.98, 2.9554285714285715)","(7.5, 99999, 99990)","(41.0, 110.0, 101.42857142857143)","(6.0, 8.6, 8.357894736842105)"
14-12-2022 13:16:07.237600,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.25)","(31.0, 55.0, 51.705882352941174)","(2.6, 3.15, 3.0948275862068964)","(2.6, 2.98, 2.9513333333333334)","(7.5, 99999, 99990)","(41.0, 110.0, 101.42857142857143)","(6.0, 8.6, 8.328571428571427)"
14-12-2022 13:16:08.289712,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.19047619047619)","(31.0, 55.0, 52.84615384615385)","(2.6, 3.1, 3.0654761904761902)","(2.6, 2.98, 2.9545454545454546)","(7.5, 99999, 99990)","(41.0, 110.0, 102.64705882352942)","(6.0, 8.6, 8.478787878787879)"
14-12-2022 13:16:09.378327,"(51.0, 110.0, 103.33333333333333)","(11.0, 15.0, 14.37037037037037)","(31.0, 55.0, 51.705882352941174)","(2.6, 3.1, 3.0654761904761902)","(2.6, 2.98, 2.9366027397260273)","(7.5, 99999, 99990)","(41.0, 110.0, 92.5)","(6.0, 8.6, 8.528571428571428)"
14-12-2022 13:16:10.454742,"(51.0, 100.0, 99.23076923076923)","(11.0, 15.0, 14.37037037037037)","(31.0, 55.0, 51.705882352941174)","(2.6, 3.1, 3.0560606060606057)","(2.6, 2.94, 2.936910344827586)","(7.5, 99999, 99990)","(41.0, 110.0, 99.23076923076923)","(6.0, 8.6, 8.478787878787879)"
14-12-2022 13:16:11.623507,"(51.0, 100.0, 99.23076923076923)","(11.0, 15.0, 14.37037037037037)","(31.0, 55.0, 51.5)","(2.6, 3.1, 3.0589999999999997)","(2.6, 2.94, 2.9676666666666667)","(7.5, 99999, 99990)","(41.0, 110.0, 99.23076923076923)","(6.0, 8.6, 8.420408163265305)"
14-12-2022 13:16:12.888715,"(51.0, 100.0, 99.23076923076923)","(11.0, 15.0, 14.3125)","(31.0, 55.0, 52.84615384615385)","(2.6, 3.1, 3.0641304347826086)","(2.6, 2.98, 2.964583333333333)","(7.5, 99999, 99990)","(41.0, 110.0, 102.22222222222223)","(6.0, 8.6, 8.36774193548387)"
14-12-2022 13:16:14.186473,"(51.0, 100.0, 99.23076923076923)","(11.0, 15.0, 14.3125)","(31.0, 55.0, 52.84615384615385)","(2.6, 3.1, 3.0641304347826086)","(2.6, 2.98, 2.9597701149425286)","(7.5, 99999, 99990)","(41.0, 110.0, 102.22222222222223)","(6.0, 8.6, 8.327272727272728)"
14-12-2022 13:16:15.407826,"(51.0, 100.0, 99.23076923076923)","(11.0, 15.0, 14.303030303030303)","(31.0, 55.0, 52.84615384615385)","(2.6, 3.1, 3.0597560975609754)","(2.6, 2.98, 2.953333333333333)","(7.5, 99999, 99990)","(41.0, 110.0, 102.22222222222223)","(6.0, 8.4, 8.423529411764706)"
14-12-2022 13:16:16.621867,"(51.0, 100.0, 99.23076923076923)","(11.0, 15.0, 14.285714285714286)","(31.0, 55.0, 52.84615384615385)","(2.6, 3.1, 3.0589999999999997)","(2.6, 2.98, 2.9504166666666665)","(7.5, 99999, 99990)","(41.0, 110.0, 102.22222222222223)","(6.0, 8.8, 8.476190476190476)"
14-12-2022 13:16:17.882236,"(51.0, 100.0, 99.23076923076923)","(11.0, 15.0, 14.27027027027027)","(31.0, 55.0, 52.84615384615385)","(2.6, 3.1, 3.062037037037037)","(2.6, 2.98, 2.9480898876404495)","(7.5, 99999, 99990)","(41.0, 110.0, 102.22222222222223)","(6.0, 8.8, 8.5)"
14-12-2022 13:16:19.054823,"(51.0, 100.0, 99.23076923076923)","(11.0, 15.0, 13.891304347826086)","(31.0, 55.0, 51.5)","(2.6, 3.1, 3.0534090909090907)","(2.6, 2.98, 2.948470588235294)","(7.5, 99999, 99990)","(41.0, 110.0, 102.22222222222223)","(6.0, 8.8, 8.727272727272728)"
14-12-2022 13:16:20.173379,"(51.0, 100.0, 99.23076923076923)","(11.0, 14.0, 13.891304347826086)","(31.0, 55.0, 51.5)","(2.6, 3.1, 3.0534090909090907)","(2.6, 2.98, 2.952142857142857)","(7.5, 99999, 99990)","(41.0, 110.0, 102.22222222222223)","(6.0, 8.8, 8.775)"
14-12-2022 13:16:21.235160,"(51.0, 100.0, 99.23076923076923)","(11.0, 14.0, 13.676470588235293)","(31.0, 55.0, 51.5)","(2.6, 3.1, 3.0598039215686272)","(2.6, 2.98, 2.952142857142857)","(7.5, 99999, 99990)","(41.0, 110.0, 102.22222222222223)","(6.0, 8.8, 8.775)"
14-12-2022 13:16:22.381173,"(51.0, 100.0, 99.23076923076923)","(11.0, 14.0, 13.675)","(31.0, 55.0, 53.0)","(2.6, 3.05, 3.028021978021978)","(2.6, 2.98, 2.957297297297297)","(7.5, 99999, 99990)","(41.0, 110.0, 102.22222222222223)","(6.0, 9.0, 8.7)"
14-12-2022 13:16:23.417268,"(51.0, 100.0, 99.23076923076923)","(11.0, 14.0, 13.675)","(31.0, 55.0, 51.68421052631579)","(2.6, 3.05, 3.028021978021978)","(2.6, 2.98, 2.957297297297297)","(7.5, 99999, 99990)","(41.0, 110.0, 102.22222222222223)","(6.0, 9.0, 9.138095238095238)"
14-12-2022 13:16:24.517163,"(51.0, 100.0, 99.23076923076923)","(11.0, 14.0, 13.694444444444445)","(31.0, 55.0, 51.68421052631579)","(2.6, 3.05, 3.001333333333333)","(2.6, 2.98, 2.9485333333333332)","(7.5, 99999, 99990)","(41.0, 110.0, 102.22222222222223)","(6.0, 9.2, 9.063636363636363)"
14-12-2022 13:16:25.573849,"(51.0, 100.0, 99.23076923076923)","(11.0, 14.0, 13.666666666666666)","(31.0, 55.0, 51.888888888888886)","(2.6, 3.1, 3.0588888888888888)","(2.6, 2.98, 2.9485333333333332)","(7.5, 99999, 99990)","(41.0, 110.0, 104.81481481481481)","(6.0, 9.2, 8.992682926829268)"
14-12-2022 13:16:26.662427,"(51.0, 100.0, 99.16666666666667)","(11.0, 13.5, 13.412698412698413)","(31.0, 55.0, 48.25)","(2.6, 3.0, 2.944)","(2.6, 3.15, 3.146954314720812)","(7.5, 99999, 99990)","(41.0, 110.0, 99.0909090909091)","(6.0, 9.0, 8.952)"
14-12-2022 13:16:27.741885,"(51.0, 95.0, 93.92857142857143)","(11.0, 13.5, 13.333333333333334)","(31.0, 50.0, 44.75)","(2.6, 2.96, 2.9453846153846155)","(2.6, 3.15, 3.1448402948402947)","(7.5, 99999, 99990)","(41.0, 100.0, 99.04761904761905)","(6.0, 9.0, 8.966197183098592)"
14-12-2022 13:16:28.967727,"(51.0, 100.0, 99.16666666666667)","(11.0, 13.5, 13.362745098039216)","(31.0, 50.0, 44.857142857142854)","(2.6, 2.96, 2.942727272727273)","(2.6, 3.15, 3.1448402948402947)","(7.5, 99999, 99990)","(41.0, 100.0, 99.04761904761905)","(6.0, 9.0, 8.966197183098592)"
14-12-2022 13:16:30.148906,"(51.0, 100.0, 99.16666666666667)","(11.0, 14.0, 13.592592592592593)","(31.0, 50.0, 45.6)","(2.6, 2.94, 2.8895999999999997)","(2.6, 3.15, 3.1484810126582277)","(7.5, 99999, 99990)","(41.0, 100.0, 99.04761904761905)","(6.0, 9.2, 9.088888888888889)"
14-12-2022 13:16:31.383349,"(51.0, 100.0, 99.16666666666667)","(11.0, 14.0, 13.592592592592593)","(31.0, 50.0, 45.6)","(2.6, 2.94, 2.8895999999999997)","(2.6, 3.15, 3.1484810126582277)","(7.5, 99999, 99990)","(41.0, 100.0, 99.04761904761905)","(6.0, 9.2, 9.088888888888889)"
14-12-2022 13:16:32.670885,"(51.0, 100.0, 99.47368421052632)","(11.0, 14.0, 13.666666666666666)","(31.0, 50.0, 45.6)","(2.6, 2.9, 2.8899999999999997)","(2.6, 3.15, 3.1486737400530505)","(7.5, 99999, 99990)","(41.0, 100.0, 99.04761904761905)","(6.0, 9.2, 9.102325581395348)"
14-12-2022 13:16:33.958809,"(51.0, 100.0, 99.47368421052632)","(11.0, 14.0, 13.73913043478261)","(31.0, 48.0, 45.75)","(2.6, 2.9, 2.8849462365591396)","(2.6, 3.2, 3.178735632183908)","(7.5, 99999, 99990)","(41.0, 100.0, 99.0909090909091)","(6.0, 9.0, 9.11340206185567)"
14-12-2022 13:16:35.186897,"(51.0, 100.0, 99.47368421052632)","(11.0, 14.0, 13.75)","(31.0, 48.0, 47.25)","(2.6, 2.9, 2.8779487179487178)","(2.6, 3.2, 3.182692307692308)","(7.5, 99999, 99990)","(41.0, 100.0, 99.0909090909091)","(6.0, 9.2, 9.11340206185567)"
14-12-2022 13:16:36.472631,"(51.0, 100.0, 99.47368421052632)","(11.0, 14.0, 13.75)","(31.0, 48.0, 47.25)","(2.6, 2.9, 2.856)","(2.6, 3.2, 3.1842342342342342)","(7.5, 99999, 99990)","(41.0, 100.0, 99.0909090909091)","(6.0, 9.2, 9.14942528735632)"
14-12-2022 13:16:37.705926,"(51.0, 100.0, 99.47368421052632)","(11.0, 14.0, 13.96875)","(31.0, 48.0, 47.45454545454545)","(2.6, 2.86, 2.8635294117647057)","(2.6, 3.2, 3.1842342342342342)","(7.5, 99999, 99990)","(41.0, 100.0, 99.0909090909091)","(6.0, 9.2, 9.145)"
14-12-2022 13:16:38.833092,"(51.0, 100.0, 99.47368421052632)","(11.0, 14.5, 14.0)","(31.0, 48.0, 47.45454545454545)","(2.6, 2.88, 2.8635294117647057)","(2.6, 3.2, 3.1842342342342342)","(7.5, 99999, 99990)","(41.0, 100.0, 107.3913043478261)","(6.0, 9.2, 9.193103448275862)"
14-12-2022 13:16:39.922067,"(51.0, 100.0, 99.47368421052632)","(11.0, 14.5, 13.976190476190476)","(31.0, 48.0, 45.1578947368421)","(2.6, 2.88, 2.851)","(2.6, 3.2, 3.1830000000000003)","(7.5, 99999, 99990)","(41.0, 110.0, 104.81481481481481)","(6.0, 9.2, 9.238297872340425)"
14-12-2022 13:16:41.005840,"(51.0, 100.0, 99.47368421052632)","(11.0, 14.5, 13.976190476190476)","(31.0, 48.0, 45.81818181818182)","(2.6, 2.86, 2.8569999999999998)","(2.6, 3.2, 3.1942528735632187)","(7.5, 99999, 99990)","(41.0, 110.0, 104.61538461538461)","(6.0, 9.4, 9.261224489795918)"
14-12-2022 13:16:42.186428,"(51.0, 100.0, 99.47368421052632)","(11.0, 14.5, 13.928571428571429)","(31.0, 48.0, 45.0)","(2.6, 2.86, 2.8569999999999998)","(2.6, 3.2, 3.1942528735632187)","(7.5, 99999, 99990)","(41.0, 110.0, 99.16666666666667)","(6.0, 9.4, 9.25263157894737)"
14-12-2022 13:16:43.356632,"(51.0, 100.0, 98.75)","(11.0, 14.5, 13.916666666666666)","(31.0, 48.0, 46.61538461538461)","(2.6, 2.86, 2.847272727272727)","(2.6, 3.2, 3.193975903614458)","(7.5, 99999, 99990)","(41.0, 100.0, 99.58333333333333)","(6.0, 9.4, 9.25263157894737)"
14-12-2022 13:16:44.474857,"(51.0, 100.0, 98.75)","(11.0, 14.5, 13.928571428571429)","(31.0, 48.0, 45.0)","(2.6, 2.86, 2.8377777777777777)","(2.6, 3.2, 3.166666666666667)","(7.5, 99999, 99990)","(41.0, 100.0, 99.58333333333333)","(6.0, 9.4, 9.314285714285713)"
14-12-2022 13:16:45.683686,"(51.0, 100.0, 98.75)","(11.0, 14.5, 13.928571428571429)","(31.0, 48.0, 45.0)","(2.6, 2.86, 2.8377777777777777)","(2.6, 3.2, 3.166666666666667)","(7.5, 99999, 99990)","(41.0, 100.0, 99.58333333333333)","(6.0, 9.6, 9.3)"
14-12-2022 13:16:46.774717,"(51.0, 100.0, 98.75)","(11.0, 14.5, 13.954545454545455)","(31.0, 48.0, 45.0)","(2.6, 2.86, 2.8509090909090906)","(2.6, 3.15, 3.1334782608695653)","(7.5, 99999, 99990)","(41.0, 100.0, 98.125)","(6.0, 9.4, 9.304761904761905)"
14-12-2022 13:16:47.911450,"(51.0, 100.0, 98.75)","(11.0, 14.5, 13.714285714285714)","(31.0, 48.0, 46.285714285714285)","(2.6, 2.86, 2.8509090909090906)","(2.6, 3.15, 3.1409574468085104)","(7.5, 99999, 99990)","(41.0, 100.0, 98.125)","(6.0, 9.4, 9.133333333333333)"
14-12-2022 13:16:49.045441,"(51.0, 100.0, 98.75)","(11.0, 14.0, 13.55)","(31.0, 48.0, 46.285714285714285)","(2.6, 2.88, 2.86)","(2.6, 3.15, 3.1409574468085104)","(7.5, 99999, 99990)","(41.0, 100.0, 98.125)","(6.0, 9.2, 9.133333333333333)"
14-12-2022 13:16:50.167141,"(51.0, 100.0, 98.75)","(11.0, 14.0, 13.779661016949152)","(31.0, 50.0, 49.42857142857143)","(2.6, 2.9, 2.8897435897435897)","(2.6, 3.15, 3.144078947368421)","(7.5, 99999, 99990)","(41.0, 100.0, 98.125)","(6.0, 9.0, 8.97391304347826)"
14-12-2022 13:16:51.252794,"(51.0, 100.0, 98.75)","(11.0, 14.0, 13.766666666666666)","(31.0, 50.0, 49.42857142857143)","(2.6, 2.92, 2.893333333333333)","(2.6, 3.15, 3.144078947368421)","(7.5, 99999, 99990)","(41.0, 100.0, 98.125)","(6.0, 9.0, 8.97391304347826)"
14-12-2022 13:16:52.342583,"(51.0, 95.0, 93.88888888888889)","(11.0, 14.0, 13.75438596491228)","(31.0, 50.0, 48.666666666666664)","(2.6, 2.94, 2.904102564102564)","(2.6, 3.15, 3.1295180722891565)","(7.5, 99999, 99990)","(41.0, 100.0, 98.125)","(6.0, 9.0, 8.976923076923077)"
14-12-2022 13:16:53.492262,"(51.0, 95.0, 93.88888888888889)","(11.0, 14.0, 13.728813559322035)","(31.0, 50.0, 50.88235294117647)","(2.6, 2.96, 2.917872340425532)","(2.6, 3.15, 3.109166666666667)","(7.5, 99999, 99990)","(41.0, 100.0, 96.25)","(6.0, 9.2, 9.098507462686566)"
14-12-2022 13:16:54.665540,"(51.0, 95.0, 93.88888888888889)","(11.0, 14.0, 13.682539682539682)","(31.0, 55.0, 50.88235294117647)","(2.6, 2.96, 2.9125925925925924)","(2.6, 3.15, 3.109322033898305)","(7.5, 99999, 99990)","(41.0, 100.0, 94.16666666666667)","(6.0, 9.2, 9.06)"
14-12-2022 13:16:55.857279,"(51.0, 95.0, 93.5)","(11.0, 14.0, 13.796610169491526)","(31.0, 55.0, 49.333333333333336)","(2.6, 2.92, 2.9051162790697673)","(2.6, 3.15, 3.0829545454545455)","(7.5, 99999, 99990)","(41.0, 100.0, 96.25)","(6.0, 9.2, 9.212903225806452)"
14-12-2022 13:16:57.071136,"(51.0, 95.0, 93.5)","(11.0, 14.0, 13.76923076923077)","(31.0, 50.0, 52.27777777777778)","(2.6, 2.92, 2.9296296296296296)","(2.6, 3.1, 3.0771428571428574)","(7.5, 99999, 99990)","(41.0, 100.0, 96.25)","(6.0, 9.4, 9.104761904761904)"
14-12-2022 13:16:58.286248,"(51.0, 95.0, 93.92857142857143)","(11.0, 14.0, 13.53763440860215)","(31.0, 55.0, 51.15384615384615)","(2.6, 2.94, 2.9413793103448276)","(2.6, 3.1, 3.058695652173913)","(7.5, 99999, 99990)","(41.0, 100.0, 96.25)","(6.0, 9.2, 8.947826086956521)"
14-12-2022 13:16:59.469683,"(51.0, 95.0, 93.92857142857143)","(11.0, 14.0, 13.53763440860215)","(31.0, 55.0, 51.25)","(2.6, 2.96, 2.936216216216216)","(2.6, 3.1, 3.040137614678899)","(7.5, 99999, 99990)","(41.0, 100.0, 96.25)","(6.0, 9.0, 8.930769230769231)"
14-12-2022 13:17:00.668415,"(51.0, 95.0, 93.92857142857143)","(11.0, 14.0, 13.51086956521739)","(31.0, 55.0, 51.68421052631579)","(2.6, 2.96, 2.941176470588235)","(2.6, 3.05, 3.0557142857142856)","(7.5, 99999, 99990)","(41.0, 100.0, 94.16666666666667)","(6.0, 9.0, 8.82)"
14-12-2022 13:17:01.904285,"(51.0, 95.0, 93.84615384615384)","(11.0, 14.0, 13.488636363636363)","(31.0, 55.0, 51.68421052631579)","(2.5, 2.96, 2.9593103448275864)","(2.6, 3.1, 3.0557142857142856)","(7.5, 99999, 99990)","(41.0, 100.0, 102.5)","(6.5, 9.0, 8.772972972972974)"
14-12-2022 13:17:03.031173,"(51.0, 95.0, 93.84615384615384)","(11.0, 14.0, 13.465909090909092)","(31.0, 55.0, 51.92307692307692)","(2.5, 2.98, 2.9412903225806453)","(2.6, 3.1, 3.068636363636364)","(7.5, 99999, 99990)","(41.0, 110.0, 99.0909090909091)","(6.5, 8.8, 8.669565217391304)"
14-12-2022 13:17:04.113551,"(51.0, 95.0, 94.16666666666667)","(11.0, 14.0, 13.44047619047619)","(31.0, 55.0, 52.083333333333336)","(2.5, 2.98, 2.915)","(2.6, 3.1, 3.0672727272727274)","(7.5, 99999, 99990)","(41.0, 110.0, 98.75)","(6.5, 8.8, 8.672727272727272)"
14-12-2022 13:17:05.251866,"(51.0, 100.0, 99.0909090909091)","(11.0, 14.0, 13.476744186046512)","(31.0, 55.0, 51.041666666666664)","(2.5, 2.92, 2.9252631578947366)","(2.6, 3.1, 3.0538461538461537)","(7.5, 99999, 99990)","(41.0, 110.0, 97.14285714285714)","(6.5, 8.8, 8.556521739130435)"
14-12-2022 13:17:06.462462,"(51.0, 100.0, 99.0909090909091)","(11.0, 14.0, 13.694915254237289)","(31.0, 55.0, 51.041666666666664)","(2.5, 2.94, 2.914461538461538)","(2.6, 3.1, 3.029390681003584)","(7.5, 99999, 99990)","(41.0, 110.0, 97.3076923076923)","(6.5, 8.6, 8.64)"
14-12-2022 13:17:07.653124,"(51.0, 100.0, 99.0909090909091)","(11.0, 14.5, 13.673913043478262)","(31.0, 55.0, 50.869565217391305)","(2.5, 2.92, 3.0465408805031444)","(2.6, 3.05, 2.9904)","(7.5, 99999, 99990)","(41.0, 110.0, 97.3076923076923)","(6.5, 8.8, 8.488888888888889)"
14-12-2022 13:17:08.855369,"(51.0, 100.0, 99.0)","(11.0, 14.5, 13.673913043478262)","(31.0, 55.0, 50.869565217391305)","(2.5, 3.05, 3.049833887043189)","(2.6, 3.0, 2.9903703703703703)","(7.5, 99999, 99990)","(41.0, 110.0, 98.75)","(6.5, 8.6, 8.366666666666667)"
14-12-2022 13:17:10.119062,"(51.0, 100.0, 99.0)","(11.0, 14.0, 13.553191489361701)","(31.0, 55.0, 50.869565217391305)","(2.5, 3.05, 3.041899441340782)","(2.6, 3.05, 2.9877403846153845)","(7.5, 99999, 99990)","(41.0, 110.0, 102.5)","(6.5, 8.4, 8.443478260869565)"
14-12-2022 13:17:11.467396,"(51.0, 100.0, 99.0)","(11.0, 14.0, 13.357142857142858)","(31.0, 55.0, 50.869565217391305)","(2.5, 3.1, 3.0834757834757838)","(2.6, 3.05, 2.9877403846153845)","(7.5, 99999, 99990)","(41.0, 110.0, 102.5)","(6.5, 8.6, 8.342857142857143)"
14-12-2022 13:17:12.733038,"(51.0, 100.0, 99.0)","(11.0, 13.5, 13.39655172413793)","(31.0, 55.0, 50.869565217391305)","(2.5, 3.1, 3.0893491124260355)","(2.6, 3.05, 2.987853658536585)","(7.5, 99999, 99990)","(41.0, 110.0, 100.625)","(6.5, 8.4, 8.059999999999999)"
14-12-2022 13:17:14.031152,"(51.0, 100.0, 99.0)","(11.0, 13.5, 14.157894736842104)","(31.0, 55.0, 50.74074074074074)","(2.5, 3.1, 3.066265060240964)","(2.6, 3.05, 2.978407960199005)","(7.5, 99999, 99990)","(41.0, 110.0, 100.625)","(6.5, 8.2, 7.936)"
14-12-2022 13:17:15.387132,"(51.0, 100.0, 99.0)","(11.0, 14.5, 14.285714285714286)","(31.0, 55.0, 50.57692307692308)","(2.5, 3.1, 3.0733333333333333)","(2.6, 2.98, 3.024688796680498)","(7.5, 99999, 99990)","(41.0, 110.0, 100.625)","(6.5, 8.0, 7.761904761904762)"
14-12-2022 13:17:16.635879,"(51.0, 100.0, 99.0)","(11.0, 14.5, 14.285714285714286)","(31.0, 55.0, 50.57692307692308)","(2.5, 3.1, 3.0733333333333333)","(2.6, 3.05, 3.0421985815602834)","(7.5, 99999, 99990)","(41.0, 110.0, 100.625)","(6.5, 7.8, 7.808333333333334)"
14-12-2022 13:17:17.873847,"(51.0, 100.0, 99.0)","(11.0, 14.5, 14.285714285714286)","(31.0, 55.0, 50.57692307692308)","(2.5, 3.1, 3.0733333333333333)","(2.6, 3.05, 3.0448484848484845)","(7.5, 99999, 99990)","(41.0, 110.0, 104.23076923076923)","(6.5, 8.0, 7.808333333333334)"
14-12-2022 13:17:19.054728,"(51.0, 100.0, 99.0)","(11.0, 14.5, 14.285714285714286)","(31.0, 55.0, 50.57692307692308)","(2.5, 3.1, 3.063779527559055)","(2.6, 3.05, 3.031481481481481)","(7.5, 99999, 99990)","(41.0, 110.0, 104.23076923076923)","(6.5, 8.0, 7.7555555555555555)"
14-12-2022 13:17:20.305897,"(51.0, 100.0, 99.0)","(11.0, 14.5, 14.242857142857144)","(31.0, 55.0, 50.57692307692308)","(2.5, 3.1, 3.072151898734177)","(2.6, 3.05, 3.002)","(7.5, 99999, 99990)","(41.0, 110.0, 104.23076923076923)","(6.5, 7.8, 7.726666666666667)"
