,Lady Adele,Middle Child,Miss Illuminate,Pants On Fire,Sockastar,Bella Tesoro,Cannoli,Harper Rae,Hear Me Out,Lady Shalaa,Thida,Two Gets You Five
10-01-2023 13:23:43.904803,"(101.0, 210.0, 202.77777777777777)","(14.0, 20.0, 19.822222222222223)","(7.5, 8.4, 8.345454545454546)","(31.0, 50.0, 48.888888888888886)","(26.0, 65.0, 61.666666666666664)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1202349869451695)","(4.4, 5.4, 5.439130434782609)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.229411764705882)","(5.0, 6.2, 6.116666666666667)","(101.0, 200.0, 183.8095238095238)"
10-01-2023 13:23:45.594633,"(101.0, 210.0, 202.77777777777777)","(14.0, 20.0, 19.822222222222223)","(7.5, 8.4, 8.312)","(31.0, 50.0, 48.888888888888886)","(26.0, 65.0, 62.083333333333336)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1335294117647057)","(4.4, 5.5, 5.433333333333334)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.226190476190476)","(5.0, 6.2, 6.083870967741936)","(101.0, 200.0, 183.8095238095238)"
10-01-2023 13:23:47.213639,"(101.0, 210.0, 202.77777777777777)","(14.0, 20.0, 19.822222222222223)","(7.5, 8.4, 8.312)","(31.0, 50.0, 48.888888888888886)","(26.0, 65.0, 62.083333333333336)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1351851851851853)","(4.4, 5.5, 5.433333333333334)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.226190476190476)","(5.0, 6.2, 6.083870967741936)","(101.0, 200.0, 183.8095238095238)"
10-01-2023 13:23:48.860966,"(101.0, 210.0, 202.77777777777777)","(14.0, 20.0, 19.822222222222223)","(7.5, 8.4, 8.242105263157894)","(31.0, 50.0, 48.888888888888886)","(26.0, 65.0, 62.083333333333336)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1351851851851853)","(4.4, 5.5, 5.475)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.226190476190476)","(5.0, 6.2, 6.083870967741936)","(101.0, 200.0, 183.8095238095238)"
10-01-2023 13:23:50.434554,"(101.0, 210.0, 202.77777777777777)","(14.0, 20.0, 19.822222222222223)","(7.5, 8.4, 8.242105263157894)","(31.0, 50.0, 48.888888888888886)","(26.0, 65.0, 62.083333333333336)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1351851851851853)","(4.4, 5.5, 5.475)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.226190476190476)","(5.0, 6.2, 6.083870967741936)","(101.0, 200.0, 183.8095238095238)"
10-01-2023 13:23:52.042661,"(101.0, 210.0, 202.77777777777777)","(14.0, 20.0, 19.822222222222223)","(7.5, 8.4, 8.296551724137931)","(31.0, 50.0, 48.888888888888886)","(26.0, 65.0, 62.083333333333336)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1405723905723906)","(4.4, 5.5, 5.475)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.226190476190476)","(5.0, 6.2, 6.083870967741936)","(101.0, 200.0, 183.8095238095238)"
10-01-2023 13:23:53.623782,"(101.0, 210.0, 200.71428571428572)","(14.0, 20.0, 19.323529411764707)","(7.5, 8.4, 8.321739130434782)","(31.0, 50.0, 48.888888888888886)","(26.0, 65.0, 62.083333333333336)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1418088737201364)","(4.4, 5.5, 5.442857142857143)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.296875)","(5.0, 6.2, 6.0928571428571425)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:23:55.284676,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.3)","(7.5, 8.4, 8.321739130434782)","(31.0, 50.0, 48.888888888888886)","(26.0, 65.0, 62.083333333333336)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.14)","(4.4, 5.5, 5.427272727272728)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.296875)","(5.0, 6.2, 6.0928571428571425)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:23:56.927544,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.3)","(7.5, 8.4, 8.321739130434782)","(31.0, 50.0, 48.888888888888886)","(26.0, 65.0, 62.083333333333336)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.14)","(4.4, 5.5, 5.366666666666667)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.296875)","(5.0, 6.2, 6.0928571428571425)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:23:58.769439,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.3)","(7.5, 8.4, 8.284848484848483)","(31.0, 50.0, 48.888888888888886)","(26.0, 65.0, 62.5)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.142857142857143)","(4.4, 5.4, 5.3352941176470585)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.296875)","(5.0, 6.2, 6.118918918918919)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:00.520509,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.3)","(7.5, 8.6, 8.284848484848483)","(31.0, 50.0, 48.888888888888886)","(26.0, 65.0, 62.5)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.142857142857143)","(4.4, 5.4, 5.3352941176470585)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.128571428571429)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:02.416622,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.3)","(7.5, 8.6, 8.284848484848483)","(31.0, 50.0, 48.888888888888886)","(26.0, 65.0, 60.90909090909091)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1454918032786883)","(4.4, 5.4, 5.3352941176470585)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.128571428571429)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:04.254104,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.3)","(7.5, 8.6, 8.284848484848483)","(31.0, 50.0, 48.888888888888886)","(26.0, 70.0, 60.55555555555556)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.146058091286307)","(4.4, 5.4, 5.3352941176470585)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.128571428571429)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:06.106872,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.423076923076923)","(7.5, 8.6, 8.284848484848483)","(31.0, 50.0, 49.0)","(26.0, 70.0, 60.55555555555556)","(101.0, 230.0, 220.0)","(2.7, 3.2, 3.1228395061728396)","(4.4, 5.4, 5.383333333333334)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.128571428571429)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:07.785853,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.637931034482758)","(7.5, 8.6, 8.273267326732674)","(31.0, 50.0, 49.42857142857143)","(26.0, 70.0, 60.55555555555556)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1228395061728396)","(4.4, 5.4, 5.383333333333334)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.128571428571429)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:09.377119,"(101.0, 210.0, 200.71428571428572)","(14.0, 20.0, 19.637931034482758)","(7.5, 8.4, 8.242105263157894)","(31.0, 50.0, 49.42857142857143)","(26.0, 70.0, 62.857142857142854)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.383333333333334)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.128571428571429)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:11.053623,"(101.0, 210.0, 200.71428571428572)","(14.0, 20.0, 19.637931034482758)","(7.5, 8.4, 8.242105263157894)","(31.0, 50.0, 50.916666666666664)","(26.0, 70.0, 62.857142857142854)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.297872340425532)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.128571428571429)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:12.606062,"(101.0, 210.0, 200.71428571428572)","(14.0, 20.0, 19.69811320754717)","(7.5, 8.4, 8.242105263157894)","(31.0, 55.0, 53.76470588235294)","(26.0, 70.0, 62.857142857142854)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.285714285714286)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.128571428571429)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:14.291203,"(101.0, 210.0, 200.71428571428572)","(14.0, 20.0, 19.69811320754717)","(7.5, 8.4, 8.242105263157894)","(31.0, 55.0, 53.76470588235294)","(26.0, 70.0, 63.0)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.285714285714286)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.128571428571429)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:15.969473,"(101.0, 210.0, 200.71428571428572)","(14.0, 20.0, 19.69811320754717)","(7.5, 8.4, 8.283870967741935)","(31.0, 55.0, 53.76470588235294)","(26.0, 70.0, 63.0)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.285714285714286)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.128571428571429)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:17.600339,"(101.0, 210.0, 200.71428571428572)","(14.0, 20.0, 19.69811320754717)","(7.5, 8.4, 8.283870967741935)","(31.0, 55.0, 56.111111111111114)","(26.0, 70.0, 63.0)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.265625)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.128571428571429)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:19.287825,"(101.0, 210.0, 200.71428571428572)","(14.0, 20.0, 19.69811320754717)","(7.5, 8.4, 8.283870967741935)","(31.0, 60.0, 55.78947368421053)","(26.0, 70.0, 63.0)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.265625)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.128571428571429)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:20.934677,"(101.0, 210.0, 200.71428571428572)","(14.0, 20.0, 19.69811320754717)","(7.5, 8.4, 8.283870967741935)","(31.0, 60.0, 55.78947368421053)","(26.0, 70.0, 63.0)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.265625)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.128571428571429)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:22.715485,"(101.0, 210.0, 200.71428571428572)","(14.0, 20.0, 19.69811320754717)","(7.5, 8.4, 8.283870967741935)","(31.0, 60.0, 56.666666666666664)","(26.0, 70.0, 64.4)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.265625)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.0760000000000005)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:24.436561,"(101.0, 210.0, 200.71428571428572)","(14.0, 20.0, 18.84375)","(7.5, 8.4, 8.283870967741935)","(31.0, 60.0, 56.666666666666664)","(26.0, 70.0, 64.4)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.265625)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:26.059574,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.0, 18.84375)","(7.5, 8.4, 8.283870967741935)","(31.0, 60.0, 56.666666666666664)","(26.0, 70.0, 64.4)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.257534246575343)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:27.690625,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.0, 18.84375)","(7.5, 8.4, 8.283870967741935)","(31.0, 60.0, 56.666666666666664)","(26.0, 70.0, 64.4)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.257534246575343)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.267857142857142)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:29.367849,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.0, 19.147058823529413)","(7.5, 8.4, 8.283870967741935)","(31.0, 60.0, 56.666666666666664)","(26.0, 70.0, 64.4)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.257534246575343)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.267857142857142)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:31.051056,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.283870967741935)","(31.0, 60.0, 56.666666666666664)","(26.0, 70.0, 64.4)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.260869565217392)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.267857142857142)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:32.755569,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.283870967741935)","(31.0, 60.0, 58.0)","(26.0, 70.0, 66.3157894736842)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.133779761904762)","(4.4, 5.4, 5.214285714285714)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.267857142857142)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:34.376482,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.271604938271604)","(31.0, 60.0, 56.666666666666664)","(26.0, 70.0, 66.3157894736842)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1612676056338027)","(4.4, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.267857142857142)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:36.081153,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.271604938271604)","(31.0, 60.0, 56.666666666666664)","(26.0, 70.0, 65.17241379310344)","(101.0, 230.0, 220.0)","(2.7, 3.2, 3.1610599078341015)","(4.4, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.267857142857142)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:37.679407,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.271604938271604)","(31.0, 60.0, 56.666666666666664)","(26.0, 70.0, 65.17241379310344)","(101.0, 230.0, 220.0)","(2.7, 3.2, 3.1612676056338027)","(4.4, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.267857142857142)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:39.337494,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.289473684210527)","(31.0, 60.0, 56.666666666666664)","(26.0, 70.0, 65.17241379310344)","(101.0, 230.0, 220.0)","(2.7, 3.2, 3.1612676056338027)","(4.4, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.267857142857142)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:40.931309,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.289473684210527)","(31.0, 60.0, 56.666666666666664)","(26.0, 70.0, 65.17241379310344)","(101.0, 230.0, 220.0)","(2.7, 3.2, 3.1612676056338027)","(4.4, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:42.469510,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.289473684210527)","(31.0, 60.0, 56.666666666666664)","(26.0, 70.0, 65.17241379310344)","(101.0, 230.0, 220.0)","(2.7, 3.2, 3.1612676056338027)","(4.4, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:43.987751,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.289473684210527)","(31.0, 60.0, 56.666666666666664)","(26.0, 70.0, 65.17241379310344)","(101.0, 230.0, 220.0)","(2.7, 3.2, 3.1612676056338027)","(4.4, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:45.539633,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.357723577235772)","(31.0, 60.0, 57.241379310344826)","(26.0, 70.0, 65.17241379310344)","(101.0, 230.0, 220.0)","(2.7, 3.2, 3.1439102564102566)","(4.4, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:47.310157,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.375238095238096)","(31.0, 60.0, 57.241379310344826)","(26.0, 70.0, 65.17241379310344)","(101.0, 230.0, 220.0)","(2.7, 3.2, 3.1439102564102566)","(4.4, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.8)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:49.097009,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.376363636363637)","(31.0, 60.0, 57.241379310344826)","(26.0, 70.0, 63.84615384615385)","(101.0, 230.0, 220.0)","(2.7, 3.2, 3.1388724035608306)","(4.4, 5.4, 5.1842696629213485)","(16.0, 30.0, 29.09090909090909)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:51.009312,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.376363636363637)","(31.0, 60.0, 56.666666666666664)","(26.0, 65.0, 63.84615384615385)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1388724035608306)","(4.4, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.571428571428573)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:52.926375,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.147058823529413)","(7.5, 8.4, 8.376363636363637)","(31.0, 60.0, 58.0)","(26.0, 65.0, 64.54545454545455)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.149063670411985)","(4.2, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.571428571428573)","(12.0, 14.5, 14.279661016949152)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:54.630754,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.09090909090909)","(7.5, 8.4, 8.376363636363637)","(31.0, 60.0, 56.666666666666664)","(26.0, 65.0, 64.54545454545455)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.149063670411985)","(4.2, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.571428571428573)","(12.0, 14.5, 14.64516129032258)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:56.216150,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.09090909090909)","(7.5, 8.4, 8.376363636363637)","(31.0, 60.0, 53.18181818181818)","(26.0, 65.0, 64.54545454545455)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.149063670411985)","(4.2, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.571428571428573)","(12.0, 15.0, 14.6875)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:57.751393,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.09090909090909)","(7.5, 8.4, 8.376363636363637)","(31.0, 60.0, 53.18181818181818)","(26.0, 65.0, 64.54545454545455)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.149063670411985)","(4.2, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.571428571428573)","(12.0, 15.0, 14.6875)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:24:59.256134,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 18.923076923076923)","(7.5, 8.4, 8.534177215189873)","(31.0, 60.0, 53.18181818181818)","(26.0, 65.0, 64.54545454545455)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.149063670411985)","(4.2, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.571428571428573)","(12.0, 15.0, 14.402439024390244)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:25:00.767512,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 19.09090909090909)","(7.5, 8.6, 8.534177215189873)","(31.0, 60.0, 53.18181818181818)","(26.0, 65.0, 64.54545454545455)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.14281045751634)","(4.2, 5.4, 5.1842696629213485)","(16.0, 30.0, 28.571428571428573)","(12.0, 14.5, 14.471428571428572)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:25:02.276086,"(101.0, 210.0, 200.71428571428572)","(14.0, 19.5, 18.842105263157894)","(7.5, 8.6, 8.534177215189873)","(31.0, 60.0, 53.18181818181818)","(26.0, 65.0, 61.666666666666664)","(101.0, 230.0, 220.0)","(2.7, 3.2, 3.14281045751634)","(4.2, 5.4, 5.247058823529412)","(16.0, 30.0, 28.571428571428573)","(12.0, 14.5, 14.471428571428572)","(5.0, 6.2, 6.045)","(101.0, 200.0, 190.55555555555554)"
10-01-2023 13:25:03.906199,"(101.0, 210.0, 202.08333333333334)","(14.0, 19.0, 18.95)","(7.5, 8.6, 8.534177215189873)","(31.0, 60.0, 53.18181818181818)","(26.0, 65.0, 62.142857142857146)","(101.0, 230.0, 220.0)","(2.7, 3.2, 3.130800821355236)","(4.2, 5.3, 5.28395061728395)","(16.0, 30.0, 29.84375)","(12.0, 14.5, 14.104166666666666)","(5.0, 6.2, 6.03)","(101.0, 200.0, 192.27272727272728)"
10-01-2023 13:25:05.546180,"(101.0, 210.0, 202.17391304347825)","(14.0, 19.0, 19.33783783783784)","(7.5, 8.6, 8.534177215189873)","(31.0, 60.0, 54.44444444444444)","(26.0, 65.0, 62.142857142857146)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.125)","(4.2, 5.3, 5.145070422535211)","(16.0, 30.0, 31.113636363636363)","(12.0, 14.5, 13.985714285714286)","(5.0, 6.2, 6.013414634146342)","(101.0, 200.0, 192.27272727272728)"
10-01-2023 13:25:07.132491,"(101.0, 210.0, 202.5)","(14.0, 19.5, 19.33783783783784)","(7.5, 8.6, 8.525)","(31.0, 60.0, 54.44444444444444)","(26.0, 65.0, 62.142857142857146)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1074340527577937)","(4.2, 5.3, 5.145070422535211)","(16.0, 32.0, 31.113636363636363)","(12.0, 14.0, 13.985714285714286)","(5.0, 6.2, 6.035483870967742)","(101.0, 200.0, 192.27272727272728)"
10-01-2023 13:25:08.693773,"(101.0, 210.0, 202.5)","(14.0, 19.5, 19.33783783783784)","(7.5, 8.6, 8.525)","(31.0, 60.0, 53.18181818181818)","(26.0, 65.0, 62.142857142857146)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1074340527577937)","(4.2, 5.3, 5.145070422535211)","(16.0, 32.0, 31.113636363636363)","(12.0, 14.0, 13.985714285714286)","(5.0, 6.2, 6.035483870967742)","(101.0, 200.0, 192.27272727272728)"
10-01-2023 13:25:10.154760,"(101.0, 210.0, 202.5)","(14.0, 19.5, 19.33783783783784)","(7.5, 8.6, 8.357333333333333)","(31.0, 60.0, 53.18181818181818)","(26.0, 65.0, 62.142857142857146)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1091013824884794)","(4.2, 5.3, 5.152727272727273)","(16.0, 32.0, 31.113636363636363)","(12.0, 14.0, 13.919753086419753)","(5.0, 6.2, 6.035483870967742)","(101.0, 200.0, 147.5)"
10-01-2023 13:25:11.784909,"(101.0, 210.0, 202.5)","(14.0, 19.5, 19.26923076923077)","(7.5, 8.4, 8.378787878787879)","(31.0, 60.0, 51.666666666666664)","(26.0, 65.0, 62.5)","(101.0, 230.0, 220.0)","(2.7, 3.15, 3.1068126520681267)","(4.2, 5.2, 5.168292682926829)","(16.0, 32.0, 31.113636363636363)","(12.0, 14.5, 13.93956043956044)","(5.0, 6.2, 6.08)","(101.0, 200.0, 147.5)"
10-01-2023 13:25:13.304178,"(101.0, 210.0, 202.5)","(14.0, 19.5, 19.25)","(7.5, 8.4, 8.378787878787879)","(31.0, 60.0, 51.666666666666664)","(26.0, 65.0, 62.5)","(101.0, 230.0, 233.33333333333334)","(2.7, 3.15, 3.1068126520681267)","(4.2, 5.2, 5.162222222222222)","(16.0, 32.0, 30.933333333333334)","(12.0, 14.5, 14.06338028169014)","(5.0, 6.2, 6.104615384615385)","(101.0, 200.0, 147.5)"
10-01-2023 13:25:15.006755,"(101.0, 210.0, 203.33333333333334)","(14.0, 20.0, 19.34375)","(7.5, 8.4, 8.376666666666667)","(31.0, 60.0, 53.47826086956522)","(26.0, 65.0, 62.5)","(101.0, 280.0, 250.0)","(2.7, 3.15, 3.1128661087866107)","(4.2, 5.2, 5.065625)","(16.0, 32.0, 30.933333333333334)","(12.0, 14.5, 14.06338028169014)","(5.0, 6.2, 6.104615384615385)","(101.0, 200.0, 147.5)"
