,Golden Oak,Pear Lemonade,Big Falcon Rocket,Trevilion,Saint Scotty,Joyride,Get Hammered,Rys Revenge
15-12-2022 13:06:21.669376,"(20.0, 46.0, 31.333333333333332)","(26.0, 75.0, 58.5)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 99.4)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.061538461538461)","(1.9, 2.24, 2.2075675675675677)","(15.0, 21.0, 18.5)"
15-12-2022 13:06:22.735049,"(20.0, 46.0, 26.363636363636363)","(26.0, 75.0, 69.5)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 68.25)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.1)","(1.9, 2.24, 2.2075675675675677)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:23.791930,"(20.0, 46.0, 27.1)","(26.0, 75.0, 59.5)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 68.25)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.1)","(1.9, 2.24, 2.2075675675675677)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:24.902682,"(20.0, 46.0, 30.25)","(26.0, 80.0, 71.5)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 102.75)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.1)","(1.9, 2.24, 2.2075675675675677)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:26.033222,"(20.0, 46.0, 27.45)","(26.0, 80.0, 73.2)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 68.25)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.1)","(1.9, 2.24, 2.2075675675675677)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:27.138305,"(20.0, 46.0, 27.45)","(26.0, 80.0, 64.0)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 102.75)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.1)","(1.9, 2.24, 2.2075675675675677)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:28.294263,"(20.0, 46.0, 27.45)","(26.0, 80.0, 64.0)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 99.4)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.1)","(1.9, 2.24, 2.2075675675675677)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:29.479294,"(20.0, 46.0, 27.45)","(26.0, 80.0, 64.0)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 68.25)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.1)","(1.9, 2.24, 2.2075675675675677)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:30.628003,"(19.0, 46.0, 27.45)","(26.0, 80.0, 64.0)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 68.25)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.1)","(1.9, 2.24, 2.2075675675675677)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:31.777622,"(19.0, 46.0, 27.45)","(26.0, 80.0, 64.0)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 68.25)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.0)","(1.9, 2.24, 2.1725)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:32.942472,"(19.0, 46.0, 27.45)","(26.0, 80.0, 70.0)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 99.4)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.0)","(1.9, 2.26, 2.255333333333333)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:34.043054,"(19.0, 46.0, 27.45)","(26.0, 80.0, 67.5)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 99.4)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.0)","(1.9, 2.26, 2.255333333333333)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:35.188238,"(19.0, 46.0, 30.25)","(26.0, 80.0, 70.0)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 68.25)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.0)","(1.9, 2.26, 2.255333333333333)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:36.394130,"(19.0, 46.0, 27.45)","(26.0, 80.0, 70.0)","(3.5, 4.0, 3.7494117647058824)","(19.0, 120.0, 99.4)","(16.0, 26.0, 22.5)","(7.0, 9.6, 9.0)","(1.9, 2.26, 2.255333333333333)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:37.562183,"(19.0, 46.0, 27.45)","(26.0, 80.0, 70.0)","(3.5, 4.0, 3.9333333333333336)","(19.0, 120.0, 68.25)","(16.0, 26.0, 21.5)","(7.0, 9.4, 9.1)","(1.9, 2.26, 2.255333333333333)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:38.778154,"(19.0, 46.0, 27.45)","(26.0, 80.0, 70.0)","(3.5, 3.95, 3.9333333333333336)","(19.0, 120.0, 99.4)","(16.0, 24.0, 21.5)","(7.0, 9.4, 9.266666666666667)","(1.9, 2.26, 2.255333333333333)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:39.970044,"(20.0, 44.0, 31.75)","(26.0, 80.0, 70.0)","(3.5, 3.95, 3.9333333333333336)","(19.0, 120.0, 99.4)","(16.0, 24.0, 21.5)","(7.0, 9.4, 9.266666666666667)","(1.9, 2.26, 2.255333333333333)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:41.131814,"(20.0, 44.0, 31.75)","(26.0, 80.0, 70.0)","(3.5, 3.95, 3.9333333333333336)","(19.0, 120.0, 117.21621621621621)","(16.0, 24.0, 21.5)","(7.0, 9.4, 9.266666666666667)","(1.9, 2.26, 2.2591549295774644)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:42.354132,"(20.0, 44.0, 26.85)","(26.0, 80.0, 76.25)","(3.5, 3.95, 3.9333333333333336)","(19.0, 120.0, 117.21621621621621)","(16.0, 24.0, 21.5)","(7.0, 9.4, 9.258823529411766)","(1.9, 2.26, 2.2591549295774644)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:43.457893,"(19.0, 42.0, 33.0)","(26.0, 80.0, 75.0)","(3.5, 3.95, 3.9333333333333336)","(19.0, 120.0, 102.91666666666666)","(16.0, 24.0, 21.5)","(7.0, 9.4, 9.258823529411766)","(1.9, 2.26, 2.2591549295774644)","(15.0, 20.0, 18.5)"
15-12-2022 13:06:44.542803,"(19.0, 42.0, 30.088235294117645)","(26.0, 80.0, 77.85714285714286)","(3.5, 3.95, 3.9333333333333336)","(19.0, 120.0, 102.91666666666666)","(16.0, 24.0, 21.5)","(7.0, 9.4, 8.88)","(1.9, 2.26, 2.2591549295774644)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:06:45.631981,"(19.0, 40.0, 32.0)","(26.0, 80.0, 77.85714285714286)","(3.5, 3.95, 3.9333333333333336)","(19.0, 120.0, 102.91666666666666)","(16.0, 24.0, 21.5)","(7.0, 9.6, 8.88)","(1.9, 2.26, 2.2591549295774644)","(15.0, 20.0, 17.958333333333332)"
15-12-2022 13:06:46.648009,"(19.0, 40.0, 32.0)","(26.0, 80.0, 77.85714285714286)","(3.5, 3.95, 3.9333333333333336)","(19.0, 120.0, 102.91666666666666)","(16.0, 24.0, 21.5)","(7.0, 9.6, 9.24)","(1.9, 2.26, 2.24)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:06:47.709569,"(19.0, 40.0, 26.666666666666668)","(26.0, 80.0, 77.85714285714286)","(3.5, 3.95, 3.9333333333333336)","(19.0, 120.0, 94.75)","(16.0, 24.0, 21.5)","(7.0, 9.6, 9.24)","(1.9, 2.26, 2.24)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:06:48.797078,"(19.0, 40.0, 26.666666666666668)","(26.0, 80.0, 77.85714285714286)","(3.5, 3.95, 3.939130434782609)","(19.0, 120.0, 94.875)","(16.0, 24.0, 21.5)","(7.0, 9.6, 9.24)","(1.9, 2.26, 2.24)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:06:49.912569,"(19.0, 40.0, 26.0)","(26.0, 80.0, 77.85714285714286)","(3.5, 3.95, 3.939130434782609)","(19.0, 120.0, 94.875)","(16.0, 24.0, 21.5)","(7.0, 9.6, 9.24)","(1.9, 2.26, 2.256)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:06:51.163625,"(19.0, 40.0, 32.0)","(26.0, 80.0, 77.85714285714286)","(3.5, 3.95, 3.939130434782609)","(19.0, 120.0, 94.875)","(16.0, 24.0, 21.5)","(7.0, 9.6, 9.24)","(1.9, 2.26, 2.256)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:06:52.440338,"(19.0, 40.0, 32.0)","(26.0, 80.0, 71.66666666666667)","(3.5, 3.95, 3.939130434782609)","(19.0, 120.0, 94.875)","(16.0, 24.0, 21.5)","(7.0, 9.6, 9.1)","(1.9, 2.26, 2.256)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:06:53.592397,"(19.0, 40.0, 32.0)","(26.0, 80.0, 71.66666666666667)","(3.5, 3.95, 3.939130434782609)","(19.0, 120.0, 94.875)","(16.0, 24.0, 21.5)","(7.0, 9.6, 9.1)","(1.9, 2.26, 2.256)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:06:54.708834,"(19.0, 40.0, 36.0)","(26.0, 80.0, 75.0)","(3.5, 3.95, 3.927777777777778)","(19.0, 120.0, 95.0)","(16.0, 24.0, 21.5)","(7.0, 9.6, 9.1)","(1.9, 2.26, 2.256)","(15.0, 20.0, 18.710526315789473)"
15-12-2022 13:06:55.869450,"(19.0, 40.0, 30.5)","(26.0, 80.0, 76.875)","(3.5, 3.95, 3.9494609164420487)","(19.0, 120.0, 94.625)","(16.0, 24.0, 23.083333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.3, 2.284)","(15.0, 20.0, 18.710526315789473)"
15-12-2022 13:06:57.003468,"(19.0, 40.0, 34.285714285714285)","(26.0, 80.0, 76.875)","(3.5, 3.95, 3.9494609164420487)","(19.0, 120.0, 94.625)","(16.0, 24.0, 23.083333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.3, 2.284)","(15.0, 20.0, 18.710526315789473)"
15-12-2022 13:06:58.099636,"(19.0, 40.0, 34.285714285714285)","(26.0, 80.0, 76.875)","(3.5, 3.95, 3.9494609164420487)","(19.0, 120.0, 94.625)","(16.0, 24.0, 23.083333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.3, 2.284)","(15.0, 20.0, 18.710526315789473)"
15-12-2022 13:06:59.170196,"(19.0, 40.0, 34.285714285714285)","(26.0, 80.0, 76.875)","(3.5, 4.2, 4.195095367847411)","(19.0, 120.0, 94.625)","(16.0, 24.0, 23.083333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.3, 2.284)","(15.0, 20.0, 18.710526315789473)"
15-12-2022 13:07:00.156985,"(19.0, 40.0, 34.285714285714285)","(26.0, 80.0, 76.875)","(3.5, 4.5, 4.372549019607844)","(19.0, 120.0, 94.5)","(16.0, 24.0, 23.083333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.3, 2.284)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:01.256810,"(19.0, 40.0, 34.285714285714285)","(26.0, 80.0, 76.875)","(3.5, 4.4, 4.361904761904762)","(19.0, 120.0, 108.72222222222223)","(16.0, 24.0, 23.083333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.3, 2.284)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:02.426970,"(18.0, 40.0, 34.285714285714285)","(26.0, 80.0, 76.875)","(3.5, 4.4, 4.361904761904762)","(19.0, 120.0, 86.33333333333333)","(16.0, 24.0, 22.333333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.3, 2.284)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:03.619117,"(18.0, 40.0, 34.285714285714285)","(26.0, 80.0, 76.875)","(3.5, 4.4, 4.361904761904762)","(19.0, 120.0, 69.75)","(16.0, 24.0, 22.333333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.3, 2.284)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:04.882631,"(18.0, 42.0, 31.0)","(26.0, 80.0, 78.91304347826087)","(3.5, 4.4, 4.361904761904762)","(19.0, 120.0, 69.75)","(16.0, 24.0, 22.333333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.3, 2.284)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:06.175185,"(18.0, 42.0, 31.0)","(26.0, 80.0, 78.91304347826087)","(3.5, 4.4, 4.361904761904762)","(19.0, 120.0, 69.75)","(16.0, 24.0, 21.666666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.3, 2.284)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:07.430179,"(18.0, 42.0, 30.333333333333336)","(26.0, 80.0, 73.33333333333333)","(3.5, 4.4, 4.312)","(19.0, 120.0, 95.0)","(16.0, 23.0, 22.333333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.3, 2.284)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:08.701628,"(18.0, 42.0, 30.333333333333336)","(26.0, 80.0, 73.33333333333333)","(3.5, 4.4, 4.312)","(19.0, 120.0, 95.0)","(16.0, 24.0, 22.333333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.3, 2.28796992481203)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:09.968289,"(18.0, 42.0, 30.333333333333336)","(26.0, 80.0, 73.33333333333333)","(3.5, 4.4, 4.312)","(19.0, 120.0, 95.0)","(16.0, 24.0, 22.333333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.3, 2.1410650887573968)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:11.247727,"(18.0, 42.0, 30.333333333333336)","(26.0, 80.0, 73.33333333333333)","(3.5, 4.4, 4.312)","(19.0, 120.0, 99.9)","(16.0, 24.0, 21.75)","(7.0, 9.6, 9.4)","(1.9, 2.2, 2.0672)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:12.449004,"(18.0, 42.0, 27.714285714285715)","(26.0, 80.0, 73.33333333333333)","(3.5, 4.4, 4.312)","(19.0, 120.0, 99.9)","(16.0, 24.0, 21.75)","(7.0, 9.6, 9.4)","(1.9, 2.2, 2.0672)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:13.755937,"(18.0, 42.0, 30.0)","(26.0, 80.0, 73.33333333333333)","(3.5, 4.4, 4.066666666666666)","(19.0, 120.0, 95.0)","(16.0, 24.0, 21.75)","(7.0, 9.6, 9.4)","(1.9, 2.2, 2.0672)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:15.073282,"(18.0, 42.0, 34.5)","(26.0, 80.0, 77.5)","(3.5, 4.4, 4.266666666666667)","(19.0, 120.0, 99.6)","(16.0, 24.0, 21.75)","(7.0, 9.6, 9.4)","(1.9, 2.2, 2.0672)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:16.299111,"(18.0, 42.0, 34.5)","(26.0, 80.0, 77.5)","(3.5, 4.4, 4.266666666666667)","(19.0, 120.0, 99.5)","(16.0, 24.0, 22.333333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.2, 2.0672)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:17.573198,"(18.0, 42.0, 34.5)","(26.0, 80.0, 77.5)","(3.5, 4.4, 4.32)","(19.0, 80.0, 59.333333333333336)","(16.0, 24.0, 22.333333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.2, 2.0847058823529414)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:18.809123,"(18.0, 42.0, 34.5)","(26.0, 80.0, 77.5)","(3.5, 4.4, 4.32)","(19.0, 80.0, 59.333333333333336)","(16.0, 24.0, 22.333333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.0847058823529414)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:19.987033,"(18.0, 42.0, 34.5)","(26.0, 80.0, 77.5)","(3.5, 4.4, 4.32)","(19.0, 80.0, 71.21428571428572)","(16.0, 24.0, 22.333333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.075483870967742)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:21.106042,"(18.0, 42.0, 34.5)","(26.0, 80.0, 77.5)","(3.5, 4.4, 4.1659999999999995)","(19.0, 80.0, 59.5)","(16.0, 24.0, 22.333333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.075483870967742)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:22.303728,"(18.0, 42.0, 34.5)","(31.0, 80.0, 77.5)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 59.666666666666664)","(16.0, 24.0, 22.333333333333332)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.075483870967742)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:23.593839,"(18.0, 42.0, 34.5)","(31.0, 80.0, 77.5)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 59.833333333333336)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.075483870967742)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:24.816657,"(18.0, 42.0, 36.69230769230769)","(31.0, 80.0, 78.94736842105263)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 59.833333333333336)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.072)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:26.089549,"(18.0, 42.0, 34.5)","(31.0, 80.0, 78.94736842105263)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 59.833333333333336)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.072)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:27.337446,"(18.0, 42.0, 34.5)","(31.0, 80.0, 78.94736842105263)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 59.666666666666664)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.072)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:28.642761,"(18.0, 42.0, 34.5)","(31.0, 80.0, 78.94736842105263)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 73.9)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.072)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:29.990641,"(18.0, 42.0, 34.5)","(31.0, 80.0, 78.94736842105263)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 69.91666666666667)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.072)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:31.298222,"(18.0, 42.0, 34.5)","(31.0, 80.0, 78.94736842105263)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 50.0)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.072)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:32.675333,"(18.0, 42.0, 34.5)","(31.0, 80.0, 78.94736842105263)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 50.0)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.072)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:33.981226,"(18.0, 42.0, 34.5)","(31.0, 80.0, 78.94736842105263)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 67.8)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.0942857142857143)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:35.271272,"(18.0, 42.0, 34.5)","(31.0, 80.0, 78.94736842105263)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 67.8)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.156)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:36.569069,"(18.0, 42.0, 34.5)","(31.0, 80.0, 77.5)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 59.833333333333336)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.1729411764705886)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:37.811585,"(18.0, 42.0, 34.5)","(31.0, 80.0, 77.5)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.1729411764705886)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:39.127298,"(18.0, 42.0, 34.5)","(31.0, 80.0, 77.5)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.1747826086956525)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:40.444311,"(18.0, 44.0, 35.75)","(31.0, 80.0, 77.5)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.1747826086956525)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:41.756196,"(18.0, 44.0, 35.75)","(31.0, 80.0, 77.5)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.9, 2.18, 2.1747826086956525)","(15.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:43.066934,"(18.0, 44.0, 35.75)","(31.0, 80.0, 77.5)","(3.5, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(16.0, 24.0, 22.166666666666668)","(7.0, 9.6, 9.4)","(1.85, 2.18, 2.17)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:44.350874,"(18.0, 44.0, 28.7)","(31.0, 80.0, 77.5)","(3.6, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(15.0, 24.0, 22.166666666666668)","(7.0, 9.6, 8.933333333333334)","(1.85, 2.18, 2.172857142857143)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:45.601044,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.0)","(3.6, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(15.0, 24.0, 23.0)","(7.0, 9.6, 8.933333333333334)","(1.85, 2.18, 2.172857142857143)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:46.808232,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.0)","(3.6, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(15.0, 24.0, 23.0)","(7.0, 9.6, 8.71111111111111)","(1.85, 2.18, 2.1752380952380954)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:47.949489,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.0)","(3.6, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(15.0, 24.0, 23.0)","(7.0, 9.6, 8.71111111111111)","(1.85, 2.18, 2.172)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:49.073867,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.0)","(3.6, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(15.0, 24.0, 23.0)","(7.0, 9.6, 8.71111111111111)","(1.85, 2.18, 2.172)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:50.270399,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.0)","(3.6, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(15.0, 24.0, 23.0)","(7.0, 9.6, 8.71111111111111)","(1.85, 2.18, 2.1742857142857144)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:51.632798,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.0)","(3.6, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(15.0, 24.0, 23.0)","(7.0, 9.6, 8.71111111111111)","(1.85, 2.18, 2.1742857142857144)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:52.872574,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.0)","(3.6, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(15.0, 24.0, 23.0)","(7.0, 9.6, 8.71111111111111)","(1.85, 2.18, 2.1742857142857144)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:54.195017,"(18.0, 44.0, 28.7)","(31.0, 80.0, 77.5)","(3.6, 4.4, 4.181818181818182)","(20.0, 80.0, 71.28571428571428)","(15.0, 24.0, 22.166666666666668)","(7.0, 9.6, 8.71111111111111)","(1.85, 2.18, 2.1742857142857144)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:55.493124,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.4)","(3.6, 4.4, 4.173913043478261)","(20.0, 80.0, 67.6)","(15.0, 24.0, 22.166666666666668)","(7.0, 9.6, 8.71111111111111)","(1.85, 2.18, 2.1742857142857144)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:56.892198,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.4)","(3.6, 4.4, 4.173913043478261)","(20.0, 80.0, 59.333333333333336)","(15.0, 24.0, 22.166666666666668)","(7.0, 9.6, 8.71111111111111)","(1.85, 2.18, 2.1742857142857144)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:58.222271,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.4)","(3.6, 4.4, 4.173913043478261)","(20.0, 80.0, 59.5)","(15.0, 24.0, 22.333333333333332)","(7.0, 9.6, 8.88888888888889)","(1.85, 2.18, 2.1742857142857144)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:07:59.467467,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.4)","(3.6, 4.4, 4.173913043478261)","(20.0, 80.0, 74.36363636363637)","(15.0, 24.0, 22.166666666666668)","(7.0, 9.6, 8.88888888888889)","(1.85, 2.18, 2.1742857142857144)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:08:00.709326,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.4)","(3.6, 4.4, 4.173913043478261)","(20.0, 80.0, 74.36363636363637)","(15.0, 24.0, 22.166666666666668)","(7.0, 9.6, 8.88888888888889)","(1.85, 2.18, 2.1742857142857144)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:08:01.999904,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.4)","(3.6, 4.4, 4.173913043478261)","(20.0, 80.0, 74.36363636363637)","(15.0, 24.0, 22.166666666666668)","(7.0, 9.6, 8.88888888888889)","(1.85, 2.18, 2.1742857142857144)","(14.0, 20.0, 17.666666666666668)"
15-12-2022 13:08:03.196982,"(18.0, 44.0, 35.75)","(31.0, 80.0, 79.4)","(3.6, 4.4, 4.173913043478261)","(20.0, 80.0, 73.16666666666666)","(15.0, 24.0, 22.166666666666668)","(7.0, 9.6, 8.88888888888889)","(1.85, 2.18, 2.1742857142857144)","(14.0, 20.0, 17.666666666666668)"
