,Dr Zeppelin,Old Stables,Vitality Blast,Dr Valor,Ozzies Risk,Sapphire Speed,Akina Lad,Mileena
11-01-2023 18:01:30.961460,"(17.0, 65.0, 42.0)","(1.3, 1.81, 1.4446153846153846)","(5.0, 11.5, 6.9111111111111105)","(20.0, 60.0, 40.5)","(10.0, 42.0, 37.25)","(26.0, 75.0, 49.0)","(9.0, 18.0, 13.666666666666666)","(71.0, 480.0, 282.5)"
11-01-2023 18:01:32.093335,"(17.0, 65.0, 42.0)","(1.3, 1.81, 1.4446153846153846)","(5.0, 11.5, 6.9111111111111105)","(20.0, 60.0, 40.5)","(10.0, 44.0, 37.25)","(26.0, 75.0, 49.0)","(9.0, 18.0, 13.666666666666666)","(71.0, 480.0, 282.5)"
11-01-2023 18:01:33.241448,"(17.0, 65.0, 42.0)","(1.3, 1.81, 1.566578947368421)","(5.0, 11.5, 6.9111111111111105)","(20.0, 60.0, 40.5)","(10.0, 44.0, 37.25)","(26.0, 75.0, 54.0)","(9.0, 18.0, 13.666666666666666)","(71.0, 480.0, 282.5)"
11-01-2023 18:01:34.591284,"(17.0, 65.0, 42.0)","(1.3, 1.81, 1.566578947368421)","(5.0, 11.5, 6.9111111111111105)","(20.0, 60.0, 40.5)","(10.0, 44.0, 37.25)","(26.0, 85.0, 54.0)","(9.0, 18.0, 13.666666666666666)","(71.0, 480.0, 282.5)"
11-01-2023 18:01:35.857500,"(17.0, 65.0, 42.0)","(1.3, 1.81, 1.4446153846153846)","(5.0, 11.5, 6.9111111111111105)","(20.0, 60.0, 40.5)","(10.0, 44.0, 40.6875)","(26.0, 85.0, 54.0)","(9.0, 18.0, 13.666666666666666)","(71.0, 480.0, 282.5)"
11-01-2023 18:01:37.068366,"(17.0, 65.0, 42.0)","(1.3, 1.81, 1.4446153846153846)","(5.0, 11.5, 6.9111111111111105)","(20.0, 60.0, 40.5)","(10.0, 44.0, 21.714285714285715)","(26.0, 85.0, 39.285714285714285)","(9.0, 18.0, 13.666666666666666)","(71.0, 480.0, 282.5)"
11-01-2023 18:01:38.280080,"(17.0, 65.0, 42.0)","(1.3, 1.81, 1.4446153846153846)","(5.0, 11.5, 6.9111111111111105)","(20.0, 60.0, 40.5)","(10.0, 44.0, 21.714285714285715)","(26.0, 80.0, 54.33333333333333)","(9.0, 18.0, 13.666666666666666)","(71.0, 480.0, 282.5)"
11-01-2023 18:01:39.553005,"(17.0, 65.0, 42.0)","(1.3, 1.81, 1.4985714285714284)","(5.0, 11.5, 6.9111111111111105)","(20.0, 60.0, 40.5)","(10.0, 44.0, 21.714285714285715)","(26.0, 70.0, 54.33333333333333)","(9.0, 18.0, 13.666666666666666)","(71.0, 480.0, 282.5)"
11-01-2023 18:01:40.813438,"(17.0, 65.0, 42.0)","(1.3, 1.91, 1.48875)","(5.0, 11.5, 6.988888888888889)","(20.0, 60.0, 26.666666666666668)","(10.0, 44.0, 21.714285714285715)","(26.0, 70.0, 54.33333333333333)","(9.0, 18.0, 13.666666666666666)","(71.0, 480.0, 317.5)"
11-01-2023 18:01:42.001336,"(17.0, 65.0, 42.0)","(1.3, 1.9, 1.48875)","(5.0, 11.5, 6.092307692307692)","(20.0, 55.0, 26.666666666666668)","(10.0, 44.0, 24.0)","(26.0, 70.0, 60.8)","(9.0, 18.0, 13.666666666666666)","(71.0, 550.0, 317.5)"
11-01-2023 18:01:43.192504,"(17.0, 50.0, 24.166666666666668)","(1.3, 1.89, 1.4458620689655173)","(5.0, 9.6, 6.092307692307692)","(20.0, 55.0, 24.77777777777778)","(10.0, 42.0, 24.0)","(26.0, 70.0, 62.333333333333336)","(9.0, 18.0, 13.666666666666666)","(71.0, 550.0, 317.5)"
11-01-2023 18:01:44.370776,"(17.0, 50.0, 24.166666666666668)","(1.3, 1.88, 1.47)","(5.0, 9.6, 6.092307692307692)","(20.0, 55.0, 24.77777777777778)","(10.0, 42.0, 24.0)","(26.0, 70.0, 48.0)","(9.0, 18.0, 13.666666666666666)","(71.0, 550.0, 317.5)"
11-01-2023 18:01:45.666472,"(17.0, 50.0, 24.166666666666668)","(1.3, 1.87, 1.47)","(5.0, 9.6, 6.092307692307692)","(20.0, 55.0, 24.77777777777778)","(10.0, 42.0, 24.0)","(26.0, 70.0, 48.0)","(9.0, 18.0, 13.666666666666666)","(71.0, 550.0, 317.5)"
11-01-2023 18:01:46.956986,"(17.0, 50.0, 24.166666666666668)","(1.3, 1.86, 1.4586666666666666)","(5.0, 9.6, 6.092307692307692)","(20.0, 55.0, 24.77777777777778)","(10.0, 42.0, 24.0)","(26.0, 70.0, 48.0)","(9.0, 18.0, 13.666666666666666)","(71.0, 550.0, 317.5)"
11-01-2023 18:01:48.158107,"(17.0, 50.0, 24.166666666666668)","(1.3, 1.86, 1.4586666666666666)","(5.0, 9.6, 6.092307692307692)","(20.0, 55.0, 23.833333333333332)","(10.0, 42.0, 24.0)","(26.0, 70.0, 65.6)","(9.0, 18.0, 13.666666666666666)","(71.0, 550.0, 317.5)"
11-01-2023 18:01:49.249376,"(17.0, 50.0, 24.166666666666668)","(1.3, 1.86, 1.4443333333333332)","(5.0, 9.6, 6.092307692307692)","(20.0, 55.0, 27.866666666666667)","(10.0, 42.0, 24.0)","(26.0, 70.0, 65.6)","(9.0, 18.0, 13.25)","(71.0, 550.0, 171.66666666666669)"
11-01-2023 18:01:50.332970,"(17.0, 50.0, 31.666666666666664)","(1.3, 1.86, 1.4443333333333332)","(5.0, 9.6, 6.092307692307692)","(20.0, 55.0, 27.866666666666667)","(10.0, 42.0, 24.0)","(26.0, 70.0, 65.6)","(9.0, 18.5, 13.833333333333334)","(71.0, 580.0, 330.0)"
11-01-2023 18:01:51.461858,"(17.0, 50.0, 24.583333333333332)","(1.3, 1.86, 1.4387755102040816)","(5.0, 9.6, 6.092307692307692)","(20.0, 55.0, 24.75)","(10.0, 42.0, 24.0)","(26.0, 70.0, 65.6)","(9.0, 18.5, 13.833333333333334)","(71.0, 570.0, 330.0)"
11-01-2023 18:01:52.715896,"(17.0, 50.0, 24.583333333333332)","(1.3, 1.84, 1.4383673469387754)","(5.0, 9.6, 6.123076923076923)","(20.0, 55.0, 24.75)","(10.0, 42.0, 24.0)","(26.0, 70.0, 65.6)","(9.0, 18.5, 13.833333333333334)","(71.0, 570.0, 330.0)"
11-01-2023 18:01:54.462623,"(17.0, 50.0, 24.583333333333332)","(1.3, 1.84, 1.4383673469387754)","(5.0, 10.0, 6.123076923076923)","(20.0, 55.0, 24.75)","(10.0, 42.0, 24.0)","(26.0, 70.0, 65.6)","(9.0, 18.5, 13.833333333333334)","(71.0, 570.0, 330.0)"
11-01-2023 18:01:56.095451,"(17.0, 50.0, 24.583333333333332)","(1.3, 1.84, 1.4383673469387754)","(5.0, 10.0, 6.123076923076923)","(20.0, 55.0, 24.75)","(10.0, 42.0, 24.0)","(26.0, 70.0, 65.6)","(9.0, 18.5, 13.833333333333334)","(71.0, 570.0, 330.0)"
11-01-2023 18:01:57.558493,"(17.0, 50.0, 24.583333333333332)","(1.3, 1.84, 1.4383673469387754)","(5.0, 10.0, 6.123076923076923)","(20.0, 55.0, 24.75)","(10.0, 42.0, 24.0)","(26.0, 70.0, 65.6)","(9.0, 18.5, 13.833333333333334)","(71.0, 570.0, 330.0)"
11-01-2023 18:01:58.949555,"(17.0, 50.0, 24.583333333333332)","(1.3, 1.84, 1.4378)","(5.0, 10.0, 6.123076923076923)","(20.0, 55.0, 24.75)","(10.0, 42.0, 24.0)","(26.0, 70.0, 62.0)","(9.0, 18.5, 13.833333333333334)","(71.0, 570.0, 330.0)"
11-01-2023 18:02:00.332407,"(17.0, 50.0, 24.583333333333332)","(1.3, 1.82, 1.4378)","(5.0, 10.0, 6.123076923076923)","(20.0, 55.0, 24.75)","(10.0, 42.0, 24.0)","(26.0, 70.0, 62.0)","(9.0, 18.5, 13.833333333333334)","(71.0, 570.0, 330.0)"
11-01-2023 18:02:01.725561,"(17.0, 50.0, 24.583333333333332)","(1.3, 1.82, 1.4378)","(5.0, 10.0, 6.123076923076923)","(20.0, 55.0, 24.75)","(10.0, 42.0, 24.0)","(26.0, 70.0, 62.0)","(9.0, 18.5, 13.833333333333334)","(71.0, 570.0, 330.0)"
11-01-2023 18:02:03.218576,"(17.0, 50.0, 33.75)","(1.3, 1.82, 1.4378)","(5.0, 10.0, 8.825000000000001)","(20.0, 55.0, 36.0)","(10.0, 42.0, 21.142857142857142)","(26.0, 70.0, 45.5)","(9.0, 18.5, 16.166666666666664)","(71.0, 570.0, 182.0)"
11-01-2023 18:02:04.368848,"(17.0, 48.0, 33.75)","(1.3, 1.82, 1.4361904761904762)","(5.0, 9.8, 9.285714285714286)","(20.0, 50.0, 27.6)","(10.0, 40.0, 21.142857142857142)","(26.0, 65.0, 56.599999999999994)","(9.0, 17.5, 16.166666666666664)","(71.0, 550.0, 178.0)"
11-01-2023 18:02:05.452174,"(17.0, 48.0, 33.75)","(1.3, 1.82, 1.4361904761904762)","(5.0, 9.8, 9.285714285714286)","(20.0, 50.0, 27.6)","(10.0, 40.0, 21.142857142857142)","(26.0, 60.0, 56.599999999999994)","(9.0, 17.5, 16.166666666666664)","(71.0, 530.0, 178.0)"
11-01-2023 18:02:06.748757,"(17.0, 48.0, 33.75)","(1.3, 1.79, 1.4424137931034482)","(5.0, 10.0, 8.057142857142857)","(20.0, 50.0, 27.6)","(10.0, 40.0, 21.142857142857142)","(26.0, 60.0, 52.099999999999994)","(9.0, 17.5, 16.166666666666664)","(71.0, 530.0, 178.0)"
11-01-2023 18:02:07.997403,"(17.0, 48.0, 33.75)","(1.3, 1.79, 1.4366666666666665)","(5.0, 10.0, 7.279999999999999)","(20.0, 50.0, 27.6)","(10.0, 40.0, 21.142857142857142)","(26.0, 55.0, 52.099999999999994)","(9.0, 17.5, 16.166666666666664)","(71.0, 530.0, 138.88888888888889)"
11-01-2023 18:02:09.389354,"(17.0, 48.0, 33.75)","(1.3, 1.77, 1.4366666666666665)","(5.0, 10.0, 6.938461538461538)","(20.0, 50.0, 25.5)","(10.0, 40.0, 23.5)","(26.0, 55.0, 52.099999999999994)","(9.0, 17.5, 16.166666666666664)","(71.0, 530.0, 138.88888888888889)"
11-01-2023 18:02:11.150686,"(17.0, 48.0, 33.75)","(1.3, 1.77, 1.4353968253968252)","(5.0, 11.0, 8.033333333333333)","(20.0, 50.0, 25.5)","(10.0, 40.0, 23.875)","(26.0, 55.0, 52.099999999999994)","(9.0, 17.5, 16.166666666666664)","(71.0, 530.0, 138.88888888888889)"
11-01-2023 18:02:12.729861,"(17.0, 48.0, 33.75)","(1.3, 1.77, 1.4449999999999998)","(5.0, 10.5, 7.5)","(20.0, 50.0, 25.5)","(10.0, 40.0, 23.875)","(26.0, 55.0, 52.099999999999994)","(9.0, 17.5, 16.166666666666664)","(71.0, 530.0, 138.88888888888889)"
11-01-2023 18:02:14.304790,"(17.0, 48.0, 33.75)","(1.3, 1.76, 1.4449999999999998)","(5.0, 10.5, 7.7)","(20.0, 50.0, 25.5)","(10.0, 40.0, 23.875)","(26.0, 55.0, 52.099999999999994)","(9.0, 17.5, 16.166666666666664)","(71.0, 530.0, 285.0)"
11-01-2023 18:02:16.267669,"(17.0, 48.0, 33.75)","(1.3, 1.75, 1.4384375)","(5.0, 10.5, 7.4375)","(20.0, 50.0, 24.333333333333332)","(10.0, 40.0, 27.25)","(26.0, 55.0, 52.099999999999994)","(9.0, 17.5, 15.0)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:18.002833,"(17.0, 48.0, 33.75)","(1.3, 1.7, 1.4384375)","(5.0, 10.5, 7.4375)","(20.0, 50.0, 25.5)","(10.0, 36.0, 27.25)","(26.0, 55.0, 52.099999999999994)","(9.0, 17.5, 14.416666666666668)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:19.570692,"(17.0, 48.0, 33.75)","(1.3, 1.7, 1.4384375)","(5.0, 10.5, 7.4375)","(20.0, 50.0, 25.5)","(10.0, 36.0, 27.25)","(26.0, 55.0, 52.099999999999994)","(9.0, 16.5, 14.416666666666668)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:20.804099,"(17.0, 48.0, 33.75)","(1.3, 1.7, 1.4384375)","(5.0, 10.5, 7.4375)","(20.0, 50.0, 25.5)","(10.0, 34.0, 26.25)","(26.0, 55.0, 52.099999999999994)","(9.0, 17.5, 15.0)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:22.234824,"(17.0, 48.0, 33.75)","(1.3, 1.7, 1.4384375)","(5.0, 10.5, 7.4375)","(20.0, 50.0, 25.5)","(10.0, 34.0, 26.25)","(26.0, 55.0, 52.099999999999994)","(9.0, 17.5, 14.3)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:23.569780,"(17.0, 48.0, 33.75)","(1.3, 1.67, 1.4518181818181817)","(5.0, 10.5, 7.4375)","(20.0, 50.0, 25.5)","(10.0, 34.0, 23.0)","(26.0, 55.0, 52.099999999999994)","(9.0, 17.5, 15.0)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:25.014179,"(17.0, 48.0, 33.75)","(1.3, 1.66, 1.4374193548387095)","(5.0, 10.5, 9.058823529411764)","(20.0, 50.0, 25.5)","(10.0, 32.0, 21.083333333333332)","(26.0, 55.0, 52.099999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:26.396358,"(17.0, 48.0, 33.75)","(1.3, 1.66, 1.4374193548387095)","(5.0, 10.5, 9.352941176470589)","(20.0, 50.0, 25.5)","(10.0, 34.0, 21.083333333333332)","(26.0, 55.0, 52.099999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:27.673769,"(17.0, 48.0, 33.75)","(1.3, 1.66, 1.4374193548387095)","(5.0, 11.0, 9.352941176470589)","(20.0, 50.0, 25.5)","(10.0, 34.0, 20.22222222222222)","(26.0, 55.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:28.929541,"(17.0, 60.0, 33.0)","(1.3, 1.66, 1.4365714285714286)","(5.0, 11.0, 8.0375)","(20.0, 50.0, 26.8)","(10.0, 34.0, 27.11111111111111)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 305.0)"
11-01-2023 18:02:30.225503,"(17.0, 60.0, 25.285714285714285)","(1.3, 1.66, 1.4365714285714286)","(5.0, 12.5, 7.825)","(20.0, 46.0, 25.0)","(10.0, 34.0, 28.363636363636363)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 305.0)"
11-01-2023 18:02:31.593828,"(17.0, 60.0, 25.285714285714285)","(1.3, 1.64, 1.4335185185185184)","(5.0, 12.5, 7.825)","(20.0, 46.0, 25.0)","(10.0, 34.0, 28.363636363636363)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 305.0)"
11-01-2023 18:02:32.949034,"(17.0, 60.0, 25.285714285714285)","(1.3, 1.62, 1.4335185185185184)","(5.0, 12.5, 7.825)","(20.0, 46.0, 25.0)","(10.0, 34.0, 27.541666666666668)","(26.0, 50.0, 47.75)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 305.0)"
11-01-2023 18:02:34.334182,"(17.0, 50.0, 34.75)","(1.3, 1.6, 1.433090909090909)","(5.0, 12.5, 8.0375)","(20.0, 46.0, 26.8)","(10.0, 34.0, 27.541666666666668)","(26.0, 55.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 305.0)"
11-01-2023 18:02:35.687751,"(17.0, 50.0, 34.75)","(1.3, 1.6, 1.433090909090909)","(5.0, 12.5, 8.0375)","(20.0, 46.0, 26.8)","(10.0, 34.0, 27.541666666666668)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 305.0)"
11-01-2023 18:02:36.864775,"(17.0, 50.0, 34.75)","(1.3, 1.59, 1.4366666666666665)","(5.0, 12.5, 7.825)","(20.0, 48.0, 27.2)","(10.0, 34.0, 27.541666666666668)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 285.0)"
11-01-2023 18:02:38.023370,"(17.0, 50.0, 34.75)","(1.3, 1.58, 1.4327272727272726)","(5.0, 12.5, 7.825)","(20.0, 48.0, 27.2)","(10.0, 34.0, 24.333333333333332)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:39.128060,"(17.0, 55.0, 37.25)","(1.3, 1.57, 1.4393333333333334)","(5.0, 12.5, 10.516666666666667)","(20.0, 48.0, 27.2)","(10.0, 34.0, 24.333333333333332)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:40.337025,"(17.0, 55.0, 37.25)","(1.3, 1.56, 1.4323636363636363)","(5.0, 12.5, 10.516666666666667)","(20.0, 48.0, 27.2)","(10.0, 34.0, 26.36842105263158)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:41.600557,"(17.0, 55.0, 37.25)","(1.3, 1.56, 1.4323636363636363)","(5.0, 12.5, 10.516666666666667)","(20.0, 48.0, 27.2)","(10.0, 34.0, 26.36842105263158)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:42.848564,"(17.0, 55.0, 26.6)","(1.3, 1.56, 1.4323636363636363)","(5.0, 12.0, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 34.0, 24.714285714285715)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:44.156458,"(17.0, 55.0, 23.9375)","(1.3, 1.56, 1.4323636363636363)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 34.0, 26.77777777777778)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:45.439226,"(17.0, 55.0, 23.9375)","(1.3, 1.56, 1.4323636363636363)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 34.0, 24.76923076923077)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:46.708857,"(17.0, 55.0, 23.9375)","(1.3, 1.56, 1.4323636363636363)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 34.0, 25.444444444444443)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:47.946248,"(17.0, 55.0, 23.9375)","(1.3, 1.54, 1.4334375)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 34.0, 30.700000000000003)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:49.103856,"(17.0, 55.0, 23.9375)","(1.3, 1.54, 1.432037037037037)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 34.0, 26.833333333333332)","(26.0, 50.0, 47.75)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:50.375332,"(17.0, 55.0, 23.9375)","(1.3, 1.54, 1.432037037037037)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 36.0, 29.88888888888889)","(26.0, 55.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:51.482106,"(18.0, 55.0, 23.9375)","(1.3, 1.54, 1.432037037037037)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 36.0, 31.76923076923077)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 285.0)"
11-01-2023 18:02:52.631639,"(18.0, 55.0, 23.9375)","(1.3, 1.53, 1.4341666666666666)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 36.0, 33.27272727272727)","(26.0, 50.0, 47.75)","(9.0, 17.5, 15.227272727272727)","(71.0, 480.0, 305.0)"
11-01-2023 18:02:53.754540,"(18.0, 55.0, 23.9375)","(1.3, 1.52, 1.4316666666666666)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 36.0, 33.27272727272727)","(26.0, 55.0, 47.75)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 305.0)"
11-01-2023 18:02:54.812682,"(18.0, 55.0, 23.9375)","(1.3, 1.52, 1.4316666666666666)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 36.0, 30.142857142857142)","(26.0, 55.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 305.0)"
11-01-2023 18:02:56.031252,"(18.0, 55.0, 23.9375)","(1.3, 1.51, 1.4125714285714286)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 38.0, 30.857142857142858)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 305.0)"
11-01-2023 18:02:57.192124,"(18.0, 55.0, 23.9375)","(1.3, 1.5, 1.4125714285714286)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 38.0, 30.857142857142858)","(26.0, 50.0, 47.75)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 305.0)"
11-01-2023 18:02:58.355938,"(18.0, 55.0, 23.9375)","(1.3, 1.5, 1.4125714285714286)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 38.0, 35.0)","(26.0, 55.0, 47.75)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 305.0)"
11-01-2023 18:02:59.589204,"(18.0, 55.0, 22.23076923076923)","(1.3, 1.5, 1.4125714285714286)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 38.0, 35.0)","(26.0, 55.0, 47.75)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 305.0)"
11-01-2023 18:03:00.749884,"(18.0, 55.0, 22.23076923076923)","(1.3, 1.5, 1.4125714285714286)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 38.0, 32.6)","(26.0, 55.0, 47.75)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 305.0)"
11-01-2023 18:03:01.883719,"(18.0, 55.0, 22.23076923076923)","(1.3, 1.5, 1.4123684210526315)","(5.0, 11.5, 11.158333333333333)","(20.0, 48.0, 27.2)","(10.0, 38.0, 38.625)","(26.0, 55.0, 47.599999999999994)","(9.0, 17.5, 15.227272727272727)","(71.0, 520.0, 305.0)"
11-01-2023 18:03:03.031867,"(18.0, 55.0, 22.23076923076923)","(1.3, 1.5, 1.4125714285714286)","(5.0, 11.5, 10.9)","(20.0, 48.0, 35.0)","(10.0, 40.0, 35.833333333333336)","(26.0, 50.0, 47.599999999999994)","(9.0, 17.5, 15.75)","(71.0, 520.0, 305.0)"
11-01-2023 18:03:04.064753,"(18.0, 55.0, 22.23076923076923)","(1.3, 1.48, 1.4024242424242424)","(5.0, 11.5, 10.9)","(20.0, 48.0, 35.0)","(10.0, 40.0, 39.285714285714285)","(26.0, 50.0, 46.705882352941174)","(9.0, 17.5, 14.7)","(71.0, 520.0, 431.25)"
11-01-2023 18:03:05.196725,"(18.0, 55.0, 21.58823529411765)","(1.3, 1.48, 1.402051282051282)","(5.0, 11.5, 10.386363636363637)","(20.0, 46.0, 30.0)","(10.0, 40.0, 39.285714285714285)","(26.0, 48.0, 46.705882352941174)","(9.0, 17.5, 15.363636363636363)","(71.0, 480.0, 431.25)"
11-01-2023 18:03:06.276989,"(18.0, 55.0, 23.444444444444443)","(1.3, 1.48, 1.4058536585365853)","(5.0, 11.5, 9.0)","(20.0, 46.0, 24.4)","(10.0, 40.0, 37.22222222222222)","(26.0, 48.0, 43.0)","(9.0, 17.0, 14.6)","(71.0, 480.0, 383.75)"
11-01-2023 18:03:07.491646,"(18.0, 55.0, 23.444444444444443)","(1.3, 1.46, 1.394242424242424)","(5.0, 11.5, 8.897435897435898)","(20.0, 46.0, 33.0)","(10.0, 40.0, 41.14285714285714)","(26.0, 48.0, 44.888888888888886)","(9.0, 17.0, 14.6)","(71.0, 480.0, 425.0)"
11-01-2023 18:03:08.649781,"(18.0, 55.0, 23.444444444444443)","(1.3, 1.44, 1.3937037037037037)","(5.0, 11.5, 8.897435897435898)","(20.0, 44.0, 33.0)","(10.0, 42.0, 41.14285714285714)","(26.0, 46.0, 44.888888888888886)","(9.0, 17.0, 14.6)","(71.0, 480.0, 425.0)"
11-01-2023 18:03:09.776041,"(18.0, 55.0, 23.444444444444443)","(1.3, 1.42, 1.364)","(5.0, 10.5, 10.12)","(20.0, 44.0, 33.0)","(10.0, 42.0, 38.666666666666664)","(26.0, 46.0, 43.0)","(9.0, 17.0, 13.538461538461538)","(71.0, 480.0, 425.0)"
11-01-2023 18:03:10.783703,"(18.0, 55.0, 23.444444444444443)","(1.3, 1.41, 1.365)","(5.0, 10.5, 10.12)","(20.0, 44.0, 24.444444444444443)","(10.0, 42.0, 38.666666666666664)","(26.0, 46.0, 43.0)","(9.0, 17.0, 13.538461538461538)","(71.0, 480.0, 425.0)"
11-01-2023 18:03:11.904446,"(18.0, 55.0, 23.684210526315788)","(1.3, 1.38, 1.3524137931034483)","(5.0, 10.5, 10.12)","(20.0, 44.0, 23.466666666666665)","(10.0, 42.0, 40.666666666666664)","(26.0, 44.0, 43.0)","(9.0, 16.5, 15.0)","(71.0, 480.0, 425.0)"
11-01-2023 18:03:13.023791,"(18.0, 55.0, 32.96296296296296)","(1.3, 1.37, 1.3625)","(5.0, 10.5, 10.12)","(20.0, 44.0, 23.466666666666665)","(10.0, 42.0, 40.0)","(26.0, 44.0, 42.10526315789474)","(9.0, 17.0, 15.0)","(71.0, 480.0, 425.0)"
11-01-2023 18:03:14.209211,"(18.0, 55.0, 32.96296296296296)","(1.3, 1.39, 1.3560714285714286)","(5.0, 10.5, 10.12)","(20.0, 44.0, 23.466666666666665)","(10.0, 44.0, 40.0)","(26.0, 44.0, 42.10526315789474)","(9.0, 17.0, 15.125)","(71.0, 480.0, 425.0)"
11-01-2023 18:03:15.421873,"(18.0, 55.0, 32.96296296296296)","(1.3, 1.38, 1.3926666666666667)","(5.0, 10.5, 10.12)","(20.0, 44.0, 23.466666666666665)","(10.0, 44.0, 37.333333333333336)","(26.0, 44.0, 42.10526315789474)","(9.0, 17.0, 15.125)","(71.0, 480.0, 425.0)"
11-01-2023 18:03:16.751733,"(18.0, 55.0, 32.96296296296296)","(1.3, 1.43, 1.386)","(5.0, 10.5, 10.12)","(20.0, 44.0, 23.466666666666665)","(10.0, 44.0, 40.0)","(26.0, 44.0, 42.10526315789474)","(9.0, 17.0, 15.125)","(71.0, 480.0, 425.0)"
11-01-2023 18:03:17.953987,"(18.0, 55.0, 32.96296296296296)","(1.3, 1.41, 1.39)","(5.0, 10.5, 10.12)","(20.0, 44.0, 23.466666666666665)","(10.0, 44.0, 39.6)","(26.0, 44.0, 42.0)","(9.0, 17.0, 15.125)","(71.0, 480.0, 425.0)"
