,Hes A Battler,Papa Surf,Walkinthepark,The Witch,Explosive Lass,Pegau,Zivjeli,Rushann,Boasting,Lucikhan,Keve
12-01-2023 11:38:46.884361,"(12.0, 20.0, 19.25)","(5.5, 6.2, 6.152941176470589)","(5.0, 6.6, 6.553846153846154)","(5.5, 7.6, 7.5777777777777775)","(8.0, 11.5, 11.293103448275861)","(7.5, 7.8, 7.76)","(41.0, 110.0, 96.875)","(20.0, 28.0, 25.4)","(4.8, 5.8, 5.5019607843137255)","(21.0, 36.0, 33.5)","(51.0, 140.0, 128.88888888888889)"
12-01-2023 11:38:48.388745,"(12.0, 20.0, 19.25)","(5.5, 6.2, 6.152941176470589)","(5.0, 6.6, 6.553846153846154)","(5.5, 7.6, 7.5777777777777775)","(8.0, 11.5, 11.293103448275861)","(7.5, 7.8, 7.76)","(41.0, 110.0, 96.875)","(20.0, 27.0, 25.4)","(4.8, 5.6, 5.415384615384615)","(21.0, 34.0, 33.5)","(51.0, 140.0, 128.88888888888889)"
12-01-2023 11:38:49.864084,"(12.0, 20.0, 19.25)","(5.5, 6.2, 6.152941176470589)","(5.0, 6.6, 6.553846153846154)","(5.5, 7.6, 7.5777777777777775)","(8.0, 11.5, 11.318181818181818)","(7.5, 7.8, 7.76)","(41.0, 110.0, 96.875)","(20.0, 27.0, 25.4)","(4.8, 5.6, 5.415384615384615)","(21.0, 34.0, 33.5)","(51.0, 140.0, 128.88888888888889)"
12-01-2023 11:38:51.269634,"(12.0, 20.0, 19.25)","(5.5, 6.2, 6.152941176470589)","(5.0, 6.6, 6.553846153846154)","(5.5, 7.6, 7.5777777777777775)","(8.0, 11.5, 11.318181818181818)","(7.5, 7.8, 7.76)","(41.0, 110.0, 96.875)","(20.0, 27.0, 24.333333333333332)","(4.8, 5.6, 5.423529411764705)","(21.0, 34.0, 33.5)","(51.0, 140.0, 128.88888888888889)"
12-01-2023 11:38:52.676310,"(12.0, 20.0, 19.25)","(5.5, 6.2, 6.152941176470589)","(5.0, 6.6, 6.553846153846154)","(5.5, 7.6, 7.5777777777777775)","(8.0, 11.5, 11.346153846153847)","(7.5, 7.8, 7.76)","(41.0, 110.0, 67.6923076923077)","(20.0, 27.0, 24.333333333333332)","(4.8, 5.6, 5.409523809523809)","(21.0, 34.0, 34.18181818181818)","(51.0, 140.0, 103.33333333333333)"
12-01-2023 11:38:54.121907,"(12.0, 20.0, 19.25)","(5.5, 6.2, 6.04)","(5.0, 6.6, 6.54)","(5.5, 7.6, 7.5777777777777775)","(8.0, 11.5, 11.346153846153847)","(7.5, 7.8, 7.76)","(41.0, 110.0, 76.38888888888889)","(20.0, 27.0, 24.333333333333332)","(4.8, 5.6, 5.391666666666667)","(21.0, 36.0, 34.18181818181818)","(51.0, 140.0, 96.66666666666667)"
12-01-2023 11:38:55.759194,"(12.0, 20.0, 19.25)","(5.5, 6.2, 6.0058823529411764)","(5.0, 6.6, 6.54)","(5.5, 7.6, 7.574999999999999)","(8.0, 11.5, 11.323529411764707)","(7.5, 7.8, 7.89)","(41.0, 110.0, 67.14285714285714)","(20.0, 27.0, 25.285714285714285)","(4.8, 5.6, 5.35)","(21.0, 36.0, 34.18181818181818)","(51.0, 140.0, 96.66666666666667)"
12-01-2023 11:38:57.683696,"(12.0, 20.0, 19.25)","(5.5, 6.2, 6.074285714285715)","(5.0, 6.6, 6.54)","(5.5, 7.6, 7.574999999999999)","(8.0, 11.5, 11.323529411764707)","(7.5, 8.0, 7.944444444444445)","(41.0, 110.0, 67.6923076923077)","(20.0, 27.0, 25.5)","(4.8, 5.6, 5.35)","(21.0, 36.0, 34.18181818181818)","(51.0, 140.0, 110.0)"
12-01-2023 11:39:00.210719,"(12.0, 20.0, 19.25)","(5.5, 6.2, 6.095238095238095)","(5.0, 6.6, 6.54)","(5.5, 7.6, 7.574999999999999)","(8.0, 11.5, 11.323529411764707)","(7.5, 8.0, 7.817721518987342)","(41.0, 110.0, 67.6923076923077)","(20.0, 27.0, 25.285714285714285)","(4.8, 5.6, 5.385714285714285)","(21.0, 36.0, 37.14285714285714)","(51.0, 140.0, 110.0)"
12-01-2023 11:39:02.308600,"(12.0, 20.0, 19.25)","(5.5, 6.2, 6.008695652173913)","(5.0, 6.6, 6.553846153846154)","(5.5, 7.6, 7.574999999999999)","(8.0, 11.5, 11.323529411764707)","(7.5, 8.0, 7.91578947368421)","(41.0, 110.0, 67.6923076923077)","(20.0, 27.0, 27.307692307692307)","(4.8, 5.6, 5.3)","(21.0, 38.0, 34.76923076923077)","(51.0, 140.0, 110.0)"
12-01-2023 11:39:03.940642,"(12.0, 20.0, 19.25)","(5.5, 6.2, 6.008695652173913)","(5.0, 6.6, 6.533333333333333)","(5.5, 7.6, 7.574999999999999)","(8.0, 11.5, 11.323529411764707)","(7.5, 8.0, 7.91578947368421)","(41.0, 110.0, 93.07692307692308)","(20.0, 28.0, 27.307692307692307)","(4.8, 5.6, 5.2631578947368425)","(21.0, 38.0, 34.76923076923077)","(51.0, 140.0, 113.75)"
12-01-2023 11:39:05.509138,"(12.0, 20.0, 19.25)","(5.5, 6.2, 5.9399999999999995)","(5.0, 6.6, 6.583561643835616)","(5.5, 7.6, 7.574999999999999)","(8.0, 11.5, 11.323529411764707)","(7.5, 8.0, 7.978378378378379)","(41.0, 100.0, 80.0)","(20.0, 28.0, 26.304347826086957)","(4.8, 5.6, 5.454545454545454)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 117.0)"
12-01-2023 11:39:07.073336,"(12.0, 20.0, 19.25)","(5.5, 6.2, 5.9399999999999995)","(5.0, 6.6, 6.583561643835616)","(5.5, 7.6, 7.574999999999999)","(8.0, 11.5, 11.323529411764707)","(7.5, 8.0, 7.97948717948718)","(41.0, 100.0, 82.5)","(20.0, 27.0, 26.304347826086957)","(4.8, 5.6, 5.341935483870968)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 117.0)"
12-01-2023 11:39:08.914252,"(12.0, 20.0, 19.25)","(5.5, 6.2, 6.1257142857142854)","(5.0, 6.6, 6.583561643835616)","(5.5, 7.6, 7.581818181818181)","(8.0, 11.5, 11.323529411764707)","(7.5, 8.0, 7.866666666666666)","(41.0, 100.0, 88.33333333333333)","(20.0, 27.0, 26.304347826086957)","(4.8, 5.6, 5.341935483870968)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 117.0)"
12-01-2023 11:39:10.560632,"(12.0, 20.0, 19.25)","(5.5, 6.2, 6.121212121212121)","(5.0, 6.6, 6.583561643835616)","(5.5, 7.6, 7.5777777777777775)","(8.0, 11.5, 11.323529411764707)","(7.5, 8.2, 7.866666666666666)","(41.0, 100.0, 88.33333333333333)","(20.0, 27.0, 26.304347826086957)","(4.8, 5.6, 5.225)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 117.0)"
12-01-2023 11:39:12.240232,"(13.0, 20.0, 18.537037037037038)","(5.5, 6.2, 6.047058823529412)","(5.0, 6.6, 6.583561643835616)","(5.5, 7.6, 7.506666666666667)","(8.0, 11.5, 11.342105263157894)","(7.5, 8.2, 7.866666666666666)","(41.0, 100.0, 80.0)","(20.0, 27.0, 26.304347826086957)","(4.8, 5.6, 5.333333333333333)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 117.0)"
12-01-2023 11:39:13.762432,"(13.0, 19.0, 19.233333333333334)","(5.5, 6.2, 6.047058823529412)","(5.0, 6.6, 6.583561643835616)","(5.5, 7.8, 7.506666666666667)","(8.0, 11.5, 11.342105263157894)","(7.5, 8.2, 7.866666666666666)","(41.0, 95.0, 77.5)","(20.0, 27.0, 26.304347826086957)","(4.8, 5.6, 5.376)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 117.0)"
12-01-2023 11:39:15.269868,"(13.0, 19.5, 19.233333333333334)","(5.5, 6.2, 6.047058823529412)","(5.0, 6.6, 6.583561643835616)","(5.5, 7.8, 7.506666666666667)","(8.0, 11.5, 11.342105263157894)","(7.5, 8.2, 7.866666666666666)","(41.0, 95.0, 77.5)","(20.0, 27.0, 26.304347826086957)","(4.8, 5.6, 5.376)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 117.0)"
12-01-2023 11:39:16.800673,"(13.0, 19.5, 19.233333333333334)","(5.5, 6.2, 5.973913043478261)","(5.0, 6.6, 6.583561643835616)","(5.5, 7.8, 7.590243902439025)","(8.0, 11.5, 11.342105263157894)","(7.5, 8.2, 7.866666666666666)","(41.0, 95.0, 87.5)","(20.0, 27.0, 26.304347826086957)","(4.8, 5.6, 5.333333333333333)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 117.0)"
12-01-2023 11:39:18.453063,"(13.0, 19.5, 19.233333333333334)","(5.5, 6.2, 5.8)","(5.0, 6.6, 6.359375)","(5.5, 8.0, 8.446153846153846)","(8.0, 11.5, 11.342105263157894)","(7.5, 8.2, 7.866666666666666)","(41.0, 90.0, 86.81818181818181)","(20.0, 27.0, 26.5)","(4.8, 5.6, 5.303703703703704)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 100.0)"
12-01-2023 11:39:20.243051,"(13.0, 21.0, 20.782608695652172)","(5.5, 5.8, 5.685714285714286)","(5.0, 6.4, 6.359375)","(5.5, 8.6, 8.528571428571428)","(8.0, 11.5, 11.346153846153847)","(7.0, 8.2, 7.866666666666666)","(41.0, 90.0, 85.0)","(20.0, 28.0, 26.5)","(4.8, 5.6, 5.383783783783784)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 100.0)"
12-01-2023 11:39:21.846948,"(13.0, 21.0, 20.782608695652172)","(5.5, 5.7, 5.685714285714286)","(5.0, 6.4, 6.382142857142857)","(5.5, 8.6, 8.725000000000001)","(8.0, 11.5, 11.346153846153847)","(7.0, 8.2, 7.866666666666666)","(41.0, 90.0, 84.16666666666666)","(20.0, 28.0, 27.1)","(4.8, 5.6, 5.303703703703704)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 100.0)"
12-01-2023 11:39:23.442457,"(13.0, 21.0, 20.782608695652172)","(5.5, 5.7, 5.685714285714286)","(5.0, 6.4, 6.382142857142857)","(5.5, 8.8, 8.854545454545454)","(8.0, 11.5, 11.346153846153847)","(7.0, 8.2, 7.866666666666666)","(41.0, 90.0, 84.16666666666666)","(20.0, 28.0, 27.1)","(4.8, 5.6, 5.303703703703704)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 100.0)"
12-01-2023 11:39:25.057279,"(13.0, 21.0, 20.782608695652172)","(5.5, 5.7, 5.6)","(5.0, 6.4, 6.382142857142857)","(5.5, 9.0, 9.333333333333334)","(8.0, 11.5, 11.306451612903226)","(7.0, 8.2, 7.866666666666666)","(41.0, 90.0, 84.16666666666666)","(20.0, 28.0, 27.1)","(4.8, 5.6, 5.303703703703704)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 100.0)"
12-01-2023 11:39:26.619412,"(13.0, 21.0, 20.782608695652172)","(5.5, 5.7, 5.505405405405406)","(5.0, 6.4, 6.383870967741935)","(5.5, 9.4, 9.546666666666667)","(8.0, 11.5, 11.306451612903226)","(7.0, 8.2, 7.866666666666666)","(41.0, 90.0, 84.16666666666666)","(20.0, 28.0, 27.1)","(4.8, 5.6, 5.229629629629629)","(21.0, 38.0, 34.76923076923077)","(51.0, 130.0, 100.0)"
12-01-2023 11:39:28.177244,"(13.0, 21.0, 20.782608695652172)","(5.5, 5.7, 5.470588235294118)","(5.0, 6.4, 6.375384615384616)","(5.5, 9.6, 9.766666666666667)","(8.0, 11.5, 11.293103448275861)","(7.0, 8.2, 7.8999999999999995)","(41.0, 90.0, 84.16666666666666)","(20.0, 28.0, 27.333333333333332)","(4.8, 5.6, 5.183333333333333)","(21.0, 38.0, 34.72727272727273)","(51.0, 130.0, 100.0)"
12-01-2023 11:39:29.745474,"(13.0, 21.0, 20.88095238095238)","(5.5, 5.7, 5.470588235294118)","(5.0, 6.4, 6.375384615384616)","(5.5, 9.8, 9.766666666666667)","(8.0, 11.5, 11.287878787878787)","(7.0, 8.2, 7.911999999999999)","(41.0, 90.0, 84.16666666666666)","(20.0, 28.0, 27.333333333333332)","(4.8, 5.6, 5.42089552238806)","(21.0, 38.0, 34.72727272727273)","(51.0, 130.0, 100.0)"
12-01-2023 11:39:31.340871,"(13.0, 21.0, 20.895833333333332)","(5.5, 5.7, 5.470588235294118)","(5.0, 6.4, 6.375384615384616)","(5.5, 9.8, 9.766666666666667)","(8.0, 11.5, 11.325)","(7.0, 8.2, 7.911999999999999)","(41.0, 90.0, 84.16666666666666)","(20.0, 28.0, 27.333333333333332)","(4.8, 5.6, 5.864285714285715)","(21.0, 38.0, 34.72727272727273)","(51.0, 130.0, 100.0)"
12-01-2023 11:39:32.977690,"(13.0, 21.0, 20.895833333333332)","(5.5, 5.4, 5.388461538461539)","(5.0, 6.4, 6.375384615384616)","(5.5, 9.8, 9.766666666666667)","(8.0, 11.5, 11.287878787878787)","(7.0, 8.2, 7.989999999999999)","(41.0, 90.0, 80.0)","(20.0, 28.0, 27.333333333333332)","(4.8, 5.9, 5.562962962962962)","(21.0, 38.0, 34.72727272727273)","(51.0, 130.0, 86.66666666666667)"
12-01-2023 11:39:34.541977,"(13.0, 21.0, 19.666666666666668)","(5.5, 5.4, 5.281481481481482)","(5.0, 6.4, 6.390000000000001)","(5.5, 9.8, 9.766666666666667)","(8.0, 11.5, 11.287878787878787)","(7.0, 8.2, 7.989999999999999)","(41.0, 90.0, 80.0)","(20.0, 28.0, 27.333333333333332)","(4.8, 5.6, 5.410526315789474)","(21.0, 38.0, 34.72727272727273)","(51.0, 120.0, 90.0)"
12-01-2023 11:39:36.041311,"(13.0, 21.0, 20.895833333333332)","(5.5, 5.4, 5.36875)","(5.0, 6.4, 6.390000000000001)","(5.5, 9.8, 9.766666666666667)","(8.0, 11.5, 11.287878787878787)","(7.0, 8.2, 7.989999999999999)","(41.0, 90.0, 80.0)","(20.0, 28.0, 27.333333333333332)","(4.8, 5.6, 5.410526315789474)","(21.0, 38.0, 34.72727272727273)","(51.0, 110.0, 95.0)"
12-01-2023 11:39:37.595964,"(13.0, 21.0, 20.895833333333332)","(5.5, 5.4, 5.344444444444444)","(5.0, 6.4, 6.390000000000001)","(5.5, 9.8, 9.766666666666667)","(8.0, 11.5, 11.287878787878787)","(7.0, 8.2, 7.989999999999999)","(41.0, 90.0, 87.14285714285714)","(20.0, 28.0, 27.333333333333332)","(4.8, 5.6, 5.29)","(21.0, 38.0, 34.72727272727273)","(51.0, 110.0, 95.0)"
12-01-2023 11:39:39.360004,"(13.0, 21.0, 20.895833333333332)","(5.5, 5.4, 5.344444444444444)","(5.0, 6.4, 6.478048780487804)","(5.5, 9.8, 9.766666666666667)","(8.0, 11.5, 11.287878787878787)","(7.0, 8.2, 7.989999999999999)","(41.0, 100.0, 87.14285714285714)","(20.0, 28.0, 27.333333333333332)","(4.8, 5.5, 5.29)","(21.0, 38.0, 34.72727272727273)","(51.0, 110.0, 95.0)"
12-01-2023 11:39:41.062184,"(13.0, 21.0, 20.895833333333332)","(5.5, 5.4, 5.438888888888889)","(5.0, 6.6, 6.496103896103896)","(5.5, 9.8, 9.773913043478261)","(8.0, 11.5, 11.287878787878787)","(7.0, 8.2, 7.989999999999999)","(41.0, 100.0, 87.14285714285714)","(20.0, 28.0, 27.333333333333332)","(4.8, 5.5, 5.26)","(21.0, 38.0, 34.72727272727273)","(51.0, 110.0, 95.0)"
12-01-2023 11:39:42.775326,"(13.0, 21.0, 20.86842105263158)","(5.5, 5.5, 5.5473684210526315)","(5.0, 6.6, 6.5058823529411764)","(5.5, 9.8, 10.12)","(8.0, 11.5, 11.287878787878787)","(7.0, 8.2, 7.989999999999999)","(41.0, 100.0, 83.57142857142857)","(20.0, 28.0, 27.333333333333332)","(4.8, 5.5, 5.247619047619048)","(21.0, 38.0, 34.72727272727273)","(51.0, 110.0, 90.0)"
12-01-2023 11:39:44.746072,"(13.0, 21.0, 20.86842105263158)","(5.5, 5.6, 5.582142857142857)","(5.0, 6.6, 6.469230769230769)","(5.5, 10.5, 9.927659574468084)","(8.0, 11.5, 11.287878787878787)","(7.0, 8.2, 7.989999999999999)","(41.0, 95.0, 84.16666666666666)","(20.0, 28.0, 27.333333333333332)","(4.8, 5.4, 5.238181818181818)","(21.0, 38.0, 34.72727272727273)","(51.0, 110.0, 90.0)"
12-01-2023 11:39:46.775546,"(13.0, 21.0, 20.23076923076923)","(5.5, 5.6, 5.59)","(5.0, 6.6, 6.485714285714286)","(5.5, 11.0, 10.376190476190477)","(8.0, 11.5, 11.287878787878787)","(7.0, 8.2, 7.919999999999999)","(41.0, 90.0, 84.16666666666666)","(20.0, 28.0, 27.333333333333332)","(4.8, 5.3, 5.238181818181818)","(21.0, 38.0, 34.72727272727273)","(51.0, 120.0, 100.0)"
12-01-2023 11:39:48.424700,"(14.0, 21.0, 20.3)","(5.5, 5.6, 5.4818181818181815)","(5.5, 6.6, 6.70625)","(6.0, 10.5, 9.9)","(8.0, 11.5, 11.3125)","(7.0, 8.2, 7.85)","(41.0, 90.0, 84.16666666666666)","(21.0, 28.0, 27.333333333333332)","(4.8, 5.3, 5.137931034482759)","(26.0, 38.0, 34.72727272727273)","(51.0, 120.0, 100.0)"
12-01-2023 11:39:50.008610,"(14.0, 21.0, 19.970588235294116)","(5.5, 5.5, 5.485185185185185)","(5.5, 6.8, 6.739622641509434)","(6.0, 10.0, 10.342857142857143)","(8.0, 11.5, 11.3125)","(7.0, 8.2, 7.7333333333333325)","(41.0, 90.0, 84.16666666666666)","(21.0, 28.0, 27.08)","(4.8, 5.2, 5.026530612244898)","(26.0, 38.0, 34.72727272727273)","(51.0, 120.0, 100.0)"
12-01-2023 11:39:51.617130,"(14.0, 21.0, 19.970588235294116)","(5.5, 5.6, 5.408510638297872)","(5.5, 6.8, 6.776190476190476)","(6.0, 10.5, 10.314285714285715)","(8.0, 11.5, 11.3125)","(7.0, 8.2, 7.75)","(41.0, 90.0, 84.16666666666666)","(21.0, 29.0, 27.142857142857142)","(4.8, 5.1, 5.029166666666667)","(26.0, 38.0, 34.72727272727273)","(51.0, 120.0, 100.0)"
12-01-2023 11:39:53.233554,"(14.0, 21.0, 19.970588235294116)","(5.5, 5.6, 5.413333333333333)","(5.5, 6.8, 6.78974358974359)","(6.0, 11.0, 10.893333333333333)","(8.0, 11.5, 11.3125)","(7.0, 8.2, 7.75)","(41.0, 90.0, 84.16666666666666)","(21.0, 28.0, 28.076923076923077)","(4.8, 5.1, 5.012820512820513)","(26.0, 38.0, 34.72727272727273)","(51.0, 120.0, 100.0)"
12-01-2023 11:39:54.881459,"(14.0, 21.0, 19.970588235294116)","(5.5, 5.6, 5.407142857142857)","(5.5, 6.8, 6.783673469387755)","(6.0, 11.0, 10.4625)","(8.0, 11.5, 10.871428571428572)","(7.0, 8.2, 7.696774193548387)","(41.0, 90.0, 78.33333333333333)","(21.0, 29.0, 26.176470588235293)","(4.6, 5.1, 5.008108108108108)","(26.0, 38.0, 34.72727272727273)","(51.0, 120.0, 100.0)"
12-01-2023 11:39:56.498556,"(14.0, 21.0, 19.970588235294116)","(5.5, 5.6, 5.3617647058823525)","(5.5, 6.8, 6.837037037037037)","(6.0, 10.5, 10.446153846153846)","(8.0, 11.0, 10.871428571428572)","(7.0, 7.8, 7.696774193548387)","(41.0, 90.0, 78.33333333333333)","(21.0, 29.0, 26.176470588235293)","(4.6, 5.1, 4.935294117647059)","(26.0, 38.0, 39.0)","(51.0, 120.0, 125.0)"
12-01-2023 11:39:58.091456,"(14.0, 21.0, 19.6)","(5.5, 5.6, 5.474418604651163)","(5.5, 7.0, 6.991304347826087)","(6.0, 10.5, 10.833333333333334)","(8.0, 11.0, 10.977272727272727)","(7.0, 7.8, 7.696774193548387)","(41.0, 90.0, 78.33333333333333)","(21.0, 29.0, 26.53846153846154)","(4.6, 5.0, 4.734146341463415)","(26.0, 40.0, 36.285714285714285)","(51.0, 180.0, 125.0)"
12-01-2023 11:39:59.668179,"(14.0, 21.0, 19.6)","(5.5, 5.6, 5.4714285714285715)","(5.5, 7.2, 7.0344827586206895)","(6.0, 11.0, 10.833333333333334)","(8.0, 11.0, 11.277777777777779)","(7.0, 7.8, 7.668749999999999)","(41.0, 90.0, 75.0)","(21.0, 29.0, 26.818181818181817)","(4.6, 4.9, 4.66)","(26.0, 38.0, 39.333333333333336)","(51.0, 180.0, 101.25)"
12-01-2023 11:40:01.298187,"(14.0, 21.0, 19.444444444444443)","(5.5, 5.6, 5.45)","(5.5, 7.2, 7.076923076923077)","(6.0, 11.0, 10.833333333333334)","(8.0, 11.5, 11.25)","(7.0, 7.8, 7.6499999999999995)","(41.0, 90.0, 75.0)","(21.0, 29.0, 26.818181818181817)","(4.6, 4.9, 4.680645161290323)","(26.0, 40.0, 39.333333333333336)","(51.0, 180.0, 106.66666666666667)"
12-01-2023 11:40:02.878855,"(14.0, 21.0, 19.444444444444443)","(5.5, 5.6, 5.765753424657534)","(5.5, 7.2, 7.065)","(6.0, 11.0, 10.833333333333334)","(8.0, 11.5, 11.23076923076923)","(7.0, 7.8, 7.671428571428571)","(41.0, 90.0, 75.0)","(21.0, 29.0, 24.555555555555557)","(4.6, 4.9, 4.8500000000000005)","(26.0, 40.0, 34.75)","(51.0, 170.0, 106.66666666666667)"
12-01-2023 11:40:04.489762,"(14.0, 21.0, 19.970588235294116)","(5.5, 5.8, 5.753846153846154)","(5.5, 7.2, 6.766666666666667)","(6.0, 11.0, 10.833333333333334)","(8.0, 11.5, 11.833333333333334)","(7.0, 7.8, 7.735714285714286)","(41.0, 90.0, 75.0)","(21.0, 29.0, 26.857142857142858)","(4.6, 4.9, 5.036363636363636)","(26.0, 36.0, 34.0)","(51.0, 170.0, 106.66666666666667)"
12-01-2023 11:40:06.058090,"(14.0, 21.0, 19.970588235294116)","(5.5, 5.8, 5.753846153846154)","(5.5, 6.8, 6.788888888888889)","(6.0, 11.0, 11.2)","(8.0, 12.0, 11.87719298245614)","(7.0, 7.8, 7.481720430107527)","(41.0, 90.0, 75.0)","(21.0, 28.0, 26.0)","(4.6, 5.2, 4.3979591836734695)","(26.0, 36.0, 33.111111111111114)","(51.0, 170.0, 106.66666666666667)"
12-01-2023 11:40:07.627990,"(14.0, 21.0, 19.4375)","(5.5, 5.8, 5.770212765957447)","(5.5, 6.8, 6.771428571428571)","(6.0, 11.5, 12.161290322580646)","(8.0, 12.0, 11.857142857142858)","(7.0, 7.6, 7.430769230769231)","(41.0, 90.0, 86.66666666666667)","(21.0, 28.0, 25.333333333333332)","(4.6, 4.5, 4.35945945945946)","(26.0, 36.0, 33.111111111111114)","(51.0, 170.0, 106.66666666666667)"
12-01-2023 11:40:09.172339,"(14.0, 21.0, 19.181818181818183)","(5.5, 5.8, 5.79375)","(5.5, 6.8, 6.733333333333333)","(6.0, 12.5, 12.08)","(8.0, 12.0, 12.026315789473685)","(7.0, 7.6, 7.430769230769231)","(41.0, 100.0, 86.66666666666667)","(21.0, 28.0, 27.652173913043477)","(4.6, 4.4, 4.306976744186047)","(26.0, 36.0, 32.8)","(51.0, 170.0, 122.5)"
12-01-2023 11:40:10.753427,"(14.0, 21.0, 19.181818181818183)","(5.5, 5.8, 5.79375)","(5.5, 6.8, 6.988888888888889)","(6.5, 12.5, 11.6)","(8.0, 12.5, 12.026315789473685)","(7.0, 7.6, 7.430769230769231)","(41.0, 100.0, 86.66666666666667)","(21.0, 28.0, 26.5)","(4.6, 4.4, 4.345205479452055)","(26.0, 36.0, 32.8)","(51.0, 170.0, 87.14285714285714)"
12-01-2023 11:40:12.280822,"(14.0, 21.0, 19.181818181818183)","(5.5, 5.8, 5.791489361702127)","(5.5, 7.0, 7.116666666666667)","(6.5, 12.5, 11.133333333333333)","(8.0, 12.5, 12.026315789473685)","(7.0, 7.6, 7.430769230769231)","(41.0, 100.0, 86.66666666666667)","(21.0, 28.0, 26.8)","(4.6, 4.4, 4.360629921259843)","(26.0, 36.0, 32.8)","(51.0, 190.0, 83.94736842105263)"
12-01-2023 11:40:13.798038,"(14.0, 21.0, 19.181818181818183)","(5.5, 5.8, 5.791489361702127)","(5.5, 7.2, 7.135483870967742)","(6.5, 12.0, 10.1)","(8.0, 12.5, 12.026315789473685)","(7.0, 7.6, 7.430769230769231)","(41.0, 100.0, 86.66666666666667)","(21.0, 28.0, 26.8)","(4.6, 4.4, 4.315037593984963)","(26.0, 36.0, 32.8)","(51.0, 160.0, 83.94736842105263)"
12-01-2023 11:40:15.327413,"(14.0, 21.0, 19.181818181818183)","(5.5, 5.9, 5.862962962962963)","(5.5, 7.2, 7.094736842105263)","(6.5, 11.0, 10.325000000000001)","(8.0, 12.5, 12.026315789473685)","(7.0, 7.6, 7.404444444444445)","(41.0, 100.0, 86.66666666666667)","(21.0, 28.0, 27.652173913043477)","(4.6, 4.5, 4.315037593984963)","(26.0, 36.0, 32.8)","(51.0, 160.0, 83.94736842105263)"
12-01-2023 11:40:16.861760,"(14.0, 21.0, 19.181818181818183)","(5.5, 5.9, 5.862962962962963)","(5.5, 7.2, 7.066666666666666)","(6.5, 11.0, 10.618181818181817)","(8.0, 12.5, 12.026315789473685)","(7.0, 7.6, 7.404444444444445)","(41.0, 100.0, 91.66666666666667)","(21.0, 28.0, 27.2)","(4.6, 4.5, 4.3024096385542165)","(26.0, 36.0, 34.666666666666664)","(51.0, 160.0, 87.14285714285714)"
12-01-2023 11:40:18.265286,"(14.0, 21.0, 19.181818181818183)","(5.5, 5.9, 5.862962962962963)","(5.5, 7.2, 7.127272727272727)","(6.5, 11.0, 9.833333333333332)","(8.0, 12.5, 12.088235294117647)","(7.0, 7.6, 7.404444444444445)","(41.0, 100.0, 75.0)","(21.0, 28.0, 26.0)","(4.6, 4.5, 4.321428571428571)","(26.0, 36.0, 34.0)","(51.0, 160.0, 108.0)"
12-01-2023 11:40:19.714315,"(14.0, 21.0, 19.181818181818183)","(5.5, 5.9, 5.862962962962963)","(5.5, 7.2, 7.127272727272727)","(6.5, 11.0, 10.461538461538462)","(8.0, 12.5, 12.088235294117647)","(7.0, 7.6, 7.404444444444445)","(41.0, 90.0, 75.0)","(21.0, 28.0, 26.608695652173914)","(4.6, 4.4, 4.321428571428571)","(26.0, 36.0, 34.0)","(51.0, 150.0, 91.42857142857143)"
12-01-2023 11:40:21.288466,"(14.0, 21.0, 19.181818181818183)","(5.5, 5.9, 5.8545454545454545)","(5.5, 7.2, 6.914285714285715)","(6.5, 11.0, 10.625)","(8.0, 12.5, 12.088235294117647)","(7.0, 7.6, 7.404444444444445)","(41.0, 90.0, 79.5)","(21.0, 28.0, 25.6)","(4.6, 4.4, 4.2894736842105265)","(26.0, 36.0, 34.0)","(51.0, 160.0, 96.0)"
12-01-2023 11:40:22.995037,"(14.0, 21.0, 19.666666666666668)","(5.5, 5.9, 6.035294117647059)","(5.5, 7.0, 6.938461538461539)","(6.5, 11.0, 10.8125)","(8.0, 12.5, 12.195652173913043)","(7.0, 7.6, 7.424460431654676)","(41.0, 90.0, 80.45454545454545)","(21.0, 28.0, 26.285714285714285)","(4.6, 4.3, 4.2918032786885245)","(26.0, 36.0, 33.44)","(51.0, 160.0, 100.0)"
12-01-2023 11:40:24.516305,"(14.0, 21.0, 19.666666666666668)","(5.5, 6.2, 6.04)","(5.5, 7.0, 6.73469387755102)","(6.5, 11.0, 10.625)","(8.0, 12.5, 12.166666666666666)","(7.0, 7.6, 7.424460431654676)","(41.0, 90.0, 78.33333333333333)","(21.0, 28.0, 26.0)","(4.6, 4.3, 4.262962962962963)","(26.0, 36.0, 33.44)","(51.0, 160.0, 100.0)"
