,Allegro Tori,Big Time Polo,Check Me Out,Allegro Barrel,Big Time Slay,Adobe Underworld,Big Time Ring,Highview Moose
11-01-2023 13:35:29.385038,"(8.0, 10.0, 8.666666666666666)","(8.0, 11.5, 10.345)","(15.0, 27.0, 26.523809523809526)","(16.0, 27.0, 25.0)","(1.55, 1.96, 1.9525)","(17.0, 110.0, 88.82352941176471)","(8.5, 10.0, 9.2125)","(12.0, 16.0, 13.692307692307692)"
11-01-2023 13:35:30.463804,"(8.0, 10.0, 8.666666666666666)","(8.0, 11.5, 10.345)","(15.0, 27.0, 25.416666666666664)","(16.0, 27.0, 22.058823529411764)","(1.55, 1.96, 1.947142857142857)","(17.0, 110.0, 88.82352941176471)","(8.5, 10.0, 9.2125)","(12.0, 16.0, 13.692307692307692)"
11-01-2023 13:35:31.625864,"(8.0, 10.0, 8.666666666666666)","(8.0, 11.5, 10.345)","(15.0, 27.0, 25.416666666666664)","(16.0, 27.0, 22.333333333333332)","(1.55, 1.96, 1.947142857142857)","(17.0, 110.0, 81.57894736842104)","(8.5, 10.0, 9.2125)","(12.0, 16.0, 13.692307692307692)"
11-01-2023 13:35:32.811325,"(8.0, 10.0, 8.666666666666666)","(8.0, 11.5, 10.345)","(15.0, 27.0, 25.416666666666664)","(16.0, 27.0, 23.333333333333332)","(1.55, 1.96, 1.954)","(17.0, 110.0, 81.57894736842104)","(8.5, 10.0, 9.2125)","(12.0, 16.0, 13.391304347826086)"
11-01-2023 13:35:34.004941,"(8.0, 10.0, 8.666666666666666)","(8.0, 11.5, 10.345)","(15.0, 27.0, 25.416666666666664)","(16.0, 26.0, 23.333333333333332)","(1.55, 1.96, 1.954)","(17.0, 110.0, 81.57894736842104)","(8.5, 10.0, 9.061538461538461)","(12.0, 16.0, 14.857142857142858)"
11-01-2023 13:35:35.136634,"(8.0, 10.0, 9.215094339622642)","(8.0, 11.5, 10.345)","(15.0, 27.0, 25.416666666666664)","(16.0, 26.0, 23.333333333333332)","(1.55, 1.96, 1.954)","(17.0, 110.0, 81.57894736842104)","(8.5, 9.8, 9.061538461538461)","(12.0, 16.0, 14.857142857142858)"
11-01-2023 13:35:36.336695,"(8.0, 10.0, 9.215094339622642)","(8.0, 11.5, 10.345)","(15.0, 27.0, 26.40625)","(16.0, 26.0, 23.333333333333332)","(1.55, 1.96, 1.9559090909090908)","(17.0, 110.0, 81.57894736842104)","(8.5, 9.8, 9.061538461538461)","(12.0, 16.0, 14.857142857142858)"
11-01-2023 13:35:37.503391,"(8.0, 10.0, 9.215094339622642)","(8.0, 11.5, 10.345)","(15.0, 27.0, 26.40625)","(16.0, 26.0, 21.57894736842105)","(1.55, 1.96, 1.9552631578947368)","(17.0, 110.0, 81.57894736842104)","(8.5, 9.8, 9.0)","(12.0, 16.0, 14.857142857142858)"
11-01-2023 13:35:38.674524,"(8.0, 10.0, 9.319148936170214)","(8.0, 11.5, 10.345)","(15.0, 27.0, 26.40625)","(16.0, 26.0, 21.57894736842105)","(1.55, 1.96, 2.0101754385964914)","(17.0, 110.0, 81.57894736842104)","(8.5, 9.8, 8.885714285714286)","(12.0, 16.0, 14.571428571428571)"
11-01-2023 13:35:39.775652,"(8.0, 10.0, 9.319148936170214)","(8.0, 11.5, 10.345)","(15.0, 27.0, 26.40625)","(16.0, 26.0, 21.57894736842105)","(1.55, 2.02, 1.997049180327869)","(17.0, 110.0, 83.0)","(8.5, 9.8, 8.86086956521739)","(12.0, 16.0, 14.620689655172415)"
11-01-2023 13:35:40.908676,"(8.0, 10.0, 9.36)","(8.0, 11.0, 10.6)","(15.0, 27.0, 26.634615384615383)","(16.0, 26.0, 21.8)","(1.55, 2.0, 1.9975409836065574)","(17.0, 110.0, 83.0)","(8.5, 9.8, 8.738461538461538)","(12.0, 16.0, 14.620689655172415)"
11-01-2023 13:35:41.951505,"(8.0, 10.0, 9.36)","(8.0, 11.0, 10.507692307692308)","(15.0, 27.0, 26.547619047619047)","(16.0, 26.0, 21.8)","(1.55, 2.0, 1.9976923076923077)","(17.0, 110.0, 83.0)","(8.0, 9.6, 9.010526315789473)","(12.0, 16.0, 14.620689655172415)"
11-01-2023 13:35:43.050479,"(8.0, 10.0, 9.36)","(8.0, 11.0, 10.36)","(15.0, 27.0, 26.547619047619047)","(16.0, 26.0, 21.2)","(1.55, 2.0, 1.9964705882352942)","(17.0, 110.0, 35.44827586206897)","(8.0, 9.6, 9.290909090909091)","(12.0, 16.0, 14.620689655172415)"
11-01-2023 13:35:44.115266,"(8.0, 10.0, 9.36)","(8.0, 11.0, 10.36)","(15.0, 27.0, 26.547619047619047)","(16.0, 26.0, 21.2)","(1.55, 2.0, 1.9964705882352942)","(17.0, 36.0, 83.0)","(8.0, 9.4, 9.185714285714285)","(12.0, 16.0, 14.620689655172415)"
11-01-2023 13:35:45.235072,"(8.0, 10.0, 9.30566037735849)","(8.0, 11.0, 10.345454545454546)","(14.0, 27.0, 26.547619047619047)","(16.0, 26.0, 21.2)","(1.65, 2.0, 1.9983636363636363)","(17.0, 110.0, 83.0)","(7.5, 9.4, 9.088888888888889)","(12.0, 16.0, 14.083333333333334)"
11-01-2023 13:35:46.358493,"(8.0, 10.0, 8.584615384615384)","(8.0, 11.0, 10.2)","(14.0, 27.0, 26.547619047619047)","(16.0, 26.0, 24.166666666666668)","(1.65, 2.0, 1.9983636363636363)","(17.0, 110.0, 81.57894736842104)","(7.5, 9.4, 9.2)","(12.0, 16.0, 13.316666666666666)"
11-01-2023 13:35:47.466809,"(8.0, 10.0, 8.516129032258064)","(8.0, 11.0, 10.2)","(14.0, 27.0, 26.547619047619047)","(16.0, 25.0, 22.5)","(1.65, 2.0, 1.9983636363636363)","(17.0, 110.0, 81.57894736842104)","(7.5, 9.4, 9.08)","(12.0, 16.0, 13.018518518518519)"
11-01-2023 13:35:48.568935,"(8.0, 10.0, 8.516129032258064)","(8.0, 11.0, 10.2)","(14.0, 27.0, 26.547619047619047)","(16.0, 25.0, 22.5)","(1.65, 2.0, 1.9983636363636363)","(17.0, 110.0, 81.57894736842104)","(7.5, 9.4, 9.228571428571428)","(12.0, 16.0, 13.018518518518519)"
11-01-2023 13:35:49.692904,"(8.0, 10.0, 8.516129032258064)","(8.0, 11.0, 10.2)","(14.0, 27.0, 26.547619047619047)","(16.0, 25.0, 22.38095238095238)","(1.65, 2.02, 2.1462499999999998)","(17.0, 110.0, 83.0)","(7.5, 9.4, 8.957894736842105)","(12.0, 16.0, 14.789473684210526)"
11-01-2023 13:35:50.819912,"(8.0, 10.0, 9.30566037735849)","(8.0, 10.5, 10.39)","(14.0, 27.0, 26.547619047619047)","(16.0, 25.0, 21.764705882352942)","(1.65, 2.36, 2.1462499999999998)","(17.0, 110.0, 83.0)","(7.5, 9.4, 9.011111111111111)","(12.0, 16.0, 14.90909090909091)"
11-01-2023 13:35:51.871989,"(8.0, 10.0, 9.30566037735849)","(8.0, 10.5, 10.161538461538461)","(14.0, 27.0, 26.547619047619047)","(16.0, 20.0, 19.363636363636363)","(1.65, 2.34, 2.1485714285714286)","(17.0, 110.0, 83.0)","(7.5, 9.4, 8.858333333333334)","(12.0, 16.0, 15.0)"
11-01-2023 13:35:52.963528,"(8.0, 10.0, 9.30566037735849)","(8.0, 10.5, 9.871428571428572)","(14.0, 27.0, 26.547619047619047)","(16.0, 20.0, 21.11764705882353)","(1.65, 2.32, 2.089230769230769)","(17.0, 110.0, 83.0)","(7.5, 9.4, 8.471428571428572)","(12.0, 16.0, 15.0)"
11-01-2023 13:35:54.082094,"(8.0, 10.0, 9.30566037735849)","(8.0, 10.5, 9.871428571428572)","(14.0, 27.0, 26.547619047619047)","(16.0, 25.0, 21.11764705882353)","(1.65, 2.32, 2.0654545454545454)","(17.0, 110.0, 83.0)","(7.5, 9.4, 8.471428571428572)","(12.0, 16.0, 14.615384615384615)"
11-01-2023 13:35:55.247681,"(8.0, 10.0, 9.30566037735849)","(8.0, 10.5, 9.871428571428572)","(14.0, 27.0, 26.547619047619047)","(16.0, 25.0, 20.714285714285715)","(1.65, 2.32, 2.0654545454545454)","(17.0, 110.0, 83.0)","(7.5, 9.4, 8.471428571428572)","(12.0, 16.0, 14.615384615384615)"
11-01-2023 13:35:56.441055,"(8.0, 10.0, 9.30566037735849)","(8.0, 10.5, 9.871428571428572)","(14.0, 27.0, 26.547619047619047)","(16.0, 25.0, 21.05263157894737)","(1.65, 2.32, 2.0654545454545454)","(17.0, 110.0, 83.0)","(7.5, 9.4, 8.471428571428572)","(12.0, 16.0, 14.615384615384615)"
11-01-2023 13:35:57.686356,"(8.0, 10.0, 9.30566037735849)","(8.0, 10.5, 9.871428571428572)","(14.0, 27.0, 26.547619047619047)","(16.0, 25.0, 20.692307692307693)","(1.65, 2.32, 2.046829268292683)","(17.0, 110.0, 83.0)","(7.5, 9.4, 8.471428571428572)","(12.0, 16.0, 14.615384615384615)"
11-01-2023 13:35:58.891328,"(8.0, 10.0, 9.450000000000001)","(8.0, 10.5, 9.871428571428572)","(14.0, 27.0, 26.547619047619047)","(16.0, 23.0, 20.620689655172413)","(1.65, 2.32, 2.2373913043478257)","(17.0, 110.0, 83.0)","(7.5, 9.4, 8.721739130434782)","(12.0, 16.0, 14.761904761904763)"
11-01-2023 13:36:00.082168,"(8.0, 9.8, 9.450000000000001)","(8.0, 10.5, 9.871428571428572)","(14.0, 27.0, 26.547619047619047)","(16.0, 23.0, 20.620689655172413)","(1.65, 2.3, 2.1114285714285717)","(17.0, 110.0, 83.0)","(7.5, 9.4, 8.721739130434782)","(12.0, 16.0, 14.761904761904763)"
11-01-2023 13:36:01.307774,"(8.0, 9.8, 9.450000000000001)","(8.0, 10.5, 9.871428571428572)","(14.0, 27.0, 26.547619047619047)","(16.0, 23.0, 21.2)","(1.65, 2.3, 2.2191836734693875)","(17.0, 110.0, 83.0)","(7.5, 9.4, 8.721739130434782)","(12.0, 16.0, 14.761904761904763)"
11-01-2023 13:36:02.467026,"(8.0, 9.8, 9.450000000000001)","(8.0, 10.5, 9.871428571428572)","(14.0, 27.0, 26.547619047619047)","(16.0, 22.0, 20.8)","(1.65, 2.3, 2.178840579710145)","(17.0, 110.0, 94.07407407407408)","(7.5, 9.4, 8.783783783783784)","(12.0, 16.0, 14.761904761904763)"
11-01-2023 13:36:03.558000,"(8.0, 9.8, 9.16842105263158)","(8.0, 10.5, 9.766666666666667)","(14.0, 27.0, 23.257575757575758)","(16.0, 22.0, 20.8)","(1.65, 2.3, 2.162105263157895)","(17.0, 100.0, 52.25806451612903)","(7.5, 9.4, 8.783783783783784)","(12.0, 16.0, 14.615384615384615)"
11-01-2023 13:36:04.660333,"(8.0, 9.8, 9.015384615384615)","(8.0, 10.5, 9.766666666666667)","(14.0, 27.0, 23.257575757575758)","(16.0, 22.0, 20.8)","(1.65, 2.28, 2.1366666666666667)","(17.0, 60.0, 52.25806451612903)","(7.5, 9.4, 8.783783783783784)","(12.0, 16.0, 14.615384615384615)"
11-01-2023 13:36:05.799743,"(8.0, 9.8, 9.015384615384615)","(8.0, 10.5, 9.766666666666667)","(14.0, 27.0, 23.257575757575758)","(16.0, 22.0, 21.333333333333332)","(1.65, 2.26, 2.1321951219512196)","(17.0, 60.0, 52.25806451612903)","(7.5, 9.4, 8.783783783783784)","(12.0, 16.0, 15.625)"
11-01-2023 13:36:06.968651,"(8.0, 9.8, 8.9)","(8.0, 10.5, 9.766666666666667)","(14.0, 25.0, 22.1875)","(16.0, 22.0, 20.413793103448278)","(1.65, 2.22, 2.144)","(17.0, 60.0, 52.25806451612903)","(7.5, 9.4, 8.83)","(12.0, 16.0, 15.7)"
11-01-2023 13:36:08.159129,"(8.0, 9.6, 9.388235294117647)","(8.0, 10.5, 9.792857142857143)","(14.0, 23.0, 20.833333333333332)","(16.0, 22.0, 20.413793103448278)","(1.65, 2.18, 2.1488)","(17.0, 60.0, 52.25806451612903)","(7.5, 9.4, 8.83)","(12.0, 16.0, 19.142857142857142)"
11-01-2023 13:36:09.271134,"(8.0, 9.6, 9.320930232558139)","(8.0, 10.5, 9.792857142857143)","(14.0, 21.0, 21.574074074074073)","(16.0, 22.0, 20.5)","(1.65, 2.18, 2.1488)","(17.0, 60.0, 52.25806451612903)","(7.5, 9.4, 8.83)","(12.0, 20.0, 17.857142857142858)"
11-01-2023 13:36:10.676432,"(8.0, 9.6, 9.192)","(8.0, 10.5, 9.705555555555556)","(14.0, 23.0, 20.9375)","(16.0, 21.0, 20.176470588235293)","(1.65, 2.18, 2.1488)","(17.0, 60.0, 52.25806451612903)","(7.5, 9.4, 8.963636363636363)","(12.0, 20.0, 17.724137931034484)"
11-01-2023 13:36:11.922438,"(8.0, 9.6, 9.192)","(8.0, 10.5, 9.705555555555556)","(14.0, 23.0, 20.9375)","(16.0, 21.0, 20.125)","(1.65, 2.18, 2.1488)","(17.0, 60.0, 52.25806451612903)","(7.5, 9.0, 8.846153846153847)","(12.0, 20.0, 17.724137931034484)"
11-01-2023 13:36:13.197551,"(8.0, 9.6, 9.192)","(8.0, 10.5, 9.466666666666667)","(14.0, 23.0, 20.9375)","(16.0, 21.0, 20.125)","(1.65, 2.18, 2.164651162790698)","(17.0, 60.0, 33.17647058823529)","(7.5, 9.0, 8.466666666666667)","(12.0, 20.0, 17.085714285714285)"
11-01-2023 13:36:14.628199,"(8.0, 9.6, 9.013793103448275)","(8.0, 10.0, 9.472727272727273)","(14.0, 23.0, 20.9375)","(16.0, 21.0, 20.176470588235293)","(1.65, 2.18, 2.164651162790698)","(17.0, 60.0, 36.0)","(7.5, 9.0, 8.507692307692308)","(12.0, 20.0, 17.085714285714285)"
11-01-2023 13:36:15.810417,"(8.0, 9.6, 9.013793103448275)","(8.0, 9.8, 9.472727272727273)","(14.0, 23.0, 20.9375)","(16.0, 21.0, 20.08108108108108)","(1.65, 2.18, 2.164651162790698)","(17.0, 60.0, 47.333333333333336)","(7.5, 9.0, 8.709090909090909)","(12.0, 20.0, 17.208333333333332)"
11-01-2023 13:36:17.104098,"(8.0, 9.4, 8.875)","(8.0, 9.6, 9.377777777777776)","(14.0, 23.0, 20.9375)","(16.0, 21.0, 20.055555555555557)","(1.65, 2.18, 2.1686206896551727)","(17.0, 60.0, 50.086956521739125)","(7.5, 9.0, 8.709090909090909)","(12.0, 19.5, 17.125)"
11-01-2023 13:36:18.253050,"(8.0, 9.4, 8.875)","(8.0, 9.6, 9.377777777777776)","(14.0, 23.0, 20.9375)","(16.0, 21.0, 20.055555555555557)","(1.65, 2.18, 2.1686206896551727)","(17.0, 60.0, 50.086956521739125)","(7.5, 9.0, 8.63076923076923)","(12.0, 19.0, 17.363636363636363)"
11-01-2023 13:36:19.446276,"(8.0, 9.4, 9.09811320754717)","(8.0, 9.6, 9.377777777777776)","(14.0, 23.0, 20.0)","(16.0, 21.0, 20.055555555555557)","(1.65, 2.18, 2.179130434782609)","(17.0, 60.0, 50.086956521739125)","(7.5, 9.0, 8.63076923076923)","(12.0, 19.0, 17.3)"
11-01-2023 13:36:20.661649,"(8.0, 9.4, 9.09811320754717)","(8.0, 9.6, 9.377777777777776)","(14.0, 23.0, 19.333333333333332)","(16.0, 21.0, 20.08108108108108)","(1.65, 2.18, 2.179130434782609)","(17.0, 60.0, 42.1875)","(7.5, 9.0, 8.822222222222223)","(12.0, 18.5, 16.306451612903224)"
11-01-2023 13:36:21.848391,"(8.0, 9.2, 9.072727272727272)","(8.0, 9.6, 9.377777777777776)","(14.0, 23.0, 19.857142857142858)","(16.0, 21.0, 20.08108108108108)","(1.65, 2.18, 2.1500000000000004)","(17.0, 60.0, 43.943661971830984)","(7.5, 9.0, 8.745454545454544)","(12.0, 18.5, 16.306451612903224)"
11-01-2023 13:36:23.063939,"(8.0, 9.2, 9.059999999999999)","(8.0, 9.6, 9.377777777777776)","(14.0, 23.0, 19.857142857142858)","(16.0, 21.0, 18.45)","(1.65, 2.18, 2.122727272727273)","(17.0, 60.0, 42.1875)","(7.5, 9.2, 8.745454545454544)","(12.0, 18.5, 16.306451612903224)"
11-01-2023 13:36:24.182966,"(8.0, 9.2, 9.04390243902439)","(8.0, 9.6, 9.269565217391303)","(14.0, 23.0, 20.5)","(16.0, 21.0, 18.166666666666668)","(1.65, 2.18, 2.1629787234042555)","(17.0, 60.0, 44.275862068965516)","(7.5, 9.2, 8.582978723404254)","(12.0, 18.5, 16.66216216216216)"
11-01-2023 13:36:25.286914,"(8.0, 9.2, 9.018181818181818)","(8.0, 9.6, 9.269565217391303)","(14.0, 23.0, 20.5)","(16.0, 21.0, 18.166666666666668)","(1.65, 2.18, 2.139591836734694)","(17.0, 60.0, 44.275862068965516)","(7.5, 9.2, 8.582978723404254)","(12.0, 18.5, 16.66216216216216)"
11-01-2023 13:36:26.379337,"(7.5, 9.2, 8.853333333333333)","(8.0, 9.6, 9.269565217391303)","(15.0, 23.0, 20.5)","(16.0, 21.0, 18.166666666666668)","(1.75, 2.16, 2.1165217391304347)","(17.0, 60.0, 44.275862068965516)","(7.0, 9.2, 8.945454545454545)","(12.0, 18.5, 16.66216216216216)"
11-01-2023 13:36:27.538113,"(7.5, 8.6, 8.555555555555555)","(8.0, 9.6, 9.346666666666666)","(15.0, 23.0, 19.20689655172414)","(16.0, 21.0, 18.166666666666668)","(1.75, 2.16, 2.136)","(17.0, 60.0, 30.4)","(7.0, 9.0, 8.8)","(12.0, 18.5, 16.4)"
11-01-2023 13:36:28.795494,"(7.5, 8.6, 8.575)","(8.0, 9.6, 9.355555555555554)","(15.0, 23.0, 19.551724137931036)","(16.0, 21.0, 18.166666666666668)","(1.75, 2.16, 2.145098039215686)","(17.0, 60.0, 30.0)","(7.0, 9.0, 8.7)","(12.0, 17.5, 16.0)"
11-01-2023 13:36:30.057170,"(7.5, 8.6, 8.577142857142857)","(8.0, 9.6, 9.174193548387096)","(15.0, 23.0, 19.25)","(16.0, 21.0, 18.166666666666668)","(1.75, 2.16, 2.146086956521739)","(17.0, 60.0, 31.513513513513516)","(7.0, 9.0, 8.657142857142857)","(12.0, 16.5, 14.954545454545455)"
11-01-2023 13:36:31.307080,"(7.5, 8.6, 8.573333333333332)","(8.0, 9.6, 9.192857142857143)","(15.0, 23.0, 19.282608695652176)","(16.0, 21.0, 18.923076923076923)","(1.75, 2.16, 2.1070588235294117)","(17.0, 60.0, 46.94444444444444)","(7.0, 9.0, 8.657142857142857)","(12.0, 16.5, 14.954545454545455)"
11-01-2023 13:36:32.515821,"(7.5, 8.8, 8.742857142857144)","(8.0, 9.6, 9.192857142857143)","(15.0, 23.0, 20.517241379310345)","(16.0, 20.0, 18.923076923076923)","(1.75, 2.12, 2.103076923076923)","(17.0, 55.0, 33.80769230769231)","(7.0, 9.0, 8.885714285714286)","(12.0, 16.5, 15.125)"
11-01-2023 13:36:33.638052,"(7.5, 8.6, 8.572972972972973)","(8.0, 9.0, 8.96)","(15.0, 23.0, 20.928571428571427)","(16.0, 20.0, 19.0)","(1.75, 2.12, 2.0711258278145697)","(17.0, 55.0, 30.714285714285715)","(7.0, 9.0, 8.88)","(12.0, 16.5, 14.375)"
11-01-2023 13:36:34.727991,"(7.5, 9.2, 8.666666666666666)","(8.0, 9.4, 9.2875)","(15.0, 22.0, 20.928571428571427)","(16.0, 20.0, 19.22222222222222)","(1.75, 2.1, 2.072)","(17.0, 55.0, 30.714285714285715)","(7.0, 9.0, 8.88)","(12.0, 14.5, 14.416666666666666)"
11-01-2023 13:36:35.795509,"(7.5, 9.2, 8.77142857142857)","(8.0, 9.4, 9.2875)","(15.0, 22.0, 20.928571428571427)","(16.0, 20.0, 19.22222222222222)","(1.75, 2.1, 2.087317073170732)","(17.0, 55.0, 31.25)","(7.0, 9.0, 8.88)","(12.0, 14.5, 14.428571428571429)"
11-01-2023 13:36:37.005037,"(7.5, 9.2, 8.857142857142856)","(8.0, 9.4, 9.2875)","(15.0, 22.0, 20.928571428571427)","(16.0, 20.0, 19.08823529411765)","(1.75, 2.1, 2.090082644628099)","(17.0, 50.0, 28.555555555555557)","(7.0, 9.0, 8.9)","(12.0, 14.5, 14.416666666666666)"
11-01-2023 13:36:38.270582,"(7.5, 9.2, 9.118181818181817)","(8.0, 9.4, 9.2875)","(15.0, 22.0, 20.928571428571427)","(16.0, 21.0, 19.125)","(1.75, 2.1, 2.090082644628099)","(17.0, 48.0, 32.5)","(7.0, 9.0, 8.9)","(12.0, 14.5, 15.40625)"
11-01-2023 13:36:39.480205,"(7.5, 9.2, 9.09090909090909)","(8.0, 9.4, 9.200000000000001)","(15.0, 22.0, 20.7)","(16.0, 21.0, 19.097560975609756)","(1.75, 2.1, 2.094018691588785)","(18.0, 48.0, 32.5)","(7.0, 9.0, 8.844444444444445)","(12.0, 15.5, 15.333333333333334)"
11-01-2023 13:36:40.613200,"(7.5, 9.2, 8.899999999999999)","(8.0, 9.4, 9.200000000000001)","(15.0, 24.0, 20.666666666666668)","(16.0, 21.0, 19.097560975609756)","(1.75, 2.1, 2.0830188679245283)","(18.0, 48.0, 41.92857142857143)","(7.0, 9.0, 8.533333333333333)","(12.0, 16.0, 15.241379310344827)"
11-01-2023 13:36:41.769273,"(7.5, 9.2, 8.825)","(8.0, 9.4, 9.314285714285715)","(15.0, 23.0, 21.25)","(16.0, 21.0, 19.318181818181817)","(1.75, 2.1, 2.083404255319149)","(18.0, 46.0, 31.767441860465116)","(7.0, 9.0, 8.26)","(12.0, 16.0, 15.565217391304348)"
11-01-2023 13:36:42.906550,"(7.5, 9.4, 9.040000000000001)","(8.0, 9.4, 9.314285714285715)","(15.0, 23.0, 21.833333333333332)","(16.0, 21.0, 19.341463414634145)","(1.75, 2.1, 2.0876)","(18.0, 46.0, 32.32)","(7.0, 8.4, 8.275)","(12.0, 16.0, 15.0)"
11-01-2023 13:36:44.028912,"(7.5, 9.4, 9.133333333333335)","(8.0, 9.4, 9.34)","(15.0, 23.0, 21.923076923076923)","(16.0, 21.0, 19.341463414634145)","(1.75, 2.1, 2.0904166666666666)","(18.0, 46.0, 31.130434782608695)","(7.0, 8.4, 8.25)","(12.0, 16.5, 15.39655172413793)"
11-01-2023 13:36:45.189008,"(7.5, 9.6, 9.066666666666666)","(8.0, 9.4, 9.314285714285715)","(15.0, 23.0, 21.923076923076923)","(16.0, 21.0, 19.488888888888887)","(1.75, 2.1, 2.0881707317073173)","(18.0, 46.0, 31.130434782608695)","(7.0, 8.4, 8.25)","(12.0, 16.5, 15.39655172413793)"
11-01-2023 13:36:46.312275,"(7.5, 9.6, 9.081818181818182)","(8.0, 9.4, 9.314285714285715)","(15.0, 23.0, 21.923076923076923)","(16.0, 21.0, 19.488888888888887)","(1.75, 2.12, 2.1039252336448597)","(18.0, 46.0, 38.18181818181818)","(7.0, 8.4, 8.13913043478261)","(12.0, 16.5, 15.285714285714286)"
11-01-2023 13:36:47.388617,"(7.5, 9.6, 9.081818181818182)","(8.0, 9.8, 9.133333333333335)","(15.0, 23.0, 21.444444444444443)","(16.0, 21.0, 19.341463414634145)","(1.75, 2.12, 2.1046153846153848)","(18.0, 42.0, 30.97872340425532)","(7.0, 8.4, 7.85)","(12.0, 16.5, 15.714285714285714)"
11-01-2023 13:36:48.502485,"(7.5, 9.4, 9.215384615384616)","(8.0, 9.6, 9.471428571428572)","(15.0, 23.0, 22.076923076923077)","(16.0, 21.0, 19.341463414634145)","(1.75, 2.12, 2.107809523809524)","(19.0, 42.0, 29.365853658536587)","(7.0, 8.0, 7.843478260869565)","(12.0, 16.0, 15.714285714285714)"
11-01-2023 13:36:49.748982,"(7.5, 9.4, 9.26)","(8.0, 9.6, 9.514285714285714)","(15.0, 23.0, 22.142857142857142)","(16.0, 21.0, 19.488888888888887)","(1.75, 2.12, 2.1170786516853934)","(19.0, 42.0, 28.84)","(7.0, 8.0, 7.866666666666667)","(12.0, 16.0, 15.733333333333333)"
11-01-2023 13:36:50.981682,"(7.5, 9.4, 9.273684210526316)","(8.0, 9.6, 9.45)","(15.0, 23.0, 22.142857142857142)","(16.0, 21.0, 19.341463414634145)","(1.75, 2.12, 2.126888888888889)","(19.0, 42.0, 30.0)","(7.0, 8.0, 7.834482758620689)","(12.0, 16.0, 15.733333333333333)"
11-01-2023 13:36:52.167417,"(7.5, 9.4, 9.228571428571428)","(8.0, 9.6, 9.45)","(15.0, 23.0, 22.142857142857142)","(14.0, 21.0, 19.341463414634145)","(1.75, 2.14, 2.135621890547264)","(19.0, 42.0, 29.35483870967742)","(7.0, 8.0, 7.8)","(12.0, 16.0, 15.555555555555555)"
11-01-2023 13:36:53.407135,"(7.5, 9.4, 9.207407407407407)","(8.0, 9.6, 9.462857142857143)","(15.0, 23.0, 22.142857142857142)","(14.0, 21.0, 19.341463414634145)","(1.75, 2.14, 2.135621890547264)","(19.0, 42.0, 29.35483870967742)","(7.0, 8.2, 7.814285714285714)","(12.0, 16.0, 15.394736842105264)"
11-01-2023 13:36:54.619524,"(7.5, 9.4, 9.207407407407407)","(8.0, 9.6, 9.44)","(15.0, 23.0, 22.666666666666668)","(14.0, 21.0, 19.274509803921568)","(1.75, 2.14, 2.1374054054054055)","(19.0, 42.0, 32.666666666666664)","(7.0, 8.2, 7.8)","(12.0, 16.5, 15.473684210526315)"
11-01-2023 13:36:55.756403,"(7.5, 9.4, 9.218181818181817)","(8.0, 9.6, 9.432432432432433)","(15.0, 23.0, 22.925925925925927)","(14.0, 21.0, 19.636363636363637)","(1.75, 2.14, 2.155409836065574)","(19.0, 42.0, 34.46153846153846)","(7.0, 8.2, 7.706666666666666)","(12.0, 16.5, 15.318181818181818)"
11-01-2023 13:36:57.056096,"(7.5, 9.4, 9.3)","(8.0, 9.6, 9.252631578947367)","(15.0, 25.0, 23.26086956521739)","(14.0, 20.0, 19.2)","(1.75, 2.16, 2.177791411042945)","(19.0, 40.0, 33.0)","(7.0, 8.0, 7.778082191780822)","(12.0, 16.0, 14.545454545454545)"
11-01-2023 13:36:58.168273,"(7.5, 9.4, 9.276923076923076)","(8.0, 9.4, 9.252631578947367)","(15.0, 25.0, 23.5)","(14.0, 19.5, 19.433333333333334)","(1.75, 2.18, 2.17925)","(19.0, 38.0, 32.375)","(7.0, 8.0, 7.741463414634146)","(12.0, 15.0, 14.545454545454545)"
11-01-2023 13:36:59.301447,"(7.5, 9.4, 9.3)","(8.0, 9.4, 9.2)","(15.0, 26.0, 23.24137931034483)","(14.0, 19.5, 19.416666666666668)","(1.75, 2.18, 2.17925)","(19.0, 38.0, 32.375)","(7.0, 7.8, 7.741463414634146)","(12.0, 15.0, 14.375)"
11-01-2023 13:37:00.563693,"(7.5, 9.4, 9.3)","(8.0, 9.4, 9.110344827586207)","(15.0, 26.0, 23.321428571428573)","(14.0, 19.5, 19.416666666666668)","(1.75, 2.18, 2.17925)","(19.0, 38.0, 32.375)","(7.0, 7.8, 7.741463414634146)","(12.0, 15.0, 14.23076923076923)"
11-01-2023 13:37:01.610344,"(7.5, 9.4, 9.3)","(8.0, 9.4, 9.1)","(15.0, 26.0, 23.321428571428573)","(14.0, 19.5, 19.416666666666668)","(1.75, 2.18, 2.1794871794871797)","(19.0, 38.0, 34.15)","(7.0, 7.8, 7.713513513513513)","(12.0, 15.0, 14.071428571428571)"
11-01-2023 13:37:02.701355,"(7.5, 9.4, 9.304761904761905)","(8.0, 9.4, 8.983333333333334)","(15.0, 27.0, 26.285714285714285)","(14.0, 19.5, 19.40909090909091)","(1.75, 2.18, 2.1794871794871797)","(19.0, 38.0, 31.32142857142857)","(7.0, 7.8, 7.561111111111111)","(12.0, 15.0, 13.529411764705882)"
