,Ozarch,Sequoia Chieftain,Think Im Ready,Tiger For Life,Baguio,Bantamweight,Baby Run,Princess Pollyanna,Calathiel,Carlie Eksplodes,Reg N Kath,Social Dame
12-01-2023 13:16:15.753949,"(7.0, 8.2, 7.84)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 13.0, 11.785714285714286)","(12.0, 21.0, 20.1875)","(5.5, 6.8, 6.774712643678161)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(101.0, 230.0, 223.33333333333334)"
12-01-2023 13:16:17.433640,"(7.0, 8.2, 7.84)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 13.0, 11.840909090909092)","(12.0, 21.0, 20.1875)","(5.5, 6.8, 6.774712643678161)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(101.0, 230.0, 223.33333333333334)"
12-01-2023 13:16:18.990175,"(7.0, 8.2, 7.84)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 13.0, 11.840909090909092)","(12.0, 21.0, 20.1875)","(5.5, 6.8, 6.774712643678161)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(101.0, 230.0, 223.33333333333334)"
12-01-2023 13:16:20.639134,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 13.0, 11.840909090909092)","(12.0, 21.0, 20.1875)","(5.5, 6.8, 6.941573033707865)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(101.0, 230.0, 223.33333333333334)"
12-01-2023 13:16:22.092769,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 13.0, 11.840909090909092)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 6.941573033707865)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(101.0, 230.0, 223.33333333333334)"
12-01-2023 13:16:23.890609,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 13.0, 11.840909090909092)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 6.941573033707865)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(101.0, 230.0, 223.33333333333334)"
12-01-2023 13:16:25.355504,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 13.0, 11.840909090909092)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 6.941573033707865)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(101.0, 230.0, 223.33333333333334)"
12-01-2023 13:16:26.732343,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 13.0, 11.777777777777779)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 6.941573033707865)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 230.0, 223.33333333333334)"
12-01-2023 13:16:28.113526,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 13.0, 11.777777777777779)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 6.9563025210084035)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 230.0, 223.33333333333334)"
12-01-2023 13:16:29.693782,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 13.0, 11.777777777777779)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 6.9563025210084035)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 230.0, 223.33333333333334)"
12-01-2023 13:16:31.221731,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 13.0, 11.75)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 6.95)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 230.0, 223.33333333333334)"
12-01-2023 13:16:32.722803,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 12.0, 11.75)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 6.95)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 230.0, 223.33333333333334)"
12-01-2023 13:16:34.234655,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 6.95)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 230.0, 223.33333333333334)"
12-01-2023 13:16:35.765650,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 6.95)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 230.0, 227.5)"
12-01-2023 13:16:37.617901,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 6.95)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 230.0, 227.5)"
12-01-2023 13:16:39.182618,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 6.95)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 230.0, 256.0)"
12-01-2023 13:16:40.878703,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 6.95)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 280.0, 245.71428571428572)"
12-01-2023 13:16:42.620074,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.0, 7.096062992125985)","(81.0, 130.0, 120.0)","(26.0, 34.0, 32.35294117647059)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 280.0, 196.0)"
12-01-2023 13:16:44.210916,"(7.0, 8.2, 7.827586206896552)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.2, 6.864516129032258)","(81.0, 130.0, 120.0)","(26.0, 34.0, 33.473684210526315)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 280.0, 247.14285714285714)"
12-01-2023 13:16:45.814292,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.2631578947368425)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 3.948456790123457)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.2, 6.864516129032258)","(81.0, 130.0, 120.0)","(26.0, 36.0, 33.6)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 290.0, 208.1818181818182)"
12-01-2023 13:16:47.309705,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.289655172413793)","(10.0, 12.5, 11.60344827586207)","(3.2, 3.95, 4.0481132075471695)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.2, 6.890909090909091)","(81.0, 130.0, 120.0)","(26.0, 36.0, 33.6)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 290.0, 215.0)"
12-01-2023 13:16:48.730719,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0481132075471695)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.2, 6.890909090909091)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 290.0, 215.0)"
12-01-2023 13:16:50.354025,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0481132075471695)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.2, 6.890909090909091)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 81.81818181818181)","(91.0, 290.0, 215.0)"
12-01-2023 13:16:52.003353,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.042081447963801)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.2, 6.890909090909091)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 84.0)","(91.0, 290.0, 170.0)"
12-01-2023 13:16:53.607330,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.289655172413793)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.042081447963801)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.2, 6.890909090909091)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 84.0)","(91.0, 290.0, 213.63636363636363)"
12-01-2023 13:16:55.252025,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.289655172413793)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.042081447963801)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.2, 6.890909090909091)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 80.0)","(91.0, 290.0, 215.0)"
12-01-2023 13:16:56.823129,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.042081447963801)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.1875)","(5.5, 7.2, 6.890909090909091)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 78.75)","(91.0, 280.0, 235.71428571428572)"
12-01-2023 13:16:58.446440,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0447004608294925)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 6.795555555555556)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 79.41176470588235)","(91.0, 270.0, 196.66666666666666)"
12-01-2023 13:16:59.956797,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.04074074074074)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.795555555555556)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 79.41176470588235)","(91.0, 270.0, 196.66666666666666)"
12-01-2023 13:17:01.563633,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.037823834196891)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.795555555555556)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 20.0, 18.764705882352942)","(41.0, 90.0, 83.33333333333333)","(91.0, 270.0, 196.66666666666666)"
12-01-2023 13:17:03.180612,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.037823834196891)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.795555555555556)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 20.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 270.0, 193.33333333333334)"
12-01-2023 13:17:04.798069,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.037823834196891)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.795555555555556)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 260.0, 193.33333333333334)"
12-01-2023 13:17:06.532376,"(7.0, 8.2, 7.811940298507462)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.037823834196891)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.795555555555556)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 260.0, 193.33333333333334)"
12-01-2023 13:17:08.271258,"(7.0, 8.2, 7.741176470588234)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.04074074074074)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.795555555555556)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 260.0, 193.33333333333334)"
12-01-2023 13:17:10.044033,"(7.0, 8.2, 7.741176470588234)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.04074074074074)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.795555555555556)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 260.0, 186.66666666666666)"
12-01-2023 13:17:11.700544,"(7.0, 8.2, 7.741176470588234)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.04074074074074)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.795555555555556)","(81.0, 130.0, 120.0)","(26.0, 36.0, 34.13333333333333)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 240.0, 217.14285714285714)"
12-01-2023 13:17:13.402572,"(7.0, 8.2, 7.741176470588234)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.04074074074074)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.795555555555556)","(81.0, 130.0, 120.0)","(26.0, 36.0, 35.1764705882353)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 240.0, 217.14285714285714)"
12-01-2023 13:17:14.974751,"(7.0, 8.2, 7.741176470588234)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.037823834196891)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 6.8, 7.144329896907217)","(81.0, 130.0, 120.0)","(26.0, 38.0, 35.42857142857143)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 240.0, 217.14285714285714)"
12-01-2023 13:17:16.556472,"(7.0, 8.2, 7.741176470588234)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.037823834196891)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 130.0, 120.0)","(26.0, 38.0, 35.42857142857143)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 240.0, 217.14285714285714)"
12-01-2023 13:17:18.193201,"(7.0, 8.2, 7.741176470588234)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.037823834196891)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 130.0, 120.0)","(26.0, 38.0, 35.1764705882353)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 240.0, 217.14285714285714)"
12-01-2023 13:17:19.823764,"(7.0, 8.2, 7.741176470588234)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.037823834196891)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 130.0, 120.0)","(26.0, 38.0, 35.1764705882353)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 240.0, 217.14285714285714)"
12-01-2023 13:17:21.477919,"(7.0, 8.2, 7.85)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 130.0, 120.0)","(26.0, 38.0, 35.1764705882353)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 240.0, 217.14285714285714)"
12-01-2023 13:17:23.027916,"(7.0, 8.0, 7.85)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 130.0, 120.0)","(26.0, 38.0, 35.1764705882353)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 240.0, 217.14285714285714)"
12-01-2023 13:17:24.509968,"(7.0, 8.0, 7.828571428571428)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 130.0, 120.0)","(26.0, 38.0, 35.1764705882353)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 240.0, 217.14285714285714)"
12-01-2023 13:17:26.026720,"(7.0, 8.0, 7.828571428571428)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 130.0, 120.0)","(26.0, 38.0, 35.1764705882353)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 240.0, 217.14285714285714)"
12-01-2023 13:17:27.557024,"(7.0, 8.0, 7.828571428571428)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 130.0, 120.0)","(26.0, 38.0, 35.1764705882353)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 240.0, 217.14285714285714)"
12-01-2023 13:17:29.170965,"(7.0, 8.0, 7.828571428571428)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 130.0, 120.0)","(26.0, 38.0, 35.42857142857143)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 240.0, 217.14285714285714)"
12-01-2023 13:17:30.801228,"(7.0, 8.0, 7.828571428571428)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 130.0, 120.0)","(26.0, 38.0, 35.42857142857143)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 290.0, 219.0909090909091)"
12-01-2023 13:17:32.429500,"(7.0, 8.0, 7.79047619047619)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 130.0, 116.0)","(26.0, 38.0, 35.42857142857143)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 290.0, 185.0)"
12-01-2023 13:17:33.978462,"(7.0, 8.0, 7.79047619047619)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 120.0, 116.0)","(26.0, 38.0, 35.42857142857143)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 290.0, 185.0)"
12-01-2023 13:17:35.479297,"(7.0, 8.0, 7.79047619047619)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 120.0, 116.0)","(26.0, 38.0, 35.42857142857143)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 290.0, 185.0)"
12-01-2023 13:17:36.953349,"(7.0, 8.0, 7.79047619047619)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 120.0, 116.0)","(21.0, 38.0, 35.42857142857143)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 290.0, 185.0)"
12-01-2023 13:17:38.505351,"(7.0, 8.0, 7.79047619047619)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 120.0, 116.0)","(21.0, 38.0, 35.42857142857143)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 290.0, 185.0)"
12-01-2023 13:17:40.087331,"(7.0, 8.0, 7.79047619047619)","(6.0, 7.4, 7.305454545454546)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.144329896907217)","(81.0, 120.0, 116.0)","(21.0, 38.0, 35.42857142857143)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 290.0, 206.66666666666666)"
12-01-2023 13:17:41.703237,"(7.0, 8.0, 7.79047619047619)","(6.0, 7.4, 7.289655172413793)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.160869565217391)","(81.0, 120.0, 116.0)","(21.0, 38.0, 35.42857142857143)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 280.0, 203.33333333333334)"
12-01-2023 13:17:43.157201,"(7.0, 8.0, 7.79047619047619)","(6.0, 7.4, 7.289655172413793)","(10.0, 12.5, 11.60344827586207)","(3.2, 4.1, 4.0285714285714285)","(9.0, 12.0, 11.6)","(12.0, 21.0, 20.142857142857142)","(5.5, 7.2, 7.160869565217391)","(81.0, 120.0, 116.0)","(21.0, 38.0, 35.42857142857143)","(14.0, 19.0, 18.791666666666668)","(41.0, 85.0, 83.33333333333333)","(91.0, 270.0, 196.66666666666666)"
