,Coco Cuber,Fudging,Nebaraz,Vaporizing,Inner Spirit,Perfect Quality,Smarty Lee,Strathcona,Ten Schilling,Lightheadedness,Serenata
07-01-2023 15:40:57.688853,"(21.0, 36.0, 32.875)","(10.0, 12.0, 11.555555555555555)","(12.0, 14.5, 14.153846153846153)","(3.0, 3.65, 3.613095238095238)","(8.0, 9.0, 8.907692307692308)","(4.2, 5.2, 5.147058823529412)","(21.0, 36.0, 34.75)","(7.0, 9.4, 9.169230769230769)","(26.0, 38.0, 35.0)","(16.0, 21.0, 20.970588235294116)","(51.0, 100.0, 94.0)"
07-01-2023 15:40:59.039053,"(21.0, 36.0, 32.774193548387096)","(10.0, 12.0, 11.619718309859156)","(12.0, 14.5, 14.153846153846153)","(3.0, 3.6, 3.581578947368421)","(7.5, 9.0, 8.907692307692308)","(4.2, 5.2, 5.167567567567567)","(21.0, 36.0, 34.75)","(7.0, 9.4, 9.169230769230769)","(26.0, 38.0, 35.0)","(16.0, 21.0, 20.970588235294116)","(51.0, 100.0, 94.0)"
07-01-2023 15:41:00.362107,"(21.0, 36.0, 32.774193548387096)","(10.0, 12.0, 11.625)","(12.0, 14.5, 14.25)","(3.0, 3.6, 3.575438596491228)","(7.5, 9.0, 8.907692307692308)","(4.2, 5.2, 5.167567567567567)","(21.0, 36.0, 34.75)","(7.0, 9.4, 9.169230769230769)","(26.0, 38.0, 35.0)","(16.0, 21.0, 20.970588235294116)","(51.0, 100.0, 94.0)"
07-01-2023 15:41:01.658855,"(21.0, 32.0, 31.875)","(10.0, 12.0, 11.601851851851851)","(12.0, 14.5, 14.264705882352942)","(3.0, 3.55, 3.5592592592592593)","(7.5, 9.2, 9.08235294117647)","(4.2, 5.2, 5.187096774193549)","(21.0, 36.0, 35.1578947368421)","(7.0, 9.2, 9.052173913043479)","(26.0, 36.0, 35.8)","(16.0, 23.0, 21.83)","(51.0, 100.0, 95.71428571428572)"
07-01-2023 15:41:02.960533,"(21.0, 32.0, 31.866666666666667)","(10.0, 12.0, 11.511363636363637)","(12.0, 14.5, 14.514285714285714)","(3.0, 3.6, 3.5620689655172413)","(7.5, 9.2, 8.933333333333334)","(4.2, 5.2, 5.19)","(21.0, 36.0, 35.1578947368421)","(7.0, 9.2, 8.934883720930232)","(26.0, 36.0, 35.8)","(16.0, 23.0, 20.91764705882353)","(51.0, 100.0, 95.71428571428572)"
07-01-2023 15:41:04.304968,"(21.0, 32.0, 31.8)","(10.0, 12.0, 11.532608695652174)","(12.0, 15.0, 14.28125)","(3.0, 3.6, 3.5666666666666664)","(7.5, 9.2, 8.959999999999999)","(4.2, 5.2, 5.214285714285714)","(21.0, 36.0, 35.1578947368421)","(7.0, 9.0, 8.917948717948718)","(26.0, 36.0, 35.833333333333336)","(16.0, 23.0, 21.666666666666668)","(51.0, 100.0, 95.71428571428572)"
07-01-2023 15:41:05.569190,"(21.0, 34.0, 31.714285714285715)","(10.0, 12.0, 11.532608695652174)","(12.0, 14.5, 14.28125)","(3.0, 3.6, 3.5666666666666664)","(7.5, 9.2, 8.959999999999999)","(4.2, 5.3, 5.214285714285714)","(21.0, 36.0, 35.1578947368421)","(7.0, 9.0, 8.917948717948718)","(26.0, 36.0, 35.833333333333336)","(16.0, 22.0, 21.666666666666668)","(51.0, 100.0, 95.71428571428572)"
07-01-2023 15:41:06.849294,"(21.0, 34.0, 31.714285714285715)","(10.0, 12.0, 11.453488372093023)","(12.0, 14.5, 14.28125)","(3.0, 3.6, 3.565625)","(7.5, 9.2, 8.959999999999999)","(4.2, 5.3, 5.214285714285714)","(21.0, 36.0, 35.1578947368421)","(7.0, 9.0, 8.696551724137931)","(26.0, 36.0, 34.72727272727273)","(16.0, 22.0, 21.666666666666668)","(51.0, 100.0, 95.71428571428572)"
07-01-2023 15:41:08.133851,"(21.0, 34.0, 31.714285714285715)","(10.0, 12.0, 11.453488372093023)","(12.0, 14.5, 14.28125)","(3.0, 3.6, 3.5725)","(7.5, 9.2, 8.984)","(4.2, 5.3, 5.245454545454545)","(21.0, 36.0, 35.05882352941177)","(7.0, 8.8, 8.703225806451613)","(26.0, 38.0, 34.72727272727273)","(16.0, 22.0, 21.666666666666668)","(51.0, 100.0, 95.0)"
07-01-2023 15:41:09.409330,"(21.0, 34.0, 30.6)","(10.0, 12.0, 11.453488372093023)","(12.0, 14.5, 14.181818181818182)","(3.0, 3.6, 3.5666666666666664)","(7.5, 9.2, 8.984)","(4.2, 5.3, 5.266666666666667)","(21.0, 36.0, 35.05882352941177)","(7.0, 8.8, 8.672)","(26.0, 38.0, 34.72727272727273)","(16.0, 22.0, 21.571428571428573)","(51.0, 100.0, 95.0)"
07-01-2023 15:41:10.719639,"(21.0, 34.0, 30.307692307692307)","(10.0, 12.0, 11.386138613861386)","(12.0, 14.5, 14.78888888888889)","(3.0, 3.6, 3.5864406779661016)","(7.5, 9.2, 8.96)","(4.2, 5.3, 5.32)","(21.0, 36.0, 31.083333333333332)","(7.0, 8.8, 8.753846153846155)","(26.0, 38.0, 34.35897435897436)","(16.0, 22.0, 21.53846153846154)","(51.0, 100.0, 86.11111111111111)"
07-01-2023 15:41:12.044297,"(21.0, 34.0, 31.77777777777778)","(10.0, 12.0, 11.461538461538462)","(12.0, 15.0, 14.843137254901961)","(3.0, 3.6, 3.588888888888889)","(7.5, 9.2, 8.968421052631578)","(4.2, 5.4, 5.333333333333333)","(21.0, 32.0, 31.12)","(7.0, 8.8, 8.489655172413793)","(26.0, 36.0, 34.17142857142857)","(16.0, 22.0, 21.6)","(51.0, 95.0, 86.57894736842105)"
07-01-2023 15:41:13.401321,"(21.0, 30.0, 29.714285714285715)","(10.0, 11.5, 11.037037037037036)","(12.0, 15.0, 14.877777777777778)","(3.0, 3.6, 3.588888888888889)","(7.5, 9.2, 9.070588235294117)","(4.2, 5.4, 5.4071428571428575)","(21.0, 32.0, 30.96551724137931)","(7.0, 8.6, 8.71304347826087)","(26.0, 36.0, 34.17142857142857)","(16.0, 22.0, 21.53846153846154)","(51.0, 95.0, 86.57894736842105)"
07-01-2023 15:41:14.897240,"(21.0, 30.0, 29.714285714285715)","(10.0, 11.5, 11.018518518518519)","(12.0, 15.0, 14.877777777777778)","(3.0, 3.6, 3.585294117647059)","(7.5, 9.2, 8.926315789473685)","(4.2, 5.5, 5.411320754716981)","(21.0, 32.0, 30.636363636363637)","(7.0, 9.2, 8.44)","(26.0, 36.0, 34.17142857142857)","(16.0, 22.0, 21.6)","(51.0, 95.0, 86.57894736842105)"
07-01-2023 15:41:16.366828,"(21.0, 30.0, 29.6)","(10.0, 11.5, 10.996124031007753)","(12.0, 15.0, 14.793103448275861)","(3.0, 3.6, 3.585294117647059)","(7.5, 9.2, 9.073170731707316)","(4.2, 5.5, 5.417142857142857)","(21.0, 32.0, 30.41176470588235)","(7.0, 8.6, 8.451162790697675)","(26.0, 36.0, 33.82857142857143)","(16.0, 22.0, 21.53846153846154)","(51.0, 95.0, 86.57894736842105)"
07-01-2023 15:41:17.735270,"(21.0, 30.0, 29.6)","(10.0, 11.5, 10.956692913385826)","(12.0, 15.0, 14.806451612903226)","(3.0, 3.6, 3.59375)","(7.5, 9.2, 9.073170731707316)","(4.2, 5.5, 5.466666666666667)","(21.0, 32.0, 30.41176470588235)","(7.0, 8.6, 8.457777777777778)","(26.0, 36.0, 34.0)","(16.0, 22.0, 21.53846153846154)","(51.0, 95.0, 86.57894736842105)"
07-01-2023 15:41:19.128298,"(21.0, 30.0, 29.5)","(10.0, 11.5, 10.946153846153846)","(12.0, 15.0, 14.815384615384616)","(3.0, 3.6, 3.5980392156862746)","(7.5, 9.2, 9.08)","(4.2, 5.5, 5.483333333333333)","(21.0, 32.0, 30.5)","(7.0, 8.6, 8.422222222222222)","(26.0, 36.0, 34.11764705882353)","(16.0, 22.0, 21.5609756097561)","(51.0, 95.0, 87.0)"
07-01-2023 15:41:20.749392,"(21.0, 30.0, 28.5)","(10.0, 11.5, 10.977272727272727)","(12.0, 15.0, 14.815384615384616)","(3.0, 3.6, 3.5980392156862746)","(7.5, 9.4, 9.03076923076923)","(4.2, 5.5, 5.463333333333334)","(21.0, 32.0, 30.5)","(7.0, 8.6, 8.422222222222222)","(26.0, 36.0, 34.11764705882353)","(16.0, 22.0, 20.695652173913043)","(51.0, 95.0, 86.11111111111111)"
07-01-2023 15:41:22.251126,"(21.0, 30.0, 29.454545454545453)","(10.0, 11.5, 11.0625)","(12.0, 15.0, 14.815384615384616)","(3.0, 3.6, 3.5962264150943395)","(7.5, 9.4, 9.066666666666666)","(4.2, 5.6, 5.465573770491804)","(21.0, 32.0, 30.5)","(7.0, 8.6, 8.442105263157895)","(26.0, 36.0, 33.945945945945944)","(16.0, 21.0, 20.65)","(51.0, 95.0, 86.11111111111111)"
07-01-2023 15:41:23.775298,"(21.0, 30.0, 28.81818181818182)","(10.0, 11.5, 10.982758620689655)","(12.0, 15.0, 14.789473684210526)","(3.0, 3.6, 3.5962264150943395)","(7.5, 9.2, 9.066666666666666)","(4.2, 5.6, 5.465573770491804)","(21.0, 32.0, 30.5)","(7.0, 8.6, 8.442105263157895)","(26.0, 36.0, 33.945945945945944)","(16.0, 21.0, 20.65)","(51.0, 95.0, 86.05263157894737)"
07-01-2023 15:41:25.370389,"(21.0, 29.0, 28.41176470588235)","(10.0, 11.5, 10.98)","(12.0, 15.0, 14.818181818181818)","(3.0, 3.6, 3.5962264150943395)","(7.5, 9.2, 9.066666666666666)","(4.2, 5.6, 5.496296296296296)","(21.0, 32.0, 30.5)","(7.0, 8.6, 8.442105263157895)","(26.0, 36.0, 34.05128205128205)","(16.0, 21.0, 20.57777777777778)","(51.0, 95.0, 86.05263157894737)"
07-01-2023 15:41:26.879582,"(21.0, 29.0, 27.238095238095237)","(10.0, 11.5, 11.283132530120483)","(12.0, 15.0, 14.865853658536585)","(3.0, 3.6, 3.599090909090909)","(7.5, 9.2, 9.153846153846153)","(4.2, 5.6, 5.517857142857142)","(21.0, 32.0, 30.486486486486488)","(7.0, 8.6, 8.377777777777778)","(26.0, 36.0, 33.7)","(16.0, 21.0, 20.57777777777778)","(51.0, 95.0, 88.33333333333333)"
07-01-2023 15:41:28.537097,"(21.0, 28.0, 27.142857142857142)","(10.0, 11.5, 11.054347826086957)","(12.0, 15.0, 14.869047619047619)","(3.0, 3.6, 3.5374999999999996)","(7.5, 9.2, 9.108108108108107)","(4.2, 5.6, 5.606122448979592)","(21.0, 32.0, 30.22222222222222)","(7.0, 8.4, 8.63529411764706)","(26.0, 36.0, 33.7)","(16.0, 21.0, 20.604166666666668)","(51.0, 90.0, 88.33333333333333)"
07-01-2023 15:41:29.967451,"(21.0, 28.0, 27.142857142857142)","(10.0, 11.5, 10.855072463768115)","(12.0, 15.0, 14.897435897435898)","(3.0, 3.55, 3.5530864197530865)","(7.5, 9.2, 9.1625)","(4.2, 5.7, 5.6489361702127665)","(21.0, 32.0, 30.17142857142857)","(7.0, 8.8, 8.728301886792453)","(26.0, 36.0, 33.75609756097561)","(16.0, 21.0, 20.630434782608695)","(51.0, 90.0, 88.33333333333333)"
07-01-2023 15:41:31.500451,"(21.0, 28.0, 27.142857142857142)","(10.0, 11.0, 10.855072463768115)","(12.0, 15.0, 14.803921568627452)","(3.0, 3.6, 3.5847826086956522)","(7.5, 9.2, 9.1625)","(4.2, 5.7, 5.6489361702127665)","(21.0, 32.0, 29.5)","(7.0, 8.8, 8.723636363636365)","(26.0, 36.0, 33.7)","(16.0, 21.0, 20.772727272727273)","(51.0, 90.0, 86.05263157894737)"
07-01-2023 15:41:32.894931,"(21.0, 28.0, 27.058823529411764)","(10.0, 11.0, 10.60483870967742)","(12.0, 15.0, 14.782608695652174)","(3.0, 3.6, 3.5704918032786885)","(7.5, 9.2, 9.145454545454545)","(4.2, 5.7, 5.6438356164383565)","(21.0, 30.0, 29.5)","(7.0, 8.8, 8.711764705882354)","(26.0, 36.0, 33.7)","(16.0, 21.0, 21.5609756097561)","(51.0, 95.0, 86.5)"
07-01-2023 15:41:34.316192,"(21.0, 28.0, 27.058823529411764)","(10.0, 11.0, 10.492307692307692)","(12.0, 15.0, 14.772727272727273)","(3.0, 3.6, 3.5704918032786885)","(7.5, 9.2, 9.125)","(4.2, 5.8, 5.604651162790697)","(21.0, 30.0, 29.352941176470587)","(7.0, 8.8, 8.711764705882354)","(26.0, 36.0, 33.7)","(16.0, 22.0, 21.6)","(51.0, 95.0, 86.5)"
07-01-2023 15:41:35.632991,"(21.0, 28.0, 27.058823529411764)","(10.0, 10.5, 10.01388888888889)","(12.0, 15.0, 14.714285714285714)","(3.0, 3.6, 3.576041666666667)","(7.5, 9.2, 9.125)","(4.2, 5.8, 5.713725490196079)","(21.0, 30.0, 29.352941176470587)","(7.0, 8.8, 8.711764705882354)","(26.0, 36.0, 34.48275862068966)","(16.0, 22.0, 21.77777777777778)","(51.0, 95.0, 86.5)"
07-01-2023 15:41:36.884017,"(21.0, 28.0, 27.058823529411764)","(10.0, 10.5, 10.01388888888889)","(12.0, 15.0, 14.714285714285714)","(3.0, 3.6, 3.576041666666667)","(7.5, 9.2, 9.125)","(4.6, 5.8, 5.713725490196079)","(21.0, 30.0, 29.352941176470587)","(7.0, 8.8, 8.711764705882354)","(26.0, 36.0, 34.48275862068966)","(16.0, 22.0, 21.77777777777778)","(51.0, 95.0, 86.5)"
07-01-2023 15:41:38.372714,"(21.0, 28.0, 27.058823529411764)","(10.0, 10.0, 9.959375)","(12.0, 15.0, 14.734375)","(3.0, 3.65, 3.6248251748251747)","(7.5, 9.4, 9.226086956521739)","(4.6, 5.8, 5.761111111111111)","(21.0, 30.0, 29.333333333333332)","(7.0, 9.0, 8.806060606060607)","(26.0, 34.0, 33.64705882352941)","(16.0, 21.0, 20.653061224489797)","(51.0, 95.0, 88.70370370370371)"
07-01-2023 15:41:39.672914,"(21.0, 28.0, 27.058823529411764)","(10.0, 9.8, 9.495238095238095)","(12.0, 14.0, 13.833333333333334)","(3.1, 3.75, 3.6582644628099175)","(7.5, 9.4, 9.269387755102041)","(4.6, 5.8, 5.7727272727272725)","(21.0, 30.0, 29.5)","(7.5, 9.0, 8.730769230769232)","(26.0, 34.0, 33.64705882352941)","(17.0, 21.0, 20.9)","(51.0, 95.0, 89.51612903225806)"
07-01-2023 15:41:40.998160,"(21.0, 28.0, 27.142857142857142)","(9.0, 9.8, 9.58095238095238)","(12.0, 14.0, 13.933962264150944)","(3.1, 3.7, 3.6336538461538463)","(8.0, 9.4, 9.291525423728814)","(4.6, 5.8, 5.817777777777778)","(21.0, 30.0, 29.636363636363637)","(7.5, 8.8, 8.59746835443038)","(26.0, 34.0, 33.64705882352941)","(17.0, 21.0, 20.9)","(51.0, 95.0, 89.51612903225806)"
07-01-2023 15:41:42.285098,"(21.0, 28.0, 27.142857142857142)","(9.0, 9.8, 9.540000000000001)","(12.0, 14.0, 13.878205128205128)","(3.1, 3.7, 3.6715686274509807)","(8.0, 9.4, 9.794871794871796)","(4.6, 5.9, 5.78125)","(21.0, 30.0, 29.64864864864865)","(7.5, 8.8, 8.531578947368422)","(26.0, 34.0, 34.357142857142854)","(17.0, 21.0, 20.604166666666668)","(51.0, 95.0, 89.51612903225806)"
07-01-2023 15:41:43.624293,"(21.0, 28.0, 27.142857142857142)","(9.0, 9.8, 9.461971830985917)","(12.0, 14.0, 13.878205128205128)","(3.2, 3.7, 3.6715686274509807)","(8.0, 10.0, 9.6)","(4.6, 5.8, 5.788888888888889)","(21.0, 32.0, 29.64864864864865)","(7.5, 8.6, 8.523529411764706)","(26.0, 38.0, 34.357142857142854)","(17.0, 21.0, 20.547169811320753)","(51.0, 95.0, 89.51612903225806)"
07-01-2023 15:41:44.894899,"(21.0, 28.0, 27.333333333333332)","(9.0, 9.8, 9.375)","(12.0, 14.0, 13.859756097560975)","(3.2, 3.7, 3.6597222222222223)","(8.0, 10.0, 10.127586206896552)","(4.6, 5.8, 5.74)","(21.0, 32.0, 29.64864864864865)","(7.5, 8.6, 8.523529411764706)","(26.0, 38.0, 34.275862068965516)","(17.0, 21.0, 20.65909090909091)","(51.0, 95.0, 89.51612903225806)"
07-01-2023 15:41:46.159931,"(21.0, 28.0, 27.8)","(9.0, 9.4, 9.241860465116279)","(12.0, 14.0, 13.85625)","(3.1, 3.7, 3.6436781609195403)","(8.0, 10.5, 10.153846153846153)","(4.6, 5.8, 5.664705882352941)","(21.0, 32.0, 29.580645161290324)","(7.5, 8.6, 8.523529411764706)","(26.0, 38.0, 33.95)","(17.0, 21.0, 20.651162790697676)","(61.0, 95.0, 88.70370370370371)"
07-01-2023 15:41:47.430490,"(21.0, 28.0, 27.6)","(9.0, 9.4, 9.241860465116279)","(12.0, 14.0, 13.85625)","(3.1, 3.7, 3.6748)","(8.0, 10.5, 9.959090909090909)","(4.6, 5.8, 5.614285714285714)","(21.0, 32.0, 29.514285714285712)","(7.5, 8.6, 8.407692307692308)","(26.0, 38.0, 34.22222222222222)","(17.0, 21.0, 20.651162790697676)","(61.0, 95.0, 88.70370370370371)"
07-01-2023 15:41:48.716054,"(21.0, 28.0, 27.6)","(9.0, 9.4, 9.223076923076922)","(12.0, 14.0, 13.85625)","(3.1, 3.75, 3.675)","(8.0, 10.5, 10.23611111111111)","(4.6, 5.8, 5.628571428571428)","(21.0, 32.0, 29.1)","(7.5, 8.6, 8.407692307692308)","(26.0, 36.0, 34.10526315789474)","(17.0, 21.0, 20.858490566037737)","(61.0, 95.0, 88.70370370370371)"
07-01-2023 15:41:50.030780,"(21.0, 28.0, 27.6)","(9.0, 9.4, 9.2)","(12.0, 14.0, 13.844594594594595)","(3.1, 3.75, 3.683093525179856)","(8.0, 10.5, 10.136363636363637)","(4.6, 5.7, 5.706756756756756)","(21.0, 32.0, 29.28125)","(7.0, 8.6, 8.407692307692308)","(26.0, 36.0, 34.2)","(17.0, 21.0, 20.583333333333332)","(61.0, 95.0, 88.92857142857143)"
07-01-2023 15:41:51.365547,"(21.0, 28.0, 27.77777777777778)","(9.0, 9.4, 9.183529411764706)","(12.0, 14.0, 13.844594594594595)","(3.1, 3.75, 3.692)","(8.0, 10.5, 10.186274509803921)","(4.6, 5.8, 5.66235294117647)","(21.0, 32.0, 29.514285714285712)","(7.0, 8.6, 8.407692307692308)","(26.0, 36.0, 34.5)","(17.0, 21.0, 20.166666666666668)","(61.0, 95.0, 89.13793103448276)"
07-01-2023 15:41:52.707823,"(21.0, 28.0, 27.82608695652174)","(9.0, 9.4, 9.261363636363637)","(12.0, 14.0, 13.863095238095237)","(3.1, 3.7, 3.690909090909091)","(8.0, 10.5, 10.209090909090909)","(4.6, 5.8, 5.678571428571429)","(21.0, 32.0, 29.514285714285712)","(7.0, 8.6, 8.46111111111111)","(26.0, 36.0, 34.5)","(17.0, 21.0, 20.22222222222222)","(61.0, 95.0, 89.13793103448276)"
07-01-2023 15:41:54.021588,"(21.0, 28.0, 27.88888888888889)","(9.0, 9.4, 9.307692307692308)","(12.0, 14.0, 13.948529411764707)","(3.1, 3.7, 3.6956521739130435)","(8.0, 10.5, 9.882051282051282)","(4.6, 5.7, 5.691111111111112)","(21.0, 32.0, 29.11111111111111)","(7.0, 8.6, 8.480597014925372)","(26.0, 36.0, 35.76470588235294)","(17.0, 21.0, 20.5)","(61.0, 95.0, 89.28571428571429)"
07-01-2023 15:41:55.386364,"(21.0, 29.0, 27.8)","(9.0, 9.4, 9.251851851851852)","(12.0, 14.0, 14.026315789473685)","(3.2, 3.7, 3.6682432432432432)","(8.0, 10.0, 10.127450980392156)","(4.6, 5.7, 5.645833333333333)","(21.0, 32.0, 29.11111111111111)","(7.0, 8.6, 8.457142857142857)","(26.0, 36.0, 35.666666666666664)","(17.0, 21.0, 20.5)","(61.0, 95.0, 89.48275862068965)"
07-01-2023 15:41:56.717728,"(21.0, 29.0, 27.8)","(9.0, 9.4, 9.251851851851852)","(12.0, 14.5, 14.026315789473685)","(3.2, 3.7, 3.6682432432432432)","(8.0, 10.5, 10.127450980392156)","(4.6, 5.7, 5.645833333333333)","(21.0, 32.0, 29.11111111111111)","(7.0, 8.6, 8.457142857142857)","(26.0, 36.0, 34.75)","(17.0, 21.0, 20.125)","(61.0, 95.0, 89.48275862068965)"
07-01-2023 15:41:58.065630,"(21.0, 28.0, 27.15)","(9.0, 9.4, 9.32)","(12.0, 14.0, 13.976923076923077)","(3.2, 3.7, 3.662686567164179)","(8.0, 10.5, 10.078947368421053)","(4.6, 5.7, 5.64)","(21.0, 32.0, 29.636363636363637)","(7.0, 8.6, 8.396428571428572)","(26.0, 36.0, 33.375)","(17.0, 21.0, 20.125)","(61.0, 95.0, 88.61111111111111)"
07-01-2023 15:41:59.376036,"(21.0, 28.0, 26.764705882352942)","(9.0, 9.4, 9.354545454545455)","(12.0, 14.5, 14.153846153846153)","(3.2, 3.7, 3.662686567164179)","(8.0, 10.5, 10.078947368421053)","(4.6, 5.7, 5.64)","(21.0, 32.0, 29.636363636363637)","(7.0, 8.4, 8.443478260869565)","(26.0, 36.0, 33.94871794871795)","(17.0, 21.0, 20.5)","(61.0, 90.0, 88.75)"
07-01-2023 15:42:00.689870,"(21.0, 28.0, 27.128205128205128)","(9.0, 9.4, 9.35)","(12.0, 14.5, 14.467213114754099)","(3.2, 3.7, 3.674766355140187)","(8.0, 10.5, 10.333333333333334)","(4.6, 5.7, 5.687755102040817)","(21.0, 32.0, 30.216216216216218)","(7.0, 8.6, 8.47391304347826)","(26.0, 36.0, 33.9)","(17.0, 21.0, 20.51219512195122)","(61.0, 90.0, 88.75)"
07-01-2023 15:42:02.017430,"(21.0, 28.0, 27.19047619047619)","(8.5, 9.6, 9.442622950819672)","(12.0, 14.5, 14.470588235294118)","(3.2, 3.7, 3.730108991825613)","(8.0, 10.0, 9.885714285714286)","(4.8, 5.7, 5.627906976744186)","(21.0, 32.0, 30.5)","(7.0, 8.6, 8.39607843137255)","(26.0, 36.0, 34.111111111111114)","(17.0, 21.0, 20.487179487179485)","(61.0, 90.0, 88.75)"
07-01-2023 15:42:03.300359,"(21.0, 28.0, 27.19047619047619)","(8.5, 9.6, 9.543333333333333)","(12.0, 14.5, 14.451923076923077)","(3.2, 3.75, 3.722962962962963)","(8.0, 10.0, 9.896296296296295)","(4.8, 5.7, 5.627906976744186)","(21.0, 32.0, 30.5)","(7.0, 8.4, 8.35873015873016)","(26.0, 36.0, 33.94871794871795)","(17.0, 21.0, 20.5)","(61.0, 90.0, 88.86363636363636)"
07-01-2023 15:42:04.585480,"(21.0, 28.0, 27.19047619047619)","(8.5, 9.6, 9.542372881355933)","(12.0, 14.5, 14.444444444444445)","(3.1, 3.75, 3.722962962962963)","(8.0, 10.0, 9.74074074074074)","(4.8, 5.7, 5.627906976744186)","(21.0, 32.0, 30.609756097560975)","(7.0, 8.4, 8.336986301369864)","(26.0, 36.0, 33.94871794871795)","(17.0, 21.0, 20.5)","(61.0, 90.0, 88.42105263157895)"
07-01-2023 15:42:06.238276,"(21.0, 28.0, 27.227272727272727)","(8.5, 9.6, 9.494736842105263)","(12.0, 14.5, 14.453703703703704)","(3.1, 3.75, 3.708988764044944)","(8.0, 10.0, 9.63076923076923)","(4.8, 5.7, 5.627906976744186)","(21.0, 32.0, 30.609756097560975)","(7.0, 8.4, 8.336986301369864)","(26.0, 36.0, 33.94871794871795)","(17.0, 21.0, 20.5)","(61.0, 90.0, 88.42105263157895)"
07-01-2023 15:42:07.747428,"(21.0, 28.0, 27.392857142857142)","(8.5, 9.6, 9.470967741935484)","(12.0, 14.5, 14.453703703703704)","(3.1, 3.75, 3.7086021505376348)","(8.0, 10.0, 9.63076923076923)","(4.8, 5.7, 5.62051282051282)","(21.0, 32.0, 30.609756097560975)","(7.0, 8.4, 8.372549019607844)","(26.0, 36.0, 34.095238095238095)","(17.0, 21.0, 20.5)","(61.0, 90.0, 88.75)"
07-01-2023 15:42:09.240459,"(21.0, 28.0, 27.392857142857142)","(8.5, 9.6, 9.470967741935484)","(12.0, 14.5, 14.44047619047619)","(3.1, 3.75, 3.70875)","(8.0, 10.0, 9.657142857142857)","(4.8, 5.7, 5.62051282051282)","(21.0, 32.0, 30.609756097560975)","(7.0, 8.4, 8.3375)","(26.0, 36.0, 33.89473684210526)","(17.0, 21.0, 20.5)","(61.0, 90.0, 84.0)"
07-01-2023 15:42:10.590831,"(21.0, 28.0, 27.403508771929825)","(8.5, 9.6, 9.613333333333333)","(12.0, 14.5, 14.44047619047619)","(3.1, 3.75, 3.710769230769231)","(8.0, 10.0, 9.657142857142857)","(4.8, 5.7, 5.62051282051282)","(21.0, 32.0, 30.609756097560975)","(7.0, 8.4, 8.313725490196079)","(26.0, 36.0, 33.89473684210526)","(17.0, 21.0, 20.5)","(61.0, 90.0, 84.0)"
07-01-2023 15:42:11.938951,"(21.0, 28.0, 27.8)","(8.5, 9.8, 9.706666666666667)","(12.0, 14.5, 14.352459016393443)","(3.2, 3.75, 3.7401449275362317)","(8.0, 10.0, 9.704615384615384)","(4.8, 5.7, 5.62051282051282)","(21.0, 32.0, 30.609756097560975)","(7.0, 8.4, 8.313725490196079)","(26.0, 36.0, 33.89473684210526)","(17.0, 21.0, 20.51219512195122)","(61.0, 90.0, 81.73913043478261)"
07-01-2023 15:42:13.311775,"(21.0, 28.0, 27.88888888888889)","(8.5, 9.8, 9.27741935483871)","(12.0, 14.5, 14.368421052631579)","(3.2, 3.75, 3.712837837837838)","(8.0, 10.0, 9.525)","(4.8, 5.7, 5.641818181818182)","(21.0, 32.0, 30.88235294117647)","(7.0, 8.4, 8.327868852459016)","(26.0, 36.0, 34.94505494505495)","(17.0, 21.0, 20.555555555555557)","(61.0, 90.0, 86.83333333333333)"
07-01-2023 15:42:14.689498,"(21.0, 29.0, 28.89090909090909)","(8.5, 9.8, 9.451612903225806)","(12.0, 14.5, 14.375)","(3.2, 3.75, 3.7488372093023257)","(8.0, 9.6, 9.466666666666667)","(4.8, 5.7, 5.641818181818182)","(21.0, 32.0, 30.88235294117647)","(7.0, 8.4, 8.327868852459016)","(26.0, 36.0, 34.94505494505495)","(17.0, 21.0, 20.682539682539684)","(61.0, 90.0, 85.71428571428571)"
07-01-2023 15:42:16.068792,"(21.0, 29.0, 28.680555555555557)","(8.5, 9.8, 9.71404958677686)","(12.0, 14.5, 14.422222222222222)","(3.2, 3.75, 3.7488372093023257)","(8.0, 9.6, 9.533333333333333)","(4.8, 5.7, 5.641818181818182)","(21.0, 32.0, 30.88235294117647)","(7.0, 8.4, 8.321428571428571)","(26.0, 36.0, 34.94505494505495)","(17.0, 21.0, 20.794871794871796)","(61.0, 90.0, 86.66666666666667)"
07-01-2023 15:42:17.437284,"(21.0, 29.0, 28.680555555555557)","(8.5, 9.8, 9.71404958677686)","(12.0, 14.5, 14.422222222222222)","(3.2, 3.75, 3.7488372093023257)","(8.0, 9.6, 9.533333333333333)","(4.8, 5.7, 5.641818181818182)","(21.0, 32.0, 30.88235294117647)","(7.0, 8.4, 8.321428571428571)","(26.0, 36.0, 34.94505494505495)","(17.0, 21.0, 20.83783783783784)","(61.0, 90.0, 86.60714285714286)"
07-01-2023 15:42:18.837772,"(21.0, 29.0, 28.680555555555557)","(8.5, 9.8, 9.651428571428571)","(12.0, 14.5, 14.475)","(3.2, 3.8, 3.71875)","(8.0, 9.8, 9.571428571428571)","(4.8, 5.7, 5.641818181818182)","(21.0, 32.0, 30.88235294117647)","(7.0, 8.4, 8.321428571428571)","(26.0, 36.0, 34.94505494505495)","(17.0, 21.0, 20.83783783783784)","(61.0, 90.0, 86.60714285714286)"
