,Get Carter,Divas Boy,Deemed A Liar,Shanti,Top Shelf Toby,Side Tracked
10-01-2023 16:40:34.044404,"(4.6, 5.3, 5.257142857142857)","(31.0, 65.0, 57.5)","(1.4, 1.66, 1.6544444444444444)","(4.2, 5.9, 5.80344827586207)","(51.0, 60.0, 56.666666666666664)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:34.967671,"(4.6, 5.4, 5.28421052631579)","(31.0, 65.0, 56.111111111111114)","(1.4, 1.66, 1.6516666666666666)","(4.2, 5.9, 5.788)","(51.0, 60.0, 56.25)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:35.850580,"(4.6, 5.4, 5.242857142857143)","(31.0, 65.0, 56.25)","(1.4, 1.66, 1.6516666666666666)","(4.2, 5.9, 5.788)","(51.0, 60.0, 56.25)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:36.821594,"(4.6, 5.4, 5.28421052631579)","(31.0, 65.0, 56.111111111111114)","(1.4, 1.66, 1.6478787878787877)","(4.2, 5.9, 5.839130434782609)","(51.0, 60.0, 56.25)","(101.0, 960.0, 782.8571428571429)"
10-01-2023 16:40:37.833247,"(4.6, 5.4, 5.333333333333334)","(31.0, 65.0, 56.25)","(1.4, 1.65, 1.63929203539823)","(4.2, 5.9, 5.885714285714286)","(51.0, 60.0, 55.55555555555556)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:38.826293,"(4.6, 5.4, 5.33)","(31.0, 65.0, 57.0)","(1.4, 1.64, 1.6343119266055044)","(4.2, 5.9, 5.989473684210527)","(51.0, 60.0, 57.906976744186046)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:39.700505,"(4.6, 5.4, 5.312)","(31.0, 65.0, 56.111111111111114)","(1.4, 1.64, 1.633050847457627)","(4.2, 6.2, 5.985714285714286)","(51.0, 60.0, 57.906976744186046)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:40.642454,"(4.6, 5.4, 5.312)","(31.0, 65.0, 56.25)","(1.4, 1.64, 1.633050847457627)","(4.2, 6.2, 6.025806451612904)","(51.0, 60.0, 57.906976744186046)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:41.682014,"(4.6, 5.4, 5.312)","(31.0, 65.0, 56.25)","(1.4, 1.64, 1.6281545064377683)","(4.2, 6.2, 5.970909090909092)","(51.0, 60.0, 57.77777777777778)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:42.682614,"(4.6, 5.6, 5.539583333333333)","(31.0, 65.0, 60.625)","(1.4, 1.64, 1.6281545064377683)","(4.2, 6.2, 5.958064516129032)","(51.0, 60.0, 57.35294117647059)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:43.636932,"(4.6, 5.7, 5.6722222222222225)","(31.0, 65.0, 58.84615384615385)","(1.4, 1.61, 1.6064179104477614)","(4.2, 6.2, 5.958064516129032)","(51.0, 60.0, 58.333333333333336)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:44.614836,"(4.6, 5.8, 5.672463768115942)","(31.0, 65.0, 61.25)","(1.4, 1.61, 1.6015151515151516)","(4.2, 6.2, 6.0200000000000005)","(51.0, 60.0, 58.333333333333336)","(101.0, 960.0, 665.0)"
10-01-2023 16:40:45.613575,"(4.6, 5.7, 5.675862068965517)","(31.0, 65.0, 59.166666666666664)","(1.4, 1.61, 1.5964285714285715)","(4.2, 6.2, 6.010204081632653)","(51.0, 60.0, 57.35294117647059)","(101.0, 730.0, 805.0)"
10-01-2023 16:40:46.647743,"(4.6, 5.7, 5.658139534883721)","(31.0, 65.0, 58.84615384615385)","(1.4, 1.61, 1.5964285714285715)","(4.2, 6.2, 6.060714285714286)","(51.0, 60.0, 58.333333333333336)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:47.616366,"(4.6, 5.8, 5.729411764705882)","(31.0, 65.0, 58.63636363636363)","(1.4, 1.6, 1.5958536585365855)","(4.2, 6.2, 6.055555555555555)","(51.0, 60.0, 57.1875)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:48.575714,"(4.6, 5.9, 5.838823529411765)","(31.0, 65.0, 54.411764705882355)","(1.4, 1.59, 1.585625)","(4.2, 6.2, 6.055555555555555)","(51.0, 60.0, 58.666666666666664)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:49.544901,"(4.6, 5.9, 5.863888888888889)","(31.0, 65.0, 57.5)","(1.4, 1.59, 1.573138832997988)","(4.2, 6.2, 6.083333333333333)","(51.0, 60.0, 58.18181818181818)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:50.425671,"(4.6, 6.0, 5.961538461538462)","(31.0, 65.0, 54.411764705882355)","(1.4, 1.58, 1.5743396226415094)","(4.2, 6.2, 6.081081081081082)","(51.0, 60.0, 58.18181818181818)","(101.0, 960.0, 805.0)"
10-01-2023 16:40:51.395650,"(4.6, 6.0, 5.955882352941177)","(31.0, 65.0, 54.411764705882355)","(1.4, 1.58, 1.5755882352941177)","(4.2, 6.2, 6.094736842105263)","(51.0, 60.0, 58.8235294117647)","(101.0, 960.0, 871.4285714285714)"
10-01-2023 16:40:52.401613,"(4.6, 6.0, 5.948717948717949)","(31.0, 65.0, 54.411764705882355)","(1.4, 1.58, 1.5755882352941177)","(4.2, 6.2, 6.073333333333333)","(51.0, 60.0, 58.8235294117647)","(101.0, 960.0, 856.6666666666666)"
10-01-2023 16:40:53.377753,"(4.6, 6.2, 6.065)","(31.0, 65.0, 54.411764705882355)","(1.4, 1.58, 1.5747368421052632)","(4.2, 6.2, 6.074074074074074)","(51.0, 60.0, 57.64705882352941)","(101.0, 960.0, 782.8571428571429)"
10-01-2023 16:40:54.337873,"(4.6, 6.2, 5.993333333333334)","(31.0, 65.0, 57.5)","(1.4, 1.58, 1.5747368421052632)","(4.2, 6.2, 6.074074074074074)","(51.0, 60.0, 56.388888888888886)","(101.0, 960.0, 753.3333333333333)"
10-01-2023 16:40:55.248917,"(4.6, 6.2, 6.007692307692308)","(31.0, 65.0, 58.333333333333336)","(1.4, 1.58, 1.5731818181818182)","(4.2, 6.2, 6.068965517241379)","(51.0, 60.0, 56.97674418604651)","(101.0, 960.0, 753.3333333333333)"
10-01-2023 16:40:56.168368,"(4.6, 6.2, 6.027586206896552)","(31.0, 65.0, 58.333333333333336)","(1.4, 1.58, 1.5681159420289856)","(4.2, 6.2, 6.083333333333333)","(51.0, 60.0, 56.904761904761905)","(101.0, 960.0, 753.3333333333333)"
10-01-2023 16:40:57.223155,"(4.6, 6.2, 6.027586206896552)","(31.0, 65.0, 57.94117647058823)","(1.4, 1.58, 1.5675555555555556)","(4.2, 6.2, 6.083333333333333)","(51.0, 60.0, 56.666666666666664)","(101.0, 960.0, 753.3333333333333)"
10-01-2023 16:40:58.258331,"(4.6, 6.2, 6.027586206896552)","(31.0, 65.0, 54.411764705882355)","(1.4, 1.58, 1.5728205128205128)","(4.2, 6.2, 6.064516129032258)","(51.0, 60.0, 56.666666666666664)","(101.0, 960.0, 782.8571428571429)"
10-01-2023 16:40:59.263081,"(4.6, 6.2, 6.065217391304348)","(31.0, 65.0, 57.17391304347826)","(1.4, 1.58, 1.5728205128205128)","(4.2, 6.2, 6.064516129032258)","(51.0, 60.0, 56.388888888888886)","(101.0, 960.0, 753.3333333333333)"
10-01-2023 16:41:00.230193,"(4.6, 6.2, 6.0576923076923075)","(31.0, 65.0, 54.411764705882355)","(1.4, 1.58, 1.5740298507462687)","(4.2, 6.2, 6.068965517241379)","(51.0, 60.0, 56.388888888888886)","(101.0, 960.0, 753.3333333333333)"
10-01-2023 16:41:01.221993,"(4.6, 6.2, 6.0576923076923075)","(31.0, 65.0, 54.411764705882355)","(1.4, 1.58, 1.5691358024691358)","(4.2, 6.2, 6.076595744680851)","(51.0, 60.0, 56.388888888888886)","(101.0, 960.0, 620.0)"
10-01-2023 16:41:02.237392,"(4.6, 6.2, 6.048387096774194)","(31.0, 65.0, 54.411764705882355)","(1.4, 1.58, 1.5711111111111111)","(4.2, 6.2, 6.07)","(51.0, 60.0, 56.904761904761905)","(101.0, 970.0, 655.0)"
10-01-2023 16:41:03.314403,"(4.6, 6.2, 6.056140350877193)","(31.0, 65.0, 56.0)","(1.4, 1.58, 1.568641975308642)","(4.2, 6.2, 6.076190476190476)","(51.0, 60.0, 56.75)","(101.0, 970.0, 683.6363636363636)"
10-01-2023 16:41:04.203290,"(4.6, 6.2, 6.065384615384615)","(31.0, 65.0, 56.42857142857143)","(1.4, 1.58, 1.568427672955975)","(4.2, 6.2, 6.076190476190476)","(51.0, 60.0, 56.75)","(101.0, 970.0, 683.6363636363636)"
10-01-2023 16:41:05.096985,"(4.6, 6.2, 6.060714285714286)","(31.0, 65.0, 56.42857142857143)","(1.4, 1.58, 1.570212765957447)","(4.2, 6.2, 6.076190476190476)","(51.0, 60.0, 56.578947368421055)","(101.0, 970.0, 655.0)"
10-01-2023 16:41:06.113808,"(4.6, 6.2, 6.095652173913043)","(31.0, 65.0, 56.0)","(1.4, 1.58, 1.5722648083623694)","(4.2, 6.2, 6.102325581395349)","(51.0, 60.0, 56.578947368421055)","(101.0, 970.0, 655.0)"
10-01-2023 16:41:07.131478,"(4.6, 6.2, 6.1020408163265305)","(31.0, 65.0, 54.411764705882355)","(1.4, 1.57, 1.568735632183908)","(4.2, 6.2, 6.1045454545454545)","(51.0, 60.0, 56.285714285714285)","(101.0, 970.0, 620.0)"
10-01-2023 16:41:08.155374,"(4.6, 6.2, 6.089285714285714)","(31.0, 65.0, 55.0)","(1.4, 1.57, 1.568225806451613)","(4.2, 6.2, 6.101754385964912)","(51.0, 60.0, 56.578947368421055)","(101.0, 970.0, 655.0)"
10-01-2023 16:41:09.093412,"(4.6, 6.2, 6.091228070175439)","(31.0, 65.0, 55.0)","(1.4, 1.57, 1.568225806451613)","(4.2, 6.2, 6.101754385964912)","(51.0, 60.0, 56.578947368421055)","(101.0, 970.0, 655.0)"
10-01-2023 16:41:10.072299,"(4.6, 6.2, 6.098507462686567)","(31.0, 65.0, 55.526315789473685)","(1.4, 1.57, 1.5678125)","(4.2, 6.2, 6.1375)","(51.0, 60.0, 56.666666666666664)","(101.0, 970.0, 655.0)"
10-01-2023 16:41:11.108487,"(4.6, 6.2, 6.103125)","(31.0, 65.0, 56.0)","(1.4, 1.57, 1.5674712643678161)","(4.2, 6.2, 6.103703703703704)","(51.0, 60.0, 56.578947368421055)","(101.0, 730.0, 674.2857142857142)"
10-01-2023 16:41:12.110806,"(4.6, 6.2, 6.103125)","(31.0, 65.0, 56.0)","(1.4, 1.57, 1.5626495726495726)","(4.2, 6.2, 6.074666666666666)","(51.0, 60.0, 56.1764705882353)","(101.0, 730.0, 665.0)"
10-01-2023 16:41:13.080887,"(4.6, 6.2, 6.115942028985508)","(31.0, 65.0, 55.0)","(1.4, 1.56, 1.5546153846153847)","(4.2, 6.4, 6.213861386138614)","(51.0, 60.0, 56.578947368421055)","(101.0, 730.0, 665.0)"
10-01-2023 16:41:14.069121,"(4.6, 6.2, 6.1169811320754715)","(31.0, 65.0, 55.0)","(1.35, 1.57, 1.5670212765957447)","(4.4, 6.2, 6.11578947368421)","(51.0, 60.0, 56.578947368421055)","(101.0, 730.0, 652.0)"
10-01-2023 16:41:15.107891,"(4.6, 6.2, 6.108823529411765)","(31.0, 65.0, 54.411764705882355)","(1.35, 1.57, 1.5651515151515152)","(4.4, 6.2, 6.112727272727273)","(51.0, 60.0, 56.904761904761905)","(101.0, 730.0, 674.2857142857142)"
10-01-2023 16:41:16.181996,"(4.6, 6.2, 6.121875)","(31.0, 65.0, 56.42857142857143)","(1.35, 1.57, 1.5657333333333334)","(4.4, 6.2, 6.112727272727273)","(51.0, 60.0, 57.0)","(101.0, 730.0, 674.2857142857142)"
10-01-2023 16:41:17.175470,"(4.6, 6.2, 6.1)","(31.0, 65.0, 56.81818181818182)","(1.35, 1.57, 1.5646)","(4.4, 6.2, 6.124242424242424)","(51.0, 60.0, 58.84615384615385)","(101.0, 730.0, 676.6666666666667)"
10-01-2023 16:41:18.104555,"(4.6, 6.2, 6.1)","(31.0, 65.0, 56.81818181818182)","(1.35, 1.57, 1.5646)","(4.4, 6.2, 6.124242424242424)","(51.0, 60.0, 58.84615384615385)","(101.0, 730.0, 650.0)"
10-01-2023 16:41:19.198117,"(4.6, 6.4, 6.23404255319149)","(31.0, 60.0, 57.333333333333336)","(1.35, 1.6, 1.5973214285714286)","(4.4, 5.5, 5.6812499999999995)","(51.0, 65.0, 62.5)","(101.0, 970.0, 620.0)"
10-01-2023 16:41:20.288808,"(4.6, 6.4, 6.151515151515151)","(31.0, 75.0, 59.78260869565217)","(1.35, 1.59, 1.5819512195121952)","(4.4, 5.8, 5.672727272727273)","(51.0, 70.0, 64.6341463414634)","(101.0, 970.0, 658.8888888888889)"
10-01-2023 16:41:21.185134,"(4.6, 6.4, 6.217204301075269)","(31.0, 75.0, 56.333333333333336)","(1.35, 1.59, 1.5819512195121952)","(4.4, 5.7, 5.672727272727273)","(51.0, 70.0, 64.6341463414634)","(101.0, 970.0, 658.8888888888889)"
10-01-2023 16:41:22.176503,"(4.6, 6.4, 6.228260869565218)","(31.0, 75.0, 65.43478260869566)","(1.35, 1.59, 1.5835294117647059)","(4.4, 5.7, 5.638461538461538)","(51.0, 70.0, 64.54545454545455)","(101.0, 970.0, 690.0)"
10-01-2023 16:41:23.199861,"(4.6, 6.4, 6.227659574468086)","(31.0, 75.0, 66.53846153846153)","(1.35, 1.59, 1.5854320987654322)","(4.4, 5.6, 5.482857142857143)","(51.0, 65.0, 64.51612903225806)","(101.0, 970.0, 495.0)"
10-01-2023 16:41:24.207448,"(4.6, 6.4, 6.242718446601942)","(31.0, 75.0, 66.85185185185185)","(1.35, 1.59, 1.587802197802198)","(4.4, 5.5, 5.482857142857143)","(51.0, 65.0, 64.5)","(101.0, 970.0, 495.0)"
10-01-2023 16:41:25.200604,"(4.6, 6.4, 6.236170212765957)","(31.0, 75.0, 66.85185185185185)","(1.35, 1.61, 1.606276595744681)","(4.4, 5.6, 5.542857142857143)","(51.0, 65.0, 64.5)","(101.0, 970.0, 613.75)"
10-01-2023 16:41:26.117260,"(4.6, 6.4, 6.24423076923077)","(31.0, 75.0, 64.52380952380952)","(1.35, 1.6, 1.5986976744186048)","(4.4, 5.6, 5.5)","(51.0, 65.0, 64.5)","(101.0, 970.0, 613.75)"
10-01-2023 16:41:27.123393,"(4.8, 6.2, 6.090909090909091)","(31.0, 75.0, 66.66666666666667)","(1.35, 1.6, 1.597543859649123)","(4.4, 5.6, 5.54468085106383)","(51.0, 70.0, 66.5625)","(101.0, 970.0, 562.8571428571429)"
10-01-2023 16:41:28.212744,"(4.8, 6.2, 6.078260869565217)","(31.0, 75.0, 66.30434782608695)","(1.35, 1.6, 1.5945901639344262)","(4.4, 5.6, 5.548)","(51.0, 70.0, 66.94444444444444)","(101.0, 970.0, 570.0)"
10-01-2023 16:41:29.190274,"(4.8, 6.2, 6.075)","(31.0, 75.0, 65.0)","(1.35, 1.6, 1.5941538461538463)","(4.4, 5.6, 5.548)","(51.0, 70.0, 66.94444444444444)","(101.0, 970.0, 503.3333333333333)"
10-01-2023 16:41:30.132505,"(4.8, 6.2, 6.075)","(31.0, 75.0, 67.10526315789474)","(1.35, 1.6, 1.5935294117647059)","(4.4, 5.6, 5.549019607843137)","(51.0, 70.0, 61.25)","(101.0, 970.0, 503.3333333333333)"
10-01-2023 16:41:31.142279,"(4.8, 6.2, 6.075)","(31.0, 75.0, 68.47826086956522)","(1.35, 1.6, 1.5966539923954373)","(4.4, 5.6, 5.5227272727272725)","(51.0, 70.0, 59.6875)","(101.0, 970.0, 503.3333333333333)"
10-01-2023 16:41:32.139456,"(4.8, 6.2, 6.072340425531915)","(31.0, 75.0, 68.47826086956522)","(1.35, 1.6, 1.5966539923954373)","(4.4, 5.6, 5.5227272727272725)","(51.0, 70.0, 62.5)","(101.0, 970.0, 570.0)"
10-01-2023 16:41:33.145497,"(4.8, 6.2, 6.088888888888889)","(31.0, 75.0, 67.85714285714286)","(1.35, 1.6, 1.5954515050167224)","(4.4, 5.6, 5.5227272727272725)","(51.0, 65.0, 62.5)","(101.0, 970.0, 570.0)"
10-01-2023 16:41:34.198429,"(4.8, 6.2, 6.098989898989899)","(31.0, 75.0, 66.66666666666667)","(1.35, 1.6, 1.5947368421052632)","(4.4, 5.6, 5.478378378378379)","(51.0, 65.0, 63.57142857142857)","(101.0, 970.0, 613.75)"
10-01-2023 16:41:35.196931,"(4.8, 6.2, 6.077227722772277)","(31.0, 75.0, 67.5)","(1.35, 1.6, 1.5973684210526318)","(4.4, 5.5, 5.465)","(51.0, 65.0, 57.30769230769231)","(101.0, 970.0, 613.75)"
10-01-2023 16:41:36.182627,"(4.8, 6.2, 6.0637362637362635)","(31.0, 75.0, 68.18181818181819)","(1.35, 1.6, 1.5997368421052633)","(4.4, 5.5, 5.465)","(51.0, 70.0, 63.888888888888886)","(101.0, 970.0, 562.8571428571429)"
10-01-2023 16:41:37.128816,"(4.8, 6.2, 6.0597938144329895)","(31.0, 75.0, 66.17647058823529)","(1.35, 1.6, 1.599777777777778)","(4.4, 5.5, 5.486666666666666)","(51.0, 70.0, 61.31578947368421)","(101.0, 970.0, 522.0)"
10-01-2023 16:41:38.047482,"(4.8, 6.2, 6.0753246753246755)","(31.0, 75.0, 66.5625)","(1.35, 1.62, 1.6008602150537636)","(4.4, 5.4, 5.39764705882353)","(51.0, 70.0, 61.31578947368421)","(101.0, 970.0, 590.0)"
10-01-2023 16:41:39.050984,"(4.8, 6.2, 6.077272727272727)","(31.0, 75.0, 73.125)","(1.35, 1.6, 1.5967132867132867)","(4.4, 5.5, 5.485714285714286)","(51.0, 70.0, 63.125)","(101.0, 970.0, 522.0)"
10-01-2023 16:41:40.076639,"(4.8, 6.2, 6.0702127659574465)","(31.0, 80.0, 73.33333333333333)","(1.35, 1.61, 1.6032374100719426)","(4.4, 5.5, 5.485714285714286)","(51.0, 70.0, 64.28571428571429)","(101.0, 970.0, 503.3333333333333)"
10-01-2023 16:41:41.120690,"(4.8, 6.2, 6.0702127659574465)","(31.0, 75.0, 73.33333333333333)","(1.35, 1.61, 1.6015151515151516)","(4.4, 5.5, 5.478947368421053)","(51.0, 65.0, 64.16666666666667)","(101.0, 970.0, 562.8571428571429)"
10-01-2023 16:41:42.058878,"(4.8, 6.2, 6.05)","(31.0, 80.0, 68.69565217391305)","(1.35, 1.61, 1.602929292929293)","(4.2, 5.5, 5.478947368421053)","(51.0, 65.0, 64.16666666666667)","(101.0, 970.0, 495.0)"
10-01-2023 16:41:43.003378,"(4.8, 6.2, 6.0476190476190474)","(31.0, 80.0, 74.28571428571429)","(1.35, 1.61, 1.5979310344827586)","(4.2, 5.6, 5.44225352112676)","(51.0, 65.0, 64.28571428571429)","(101.0, 970.0, 613.75)"
10-01-2023 16:41:44.174110,"(4.8, 6.2, 6.051282051282051)","(31.0, 80.0, 69.16666666666667)","(1.35, 1.61, 1.5973600000000001)","(4.2, 5.6, 5.43768115942029)","(51.0, 65.0, 64.28571428571429)","(101.0, 970.0, 613.75)"
10-01-2023 16:41:45.351036,"(4.8, 6.2, 6.051282051282051)","(31.0, 80.0, 67.61904761904762)","(1.35, 1.61, 1.601731843575419)","(4.2, 5.6, 5.433333333333334)","(51.0, 65.0, 64.28571428571429)","(101.0, 970.0, 613.75)"
10-01-2023 16:41:46.408333,"(4.8, 6.2, 6.135714285714286)","(31.0, 80.0, 67.61904761904762)","(1.35, 1.61, 1.6043835616438358)","(4.2, 5.5, 5.430000000000001)","(51.0, 65.0, 63.68421052631579)","(101.0, 970.0, 658.8888888888889)"
10-01-2023 16:41:47.507561,"(4.8, 6.2, 6.154545454545454)","(31.0, 70.0, 64.44444444444444)","(1.35, 1.61, 1.6225396825396827)","(4.2, 5.5, 5.454054054054054)","(51.0, 70.0, 63.888888888888886)","(101.0, 970.0, 658.8888888888889)"
10-01-2023 16:41:48.623825,"(4.8, 6.2, 6.040677966101695)","(31.0, 70.0, 61.0)","(1.35, 1.64, 1.6252287581699347)","(4.2, 5.5, 5.352173913043479)","(51.0, 65.0, 63.888888888888886)","(101.0, 970.0, 658.8888888888889)"
10-01-2023 16:41:49.749230,"(4.8, 6.2, 6.126495726495727)","(31.0, 70.0, 61.0)","(1.35, 1.64, 1.6252287581699347)","(4.2, 5.4, 5.3012345679012345)","(51.0, 65.0, 63.888888888888886)","(101.0, 970.0, 658.8888888888889)"
10-01-2023 16:41:50.811682,"(4.8, 6.2, 6.143119266055046)","(31.0, 70.0, 62.2)","(1.35, 1.64, 1.6281318681318682)","(4.2, 5.4, 5.2729729729729735)","(51.0, 65.0, 62.5)","(101.0, 970.0, 658.8888888888889)"
10-01-2023 16:41:51.847950,"(4.8, 6.2, 6.148571428571429)","(31.0, 70.0, 61.13636363636363)","(1.35, 1.64, 1.6276683937823835)","(4.2, 5.4, 5.2729729729729735)","(51.0, 65.0, 63.333333333333336)","(101.0, 970.0, 658.8888888888889)"
10-01-2023 16:41:52.990246,"(4.8, 6.2, 6.175280898876404)","(31.0, 70.0, 60.714285714285715)","(1.35, 1.64, 1.627137809187279)","(4.2, 5.4, 5.323333333333333)","(51.0, 65.0, 63.75)","(101.0, 970.0, 503.3333333333333)"
10-01-2023 16:41:53.987948,"(4.8, 6.4, 6.227027027027027)","(31.0, 70.0, 52.666666666666664)","(1.35, 1.63, 1.627137809187279)","(4.2, 5.4, 5.296153846153846)","(51.0, 65.0, 62.41379310344828)","(101.0, 970.0, 503.3333333333333)"
10-01-2023 16:41:54.976270,"(4.8, 6.2, 6.083928571428571)","(31.0, 55.0, 53.214285714285715)","(1.35, 1.64, 1.6372413793103449)","(4.2, 5.3, 5.213888888888889)","(51.0, 65.0, 62.41379310344828)","(101.0, 970.0, 590.0)"
10-01-2023 16:41:56.072831,"(4.8, 6.2, 5.998130841121496)","(31.0, 55.0, 53.333333333333336)","(1.35, 1.65, 1.6476470588235292)","(4.2, 5.3, 5.220512820512821)","(51.0, 65.0, 62.41379310344828)","(101.0, 970.0, 514.0)"
10-01-2023 16:41:57.121213,"(4.8, 6.2, 5.945)","(31.0, 55.0, 52.77777777777778)","(1.35, 1.65, 1.6466666666666665)","(4.2, 5.3, 5.240909090909091)","(51.0, 65.0, 58.18181818181818)","(101.0, 970.0, 590.0)"
10-01-2023 16:41:58.130784,"(4.8, 6.0, 5.927868852459016)","(31.0, 55.0, 53.57142857142857)","(1.35, 1.66, 1.6517123287671232)","(4.2, 5.3, 5.238028169014084)","(51.0, 60.0, 57.93103448275862)","(101.0, 970.0, 590.0)"
10-01-2023 16:41:58.991257,"(4.8, 6.0, 5.9)","(31.0, 65.0, 58.57142857142857)","(1.35, 1.66, 1.6496581196581195)","(4.2, 5.3, 5.181081081081081)","(51.0, 60.0, 57.93103448275862)","(101.0, 970.0, 590.0)"
10-01-2023 16:42:00.126770,"(4.8, 6.0, 5.932203389830509)","(31.0, 60.0, 56.666666666666664)","(1.4, 1.66, 1.6658333333333333)","(4.2, 5.2, 5.179047619047619)","(51.0, 60.0, 56.666666666666664)","(101.0, 970.0, 590.0)"
10-01-2023 16:42:01.183881,"(4.8, 6.0, 5.867924528301887)","(31.0, 65.0, 56.81818181818182)","(1.4, 1.67, 1.6359793814432988)","(4.2, 5.2, 5.173684210526316)","(51.0, 60.0, 58.68421052631579)","(101.0, 970.0, 590.0)"
10-01-2023 16:42:02.245889,"(4.8, 6.4, 6.316546762589929)","(31.0, 65.0, 62.69230769230769)","(1.4, 1.64, 1.6359793814432988)","(4.2, 5.3, 5.155421686746988)","(51.0, 65.0, 58.52272727272727)","(101.0, 970.0, 590.0)"
10-01-2023 16:42:03.263738,"(4.8, 6.4, 6.333333333333334)","(31.0, 65.0, 63.75)","(1.4, 1.64, 1.6265217391304347)","(4.2, 5.3, 5.156410256410256)","(51.0, 65.0, 58.048780487804876)","(101.0, 970.0, 590.0)"
10-01-2023 16:42:04.271093,"(4.8, 6.4, 6.325581395348838)","(31.0, 65.0, 63.45454545454545)","(1.4, 1.63, 1.6260975609756096)","(4.2, 5.3, 5.156410256410256)","(51.0, 65.0, 58.048780487804876)","(101.0, 970.0, 590.0)"
10-01-2023 16:42:05.309807,"(4.8, 6.4, 6.329411764705883)","(31.0, 65.0, 63.5)","(1.4, 1.63, 1.6253703703703704)","(4.2, 5.3, 5.1650602409638555)","(51.0, 65.0, 58.048780487804876)","(101.0, 970.0, 644.2857142857142)"
10-01-2023 16:42:06.249869,"(4.8, 6.4, 6.329411764705883)","(31.0, 65.0, 63.125)","(1.4, 1.63, 1.625)","(4.2, 5.3, 5.1650602409638555)","(51.0, 65.0, 58.048780487804876)","(101.0, 970.0, 644.2857142857142)"
10-01-2023 16:42:07.210601,"(4.8, 6.4, 6.325984251968504)","(31.0, 65.0, 63.84615384615385)","(1.4, 1.64, 1.6236697247706422)","(4.2, 5.3, 5.1821052631578945)","(51.0, 65.0, 58.048780487804876)","(101.0, 970.0, 644.2857142857142)"
10-01-2023 16:42:08.232935,"(4.8, 6.4, 6.327692307692308)","(31.0, 65.0, 63.84615384615385)","(1.4, 1.62, 1.6222981366459628)","(4.2, 5.3, 5.12)","(51.0, 65.0, 56.666666666666664)","(101.0, 970.0, 590.0)"
10-01-2023 16:42:09.263641,"(4.8, 6.4, 6.325984251968504)","(31.0, 65.0, 63.84615384615385)","(1.4, 1.64, 1.6273333333333333)","(4.2, 5.2, 5.12)","(51.0, 65.0, 56.666666666666664)","(101.0, 970.0, 590.0)"
10-01-2023 16:42:10.185361,"(4.8, 6.4, 6.342857142857143)","(31.0, 65.0, 63.84615384615385)","(1.4, 1.64, 1.6225)","(4.2, 5.2, 5.114285714285715)","(51.0, 65.0, 56.666666666666664)","(101.0, 970.0, 644.2857142857142)"
10-01-2023 16:42:11.196160,"(4.8, 6.4, 6.334453781512606)","(31.0, 65.0, 61.666666666666664)","(1.4, 1.64, 1.6291666666666667)","(4.2, 5.2, 5.1)","(51.0, 65.0, 57.30769230769231)","(101.0, 970.0, 644.2857142857142)"
10-01-2023 16:42:12.290589,"(4.8, 6.4, 6.320300751879699)","(31.0, 65.0, 63.75)","(1.4, 1.64, 1.6291666666666667)","(4.2, 5.2, 5.031914893617021)","(51.0, 65.0, 57.30769230769231)","(101.0, 970.0, 590.0)"
10-01-2023 16:42:13.328818,"(4.8, 6.4, 6.320300751879699)","(31.0, 65.0, 64.0909090909091)","(1.4, 1.66, 1.6507567567567567)","(4.2, 5.1, 5.08232044198895)","(51.0, 65.0, 57.30769230769231)","(101.0, 970.0, 590.0)"
10-01-2023 16:42:14.243178,"(4.8, 6.4, 6.300934579439253)","(31.0, 65.0, 64.0909090909091)","(1.4, 1.66, 1.6556934306569342)","(4.2, 5.1, 5.0646408839779005)","(51.0, 65.0, 57.10526315789474)","(101.0, 970.0, 590.0)"
10-01-2023 16:42:15.338508,"(4.8, 6.4, 6.300934579439253)","(31.0, 65.0, 52.5)","(1.4, 1.66, 1.666)","(4.2, 5.1, 5.054081632653061)","(51.0, 65.0, 57.10526315789474)","(101.0, 970.0, 590.0)"
10-01-2023 16:42:16.417757,"(4.8, 6.4, 6.1732283464566935)","(31.0, 55.0, 52.5)","(1.4, 1.67, 1.6615853658536586)","(4.2, 5.1, 5.062130177514793)","(51.0, 65.0, 57.10526315789474)","(101.0, 970.0, 590.0)"
10-01-2023 16:42:17.466509,"(4.8, 6.4, 6.173134328358209)","(31.0, 55.0, 52.5)","(1.4, 1.67, 1.6730573248407643)","(4.2, 5.1, 4.99271523178808)","(51.0, 65.0, 57.10526315789474)","(101.0, 970.0, 590.0)"
