,Feel The Reign,Wilshire Boulevard,Overpowering,Cemetery Bay,Thomas Heights,Ultimate Force,Dennis,Sahara Tiger,Van Mara Nz
180,"[datetime.datetime(2022, 11, 28, 19, 7, 11, 793029), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 793029), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 793029), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 793029), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 793029), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 793029), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 793029), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 793029), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 793029), 4.6, 99999]"
181,"[datetime.datetime(2022, 11, 28, 19, 7, 13, 31575), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 31575), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 31575), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 31575), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 31575), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 31575), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 31575), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 31575), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 31575), 4.6, 99999]"
182,"[datetime.datetime(2022, 11, 28, 19, 7, 14, 273777), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 273777), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 273777), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 273777), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 273777), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 273777), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 273777), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 273777), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 273777), 4.6, 99999]"
183,"[datetime.datetime(2022, 11, 28, 19, 7, 15, 515626), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 515626), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 515626), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 515626), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 515626), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 515626), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 515626), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 515626), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 515626), 4.6, 99999]"
184,"[datetime.datetime(2022, 11, 28, 19, 7, 16, 751236), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 751236), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 751236), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 751236), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 751236), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 751236), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 751236), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 751236), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 751236), 4.6, 99999]"
185,"[datetime.datetime(2022, 11, 28, 19, 7, 17, 984317), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 984317), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 984317), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 984317), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 984317), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 984317), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 984317), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 984317), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 984317), 4.6, 99999]"
186,"[datetime.datetime(2022, 11, 28, 19, 7, 19, 206610), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 206610), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 206610), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 206610), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 206610), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 206610), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 206610), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 206610), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 206610), 4.6, 99999]"
187,"[datetime.datetime(2022, 11, 28, 19, 7, 20, 442366), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 442366), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 442366), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 442366), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 442366), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 442366), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 442366), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 442366), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 442366), 4.6, 99999]"
188,"[datetime.datetime(2022, 11, 28, 19, 7, 21, 661245), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 661245), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 661245), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 661245), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 661245), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 661245), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 661245), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 661245), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 661245), 4.6, 99999]"
189,"[datetime.datetime(2022, 11, 28, 19, 7, 22, 887140), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 22, 887140), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 22, 887140), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 22, 887140), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 22, 887140), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 22, 887140), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 22, 887140), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 22, 887140), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 22, 887140), 4.6, 99999]"
190,"[datetime.datetime(2022, 11, 28, 19, 7, 24, 97751), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 97751), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 97751), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 97751), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 97751), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 97751), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 97751), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 97751), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 97751), 4.6, 99999]"
191,"[datetime.datetime(2022, 11, 28, 19, 7, 25, 328613), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 25, 328613), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 25, 328613), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 25, 328613), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 25, 328613), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 25, 328613), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 25, 328613), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 25, 328613), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 25, 328613), 4.6, 99999]"
192,"[datetime.datetime(2022, 11, 28, 19, 7, 26, 574852), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 26, 574852), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 26, 574852), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 26, 574852), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 26, 574852), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 26, 574852), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 26, 574852), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 26, 574852), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 26, 574852), 4.6, 99999]"
193,"[datetime.datetime(2022, 11, 28, 19, 7, 27, 802471), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 27, 802471), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 27, 802471), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 27, 802471), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 27, 802471), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 27, 802471), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 27, 802471), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 27, 802471), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 27, 802471), 4.6, 99999]"
194,"[datetime.datetime(2022, 11, 28, 19, 7, 29, 32270), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 29, 32270), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 29, 32270), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 29, 32270), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 29, 32270), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 29, 32270), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 29, 32270), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 29, 32270), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 29, 32270), 4.6, 99999]"
195,"[datetime.datetime(2022, 11, 28, 19, 7, 30, 266079), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 30, 266079), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 30, 266079), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 30, 266079), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 30, 266079), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 30, 266079), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 30, 266079), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 30, 266079), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 30, 266079), 4.6, 99999]"
196,"[datetime.datetime(2022, 11, 28, 19, 7, 31, 473332), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 31, 473332), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 31, 473332), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 31, 473332), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 31, 473332), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 31, 473332), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 31, 473332), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 31, 473332), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 31, 473332), 4.6, 99999]"
197,"[datetime.datetime(2022, 11, 28, 19, 7, 32, 706529), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 32, 706529), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 32, 706529), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 32, 706529), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 32, 706529), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 32, 706529), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 32, 706529), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 32, 706529), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 32, 706529), 4.6, 99999]"
198,"[datetime.datetime(2022, 11, 28, 19, 7, 33, 932152), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 33, 932152), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 33, 932152), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 33, 932152), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 33, 932152), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 33, 932152), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 33, 932152), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 33, 932152), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 33, 932152), 4.6, 99999]"
199,"[datetime.datetime(2022, 11, 28, 19, 7, 35, 182684), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 35, 182684), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 35, 182684), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 35, 182684), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 35, 182684), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 35, 182684), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 35, 182684), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 35, 182684), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 35, 182684), 4.6, 99999]"
200,"[datetime.datetime(2022, 11, 28, 19, 7, 36, 423401), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 36, 423401), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 36, 423401), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 36, 423401), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 36, 423401), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 36, 423401), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 36, 423401), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 36, 423401), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 36, 423401), 4.6, 99999]"
201,"[datetime.datetime(2022, 11, 28, 19, 7, 37, 642146), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 37, 642146), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 37, 642146), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 37, 642146), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 37, 642146), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 37, 642146), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 37, 642146), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 37, 642146), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 37, 642146), 4.6, 99999]"
202,"[datetime.datetime(2022, 11, 28, 19, 7, 38, 891899), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 38, 891899), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 38, 891899), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 38, 891899), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 38, 891899), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 38, 891899), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 38, 891899), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 38, 891899), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 38, 891899), 4.6, 99999]"
203,"[datetime.datetime(2022, 11, 28, 19, 7, 40, 106089), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 40, 106089), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 40, 106089), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 40, 106089), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 40, 106089), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 40, 106089), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 40, 106089), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 40, 106089), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 40, 106089), 4.6, 99999]"
204,"[datetime.datetime(2022, 11, 28, 19, 7, 41, 327767), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 41, 327767), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 41, 327767), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 41, 327767), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 41, 327767), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 41, 327767), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 41, 327767), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 41, 327767), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 41, 327767), 4.6, 99999]"
205,"[datetime.datetime(2022, 11, 28, 19, 7, 42, 563207), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 42, 563207), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 42, 563207), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 42, 563207), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 42, 563207), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 42, 563207), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 42, 563207), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 42, 563207), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 42, 563207), 4.6, 99999]"
206,"[datetime.datetime(2022, 11, 28, 19, 7, 43, 800751), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 43, 800751), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 43, 800751), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 43, 800751), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 43, 800751), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 43, 800751), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 43, 800751), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 43, 800751), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 43, 800751), 4.6, 99999]"
207,"[datetime.datetime(2022, 11, 28, 19, 7, 45, 67822), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 45, 67822), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 45, 67822), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 45, 67822), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 45, 67822), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 45, 67822), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 45, 67822), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 45, 67822), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 45, 67822), 4.6, 99999]"
208,"[datetime.datetime(2022, 11, 28, 19, 7, 46, 340030), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 46, 340030), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 46, 340030), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 46, 340030), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 46, 340030), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 46, 340030), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 46, 340030), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 46, 340030), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 46, 340030), 4.6, 99999]"
209,"[datetime.datetime(2022, 11, 28, 19, 7, 47, 611847), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 47, 611847), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 47, 611847), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 47, 611847), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 47, 611847), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 47, 611847), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 47, 611847), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 47, 611847), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 47, 611847), 4.6, 99999]"
210,"[datetime.datetime(2022, 11, 28, 19, 7, 48, 869519), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 48, 869519), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 48, 869519), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 48, 869519), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 48, 869519), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 48, 869519), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 48, 869519), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 48, 869519), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 48, 869519), 4.6, 99999]"
211,"[datetime.datetime(2022, 11, 28, 19, 7, 50, 89804), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 50, 89804), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 50, 89804), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 50, 89804), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 50, 89804), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 50, 89804), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 50, 89804), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 50, 89804), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 50, 89804), 4.6, 99999]"
212,"[datetime.datetime(2022, 11, 28, 19, 7, 51, 365127), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 51, 365127), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 51, 365127), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 51, 365127), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 51, 365127), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 51, 365127), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 51, 365127), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 51, 365127), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 51, 365127), 4.6, 99999]"
213,"[datetime.datetime(2022, 11, 28, 19, 7, 52, 604109), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 604109), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 604109), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 604109), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 604109), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 604109), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 604109), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 604109), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 604109), 4.6, 99999]"
214,"[datetime.datetime(2022, 11, 28, 19, 7, 53, 814975), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 814975), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 814975), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 814975), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 814975), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 814975), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 814975), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 814975), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 814975), 4.6, 99999]"
215,"[datetime.datetime(2022, 11, 28, 19, 7, 55, 66910), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 66910), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 66910), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 66910), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 66910), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 66910), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 66910), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 66910), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 66910), 4.6, 99999]"
