,Masie Jane,Zipping Cutie,Flyaway Becky,Lenny Boy,Chip Rock,Tralee Beth,Jasper Kimetto,Light Duties
05-01-2023 14:20:43.327279,"(2.5, 2.84, 2.8006249999999997)","(51.0, 75.0, 74.81481481481481)","(11.0, 15.5, 15.25)","(21.0, 36.0, 35.02325581395349)","(7.0, 8.8, 8.744444444444445)","(3.3, 4.3, 4.105882352941176)","(5.5, 8.0, 7.775)","(15.0, 22.0, 21.642857142857142)"
05-01-2023 14:20:44.624005,"(2.5, 2.84, 2.8089361702127658)","(51.0, 75.0, 78.66666666666667)","(11.0, 15.5, 15.25)","(21.0, 36.0, 34.8)","(7.0, 8.8, 8.807843137254903)","(3.3, 4.2, 4.103225806451612)","(5.5, 8.0, 7.7176470588235295)","(15.0, 22.0, 21.75)"
05-01-2023 14:20:45.935248,"(2.5, 2.82, 2.805333333333333)","(51.0, 80.0, 78.66666666666667)","(11.0, 15.5, 15.36111111111111)","(21.0, 36.0, 33.36363636363637)","(7.0, 9.2, 8.980645161290322)","(3.3, 4.2, 4.103225806451612)","(5.5, 8.0, 7.709090909090909)","(15.0, 22.0, 21.75)"
05-01-2023 14:20:47.246135,"(2.5, 2.82, 2.805333333333333)","(51.0, 80.0, 74.84375)","(11.0, 15.5, 15.916666666666666)","(21.0, 34.0, 33.794871794871796)","(7.0, 9.0, 8.929411764705883)","(3.3, 4.2, 4.057142857142857)","(5.5, 8.0, 7.8)","(15.0, 22.0, 21.75)"
05-01-2023 14:20:48.517210,"(2.5, 2.82, 2.783333333333333)","(51.0, 75.0, 74.84375)","(11.0, 16.0, 15.90909090909091)","(21.0, 34.0, 33.794871794871796)","(7.0, 9.0, 8.981818181818182)","(3.3, 4.2, 4.042105263157895)","(5.5, 8.0, 7.8)","(15.0, 22.0, 21.764705882352942)"
05-01-2023 14:20:49.817016,"(2.5, 2.82, 2.79)","(51.0, 75.0, 74.84375)","(11.0, 16.0, 15.923076923076923)","(21.0, 34.0, 33.794871794871796)","(7.0, 9.0, 8.96)","(3.3, 4.2, 4.085714285714285)","(5.5, 8.0, 7.709090909090909)","(15.0, 22.0, 21.928571428571427)"
05-01-2023 14:20:51.184227,"(2.5, 2.82, 2.7866666666666666)","(51.0, 75.0, 74.84375)","(11.0, 16.0, 15.923076923076923)","(21.0, 34.0, 33.523809523809526)","(7.0, 9.0, 8.96)","(3.3, 4.1, 4.085714285714285)","(5.5, 8.0, 7.68)","(15.0, 22.0, 21.94736842105263)"
05-01-2023 14:20:52.620367,"(2.5, 2.82, 2.8)","(51.0, 75.0, 74.84375)","(11.0, 16.0, 15.34375)","(21.0, 34.0, 33.523809523809526)","(7.0, 9.0, 8.777777777777777)","(3.3, 4.1, 4.05)","(5.5, 8.0, 7.672727272727273)","(15.0, 24.0, 23.454545454545453)"
05-01-2023 14:20:53.921408,"(2.5, 2.82, 2.8)","(51.0, 75.0, 74.84375)","(11.0, 15.5, 15.368421052631579)","(21.0, 34.0, 33.523809523809526)","(7.0, 9.0, 8.777777777777777)","(3.3, 4.1, 4.05)","(5.5, 8.0, 7.68)","(15.0, 24.0, 23.16)"
05-01-2023 14:20:55.263415,"(2.5, 2.82, 2.8)","(51.0, 80.0, 78.66666666666667)","(11.0, 15.5, 15.236842105263158)","(21.0, 34.0, 33.523809523809526)","(7.0, 9.0, 8.9)","(3.3, 4.1, 4.003921568627451)","(5.5, 8.0, 7.68)","(15.0, 24.0, 22.894736842105264)"
05-01-2023 14:20:56.615700,"(2.5, 2.88, 2.876551724137931)","(51.0, 80.0, 74.81481481481481)","(11.0, 15.5, 14.911764705882353)","(21.0, 34.0, 33.523809523809526)","(7.0, 9.0, 8.902702702702703)","(3.3, 4.2, 3.9857142857142858)","(5.5, 8.0, 7.54)","(15.0, 24.0, 23.4)"
05-01-2023 14:20:57.892896,"(2.5, 2.9, 2.8666666666666667)","(51.0, 75.0, 74.81481481481481)","(11.0, 15.0, 14.966666666666667)","(21.0, 34.0, 33.523809523809526)","(7.0, 9.0, 8.902702702702703)","(3.3, 4.2, 3.9857142857142858)","(5.5, 7.6, 7.584615384615384)","(15.0, 24.0, 23.0)"
05-01-2023 14:20:59.122378,"(2.5, 2.86, 2.824)","(51.0, 75.0, 74.81481481481481)","(11.0, 15.0, 14.96875)","(21.0, 34.0, 33.523809523809526)","(7.0, 9.0, 8.857142857142858)","(3.3, 4.2, 4.008510638297873)","(5.5, 7.8, 7.7)","(15.0, 24.0, 22.72222222222222)"
05-01-2023 14:21:00.439022,"(2.5, 2.86, 2.812)","(51.0, 75.0, 74.8)","(11.0, 15.0, 14.96875)","(21.0, 34.0, 33.523809523809526)","(7.0, 9.0, 8.735135135135137)","(3.3, 4.2, 4.02)","(5.5, 7.8, 7.7)","(15.0, 24.0, 22.72222222222222)"
05-01-2023 14:21:01.688896,"(2.5, 2.86, 2.769411764705882)","(51.0, 75.0, 78.66666666666667)","(11.0, 15.0, 15.333333333333334)","(21.0, 34.0, 33.523809523809526)","(7.0, 8.8, 8.942857142857143)","(3.3, 4.2, 4.104444444444444)","(5.5, 7.8, 7.746666666666666)","(15.0, 24.0, 22.72222222222222)"
05-01-2023 14:21:03.170387,"(2.5, 2.84, 2.782)","(51.0, 80.0, 78.38709677419355)","(11.0, 16.0, 15.433333333333334)","(21.0, 34.0, 33.523809523809526)","(7.0, 9.0, 8.980952380952381)","(3.3, 4.2, 4.108695652173913)","(5.5, 7.8, 7.5736842105263165)","(15.0, 24.0, 22.685714285714287)"
05-01-2023 14:21:04.798719,"(2.5, 2.8, 2.782)","(51.0, 80.0, 78.38709677419355)","(11.0, 15.5, 15.04)","(21.0, 34.0, 33.523809523809526)","(7.0, 9.0, 8.709090909090909)","(3.3, 4.2, 4.165625)","(5.5, 8.0, 7.711111111111111)","(15.0, 24.0, 22.685714285714287)"
05-01-2023 14:21:06.129440,"(2.5, 2.78, 2.7658823529411762)","(51.0, 80.0, 78.38709677419355)","(11.0, 16.0, 15.85)","(21.0, 34.0, 35.6)","(7.0, 8.8, 8.747826086956522)","(3.3, 4.2, 4.184)","(5.5, 7.8, 7.345454545454546)","(15.0, 24.0, 22.685714285714287)"
05-01-2023 14:21:07.526677,"(2.5, 2.8, 2.793333333333333)","(51.0, 80.0, 78.61111111111111)","(11.0, 15.5, 14.81578947368421)","(21.0, 36.0, 34.8)","(7.0, 8.8, 8.747826086956522)","(3.3, 4.2, 4.184)","(5.5, 7.6, 7.276190476190476)","(16.0, 24.0, 22.789473684210527)"
05-01-2023 14:21:08.622672,"(2.5, 2.8, 2.798787878787879)","(51.0, 80.0, 78.61111111111111)","(11.0, 15.0, 14.81578947368421)","(21.0, 36.0, 35.733333333333334)","(7.0, 8.8, 8.747826086956522)","(3.3, 4.2, 4.181818181818182)","(5.5, 7.6, 7.228571428571429)","(16.0, 24.0, 22.789473684210527)"
05-01-2023 14:21:09.758386,"(2.45, 2.82, 2.784)","(51.0, 80.0, 78.61111111111111)","(11.0, 15.0, 14.86111111111111)","(21.0, 36.0, 36.608695652173914)","(7.0, 8.8, 8.747826086956522)","(3.4, 4.2, 4.211666666666667)","(5.5, 7.4, 7.019047619047619)","(16.0, 24.0, 22.72222222222222)"
05-01-2023 14:21:10.908189,"(2.45, 2.82, 2.7927272727272725)","(51.0, 80.0, 78.85714285714286)","(11.0, 15.0, 15.428571428571429)","(21.0, 38.0, 37.63636363636364)","(7.0, 8.8, 8.96)","(3.4, 4.3, 4.246938775510204)","(5.5, 7.4, 6.714285714285714)","(16.0, 24.0, 23.153846153846153)"
05-01-2023 14:21:12.160565,"(2.45, 2.84, 2.81906976744186)","(51.0, 80.0, 84.76190476190476)","(11.0, 15.5, 14.825)","(21.0, 38.0, 37.69230769230769)","(7.0, 9.0, 8.733333333333334)","(3.4, 4.3, 4.246153846153846)","(5.5, 6.8, 6.963076923076923)","(16.0, 24.0, 23.29032258064516)"
05-01-2023 14:21:13.314530,"(2.45, 2.82, 2.8099999999999996)","(51.0, 90.0, 84.76190476190476)","(11.0, 15.0, 14.825)","(21.0, 38.0, 37.69230769230769)","(7.0, 8.8, 8.733333333333334)","(3.4, 4.3, 4.218518518518518)","(5.5, 7.0, 7.004347826086956)","(16.0, 24.0, 22.842105263157894)"
05-01-2023 14:21:14.449517,"(2.45, 2.82, 2.816)","(51.0, 90.0, 83.33333333333333)","(11.0, 15.0, 14.95)","(21.0, 38.0, 37.68421052631579)","(7.0, 8.8, 8.96)","(3.4, 4.3, 4.218518518518518)","(5.5, 7.2, 7.004347826086956)","(16.0, 24.0, 22.871794871794872)"
05-01-2023 14:21:15.628726,"(2.45, 2.82, 2.8152941176470585)","(51.0, 90.0, 84.88372093023256)","(11.0, 15.0, 15.416666666666666)","(21.0, 38.0, 40.0)","(7.0, 9.0, 8.9)","(3.4, 4.3, 3.9549586776859504)","(5.5, 7.2, 6.8125)","(16.0, 24.0, 22.894736842105264)"
05-01-2023 14:21:16.798386,"(2.45, 2.86, 2.8474999999999997)","(51.0, 90.0, 84.88372093023256)","(11.0, 15.5, 15.416666666666666)","(21.0, 44.0, 38.676923076923075)","(7.0, 9.0, 8.95)","(3.4, 4.0, 3.952608695652174)","(5.5, 7.2, 6.851282051282051)","(16.0, 24.0, 22.894736842105264)"
05-01-2023 14:21:17.962628,"(2.45, 2.86, 2.8502702702702702)","(51.0, 90.0, 85.2)","(11.0, 16.0, 15.666666666666666)","(21.0, 42.0, 39.857142857142854)","(7.0, 9.0, 8.947826086956521)","(3.4, 4.0, 3.919047619047619)","(5.5, 7.2, 6.912820512820513)","(16.0, 24.0, 22.894736842105264)"
05-01-2023 14:21:19.170675,"(2.45, 2.88, 2.86)","(51.0, 90.0, 82.5)","(11.0, 16.0, 15.75)","(21.0, 40.0, 39.88235294117647)","(7.0, 9.0, 8.866666666666665)","(3.4, 4.0, 3.977777777777778)","(5.5, 7.2, 6.925714285714285)","(16.0, 24.0, 22.894736842105264)"
05-01-2023 14:21:20.402293,"(2.45, 2.88, 2.856923076923077)","(51.0, 90.0, 85.0)","(11.0, 16.0, 15.75)","(21.0, 40.0, 39.88235294117647)","(7.0, 9.2, 8.947826086956521)","(3.4, 4.0, 3.96)","(5.5, 7.2, 6.925714285714285)","(16.0, 24.0, 22.894736842105264)"
05-01-2023 14:21:21.607468,"(2.45, 2.9, 2.87)","(51.0, 90.0, 86.11111111111111)","(11.0, 16.0, 15.714285714285714)","(21.0, 40.0, 39.666666666666664)","(7.0, 9.0, 8.947826086956521)","(3.4, 4.0, 3.96)","(5.5, 7.2, 6.925714285714285)","(16.0, 24.0, 22.894736842105264)"
05-01-2023 14:21:22.683495,"(2.45, 2.9, 2.8791304347826085)","(51.0, 90.0, 85.5)","(11.0, 15.5, 15.25)","(21.0, 40.0, 39.38461538461539)","(7.0, 8.8, 8.756521739130434)","(3.4, 4.0, 3.96)","(5.5, 7.2, 6.925714285714285)","(16.0, 24.0, 22.894736842105264)"
05-01-2023 14:21:23.839388,"(2.45, 2.9, 2.8874999999999997)","(51.0, 90.0, 85.5)","(11.0, 15.5, 15.023809523809524)","(21.0, 40.0, 39.38461538461539)","(7.0, 8.8, 8.763636363636364)","(3.4, 4.0, 3.9379310344827587)","(5.5, 7.2, 7.02)","(16.0, 24.0, 22.894736842105264)"
05-01-2023 14:21:25.052319,"(2.45, 2.92, 2.9066666666666667)","(51.0, 90.0, 85.78947368421052)","(11.0, 15.5, 15.023809523809524)","(21.0, 40.0, 39.38461538461539)","(7.0, 8.8, 8.763636363636364)","(3.4, 4.0, 3.935483870967742)","(5.5, 7.2, 7.02)","(16.0, 24.0, 22.894736842105264)"
05-01-2023 14:21:26.240791,"(2.45, 2.94, 2.9088)","(51.0, 90.0, 85.5)","(11.0, 15.5, 14.81578947368421)","(21.0, 40.0, 39.41463414634146)","(7.0, 8.8, 8.763636363636364)","(3.4, 4.0, 3.923076923076923)","(5.5, 7.2, 7.02)","(16.0, 24.0, 22.894736842105264)"
05-01-2023 14:21:27.443905,"(2.45, 2.94, 2.918918918918919)","(51.0, 90.0, 85.5)","(11.0, 15.5, 14.81578947368421)","(21.0, 40.0, 39.45454545454545)","(7.0, 8.8, 8.763636363636364)","(3.4, 4.0, 3.9166666666666665)","(5.5, 7.2, 7.05)","(16.0, 24.0, 22.894736842105264)"
05-01-2023 14:21:28.611767,"(2.45, 2.94, 2.917777777777778)","(51.0, 90.0, 84.8)","(11.0, 15.5, 14.772727272727273)","(21.0, 40.0, 39.37777777777778)","(7.0, 8.8, 8.783333333333333)","(3.4, 4.0, 3.9206896551724135)","(5.5, 7.2, 7.017391304347826)","(16.0, 24.0, 22.871794871794872)"
05-01-2023 14:21:29.717766,"(2.45, 2.94, 2.916)","(51.0, 90.0, 85.21739130434783)","(11.0, 15.0, 14.84375)","(21.0, 40.0, 39.37777777777778)","(7.0, 9.0, 8.783333333333333)","(3.4, 4.0, 3.935483870967742)","(5.5, 7.2, 7.017391304347826)","(16.0, 24.0, 22.864864864864863)"
05-01-2023 14:21:30.809089,"(2.45, 2.94, 2.930344827586207)","(51.0, 90.0, 85.71428571428571)","(11.0, 15.0, 14.653846153846153)","(21.0, 40.0, 39.37777777777778)","(7.0, 9.0, 8.8)","(3.4, 4.0, 3.935483870967742)","(5.5, 7.2, 7.017391304347826)","(16.0, 24.0, 22.842105263157894)"
05-01-2023 14:21:32.013213,"(2.45, 2.96, 2.9455172413793105)","(51.0, 90.0, 86.78571428571429)","(11.0, 15.0, 14.722222222222221)","(21.0, 40.0, 39.37777777777778)","(7.0, 9.0, 8.8)","(3.4, 4.0, 3.9000000000000004)","(5.5, 7.2, 7.038095238095238)","(16.0, 24.0, 22.842105263157894)"
05-01-2023 14:21:33.185447,"(2.45, 2.96, 2.941153846153846)","(51.0, 90.0, 86.25)","(11.0, 15.0, 14.8125)","(21.0, 40.0, 39.36363636363637)","(7.0, 9.0, 8.733333333333334)","(3.4, 3.95, 3.8884615384615384)","(5.5, 7.2, 7.004651162790697)","(16.0, 24.0, 22.81081081081081)"
05-01-2023 14:21:34.336939,"(2.45, 2.96, 2.9404651162790696)","(51.0, 90.0, 86.25)","(11.0, 15.0, 14.657142857142857)","(21.0, 40.0, 39.36363636363637)","(7.0, 8.8, 8.654545454545454)","(3.4, 3.95, 3.9000000000000004)","(5.5, 7.2, 7.038095238095238)","(16.0, 24.0, 22.81081081081081)"
05-01-2023 14:21:35.461074,"(2.45, 2.96, 2.933731343283582)","(51.0, 85.0, 84.54545454545455)","(11.0, 15.0, 14.657142857142857)","(21.0, 40.0, 39.36363636363637)","(7.0, 8.8, 8.733333333333334)","(3.4, 3.95, 3.9000000000000004)","(5.5, 7.2, 7.096969696969697)","(16.0, 24.0, 22.81081081081081)"
05-01-2023 14:21:36.518803,"(2.45, 2.96, 2.937777777777778)","(51.0, 90.0, 86.81818181818181)","(11.0, 15.0, 14.71875)","(21.0, 40.0, 39.282051282051285)","(7.0, 8.8, 8.754545454545456)","(3.4, 3.95, 3.873809523809524)","(5.5, 7.2, 7.095384615384615)","(16.0, 24.0, 22.81081081081081)"
05-01-2023 14:21:37.586057,"(2.45, 2.98, 2.9657142857142857)","(51.0, 85.0, 84.41176470588235)","(11.0, 15.0, 14.7)","(21.0, 40.0, 39.282051282051285)","(7.0, 8.8, 8.747368421052633)","(3.4, 3.95, 3.8857142857142857)","(5.5, 7.2, 7.095384615384615)","(16.0, 24.0, 22.81081081081081)"
05-01-2023 14:21:38.810617,"(2.45, 3.0, 2.976)","(51.0, 90.0, 84.375)","(11.0, 15.0, 14.7)","(21.0, 40.0, 39.282051282051285)","(7.0, 8.8, 8.693333333333333)","(3.4, 3.95, 3.8923076923076922)","(5.5, 7.2, 7.090322580645162)","(16.0, 24.0, 22.73170731707317)"
05-01-2023 14:21:40.069991,"(2.45, 3.0, 2.996)","(51.0, 85.0, 80.83333333333333)","(11.0, 15.0, 14.75)","(21.0, 40.0, 39.282051282051285)","(7.0, 8.8, 8.753846153846153)","(3.4, 3.95, 3.876315789473684)","(5.5, 7.2, 6.938461538461539)","(16.0, 24.0, 22.77777777777778)"
05-01-2023 14:21:41.200963,"(2.45, 3.05, 3.00275)","(51.0, 85.0, 80.83333333333333)","(11.0, 15.0, 14.75)","(21.0, 40.0, 39.282051282051285)","(7.0, 9.0, 8.776923076923078)","(3.4, 3.9, 3.890909090909091)","(5.5, 7.0, 7.036363636363636)","(16.0, 24.0, 22.77777777777778)"
05-01-2023 14:21:42.565283,"(2.45, 3.05, 3.001777777777778)","(51.0, 85.0, 81.0)","(11.0, 15.0, 14.566666666666666)","(21.0, 40.0, 39.733333333333334)","(7.0, 8.8, 8.724528301886792)","(3.4, 3.95, 3.838461538461538)","(5.5, 7.4, 7.314285714285715)","(16.0, 24.0, 23.833333333333332)"
05-01-2023 14:21:43.661729,"(2.45, 3.05, 2.9892499999999997)","(51.0, 90.0, 81.42857142857143)","(11.0, 15.0, 14.566666666666666)","(21.0, 40.0, 39.733333333333334)","(7.0, 8.8, 8.724528301886792)","(3.4, 3.9, 3.8375)","(5.5, 7.4, 7.36734693877551)","(16.0, 24.0, 23.625)"
05-01-2023 14:21:44.740419,"(2.45, 3.05, 2.996)","(51.0, 90.0, 81.25)","(11.0, 15.0, 14.482758620689655)","(21.0, 40.0, 39.27272727272727)","(7.0, 8.8, 8.724528301886792)","(3.4, 3.9, 3.838)","(5.5, 7.4, 7.36734693877551)","(16.0, 25.0, 23.76923076923077)"
05-01-2023 14:21:45.828636,"(2.45, 3.05, 2.9892499999999997)","(51.0, 90.0, 81.25)","(11.0, 15.0, 14.482758620689655)","(21.0, 40.0, 39.45454545454545)","(7.0, 8.8, 8.724528301886792)","(3.4, 3.85, 3.8105263157894735)","(5.5, 7.4, 7.3235294117647065)","(16.0, 25.0, 23.76923076923077)"
05-01-2023 14:21:46.961610,"(2.45, 3.05, 2.9892499999999997)","(51.0, 90.0, 81.25)","(11.0, 15.0, 14.583333333333334)","(21.0, 40.0, 39.45454545454545)","(7.0, 8.8, 8.724528301886792)","(3.4, 3.85, 3.808974358974359)","(5.5, 7.4, 7.32)","(16.0, 25.0, 23.76923076923077)"
05-01-2023 14:21:48.238583,"(2.45, 3.05, 2.9892499999999997)","(51.0, 90.0, 81.11111111111111)","(11.0, 15.0, 14.466666666666667)","(21.0, 40.0, 36.8)","(7.0, 8.8, 8.724528301886792)","(3.4, 3.85, 3.790677966101695)","(5.5, 7.4, 7.32)","(16.0, 25.0, 24.11111111111111)"
05-01-2023 14:21:49.535113,"(2.45, 3.05, 2.9892499999999997)","(51.0, 90.0, 81.11111111111111)","(11.0, 15.0, 14.466666666666667)","(21.0, 40.0, 36.78048780487805)","(7.0, 8.8, 8.773913043478261)","(3.4, 3.85, 3.7936363636363635)","(5.5, 7.4, 7.32)","(16.0, 25.0, 24.0)"
05-01-2023 14:21:50.715054,"(2.45, 3.05, 2.9892499999999997)","(51.0, 90.0, 81.11111111111111)","(11.0, 15.0, 14.777777777777779)","(21.0, 40.0, 36.78048780487805)","(7.0, 8.8, 8.773913043478261)","(3.4, 3.85, 3.7936363636363635)","(5.5, 7.4, 7.32)","(16.0, 25.0, 24.0)"
05-01-2023 14:21:51.910106,"(2.45, 3.05, 2.9860526315789473)","(51.0, 90.0, 81.25)","(11.0, 15.0, 14.777777777777779)","(21.0, 40.0, 36.78048780487805)","(7.0, 8.8, 8.773913043478261)","(3.4, 3.85, 3.7936363636363635)","(5.5, 7.4, 7.34)","(16.0, 25.0, 24.0)"
05-01-2023 14:21:53.106745,"(2.45, 3.05, 2.9860526315789473)","(51.0, 90.0, 81.11111111111111)","(11.0, 15.0, 14.796875)","(21.0, 40.0, 36.857142857142854)","(7.0, 8.8, 8.8)","(3.4, 3.85, 3.8033333333333332)","(5.5, 7.4, 6.882539682539682)","(16.0, 25.0, 24.333333333333332)"
05-01-2023 14:21:54.142994,"(2.45, 3.05, 3.0257692307692308)","(51.0, 90.0, 85.78947368421052)","(11.0, 15.0, 14.796875)","(21.0, 40.0, 36.857142857142854)","(7.0, 9.0, 8.925925925925926)","(3.4, 3.85, 4.0831282952548325)","(5.5, 7.0, 6.777142857142857)","(16.0, 25.0, 22.833333333333332)"
05-01-2023 14:21:55.207732,"(2.45, 3.0, 2.9928358208955226)","(51.0, 90.0, 85.5)","(11.0, 15.5, 15.1875)","(21.0, 40.0, 37.191489361702125)","(7.0, 9.0, 8.851851851851851)","(3.4, 4.1, 4.013461538461538)","(5.5, 6.8, 6.761224489795918)","(16.0, 24.0, 22.606060606060606)"
05-01-2023 14:21:56.260180,"(2.45, 2.98, 2.9610526315789474)","(51.0, 90.0, 86.11111111111111)","(11.0, 16.0, 15.7)","(21.0, 40.0, 36.977777777777774)","(7.0, 9.0, 8.862068965517242)","(3.4, 4.1, 4.014893617021277)","(5.5, 6.8, 6.759550561797752)","(16.0, 24.0, 22.296296296296298)"
05-01-2023 14:21:57.479884,"(2.45, 2.94, 2.9361290322580644)","(51.0, 90.0, 86.11111111111111)","(11.0, 15.5, 15.31081081081081)","(21.0, 40.0, 36.977777777777774)","(7.0, 9.0, 8.749019607843136)","(3.4, 4.1, 4.007291666666666)","(5.5, 6.8, 6.760869565217391)","(16.0, 24.0, 22.25)"
05-01-2023 14:21:58.623959,"(2.45, 2.98, 2.9335483870967742)","(51.0, 90.0, 85.78947368421052)","(11.0, 15.5, 15.31081081081081)","(21.0, 40.0, 36.977777777777774)","(7.0, 9.0, 8.742222222222223)","(3.4, 4.1, 4.006976744186047)","(5.5, 6.8, 6.79764705882353)","(16.0, 24.0, 22.25)"
05-01-2023 14:21:59.623888,"(2.45, 2.9, 2.898823529411765)","(51.0, 90.0, 85.78947368421052)","(11.0, 16.5, 15.833333333333334)","(21.0, 40.0, 36.977777777777774)","(7.0, 9.0, 8.742222222222223)","(3.4, 4.1, 4.006976744186047)","(5.5, 6.8, 6.79672131147541)","(16.0, 24.0, 22.25)"
05-01-2023 14:22:00.664044,"(2.45, 2.94, 2.9045454545454543)","(51.0, 90.0, 86.11111111111111)","(11.0, 16.5, 15.88888888888889)","(21.0, 40.0, 37.28)","(7.0, 9.2, 9.025)","(3.4, 4.1, 3.9892857142857143)","(5.5, 6.8, 6.635294117647058)","(16.0, 24.0, 22.307692307692307)"
05-01-2023 14:22:01.803613,"(2.45, 2.9, 2.893333333333333)","(51.0, 90.0, 86.11111111111111)","(11.0, 16.5, 15.978260869565217)","(21.0, 40.0, 37.28)","(7.0, 9.2, 9.06)","(3.4, 4.0, 4.011458333333334)","(5.5, 6.8, 6.5375000000000005)","(16.0, 24.0, 22.296296296296298)"
05-01-2023 14:22:02.920219,"(2.45, 2.96, 2.933333333333333)","(51.0, 90.0, 85.5)","(11.0, 16.5, 15.978260869565217)","(21.0, 40.0, 37.28)","(7.0, 9.2, 9.06)","(3.4, 4.1, 4.002409638554217)","(5.5, 6.8, 6.564705882352941)","(16.0, 24.0, 22.85)"
05-01-2023 14:22:04.192460,"(2.45, 2.96, 2.955)","(51.0, 90.0, 84.78260869565217)","(11.0, 16.5, 16.03846153846154)","(21.0, 40.0, 37.77777777777778)","(7.0, 9.2, 9.08)","(3.4, 4.1, 4.011956521739131)","(5.5, 6.6, 6.474285714285714)","(16.0, 23.0, 22.608695652173914)"
05-01-2023 14:22:05.374028,"(2.45, 2.98, 2.9457142857142857)","(51.0, 90.0, 85.0)","(11.0, 16.5, 16.03846153846154)","(21.0, 38.0, 37.76470588235294)","(7.0, 9.2, 9.16)","(3.4, 4.1, 4.028767123287671)","(5.5, 6.6, 6.487179487179487)","(16.0, 23.0, 22.076923076923077)"
05-01-2023 14:22:06.516554,"(2.45, 2.98, 2.948)","(51.0, 90.0, 85.0)","(11.0, 16.5, 16.03846153846154)","(21.0, 38.0, 37.42857142857143)","(7.0, 9.4, 9.18)","(3.4, 4.1, 4.028767123287671)","(5.5, 6.6, 6.481967213114753)","(16.0, 23.0, 22.076923076923077)"
05-01-2023 14:22:07.643596,"(2.45, 2.98, 2.9436363636363634)","(51.0, 90.0, 84.78260869565217)","(11.0, 16.5, 15.866666666666667)","(21.0, 38.0, 37.36363636363637)","(7.0, 9.4, 9.24)","(3.4, 4.1, 4.2725274725274724)","(5.5, 6.6, 6.2875000000000005)","(16.0, 23.0, 21.736842105263158)"
05-01-2023 14:22:08.743014,"(2.4, 2.98, 2.9292307692307693)","(51.0, 90.0, 85.0)","(12.0, 16.0, 15.526315789473685)","(26.0, 38.0, 37.76470588235294)","(7.0, 9.4, 9.371428571428572)","(3.3, 4.3, 4.281431334622824)","(5.5, 6.4, 6.2875000000000005)","(16.0, 23.0, 21.736842105263158)"
05-01-2023 14:22:09.749543,"(2.4, 2.98, 2.9285714285714284)","(51.0, 90.0, 85.0)","(12.0, 16.0, 15.526315789473685)","(26.0, 38.0, 37.76470588235294)","(7.0, 9.4, 9.371428571428572)","(3.3, 4.3, 4.280384615384615)","(5.5, 6.4, 6.292537313432836)","(16.0, 23.0, 21.736842105263158)"
05-01-2023 14:22:10.813841,"(2.4, 2.98, 2.9283720930232557)","(51.0, 90.0, 85.0)","(12.0, 16.0, 15.625)","(26.0, 38.0, 37.76470588235294)","(7.0, 9.4, 9.371428571428572)","(3.3, 4.3, 4.280384615384615)","(5.5, 6.4, 6.264864864864865)","(16.0, 23.0, 21.736842105263158)"
05-01-2023 14:22:11.835552,"(2.4, 2.98, 2.927142857142857)","(51.0, 90.0, 84.78260869565217)","(12.0, 15.5, 15.333333333333334)","(26.0, 38.0, 37.76470588235294)","(7.0, 9.4, 9.371428571428572)","(3.3, 4.3, 4.280384615384615)","(5.5, 6.4, 6.2550724637681165)","(16.0, 23.0, 21.736842105263158)"
05-01-2023 14:22:12.862038,"(2.4, 2.98, 2.9283333333333332)","(51.0, 90.0, 84.78260869565217)","(12.0, 15.5, 15.333333333333334)","(26.0, 38.0, 37.76470588235294)","(7.0, 9.4, 9.377777777777778)","(3.3, 4.3, 4.277651515151515)","(5.5, 6.4, 6.2550724637681165)","(16.0, 23.0, 21.736842105263158)"
05-01-2023 14:22:14.284283,"(2.4, 2.98, 2.9335)","(51.0, 90.0, 85.78947368421052)","(12.0, 15.5, 15.318181818181818)","(26.0, 38.0, 37.76470588235294)","(7.0, 9.4, 9.333333333333334)","(3.3, 4.3, 4.27531380753138)","(5.5, 6.4, 6.208450704225353)","(16.0, 23.0, 21.736842105263158)"
05-01-2023 14:22:15.467923,"(2.4, 2.98, 2.9335)","(51.0, 90.0, 85.78947368421052)","(12.0, 16.5, 16.46551724137931)","(26.0, 38.0, 37.76470588235294)","(7.0, 9.4, 8.957894736842105)","(3.3, 4.3, 4.27531380753138)","(5.5, 6.4, 6.173333333333334)","(16.0, 23.0, 21.736842105263158)"
05-01-2023 14:22:16.585238,"(2.4, 2.98, 2.9297297297297296)","(51.0, 90.0, 85.23809523809524)","(12.0, 17.0, 16.96551724137931)","(26.0, 38.0, 37.76470588235294)","(7.0, 9.0, 8.957894736842105)","(3.3, 4.3, 4.27531380753138)","(5.5, 6.4, 6.216666666666667)","(16.0, 23.0, 21.857142857142858)"
05-01-2023 14:22:17.749690,"(2.4, 2.96, 2.9423529411764706)","(51.0, 90.0, 87.0)","(12.0, 16.5, 16.3)","(26.0, 40.0, 36.869565217391305)","(7.0, 8.6, 8.528)","(3.3, 4.3, 4.258741258741258)","(5.5, 6.4, 6.222784810126583)","(16.0, 23.0, 22.2)"
05-01-2023 14:22:18.955430,"(2.4, 2.96, 2.95)","(51.0, 90.0, 87.77777777777777)","(12.0, 16.5, 16.3)","(26.0, 40.0, 36.91428571428571)","(7.0, 8.6, 8.527777777777779)","(3.3, 4.3, 4.259558823529412)","(5.5, 6.4, 6.222784810126583)","(16.0, 23.0, 22.2)"
