,Kanji Length,Smiling Sapphire,Wild Harmony,Dolly Jay,Twisted Bliss,Senna Forever,Lektra Rodney,Orson Delight
09-01-2023 11:28:32.077052,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 3.094)","(6.5, 12.5, 7.775)","(6.5, 13.5, 7.11)"
09-01-2023 11:28:33.312473,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 3.094)","(6.5, 12.5, 7.775)","(6.5, 13.5, 7.11)"
09-01-2023 11:28:34.544903,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.4675)","(6.5, 12.5, 7.775)","(6.5, 13.5, 7.11)"
09-01-2023 11:28:35.814180,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.4675)","(6.5, 12.5, 7.775)","(6.5, 13.5, 7.0600000000000005)"
09-01-2023 11:28:37.061951,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.4675)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:38.323462,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.4675)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:39.581458,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.7618181818181817)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:40.832579,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.7618181818181817)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:42.085652,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.7618181818181817)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:43.351589,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.7618181818181817)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:44.603882,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.7618181818181817)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:45.931525,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.7618181818181817)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:47.165143,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.7618181818181817)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:48.448886,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 3.2044444444444444)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:49.765731,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.787272727272727)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:51.063344,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.787272727272727)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:52.321908,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.787272727272727)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:53.625984,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.5549999999999997)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:54.950202,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.5549999999999997)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:56.297672,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.5549999999999997)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:57.596003,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:28:58.844012,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:00.129445,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:01.402118,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:02.717144,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:03.973394,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:05.251357,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:06.542948,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:07.797251,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:09.063599,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:10.276628,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:11.522624,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:12.762166,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:13.941125,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:15.260115,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:16.469941,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:17.635652,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:18.893772,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:20.122000,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.825454545454545)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:21.486276,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.850909090909091)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:22.738580,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.6425)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:23.931265,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.6425)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:25.191340,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.6425)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:26.413332,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.6425)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:27.626555,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.6425)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:28.830373,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.6425)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:30.065049,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.6425)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:31.311560,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.6425)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:32.554567,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.6425)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:33.825241,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.850909090909091)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:35.084428,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.850909090909091)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:36.367260,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.850909090909091)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:37.614661,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.850909090909091)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:38.857474,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.850909090909091)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:39.999182,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.850909090909091)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:41.163715,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.850909090909091)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:42.280891,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.850909090909091)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:43.288589,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.850909090909091)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:44.396954,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.850909090909091)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:45.529839,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.850909090909091)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:46.823789,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.850909090909091)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:48.109130,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.5, 2.5992156862745097)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:49.468546,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 4.0, 3.1333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:50.707498,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.95, 3.1333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:51.804943,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.95, 3.6479166666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:53.087311,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.95, 3.355)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:54.203481,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:55.467372,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:56.969248,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:58.218610,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:29:59.469221,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:00.700002,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:01.855789,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:03.030049,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:04.149911,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:05.230505,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:06.424866,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:07.575428,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:08.710670,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:09.924170,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:10.993473,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:12.104376,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:13.237918,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:14.364383,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
09-01-2023 11:30:15.508312,"(3.4, 5.0, 4.057142857142857)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 16.944444444444443)","(71.0, 580.0, 322.5)","(15.0, 34.0, 30.0)","(2.45, 3.85, 2.631666666666667)","(6.5, 12.5, 7.775)","(6.5, 13.0, 7.0600000000000005)"
