,Go Gigi Go,Obsession Agogo,Runnin Riot,Joey Mac,Wild Aces Agogo,Rebel May Road,Worry Less,My Names Nipper
04-01-2023 13:54:44.182411,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 20.0)","(7.5, 15.0, 11.7)","(7.5, 20.0, 13.75)","(21.0, 55.0, 33.15384615384615)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3076923076923075)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:45.238295,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 20.0)","(7.5, 15.0, 11.7)","(7.5, 20.0, 13.75)","(21.0, 55.0, 33.15384615384615)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3076923076923075)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:46.324941,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 20.0)","(7.5, 15.0, 11.7)","(7.5, 20.0, 13.75)","(21.0, 55.0, 33.15384615384615)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3076923076923075)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:47.360829,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 20.0)","(7.5, 15.0, 11.7)","(7.5, 20.0, 13.75)","(21.0, 55.0, 33.15384615384615)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3076923076923075)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:48.365213,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 20.0)","(7.5, 15.0, 11.7)","(7.5, 20.0, 13.75)","(21.0, 55.0, 33.15384615384615)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3076923076923075)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:49.347051,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 20.0)","(7.5, 15.0, 11.7)","(7.5, 20.0, 13.75)","(21.0, 55.0, 33.15384615384615)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3076923076923075)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:50.392870,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 20.0)","(7.5, 15.0, 11.7)","(7.5, 20.0, 13.75)","(21.0, 55.0, 33.15384615384615)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3076923076923075)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:51.449941,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 20.0)","(7.5, 15.0, 11.7)","(7.5, 20.0, 13.75)","(21.0, 55.0, 33.15384615384615)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3076923076923075)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:52.599556,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 20.0)","(7.5, 15.0, 11.7)","(7.5, 20.0, 13.75)","(21.0, 55.0, 33.15384615384615)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3076923076923075)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:53.691064,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 20.0)","(7.5, 15.0, 11.7)","(7.5, 20.0, 13.75)","(21.0, 55.0, 34.714285714285715)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.654166666666667)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:54.716867,"(3.2, 4.1, 4.015)","(17.0, 40.0, 20.0)","(7.5, 15.0, 14.32)","(7.5, 20.0, 13.75)","(21.0, 55.0, 34.714285714285715)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.923333333333333)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:55.768756,"(3.2, 4.1, 4.015)","(17.0, 40.0, 20.0)","(7.5, 15.0, 11.7)","(7.5, 20.0, 13.75)","(21.0, 55.0, 34.714285714285715)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:56.803925,"(3.2, 4.1, 3.6999999999999997)","(17.0, 40.0, 20.0)","(7.5, 15.0, 11.7)","(7.5, 20.0, 13.75)","(21.0, 55.0, 34.714285714285715)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:57.792853,"(3.2, 4.1, 3.6999999999999997)","(17.0, 40.0, 20.0)","(7.5, 15.0, 10.05)","(7.5, 20.0, 13.75)","(21.0, 55.0, 34.714285714285715)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:58.848424,"(3.2, 4.1, 3.6999999999999997)","(17.0, 40.0, 28.0)","(7.5, 15.0, 10.05)","(7.5, 20.0, 13.75)","(21.0, 55.0, 34.714285714285715)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:54:59.880199,"(3.2, 4.1, 3.6999999999999997)","(17.0, 40.0, 20.444444444444443)","(7.5, 15.0, 10.05)","(7.5, 20.0, 13.75)","(21.0, 55.0, 34.714285714285715)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:55:00.962434,"(3.2, 4.1, 3.6999999999999997)","(17.0, 40.0, 20.444444444444443)","(7.5, 15.0, 10.05)","(7.5, 20.0, 13.75)","(21.0, 55.0, 28.75)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:55:02.186282,"(3.2, 4.1, 3.6999999999999997)","(17.0, 40.0, 27.46666666666667)","(7.5, 15.0, 10.05)","(7.5, 20.0, 13.75)","(21.0, 55.0, 30.25)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:55:03.271495,"(3.2, 4.1, 3.6999999999999997)","(17.0, 40.0, 28.5)","(7.5, 15.0, 10.05)","(7.5, 20.0, 13.75)","(21.0, 55.0, 30.25)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:55:04.295034,"(3.2, 4.1, 3.6999999999999997)","(17.0, 40.0, 26.153846153846153)","(7.5, 15.0, 10.05)","(7.5, 20.0, 13.75)","(21.0, 55.0, 25.46153846153846)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:55:05.348209,"(3.2, 4.1, 3.6999999999999997)","(17.0, 40.0, 29.0)","(7.5, 15.0, 10.05)","(7.5, 20.0, 13.75)","(21.0, 55.0, 25.46153846153846)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:55:06.447729,"(3.2, 4.1, 3.6999999999999997)","(17.0, 40.0, 29.647058823529413)","(7.5, 15.0, 10.05)","(7.5, 20.0, 13.75)","(21.0, 55.0, 31.0)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:55:07.576313,"(3.2, 4.1, 3.6999999999999997)","(17.0, 40.0, 29.647058823529413)","(7.5, 15.0, 10.05)","(7.5, 20.0, 13.75)","(21.0, 55.0, 35.421052631578945)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.3)","(4.4, 7.8, 5.777777777777778)"
04-01-2023 13:55:08.758183,"(3.2, 4.1, 3.6999999999999997)","(17.0, 40.0, 29.647058823529413)","(7.5, 15.0, 10.266666666666667)","(7.5, 20.0, 17.083333333333336)","(21.0, 55.0, 36.4)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.704761904761905)","(4.4, 7.8, 5.957894736842105)"
04-01-2023 13:55:09.907348,"(3.2, 4.0, 3.3699999999999997)","(17.0, 40.0, 29.647058823529413)","(7.5, 14.0, 10.266666666666667)","(7.5, 20.0, 17.083333333333336)","(21.0, 55.0, 36.4)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.704761904761905)","(4.4, 7.8, 5.957894736842105)"
04-01-2023 13:55:11.072954,"(3.2, 4.0, 3.3699999999999997)","(17.0, 40.0, 29.647058823529413)","(7.5, 14.0, 10.266666666666667)","(7.5, 20.0, 17.083333333333336)","(21.0, 55.0, 36.4)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.725)","(4.4, 7.8, 5.957894736842105)"
04-01-2023 13:55:12.206088,"(3.2, 4.0, 3.3636363636363633)","(17.0, 40.0, 29.647058823529413)","(7.5, 14.0, 10.266666666666667)","(7.5, 20.0, 17.083333333333336)","(21.0, 55.0, 36.4)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.704761904761905)","(4.4, 7.8, 5.957894736842105)"
04-01-2023 13:55:13.369257,"(3.2, 4.0, 3.3636363636363633)","(17.0, 40.0, 29.647058823529413)","(7.5, 14.0, 10.266666666666667)","(7.5, 20.0, 17.083333333333336)","(21.0, 55.0, 36.4)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.704761904761905)","(4.4, 7.8, 5.957894736842105)"
04-01-2023 13:55:14.527314,"(3.2, 4.0, 3.3636363636363633)","(17.0, 40.0, 29.647058823529413)","(7.5, 14.0, 10.266666666666667)","(7.5, 20.0, 15.0)","(21.0, 55.0, 36.4)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.725)","(4.4, 7.8, 5.894117647058824)"
04-01-2023 13:55:15.727438,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 29.647058823529413)","(7.5, 14.0, 9.25)","(7.5, 20.0, 17.0)","(21.0, 55.0, 36.4)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.918181818181818)","(4.4, 8.2, 6.2105263157894735)"
04-01-2023 13:55:16.842403,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 29.647058823529413)","(7.5, 13.5, 9.25)","(7.5, 20.0, 17.0)","(21.0, 55.0, 36.4)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.918181818181818)","(4.4, 8.2, 6.2105263157894735)"
04-01-2023 13:55:17.897625,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 29.647058823529413)","(7.5, 13.5, 9.25)","(7.5, 20.0, 17.0)","(21.0, 55.0, 36.4)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.918181818181818)","(4.4, 8.2, 6.2105263157894735)"
04-01-2023 13:55:18.965947,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 13.5, 9.25)","(7.5, 20.0, 17.0)","(21.0, 55.0, 36.4)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.918181818181818)","(4.4, 8.2, 6.2105263157894735)"
04-01-2023 13:55:20.095669,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 13.5, 9.25)","(7.5, 20.0, 17.0)","(21.0, 55.0, 36.4)","(5.5, 9.8, 8.9)","(4.2, 6.0, 4.918181818181818)","(4.4, 8.2, 6.2105263157894735)"
04-01-2023 13:55:21.194527,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 13.5, 9.25)","(7.5, 20.0, 17.0)","(21.0, 55.0, 31.0)","(5.5, 9.8, 9.0)","(4.2, 6.0, 4.704761904761905)","(4.4, 8.2, 6.2105263157894735)"
04-01-2023 13:55:22.566628,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 13.5, 10.266666666666667)","(7.5, 20.0, 17.884615384615383)","(21.0, 55.0, 31.8)","(5.5, 10.0, 9.0)","(4.2, 6.0, 5.38)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:23.796480,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.0, 10.266666666666667)","(7.5, 20.0, 17.884615384615383)","(21.0, 55.0, 36.68421052631579)","(5.5, 10.0, 9.0)","(4.2, 5.9, 4.842105263157895)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:25.008978,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.0, 10.266666666666667)","(7.5, 20.0, 17.884615384615383)","(21.0, 55.0, 36.68421052631579)","(5.5, 10.0, 9.0)","(4.2, 5.8, 4.761904761904762)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:26.079670,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.0, 10.266666666666667)","(7.5, 20.0, 17.884615384615383)","(21.0, 55.0, 36.68421052631579)","(5.5, 10.0, 9.0)","(4.2, 5.6, 4.761904761904762)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:27.179111,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.0, 10.266666666666667)","(7.5, 20.0, 17.884615384615383)","(21.0, 55.0, 36.68421052631579)","(5.5, 10.0, 9.0)","(4.2, 5.6, 4.761904761904762)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:28.424796,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.0, 10.266666666666667)","(7.5, 20.0, 17.884615384615383)","(21.0, 55.0, 36.68421052631579)","(5.5, 10.0, 9.0)","(4.2, 5.6, 4.48)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:29.578900,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.0, 9.25)","(7.5, 20.0, 17.5)","(21.0, 55.0, 36.68421052631579)","(5.5, 10.0, 9.0)","(4.2, 5.6, 4.8)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:30.693624,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 13.5, 9.25)","(7.5, 20.0, 17.5)","(21.0, 55.0, 44.666666666666664)","(5.5, 10.0, 9.0)","(4.2, 5.6, 4.6)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:31.865678,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 13.5, 9.25)","(7.5, 20.0, 17.5)","(21.0, 50.0, 44.666666666666664)","(5.5, 10.0, 9.0)","(4.2, 5.5, 4.585714285714285)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:33.055944,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 13.5, 9.25)","(7.5, 20.0, 17.5)","(21.0, 50.0, 44.666666666666664)","(5.5, 10.0, 8.625)","(4.2, 5.5, 4.911111111111111)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:34.205949,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 13.5, 9.25)","(7.5, 20.0, 17.5)","(21.0, 50.0, 44.666666666666664)","(5.5, 10.5, 8.625)","(4.2, 5.4, 4.723076923076923)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:35.339523,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 13.5, 9.25)","(7.5, 20.0, 17.5)","(21.0, 50.0, 44.666666666666664)","(5.5, 10.5, 8.625)","(4.2, 5.4, 4.723076923076923)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:36.489929,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 13.5, 9.25)","(7.5, 20.0, 17.708333333333332)","(21.0, 50.0, 44.666666666666664)","(5.5, 10.5, 8.625)","(4.2, 5.4, 4.672727272727273)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:37.581342,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.5, 9.416666666666668)","(7.5, 20.0, 17.708333333333332)","(21.0, 50.0, 44.666666666666664)","(5.5, 10.5, 8.625)","(4.2, 5.4, 4.723076923076923)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:38.653868,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.5, 9.416666666666668)","(7.5, 20.0, 17.708333333333332)","(21.0, 50.0, 44.666666666666664)","(5.5, 10.5, 8.625)","(4.2, 5.4, 4.672727272727273)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:39.764885,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.5, 9.416666666666668)","(7.5, 20.0, 17.708333333333332)","(21.0, 50.0, 44.666666666666664)","(5.5, 10.5, 8.32)","(4.2, 5.4, 4.723076923076923)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:40.771345,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.5, 9.416666666666668)","(7.5, 20.0, 17.708333333333332)","(21.0, 50.0, 44.666666666666664)","(5.5, 9.6, 8.32)","(4.2, 5.4, 4.550000000000001)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:42.093561,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.5, 9.416666666666668)","(7.5, 20.0, 17.708333333333332)","(21.0, 50.0, 44.666666666666664)","(5.5, 10.0, 9.333333333333334)","(4.2, 5.4, 4.723076923076923)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:43.299356,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.5, 9.416666666666668)","(7.5, 20.0, 17.5)","(21.0, 50.0, 44.666666666666664)","(5.5, 10.0, 9.0)","(4.2, 5.4, 4.723076923076923)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:44.495209,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.5, 9.416666666666668)","(7.5, 20.0, 17.5)","(21.0, 50.0, 44.666666666666664)","(5.5, 10.0, 9.0)","(4.2, 5.4, 4.723076923076923)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:45.699941,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.5, 9.416666666666668)","(7.5, 20.0, 17.5)","(21.0, 50.0, 44.666666666666664)","(5.5, 10.0, 9.0)","(4.2, 5.4, 4.723076923076923)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:46.840853,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.22222222222222)","(7.5, 14.5, 9.416666666666668)","(7.5, 20.0, 17.5)","(21.0, 50.0, 45.2)","(5.5, 10.0, 9.0)","(4.2, 5.4, 4.383333333333334)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:48.055243,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 31.200000000000003)","(7.5, 14.5, 9.416666666666668)","(7.5, 20.0, 17.5)","(21.0, 50.0, 42.0)","(5.5, 10.0, 9.0)","(4.2, 5.3, 4.373684210526316)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:49.260898,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 31.61904761904762)","(7.5, 14.5, 9.416666666666668)","(7.5, 20.0, 17.5)","(21.0, 50.0, 42.0)","(5.5, 10.0, 8.9)","(4.2, 5.3, 4.45)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:50.443465,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.11764705882353)","(7.5, 14.5, 9.416666666666668)","(7.5, 20.0, 18.0)","(21.0, 50.0, 42.0)","(5.5, 9.8, 8.9)","(4.2, 5.2, 4.621428571428571)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:51.621510,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 29.5)","(7.5, 14.5, 9.416666666666668)","(7.5, 19.0, 17.714285714285715)","(21.0, 50.0, 42.0)","(5.5, 9.8, 8.9)","(4.2, 5.2, 4.621428571428571)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:52.856272,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 29.5)","(7.5, 14.5, 9.416666666666668)","(7.5, 19.0, 17.714285714285715)","(21.0, 50.0, 42.0)","(5.5, 9.8, 8.9)","(4.2, 5.2, 4.621428571428571)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:54.057402,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 29.5)","(7.5, 14.5, 9.583333333333332)","(7.5, 19.0, 17.714285714285715)","(21.0, 50.0, 42.0)","(5.5, 9.8, 8.9)","(4.2, 5.2, 4.621428571428571)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:55.210910,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.666666666666668)","(7.5, 14.5, 9.583333333333332)","(7.5, 19.0, 17.714285714285715)","(21.0, 50.0, 43.14285714285714)","(5.5, 9.8, 8.9)","(4.2, 5.2, 4.621428571428571)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:56.275238,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 30.666666666666668)","(7.5, 14.5, 10.2)","(7.5, 19.0, 15.333333333333334)","(21.0, 50.0, 43.14285714285714)","(5.5, 9.8, 8.9)","(4.2, 5.2, 4.381818181818182)","(4.4, 8.2, 5.4)"
04-01-2023 13:55:57.445717,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 29.5)","(7.5, 15.0, 9.583333333333332)","(7.5, 19.0, 17.571428571428573)","(21.0, 50.0, 43.14285714285714)","(5.5, 9.8, 8.9)","(4.2, 5.2, 4.621428571428571)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:58.614813,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 20.88888888888889)","(7.5, 14.5, 9.583333333333332)","(7.5, 19.0, 17.0)","(21.0, 50.0, 43.14285714285714)","(5.5, 9.8, 8.9)","(4.2, 5.2, 4.621428571428571)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:55:59.894370,"(3.2, 4.0, 3.4166666666666665)","(17.0, 40.0, 25.666666666666668)","(7.5, 14.5, 9.583333333333332)","(7.5, 20.0, 17.0)","(21.0, 50.0, 43.14285714285714)","(5.5, 9.8, 8.9)","(4.2, 5.2, 4.621428571428571)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:56:01.135452,"(3.2, 4.0, 3.4166666666666665)","(17.0, 38.0, 34.4)","(7.5, 14.5, 9.583333333333332)","(7.5, 20.0, 17.0)","(21.0, 50.0, 43.14285714285714)","(5.5, 9.8, 8.9)","(4.2, 5.2, 4.621428571428571)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:56:02.256266,"(3.2, 4.0, 3.4166666666666665)","(17.0, 34.0, 32.0)","(7.5, 14.5, 9.583333333333332)","(7.5, 20.0, 17.0)","(21.0, 50.0, 43.14285714285714)","(5.5, 9.8, 8.9)","(4.2, 5.2, 4.621428571428571)","(4.4, 8.2, 6.063157894736841)"
04-01-2023 13:56:03.384689,"(3.2, 4.0, 3.4166666666666665)","(17.0, 30.0, 28.57142857142857)","(7.5, 14.5, 9.583333333333332)","(7.5, 20.0, 17.0)","(21.0, 50.0, 43.14285714285714)","(5.5, 9.8, 8.9)","(4.2, 5.2, 4.621428571428571)","(4.4, 8.2, 6.434782608695651)"
04-01-2023 13:56:04.581074,"(3.2, 4.0, 3.4166666666666665)","(17.0, 30.0, 26.666666666666668)","(7.5, 15.0, 10.4)","(7.5, 20.0, 17.0)","(21.0, 50.0, 43.14285714285714)","(5.5, 10.0, 9.0)","(4.2, 5.2, 4.621428571428571)","(4.4, 8.2, 6.136842105263158)"
04-01-2023 13:56:05.781509,"(3.2, 4.0, 3.4166666666666665)","(17.0, 32.0, 28.0)","(7.5, 14.0, 10.4)","(7.5, 20.0, 17.0)","(21.0, 50.0, 43.14285714285714)","(5.5, 10.0, 9.0)","(4.2, 5.2, 4.621428571428571)","(4.4, 8.2, 6.418181818181818)"
04-01-2023 13:56:06.901307,"(3.2, 4.0, 3.4166666666666665)","(17.0, 30.0, 28.57142857142857)","(7.5, 14.0, 10.4)","(7.5, 20.0, 17.0)","(21.0, 50.0, 43.14285714285714)","(5.5, 10.0, 9.0)","(4.2, 5.2, 4.395744680851064)","(4.4, 8.2, 6.4818181818181815)"
04-01-2023 13:56:08.012671,"(3.2, 4.0, 3.4166666666666665)","(17.0, 30.0, 23.529411764705884)","(7.5, 14.0, 8.87)","(7.5, 20.0, 18.88888888888889)","(21.0, 48.0, 37.0)","(5.5, 10.0, 9.82)","(4.2, 5.2, 4.966666666666667)","(4.4, 8.2, 8.133333333333333)"
04-01-2023 13:56:09.133356,"(3.2, 4.0, 3.4166666666666665)","(17.0, 28.0, 26.857142857142858)","(7.5, 13.5, 13.072727272727272)","(7.5, 20.0, 18.928571428571427)","(21.0, 48.0, 37.0)","(5.5, 10.0, 9.854545454545455)","(4.2, 5.1, 4.4904761904761905)","(4.4, 9.4, 9.384210526315789)"
04-01-2023 13:56:10.406965,"(3.2, 4.0, 3.4166666666666665)","(17.0, 28.0, 26.857142857142858)","(7.5, 13.5, 13.072727272727272)","(7.5, 20.0, 18.928571428571427)","(21.0, 48.0, 37.0)","(5.5, 10.0, 9.854545454545455)","(4.2, 5.1, 4.36)","(4.4, 9.6, 8.82)"
04-01-2023 13:56:11.826324,"(3.2, 4.0, 3.4166666666666665)","(17.0, 28.0, 24.666666666666668)","(7.5, 13.5, 11.8)","(7.5, 20.0, 17.25)","(21.0, 48.0, 32.470588235294116)","(5.5, 10.0, 9.893333333333333)","(4.2, 5.0, 4.55)","(4.4, 9.6, 9.263636363636364)"
04-01-2023 13:56:13.241170,"(3.2, 4.0, 3.4166666666666665)","(17.0, 27.0, 24.375)","(7.5, 12.5, 11.8)","(7.5, 20.0, 17.25)","(21.0, 48.0, 32.470588235294116)","(5.5, 10.0, 9.533333333333333)","(4.2, 5.0, 4.55)","(4.4, 9.6, 9.291666666666666)"
04-01-2023 13:56:14.559312,"(3.2, 4.0, 3.4166666666666665)","(17.0, 27.0, 21.473684210526315)","(7.5, 12.5, 12.181818181818182)","(7.5, 20.0, 20.796296296296298)","(21.0, 48.0, 31.5)","(5.5, 10.0, 9.872727272727273)","(4.2, 5.0, 4.55)","(4.4, 9.6, 9.149999999999999)"
04-01-2023 13:56:15.868592,"(3.2, 4.0, 3.4166666666666665)","(17.0, 27.0, 21.473684210526315)","(7.5, 12.5, 12.11111111111111)","(7.5, 23.0, 19.666666666666668)","(21.0, 48.0, 31.5)","(5.5, 10.0, 9.872727272727273)","(4.2, 4.9, 4.457894736842105)","(4.4, 9.6, 8.92)"
04-01-2023 13:56:17.105351,"(3.2, 4.0, 3.4166666666666665)","(17.0, 27.0, 21.473684210526315)","(7.5, 12.5, 12.11111111111111)","(7.5, 22.0, 21.3)","(21.0, 48.0, 31.5)","(5.5, 10.0, 9.9)","(4.2, 4.9, 4.235)","(4.4, 9.6, 9.290909090909091)"
04-01-2023 13:56:18.371784,"(3.2, 4.0, 3.4166666666666665)","(17.0, 27.0, 21.473684210526315)","(7.5, 12.5, 11.285714285714285)","(7.5, 22.0, 20.7)","(21.0, 48.0, 31.5)","(5.5, 10.0, 9.9)","(4.2, 4.9, 4.492307692307692)","(4.4, 9.6, 9.28)"
