,Katdeel,Mataman,Lady Valentine,Satellite Spirit,Deal An Ace,Star Prince,Perfect Impact,Anatini,Modele,Queen Luwell,Zuri Zuri,Chance At Midnight,Sea Kissed,Destination Sydney
08-01-2023 15:24:36.014302,"(4.2, 5.0, 4.931813676907829)","(101.0, 400.0, 383.3333333333333)","(3.2, 3.8, 3.7886075949367086)","(5.5, 6.6, 6.491946308724832)","(6.0, 6.6, 6.463513513513513)","(31.0, 46.0, 45.69230769230769)","(101.0, 210.0, 206.66666666666666)","(7.0, 8.4, 8.290821256038647)","(51.0, 70.0, 67.03703703703704)","(91.0, 120.0, 112.5)","(26.0, 36.0, 35.46341463414634)","(101.0, 110.0, 105.0)","(101.0, 120.0, 112.0)","(101.0, 160.0, 146.15384615384616)"
08-01-2023 15:24:37.340818,"(4.4, 5.0, 4.916965226554268)","(101.0, 400.0, 390.0)","(3.2, 3.8, 3.7710526315789474)","(5.5, 6.6, 6.499350649350649)","(6.0, 6.6, 6.228767123287671)","(31.0, 46.0, 45.529411764705884)","(101.0, 210.0, 206.66666666666666)","(7.0, 8.4, 8.299555555555555)","(51.0, 70.0, 68.69565217391305)","(91.0, 120.0, 112.94117647058823)","(26.0, 36.0, 35.5)","(91.0, 110.0, 105.0)","(91.0, 120.0, 112.72727272727273)","(101.0, 160.0, 147.22222222222223)"
08-01-2023 15:24:38.730558,"(4.4, 5.0, 4.91195530726257)","(101.0, 400.0, 375.0)","(3.2, 3.85, 3.835576923076923)","(5.5, 6.6, 6.338396624472574)","(6.0, 6.4, 6.247416413373861)","(31.0, 46.0, 46.18181818181818)","(101.0, 210.0, 207.5)","(7.0, 8.4, 8.320879120879122)","(51.0, 70.0, 71.47058823529412)","(91.0, 120.0, 115.71428571428571)","(26.0, 36.0, 36.4)","(91.0, 110.0, 103.0)","(91.0, 120.0, 122.5)","(101.0, 150.0, 148.75)"
08-01-2023 15:24:40.173816,"(4.4, 4.9, 4.831833910034602)","(101.0, 470.0, 415.0)","(3.2, 3.85, 3.8610694183864918)","(5.5, 6.6, 6.076363636363636)","(6.0, 6.4, 6.1265175718849845)","(31.0, 48.0, 45.391304347826086)","(101.0, 210.0, 208.33333333333334)","(7.0, 8.4, 8.485074626865671)","(51.0, 75.0, 73.33333333333333)","(91.0, 120.0, 126.66666666666667)","(26.0, 38.0, 36.96551724137931)","(91.0, 110.0, 103.70370370370371)","(91.0, 130.0, 155.0)","(101.0, 150.0, 146.82926829268294)"
08-01-2023 15:24:41.511318,"(4.4, 5.0, 4.906413301662708)","(101.0, 470.0, 415.0)","(3.2, 3.9, 3.8666666666666667)","(5.5, 6.2, 6.108994708994709)","(6.0, 6.2, 6.128083989501312)","(31.0, 48.0, 46.5)","(101.0, 210.0, 226.0)","(7.0, 8.6, 8.465560165975104)","(51.0, 75.0, 73.0)","(91.0, 130.0, 127.0)","(26.0, 38.0, 37.5)","(91.0, 110.0, 104.51612903225806)","(91.0, 160.0, 151.42857142857142)","(101.0, 160.0, 150.71428571428572)"
08-01-2023 15:24:42.888612,"(4.4, 4.9, 4.862835249042146)","(101.0, 630.0, 495.0)","(3.2, 3.9, 3.8725871313672924)","(5.5, 6.2, 6.100578034682081)","(6.0, 6.2, 6.101657458563536)","(31.0, 48.0, 46.84615384615385)","(101.0, 230.0, 228.33333333333334)","(7.0, 8.6, 8.43914590747331)","(51.0, 75.0, 73.5)","(91.0, 130.0, 131.76470588235293)","(26.0, 38.0, 37.578947368421055)","(91.0, 110.0, 105.0)","(91.0, 160.0, 156.66666666666666)","(101.0, 160.0, 152.57142857142858)"
08-01-2023 15:24:44.231526,"(4.2, 5.0, 4.862835249042146)","(101.0, 630.0, 495.0)","(3.2, 3.9, 3.8725871313672924)","(5.5, 6.2, 6.100578034682081)","(6.0, 6.2, 6.093072824156305)","(31.0, 48.0, 47.111111111111114)","(101.0, 230.0, 314.0)","(7.0, 8.6, 8.329882352941176)","(51.0, 75.0, 74.66666666666667)","(91.0, 140.0, 131.25)","(26.0, 38.0, 38.7906976744186)","(91.0, 110.0, 105.52631578947368)","(91.0, 160.0, 160.0)","(101.0, 160.0, 152.57142857142858)"
08-01-2023 15:24:45.634504,"(4.2, 4.9, 4.843798449612403)","(101.0, 640.0, 500.0)","(3.2, 3.85, 3.8466753585397653)","(5.5, 6.2, 6.12712215320911)","(6.0, 6.2, 6.095099818511796)","(31.0, 48.0, 47.111111111111114)","(101.0, 370.0, 330.0)","(7.0, 8.6, 8.32183908045977)","(51.0, 75.0, 74.66666666666667)","(91.0, 140.0, 135.0)","(26.0, 40.0, 38.7906976744186)","(91.0, 110.0, 105.52631578947368)","(91.0, 170.0, 160.0)","(101.0, 160.0, 152.57142857142858)"
08-01-2023 15:24:47.052170,"(4.4, 4.9, 4.829103214890017)","(101.0, 660.0, 510.0)","(3.2, 3.9, 3.8643607705779335)","(5.5, 6.2, 6.2487712665406425)","(6.0, 6.2, 6.104778761061947)","(31.0, 48.0, 46.95)","(101.0, 350.0, 340.0)","(7.0, 8.4, 8.482142857142856)","(51.0, 75.0, 76.95652173913044)","(91.0, 140.0, 137.5)","(26.0, 40.0, 38.96153846153846)","(91.0, 110.0, 106.28571428571429)","(91.0, 170.0, 161.8181818181818)","(101.0, 160.0, 151.61290322580646)"
08-01-2023 15:24:48.429263,"(4.4, 4.8, 4.773597359735973)","(101.0, 660.0, 560.0)","(3.2, 3.9, 3.8669105691056913)","(5.5, 6.4, 6.261842105263158)","(6.0, 6.2, 6.1191489361702125)","(31.0, 48.0, 47.0)","(101.0, 370.0, 340.0)","(7.0, 8.6, 8.3768)","(51.0, 80.0, 77.77777777777777)","(91.0, 140.0, 137.5)","(26.0, 40.0, 39.28)","(91.0, 110.0, 106.875)","(91.0, 170.0, 162.22222222222223)","(101.0, 160.0, 151.61290322580646)"
08-01-2023 15:24:49.804254,"(4.2, 4.8, 4.769230769230769)","(101.0, 660.0, 560.0)","(3.2, 3.9, 3.866830065359477)","(5.5, 6.4, 6.26409090909091)","(6.0, 6.2, 6.115040650406504)","(41.0, 48.0, 46.75)","(101.0, 370.0, 328.57142857142856)","(7.0, 8.4, 8.341666666666667)","(61.0, 80.0, 77.77777777777777)","(91.0, 140.0, 137.5)","(26.0, 40.0, 37.6)","(91.0, 110.0, 106.875)","(101.0, 170.0, 161.76470588235293)","(101.0, 160.0, 151.61290322580646)"
08-01-2023 15:24:51.178257,"(4.2, 4.8, 4.917362637362638)","(101.0, 660.0, 645.0)","(3.2, 3.9, 3.7898351648351647)","(5.5, 6.4, 6.303947368421053)","(6.0, 6.2, 6.389868667917448)","(41.0, 48.0, 43.0)","(101.0, 360.0, 333.3333333333333)","(7.0, 8.4, 8.38360655737705)","(61.0, 80.0, 77.05882352941177)","(91.0, 140.0, 141.8181818181818)","(26.0, 38.0, 35.152542372881356)","(91.0, 110.0, 91.42857142857143)","(101.0, 170.0, 168.46153846153845)","(101.0, 160.0, 152.8125)"
08-01-2023 15:24:52.514030,"(4.2, 5.0, 4.917362637362638)","(101.0, 740.0, 606.6666666666666)","(3.2, 3.8, 3.793542435424354)","(5.5, 6.4, 6.3133732534930145)","(6.0, 6.4, 6.567231638418079)","(41.0, 46.0, 41.333333333333336)","(101.0, 360.0, 330.0)","(7.0, 8.4, 8.085714285714285)","(61.0, 85.0, 77.88888888888889)","(91.0, 150.0, 145.0)","(26.0, 36.0, 35.234042553191486)","(91.0, 95.0, 93.46153846153847)","(101.0, 170.0, 165.0)","(101.0, 160.0, 152.25806451612902)"
08-01-2023 15:24:53.830448,"(4.2, 5.0, 4.9044326241134755)","(101.0, 730.0, 610.0)","(3.2, 3.8, 3.793542435424354)","(5.5, 6.4, 6.321357285429142)","(6.0, 6.6, 6.572527472527472)","(41.0, 46.0, 41.0)","(101.0, 360.0, 330.0)","(7.0, 8.2, 7.511111111111111)","(61.0, 85.0, 80.86206896551724)","(91.0, 150.0, 155.71428571428572)","(26.0, 36.0, 35.42857142857143)","(91.0, 95.0, 98.52941176470588)","(101.0, 170.0, 165.0)","(101.0, 160.0, 151.15384615384616)"
08-01-2023 15:24:55.167543,"(4.2, 5.0, 4.941600901916573)","(101.0, 730.0, 490.0)","(3.2, 3.85, 3.82807881773399)","(5.5, 6.4, 6.322753346080306)","(6.0, 6.6, 6.623021582733813)","(41.0, 42.0, 42.19047619047619)","(101.0, 360.0, 330.0)","(7.0, 7.6, 7.495287958115183)","(61.0, 85.0, 81.25)","(91.0, 160.0, 157.77777777777777)","(26.0, 36.0, 35.529411764705884)","(91.0, 110.0, 99.16666666666667)","(101.0, 170.0, 165.0)","(101.0, 160.0, 148.37209302325581)"
08-01-2023 15:24:56.550719,"(4.2, 5.0, 4.941469194312797)","(101.0, 730.0, 493.3333333333333)","(3.2, 3.85, 3.8330357142857143)","(5.5, 6.4, 6.420197044334976)","(6.0, 6.8, 6.662569832402235)","(41.0, 44.0, 41.4375)","(101.0, 360.0, 336.0)","(7.0, 7.6, 7.476571428571429)","(61.0, 85.0, 81.5625)","(91.0, 160.0, 162.6315789473684)","(26.0, 36.0, 35.625)","(91.0, 110.0, 97.5)","(101.0, 170.0, 165.0)","(101.0, 160.0, 149.52380952380952)"
08-01-2023 15:24:57.917182,"(4.2, 5.0, 4.9413301662707845)","(101.0, 740.0, 555.0)","(3.2, 3.85, 3.7955696202531644)","(5.5, 6.6, 6.428497409326425)","(6.0, 6.8, 6.675)","(41.0, 42.0, 41.629629629629626)","(101.0, 360.0, 337.5)","(7.0, 7.6, 7.490756302521008)","(61.0, 85.0, 81.5625)","(91.0, 170.0, 157.5)","(26.0, 36.0, 35.53333333333333)","(91.0, 100.0, 99.16666666666667)","(101.0, 170.0, 166.66666666666666)","(101.0, 160.0, 159.0909090909091)"
08-01-2023 15:24:59.300639,"(4.4, 5.1, 5.01133069828722)","(101.0, 700.0, 535.0)","(3.2, 3.8, 3.7785234899328857)","(5.5, 6.6, 6.434426229508197)","(6.0, 6.8, 6.721348314606741)","(31.0, 42.0, 42.25)","(101.0, 360.0, 350.0)","(7.0, 7.6, 7.494736842105263)","(61.0, 85.0, 81.85714285714286)","(91.0, 170.0, 162.30769230769232)","(26.0, 36.0, 35.5625)","(91.0, 110.0, 101.57894736842105)","(101.0, 170.0, 166.66666666666666)","(101.0, 160.0, 157.03703703703704)"
08-01-2023 15:25:00.670403,"(4.4, 5.1, 5.000451807228916)","(101.0, 700.0, 535.0)","(3.2, 3.8, 3.7777777777777777)","(5.5, 6.6, 6.420710059171598)","(6.0, 6.8, 6.742372881355932)","(31.0, 44.0, 42.297872340425535)","(101.0, 380.0, 358.57142857142856)","(7.0, 7.6, 7.479130434782609)","(61.0, 85.0, 83.57142857142857)","(91.0, 170.0, 162.5)","(26.0, 36.0, 35.724137931034484)","(91.0, 110.0, 101.57894736842105)","(101.0, 170.0, 166.66666666666666)","(101.0, 160.0, 159.16666666666666)"
08-01-2023 15:25:02.014640,"(4.4, 5.1, 5.000451807228916)","(101.0, 700.0, 670.0)","(3.2, 3.8, 3.74932735426009)","(5.5, 6.6, 6.412903225806452)","(6.0, 6.8, 6.833160621761658)","(31.0, 44.0, 42.57142857142857)","(101.0, 380.0, 356.0)","(7.0, 7.6, 7.476793248945148)","(61.0, 85.0, 82.82608695652173)","(91.0, 170.0, 161.66666666666666)","(26.0, 36.0, 35.724137931034484)","(91.0, 110.0, 101.875)","(101.0, 170.0, 166.66666666666666)","(101.0, 160.0, 156.8)"
08-01-2023 15:25:03.323882,"(4.4, 5.0, 4.984153005464481)","(101.0, 700.0, 670.0)","(3.2, 3.75, 3.745816733067729)","(5.5, 6.6, 6.371428571428572)","(6.0, 7.0, 6.830526315789474)","(31.0, 44.0, 41.094339622641506)","(101.0, 380.0, 356.0)","(7.0, 7.6, 7.469655172413793)","(61.0, 85.0, 82.91666666666667)","(91.0, 170.0, 160.8695652173913)","(26.0, 36.0, 35.724137931034484)","(91.0, 110.0, 101.30434782608695)","(101.0, 170.0, 168.57142857142858)","(101.0, 160.0, 153.125)"
08-01-2023 15:25:04.677712,"(4.4, 5.0, 4.983437221727516)","(101.0, 700.0, 670.0)","(3.2, 3.75, 3.762568306010929)","(5.5, 6.4, 6.374370709382151)","(6.0, 7.0, 6.834986945169713)","(31.0, 42.0, 41.127272727272725)","(101.0, 380.0, 362.85714285714283)","(7.0, 7.6, 7.4757475083056475)","(61.0, 85.0, 83.07692307692308)","(91.0, 170.0, 161.92307692307693)","(26.0, 36.0, 35.74193548387097)","(91.0, 110.0, 103.4375)","(101.0, 170.0, 182.0)","(101.0, 160.0, 154.28571428571428)"
08-01-2023 15:25:06.083425,"(4.4, 5.0, 4.977586206896552)","(101.0, 730.0, 674.6153846153846)","(3.2, 3.8, 3.767458432304038)","(5.5, 6.4, 6.370512820512821)","(6.0, 7.0, 6.805847953216374)","(31.0, 42.0, 41.1578947368421)","(101.0, 380.0, 357.5)","(7.0, 7.6, 7.542857142857143)","(61.0, 85.0, 82.61904761904762)","(101.0, 170.0, 161.92307692307693)","(26.0, 36.0, 35.054545454545455)","(91.0, 110.0, 103.63636363636364)","(101.0, 190.0, 182.0)","(101.0, 160.0, 154.83870967741936)"
08-01-2023 15:25:07.408624,"(4.4, 5.0, 4.978413736713001)","(101.0, 730.0, 678.5714285714286)","(3.2, 3.8, 3.767458432304038)","(5.5, 6.4, 6.298397040690506)","(6.0, 7.0, 6.836417910447761)","(31.0, 42.0, 41.08196721311475)","(101.0, 380.0, 357.5)","(7.0, 7.6, 7.727586206896552)","(61.0, 85.0, 82.5)","(101.0, 170.0, 161.92307692307693)","(26.0, 36.0, 34.734693877551024)","(91.0, 110.0, 103.75)","(101.0, 190.0, 182.0)","(101.0, 160.0, 155.0)"
08-01-2023 15:25:08.793310,"(4.4, 5.0, 4.968304843304844)","(101.0, 720.0, 693.0769230769231)","(3.2, 3.7, 3.661927582534611)","(5.5, 6.6, 6.404661016949153)","(6.0, 7.0, 6.864248704663212)","(31.0, 42.0, 41.42857142857143)","(101.0, 380.0, 357.5)","(7.0, 7.8, 7.836974789915966)","(61.0, 85.0, 83.0)","(101.0, 170.0, 164.0)","(26.0, 36.0, 35.08695652173913)","(91.0, 110.0, 104.5945945945946)","(101.0, 190.0, 182.8)","(101.0, 160.0, 146.44444444444446)"
08-01-2023 15:25:10.137352,"(4.4, 5.0, 4.971544117647059)","(101.0, 730.0, 555.0)","(3.2, 3.65, 3.61859756097561)","(5.5, 6.6, 6.4156)","(6.0, 7.0, 6.967832167832168)","(31.0, 42.0, 43.6)","(101.0, 380.0, 357.5)","(7.0, 8.0, 7.744897959183673)","(61.0, 85.0, 83.0)","(101.0, 170.0, 164.0)","(26.0, 36.0, 35.13333333333333)","(91.0, 110.0, 104.5945945945946)","(101.0, 210.0, 108.80952380952381)","(101.0, 150.0, 156.11111111111111)"
08-01-2023 15:25:11.545454,"(4.4, 5.0, 4.971048513302034)","(101.0, 730.0, 555.0)","(3.2, 3.65, 3.6209859154929576)","(5.5, 6.6, 6.439726027397261)","(6.0, 7.0, 6.970512820512821)","(31.0, 46.0, 43.81818181818182)","(101.0, 380.0, 357.5)","(7.0, 7.8, 7.846846846846847)","(61.0, 85.0, 83.07692307692308)","(101.0, 170.0, 164.0)","(26.0, 36.0, 35.17460317460318)","(81.0, 110.0, 102.4)","(101.0, 210.0, 100.9090909090909)","(101.0, 160.0, 156.66666666666666)"
08-01-2023 15:25:12.883924,"(4.2, 5.0, 4.9712848297213625)","(101.0, 730.0, 555.0)","(3.2, 3.65, 3.6210843373493975)","(5.5, 6.6, 6.446052631578947)","(6.0, 7.0, 6.941232227488151)","(31.0, 46.0, 44.15384615384615)","(101.0, 380.0, 362.0)","(7.0, 8.0, 8.029787234042553)","(61.0, 85.0, 80.83333333333333)","(101.0, 170.0, 164.16666666666666)","(26.0, 36.0, 35.206896551724135)","(81.0, 110.0, 102.96296296296296)","(101.0, 110.0, 95.625)","(101.0, 160.0, 157.5)"
08-01-2023 15:25:14.264017,"(4.2, 5.0, 4.98207136640557)","(101.0, 730.0, 555.0)","(3.2, 3.65, 3.6195859872611464)","(5.5, 6.6, 6.443478260869566)","(6.0, 7.0, 7.028248587570621)","(31.0, 46.0, 44.15384615384615)","(101.0, 380.0, 362.0)","(7.0, 8.2, 8.002816901408451)","(61.0, 85.0, 80.83333333333333)","(101.0, 170.0, 164.16666666666666)","(26.0, 36.0, 35.627906976744185)","(81.0, 110.0, 103.44827586206897)","(101.0, 100.0, 97.5)","(101.0, 160.0, 158.0)"
08-01-2023 15:25:15.622206,"(4.2, 4.9, 4.8861834654586636)","(101.0, 730.0, 555.0)","(3.2, 3.65, 3.6249336870026525)","(5.5, 6.6, 6.448585690515807)","(6.0, 7.2, 7.124822695035461)","(31.0, 46.0, 44.666666666666664)","(101.0, 380.0, 362.0)","(7.0, 8.2, 7.747126436781609)","(61.0, 85.0, 80.83333333333333)","(101.0, 170.0, 164.6153846153846)","(31.0, 36.0, 35.65217391304348)","(81.0, 110.0, 102.5)","(101.0, 110.0, 100.625)","(101.0, 160.0, 158.0)"
08-01-2023 15:25:16.970485,"(4.2, 4.9, 4.879201680672269)","(101.0, 730.0, 671.6666666666667)","(3.2, 3.65, 3.6346607669616517)","(5.5, 6.6, 6.473488372093024)","(6.0, 7.2, 6.822151898734177)","(31.0, 46.0, 45.2)","(101.0, 380.0, 365.0)","(7.0, 8.0, 7.782781456953642)","(61.0, 85.0, 83.46153846153847)","(101.0, 170.0, 163.4375)","(31.0, 36.0, 35.853658536585364)","(81.0, 110.0, 104.54545454545455)","(101.0, 110.0, 102.5)","(101.0, 160.0, 165.0)"
08-01-2023 15:25:18.342315,"(4.2, 4.9, 4.976353790613718)","(101.0, 740.0, 565.0)","(3.2, 3.65, 3.6346153846153846)","(5.5, 6.6, 6.476550680786687)","(6.0, 7.0, 6.8182017543859645)","(31.0, 46.0, 45.27272727272727)","(101.0, 380.0, 365.0)","(7.0, 8.0, 7.791812865497076)","(61.0, 85.0, 83.57142857142857)","(101.0, 170.0, 163.63636363636363)","(31.0, 36.0, 35.673469387755105)","(81.0, 110.0, 96.25)","(91.0, 110.0, 105.0)","(101.0, 170.0, 175.3846153846154)"
08-01-2023 15:25:19.673138,"(4.2, 5.0, 4.976353790613718)","(101.0, 740.0, 565.0)","(3.2, 3.65, 3.6346153846153846)","(5.5, 6.6, 6.4729230769230774)","(6.0, 7.0, 6.8204433497536945)","(31.0, 46.0, 46.41379310344828)","(101.0, 380.0, 365.0)","(7.0, 8.0, 7.7494505494505495)","(61.0, 85.0, 83.21428571428572)","(101.0, 170.0, 163.63636363636363)","(31.0, 36.0, 35.673469387755105)","(81.0, 100.0, 96.25)","(91.0, 110.0, 105.0)","(101.0, 200.0, 182.22222222222223)"
08-01-2023 15:25:21.029000,"(4.2, 5.0, 4.980330330330331)","(101.0, 740.0, 565.0)","(3.2, 3.65, 3.6239782016348774)","(5.5, 6.6, 6.465909090909091)","(6.0, 7.0, 6.699797160243407)","(31.0, 48.0, 45.48837209302326)","(101.0, 380.0, 365.0)","(7.0, 7.8, 7.763358778625954)","(61.0, 85.0, 80.83333333333333)","(101.0, 170.0, 162.5)","(31.0, 36.0, 35.69230769230769)","(81.0, 100.0, 96.25)","(91.0, 110.0, 115.0)","(101.0, 200.0, 182.22222222222223)"
08-01-2023 15:25:22.371263,"(4.2, 5.1, 5.015006468305304)","(101.0, 740.0, 565.0)","(3.2, 3.65, 3.587089201877934)","(5.5, 6.6, 6.476331360946745)","(6.0, 6.8, 6.705739130434782)","(31.0, 48.0, 45.92307692307692)","(101.0, 380.0, 370.0)","(7.0, 7.8, 7.867942583732058)","(61.0, 85.0, 83.27586206896552)","(101.0, 170.0, 163.2258064516129)","(31.0, 36.0, 35.753846153846155)","(81.0, 100.0, 96.25)","(91.0, 130.0, 115.0)","(101.0, 200.0, 186.66666666666666)"
08-01-2023 15:25:23.761262,"(4.2, 5.1, 5.034926052332196)","(101.0, 740.0, 623.3333333333334)","(3.2, 3.6, 3.5872093023255816)","(5.5, 6.6, 6.4822535211267605)","(6.0, 6.8, 6.704070796460177)","(31.0, 48.0, 45.92307692307692)","(101.0, 380.0, 370.0)","(7.0, 8.0, 7.8464285714285715)","(61.0, 85.0, 83.27586206896552)","(101.0, 170.0, 163.2258064516129)","(31.0, 36.0, 35.733333333333334)","(81.0, 100.0, 96.66666666666667)","(91.0, 130.0, 115.0)","(101.0, 200.0, 186.66666666666666)"
08-01-2023 15:25:25.094699,"(4.2, 5.1, 5.035440180586908)","(101.0, 740.0, 652.5)","(3.2, 3.6, 3.577916666666667)","(5.5, 6.6, 6.4822535211267605)","(6.0, 6.8, 6.698098859315589)","(31.0, 48.0, 45.9622641509434)","(101.0, 380.0, 370.0)","(7.0, 8.0, 7.862127659574468)","(61.0, 85.0, 83.38709677419355)","(101.0, 170.0, 163.2258064516129)","(31.0, 36.0, 35.63636363636363)","(81.0, 100.0, 98.33333333333333)","(91.0, 130.0, 128.125)","(101.0, 200.0, 176.0)"
08-01-2023 15:25:26.468350,"(4.2, 5.1, 5.010344827586207)","(101.0, 740.0, 570.0)","(3.2, 3.6, 3.6128342245989304)","(5.5, 6.6, 6.485380116959065)","(6.0, 6.8, 6.693478260869565)","(31.0, 48.0, 45.9622641509434)","(101.0, 380.0, 372.5)","(7.0, 8.0, 7.885217391304348)","(61.0, 85.0, 83.38709677419355)","(101.0, 170.0, 163.2258064516129)","(31.0, 36.0, 35.63636363636363)","(81.0, 110.0, 99.5)","(91.0, 130.0, 124.0)","(101.0, 200.0, 186.66666666666666)"
08-01-2023 15:25:27.788863,"(4.4, 5.0, 4.971025260029718)","(101.0, 740.0, 570.0)","(3.2, 3.65, 3.602937576499388)","(5.5, 6.6, 6.450996015936255)","(6.0, 6.8, 6.575596816976127)","(31.0, 48.0, 46.13793103448276)","(101.0, 380.0, 372.5)","(7.0, 8.0, 7.891596638655462)","(61.0, 85.0, 81.42857142857143)","(101.0, 170.0, 163.4375)","(31.0, 36.0, 35.666666666666664)","(81.0, 110.0, 95.68181818181819)","(91.0, 140.0, 115.45454545454545)","(101.0, 200.0, 184.0)"
08-01-2023 15:25:29.152402,"(4.4, 5.0, 4.961117861482382)","(101.0, 740.0, 570.0)","(3.2, 3.7, 3.657230255839822)","(5.5, 6.6, 6.459717314487633)","(6.0, 6.6, 6.568600682593856)","(31.0, 48.0, 46.3448275862069)","(101.0, 380.0, 372.5)","(7.0, 8.0, 7.903370786516854)","(61.0, 85.0, 83.33333333333333)","(101.0, 170.0, 164.0)","(31.0, 36.0, 35.67567567567568)","(81.0, 110.0, 98.33333333333333)","(91.0, 140.0, 115.45454545454545)","(101.0, 200.0, 184.0)"
08-01-2023 15:25:30.483801,"(4.4, 5.0, 4.9618138424821)","(101.0, 740.0, 570.0)","(3.2, 3.7, 3.65892094017094)","(5.5, 6.6, 6.466781411359725)","(6.0, 6.6, 6.574999999999999)","(31.0, 48.0, 46.8780487804878)","(101.0, 380.0, 372.5)","(7.0, 8.0, 7.933333333333334)","(61.0, 85.0, 83.52941176470588)","(101.0, 170.0, 164.16666666666666)","(31.0, 36.0, 35.69620253164557)","(81.0, 110.0, 99.83870967741936)","(91.0, 140.0, 120.71428571428571)","(101.0, 200.0, 180.76923076923077)"
08-01-2023 15:25:31.850848,"(4.4, 5.0, 4.961315496098105)","(101.0, 740.0, 570.0)","(3.2, 3.7, 3.65892094017094)","(5.5, 6.6, 6.466781411359725)","(6.0, 6.6, 6.600311041990669)","(31.0, 48.0, 46.8780487804878)","(101.0, 380.0, 365.7142857142857)","(7.0, 8.0, 7.883823529411765)","(61.0, 85.0, 83.52941176470588)","(101.0, 170.0, 164.16666666666666)","(31.0, 36.0, 35.60493827160494)","(81.0, 110.0, 100.15625)","(91.0, 140.0, 122.0)","(101.0, 200.0, 180.45454545454547)"
08-01-2023 15:25:33.280794,"(4.4, 5.0, 4.959069767441861)","(101.0, 740.0, 570.0)","(3.2, 3.7, 3.7476902173913045)","(5.5, 6.6, 6.413942307692308)","(6.0, 6.8, 6.546320346320346)","(31.0, 48.0, 46.85)","(101.0, 370.0, 365.7142857142857)","(7.0, 8.0, 7.668780487804877)","(61.0, 85.0, 83.6842105263158)","(101.0, 170.0, 164.16666666666666)","(31.0, 36.0, 35.61904761904762)","(81.0, 110.0, 100.15625)","(91.0, 140.0, 123.63636363636364)","(101.0, 190.0, 180.45454545454547)"
08-01-2023 15:25:34.640419,"(4.4, 5.0, 4.959069767441861)","(101.0, 740.0, 570.0)","(3.2, 3.75, 3.779166666666667)","(5.5, 6.6, 6.370645792563601)","(6.0, 6.6, 6.53219696969697)","(31.0, 48.0, 46.8780487804878)","(101.0, 370.0, 365.7142857142857)","(7.0, 7.8, 7.671599045346062)","(61.0, 85.0, 83.75)","(101.0, 170.0, 164.16666666666666)","(31.0, 36.0, 36.3448275862069)","(81.0, 110.0, 100.45454545454545)","(81.0, 160.0, 137.77777777777777)","(101.0, 190.0, 180.4)"
08-01-2023 15:25:35.993750,"(4.4, 5.0, 4.959771428571429)","(101.0, 740.0, 570.0)","(3.2, 3.8, 3.779166666666667)","(5.5, 6.4, 6.370645792563601)","(6.0, 6.6, 6.564516129032258)","(31.0, 48.0, 46.8780487804878)","(101.0, 370.0, 365.0)","(7.0, 7.8, 7.653097345132743)","(61.0, 85.0, 83.75)","(101.0, 170.0, 164.16666666666666)","(31.0, 38.0, 36.717948717948715)","(81.0, 110.0, 99.5)","(81.0, 160.0, 137.77777777777777)","(101.0, 190.0, 180.4)"
08-01-2023 15:25:37.318309,"(4.4, 5.0, 4.95925925925926)","(101.0, 740.0, 570.0)","(3.2, 3.8, 3.7800498753117204)","(5.5, 6.4, 6.371264367816092)","(6.0, 6.6, 6.536269430051814)","(31.0, 48.0, 46.93023255813954)","(101.0, 370.0, 365.7142857142857)","(7.0, 7.8, 7.605042016806722)","(61.0, 85.0, 83.80952380952381)","(101.0, 170.0, 164.32432432432432)","(31.0, 38.0, 36.78048780487805)","(81.0, 110.0, 99.83870967741936)","(81.0, 160.0, 139.23076923076923)","(101.0, 190.0, 180.45454545454547)"
08-01-2023 15:25:38.652913,"(4.4, 5.0, 4.959404761904762)","(101.0, 740.0, 650.0)","(3.2, 3.8, 3.7800498753117204)","(5.5, 6.4, 6.371264367816092)","(6.0, 6.6, 6.543352601156069)","(31.0, 48.0, 46.93023255813954)","(101.0, 370.0, 365.7142857142857)","(7.0, 7.8, 7.543396226415094)","(61.0, 85.0, 83.80952380952381)","(101.0, 170.0, 164.32432432432432)","(31.0, 38.0, 36.78048780487805)","(81.0, 110.0, 99.83870967741936)","(81.0, 160.0, 139.23076923076923)","(101.0, 190.0, 180.45454545454547)"
08-01-2023 15:25:40.030629,"(4.4, 5.2, 5.033566433566434)","(101.0, 740.0, 650.0)","(3.2, 3.8, 3.7456798866855525)","(5.5, 6.4, 6.3477508650519034)","(6.0, 6.6, 6.532266666666667)","(41.0, 48.0, 46.75675675675676)","(101.0, 370.0, 365.7142857142857)","(7.0, 7.6, 7.454644808743169)","(61.0, 85.0, 83.75)","(101.0, 170.0, 164.32432432432432)","(31.0, 38.0, 36.78048780487805)","(81.0, 110.0, 99.83870967741936)","(81.0, 160.0, 139.23076923076923)","(101.0, 190.0, 180.4)"
